KO	output
K01847	101.3900744664
K01848	781.9159655734
K01849	1027.1222593398
K01851	38.0413592306
K01854	3053.1063289988
K01856	30.1336558346
K01857	11.1934494542
K01858	70.4041872647
K01866	7799.2480444333
K01867	5103.4512090721
K01868	5838.4086035398
K01869	5356.5598004593
K01870	6761.6451941141
K01872	10456.6817276941
K01873	6806.11518717
K01874	7617.9591517823
K01875	6488.5791351695
K01876	6717.5071429908
K01878	477.2972341541
K01879	563.7626009288
K01880	4798.3209853539
K01881	9217.4783093691
K01883	6307.3887616616
K01884	21.6511623873
K01885	6605.6590371303
K01886	4097.6428425877
K01887	6935.8042615665
K01889	5796.4033691684
K01890	6668.5023566139
K01892	5634.9331099966
K01893	5690.3316095134
K01894	90.5889553227
K01895	1134.5154336842
K01896	70.7873172793
K01897	1334.3149016643
K01902	597.4947341196
K01903	340.2159232373
K01905	1585.6583703226
K01906	1630.4418385465
K01908	17.0647002986
K01910	2712.8312675291
K01911	161.4319032586
K01912	4717.7472862493
K01914	4048.1011324816
K01915	16462.1912174314
K01916	1669.1399643284
K01918	2884.6747296157
K01919	3541.1905090975
K01920	48.0787953129
K01921	6178.7857566442
K01923	8513.9260907348
K01924	5534.5713881099
K01925	6498.2272379765
K01926	6600.0336742995
K01928	7564.8541494409
K01929	6775.4188452364
K01932	38.9264050814
K01933	7886.8019376166
K01934	4741.8780119814
K01935	4004.4313146794
K01937	5037.8822347147
K01938	6588.5026824891
K01939	7489.958779891
K01940	6733.317729093
K01941	14.984341175
K01945	5791.7737936448
K01950	6295.4195323197
K01951	7405.215522766
K01952	3850.5826354229
K01953	6667.2247978461
K01955	13729.0511116269
K01956	9936.31592757
K01958	4378.1630991425
K01959	15.4263685419
K01960	17.0034583412
K01961	5007.2891933187
K01962	5249.0129551875
K01963	5416.2423566479
K01968	10.8599997689
K01971	803.9645270011
K01972	6732.3492311341
K01975	2231.5286780758
K01989	3254.084749255
K01990	64679.0499708149
K01991	722.8356634407
K01992	46533.2660650128
K01993	4449.3741166439
K01995	7648.8040044608
K01996	7422.2453130134
K01997	8406.9822688546
K01998	7853.5514151059
K01999	8411.8146067298
K02000	1948.4340784388
K02001	2096.9608672778
K02002	2099.0787790394
K02003	43437.5069415244
K02004	40175.8454604587
K02005	8997.0466491261
K02006	8663.0470799436
K02007	8606.0021681679
K02008	8781.755048846
K02009	3047.2334758441
K02010	2447.0198753131
K02011	2758.1280158038
K02012	5072.2960861493
K02013	21459.8136392339
K02014	697.1536355308
K02015	26692.455562451
K02016	20607.1013995407
K02017	3532.9080436292
K02018	5022.4079126408
K02019	2758.4532086341
K02020	6465.5720107083
K02021	35.4690240037
K02024	87.5002018947
K02025	8691.1652574769
K02026	6960.9402256627
K02027	7244.8840064393
K02028	8025.5066601486
K02029	11629.1624273952
K02030	13481.4096451236
K02031	18351.8352165957
K02032	2125.0526971538
K02033	18457.9880912701
K02034	20897.9872534466
K02035	23926.7307916301
K02036	9542.663987817
K02037	7665.6885673065
K02038	7065.1251043352
K02039	4524.1474652034
K02040	11099.1823082398
K02041	4780.8611723844
K02042	4709.3720187902
K02043	8.9522054755
K02044	3899.2578692122
K02045	204.0362824971
K02046	212.5980383215
K02047	205.641251567
K02048	1435.9153239745
K02049	15025.8396103227
K02050	19859.8042507792
K02051	18231.1068854377
K02052	1065.7062690709
K02053	1532.308912249
K02054	2042.7761025626
K02055	1973.5606804878
K02056	11125.6229803145
K02057	20693.5711555967
K02058	2905.196837418
K02062	25.9157275788
K02063	25.5241584679
K02064	9.3301143209
K02065	892.4595783799
K02066	805.9564061136
K02067	717.1175126299
K02068	2315.6003728348
K02069	2145.7227197586
K02071	7798.2297002878
K02072	9234.0069318848
K02073	9769.6940641308
K02074	22.6385577693
K02076	12.2012703704
K02077	1093.7974602135
K02078	15069.5972773122
K02079	25.7820841177
K02080	18.5688048457
K02081	6.0961919775
K02082	51.7604350416
K02083	928.8628894143
K02086	108.5548780415
K02099	57.9259462252
K02100	63.398125695
K02103	2990.7596036253
K02106	412.6990352343
K02107	901.6263166972
K02108	5897.564295019
K02109	7538.0652946962
K02110	10878.3679196054
K02111	7141.5668519553
K02112	6325.4050561784
K02113	6811.2282253643
K02114	8465.7058528125
K02115	6795.9224245993
K02116	2903.6717509393
K02117	2844.28972085
K02118	2738.174740508
K02119	882.1152320013
K02120	1845.9235908096
K02121	2401.9324411135
K02122	2355.2077318143
K02123	2342.6713809322
K02124	1347.6150633936
K02160	4153.0944338867
K02167	920.5779710866
K02168	1544.3737519017
K02169	399.8480966837
K02170	176.2745504413
K02171	5038.8576793344
K02172	3776.212606957
K02173	19.6663881323
K02182	50.0725686836
K02188	5162.3803843117
K02189	5040.1067547915
K02190	2543.874878854
K02191	3814.2852054563
K02192	183.030712185
K02193	393.0680214361
K02194	341.4504761773
K02195	371.5137279823
K02196	106.1512994599
K02197	301.8755860226
K02198	352.2290574437
K02199	59.6077801771
K02200	21.956974576
K02203	413.0844679576
K02204	53.1937947341
K02217	4074.4176299077
K02221	5048.6070292341
K02224	4911.9300367515
K02225	14.9346931581
K02226	2951.4928133421
K02227	5354.1483974761
K02230	251.3817393829
K02231	5116.6863086199
K02232	4045.4996264756
K02233	6080.8658695089
K02234	19.9791165453
K02236	11.3510599052
K02237	4156.816786907
K02238	6972.9997325138
K02240	12.9183305913
K02241	2951.9535219428
K02242	1118.1482992064
K02244	6.7131100088
K02255	13.2981400157
K02257	302.7107113378
K02258	10.5619980179
K02274	241.0097453801
K02275	269.8822419317
K02276	285.7268702993
K02277	146.7395704769
K02278	833.3104513858
K02279	364.3016338437
K02280	221.849694502
K02282	347.4557559646
K02283	1742.9628666065
K02291	34.1874404229
K02297	85.1873952263
K02298	61.6918653462
K02299	67.2855451869
K02300	57.8155851633
K02302	64.3273492325
K02303	14.6937882208
K02304	3398.3807568912
K02305	34.6976891729
K02313	7912.1035973722
K02314	3940.1145273243
K02315	5721.9534423519
K02316	4846.7500685027
K02317	56.7224908415
K02334	2017.5500378653
K02335	4981.9864010941
K02336	15.2707209788
K02337	7267.9870673372
K02338	4760.1989169333
K02339	56.2639584965
K02340	4950.3133173478
K02341	3957.5751475654
K02342	3991.6094850426
K02343	5667.9391074687
K02344	17.7077927675
K02345	47.1740961745
K02346	4586.034638241
K02347	2478.3172556843
K02348	1524.4454943861
K02355	10892.0649652978
K02356	5456.0468406378
K02357	6913.1889453635
K02358	9466.1531514722
K02361	246.002049369
K02362	26.8295012611
K02371	4042.2410590562
K02372	6349.4201335442
K02377	1251.9584705694
K02379	3418.6767765663
K02380	772.7404079669
K02381	819.059391415
K02385	4322.8520913936
K02386	386.4207382994
K02387	5871.8763840347
K02388	5736.5563769429
K02389	3367.4187589631
K02390	4272.0078548361
K02391	20.7697459483
K02392	7641.2277078307
K02393	342.2943095262
K02394	375.061847402
K02395	1908.2228448906
K02396	6697.9541288725
K02397	5074.3615953807
K02398	4869.0542407461
K02399	49.1538987645
K02400	4146.2455418767
K02401	3061.8063959816
K02402	84.3904032055
K02403	41.911904956
K02404	3009.6746931908
K02405	5485.9281250673
K02406	15525.5866618321
K02407	8608.2842899722
K02408	6040.3346082302
K02409	5006.9038367333
K02410	4399.4480425045
K02411	3498.9488981162
K02412	5633.0525295529
K02413	5373.2929986687
K02414	3081.2916137631
K02415	3419.2591083733
K02416	3966.6279414578
K02417	3851.8549693856
K02418	5007.3800897428
K02419	4505.0208017464
K02420	6652.6359532845
K02421	3071.6208286086
K02422	6092.5013420855
K02423	33.1734321664
K02424	1764.3055428643
K02425	48.9839036718
K02426	471.1516657823
K02427	382.0195780712
K02428	6418.0852340184
K02429	502.4923677792
K02430	11.5427038464
K02431	329.682041902
K02433	4360.4377297712
