KO	output
K00604	5638.1949235457
K00605	4021.0873861643
K00606	5249.929638864
K00609	6638.6245469844
K00610	1607.6176382833
K00611	4455.457002977
K00612	626.7266132874
K00613	58.3068285601
K00615	5028.8476806402
K00616	4154.0622523884
K00620	4062.6622197795
K00625	3829.9076098841
K00626	5387.6128599828
K00627	3258.1313443045
K00631	72.4234705426
K00632	2707.9862465378
K00633	451.588429441
K00634	1193.6763677431
K00639	274.9612609312
K00640	2589.447375651
K00641	3443.5296634088
K00645	6261.3540311056
K00647	753.8759837392
K00648	5764.939612457
K00651	2042.6032942682
K00652	4990.3084270799
K00655	6555.0025714732
K00656	2254.0800710844
K00657	1148.5013061358
K00658	835.0767004441
K00661	1287.8146689245
K00662	156.978521241
K00666	1375.7122518688
K00673	726.0388653991
K00674	5633.4260861
K00677	4001.9222548908
K00681	5111.6578986948
K00684	1817.1226413033
K00686	188.6474797561
K00688	1409.3988987678
K00690	90.5778734635
K00691	257.0365603492
K00692	491.212638622
K00697	634.7236891685
K00700	4162.1618274446
K00702	127.2473752976
K00703	1445.2076473115
K00705	2355.5270122938
K00712	83.1727162681
K00721	401.2469904056
K00728	144.5785000637
K00748	3658.5253034945
K00754	81.4210053507
K00756	775.0747984845
K00757	844.3996667912
K00758	66.2674082586
K00759	5795.4793555799
K00760	2013.100790617
K00761	6166.1095107061
K00762	5374.6978867197
K00763	4655.4140993511
K00764	2897.4255384114
K00765	4895.0594556176
K00766	4542.1897622383
K00767	2050.8731151388
K00768	1531.1138583761
K00769	31.7878523957
K00772	178.3763769478
K00773	6022.3960387533
K00782	518.9737737713
K00783	6919.5223553592
K00784	3325.355162353
K00785	59.7116674046
K00786	59.5574151054
K00788	7122.4286192667
K00789	6260.5434320186
K00790	7631.2154054884
K00791	6547.5002657025
K00793	4587.5815733977
K00794	6130.3660372632
K00795	629.4256864441
K00796	5226.6155009401
K00797	922.0945656942
K00798	1448.2752604973
K00799	11023.3431020336
K00800	5911.5802849724
K00803	52.6313662264
K00805	637.067115132
K00806	6544.3371410895
K00812	5101.7378251077
K00813	96.5839259133
K00817	9720.0871430186
K00819	1894.6086027303
K00820	4280.2326353003
K00821	7138.0877501089
K00822	662.9502399806
K00823	185.4672248673
K00824	880.8479694531
K00826	5609.2026813102
K00830	784.067427894
K00831	5020.0480883419
K00832	3670.4828272578
K00833	1742.9466441806
K00836	916.8590158187
K00840	648.3714918208
K00841	232.8630492363
K00844	79.3310946784
K00845	2216.600437334
K00847	2174.288670586
K00848	702.5795555496
K00849	1485.0151432723
K00850	2485.5350871027
K00851	1359.3520593902
K00852	852.2757241862
K00853	218.3345248518
K00854	1763.7214496351
K00856	780.1102346567
K00857	2815.7565645172
K00858	6166.9711961044
K00859	5847.65343233
K00860	1525.1065983699
K00863	207.3476140318
K00864	4668.5076795775
K00865	4390.4919379651
K00867	715.3851015931
K00868	3242.2447099032
K00869	37.9335677893
K00872	1550.0757407009
K00873	5615.9299207879
K00874	2292.3216763527
K00876	2138.2401377641
K00878	2023.5129521698
K00879	136.9461346625
K00880	40.0996605123
K00882	1044.5998851132
K00883	1302.6902080573
K00884	732.0007819878
K00885	82.3287455223
K00887	49.115904987
K00891	6577.0935733991
K00895	68.3963526919
K00899	431.0198532451
K00901	1934.8306533646
K00906	2835.6415064662
K00912	3268.5627240322
K00917	300.953953475
K00919	6222.3227759255
K00925	6646.7204646094
K00926	386.0478047291
K00927	6229.6936661908
K00928	2019.0833836573
K00929	1885.0955632167
K00930	4971.221538131
K00931	5370.9772844071
K00936	495.663554819
K00937	1471.0800583393
K00938	61.9177446689
K00939	6838.1810814002
K00940	4622.3820623625
K00941	3540.9826447832
K00942	6706.1355837089
K00943	4335.7979818133
K00945	5856.7219448471
K00946	3516.0221710765
K00948	5487.2824445052
K00949	1246.7859039404
K00950	5186.6021209253
K00951	2112.2496253499
K00954	6585.64253643
K00955	487.4796275867
K00956	2589.5643128846
K00957	2070.1753894362
K00958	144.9135591717
K00962	5412.8361018561
K00963	2366.5176078402
K00965	1024.8365866516
K00966	52.0912608314
K00969	5265.5627808661
K00970	665.1965730396
K00971	2037.9299389471
K00973	2183.3647254953
K00974	4553.941514159
K00975	2211.5454330577
K00978	941.6872796171
K00979	3882.5482465819
K00980	149.4909312712
K00981	6003.0933170075
K00982	3338.0706392974
K00983	117.1301747862
K00984	44.3756797967
K00986	174.8964341815
K00989	3482.2279512739
K00990	4083.0266634124
K00991	6386.9486201793
K00992	616.1936449692
K00995	5141.1269676175
K00997	5865.143389588
K00998	7.8922639383
K01000	6131.2816216172
K01006	1290.7760348272
K01007	580.2333791904
K01008	1412.6998671452
K01011	1314.117193321
K01012	5865.2887952592
K01026	768.041004929
K01028	653.3330204095
K01029	3416.4717617485
K01031	3475.7920336365
K01032	3573.7512588499
K01034	527.0082978081
K01035	374.7440242894
K01039	603.2144211936
K01040	641.8638897774
K01042	1899.9928706843
K01046	458.5659644739
K01048	300.4687851811
K01051	775.137102509
K01053	2396.4105111881
K01055	5580.5606346404
K01056	6636.732190341
K01057	1104.4398785928
K01060	153.0331394329
K01061	1344.7200357586
K01066	954.2875545502
K01069	4674.7125309333
K01070	1298.6436471807
K01071	180.969812713
K01077	798.1177562882
K01079	3785.5779067421
K01081	4119.4424262749
K01082	339.8491811169
K01083	707.9625641447
K01085	30.7955046665
K01087	1348.1275005265
K01089	393.7422112453
K01090	48.2251554268
K01091	4793.919654584
K01092	8449.6697701701
K01095	810.4504977522
K01096	84.9786953062
K01101	780.4694152828
K01104	5524.1603920836
K01113	1307.9308657921
K01114	2874.1267411254
K01118	3730.8680722117
K01119	1198.4946794856
K01126	7730.8475869393
K01129	5152.2057635046
K01130	1226.1683282691
K01133	1213.8888975442
K01139	3221.3645723455
K01141	77.9292366967
K01142	3850.7777102514
K01144	86.5130913334
K01147	3384.6607933972
K01150	157.6070302742
K01151	1016.6465137265
K01153	3227.8705145746
K01154	5837.8875700167
K01155	224.9164635098
K01156	3197.9482357517
K01159	4416.2824538146
K01163	832.7055825204
K01166	56.4228516693
K01173	1717.3757559116
K01174	266.6542262437
K01175	67.0009011923
K01176	466.9180287727
K01179	2681.0892054968
K01181	1032.2043301915
K01182	534.1039238992
K01183	1605.2847861557
K01185	196.3094736394
K01186	601.4157506365
K01187	1323.2489258209
K01190	3134.4022966675
K01191	155.2805222629
K01192	105.9565645185
K01193	515.2450812596
K01195	223.6771362673
K01197	220.2896157864
K01198	595.995645907
K01200	1018.8001994924
K01201	120.7938162944
K01202	141.5665848244
K01205	702.1662481711
K01206	796.92309676
K01207	3899.938614042
K01208	48.2685360415
K01209	741.80082774
K01212	338.7330529863
K01214	2152.6217370733
K01215	32.8924671762
K01218	1009.3355936849
K01220	250.8118327052
K01222	561.0269095543
K01223	1825.2588487018
K01224	803.5529961453
K01226	385.8529381054
K01232	955.9922476263
K01235	101.6106231019
K01236	963.7177305286
K01239	151.1812839427
K01241	669.8176716241
K01243	3257.1101631467
K01246	1095.1836844142
K01247	4682.7463808154
K01251	4420.6378114989
K01255	2878.1165827439
K01256	652.9251500622
K01258	2099.6065384679
K01259	727.0457327653
K01262	3208.8374108304
K01265	6094.4168664042
K01266	574.0196942853
K01267	746.1080681658
K01270	1565.1082455397
K01271	430.8062024145
K01273	1814.1225869059
K01277	567.8154414224
K01278	1100.108763603
K01281	90.9839365737
K01284	827.6305641058
K01286	613.7940172416
K01295	1210.1124570834
K01297	4125.714931768
K01299	91.7025500781
K01304	315.2545150761
K01305	273.2796763842
K01308	490.5310354052
K01322	285.470534845
K01337	42.2058596377
K01338	6338.8743802397
K01347	41.2698431375
K01354	55.5893034838
K01356	5613.1689354572
K01358	5969.4872837236
K01361	29.1124586122
K01372	503.4938308613
K01387	310.9375598153
K01400	271.3145248582
K01409	5870.2382229134
K01414	4085.1040871217
K01419	3859.4739604993
K01420	4266.9918139225
K01421	1407.6648172724
K01423	589.3828334
K01424	6648.4686976372
K01425	579.3652615195
K01426	2960.5122575143
K01428	4245.9685500609
K01429	3836.454833118
K01430	4142.5052048851
K01432	635.2150812617
K01433	1002.6876504078
K01434	1272.5517800715
K01436	53.917426399
K01438	4283.6974236396
K01439	3879.4770959942
K01442	496.3878997534
K01443	2117.4170567567
K01447	191.3700759955
K01448	5235.1014607177
K01449	1824.1869490914
K01455	2719.2446494153
K01461	2191.0732089454
K01462	11258.8490282511
K01464	862.7480111638
K01465	6085.9645549236
K01466	200.6447005966
K01468	1449.8095739736
K01469	3132.6695766497
K01470	428.1357790973
K01473	2382.6454224567
K01474	7585.309865223
K01476	1217.1257905101
K01478	1150.3649783167
K01479	4088.2220114574
K01480	1182.4298461144
K01482	68.0757551577
K01483	225.3698473341
K01485	268.6259157594
K01486	648.7598735631
K01487	371.3763486884
K01488	321.102446345
K01489	2368.5166242182
K01491	9552.616822674
K01493	1915.4303725072
K01494	4332.8412288345
K01495	2916.8824028169
K01496	4245.0314923822
K01497	114.0461944305
K01501	114.9919135272
K01507	3675.1897115713
K01512	3849.2416698298
K01515	4886.0368732958
K01520	6139.0935400586
K01523	4700.1362655795
K01524	4984.551074287
K01525	3231.608566657
K01531	594.9316847585
K01533	1047.6571798099
K01534	1257.899409973
K01537	2678.607755311
K01546	4188.6537850313
K01547	3519.2227923565
K01548	4058.0079389618
K01551	979.0822850594
K01555	2636.9848195726
K01556	2668.0231602601
K01560	2612.8429324194
K01561	622.0256826772
K01567	953.8624065613
K01569	58.2825759021
K01571	534.3237985478
K01572	501.6911970499
K01573	122.6286442813
K01574	185.0752184503
K01575	389.3404907644
K01579	4540.1223110766
K01580	324.6105122914
K01581	257.1835865568
K01583	65.2970715028
K01584	1273.084274707
K01585	1317.1101824053
K01586	3179.3952705783
K01588	2435.9005156575
K01589	3651.6477272892
K01590	147.0270175218
K01591	5061.9787268994
K01595	3570.3847196564
K01596	975.8546265291
K01597	85.2168403044
K01598	47.4756264901
K01599	3898.9816722874
K01601	916.2340503947
K01607	3392.9838563741
K01609	4292.9133086769
K01610	869.9119007556
K01611	2111.4167501941
K01613	5256.1719712317
K01619	2087.4335670988
K01620	2115.2736749438
K01621	759.2265123295
K01623	197.9744616443
K01624	4792.1985278771
K01625	1795.647297302
K01626	7994.4406977611
K01627	3876.6594254011
K01628	494.6188755882
K01629	366.8505971388
K01630	622.9047252263
K01631	587.3925134602
K01633	4326.8171939874
K01635	112.5537873999
K01637	707.5673193995
K01638	3286.8927843834
K01639	570.274778562
K01640	2468.7408767037
K01641	73.9047780567
K01643	552.5895557257
K01644	5435.4913015512
K01646	482.5869847036
K01647	6189.5806878373
K01649	4490.0508035636
K01652	14796.7493883966
K01653	5550.7400984591
K01654	11.381832654
K01657	1878.8414679799
K01658	4857.0530359892
K01659	3216.4558331872
K01661	424.2077515778
K01662	5386.3267544339
K01664	163.5254212215
K01665	1403.1172510694
K01666	638.8028825586
K01667	243.4764231671
K01668	119.2053572541
K01669	571.2538815093
K01673	2816.7066102506
K01676	648.64901142
K01677	1350.7204207006
K01678	1355.0809435379
K01679	4271.0577722937
K01681	3845.6626774102
K01682	2318.5074379249
K01684	2095.7613222597
K01685	1490.9382927469
K01686	1403.474290391
K01687	12446.7670006608
K01689	6452.5951161855
K01692	4561.1186167891
K01693	5866.7127938772
K01695	4828.6386918273
K01696	5361.9012900991
K01697	36.9821120497
K01698	4644.2803138181
K01703	13068.3785742365
K01704	12193.022340344
K01707	638.1461486842
K01708	594.7689548933
K01709	974.8660444949
K01710	5535.376808999
K01711	792.8463063264
K01712	1475.4025360769
K01713	566.5189816106
K01714	9196.1632753119
K01715	1349.1662541084
K01716	85.8560657341
K01719	1528.3143022617
K01720	1245.5441743805
K01721	673.9109787753
K01724	4764.2573270684
K01725	225.1120207799
K01728	737.2302594726
K01733	6692.1745296662
K01734	1377.2267778593
K01735	5202.0267867784
K01736	6052.9481918545
K01737	2169.3454446087
K01738	3174.7201712722
K01739	775.4804380816
K01740	2685.5834536245
K01744	1277.6447790492
K01745	1555.8180236691
K01749	3323.4096817228
K01750	715.9495956509
K01751	1010.6777086595
K01752	5196.5074746491
K01753	1153.8893115792
K01754	5412.2947142006
K01755	6447.6272784468
K01756	5297.9777830674
K01758	698.4306375182
K01759	4695.7896804246
K01760	5813.0004608918
K01761	226.7199800444
K01768	781.1205608005
K01770	5434.2663401246
K01771	210.8606880936
K01772	2195.2138910787
K01775	8630.0334925546
K01776	2636.7142884455
K01777	553.8709727537
K01778	5006.5067069422
K01779	2476.2339741829
K01783	5046.4113425171
K01784	3351.6801373061
K01785	3554.783715853
K01787	140.8171454618
K01788	564.925174734
K01790	4160.8536246146
K01791	2220.9231359809
K01792	715.4871626609
K01799	4099.9310792156
K01800	653.8863874554
K01802	73.3708926824
K01803	5289.6644157087
K01804	776.47484437
K01805	673.4809367375
K01807	3947.9666544349
K01808	1693.0643485966
K01809	1134.0555985185
K01810	3263.0775116455
K01811	513.4011966494
K01812	1301.3292440258
K01813	416.1602786314
K01814	5095.8093365865
K01815	1100.9196105647
K01817	5126.4502954689
K01818	554.6453856538
K01819	776.6307079387
K01821	1701.1485845714
K01823	161.5098737282
K01826	167.6219925829
K01834	4407.5659017095
K01835	1860.1623559927
K01838	429.0561190299
K01839	1052.7673146826
K01840	1953.2085973064
K01841	170.8619320422
K01843	362.0147944704
K01844	88.0322081561
K01845	5916.9824728673
K01846	406.305987059
K01847	215.1110100855
K01854	1623.1297468249
K01856	546.1224032421
K01857	1223.8000509029
K01866	6485.1919213214
K01867	4491.470773268
K01868	5721.7182696303
K01869	5014.5988405684
K01870	6017.541345126
K01872	6749.3374096878
K01873	5929.8600308343
K01874	5407.5054415218
K01875	5814.2507565654
K01876	6308.22396456
K01878	3128.1130995376
K01879	1495.5005991894
K01880	1471.2624031062
K01881	6176.7668161267
K01883	6066.0202208425
K01885	5846.5355375811
K01886	3962.5977050311
K01887	6177.1071516613
K01889	5690.7349098853
K01890	5387.6579143632
K01892	5613.9678876428
K01893	2179.9973202715
K01894	2981.4926116054
K01895	3130.8811829454
K01897	3925.443877592
K01902	1836.5532265434
K01903	4523.9841727552
K01905	259.6211853737
K01906	192.5072011611
K01908	2261.4268622916
K01910	456.9976817053
K01911	767.5915108445
K01912	3824.6637388563
K01914	2206.6208797021
K01915	8235.430917617
K01916	829.2124091328
K01918	4967.9545111674
K01919	2033.0053700845
K01920	3319.26523959
K01921	5899.7442408619
K01923	7725.2423082812
K01924	6235.6296769392
K01925	4989.4015606493
K01926	2044.15855896
K01928	2377.735658867
K01929	2032.9422467821
K01932	201.3777656581
K01933	5337.4181538648
K01934	1471.789947342
K01935	4074.603655943
K01937	5165.674431948
K01938	2674.0646702952
K01939	6837.4150486837
K01940	5926.0101489235
K01945	5841.2921263957
K01950	3120.1831538385
K01951	6809.3430622534
K01952	2708.1649388938
K01953	2216.1831962917
K01955	6558.0908009259
K01956	3945.253017796
K01958	992.9153656062
K01960	79.2110512601
K01961	6169.8112227233
K01962	5531.0790738746
K01963	4739.3758201423
K01968	1159.6968716055
K01969	548.3388499605
K01971	1416.9878600651
K01972	6083.4188799694
K01975	1873.6509165319
K01989	915.6195572186
K01990	16726.1598976534
K01991	1123.5675759745
K01992	19079.1090942944
K01993	1942.2950389234
K01995	22033.9183962512
K01996	26608.0336756948
K01997	34096.5713335461
K01998	23958.9241739402
K01999	28162.7539374973
K02000	166.8146247982
K02001	243.1367495032
K02002	326.7873131352
K02003	12791.2131295562
K02004	15277.9866127646
K02005	3373.8927843203
K02006	1314.6489708707
K02007	1841.0176457666
K02008	1295.4760524465
K02009	1177.4852878698
K02010	5889.4996015069
K02011	3529.8230255048
K02012	3509.7695437172
K02013	8507.1988816661
K02014	6764.7265971752
K02015	6913.7120775373
K02016	5906.0442324183
K02017	3600.0455044263
K02018	4100.9460960266
K02019	1224.0376115241
K02020	5364.8929349299
K02021	187.1813728362
K02025	2664.0364970478
K02026	5279.1560331131
K02027	8662.0126675884
K02028	5733.7401390459
K02029	11401.6236521036
K02030	12004.4075754242
K02031	11014.5011157361
K02032	5808.9335268547
K02033	18907.6772127564
K02034	18149.9361075797
K02035	19915.0953750067
K02036	5479.1877925433
K02037	2014.6192865461
K02038	4651.121400018
K02039	1947.1608904699
K02040	5032.1328841885
K02041	3138.569544704
K02042	4131.5856296748
K02043	566.6920845975
K02044	1190.12342437
K02045	3562.1502932017
K02046	1999.4780153504
K02047	3728.60917756
K02048	1563.2181269115
K02049	22238.5355358378
K02050	13556.179274056
K02051	12140.4375161519
K02052	3590.2971537004
K02053	7407.739913401
K02054	3894.6184442198
K02055	4404.8388817852
K02056	2376.5822313186
K02057	3541.3172733243
K02058	251.9537374127
K02062	66.6373270331
K02063	14.1246433694
K02064	86.9576148144
K02065	2862.7243872655
K02066	1123.1435925503
K02067	2334.678658411
K02068	381.3580834441
K02069	854.0040197389
K02071	5199.9102977227
K02072	2785.9816334638
K02073	7725.4736486646
K02074	632.2622270586
K02075	617.2071577507
K02076	59.7993017631
K02077	1123.7865572153
K02078	11689.9356061271
K02081	32.9389850253
K02082	81.1315145625
K02086	41.6589981259
K02100	200.2373529471
K02103	684.1918311513
K02106	650.3989166124
K02107	263.2272903542
K02108	5316.6853278372
K02109	6980.2482611067
K02110	7244.0060780328
K02111	6453.8896912843
K02112	6197.1998072475
K02113	5982.8288266008
K02114	5869.9813912264
K02115	6605.50252011
K02116	1411.9478049751
K02117	1141.5497499143
K02118	1539.8596161293
K02119	335.4690264819
K02120	888.4161522257
K02121	643.7549957971
K02122	523.8175544751
K02123	1024.2105037719
K02124	320.3788049648
K02160	2228.3769522401
K02168	5436.1076766207
K02169	6005.6650757314
K02170	40.0717914623
K02171	1095.1442653394
K02172	787.1813920385
K02173	7.5472100374
K02182	638.6587762974
K02188	1098.1030544238
K02189	1148.4668572168
K02190	512.3316418545
K02191	616.7551008662
K02192	32.9089778039
K02193	871.2291782465
K02194	868.0300574723
K02195	928.2648862621
K02196	1258.8934452946
K02197	913.8815123352
K02198	953.4373821891
K02199	971.9591168204
K02200	978.5525211514
K02204	600.018803644
K02217	1433.6174607316
K02221	1660.2399026118
K02224	1154.492329548
K02225	695.4422078822
K02226	1211.3427608215
K02227	1125.9817348688
K02229	58.2252242968
K02230	149.5879389436
K02231	1097.2276140104
K02232	1135.4890332264
K02233	1201.8276761113
K02236	20.9541025107
K02237	4401.9027646235
K02238	3379.5230277619
K02240	170.0494622949
K02241	355.8271286506
K02242	603.0558397933
K02243	38.3359801835
K02244	93.6578606352
K02245	43.8144186932
K02246	66.7631391584
K02257	3436.8739952731
K02259	690.0696138639
K02274	1917.3911238983
K02275	1889.071877382
K02276	1226.5880353202
K02277	596.7590271529
K02278	926.0317913833
K02279	902.621583345
K02280	1954.1096191163
K02282	3233.8579726152
K02283	1178.9823032009
K02291	1343.8204028796
K02297	2427.3289955646
K02298	3869.8275010272
K02299	631.3922879059
K02300	740.2181488668
K02302	2884.898824214
K02303	2095.0728521759
K02304	650.8468444149
K02313	6776.2896426522
K02314	4069.7234796362
K02315	1537.3095959047
K02316	4482.6800890964
K02334	411.9227545849
K02335	3107.7899324575
K02337	2880.4839194456
K02338	5184.135354785
K02339	672.9380319113
K02340	2749.4856551123
K02341	3517.6103697894
K02342	5437.8173099541
K02343	4469.83672828
K02344	113.4109376432
K02346	2361.6259448875
K02347	187.9126816358
K02348	1220.5097098779
K02351	580.8230124742
K02355	12194.2427994104
K02356	7628.3457557232
K02357	7452.4649153922
K02358	15327.2537552163
K02361	638.1264279273
K02371	1779.5061291683
K02372	5969.2494006774
K02377	1288.2834689819
K02379	1161.7773318507
K02380	287.9568437752
K02385	1146.9153277233
K02386	3514.6905564795
K02387	2652.7741737631
K02388	4442.6180979694
K02389	4332.6629398233
K02390	4471.8005505432
K02391	602.1367955274
K02392	5105.4048352493
K02393	3226.9952302749
K02394	3289.7788050991
K02395	428.3514039295
K02396	5382.2827412493
K02397	1458.0497873048
K02398	4611.1908641746
K02399	2569.590832064
K02400	2210.0581222946
K02401	3785.3190070626
K02402	661.5018219082
K02403	4284.8485772676
K02404	1671.430755514
K02405	1619.7720075844
K02406	5685.5784942909
K02407	4658.2941575255
K02408	2031.1285846771
K02409	1506.3155479027
K02410	1674.0233294176
K02411	4062.632473577
K02412	3376.7132646283
K02413	4256.5554771834
K02414	4803.4280238405
K02415	4237.7334755365
K02416	4161.8263808498
K02417	1434.5881623195
K02418	2515.6124324388
K02419	4686.5534871851
K02420	2900.4556028165
K02421	3818.884760024
K02422	4735.2528762778
K02423	2244.4628337308
K02424	873.6224812126
K02426	597.3510218583
K02427	3584.92762914
K02428	5286.9217819461
K02429	1233.8389499343
K02430	99.0998537169
K02431	315.1408539187
K02433	5800.6008244346
K02434	5521.7580857548
K02435	6012.3574956791
K02437	4850.7827126947
K02438	72.33029116
K02439	94.5848894121
K02440	1516.2180607111
K02441	74.5440261688
K02443	1078.7219537872
K02444	3546.3256144948
K02445	339.6234365317
K02446	1008.1984229698
K02450	779.8022830337
K02451	703.5275908621
K02452	1257.1526215468
K02453	1961.2089212976
K02454	3418.7486735465
K02455	2070.3844638234
K02456	3339.324582758
K02457	658.5052285012
K02458	587.1747830364
K02459	572.7830479498
K02460	1262.4032688193
K02461	567.614878896
K02462	732.4051053421
K02463	573.3068566927
K02469	5630.6026064173
K02470	5193.7910256545
K02471	669.4470162748
K02472	337.9241716645
K02473	2166.5619478939
K02474	7231.538141746
K02475	43.407812593
K02476	140.8354365858
K02477	1536.024095953
K02478	170.8073142584
K02481	162.3419881282
K02483	5232.056947824
K02484	674.4824534549
K02487	655.863718748
K02492	3178.5135428898
K02493	4847.1521931628
K02494	2571.6820538391
K02495	360.8574994482
K02496	586.9189993075
K02498	78.4027979196
K02499	624.0169726111
K02500	5697.3904777282
K02501	5251.3696563402
K02502	4881.996632359
K02503	7358.3972358667
K02504	47.8872823565
K02505	104.031310528
K02506	47.5182217041
K02507	89.1541140346
K02509	213.7368905127
K02510	971.4460090103
K02517	797.4053765069
