KO	output
K00405	18.0876482358
K00406	111.4531306766
K00411	91.0246202035
K00412	7.6567500799
K00413	42.3906443619
K00425	4880.1582577795
K00426	3817.8880189459
K00428	219.3135528073
K00432	9242.4842692467
K00435	17.7536177283
K00449	14.6586761756
K00451	51.0244838394
K00452	33.891880189
K00453	27.1918769969
K00457	57.1025503165
K00459	37.7965556386
K00479	20.2564606147
K00483	9.1426478819
K00484	488.5895353991
K00486	36.9986979605
K00499	10.3021469059
K00500	63.8345769173
K00507	40.4215109134
K00508	31.8859030366
K00523	55.4519001793
K00525	11829.2010394206
K00526	8439.9821633176
K00527	104.7097026671
K00528	226.3443733509
K00537	7150.8359497333
K00547	5996.6706560267
K00548	65.5911198197
K00549	11048.9222970706
K00554	15236.2622120954
K00556	48.6818662404
K00557	4011.9685271181
K00558	5710.3633400106
K00560	14492.4711814691
K00561	14.6761529737
K00563	9884.500316914
K00564	8460.322360909
K00566	15254.5453979629
K00567	13663.0478539391
K00568	2967.6993931475
K00570	5.6324100422
K00571	7793.8814174297
K00573	133.4076019897
K00574	795.4850193631
K00575	2823.4151267625
K00595	47.619047619
K00600	12010.4658884959
K00602	11579.2929443802
K00603	521.3440994978
K00604	16463.0038740793
K00605	3066.9627628377
K00606	243.727097691
K00609	10577.0102941831
K00610	67.6979098038
K00611	15793.6231455284
K00612	33.1686654824
K00613	13.0856604082
K00615	11599.427891113
K00616	5779.0263850953
K00620	442.0344629198
K00625	8734.2450128116
K00626	5520.0604261815
K00627	7145.4679069037
K00631	3536.7398058497
K00632	102.935604469
K00634	28.6723484309
K00635	11.1562289564
K00638	26.0270710144
K00639	141.7091868379
K00640	7847.7266228499
K00641	1688.0638182583
K00643	11.3989846318
K00645	14228.5605144171
K00647	4238.8968599413
K00648	14686.4181646991
K00651	9375.4412201459
K00652	4190.3685109979
K00655	14015.0514348521
K00656	8831.8671437702
K00657	14330.2595184545
K00658	4109.2276615981
K00661	5454.9598503009
K00662	2712.9421421537
K00663	12.2651470621
K00666	15.2359856344
K00674	8983.7350619283
K00675	10.278263275
K00677	4157.8928554073
K00681	189.4401997785
K00684	138.760323984
K00687	405.2807367751
K00688	17405.5599202351
K00689	92.7064640422
K00690	115.9281485206
K00691	5453.5030027203
K00692	43.3731176623
K00694	2737.7293186562
K00696	13.989236422
K00700	10012.7680702054
K00701	497.0300680638
K00703	5191.3432354003
K00705	18743.6901597513
K00712	45.4283342776
K00720	10.3701980196
K00721	106.065995145
K00728	94.1082242673
K00748	3968.3792029338
K00752	467.8320144234
K00754	68.4813586412
K00756	6711.3083325115
K00757	1404.9116315366
K00758	11.8210292227
K00759	14818.1349942396
K00760	14982.6241648635
K00761	16031.3726121851
K00762	15291.4739660195
K00763	9925.9337558945
K00764	5846.4827798406
K00765	5112.7972007605
K00766	4558.884538885
K00767	47.4425527898
K00768	89.99571881
K00769	4655.617485818
K00772	15.9809229864
K00773	15248.7685665072
K00782	3058.1042795296
K00783	15553.4947094183
K00784	10745.9587772141
K00785	1041.2628542307
K00786	452.3566455972
K00788	8583.1031161761
K00789	14697.3952552279
K00790	12880.0157892074
K00791	13730.9850271512
K00793	4224.6271408922
K00794	5075.3745162013
K00795	3648.092136248
K00796	11442.6298370394
K00797	178.8844300939
K00798	3020.7334211967
K00799	2291.408432058
K00800	12969.7158855939
K00805	11672.0880400321
K00806	14187.0927615364
K00808	18.1496591283
K00809	41.2062095833
K00812	203.6282501985
K00813	3991.2570788646
K00817	6141.0924575196
K00819	525.2086135387
K00820	14431.7003541086
K00821	5825.2864585113
K00822	23.8876084421
K00824	55.967404586
K00826	10645.3137781028
K00830	37.4373453277
K00831	13459.6485529405
K00833	3620.5237760553
K00835	44.6405223474
K00836	3864.1703566841
K00841	2967.8525729464
K00845	9232.0853553385
K00847	15575.9688833237
K00848	76.6847888499
K00849	11095.1594103563
K00850	14703.4735104967
K00851	3492.4136604844
K00852	2447.861683102
K00853	17.417226305
K00854	1609.0970078906
K00855	8.2138830312
K00856	9.2924826556
K00857	11907.7935472736
K00858	14991.4760293415
K00859	13439.5162707643
K00863	6820.0692085078
K00864	12485.4104629245
K00865	3096.37705492
K00867	14299.7567459899
K00868	4720.2567717664
K00869	9448.6306726521
K00872	11971.9024449691
K00873	12848.2713686136
K00874	11502.5876401729
K00876	9714.2238084523
K00878	12582.2891708146
K00879	1498.7778000641
K00880	394.4518583661
K00882	4301.0846319951
K00884	1345.4739560291
K00885	1562.6310346082
K00886	82.7968211442
K00887	4392.4863621051
K00891	16138.9301486377
K00895	52.3649546775
K00897	34.6388890821
K00901	4262.9828637546
K00912	3881.7113807996
K00917	3201.109388022
K00919	8191.3642982495
K00925	13814.4761384284
K00926	2616.1196197499
K00927	15482.7322506978
K00928	12621.6377568638
K00930	5591.5996412437
K00931	13090.3603024571
K00936	33.3114737185
K00937	2885.0160453287
K00938	8316.6831304025
K00939	15541.7658166748
K00940	8952.8423878027
K00941	5195.5987997548
K00942	16293.0410126034
K00943	15299.7855731426
K00945	14048.6636769888
K00946	4208.4398747253
K00948	17161.4830786306
K00949	4542.1573450377
K00950	5311.070675434
K00951	8240.5900286739
K00954	15739.6737279942
K00956	192.6138657628
K00957	127.6514389172
K00962	13388.5055162171
K00963	20450.1335908022
K00965	12607.939332735
K00966	23.5462807656
K00969	9959.8221221948
K00970	3578.7338503857
K00971	138.7237251457
K00973	14842.9879914537
K00974	14583.6956476679
K00975	8413.0019762672
K00978	46.0106626784
K00979	4275.414550029
K00980	92.9865394773
K00981	8623.5025907048
K00982	3310.4274137605
K00983	8085.178928441
K00989	4050.5541061795
K00990	1516.0380286687
K00991	4899.8325846359
K00995	6477.8888317249
K00996	19.3367607435
K00997	11486.6691806746
K00998	592.0765558907
K01000	15172.2262127046
K01006	2115.3564516083
K01007	50.7816339266
K01008	3854.3261974097
K01011	104.6284231547
K01012	4471.0886423099
K01023	11.9313822603
K01026	21.8834053462
K01028	76.3954546441
K01029	20.669545765
K01034	1986.5700212238
K01035	1754.0074020648
K01042	3709.4741581156
K01048	1182.3254642983
K01053	56.1250390747
K01056	16041.8603580947
K01057	2506.0614685253
K01058	77.3166224336
K01060	85.2530216957
K01061	31.8041094181
K01066	2763.6525507572
K01067	12.4556092553
K01069	21429.6675586162
K01070	517.2032154865
K01071	11299.4675337731
K01077	103.2121770678
K01079	8569.4565647689
K01081	524.3693983424
K01082	3974.0433129169
K01083	24.9905842278
K01085	19.9092756537
K01087	6.3055804539
K01089	1597.6477486525
K01090	13.6597630837
K01091	4283.2983856874
K01092	8537.8946142836
K01095	3922.5661937523
K01096	1362.2240130303
K01101	3751.8881595217
K01104	5631.3275663648
K01113	11.126669696
K01114	9.0327843109
K01115	15.8504778498
K01118	13412.6629363034
K01119	6126.3766676724
K01126	6414.4814181992
K01129	5512.7357585987
K01130	24.0991836977
K01139	3596.8169895072
K01141	1404.8660460188
K01142	6578.4424994213
K01147	3457.1470257488
K01151	5404.3658491541
K01153	11251.1135010986
K01154	17906.9817796389
K01155	335.8869988873
K01156	8878.9136698578
K01159	3802.6566006776
K01160	333.0059773557
K01161	514.269013418
K01166	3741.7842648615
K01173	27.1453034746
K01174	41.9105191768
K01175	1042.7259710191
K01176	3390.6266190921
K01179	81.8933289328
K01181	55.2050829289
K01182	129.8447939768
K01183	13.2565144513
K01185	1621.822932203
K01186	718.71078881
K01187	3021.5101394636
K01188	6.4143582721
K01190	1093.0010524583
K01191	11884.0192590914
K01193	7249.2580026981
K01194	13.100444576
K01195	169.4429852239
K01197	116.2111970199
K01198	142.7416696931
K01200	4044.3320996722
K01201	46.7166739467
K01206	93.3263414923
K01207	19297.7988266599
K01208	2824.8474134036
K01209	19.1806077753
K01214	12.5245947179
K01215	11883.0180106515
K01218	71.326250266
K01220	6670.7743159625
K01222	7.5274114722
K01223	8198.8281594799
K01224	14.5226383272
K01226	6244.6683815129
K01227	237.8532445573
K01232	113.0276954987
K01235	15.6250374714
K01236	14.2312334913
K01239	43.372110543
K01241	15.3977282653
K01243	8217.6968505529
K01246	9508.2145391214
K01247	20.1065379427
K01251	107.4850039532
K01252	32.7150096628
K01255	3808.537362655
K01256	4024.2686804168
K01258	12372.6419590453
K01259	121.2553146947
K01261	4150.9937559661
K01262	9971.8920933756
K01265	6924.0308086045
K01267	42.0227064473
K01270	3870.0208900383
K01271	1848.0368101566
K01273	2826.4125557595
K01278	158.4979843086
K01281	1778.7669736402
K01284	130.1714773145
K01286	959.5200899847
K01295	130.9096168573
K01297	62.5143794782
K01299	13.0636545068
K01301	7.0575991572
K01304	10030.9762158742
K01305	7.53338868
K01322	47.8396270392
K01338	3735.5694381078
K01347	484.4184595351
K01354	74.526851053
K01356	7619.8516086389
K01358	15850.8613515592
K01372	1469.6631784495
K01390	44.1440944809
K01407	2608.8055147083
K01409	13585.0795111969
K01414	3800.8001155675
K01419	4305.2199629089
K01420	4110.6673031159
K01421	8967.7826406295
K01424	8521.7602235001
K01425	117.4768692619
K01426	3023.5047798147
K01428	1316.1713776871
K01429	1476.5740197292
K01430	1469.4967516961
K01433	1460.0339839701
K01434	78.1191597267
K01436	45.286209979
K01438	673.6139978327
K01439	6456.4383684916
K01442	185.928023168
K01443	10455.3218322903
K01444	10.254030139
K01447	26.7262797726
K01448	11659.0174445331
K01455	10.8629134888
K01460	83.937689095
K01462	19559.8709931549
K01463	76.5285935383
K01465	10510.0392036165
K01466	182.5740547182
K01467	1067.5043733445
K01468	541.1081849662
K01470	3785.6830792332
K01476	20.3836327854
K01478	7606.1399346708
K01479	547.6483697789
K01480	221.9414794984
K01483	16.1438633486
K01485	75.7345945691
K01486	123.6416018591
K01487	46.7490468596
K01488	3517.4936156897
K01489	12949.294916986
K01491	15435.9615870358
K01493	10540.9278443572
K01494	4496.6260878886
K01495	11676.5349839521
K01496	352.8362977134
K01497	994.8572014152
K01499	9.5044411378
K01505	95.9884745778
K01507	4516.011426123
K01512	11413.2965161611
K01515	5982.7861285958
K01520	8935.246744985
K01521	150.368363373
K01523	175.0592636849
K01524	6203.4266207347
K01525	3227.0399829901
K01531	2972.7151616369
K01533	330.3668550766
K01534	11172.5912652142
K01537	11851.0081597876
K01546	74.9385318551
K01547	62.3078804149
K01548	56.3112389888
K01551	2910.9374080296
K01555	39.8292224756
K01556	26.9886349666
K01560	3008.5532045796
K01571	3307.1049195445
K01572	3447.4654800387
K01573	3939.7429427889
K01575	157.380185868
K01576	23.5523326632
K01578	20.2151644359
K01579	194.2299842097
K01580	86.5239210302
K01581	76.3605288845
K01584	18.711952421
K01585	201.5394839243
K01586	6576.3524604179
K01588	10272.4831274275
K01589	13102.7689311885
K01591	15614.5731237484
K01593	16.9008596649
K01595	9358.9911592577
K01596	70.1315324184
K01597	9380.6648115163
K01598	1304.9503721502
K01599	798.7204227774
K01601	7.1473367275
K01607	947.368812528
K01609	835.2297863131
K01610	4132.2843375517
K01613	7164.1828978297
K01619	15270.3796642944
K01620	917.5406883133
K01621	54.7599165276
K01623	57.4394045737
K01624	6783.4064636605
K01625	10543.3140787115
K01626	12091.1269640479
K01627	3845.1784577448
K01628	1841.5393363228
K01629	43.006791072
K01633	12177.6106889215
K01635	18075.2948987621
K01637	11.28499952
K01638	12.2230516685
K01639	2646.342887309
K01640	68.3424587983
K01641	9394.6226068545
K01643	3630.038829036
K01644	1848.3186176227
K01646	4676.408410499
K01647	7123.1652591952
K01649	10242.934908884
K01652	12772.3746782251
K01653	4527.6328200628
K01654	947.7777776381
K01657	4320.5735423452
K01658	5259.3970300017
K01661	4169.5046046026
K01662	3689.589048168
K01664	2032.7899550803
K01665	3583.276850607
K01667	558.7754737784
K01668	289.973861572
K01669	922.9545278034
K01673	3275.1182981665
K01674	699.790644457
K01676	59.5297927573
K01679	6672.439534121
K01681	2851.1156737329
K01682	36.317889718
K01685	45.4602978362
K01686	7874.4150748368
K01687	8338.8707084552
K01689	12659.1860668829
K01690	60.8521888055
K01692	33.378110578
K01693	3199.5523936146
K01695	5066.1996287925
K01696	5444.47436884
K01697	98.387928796
K01698	738.1973118369
K01703	9845.3799510132
K01704	11234.1368980409
K01709	24.3784011127
K01710	9418.3955363418
K01711	89.1144396783
K01712	357.7227049412
K01714	12879.3593901994
K01715	102.9758913248
K01716	4325.8922346445
K01719	1044.8424845369
K01724	33.4508702133
K01727	728.1593755199
K01729	40.9680919757
K01733	9313.2218818824
K01734	4641.786787131
K01735	14811.5560854107
K01736	15169.1720645543
K01737	4264.320527373
K01738	15476.5122769827
K01739	3467.4885366877
K01740	2787.3455333801
K01744	3689.7997006
K01745	627.0891733674
K01749	725.642033182
K01750	63.2425227243
K01752	17233.5730832731
K01753	141.8547277746
K01754	10330.3103039455
K01755	12959.0140282682
K01756	11552.1765404997
K01759	15127.1047519429
K01760	2310.6732095244
K01761	42.2874795003
K01766	887.1403188786
K01768	75.5157105125
K01770	4351.5092036701
K01771	18.3739610057
K01772	2680.3880572961
K01775	14874.1323375834
K01776	14994.3601888133
K01778	4025.7959783474
K01779	525.540147502
K01782	25.758342688
K01783	14312.6591329997
K01784	18038.8079434255
K01785	10723.2305716082
K01787	11.41365238
K01788	7838.1862248645
K01790	4425.0104684438
K01791	5836.1770895907
K01792	1616.1453598705
K01800	15.450303372
K01802	232.5231139521
K01803	15003.9009421161
K01804	44.9782715851
K01805	2874.8462964167
K01807	15414.6204175215
K01808	214.4740547601
K01809	6398.7768909009
K01810	15822.7189051425
K01811	13.0810798611
K01812	13208.3902890758
K01813	83.225105419
K01814	4989.1605929003
K01815	95.7644100166
K01816	13.8131612785
K01817	860.7319428505
K01818	1671.9505261777
K01819	12772.3442632813
K01820	9.5436705718
K01821	8291.0718021567
K01823	4458.3875430734
K01834	14092.1392513068
K01835	4291.0597787434
K01838	5800.60278054
K01839	10634.6012294138
K01840	1839.2809711162
K01845	902.03624436
K01847	131.9803207776
K01854	2790.4527092225
K01858	50.5302790902
K01866	15674.133133202
K01867	14620.4227553749
K01868	14330.2766370128
K01869	14527.2313390657
K01870	12232.1471792134
K01872	16548.7859045061
K01873	14721.3447955804
K01874	7267.5024904603
K01875	15285.6691999441
K01876	14223.330463567
K01878	13956.3496500326
K01879	14686.1577940589
K01880	62.0373159321
K01881	11814.6286654537
K01883	10049.1290507169
K01884	18.5413932282
K01885	4218.4698101299
K01886	3839.1175438372
K01887	12909.2762482241
K01889	15228.9412338123
K01890	8520.04955133529
K01892	14612.0665589052
K01893	11975.2932644477
K01894	69.202461559
K01895	190.8398345489
K01897	3893.8712445893
K01902	1437.0311215148
K01903	1878.8602394466
K01908	12.1924623071
K01910	3666.8225464947
K01911	3437.2793252737
K01912	76.8327391432
K01914	6202.1326526662
K01915	7960.8213425435
K01916	10318.6858663558
K01918	269.1866699831
K01919	4255.1545452605
K01920	77.59610174
K01921	14655.5040492809
K01923	11943.6992840378
K01924	14896.4599005711
K01925	14567.9644088763
K01926	5170.4759967551
K01928	15284.0826171284
K01929	7982.2821820519
K01933	6957.5142741383
K01934	5653.5598614604
K01935	8128.4381614998
K01937	14851.9097058163
K01938	11710.4759630303
K01939	15191.90302596
K01940	13816.6219678271
K01945	5925.5378142878
K01947	56.212392151
K01949	13.6022068284
K01950	15.3670243977
K01951	15113.2656637536
K01952	16412.9776089919
K01953	165.1758853977
K01955	13287.7378457664
K01956	7976.6698332392
K01958	2799.1471030356
K01961	14646.7017621721
K01962	8303.1814586595
K01963	11669.6824276964
K01965	14.9177077375
K01966	29.0725553526
K01972	13721.0995015417
K01975	3264.0952534395
K01989	17724.0816973343
K01990	41017.174905027
K01991	384.4873966236
K01992	47246.7153665981
K01993	175.7747275049
K01995	5852.5169569594
K01996	3012.5690779292
K01997	3882.5247915025
K01998	3013.0343315947
K01999	4241.2070790752
K02000	1571.5138474042
K02001	593.367643793
K02002	638.45475106
K02003	33015.6144593114
K02004	50064.1753928636
K02005	9330.7882197208
K02006	1097.1160794576
K02007	1283.0461326377
K02008	285.6528084013
K02009	57.8314360877
K02010	2044.5876830817
K02011	1652.236878566
K02012	4878.3673952167
K02013	13386.4650943597
K02014	1845.2549801358
K02015	22975.0194724091
K02016	7239.4205471039
K02017	4198.7640545225
K02018	4080.106176184
K02019	1406.0925286883
K02020	1466.6575825118
K02021	123.0708447787
K02024	167.4067562374
K02025	6916.2565080089
K02026	3651.4544878085
K02027	12901.0998920024
K02028	14679.0553498901
K02029	22853.6743101311
K02030	23298.3436293052
K02031	7794.9378400826
K02032	5573.2913692985
K02033	9071.6803905267
K02034	14116.5255101999
K02035	10863.1367610347
K02036	15488.0825603442
K02037	5121.7510487431
K02038	6587.5932093895
K02039	11828.8484171394
K02040	10489.0020483287
K02041	306.3861577736
K02042	158.0159517972
K02044	148.8252646192
K02045	87.9290394733
K02046	84.4979506134
K02047	49.9794127471
K02048	69.3781729283
K02049	127.5082157554
K02050	667.5521060491
K02051	224.9418444541
K02052	2790.7120390958
K02053	2934.3746990815
K02054	2852.7760972442
K02055	2713.8466010435
K02056	4522.2671365966
K02057	14797.656928853
K02058	34.339921255
K02062	3907.9219348739
K02063	1027.4129687764
K02064	3879.7483390844
K02065	3845.1227407917
K02066	1895.0688503752
K02067	3794.379567228
K02068	319.0793438292
K02069	1047.4791198664
K02071	12634.4204675842
K02072	7453.633587877
K02073	19720.8501393476
K02074	53.7048261574
K02075	160.7263359407
K02076	3049.270674736
K02077	38.6684117825
K02078	22526.4905629385
K02081	46.5059997671
K02082	3158.4081410052
K02083	234.6549816454
K02086	4211.3457950359
K02099	466.0083301381
K02106	1188.6161061508
K02107	45.5606063601
K02108	15526.090837629
K02109	15690.7313425213
K02110	15148.7241542089
K02111	14583.5502297249
K02112	15470.0846089007
K02113	15263.3531146727
K02114	15705.8693076019
K02115	15256.8735539973
K02116	4042.794260095
K02117	3569.1451857612
K02118	3869.6410351674
K02119	2953.0035858551
K02120	3671.5538515888
K02121	4007.7611914153
K02122	3819.0537794175
K02123	3402.9216085654
K02124	3149.3294407649
K02160	8400.4739390575
K02168	1361.7703631099
K02169	3302.6391555743
K02170	64.5688491829
K02173	88.416397476
K02188	112.6060568742
K02189	23.5885114486
K02192	161.4429121191
K02193	4368.1687677471
K02194	3941.0912963976
K02195	3169.9657022225
K02196	5484.9094193483
K02197	3827.7155850508
K02198	3321.6357492047
K02199	3093.8185729005
K02200	319.281565229
K02204	66.3135257913
K02217	2341.3708600962
K02221	8454.3628975252
K02224	57.5148010523
K02225	7.8088818665
K02226	95.2232773735
K02227	90.3995451132
K02230	44.2174011088
K02231	84.6187710321
K02232	56.3797130229
K02233	125.6504204494
K02234	12.056484299
K02236	7046.0040326085
K02237	8761.8723490975
K02238	10085.6319819328
K02240	9819.4726687088
K02242	9379.8700393522
K02243	3917.6606265115
K02244	5518.2857187521
K02245	4562.0115850469
K02246	9913.8689060684
K02248	3059.7632646297
K02257	113.7379016735
K02258	6.1586512482
K02259	68.1319432676
K02274	45.2053484684
K02275	70.284735227
K02276	114.9628375132
K02278	221.8961289551
K02279	141.7663724031
K02280	102.4701121726
K02281	24.2372297349
K02282	297.3305852987
K02283	50.1215364489
K02291	2733.997239473
K02298	16.5078626243
K02300	11.5896129903
K02302	88.3475275054
K02303	41.1920682026
K02304	17.2838455542
K02313	8073.7085096106
K02314	15803.8284078067
K02315	2909.0050263279
K02316	13361.1273500824
K02334	1247.4357948389
K02335	6456.2609207457
K02337	13558.745884238
K02338	12426.1975960332
K02339	4089.1177475205
K02340	13828.7609206658
K02341	5382.6634791568
K02342	11163.7485489299
K02343	12146.2560377222
K02344	4372.2791258856
K02346	11192.1454585277
K02348	10004.5011420475
K02355	15434.5982067366
K02356	15945.8764337231
K02357	15560.350394759
K02358	18338.9075108017
K02361	64.6804299841
K02371	4428.0705832988
K02372	14999.4221589031
K02377	104.8769330938
K02379	1208.9940285322
K02380	4083.2963091392
K02385	3842.5749814383
K02386	21.6067499085
K02387	3183.084913558
K02388	2837.1984701854
K02389	3037.5680787081
K02390	2958.9512971531
K02391	36.2659770411
K02392	3033.1394602054
K02393	20.2104688462
K02394	11.790846455
K02395	26.1799129318
K02396	2848.5932311046
K02397	2865.1154597164
K02398	3250.904809327
K02400	2639.8717814659
K02401	2797.8062030228
K02405	2792.267745259
K02406	3101.5084652364
K02407	2873.0293836709
K02408	3248.4108596318
K02409	2847.1060422196
K02410	2942.2040093834
K02411	2740.1090633484
K02412	2833.2264501957
K02413	2996.9694583035
K02414	2792.9911463092
K02415	2487.7467539537
K02416	2476.9948165321
K02417	2824.4967913255
K02418	3043.9044382121
K02419	2534.464735801
K02420	3726.8272910976
K02421	2923.3601532817
K02422	2845.6117651205
K02424	13760.3298069463
K02426	789.0742908785
K02427	4703.0589835363
K02428	14576.8849818558
K02429	809.5919662515
K02430	1561.8336068016
K02431	1595.4501837408
K02433	10214.2502299326
K02434	10500.731619198
K02435	12127.6549688195
K02436	159.4856762604
K02437	5926.3743786783
K02438	1625.9731899355
K02439	4303.1202011987
K02440	14911.2705021362
K02441	1264.4356438725
K02444	3328.6402155808
K02445	4099.3288673527
K02446	1164.0326096231
K02448	14.1077953702
K02466	484.3691040688
K02468	470.5664554574
K02469	4057.4255067553
K02470	9354.7300138134
K02471	1026.8680510466
K02472	2533.2000886174
K02473	60.6058499689
K02474	133.852525879
K02475	319.6927645923
K02476	816.8230065577
K02477	65.2962259935
K02481	9.071681826
K02483	116.4280592251
K02484	88.2822893833
K02488	21.5148530487
K02492	965.5179186599
K02493	6800.6451025782
K02494	4125.2334788476
K02495	269.5198378903
K02496	618.1194049966
K02498	3958.7691775882
K02499	2939.290195602
K02500	4828.6312035408
K02501	1841.7215887105
K02502	282.3543616159
K02503	5578.5141756886
K02504	3678.7587590964
K02505	3688.2888161663
K02506	3448.2825699127
K02507	3839.7144725796
K02508	123.7462495679
K02517	1717.2159613544
K02518	20459.9999394143
K02519	13549.3541108618
K02520	16099.6066657989
K02521	1840.4724526036
K02523	3568.7661523973
K02525	26.5136314812
K02526	576.6600664234
K02527	3941.3568341051
K02528	9209.8300379529
K02529	25937.7105562911
K02530	6494.6738835639
K02531	586.22110701
K02532	27.7346267848
K02535	3750.9872269308
K02536	4189.5292780552
K02538	53.67293471
K02548	2627.2677505046
K02549	4465.0695063002
K02551	4282.6661234647
K02552	4094.6831735832
K02553	4257.781163497
K02556	2868.7759540955
K02557	3119.1718132238
K02558	3864.7982910237
K02560	1240.3303204498
K02562	574.9546921134
K02563	15089.3849976609
K02564	11990.5218917635
K02565	111.0845526349
K02567	3754.6353423272
K02568	4433.9354419429
K02569	3579.8678089009
K02570	2145.5422718626
K02571	9241.0746460746
K02572	2988.7271018638
K02573	1646.0502024983
K02574	3592.8424262831
K02575	183.7119489232
K02584	14.7123088944
K02600	12741.9038987341
K02601	7826.4412854136
K02613	62.8642587352
K02614	7442.5192374257
K02616	58.7859603499
K02619	3317.0982661624
K02621	14040.5835448292
K02622	17657.9909340933
K02647	2428.2580497115
K02650	55.7569146124
K02651	242.6585259434
K02652	2878.4306417422
K02653	2635.0136384857
K02654	2737.3568083486
K02655	54.7261175717
K02656	1370.5484533447
K02662	2796.7184246661
K02663	90.2143734355
K02666	57.2173798265
K02669	2663.4183181167
K02672	12.6419497943
K02673	27.3244832556
K02676	40.0939937927
K02679	4225.8225312284
K02680	3471.9645874218
K02681	1317.4589592551
K02682	3702.5991963127
K02686	4552.6630032548
K02687	10888.1949727032
K02742	3910.9107888347
K02744	296.7223306457
K02745	1338.5819770969
K02746	1131.3881053414
K02747	409.030455338
K02749	100.1035407344
K02750	100.1035407344
K02755	3546.4738772794
K02756	3511.7840896967
K02757	3511.7840896967
K02759	2852.756914549
K02760	2559.5016390964
K02761	13918.4198039092
K02768	4799.7997971133
K02769	4714.9324915271
K02770	6648.4035353694
K02773	185.0127524364
K02774	307.861248973
K02775	593.2879513487
K02777	8498.2234137159
K02778	2855.5382828565
K02779	2855.5382828565
K02781	3542.8961121559
K02782	57.6962635078
K02783	805.7179263253
K02784	1302.1698278386
K02786	57.4378441626
K02787	276.2258705222
K02788	276.2258705222
K02790	99.2587122425
K02791	99.2587122425
K02793	15124.5933201593
K02794	13278.1552515022
K02795	6189.2350974582
