KO	output
K00374	44.2956056505
K00375	551.047208754
K00376	254.2200622582
K00380	8565.7565812862
K00381	5775.4417772725
K00382	5700.2431725982
K00383	3733.5596038883
K00384	4328.1456574884
K00385	34.65459239
K00389	123.6412689671
K00390	6542.881619237
K00392	177.1254329612
K00394	13.5165222596
K00404	214.8297933169
K00405	1782.1291752078
K00406	8705.0499066353
K00407	1770.2486150797
K00411	8619.3479931144
K00412	1562.7971072282
K00413	4832.8303767462
K00425	1830.7380540289
K00426	3336.5059371859
K00428	2240.9305113989
K00432	7917.8314954017
K00436	15.1345065209
K00441	33.7047670597
K00446	63.2046919085
K00449	77.0857349036
K00451	173.6692909138
K00452	201.8848810952
K00453	212.38463568
K00457	464.4932000068
K00459	1318.8045629466
K00469	59.9627306855
K00477	9.8439777695
K00481	16.9838342835
K00484	7346.8241763421
K00486	194.0895344193
K00496	110.7424677867
K00500	174.3258096893
K00505	42.0315720527
K00507	52.5693952636
K00508	440.6517644843
K00520	38.6478026238
K00523	6679.9672271295
K00525	4005.6336985374
K00526	2296.6304040581
K00528	864.7958096131
K00529	43.4645330961
K00537	8942.5850113976
K00547	2585.020101772
K00548	1064.5675348476
K00549	11968.1998312107
K00554	13455.0865462638
K00556	855.6773780675
K00557	8906.6012911338
K00558	11971.7169368945
K00559	43.2068218658
K00560	11900.9441566252
K00561	224.3828273146
K00563	3094.9832789404
K00564	1674.9657173657
K00566	13393.3122522091
K00567	12433.3703065409
K00568	7770.8993759866
K00569	16.7847473324
K00571	3122.7589096292
K00573	6909.6671291229
K00574	186.9058447889
K00575	2083.3478054228
K00595	211.4485331329
K00598	34.3064524867
K00600	12672.2760693192
K00602	12050.7764332599
K00603	136.310517563
K00604	12916.8222309988
K00605	8155.5967342203
K00606	9066.2965664425
K00608	139.9384978222
K00609	12577.6158832467
K00610	9181.408684143
K00611	12227.4987315299
K00612	9.0679111922
K00615	5669.2924903362
K00616	9534.5812752134
K00619	256.7620286703
K00620	432.5427577279
K00625	3334.5259858991
K00626	1859.9610445641
K00627	2199.5066814504
K00631	831.1070787082
K00632	287.4744546198
K00633	51.8694471813
K00634	140.0805167039
K00638	61.6246849198
K00639	1507.9563489996
K00640	10210.0248326636
K00641	8565.204728232
K00645	4866.7718292588
K00647	2646.8833373086
K00648	16364.1032566595
K00651	3578.1563918985
K00652	9086.2533972982
K00655	7492.2839756427
K00656	1531.1723748114
K00657	5158.9037619773
K00658	4597.0627457753
K00661	1390.4603545521
K00662	651.9087232224
K00663	9.7420108028
K00666	180.0869833163
K00674	11908.3888404881
K00675	40.4952762602
K00677	10405.2751207746
K00681	7627.6942903508
K00684	10051.8936060907
K00687	89.0410542879
K00688	6281.7050393397
K00691	1389.4991390146
K00692	31.3439456297
K00694	271.8323060764
K00697	21.7814208323
K00700	3710.3322546889
K00701	55.8457397758
K00702	240.3552281958
K00703	2291.4950053326
K00705	8382.2138721237
K00721	974.9453263897
K00728	70.0435063312
K00737	34.2580805293
K00748	9359.0697554831
K00752	316.0721630408
K00754	683.8025854304
K00756	2286.9802296633
K00757	1380.8661577749
K00758	54.6257077688
K00759	13670.5554064779
K00760	11815.1739016738
K00761	13418.3974105835
K00762	14031.8590923196
K00763	9021.6920631634
K00764	3658.623044802
K00765	10415.1543119771
K00766	8004.0025581263
K00767	949.5735638209
K00768	678.0814752354
K00769	1041.6486083171
K00772	124.9678444716
K00773	13786.1669561713
K00782	8437.9676878708
K00783	14536.328242503
K00784	4181.9273798004
K00785	6948.1220409933
K00786	108.0985347568
K00788	13229.4781399297
K00789	11383.3458950941
K00790	11804.1085255277
K00791	13508.7050546562
K00793	2305.5328805119
K00794	11838.5647469538
K00795	2319.6003024107
K00796	9280.9234655141
K00797	6870.9579441782
K00798	783.6561466615
K00799	1255.392634192
K00800	12860.8255373954
K00805	3285.8500020195
K00806	13227.2040962913
K00809	353.4904046387
K00812	3630.5912286795
K00813	890.4978640174
K00817	10174.9263441844
K00819	583.5282093054
K00820	13243.1072107039
K00821	9842.20676348109
K00823	21.6400931335
K00824	225.8800186215
K00826	6675.3965673705
K00831	12993.4399763672
K00832	308.178300716
K00833	9530.0059238479
K00835	6653.6622073894
K00836	1016.750582163
K00841	342.1226130991
K00842	52.0983639303
K00844	78.4717117095
K00845	10736.0631558583
K00847	5036.7946508387
K00848	149.8908788457
K00849	4681.7829587629
K00850	5546.7903368302
K00851	1007.7301099781
K00852	1036.054634018
K00853	21.839667113
K00854	1166.186438628
K00855	31.0426761188
K00857	3730.3432841025
K00858	9940.5503800043
K00859	6493.523744094
K00860	992.9559258799
K00863	2428.6008619516
K00864	4344.8561772232
K00865	8058.510589857
K00867	3878.5300793227
K00868	1705.4669876312
K00869	3609.6310268366
K00872	6101.6172235686
K00873	5842.0247553569
K00874	4700.338756426
K00876	2920.4448712417
K00878	4121.521951725
K00879	561.5084617244
K00880	227.4972316181
K00881	18.2759271947
K00882	1539.8410758102
K00883	23.0982991396
K00884	281.4685270553
K00885	700.4527223134
K00886	222.1754903638
K00887	495.9637128615
K00891	12348.8391395424
K00895	225.3841130151
K00899	24.4972766297
K00901	8681.9425891121
K00912	4982.6766846955
K00917	435.6971570963
K00919	8403.2563183272
K00925	19578.8564863866
K00926	805.6836168852
K00927	11437.7208880383
K00928	5080.3057386047
K00929	220.0827859479
K00930	9125.4086752113
K00931	13252.046626729
K00936	103.240718823
K00937	9162.7901682765
K00938	2232.3119999663
K00939	11570.5802055316
K00940	11310.9396290144
K00941	7608.4116543992
K00942	14420.0489939999
K00943	13598.597148742
K00945	12033.1147232831
K00946	9299.6575311299
K00948	14380.8193975402
K00949	981.009875085
K00950	9753.979166016
K00951	2934.8975561511
K00954	14069.7946195271
K00955	277.9604903424
K00956	8017.1135280713
K00957	1148.4901091333
K00958	174.3591144462
K00962	12578.8028518507
K00963	5886.9205751989
K00965	4129.4257914191
K00969	12795.1720347958
K00970	1047.0269770898
K00971	1019.6371893227
K00973	7791.2440804197
K00974	10245.7921762906
K00975	2353.2755925066
K00978	38.1011310061
K00979	9008.5370854512
K00980	286.7716797207
K00981	10764.7084876779
K00982	6705.3174943693
K00983	3977.0650712717
K00986	13.9609300346
K00989	8070.7404908346
K00990	7510.5047604522
K00991	4689.5221172883
K00992	1738.2359720914
K00995	3294.3133652795
K00996	41.3178807366
K00997	11956.5848722041
K00998	170.6830264161
K01000	12518.0840078242
K01002	77.2667299299
K01004	29.3194435234
K01006	1216.7095588947
K01007	4834.8522406281
K01008	2340.1892765678
K01011	585.1226719952
K01012	9907.63198752939
K01023	195.4189134698
K01026	163.975393277
K01028	435.654108645
K01029	374.9408192178
K01034	403.2062777437
K01035	313.7459113193
K01039	37.4567638882
K01040	29.748918025
K01042	2489.3892100427
K01046	320.6565973788
K01048	184.9330942823
K01053	217.6890343234
K01055	7.9498863465
K01056	11435.5589463791
K01057	6516.7597671554
K01058	7652.7921460881
K01060	217.4006148183
K01061	136.7248866263
K01066	415.1461274134
K01069	13574.4555582551
K01070	1794.4268090907
K01071	3897.2609626852
K01077	1086.1625821318
K01079	5122.1374691023
K01081	1095.5174615557
K01082	1575.3150732557
K01083	427.1303338408
K01085	635.364455869
K01087	20.1429118637
K01089	2080.531822844
K01091	4870.9584636148
K01092	8497.227030905
K01095	2506.3404874915
K01096	276.7564176099
K01101	326.6225799987
K01104	2535.3962769516
K01113	175.4960443702
K01114	95.6934109095
K01118	3766.9357068715
K01119	3037.2972383766
K01126	2127.0341795483
K01129	3664.0443541221
K01139	2162.5236649399
K01141	472.9240701207
K01142	9308.4932884507
K01144	43.454578152
K01147	1134.895855321
K01151	1241.4149069398
K01153	7678.3823279093
K01154	8233.8236064527
K01155	2432.3048849376
K01156	6154.1337417714
K01159	11467.4977095758
K01160	203.8336608741
K01161	463.0753153891
K01163	438.9765406475
K01166	839.6643146716
K01173	416.2406121937
K01174	371.9795892881
K01175	198.7236927468
K01176	1520.2934341169
K01178	27.3898860105
K01179	1680.1972295062
K01181	515.3927353595
K01182	142.5472447724
K01185	917.5438192707
K01186	990.6321506691
K01187	1423.0852725723
K01190	2363.2388853493
K01191	3190.0926608418
K01192	206.8396897265
K01193	2024.8710610113
K01194	33.436000101
K01195	115.7738023219
K01197	79.0283998448
K01198	356.1733877034
K01200	615.3094593808
K01201	894.9287309162
K01205	49.6239897917
K01206	1277.3403862845
K01207	13437.2960711703
K01208	432.1260866023
K01209	114.1590851104
K01214	182.3719284347
K01215	3036.9027611685
K01218	122.4821283227
K01219	100.9038241865
K01220	2559.0026409624
K01222	79.0868719222
K01223	1305.1617334263
K01224	43.0440954791
K01226	1537.327939526
K01227	43.5231928166
K01232	33.0513254913
K01236	56.6657885152
K01239	57.9506731046
K01243	2701.7081862225
K01246	3630.6180421452
K01247	201.379098055
K01250	33.5010940873
K01251	251.1973812509
K01255	8951.7728085951
K01256	964.2820289971
K01258	5281.2960110348
K01259	7388.9573543277
K01261	517.6435480419
K01262	4118.5649928218
K01265	3165.4407313017
K01266	113.0761826193
K01267	342.5273186709
K01270	2328.3189099934
K01271	803.5168284126
K01273	533.7550169041
K01277	138.2706653355
K01278	1415.2056784029
K01281	228.5750376966
K01284	1274.9873351816
K01286	112.549786112
K01295	79.8657722923
K01297	526.9235611081
K01299	189.4210852842
K01301	15.9121816081
K01304	3602.5103183208
K01305	238.2756458574
K01322	959.7822523314
K01337	54.4757828273
K01338	3806.3961407526
K01347	993.7490835528
K01354	738.1072257903
K01356	2099.3074494115
K01358	14039.8652518844
K01361	35.0348966632
K01372	975.7807291073
K01387	12.9978750742
K01400	84.6323826721
K01406	18.9059407637
K01407	671.1953823275
K01409	12545.8862771983
K01414	1046.9377032628
K01417	15.3561487541
K01419	2952.4682947266
K01420	1609.7893851199
K01421	2796.1567456431
K01424	11316.7559281506
K01425	835.7148074582
K01426	545.2121223585
K01428	356.2550551355
K01429	362.933419737
K01430	366.0945457165
K01433	2315.1120566564
K01434	64.5465719976
K01436	107.1574040992
K01438	1131.8180072504
K01439	10092.5184890578
K01442	132.2315865476
K01443	3678.3308502398
K01444	156.5528383622
K01448	11645.2658095215
K01449	151.9258606349
K01451	1260.9225380784
K01457	17.406821976
K01460	11.976115749
K01462	15954.7333876218
K01463	818.6899085702
K01464	26.2007725293
K01465	12679.6990278164
K01466	310.9514862264
K01467	113.3010784889
K01468	386.4763040846
K01470	518.3076066632
K01476	30.5028418487
K01477	24.3843115729
K01478	3069.3104614031
K01479	276.8969532068
K01480	7447.3055167408
K01482	24.482480635
K01483	45.8768796082
K01485	21.2150584737
K01486	143.3941311436
K01487	59.1410888913
K01488	739.3403329582
K01489	5068.8749711288
K01491	6931.515900433
K01493	4193.916368122
K01494	10048.8174300022
K01495	6501.0094918587
K01496	7501.334313773
K01497	7772.8864667187
K01499	75.3364177822
K01501	70.3021226027
K01505	600.2061021675
K01507	10145.2788744654
K01512	4405.6203268028
K01515	7425.4675705757
K01520	9668.9074022302
K01521	9.1317102853
K01523	7634.5889077401
K01524	2754.7895680188
K01525	7458.6394211499
K01531	405.8299068953
K01533	6907.6003705804
K01534	3543.386138301
K01537	3629.1784922134
K01546	622.5763166174
K01547	27.0679083309
K01548	272.3692931642
K01551	384.1068510576
K01555	150.5852683078
K01556	193.6763127328
K01560	502.112650551
K01571	930.8397806592
K01572	800.1714968813
K01573	1139.941191898
K01575	442.402497305
K01579	9751.3698908158
K01580	9.4065004855
K01581	154.73128328
K01584	17.0699529432
K01585	7067.2630015598
K01586	9616.2439322287
K01588	5696.3360923246
K01589	5529.0034373198
K01591	13252.8027304162
K01595	10353.8622059521
K01596	198.3247188147
K01597	3786.5921572268
K01598	101.8593356362
K01599	10194.6741845209
K01601	72.8663110262
K01607	649.2129757323
K01608	15.6571861604
K01609	8743.6465382113
K01610	3512.3722551841
K01611	467.6053022319
K01613	13086.1346369889
K01615	21.3965192188
K01617	16.2698199877
K01619	5442.2544336928
K01620	1145.4068549496
K01621	64.1403347674
K01623	172.7813378312
K01624	4634.2643285277
K01625	4646.4048832779
K01626	10532.4091251474
K01627	9115.4089067344
K01628	1055.615218475
K01629	29.0014759823
K01630	17.3008349775
K01633	4927.0559235167
K01635	5708.2405504262
K01637	198.1496607156
K01638	147.8922353036
K01639	1545.7147410976
K01640	872.8141214778
K01641	3315.8832978965
K01643	565.3363543648
K01644	704.1661005812
K01646	1171.9685041222
K01647	3531.2436925134
K01649	12147.4778721502
K01652	5196.5313870021
K01653	3138.9000203354
K01654	239.584038121
K01657	9242.7998801434
K01658	1597.2807558558
K01659	52.0479670334
K01661	2086.9789559394
K01662	8257.7955989548
K01664	2120.1074260399
K01665	1354.3763238437
K01666	45.9140727772
K01667	153.8746031253
K01668	180.8520131081
K01669	7073.1664199317
K01673	3569.0732171023
K01674	729.8486264636
K01676	7324.2030007912
K01677	167.4106117327
K01678	160.6793627542
K01679	8950.2729205855
K01681	1420.6241398629
K01682	1845.0469402843
K01684	114.4278440099
K01685	98.3802593726
K01686	3314.2453679081
K01687	12568.0406891664
K01689	13419.796317297
K01690	6688.3644140873
K01693	6368.7256818618
K01695	10373.1398074891
K01696	10803.1288478945
K01697	818.589880217
K01698	8298.2516719548
K01703	11789.6154081192
K01704	12726.4932830055
K01707	13.307218599
K01709	74.1022982469
K01710	8890.8373957673
K01711	607.793076793
K01712	330.5367199299
K01714	12780.6165282534
K01715	942.683826006
K01716	1009.8706086626
K01719	5740.5185133055
K01720	155.0903572471
K01724	90.3704314682
K01727	95.2864792463
K01729	56.3080797222
K01733	5618.4546079575
K01734	1399.2570908837
K01735	13272.1407904146
K01736	13300.9652148695
K01737	2609.5689405763
K01738	12218.8603558802
K01739	507.2162281207
K01740	947.0902169764
K01744	3188.3283761101
K01745	1683.6651234716
K01749	9227.7727090424
K01750	40.3764442098
K01752	5963.2774742033
K01753	165.7273177928
K01754	11100.4903465719
K01755	11745.7288537257
K01756	3539.84064949
K01759	12140.2100524181
K01760	1499.8361118798
K01761	357.929910851
K01766	199.903845167
K01768	1533.900572343
K01770	7788.0188188565
K01771	76.9834442896
K01772	11360.4431936019
K01775	13754.767480371
K01776	11447.6352795359
K01778	9303.8580935894
K01779	1084.2021086168
K01782	136.0184211837
K01783	5195.6958947066
K01784	7789.6929184817
K01785	5393.6698618125
K01787	577.2537882923
K01788	1483.9483741778
K01790	2281.4920613471
K01791	2140.5880546487
K01792	806.622846502
K01802	7412.1638027997
K01803	13234.2039879185
K01804	40.5060632897
K01805	1423.0534987563
K01807	11566.3248703166
K01808	1884.1603044045
K01809	2022.7691155051
K01810	18604.1577234956
K01811	82.5461597798
K01812	5348.1583994332
K01813	76.388964112
K01814	10462.2506781869
K01815	168.62538357
K01816	154.3017319984
K01817	9748.6104018374
K01818	693.60414901
K01819	3369.8189921833
K01820	26.79888401
K01821	18265.5925776467
K01823	1534.0646997403
K01826	27.6899853378
K01834	11592.471994627
K01835	6447.5266232906
K01838	1340.2994077497
K01839	3252.0510243451
K01840	1439.1508825236
K01841	92.150011503
K01843	134.6154758847
K01844	17.9497253728
K01845	8555.5764450457
K01846	266.1790123993
K01847	965.9767624129
K01854	1465.1579067643
K01856	28.4265262936
K01858	28.174253443
K01866	14026.1346806139
K01867	13065.9344220625
K01868	13574.3670447537
K01869	14330.3922358509
K01870	12331.9337203798
K01872	11845.0692622847
K01873	12902.9381959193
K01874	10258.4217054572
K01875	12872.9765064099
K01876	12072.6757879558
K01878	11396.5707703332
K01879	12155.4897421529
K01880	1281.9912493724
K01881	13595.3668311644
K01883	11832.8914904846
K01884	15.4473920258
K01885	10804.9068893934
K01886	8550.847941317
K01887	12370.8712802569
K01889	13188.4030525028
K01890	11079.0513754986
K01892	13590.1691249355
K01893	4278.9565099853
K01894	6600.4593200608
K01895	1859.181097624
K01897	9997.2389602515
K01902	7357.806463659
K01903	9780.2647985647
K01905	21.7339619893
K01906	56.4547516492
K01907	25.0550978499
K01910	713.7667232797
K01911	1252.9232453684
K01912	777.6947750962
K01914	2389.693039618
K01915	2572.7975183837
K01916	11764.6411994409
K01918	9358.67402629619
K01919	643.7017657758
K01920	7059.1403641106
K01921	13315.1217006493
K01923	12866.5559828013
K01924	13599.1868692356
K01925	13627.3060304019
K01926	1632.8635403026
K01928	13582.453026239
K01929	3055.0291155137
K01933	10887.3005885894
K01934	3881.5892368529
K01935	7139.4524376849
K01937	12175.5202449703
K01938	10732.154697173
K01939	14261.7197794065
K01940	12361.6611260859
K01941	21.3196003822
K01945	10552.5894630911
K01947	7042.4332508553
K01950	287.8068939799
K01951	13327.5713398834
K01952	11836.7790910355
K01953	883.0096960419
K01955	11675.7208496627
K01956	11233.5879765776
K01958	426.7560076525
K01959	999.4545691932
K01960	397.7032858247
K01961	5820.0272924298
K01962	11443.8091134979
K01963	10957.2687555959
K01965	88.1050172847
K01966	108.0248326839
K01971	215.127007112
K01972	9846.6351736329
K01975	739.5885229681
K01989	6660.8528529512
K01990	14026.5674353688
K01991	1953.6618193538
K01992	20123.9206996906
K01993	1822.8010790431
K01995	2345.7955250288
K01996	1236.3398570847
K01997	2821.1967407708
K01998	2517.418205583
K01999	1970.3989943475
K02000	346.1383864576
K02001	257.4559393767
K02002	304.8364116136
K02003	7542.3738152311
K02004	18050.9537069985
K02005	4324.782337078
K02006	558.5298053278
K02007	749.3796021461
K02008	588.8574199636
K02009	345.6711537202
K02010	7879.522268053
K02011	7525.1245270895
K02012	7458.6422302538
K02013	6664.451935568
K02014	18419.037525223
K02015	14127.7550161968
K02016	5391.4515689279
K02017	2526.9169119012
K02018	2282.8601814576
K02019	1243.7147967152
K02020	1710.8896157833
K02021	36.2822766885
K02024	90.5263794679
K02025	2603.2840030001
K02026	1227.2908114381
K02027	5194.3330915368
K02028	3016.5222865262
K02029	12635.4701038368
K02030	6924.2389428285
K02031	2519.1120605259
K02032	1607.6314710051
K02033	3860.6242801756
K02034	5387.0984863397
K02035	4665.3052244997
K02036	6890.5740611047
K02037	2220.6145970564
K02038	1342.3802990954
K02039	4039.2062370462
K02040	5025.473838874
K02041	380.5498131946
K02042	528.9756833764
K02044	676.3831775686
K02045	6856.7295604783
K02046	133.9328021063
K02047	70.775290157
K02048	183.2333308044
K02049	975.1165045002
K02050	1690.9821543849
K02051	1383.840521923
K02052	409.9731276768
K02053	654.8777079327
K02054	626.6324700725
K02055	8765.1708715481
K02056	1345.3716836803
K02057	4984.8549596355
K02058	167.4220858639
K02062	1062.4223119619
K02063	759.99333101
K02064	1252.9153864071
K02065	2083.4658219175
K02066	8356.0935851849
K02067	4566.0469287901
K02068	385.3229216582
K02069	295.4266817442
K02071	4812.6075644534
K02072	8420.1596439609
K02073	12180.4806610845
K02074	353.6007612037
K02075	6799.5070599102
K02076	327.9225425499
K02077	323.0573998136
K02078	18356.8703314836
K02081	688.2865714671
K02082	474.8242356847
K02083	452.7878344822
K02086	619.9793252677
K02099	408.0361493879
K02100	36.3730684695
K02103	252.8016587981
K02106	234.9196915756
K02107	47.7636007321
K02108	10106.3636221792
K02109	14381.9587465941
K02110	8644.7250801202
K02111	13466.5156603833
K02112	12584.289208694
K02113	14205.0378770117
K02114	12345.1615244002
K02115	13642.3445550733
K02116	8930.1671076999
K02117	1025.0689253205
K02118	1080.2673229082
K02119	435.0914321437
K02120	1006.5060696606
K02121	1056.638618213
K02122	678.1064290882
K02123	853.6634044194
K02124	777.0876692512
K02160	6155.6616455732
K02164	22.1089903042
K02168	718.4331455023
K02169	8133.4234306586
K02170	7617.379011242
K02171	101.4388756882
K02172	69.6266803126
K02173	12.2515204685
K02182	27.5813795144
K02188	488.8772512854
K02189	147.4343429885
K02190	75.2550223659
K02192	9777.4431019054
K02193	1049.7521472062
K02194	1140.7356226418
K02195	397.4321115571
K02196	1273.9397332215
K02197	561.1565020088
K02198	648.4136771088
K02199	952.74023553
K02200	205.956960208
K02203	171.2542112534
K02204	7108.0043626937
K02217	2999.835237034
K02221	3937.3900907621
K02224	605.4672014322
K02226	229.5408192754
K02227	462.4283529974
K02229	30.4523671005
K02230	466.4127839034
K02231	593.1890230111
K02232	443.1878275863
K02233	710.4215089907
K02236	1899.3838355974
K02237	3473.7927955654
K02238	4624.378431634
K02240	2918.833251953
K02241	160.6212903327
K02242	3011.4222048989
K02243	478.6692953798
K02244	1285.8206384855
K02245	516.8907629944
K02246	3237.5620578623
K02248	410.334552435
K02257	158.6951340027
K02259	304.977379051
K02274	196.3385662051
K02275	325.4441261657
K02276	279.7314796707
K02278	248.2685291155
K02279	247.6685547714
K02280	256.3483420568
K02282	371.8388663938
K02283	290.5583900751
K02291	410.9645025683
K02302	6585.6638725197
K02303	151.2605225851
K02304	329.9065790636
K02305	115.6901418344
K02313	10336.9843320214
K02314	4819.1053608003
K02315	666.1223939769
K02316	10947.7974553901
K02334	257.2443437599
K02335	4143.7657696849
K02336	166.4002679596
K02337	12135.9611446808
K02338	6333.6901716336
K02339	8363.7303269148
K02340	5488.8899598869
K02341	3372.2194700187
K02342	10022.8694577387
K02343	5246.3392217022
K02344	886.804525149
K02346	13189.0264765388
K02348	3861.7703567096
K02355	10639.2339219829
K02356	11795.9203733325
K02357	14025.130053342
K02358	8007.9852976414
K02361	1066.6439847666
K02362	288.8707191415
K02363	241.0801943005
K02371	1778.1221603416
K02372	14287.5907823255
K02377	626.8842753223
K02379	481.4056542981
K02380	1361.6061359131
K02383	281.5809406707
K02385	672.2913341268
K02386	1205.2678066591
K02387	945.6258355124
K02388	2138.367918027
K02389	1592.536104955
K02390	1247.4374631522
K02392	4149.8559873262
K02393	1326.8809613731
K02394	1486.2652076491
K02395	1052.3632268215
K02396	2249.180403455
K02397	1609.3721286509
K02398	664.5571664413
K02400	2105.059514448
K02401	2010.3518581547
K02404	1789.7201279258
K02405	772.6235445716
K02406	3843.6635007093
K02407	1636.6485986935
K02408	1063.7316498169
K02409	1289.052806251
K02410	1057.2657246599
K02411	947.4195935096
K02412	2066.8218503661
K02413	538.0738034229
K02414	412.2312050373
K02415	2632.0280324559
K02416	926.6706417791
K02417	1080.3957541086
K02418	641.8995643741
K02419	813.9646549015
K02420	2310.7953651162
K02421	2134.2235022772
K02422	2323.9852438221
K02424	4227.9768070905
K02426	1542.5767837326
K02427	4198.7625862358
K02428	11448.7610377495
K02429	2166.9363795873
K02430	526.7049660181
K02431	754.8009771307
K02433	11158.4001968198
K02434	11495.2596860082
K02435	13275.8798475951
K02436	44.5365501005
K02437	9003.6328512461
K02438	741.2577486638
K02439	1153.608274533
K02440	4058.327124625
K02441	280.4263314125
K02443	21.6759879773
K02444	7643.7095885064
K02445	978.9996530566
K02446	667.1598781201
K02448	15.2044459208
K02452	18.0985668519
K02453	387.7522767946
K02454	1480.5901964821
K02455	215.7125389795
K02456	2157.0973929875
K02466	523.9197885984
K02468	449.9183396955
K02469	3078.950229423
K02470	4558.8969876443
K02471	1038.5809981561
K02472	673.49777661
K02473	375.9821194783
K02474	1104.7191131707
K02475	84.5708635693
K02476	143.4101866071
K02477	795.3251319101
K02478	74.4485499535
K02480	78.8093469937
K02481	250.0319611856
K02482	24.145104214
K02483	5043.5922727913
K02484	2798.2167514555
K02487	52.0682816382
K02490	85.4833551859
K02492	9256.508222148
K02493	5649.0029903291
K02494	7907.2223803874
K02495	1154.9531171332
K02496	6493.2861298072
K02498	7679.6969568096
K02499	639.3125093982
K02500	11239.6577924862
K02501	10850.9632607945
K02502	7176.601803609
K02503	4185.4232274106
K02504	606.8696617793
K02505	797.758344137
K02506	770.8000059583
K02507	770.1575661187
K02508	108.190651206
K02509	31.8166851685
K02510	48.3227252409
K02517	1974.6110339819
K02518	18330.086801269
K02519	12296.882112644
K02520	14820.0550721921
