KO	output
K00598	24.3707680905
K00600	15246.9747964815
K00602	14396.7484563799
K00603	423.5620488562
K00604	16209.9222525852
K00605	2316.9810864081
K00606	5360.6822682656
K00608	17.5624703421
K00609	15364.0613911887
K00610	289.1236150986
K00611	14569.0549722011
K00612	17.5268292529
K00613	47.4445473271
K00615	9296.278450216
K00616	8146.4558487385
K00619	1713.4760400834
K00620	2298.9838291995
K00624	20.0396297202
K00625	6198.12225586
K00626	3250.8838549548
K00627	2174.402669441
K00631	236.9098651906
K00632	111.8740729106
K00633	96.6426269392
K00634	96.504463277
K00639	410.5927920643
K00640	5105.578524096
K00641	2050.0596444596
K00645	9073.3905841381
K00647	1260.7530316338
K00648	17920.8659841011
K00651	8998.6617740027
K00652	2669.3627986617
K00655	9598.9553865279
K00656	3456.0799733444
K00657	9507.3168223858
K00658	771.9259479822
K00661	2521.9786045638
K00662	1649.4829866471
K00666	334.3987362033
K00674	11896.3710664547
K00675	148.5939102489
K00677	6775.4441335891
K00681	880.5749216473
K00684	6490.8643311399
K00687	385.5062246015
K00688	12832.2378967005
K00689	121.8875000546
K00690	106.897670522
K00691	2345.5836709033
K00692	95.9971916689
K00694	1118.5876773926
K00697	16.5349863401
K00700	7225.1974189995
K00701	135.3708942436
K00702	34.9293205024
K00703	2690.1233397505
K00705	14495.2454768322
K00712	18.7125050016
K00720	34.6670511546
K00721	335.1119064298
K00728	55.4716092611
K00737	122.6084351604
K00748	5486.1295949613
K00752	619.9938363135
K00754	72.4253784279
K00756	4451.8871869397
K00757	338.9684894916
K00758	248.6750045905
K00759	14769.9766267313
K00760	8954.00640660159
K00761	15000.4795786849
K00762	15237.7448481827
K00763	8698.4541030327
K00764	9175.209771826
K00765	9773.0375429958
K00766	2449.0480966579
K00767	837.3380201114
K00768	998.8231878766
K00769	1245.6860601184
K00772	224.6554955686
K00773	15350.2112235621
K00782	5951.3400236368
K00783	15596.049252399
K00784	7743.4222030075
K00785	299.549024814
K00786	381.8702796046
K00788	14427.2542975383
K00789	13423.9553641447
K00790	12485.4730623086
K00791	14770.7600024402
K00793	5302.8928046828
K00794	9182.676775161
K00795	6767.307948972
K00796	13478.5905030407
K00797	616.012433425
K00798	1306.7673857668
K00799	335.1406053585
K00800	13841.9813406228
K00805	7561.6777181147
K00806	14300.3075496479
K00808	23.7502417732
K00809	10.707308813
K00812	6200.1233930939
K00813	244.2599056882
K00817	8030.2520914941
K00819	58.6787394348
K00820	14500.8945873119
K00821	8862.3526724189
K00823	21.1206183825
K00824	1672.0475384624
K00826	13462.9997277428
K00831	14742.3022130397
K00832	85.63383754
K00833	6232.1395835231
K00835	173.8103379809
K00836	261.1545224459
K00841	1530.4454083606
K00842	16.4404096149
K00844	120.6240756462
K00845	7451.9158357059
K00847	9466.2075948641
K00848	138.4053077643
K00849	7919.8382254428
K00850	8062.2189231502
K00851	1871.2488237494
K00852	1576.3434884213
K00853	73.3588721707
K00854	660.1861233506
K00857	5692.8123396413
K00858	15025.3229092554
K00859	14724.3678211929
K00860	4057.6957271094
K00863	5505.1709084053
K00864	8249.9365963775
K00865	2742.2629187853
K00867	8205.6147128928
K00868	3031.0261176694
K00869	6132.5947536558
K00872	14026.4936127152
K00873	13162.2315173187
K00874	8438.3042616506
K00876	4132.248538643
K00878	7585.9437082848
K00879	100.142946394
K00880	108.0143732531
K00882	2120.385789123
K00884	189.5869743357
K00885	141.7162264167
K00886	484.6969573789
K00887	1896.1017640108
K00891	11377.7184195078
K00895	354.1620073501
K00897	145.7562095635
K00899	56.0829838623
K00901	6012.8593937429
K00912	6448.7340232513
K00917	1842.7684138361
K00919	10425.1115288378
K00925	14622.5117014856
K00926	932.9174125488
K00927	15153.0655542031
K00928	8167.6995810241
K00929	108.679190046
K00930	9066.3902263648
K00931	15033.7887132558
K00936	345.3158494482
K00937	7316.658188652
K00938	5508.5542578005
K00939	16043.8523320268
K00940	11026.857848356
K00941	4019.6188260813
K00942	16637.9327999201
K00943	15552.884697909
K00945	8616.9562474614
K00946	2810.7117648929
K00948	16104.4711387755
K00949	2509.4278463467
K00950	8164.824405397
K00951	5443.0388425118
K00954	16885.0156023442
K00955	248.6332459833
K00956	435.1430549889
K00957	429.0016022446
K00958	1499.9926161759
K00962	14232.7964381045
K00963	14050.1700225431
K00965	7930.1834723553
K00966	19.8833045096
K00969	13792.7330649656
K00970	1139.1846815728
K00971	798.641243562
K00973	10104.2091319343
K00974	13902.732807723
K00975	4758.7818827713
K00978	103.745788034
K00979	4510.1687696628
K00980	241.9418829356
K00981	9540.5034748514
K00982	667.6447319014
K00983	5002.319564605
K00986	58.796402977
K00989	1410.8060996624
K00990	2059.0693983441
K00991	2002.1156067282
K00992	77.6257102262
K00995	10473.357349942
K00996	620.4916061985
K00997	14600.7006614001
K01000	15579.0677977247
K01002	293.222498478
K01004	235.6048902557
K01006	3900.0588267763
K01007	142.6886644449
K01008	6494.4180533129
K01011	678.066731826
K01012	8697.9012558851
K01023	1835.567432597
K01026	235.7470222144
K01028	72.4980203561
K01029	68.4489221137
K01034	576.9577733506
K01035	468.4630782045
K01039	15.7806858656
K01040	20.8641171153
K01042	6235.157675167
K01046	25.1064470838
K01048	106.9770295803
K01053	15.1782798133
K01056	16776.9321555365
K01057	841.8390172684
K01058	1216.3907838761
K01060	307.0372818247
K01061	104.0170988828
K01066	1341.821605185
K01067	46.8640586158
K01069	10646.6084330389
K01070	287.278572258
K01071	8325.3583199204
K01077	308.2114813519
K01079	11646.3203383974
K01081	889.3822026855
K01082	3009.124511556
K01083	141.061135762
K01085	86.3233962546
K01089	4484.9410388705
K01091	4096.5492554977
K01092	3216.0751959444
K01095	7334.0864564834
K01096	113.1625304267
K01101	1600.7347257535
K01104	3673.4406310771
K01113	32.2110582661
K01118	8001.6974411748
K01119	2676.4196800866
K01126	4300.5847804928
K01129	4300.3636879027
K01139	5048.3112791068
K01141	115.8991681185
K01142	4769.4261583426
K01147	399.8538229881
K01151	3403.3742912022
K01153	11053.224996558
K01154	14135.8327129736
K01155	120.1554094377
K01156	5608.3939694392
K01159	8215.070188023
K01160	127.0223088604
K01163	1396.7662787127
K01166	215.2699899326
K01173	236.8267100584
K01174	789.7955254975
K01175	91.1524883362
K01176	1420.3705522441
K01179	257.3750969333
K01181	65.3308865164
K01182	125.25648566
K01185	869.0043944034
K01186	704.185819986
K01187	1860.2517559682
K01190	986.9800815489
K01191	7342.3103534296
K01192	134.9619214568
K01193	3693.0337472119
K01197	243.0879965424
K01198	246.820015327
K01200	1878.4732288617
K01201	202.1210852227
K01206	841.6714531291
K01207	12530.7126573896
K01208	1209.122149751
K01209	61.0156881072
K01212	19.1897219124
K01214	590.0146251579
K01215	7173.5763948998
K01218	155.4013368974
K01220	5370.429894061
K01222	107.2721198245
K01223	4936.2975448614
K01224	108.8711060379
K01226	3809.6744687326
K01227	148.2517231812
K01232	155.7889191364
K01236	194.4304311353
K01239	85.6028967421
K01241	14.4978193928
K01243	2798.9738672384
K01246	7205.5139354917
K01247	502.149394591
K01251	729.6009531832
K01255	5542.9028521175
K01256	1453.641360551
K01258	8856.3405096713
K01259	693.3150318821
K01261	2051.0292556262
K01262	6304.1024471485
K01265	5232.1205252557
K01266	122.0202436864
K01267	1044.0685112331
K01270	1330.5698439408
K01271	969.9164087165
K01273	1480.5356796155
K01277	19.3035158258
K01278	156.8501534704
K01281	1080.0638231391
K01284	368.5066329315
K01286	362.1377482569
K01295	122.6328337751
K01297	115.2631121293
K01299	67.8303000046
K01301	12.0779239565
K01304	7440.3786273591
K01305	791.9698440222
K01322	313.7157852035
K01337	19.0003309467
K01338	7654.3570521821
K01342	20.0478693578
K01347	66.6032823034
K01354	333.7999503451
K01356	3862.0112972937
K01358	16732.0209129152
K01361	272.4136479815
K01372	1143.228386111
K01390	25.8006231766
K01400	11.7137620551
K01407	122.9714821387
K01409	12586.8065762018
K01414	298.646527257
K01419	8085.1124547653
K01420	1285.4576769802
K01421	7351.0728780561
K01423	25.5431357711
K01424	10720.3860169891
K01425	178.3139405384
K01426	1501.4558490011
K01428	263.662013564
K01429	865.0705371018
K01430	824.2431800167
K01433	6318.9813178859
K01434	37.9975827834
K01438	146.6453159038
K01439	9077.1756951196
K01442	190.5166301241
K01443	6401.8349231622
K01444	119.3602250456
K01447	4.1464410472
K01448	8377.2387094467
K01449	228.7981240865
K01451	5093.9155285085
K01462	18884.5834968957
K01463	46.002542209
K01464	101.3070061736
K01465	10274.0865684631
K01467	508.4455335951
K01468	567.7023660377
K01470	1696.6034999986
K01478	5562.0801621911
K01479	452.186764693
K01480	384.0896399408
K01482	22.6660300752
K01485	93.9841090918
K01486	170.7413413749
K01487	16.2602027707
K01488	1664.056409346
K01489	7411.9544675652
K01491	15707.9496022222
K01493	7326.8980073264
K01494	7981.1676543218
K01495	13813.8123156594
K01496	692.9385984282
K01497	1339.50392593
K01499	128.407285344
K01501	643.6079592711
K01505	91.7529072442
K01507	6295.8372904062
K01512	7349.7122765402
K01515	3034.0198983847
K01520	3790.8619718444
K01521	20.4432309794
K01523	903.3967823187
K01524	5124.8260020156
K01525	374.3135870989
K01531	1193.7240488395
K01533	706.5074180108
K01534	7308.1479969041
K01535	43.9623964101
K01537	7492.0174291499
K01546	1802.6906627307
K01547	62.1719152165
K01548	90.9097184268
K01551	1402.2506466245
K01555	69.0961575488
K01556	14.0042630263
K01560	1307.6719576917
K01563	11.1114984515
K01567	12.0800762328
K01568	24.6379051957
K01571	903.7789847002
K01572	1059.7581183489
K01573	277.7831526547
K01575	1076.0893457403
K01579	5646.0361326672
K01580	90.0182424607
K01581	109.9684880579
K01584	23.5815589716
K01585	422.5797960589
K01586	8564.3682565465
K01588	12776.055685591
K01589	4345.7943305973
K01590	9.148992039
K01591	15372.9980843582
K01595	6384.7358063525
K01596	808.5354532865
K01597	6400.2622464904
K01598	816.1924330835
K01599	8269.9921839859
K01601	134.1123148084
K01607	1850.2828877521
K01608	16.2920790475
K01609	7530.051233961
K01610	6626.5405866415
K01611	365.8484469591
K01613	13574.8053318189
K01615	17.0796869137
K01616	17.4383994665
K01619	8850.07408381069
K01620	623.9292384727
K01621	75.7589730227
K01623	237.0509004974
K01624	11035.9522863357
K01625	7395.7552744993
K01626	5758.1566522574
K01627	4336.2615575222
K01628	1937.7084756667
K01629	69.6735996411
K01633	9141.7125041636
K01635	12398.7838999442
K01639	1138.7593746956
K01640	176.7238862809
K01641	6199.4867799646
K01643	872.8442791947
K01644	1006.2097910727
K01646	1213.2405785027
K01647	5904.8821424091
K01649	11848.5308785028
K01652	9587.6904253282
K01653	9240.093450517
K01654	996.7626134993
K01657	8917.6217660887
K01658	2711.0178414864
K01661	889.9446736218
K01662	6964.5156753228
K01664	5187.7723854916
K01665	2117.8893914054
K01666	65.6500230787
K01667	98.2035663607
K01668	130.6233974983
K01669	841.8302085147
K01673	8585.1871017999
K01674	209.523939022
K01676	186.2106868456
K01677	247.7053752718
K01678	276.9342865003
K01679	7156.7917224044
K01681	2432.5050754112
K01682	6308.0978689453
K01684	77.972575268
K01685	11.00754925
K01686	5055.7462150669
K01687	13232.1074885468
K01689	14621.9755594679
K01690	136.7184947065
K01693	4023.2288435552
K01695	8679.2120885367
K01696	9027.9800000532
K01697	110.3864553848
K01698	1353.9482053212
K01699	23.9896478593
K01703	13416.4344338405
K01704	12876.8708843267
K01709	206.421651721
K01710	8393.3239301493
K01711	221.8551901174
K01712	332.4160715609
K01714	17959.4497779029
K01715	549.4258229289
K01716	334.6846763478
K01719	6221.3276776932
K01720	103.9577575836
K01724	35.509673223
K01727	424.5048735489
K01729	14.9900579242
K01733	13130.3527447107
K01734	1891.723632569
K01735	15118.5585276726
K01736	15052.6258228298
K01737	2191.575823093
K01738	15290.0427313474
K01739	1443.4759402677
K01740	2878.1901391966
K01744	7232.1080155637
K01745	730.6107680019
K01749	6436.0063005109
K01751	39.6920903746
K01752	12525.7460206954
K01753	414.5997991357
K01754	9354.7147801188
K01755	14295.6043903807
K01756	7231.7548944442
K01759	8938.2944288343
K01760	1991.7581338674
K01761	305.4315657961
K01766	101.7997487399
K01768	1600.7297092746
K01770	1927.7150272367
K01772	11602.6665148313
K01775	15801.5806054113
K01776	15544.0771448748
K01778	5019.6136213152
K01779	550.5345438222
K01783	9090.2249848792
K01784	13161.1433774557
K01785	6834.3050617378
K01787	22.9364496985
K01788	2819.544210159
K01790	3320.4398183333
K01791	2299.9041700642
K01792	283.0433875036
K01799	12.5162578874
K01802	696.383214687
K01803	14562.1779395318
K01804	104.135166096
K01805	1171.3326307182
K01807	8201.9883430192
K01808	2954.7678255462
K01809	2756.0916631887
K01810	15057.4381563905
K01811	16.4316613664
K01812	9624.1548158765
K01813	95.0372833596
K01814	8292.1626501057
K01815	187.2602486747
K01816	47.3194031152
K01817	7628.2571235765
K01818	182.6424768565
K01819	9008.302321808
K01821	17820.9471266982
K01823	2413.6035171073
K01834	8471.0365861742
K01835	2924.1426664975
K01838	2651.2957377974
K01839	7502.8993820512
K01840	595.5637902185
K01841	125.6508840201
K01843	142.7704707583
K01844	66.7146192384
K01845	7783.6307936268
K01846	280.1202772489
K01847	87.3404328904
K01854	2553.5445703802
K01858	216.9564127007
K01866	16080.7601920176
K01867	14113.6325286844
K01868	14864.3441026901
K01869	14926.2772083486
K01870	13581.3433890028
K01872	16626.868692192
K01873	14479.8754261865
K01874	9994.4913129859
K01875	14710.2228072389
K01876	11515.8455280267
K01878	13350.0224365258
K01879	13660.6492293233
K01880	523.5149880598
K01881	14295.9579594288
K01883	11337.7157656428
K01884	12.5100551372
K01885	12097.2982850975
K01886	1009.9621848091
K01887	14843.8205063225
K01889	12256.186773231
K01890	10327.0032583307
K01892	14612.9898207209
K01893	5578.9763854151
K01894	795.7829006374
K01895	5481.6938439023
K01897	3970.3870547429
K01902	1957.4156668183
K01903	7566.0360491736
K01905	21.0021850923
K01906	691.0773180485
K01910	1083.887421477
K01911	1279.0637489249
K01912	416.7983531848
K01914	1575.3397924625
K01915	5258.2075361078
K01916	13277.2274830805
K01918	5586.5764828305
K01919	2119.9622120942
K01920	217.8448003735
K01921	15233.4056047353
K01923	15185.6503885783
K01924	14684.5965608851
K01925	14387.856589737
K01926	3455.7693078064
K01928	14142.2455024313
K01929	5004.3155775716
K01933	10266.067274207
K01934	9236.46646304851
K01935	6667.8708601417
K01937	12031.2387082325
K01938	7544.4138736676
K01939	15675.7931392859
K01940	14312.853961302
K01945	9835.5435985801
K01947	167.4923293114
K01950	292.8550003974
K01951	16076.7564126282
K01952	25630.1276158489
K01953	2209.2884179741
K01955	12725.5909619019
K01956	10542.1494893295
K01958	1772.2235123546
K01959	4295.2806857066
K01960	1038.9106652401
K01961	8709.3821145442
K01962	10285.0093414252
K01963	7909.3376455972
K01965	17.0206421692
K01966	34.4540464488
K01971	299.1162632787
K01972	15019.3237955219
K01975	1733.3775469312
K01989	12475.6628789103
K01990	28322.7666665167
K01991	651.3562857204
K01992	39243.8595302385
K01993	1151.4860588779
K01995	4959.1231906186
K01996	2603.9740101395
K01997	7622.208365793
K01998	7660.8652105628
K01999	3582.4415160571
K02000	1028.6039586962
K02001	434.6165274906
K02002	488.4036865617
K02003	21571.589168328
K02004	40415.7799592921
K02005	7307.024475723
K02006	1521.1646169765
K02007	1742.1579995182
K02008	1963.1839284904
K02009	1473.6043731228
K02010	1821.7979178389
K02011	5234.2555396736
K02012	3741.5902405184
K02013	14484.5426094593
K02014	7853.0172688731
K02015	31748.033795186
K02016	12202.2461130145
K02017	4186.1231720541
K02018	3938.0941017038
K02019	2327.4416847788
K02020	2941.8832545211
K02021	72.7212637616
K02022	12.7902379876
K02025	5813.8694462745
K02026	3279.6256835737
K02027	10375.6465766215
K02028	10822.239566253
K02029	16183.1675848278
K02030	21388.4112868029
K02031	6094.85953678
K02032	3409.6300730051
K02033	8458.3950350576
K02034	11537.6992184103
K02035	9553.2592388404
K02036	16954.5468986043
K02037	7563.0644767234
K02038	4119.4226198966
K02039	8764.9886940355
K02040	12546.6363582717
K02041	435.8557691805
K02042	197.2509733479
K02044	267.1919130188
K02045	379.1124897821
K02046	102.4228298413
K02047	98.5556268709
K02048	219.3275263378
K02049	2716.6305224711
K02050	3429.7598849539
K02051	3121.4393514189
K02052	2107.2150681658
K02053	2382.5172369722
K02054	2059.8920386662
K02055	6571.2680518026
K02056	2619.7538716146
K02057	10307.7284558689
K02058	106.4128333752
K02062	537.6724784579
K02063	348.538436844
K02064	619.0036749268
K02065	1413.1642451254
K02066	2036.901898335
K02067	7166.3985929657
K02068	485.1596286168
K02069	819.7919257331
K02071	13284.0947650764
K02072	4844.4898216545
K02073	12716.8595947042
K02074	129.9984452704
K02075	1017.3375748555
K02076	1200.250299076
K02077	550.3978559955
K02078	23962.1437896092
K02081	49.4119373402
K02082	1472.369051672
K02083	102.7136780705
K02086	2161.7862174771
K02099	78.0534362135
K02103	12.8729696363
K02106	90.3824586201
K02107	92.5394411251
K02108	15280.4932709337
K02109	16753.874715861
K02110	17961.3919833141
K02111	14601.301988625
K02112	15182.0044427443
K02113	14185.3673144702
K02114	16141.8210627735
K02115	15450.6793027739
K02116	557.9215904371
K02117	2037.2716632323
K02118	2315.3050252722
K02119	1486.6474135316
K02120	2192.9522832498
K02121	1863.607517189
K02122	2065.4708667164
K02123	1962.5118154542
K02124	1677.3855454973
K02160	8788.8571740258
K02168	697.5263894704
K02169	2579.8380603996
K02170	211.482646235
K02171	188.9602598703
K02172	119.0692352869
K02173	186.7994960539
K02182	174.9307525289
K02188	438.104747876
K02189	205.9811346034
K02190	269.615169516
K02191	28.1753375646
K02192	169.5703565787
K02193	439.8300743783
K02194	389.1857124869
K02195	332.7955617731
K02196	404.0781513979
K02197	553.9926761896
K02198	310.4338143649
K02199	337.0256062917
K02200	81.720160675
K02203	111.1114666498
K02204	205.5610337454
K02217	6466.4364196726
K02221	10193.5156664539
K02224	1054.1393165884
K02226	303.190176341
K02227	386.5901739115
K02229	438.5703709356
K02230	53.1348820938
K02231	392.7293113081
K02232	456.8926637421
K02233	518.9555569534
K02236	4597.6740654099
K02237	9382.2907451902
K02238	10533.7372801237
K02240	6585.0668685929
K02241	322.0993986064
K02242	7172.9518295455
K02243	1955.0613465661
K02244	3250.9697216797
K02245	1810.2742459306
K02246	6373.148762514
K02248	1516.2817338361
K02257	21.6572836688
K02259	592.0199312309
K02274	12.9259874289
K02275	139.6689516365
K02276	498.1105403341
K02278	88.4139799097
K02279	344.051643488
K02280	264.2242899473
K02282	569.3267021233
K02283	1202.2191442121
K02291	1246.5417124297
K02302	142.9743975431
K02303	474.3086626461
K02304	316.8282616992
K02305	94.6980419925
K02313	9913.70131202761
K02314	6504.0053144825
K02315	1802.6004931964
K02316	12525.5289099222
K02334	933.897188061
K02335	9622.1212200922
K02336	103.2487923155
K02337	12770.4720573879
K02338	14556.6215570466
K02339	438.8927962613
K02340	9540.4057666196
K02341	9112.6526539514
K02342	8174.0991454957
K02343	8413.9322038428
K02344	356.4963248017
K02346	9394.88079331671
K02347	18.6106509464
K02348	6932.8746592287
K02351	18.8064467909
K02355	15625.969946844
K02356	15281.9513887356
K02357	15663.3909734338
K02358	15770.4396667404
K02361	172.8068380638
K02371	2060.1415944162
K02372	15339.220802345
K02377	309.3689291177
K02379	365.6199826871
K02380	463.2894981075
K02383	120.4502196816
K02385	1747.0286006032
K02386	5580.4429068737
K02387	3529.7199241537
K02388	8862.0018774713
K02389	7229.146924176
K02390	5188.0971659392
K02391	16.0918767966
K02392	15299.593726262
K02393	5886.1710859634
K02394	6685.6563714583
K02395	140.7687571085
K02396	8436.0367512549
K02397	6049.8621918889
K02398	1870.0283146081
K02400	7546.737588062
K02401	7530.6050228669
K02402	44.4174273334
K02403	39.6478715916
K02404	6462.4586589145
K02405	3017.6714627199
K02406	13011.675143086
K02407	6507.900976116
K02408	3837.2707155198
K02409	4567.0121574422
K02410	3129.0256141804
K02411	2562.6105489432
K02412	7745.8087597464
K02413	1469.5192228433
K02414	1613.852577993
K02415	8715.0846266489
K02416	1775.1284741945
K02417	4965.6996774294
K02418	1771.4068278261
K02419	2729.7503527528
K02420	8044.936410558
K02421	8037.9127222025
K02422	7809.957026416
K02424	8738.7362167576
K02426	97.7858862528
K02427	571.5960086724
K02428	14917.1335084141
K02429	3273.5400575964
K02430	150.1279654638
K02431	131.2706633187
K02433	11635.8808295729
K02434	14465.7036901884
K02435	16276.5379729233
K02436	9.0639083727
K02437	3743.1886822338
K02438	118.4167668695
K02439	271.8926642085
K02440	7821.7187057728
K02441	111.7112000989
K02443	48.3271548971
K02444	409.577140398
K02445	1600.3616344764
K02446	786.5865367663
K02452	29.4447260772
K02453	1647.8357380547
K02454	6231.6767374084
K02455	1565.6843927925
K02456	9305.6724416311
K02457	23.0732745265
K02458	16.1449090329
K02459	31.8437037494
K02460	15.1309709798
K02461	12.7074631209
K02462	27.1961951989
K02463	19.2044639596
K02468	50.1429002444
K02469	7615.0126598216
K02470	11204.2829838039
K02471	771.452545158
K02472	650.3888335397
K02473	174.3974173627
K02474	1207.9185436554
K02475	415.7084699116
K02476	488.8647217122
K02477	144.1947331157
K02478	123.025973393
K02480	149.1002664154
K02481	855.0065896724
K02482	643.9321758681
K02483	20009.0562790636
K02484	12452.0785709658
K02487	18.6703855454
K02490	98.8183354973
K02492	7304.8477464287
K02493	4580.3607718001
K02494	432.114258997
K02495	1808.9181174031
K02496	217.35614794
K02498	439.0003010583
K02499	1903.1925982917
K02500	12307.1558382793
K02501	13327.1505074526
K02502	565.2456133918
K02503	8526.4133532811
K02504	283.1746514268
K02505	214.0990711175
K02506	176.1108132877
K02507	336.6064838574
K02508	52.9502190897
K02509	177.5536440533
K02510	95.1500548198
K02517	1953.2376933204
K02518	20467.3031443682
K02519	13316.0884387627
K02520	15738.6893513049
K02521	174.5303165301
K02523	2182.4387112813
K02525	17.0901569655
K02526	10.8943328108
K02527	2200.4816667974
K02528	10671.4474561419
K02529	14484.2150281591
K02530	5135.0648707114
K02531	215.3935869146
K02532	10.7655066451
K02533	27.0725225845
K02535	6883.0890801217
K02536	7189.6204692138
K02538	38.403508629
K02548	1179.2570224171
K02549	783.2152657209
K02551	1419.0530930021
K02552	752.4729767139
K02553	375.994526903
