KO	output
K00459	1635.3623138977
K00477	149.1630467966
K00480	45.3328927056
K00523	2270.6753640668
K00525	3926.6219646391
K00526	3749.3859586548
K00528	6009.1939437655
K00529	38.1645485333
K00531	83.8658908783
K00532	1557.5844014654
K00533	305.1360031666
K00534	171.8240484749
K00537	4648.5187236088
K00547	252.5785899117
K00548	4801.087129221
K00549	3273.1915938819
K00554	5085.1971776458
K00556	32.3765454864
K00557	51.1324104531
K00558	4375.7573148169
K00560	3681.3907234312
K00561	37.0677636313
K00563	1101.4981300909
K00566	7836.3588860355
K00567	6452.6426249804
K00568	1295.0808973226
K00569	1166.6013200685
K00571	2738.7395696929
K00573	2467.9905961482
K00574	1790.0797326446
K00575	4746.8462580282
K00584	52.7318193228
K00595	488.4826073932
K00596	76.3427351046
K00598	185.8609314667
K00600	6532.4003106097
K00602	6117.4436234183
K00603	126.8238552232
K00604	4912.1047911273
K00605	3253.6284279462
K00606	3527.0245851379
K00609	5806.7046065015
K00610	2881.7385884086
K00611	5171.9574974932
K00612	61.9025408405
K00613	657.9587552789
K00615	10768.8030490251
K00616	4577.3103638095
K00619	199.7273843793
K00620	2905.3267472781
K00625	3937.372517426
K00626	5348.371637517
K00627	2352.5865568107
K00632	654.3421675833
K00633	457.7418099844
K00634	2212.2391933486
K00638	443.1612652145
K00639	231.3365324261
K00640	3727.1718668978
K00641	1276.5420259431
K00643	70.7212539319
K00645	4235.9943898182
K00647	200.1882065706
K00648	5562.8366918201
K00651	4621.1340623195
K00652	1699.4170776518
K00655	6538.4146260747
K00656	4593.7045309287
K00657	2558.9203034685
K00658	250.5088247743
K00661	4866.3518555405
K00662	233.994796601
K00666	1486.3775938585
K00674	3476.6667161598
K00675	74.2433660162
K00677	1697.4433498323
K00681	2180.6602829674
K00684	1551.0248684681
K00686	1208.5965479716
K00688	3866.2980463831
K00690	884.8246208186
K00691	197.4969102307
K00692	2725.0727169022
K00694	77.6021858473
K00697	89.2402535824
K00700	2142.6853962646
K00702	155.0896303851
K00703	3077.8137682125
K00705	1739.0247801387
K00721	572.0436081811
K00728	58.7402538126
K00748	1895.7390051455
K00754	97.427093668
K00756	1346.2698092406
K00757	730.247529054
K00759	4923.5771187194
K00760	4453.1639523503
K00761	7366.0996073403
K00762	5801.9515391409
K00763	4223.3738535025
K00764	3612.9745600794
K00765	4143.159897402
K00766	3262.8711221743
K00767	3054.0162475577
K00768	2532.2662100213
K00769	162.3054990354
K00772	56.6672806679
K00773	5121.8692750035
K00782	746.2975899191
K00783	6928.3202093941
K00784	5103.4157919506
K00786	85.6238823422
K00788	5892.8761227772
K00789	7252.2668365565
K00790	6940.3638562179
K00791	6680.6368748951
K00793	3955.6448224755
K00794	4858.8157853889
K00795	72.312581146
K00796	3981.3827614081
K00797	2673.1814140053
K00798	508.4520483971
K00799	3163.0660649632
K00800	5046.4993897562
K00803	100.8027205827
K00805	834.19545745
K00806	7280.9586315623
K00812	3896.8752206895
K00817	7664.1255879616
K00819	992.7971890482
K00820	2957.7348048227
K00821	5239.1900049427
K00822	248.5534900129
K00823	684.4333914906
K00824	1356.8055628297
K00826	5733.0683000093
K00830	338.8583968724
K00831	3309.8676750824
K00832	1441.5489781184
K00833	1541.5748857423
K00836	259.7467066563
K00841	122.5240606741
K00844	189.6711244571
K00845	3275.7769354809
K00847	2116.6169231019
K00848	464.6235699677
K00849	1332.0570015834
K00850	5240.0626692247
K00851	680.1136669578
K00852	2080.1552729509
K00853	569.7673006346
K00854	3569.1286547954
K00856	250.0710902579
K00857	3189.969978335
K00858	5738.6427117285
K00859	4118.3361552641
K00860	1648.9699723942
K00863	1591.3622219201
K00864	4993.3357576893
K00865	2197.7242956433
K00868	2658.3771172476
K00872	1929.935998641
K00873	5236.285002896
K00874	2916.4601946857
K00876	3703.280906406
K00878	5571.8016299157
K00880	29.9845372285
K00882	1946.3812914412
K00891	6424.9830821213
K00897	48.2744712073
K00899	90.6694600888
K00901	2811.8140006391
K00906	1215.602272112
K00912	1598.9061132593
K00917	125.9481577561
K00918	44.7986735441
K00919	5477.8690040815
K00925	6432.9669901976
K00926	1528.9076669504
K00927	7350.7470722001
K00928	5229.5379558519
K00929	2152.8219214327
K00930	6574.6195121796
K00931	5747.7237289733
K00936	125.6214642356
K00937	2575.9319285464
K00939	6255.9645584712
K00940	3747.6820414467
K00941	4592.1145297192
K00942	6063.516433839
K00943	2955.1029499429
K00945	5533.9827025157
K00946	1636.1545828104
K00948	6557.4288831235
K00949	3305.9479907141
K00950	2297.3154910638
K00951	3144.5925155443
K00954	5937.6724556389
K00955	1452.4570985497
K00956	1120.0829472967
K00957	2610.2251068888
K00958	157.477861006
K00962	7421.2701798793
K00963	3858.9611112114
K00965	1960.6455648514
K00966	64.3574853652
K00969	4419.4343368155
K00970	1601.9712636646
K00971	2934.4523043183
K00973	3332.0597822925
K00974	3877.9892465971
K00975	6419.0381819134
K00978	2733.8950497083
K00979	1851.1917348366
K00981	4720.7175874685
K00982	1259.0330852967
K00983	57.5688003942
K00984	251.681602309
K00986	496.9164879151
K00989	3065.5370118222
K00990	1337.914656347
K00991	7805.8134307254
K00992	228.0517484179
K00995	5823.5305957296
K00997	3988.0213180269
K01000	6494.6908670365
K01006	4097.9705868248
K01007	1221.5417448555
K01008	2200.246416366
K01011	1292.485096835
K01012	7915.3732888767
K01023	57.4053006544
K01026	1969.9759662306
K01028	159.5805920769
K01029	1490.2681308161
K01031	1491.6370030472
K01032	1547.8064174799
K01034	3182.1748141806
K01035	2197.4986320116
K01039	208.8755150659
K01040	273.5625072743
K01042	1266.5376070338
K01046	1900.3012957809
K01048	317.0948479103
K01051	581.5606625122
K01053	112.1261060719
K01055	1317.0013038642
K01056	5293.0691617502
K01057	215.6186582679
K01060	63.7555616772
K01061	537.731817963
K01066	3108.693213216
K01069	3634.0723194836
K01070	173.6309638846
K01071	178.3391770426
K01075	84.8126367532
K01077	976.0974043319
K01079	1493.2901031254
K01081	2259.2049748027
K01082	144.3493892129
K01087	41.4576024482
K01089	404.5794886894
K01090	21.3972628589
K01091	6808.6569434515
K01092	3651.8271621111
K01093	109.284966822
K01095	434.4072956263
K01104	4412.1027147351
K01114	1245.5446840698
K01118	1578.3234728475
K01119	1837.5286092351
K01126	7166.2318282126
K01129	6356.9429793824
K01130	177.5172378156
K01139	1267.4203141646
K01142	4259.6540191695
K01144	72.4850285086
K01147	1236.8676559141
K01150	13.947551679
K01151	3373.7551801685
K01153	3441.3513974532
K01154	8671.5294135479
K01155	319.0744684295
K01156	2739.6772917543
K01159	2867.8481732473
K01160	52.7575152435
K01163	2089.3180602266
K01173	337.0577943199
K01174	726.3273672105
K01176	969.7705474031
K01179	1108.7817463132
K01181	1135.5042596754
K01182	4178.3510458634
K01183	2411.5640770773
K01185	935.4523890607
K01186	1039.570756617
K01187	2558.4747231958
K01190	2644.0791724799
K01191	858.6428325264
K01192	151.7770778739
K01193	2045.7977570159
K01194	66.2894275123
K01195	1335.4862986252
K01197	76.3763458373
K01198	390.5006383367
K01200	2514.9904479723
K01202	63.0726732097
K01205	123.5321882303
K01206	1315.0523052472
K01207	1678.5142425363
K01208	561.0741899166
K01209	819.5104836671
K01210	25.6450544488
K01212	1486.8998803642
K01214	1681.1952478675
K01215	51.3647741371
K01218	774.8112439585
K01220	127.6765457029
K01222	1931.5522375786
K01223	2631.6334312176
K01224	3474.4737422284
K01226	1808.9751615873
K01227	36.8433094938
K01232	3421.7752566131
K01233	21.367871787
K01235	158.2836092931
K01236	233.9772643117
K01239	556.9715027598
K01241	218.1028307899
K01243	4406.2450750979
K01246	678.0029131534
K01247	2012.8870531675
K01250	235.0861125801
K01251	1777.1452690927
K01255	1322.7500690031
K01256	528.8461995671
K01258	4129.6044706013
K01259	894.2506189016
K01262	3805.5357235356
K01265	8146.391119315
K01266	162.6465678308
K01267	2250.5241314208
K01270	2062.7927813737
K01271	1360.6600675554
K01273	2961.3821434002
K01277	153.9339669475
K01278	710.9602357969
K01284	638.5331508565
K01286	2100.0476064362
K01295	137.9604047331
K01297	3224.3576086013
K01299	632.5780175238
K01304	1131.1285928291
K01305	578.2387618764
K01308	2094.8736057063
K01322	64.0691487033
K01338	6843.1215883523
K01356	5892.5619573316
K01358	7523.3127673632
K01361	624.9928745842
K01372	1515.3176693684
K01387	741.8839910131
K01400	395.3190810634
K01409	5190.53401773
K01414	1172.016846115
K01419	1464.0433590212
K01420	2222.9396327752
K01421	3905.1649756376
K01423	216.1987634604
K01424	4249.9766809825
K01425	1425.0885286857
K01426	1991.3613726369
K01428	1088.825070262
K01429	1093.5900595118
K01430	1156.0238152476
K01432	177.5775575767
K01433	744.1056562954
K01434	74.1667487274
K01436	194.3406541624
K01438	1753.9818872436
K01439	4678.5530615127
K01442	1491.4979254278
K01443	4023.2363199003
K01447	265.1115256949
K01448	9361.5366562722
K01449	4888.7282974535
K01451	44.6592557047
K01455	1093.2933420285
K01457	70.647492593
K01461	876.4787248171
K01462	13629.4337215308
K01463	22.1638929466
K01464	2262.4828297767
K01465	5970.417033082
K01466	763.5593923693
K01467	139.8165361106
K01468	537.0356140015
K01469	1133.732237243
K01470	1314.2026396643
K01473	332.5208251855
K01474	2184.905412358
K01476	1145.4023185631
K01478	2475.2652121298
K01479	1667.6999808031
K01480	1485.3959795805
K01483	138.9491675504
K01485	239.6694528706
K01486	2390.5072743312
K01487	849.8997365204
K01488	898.3187678316
K01489	4862.8146833474
K01491	6411.4273779787
K01493	3658.2646086643
K01494	4511.9136632096
K01495	2777.9687565277
K01496	3283.1279973566
K01501	79.2767773803
K01502	55.8557439262
K01505	71.7023195275
K01507	1523.546613558
K01512	2610.1386175632
K01515	5831.1934965836
K01520	4699.7353762472
K01523	3530.395721427
K01524	4626.8649883165
K01525	1197.8867746087
K01531	1391.9144416666
K01533	958.7638596756
K01534	3770.7135976089
K01537	9719.998911685
K01546	3727.3335214495
K01547	3006.2272067639
K01548	3722.1681053036
K01551	1089.5165067661
K01555	913.8958094387
K01556	1134.7273907342
K01560	572.5519129484
K01561	75.8798149998
K01567	3053.2022488097
K01569	291.5856120488
K01571	1917.7425402106
K01572	1360.759279829
K01573	523.3355426458
K01574	681.8039719691
K01575	141.833956537
K01576	84.6069019066
K01578	150.8870709317
K01579	4862.6227037045
K01580	852.0312831428
K01584	139.0624778848
K01585	2099.1360458719
K01586	7167.607906672
K01588	3456.0599908195
K01589	1188.2110661616
K01590	255.7030677022
K01591	5565.7469530972
K01593	144.9736586317
K01595	1256.8459173929
K01596	188.8321056386
K01598	14.3149565243
K01599	2246.0385982701
K01601	18.7089613048
K01607	2977.994645613
K01609	2765.2059133552
K01610	981.7856156837
K01611	2811.8855978526
K01613	4374.0976335397
K01619	4848.0914228955
K01620	1626.6563306664
K01621	142.2543609334
K01623	384.9944849969
K01624	3935.2957865755
K01625	1232.2297326058
K01626	3129.9968028542
K01627	1280.4777986424
K01628	1373.9329334367
K01629	1447.8472223226
K01630	569.9878688726
K01631	73.35257749
K01633	1955.2749864666
K01637	62.5444635625
K01638	1348.6029357723
K01639	234.0452994485
K01640	688.5784312615
K01643	308.0535789292
K01644	1850.5582259614
K01646	793.9672009829
K01647	6192.6646973661
K01649	3740.5614530007
K01652	10554.0481924499
K01653	4742.4805055054
K01654	1563.0136896552
K01657	2683.2207759651
K01658	3122.0217547226
K01659	1053.6370062004
K01661	743.5416401245
K01662	6475.2068372107
K01664	874.8962525033
K01665	1583.5197477614
K01666	967.1228537306
K01667	148.7771242772
K01668	85.8861025421
K01669	208.176436882
K01673	3046.5987486494
K01676	188.7945624613
K01677	1487.0571332236
K01678	4301.2767905617
K01679	1550.2096184746
K01681	3999.2407849073
K01682	1216.8605547419
K01684	1017.467583541
K01685	1424.4210454983
K01686	1834.2602553204
K01687	9276.420250973
K01689	6677.6380195054
K01692	1688.6670311271
K01693	4794.7334435108
K01695	3772.1960616016
K01696	3830.9472294572
K01698	5442.3969337334
K01699	140.9222806727
K01703	6165.7808320266
K01704	6872.2814074667
K01706	14.7796222034
K01707	154.249520267
K01708	148.9897729471
K01709	2453.3514088586
K01710	4396.8996906308
K01711	1120.0514060693
K01712	243.2490514587
K01714	7234.334933201
K01715	2193.5002896617
K01719	515.6754173744
K01720	146.0590718494
K01724	1004.7089683093
K01725	81.4246853193
K01727	38.5015913162
K01728	70.2646900085
K01733	7777.4093699754
K01734	3309.0407113045
K01735	3974.8364410449
K01736	6120.3432229532
K01737	3205.6052587337
K01738	7904.0707443042
K01739	3227.8883762417
K01740	6157.5233846444
K01744	3083.5528886625
K01745	1387.5956151142
K01746	12.8899363519
K01749	3530.4170209766
K01750	899.611785983
K01751	1641.9004569706
K01752	6324.2415746068
K01753	389.7435056425
K01754	6146.1100543834
K01755	4136.1143735289
K01756	5137.2043522818
K01759	4573.0107773825
K01760	4086.8934157473
K01761	783.7921338073
K01770	6126.9248613725
K01771	190.0654948354
K01772	1381.5006936113
K01775	6714.7566165536
K01776	3519.3973458217
K01777	337.6259959912
K01778	7268.7583383031
K01779	1881.4246207238
K01782	104.966785182
K01783	4273.423739157
K01784	6480.7108697175
K01785	1823.1762581747
K01787	426.8341338053
K01788	494.0073698189
K01790	4010.3418072534
K01791	2598.3872158255
K01796	121.8118466654
K01799	1834.015968806
K01800	78.8679010611
K01801	47.9599733463
K01802	276.105448107
K01803	5183.294013298
K01804	1940.8069140977
K01805	811.04314324
K01807	2222.9738014786
K01808	3971.961713168
K01809	3436.7509419287
K01810	6867.0736470846
K01811	408.7465357312
K01812	863.7455643248
K01813	534.767712402
K01814	4064.9339497195
K01815	1879.6635388539
K01816	92.4082795816
K01817	3668.65695224
K01818	538.859893291
K01819	648.4195568268
K01821	1855.792960065
K01823	683.9725283595
K01826	109.0683990761
K01834	3064.0088301034
K01835	5165.4529222088
K01838	965.939144392
K01839	1996.9806385629
K01840	813.9308299814
K01841	198.2697657792
K01843	677.4050957316
K01844	614.1271334972
K01845	4999.5757614559
K01846	77.2952687304
K01847	199.8240250072
K01848	75.7124653889
K01849	299.4755435999
K01851	17.5871013441
K01854	5130.3796054829
K01856	393.7309290713
K01857	133.5626843909
K01866	7572.5467966037
K01867	4179.4314146586
K01868	6592.7621159243
K01869	5538.0891443242
K01870	5646.2945194367
K01872	7648.5456358478
K01873	4891.0781599801
K01874	7043.9434655661
K01875	5174.7707927699
K01876	6178.311825078
K01878	2012.9785659645
K01879	769.4675191711
K01880	2974.4471738547
K01881	7489.2154990455
K01883	5142.7874456283
K01885	7670.0439875372
K01886	1900.9377842672
K01887	6472.3726630609
K01889	5938.2666046223
K01890	5983.3933633645
K01892	5166.1870980209
K01893	3972.4717854492
K01894	884.4463597496
K01895	922.0475771301
K01897	2150.6192233189
K01902	549.000120379
K01903	1738.2158037046
K01905	657.8941629641
K01906	52.5119766582
K01908	630.7507649044
K01910	184.8353134678
K01911	783.2625890055
K01912	4403.0890145373
K01914	2083.4617247095
K01915	10111.4713279856
K01916	140.2758208485
K01918	4524.7945070556
K01919	999.1779139673
K01920	1101.3972531034
K01921	5842.9991479203
K01923	6704.4105316651
K01924	5449.5097573903
K01925	5974.8197177545
K01926	4016.7321240837
K01928	4278.5219537365
K01929	4648.4349207406
K01932	82.3722545849
K01933	6286.1756761975
K01934	2449.8340661325
K01935	3980.8474986539
K01937	4983.1160844073
K01938	4563.9744469269
K01939	7229.3541375048
K01940	5478.6695867786
K01941	158.4593641977
K01945	4831.5174794617
K01950	4455.8690869962
K01951	7532.0052837598
K01952	2320.1529169753
K01953	5369.5978024366
K01955	8457.4529822632
K01956	5034.0427590277
K01958	1798.1338512359
K01961	4246.6431704049
K01962	4357.7979263162
K01963	4256.1986948417
K01968	57.1765519607
K01969	76.2861653608
K01971	573.3746863834
K01972	6018.2520213325
K01975	761.7551355251
K01989	409.8597526983
K01990	39239.7420380302
K01991	985.7282442444
K01992	28927.118706063
K01993	1602.9262098661
K01995	8772.2945611303
K01996	9943.1365556115
K01997	12645.4167623074
K01998	9647.2491657612
K01999	9485.6147865666
K02000	526.5004895721
K02001	600.4572161271
K02002	734.9491445442
K02003	28399.9137177381
K02004	31433.8445669532
K02005	6039.83088575
K02006	2230.5786628873
K02007	3551.4755385938
K02008	2435.5567529443
K02009	2040.580104211
K02010	5537.3543068566
K02011	2194.3858283586
K02012	3839.8631923854
K02013	13432.6392223355
K02014	3110.9954837674
K02015	13352.3851027862
K02016	12472.1093445756
K02017	2354.1644784598
K02018	2581.7506042867
K02019	2038.3510392978
K02020	4388.4674245543
K02021	139.7471261889
K02022	138.4526224351
K02025	8177.1588207599
K02026	9615.565233267
K02027	7620.5004446479
K02028	7415.987570538
K02029	13878.9444080278
K02030	8976.98816027
K02031	7661.7447185314
K02032	5792.4138959706
K02033	9669.36212122571
K02034	11400.4170744642
K02035	12205.0084538804
K02036	6997.5499798534
K02037	4107.0325536177
K02038	4082.1350725815
K02039	2379.1610150557
K02040	6764.3517863631
K02041	2438.2919444014
K02042	2992.8240442607
K02043	58.4258282824
K02044	753.8609449145
K02045	1822.2105396263
K02046	1253.3057138656
K02047	1987.5085905532
K02048	2026.9717814222
K02049	12317.5268861227
K02050	11336.9458794577
K02051	8699.5720541842
K02052	885.1166473793
K02053	2299.8939517718
K02054	704.4058112732
K02055	960.588835749
K02056	4956.8165561686
K02057	9433.5894177078
K02058	1391.379458626
K02065	1034.9045656867
K02066	716.4759756646
K02067	1129.398351665
K02068	351.8507009262
K02069	722.4118983261
K02071	4717.449509045
K02072	3882.2037828786
K02073	6738.2237321766
K02074	147.7407530195
K02075	138.026181587
K02077	1204.2013700791
K02078	10686.1266149507
K02081	136.1249921632
K02083	182.3915994282
K02100	121.3291022753
K02103	1786.1309375441
K02106	1103.6841828147
K02107	871.6469069879
K02108	5604.8164990118
K02109	6884.7966602891
K02110	8425.4294758313
K02111	6342.1797058888
K02112	6040.1423705618
K02113	5114.0786612492
K02114	6970.9639872321
K02115	6141.5455163734
K02116	1746.9613938857
K02117	2881.9376807934
K02118	2541.0741495715
K02119	1148.6897835042
K02120	2036.9085722383
K02121	1850.5700813965
K02122	1576.778936398
K02123	1893.934560425
K02124	1209.6643794748
K02160	2200.8658332597
K02164	58.9873017507
K02168	2150.9217874716
K02169	2891.2544391373
K02170	140.9657745775
K02171	1855.8344073949
K02172	353.8810979992
K02182	766.40415069
K02188	2872.2858135294
K02189	3723.5711476181
K02190	1885.2889027383
K02191	1401.9589715554
K02192	309.4979557176
K02193	1250.3944507627
K02194	1015.2785222312
K02195	1047.0767195569
K02196	54.748250603
K02197	1419.6968444
K02198	666.6259526873
K02199	332.54790203
K02200	605.8318132729
K02203	93.1140549018
K02204	213.4258533566
K02217	2900.2300851974
K02221	2943.3222845587
K02224	3559.7014590673
K02226	1436.9477802435
K02227	2930.9224978718
K02230	363.884226303
K02231	3216.7065442791
K02232	3261.0369885459
K02233	3318.9244204984
K02237	3039.9155715866
K02238	4938.9526337205
K02240	74.9881822133
K02241	61.260226647
K02242	380.4625391384
K02251	68.4457870423
K02257	1437.4492910114
K02259	59.5622774238
K02274	80.5316701405
K02275	356.6308775738
K02276	258.3079209906
K02277	83.0215733446
K02278	412.6274425023
K02279	858.8267116728
K02280	327.5256235317
K02282	1364.0104087654
K02283	1297.4135057749
K02291	135.6813966978
K02297	885.4349048924
K02298	1337.1513727674
K02299	257.4087645286
K02300	262.3817952033
K02302	991.1760167171
K02303	66.2344366805
K02304	1323.2202409881
K02305	57.9577449812
K02313	7173.9212723217
K02314	3526.1463985422
K02315	4033.7469635044
K02316	4094.680424909
K02334	771.8403182791
K02335	3854.5571439316
K02337	4860.4538084857
K02338	5021.7351218835
K02339	256.7739109722
K02340	3020.2333768651
K02341	3574.6064052085
K02342	4555.9585072314
K02343	4196.122108401
K02346	3624.6569777622
K02347	9.9605717072
K02348	1264.751320111
K02355	9098.4025663674
K02356	6458.6492391513
K02357	6493.5923523358
K02358	11082.6997825649
K02361	265.9917423692
K02363	135.9992705764
K02371	2467.6387526468
K02372	4973.6889169066
K02377	527.005803372
K02379	901.8291063398
K02380	871.5283688108
K02385	2009.309474878
K02386	1275.6532104877
K02387	3765.4609309598
K02388	4847.7955482902
K02389	2777.6538329812
K02390	3783.3764143653
K02391	129.4761094496
K02392	4970.0006399445
K02393	1290.528398535
K02394	1174.7516675091
K02395	457.1208969605
K02396	5546.3281358921
K02397	2911.7471703413
K02398	3827.3747966954
K02399	574.4752089417
K02400	2754.2534481655
K02401	2587.8181505811
K02402	201.1130832531
K02403	1473.917302253
K02404	1616.4144195226
K02405	3494.3543924742
K02406	8322.9988611602
K02407	6847.5681942897
K02408	3987.0713657319
K02409	3200.0069777217
K02410	3241.9942248764
K02411	2850.7598685018
K02412	3954.6619582943
K02413	4807.1379536294
K02414	2345.609200351
K02415	3730.2902127859
K02416	3504.907230455
K02417	2170.3930690299
K02418	3166.614002325
K02419	3726.4406449102
K02420	3872.0714986645
K02421	2661.5856878174
K02422	4313.0576177893
K02423	243.9432007387
K02424	297.3607033373
K02426	64.1535559967
K02427	1155.845209088
K02428	5148.6644578822
K02429	923.016888315
K02431	30.9442882101
K02433	5272.1726236983
K02434	6342.55799323
K02435	7985.9732576848
K02437	3279.4388824867
K02440	2243.096404711
K02443	1838.4980540056
K02444	1254.7923843443
K02445	1203.7499175108
K02446	1413.3734611929
K02448	65.9328979347
K02450	66.5622602154
K02452	352.8382305045
K02453	69.7318136492
K02454	154.5164511362
K02455	137.8074292165
K02456	599.5154121107
K02457	306.9382146957
K02458	31.5122714796
K02459	48.0467649798
K02460	179.1996588336
K02461	160.0849676902
K02462	110.5890125451
K02463	158.6542916185
K02469	6186.3198358247
K02470	4898.6123558652
K02471	63.1001980597
K02472	181.8596566329
K02473	308.1608572689
K02474	2635.6015948316
K02475	261.6539231555
K02476	31.5193623998
K02477	1254.3356406522
K02478	1263.3778880943
K02479	66.4405696581
K02480	80.2481665344
K02481	932.1001574183
K02482	470.6083720813
K02483	1973.3033920775
K02484	865.9159261253
K02487	168.6810917388
K02490	83.5879428594
K02492	3338.8940711564
K02493	5738.0422641893
K02494	1204.6919256665
K02495	218.4347344994
K02496	126.1406286186
K02498	202.1827266207
K02499	1288.018164416
K02500	5333.1565598542
K02501	4369.1158977255
K02502	3174.0935401802
K02503	4766.5848506893
K02509	204.8568712076
K02510	256.890918988
K02517	1595.5067232335
K02518	8978.974906735
K02519	4397.5844108276
K02520	5298.1263031208
K02523	339.9234243107
K02525	156.2789613963
K02526	1811.147506567
K02527	474.1060622315
K02528	6121.7357255246
K02529	13391.459032653
K02530	384.306380044
K02532	876.3732430046
K02533	343.22313266
K02535	1543.8931575949
