KO	output
K00615	12510.7307741875
K00616	9945.6717077114
K00619	276.0326995063
K00620	1088.3615593572
K00625	8235.6619378012
K00626	11241.2671134285
K00627	4802.9064716973
K00631	236.3778456365
K00632	20.1787879866
K00634	9.0706948749
K00639	32.9892642034
K00640	7236.5484381335
K00641	543.200223383
K00645	12479.3849790765
K00647	505.9777704595
K00648	15238.7877091035
K00651	9270.5040342324
K00652	696.0686665925
K00655	10379.3542518186
K00656	8980.7458145289
K00657	12681.1610499887
K00658	365.3299063185
K00661	5938.4429901082
K00662	2806.1497426292
K00663	17.0253212948
K00666	52.5483683293
K00674	6703.7482848931
K00675	121.4695267954
K00677	1195.9200329101
K00681	137.2463518563
K00684	856.7595388435
K00687	1172.4961964025
K00688	17652.27111104
K00689	58.619863741
K00690	119.6621434338
K00691	5304.4244124915
K00692	55.2930239721
K00694	2581.8483651388
K00697	48.2410335471
K00700	8928.2117966655
K00701	1741.6758721388
K00703	5259.8547257996
K00705	16664.4251520497
K00712	50.200713244
K00720	93.625260738
K00721	71.0535513106
K00728	83.1705096341
K00748	787.5673109175
K00752	2890.5476209976
K00756	6131.89659206
K00757	253.3123875097
K00758	36.3004775747
K00759	14548.9432863153
K00760	13844.2615163303
K00761	15990.0608504814
K00762	14115.8008242864
K00763	9244.3610286824
K00764	7204.4307947892
K00765	4527.3503010055
K00766	4666.4402620554
K00767	193.3304615109
K00768	80.0713650491
K00769	617.1909919622
K00773	15043.0756101252
K00782	985.7770857949
K00783	14520.8383301991
K00784	13157.0888158131
K00785	171.9720839914
K00786	2935.1431369137
K00788	8696.7151145492
K00789	17062.5538974829
K00790	15951.0157417578
K00791	13326.6635852573
K00793	1509.1873013755
K00794	2735.6900887617
K00795	1049.444293904
K00796	11469.7150880981
K00797	956.1201481235
K00798	2687.0337909095
K00799	1731.48445524
K00800	13091.8756759592
K00801	5.3595087152
K00805	10435.7514003864
K00806	14442.4534320291
K00812	755.0456111181
K00813	316.3311990241
K00817	4562.3066082926
K00819	38.398041802
K00820	13639.4342898115
K00821	4088.5107988564
K00822	44.9389455493
K00823	9.4735168987
K00824	471.1795198472
K00826	12169.4072649125
K00831	10026.0936912425
K00832	37.988391444
K00833	841.8378470384
K00835	8.5153354187
K00836	254.8662622099
K00840	25.3206563941
K00841	3140.4933067538
K00845	11193.0580802569
K00847	16516.7117883396
K00848	142.6234291661
K00849	9504.3171159817
K00850	13212.9023034107
K00851	3158.8642401358
K00852	1569.3987506362
K00853	19.5500988605
K00854	365.1583744076
K00856	19.4559332491
K00857	10864.3513666392
K00858	15093.0986152785
K00859	13369.4175474043
K00860	510.3556432768
K00863	5803.0658259526
K00864	13606.9312276658
K00865	1550.0858531994
K00867	13848.8907687624
K00868	6784.8383655587
K00869	8531.6393648519
K00872	11858.5069265669
K00873	10078.9350375476
K00874	12251.0404398082
K00876	9753.7987770353
K00878	10441.6580128357
K00879	116.3567554936
K00880	162.0688258153
K00882	5388.1069605082
K00883	11.254778642
K00884	177.3956861161
K00885	224.5320035421
K00886	64.9172586398
K00887	3857.8891969248
K00891	14192.5900501964
K00895	44.3865191132
K00897	192.7782180783
K00901	1115.6333796825
K00906	10.5308715708
K00912	1045.4646498643
K00917	8858.3189387635
K00919	8540.4458779279
K00925	13270.2666646422
K00926	1372.7174817199
K00927	15249.575107633
K00928	9880.6983506825
K00929	64.6096946282
K00930	4303.9485549617
K00931	14519.1937528565
K00936	63.7998229211
K00937	3337.2074920301
K00938	10650.5839380567
K00939	15344.4274250324
K00940	15010.8974779558
K00941	3854.0522747696
K00942	15765.8504894902
K00943	15228.5453679693
K00945	12342.7432971998
K00946	760.2237154232
K00948	20237.3763848922
K00949	6274.3442943188
K00950	4780.592386218
K00951	9492.3494558244
K00954	15302.3030819616
K00956	126.0945725988
K00957	106.1079141431
K00958	166.045542592
K00962	13639.6755586964
K00963	18765.613972755
K00965	11709.0790657944
K00966	23.033481509
K00969	13143.3482238392
K00970	395.8501893174
K00971	420.5437944703
K00973	14586.5201666161
K00974	13419.0211820397
K00975	8338.0757902955
K00979	941.5662365571
K00980	69.1471246362
K00981	7872.3896253153
K00982	341.3372566923
K00983	5434.8495782737
K00989	438.6300473535
K00990	483.5716011525
K00991	1517.6097720579
K00992	11.814946877
K00995	4226.2762792235
K00996	49.6964138557
K00997	12609.8216178503
K00998	87.7226733966
K01000	14218.6847510086
K01006	10502.9598588426
K01007	14.6071938733
K01008	1196.7971385674
K01011	420.163337291
K01012	1785.7207841923
K01023	222.5392203044
K01028	34.8336291784
K01029	20.479893975
K01034	3392.928971421
K01035	2931.9055263992
K01042	1084.2786579243
K01046	55.6121736153
K01048	124.743826743
K01055	40.0983632647
K01056	16419.3294284929
K01057	242.5757601041
K01058	127.6961167199
K01060	398.4800876383
K01066	2523.4191811504
K01069	16569.5023725026
K01070	319.8406685815
K01071	12394.2145784164
K01077	226.6126074472
K01079	7779.1780595742
K01081	2767.857238603
K01082	552.5551910587
K01087	32.9665660368
K01089	721.5287706551
K01091	1054.2640852855
K01092	8699.2487620982
K01095	1218.4238142333
K01096	183.912298144
K01101	3832.8962477812
K01104	5141.0945328944
K01113	61.4447729453
K01114	52.8363235609
K01118	10851.7046079156
K01119	4110.0486610021
K01126	8334.5200917896
K01129	3218.3597472379
K01139	902.9735811885
K01141	139.3520298027
K01142	8456.68284937179
K01147	251.4389223882
K01151	3431.5753082144
K01153	12966.9016766131
K01154	15152.9481950681
K01155	87.5179037504
K01156	6611.2802913123
K01159	1146.200964889
K01160	161.9553796197
K01161	100.1392912308
K01163	164.6173284454
K01166	415.4967678269
K01167	12.5110996878
K01173	66.8571421701
K01174	337.8704552157
K01175	123.8304413272
K01176	3387.4368719378
K01178	20.2476904077
K01179	24.6112564337
K01181	87.1427805222
K01182	321.1879635832
K01183	20.9639645225
K01185	4800.345309851
K01186	471.2223887149
K01187	3664.0680814304
K01190	2988.9431103978
K01191	12819.4382933397
K01192	17.4573257689
K01193	9089.390916454
K01194	5.7178734662
K01195	61.4278288625
K01197	263.8075250717
K01198	247.0875855135
K01200	5423.6774450974
K01206	150.430495672
K01207	14432.3512479443
K01208	2965.9862746476
K01212	31.4012977191
K01214	47.9263501655
K01215	11899.2727297174
K01218	24.6299514506
K01220	8895.1066984626
K01222	31.6012331619
K01223	14288.9004437101
K01226	8124.6875686343
K01227	1402.0946403984
K01232	508.1689964682
K01236	16.9304417082
K01239	87.2954889348
K01241	19.0749744198
K01243	6847.5526567
K01246	10127.1541541134
K01247	93.0579808189
K01251	68.6186373624
K01252	12.5586836856
K01255	1038.7183319405
K01256	3409.2719831971
K01258	13182.4396298286
K01259	73.328189958
K01261	6081.7520100336
K01262	8642.0959706618
K01265	4225.0604187498
K01266	23.7748326815
K01267	86.6921183234
K01270	530.7578990521
K01271	5642.5694465995
K01273	2873.2375182302
K01277	19.2726956995
K01278	28.9337259554
K01281	4227.7849482766
K01284	57.9023041891
K01286	639.3318329637
K01295	141.8747010975
K01304	12817.1506462482
K01305	31.7392701778
K01322	54.9996922166
K01338	1096.041628975
K01347	47.550847501
K01354	16.6956693545
K01356	5617.5204336667
K01358	18628.477595668
K01361	130.1283115962
K01372	3761.9047738689
K01387	25.3389857276
K01390	82.7173523734
K01407	183.8850787326
K01409	13214.3542133918
K01414	386.0162018237
K01419	4152.6060981421
K01420	491.3254818565
K01421	10430.4769658297
K01423	21.6386673332
K01424	5238.5892154045
K01425	75.6471591128
K01426	3317.425187205
K01428	283.5079707667
K01429	283.5000872232
K01430	343.7655081351
K01433	984.9163382421
K01434	22.7820493789
K01436	49.1751110958
K01438	138.4501457546
K01439	3462.8153117698
K01442	474.5853154761
K01443	11331.5658281634
K01447	14.2138437053
K01448	7971.5110992
K01451	645.758817929
K01457	33.1928998226
K01458	7.4428054328
K01460	30.199206863
K01462	18288.3616907764
K01465	13256.2961323906
K01466	13.169622508
K01467	2108.170200761
K01468	2875.0895423436
K01470	4058.496783644
K01477	60.3482686218
K01478	9326.093271731
K01479	2855.5236311914
K01480	197.6060704706
K01483	78.8289120894
K01484	18.1101405088
K01485	222.0871450291
K01486	244.9824934136
K01488	1526.9426109567
K01489	8989.0561503454
K01491	15222.9144716773
K01493	12121.8535606981
K01494	1541.9681415539
K01495	11252.8153606446
K01496	388.1399100898
K01497	481.5542853479
K01501	46.9281190338
K01505	21.2731974279
K01507	1261.1173205126
K01512	9665.160297284
K01515	6878.5670344423
K01520	9103.6382693634
K01521	33.6961273949
K01523	371.9718797292
K01524	3327.4616897943
K01525	246.9289637083
K01531	2704.0699607813
K01533	679.9765971653
K01534	11130.9453367273
K01537	11059.2494274859
K01546	202.7580383829
K01547	170.7971407786
K01548	89.3209953939
K01551	2745.1980931284
K01555	23.6491576622
K01556	6.213290604
K01560	3017.4014090885
K01571	3236.8669864236
K01572	4807.898044545
K01573	418.6263105867
K01574	14.7635208906
K01575	323.3657434549
K01579	628.8207922067
K01580	223.7951286227
K01581	16.5476488134
K01584	27.3479626928
K01585	101.0942392732
K01586	4345.2592896161
K01588	10930.1621148442
K01589	9374.9412736285
K01591	15083.4068568846
K01595	9568.3439093187
K01596	126.6021416071
K01597	11013.0717857478
K01598	946.6585851722
K01599	1217.0610627319
K01607	962.427812746
K01608	12.6857075485
K01609	2489.598423488
K01610	1213.4589717825
K01613	4807.4804560616
K01616	14.6376417436
K01617	25.5843827745
K01619	14563.8111953552
K01620	627.4466033773
K01621	200.6144283794
K01623	342.7163785455
K01624	9505.4886898359
K01625	10374.7026868901
K01626	5896.8975447228
K01627	973.5409878941
K01628	768.2746684345
K01629	62.3117990717
K01630	13.4879417
K01631	12.4542675585
K01633	9825.8502648824
K01635	21716.7227171742
K01637	11.841021396
K01638	15.5756389095
K01639	3709.7004426543
K01641	10813.4720670442
K01643	1746.2182826108
K01644	3534.9186139383
K01646	3386.7070476135
K01647	6174.0786421453
K01649	9647.2622598898
K01652	10659.7012826515
K01653	4200.6410244342
K01654	841.2071080415
K01657	5138.7084564985
K01658	6338.8347145645
K01659	37.9653376437
K01661	474.5079824653
K01662	1349.1634943523
K01664	1033.9754033195
K01665	566.2253667043
K01666	43.7668125931
K01667	64.1550658519
K01668	130.6914401478
K01669	3907.4968688551
K01673	2027.106878467
K01674	411.9834643653
K01676	18.586514828
K01677	6.2472030463
K01679	3855.9874582937
K01681	2862.1715597002
K01682	857.939925485
K01684	41.1418005424
K01686	5942.2431983859
K01687	8609.3175404488
K01689	12996.1915218315
K01690	7.6086751974
K01692	84.7017167836
K01693	3596.9143417451
K01695	5282.6212453994
K01696	5004.9826497674
K01698	217.7079539123
K01703	9550.5525369486
K01704	9439.7012803688
K01710	9077.0656136489
K01711	318.7327197239
K01712	1407.7523909046
K01714	10257.4515697995
K01715	10.6557934571
K01716	396.0389149476
K01719	911.8122618006
K01720	13.3778170216
K01724	11.8702112963
K01725	25.9276799088
K01727	1786.460601023
K01733	8732.4152430231
K01734	3214.4079678341
K01735	14332.811935062
K01736	14462.1197612998
K01737	1846.6322102077
K01738	14794.6074873576
K01739	2892.8579273594
K01740	2903.8282422858
K01744	1302.4879132563
K01745	2708.6957929941
K01749	886.4849979555
K01750	20.6339739478
K01752	15377.6068475141
K01753	362.7349509559
K01754	9117.5420706634
K01755	10248.6577435095
K01756	11408.4869247688
K01759	13263.6799202115
K01760	3323.4666469955
K01761	35.6198173109
K01766	130.7041712604
K01768	107.1371560693
K01770	828.4447883441
K01772	3114.6449020372
K01775	14506.8420992585
K01776	14940.675779871
K01778	1116.5330837102
K01779	76.8597507411
K01782	35.6558935082
K01783	9848.87857919
K01784	13569.3291206493
K01785	8701.881363484
K01788	7522.208947294
K01790	6734.0593442786
K01791	3617.4897145687
K01792	100.8826534214
K01801	20.799468876
K01802	278.1237259079
K01803	14745.4879360547
K01804	12.4217869061
K01805	3244.6255126688
K01807	14258.4236627027
K01808	536.7998806622
K01809	3989.8731112983
K01810	15611.2323703287
K01812	10553.3794298624
K01813	83.5267908023
K01814	4189.7681199931
K01815	74.1607286797
K01816	16.4347185289
K01817	2857.835587406
K01818	341.6980000901
K01819	24075.7516786936
K01821	14739.1410845826
K01823	7855.2794107759
K01834	12620.5583770407
K01835	6696.3189731156
K01838	6424.0234836843
K01839	13797.4107362008
K01840	299.5393880496
K01841	35.5226601495
K01845	1553.7413026916
K01846	14.1643391931
K01847	73.8049890527
K01851	14.2342442071
K01854	2219.3298508774
K01856	29.6976772421
K01858	10.3536252083
K01866	15747.3249786685
K01867	16394.1748938042
K01868	14510.0139219611
K01869	13323.7280000552
K01870	13134.2289063159
K01872	15329.3415686073
K01873	14193.8601410598
K01874	8378.8251847127
K01875	15092.0141124369
K01876	13433.9310875655
K01878	13568.4055032336
K01879	14029.241710312
K01880	72.4600190598
K01881	11358.8095081612
K01883	9944.5927636215
K01884	6.2685085717
K01885	1837.6459753272
K01886	374.4783127746
K01887	12166.2627028917
K01889	15075.9173578418
K01890	8497.6528212973
K01892	13461.331346383
K01893	11356.4383269046
K01894	101.9159477929
K01895	684.9078375133
K01897	1388.2082996755
K01902	318.0055742775
K01903	1139.1062615571
K01906	55.6263062031
K01910	3135.4547499175
K01911	549.8817658482
K01912	33.7437124649
K01914	6077.1328326095
K01915	7440.1310646176
K01916	13335.8284534126
K01918	766.9533759684
K01919	3913.7446405129
K01920	147.6971375379
K01921	14843.9591447888
K01923	13992.1574156347
K01924	14607.5367551892
K01925	14415.2561898787
K01926	8516.6409644372
K01928	13426.8255782026
K01929	6435.9865445678
K01933	9372.6038584168
K01934	5094.8393895109
K01935	1457.4421196601
K01937	14423.386752052
K01938	14127.6214127115
K01939	15429.6342018004
K01940	10326.312769787
K01941	36.2427818788
K01945	8589.0791420718
K01947	22.3439392642
K01950	44.5006125773
K01951	15177.7610121024
K01952	18014.2880125986
K01953	589.3004418114
K01955	13647.0452044234
K01956	8958.2063933058
K01958	2884.2630504019
K01959	450.6461249521
K01960	116.9059483826
K01961	13204.8704893859
K01962	8040.3068438818
K01963	11618.6915757218
K01966	38.5941699034
K01969	26.7152757213
K01972	13594.8051455596
K01975	3058.0166647786
K01989	17749.9240631674
K01990	42828.4615086538
K01991	132.1816379935
K01992	63663.8666388892
K01993	308.578841405
K01995	5873.4234372179
K01996	3539.2863012292
K01997	4875.1342058628
K01998	3841.3309786899
K01999	4094.1445115503
K02000	4068.1700895871
K02001	2797.1889911503
K02002	2858.5332263722
K02003	37596.8973162091
K02004	51526.4741340653
K02005	10764.2305157505
K02006	210.1640793547
K02007	314.9904235498
K02008	434.9760921791
K02009	237.1613242621
K02010	925.7555800249
K02011	738.3388852167
K02012	1825.3577961719
K02013	13569.0178676622
K02014	1503.9124158337
K02015	24344.2759966966
K02016	7445.0222811764
K02017	855.537918189
K02018	768.669260378
K02019	512.9872177147
K02020	653.8037379299
K02021	618.8922654173
K02024	70.8064106515
K02025	7389.1332643695
K02026	3681.5507538761
K02027	12279.4050560986
K02028	22359.2745411533
K02029	30426.443990292
K02030	30044.5853585886
K02031	5887.238417127
K02032	3314.2829556423
K02033	6313.3926609579
K02034	11408.7928064112
K02035	11284.8944870861
K02036	19760.287141326
K02037	4973.0804727232
K02038	8529.6995357678
K02039	11274.6491021066
K02040	9940.0842807566
K02041	600.5103841599
K02042	571.4675448321
K02043	26.8488129182
K02044	335.9761784107
K02045	84.3466882979
K02046	51.6478568637
K02047	26.8243467723
K02048	44.2396479402
K02049	570.5310575414
K02050	790.6792625219
K02051	489.2445329317
K02052	2757.683091872
K02053	2841.4533449447
K02054	2656.3784652491
K02055	3194.3129131244
K02056	6589.2855158552
K02057	16556.8630695728
K02058	13.6989109078
K02062	294.1487130296
K02063	90.4525950177
K02064	339.3415331446
K02065	398.6345748012
K02066	378.4939392819
K02067	1069.9008201153
K02068	601.5014129235
K02069	1035.7024085191
K02071	13240.2220042157
K02072	11029.6253339508
K02073	16279.5769772981
K02074	33.9253455954
K02075	244.1466108882
K02076	2816.0694842126
K02077	109.5544981764
K02078	20613.1188216047
K02081	48.5674369716
K02082	5043.2918554699
K02083	40.6707990696
K02086	6315.976752772
K02099	91.2850379055
K02106	130.6164872964
K02107	26.2882336732
K02108	14377.9500526388
K02109	15821.430026703
K02110	10674.3347155756
K02111	14346.907501048
K02112	15244.9773125995
K02113	14187.4811878407
K02114	15505.0558691002
K02115	14873.6824322324
K02116	343.8240068647
K02117	5911.9054981696
K02118	6098.4418927587
K02119	3067.2308280323
K02120	6230.2308261826
K02121	5948.8021453107
K02122	6092.5633777818
K02123	4808.2671285353
K02124	2943.3271297101
K02160	7833.6511570927
K02167	17.5492235714
K02168	219.6113757532
K02169	554.7629471469
K02170	33.2115062553
K02173	74.3386873161
K02188	37.170862844
K02192	70.142182822
K02193	399.1945227054
K02194	284.8699083369
K02195	231.2996073426
K02196	520.222034267
K02197	299.7175663008
K02198	215.0542627897
K02199	312.093692599
K02200	120.4032755499
K02204	33.03179417
K02217	999.3339772497
K02221	5734.7095642768
K02224	76.41294328
K02226	92.5497837313
K02227	91.3234674661
K02228	18.8811486333
K02229	63.9389582238
K02230	17.7530241803
K02231	67.0430638959
K02232	85.0563426813
K02233	109.5983856104
K02234	15.8568809236
K02236	9698.5638985684
K02237	5977.8115610619
K02238	11423.9222279959
K02240	10169.0775839369
K02242	8984.2058202952
K02243	6135.9680992657
K02244	5409.9093381684
K02245	3871.497423128
K02246	10458.076148612
K02248	4334.5333074052
K02257	35.6954001177
K02258	12.6939666545
K02259	78.4516712595
K02274	28.4397569343
K02275	44.7284012759
K02276	44.8506965708
K02278	47.5566569634
K02279	73.9238716506
K02280	80.2617842664
K02282	145.1125973614
K02283	175.4025279428
K02291	2678.4514478716
K02297	7.8573633634
K02299	30.9649662874
K02300	10.0251256281
K02302	68.3334182128
K02303	139.223400285
K02313	8654.7390329235
K02314	9811.6970878125
K02315	3039.6038220434
K02316	12145.2362509954
K02334	2882.5333461336
K02335	5181.5425317574
K02337	12675.638928056
K02338	13734.2255799285
K02339	343.6809010913
K02340	12304.7568485785
K02341	6854.4097841995
K02342	11803.3649299167
K02343	9316.7158747734
K02344	393.5932333782
K02346	12720.7511659138
K02348	9132.3780811412
K02351	45.7854831584
K02355	15569.5500429381
K02356	14595.8109991739
K02357	15172.0789545222
K02358	15569.9387156652
K02361	49.7867263558
K02363	7.6169626474
K02364	14.9002461549
K02371	4616.3718613209
K02372	14787.6538389994
K02377	241.8058138841
K02379	99.1255750885
K02380	371.5723344175
K02385	3958.9554423959
K02386	865.8659750338
K02387	3545.104738951
K02388	3884.8483945969
K02389	3911.0091947664
K02390	3438.2873651584
K02392	4965.2902595959
K02393	782.066780683
K02394	858.1417898892
K02396	3850.6573828352
K02397	3450.5636915725
K02398	3424.9255838789
K02400	3317.5527471106
K02401	3663.5560681296
K02402	7.0653110258
K02403	31.808735509
K02404	847.9612877201
K02405	3131.498390207
K02406	4885.0880158495
K02407	3349.5414914436
K02408	3790.5415204379
K02409	3275.3171452987
K02410	3154.3032404825
K02411	3146.2604011592
K02412	3617.9279467161
K02413	3017.5243266127
K02414	2942.2344801111
K02415	3943.218205157
K02416	2898.3281395253
K02417	3428.004882698
K02418	3208.7761258403
K02419	2988.2366500528
K02420	3856.9640915685
K02421	3754.0102511128
K02422	3427.557651684
K02424	9593.2421887813
K02426	97.5608496245
K02427	495.1039516444
K02428	13299.2759833284
K02429	546.3507105767
K02430	116.9021587493
K02431	153.3551299691
K02433	13215.1119414298
K02434	13151.8144297441
K02435	15904.2142094111
K02436	57.8289366806
K02437	6655.1148520578
K02438	153.4464688835
K02439	439.2989476282
K02440	13540.6748947989
K02441	140.1446867784
K02443	19.7303260013
K02444	565.9758835513
K02445	3532.4236851188
K02446	138.8270735205
K02452	6.6062054302
K02453	271.9053569882
K02454	726.3528007039
K02455	244.878690852
K02456	998.4169012132
K02458	14.2044826962
K02459	16.0006137179
K02463	18.1352145555
K02466	66.8200040524
K02468	82.2810624972
K02469	7157.5458562535
K02470	11163.5886276468
K02471	181.1670472178
K02472	231.3273926691
K02474	129.3823205214
K02475	1699.9546488028
K02476	2978.5954327691
K02477	17.0789174963
K02480	7.0693043444
K02481	169.0986321027
K02482	51.0587798336
K02483	2553.4951234507
K02484	1941.179224681
K02487	11.1883958085
K02492	1250.7265535831
K02493	8330.2440538569
K02494	281.1571481326
K02495	276.5412116469
K02496	104.2851853364
K02498	322.6060079072
K02499	2902.0894816692
K02500	4387.47722155
K02501	2092.8749037381
K02502	412.4197821217
K02503	4769.2694669129
K02504	341.0774523115
K02505	244.381135174
K02506	270.9008356502
K02507	308.2461513626
K02508	46.3019207894
K02509	17.4783362251
K02510	18.9009802596
K02517	365.9167350239
K02518	21325.9938531508
K02519	13588.6096077354
K02520	16077.3688103693
K02521	226.5265891631
K02523	489.5108710563
K02525	9.6615734038
K02526	393.9026795089
K02527	512.9407396987
K02528	9193.3433664451
K02529	23184.6606255641
K02530	7675.4876692058
K02531	132.241980151
K02532	33.0500859464
K02535	1259.9793603693
K02536	1190.9229577139
K02538	256.3781871127
K02548	1094.4590351285
K02549	402.722300809
K02551	691.0972471755
K02552	578.1891270523
K02553	466.30425448
K02556	4054.982388976
K02557	3894.924243645
K02558	279.2154405721
K02560	101.3307207341
K02562	72.1899449673
K02563	14597.4048189897
K02564	11294.9703173029
K02565	41.7729486427
K02566	392.6986284346
K02567	1066.2111172602
K02568	1187.9410925316
K02569	296.60345487
K02570	415.8603863111
K02571	1055.5555555556
K02572	327.442326416
K02573	1237.7076204588
K02574	1058.903234821
K02575	109.0960492658
K02584	12.831723034
K02585	27.2435917488
K02586	13.497493765
K02587	17.9563289124
K02588	10.1499039264
K02591	10.5161476824
K02592	16.25294799
K02593	13.1578947368
K02594	13.1025295688
K02595	9.8766034239
K02596	35.5824864938
K02597	17.9421308989
K02598	28.215463626
K02600	9680.3821118281
K02601	9972.6707723662
K02609	18.0357635693
K02611	29.8845315699
K02612	26.170407386
K02613	14.7229606576
K02614	7148.9244915282
K02616	44.8616688047
K02618	24.5293423916
K02619	646.0085630473
K02621	12679.5323247515
K02622	13754.851558086
K02647	1201.3415927408
K02650	37.2119681491
K02651	159.8569414505
K02652	2589.2775636377
K02653	2634.5633657022
K02654	2815.605791339
K02655	33.5309521846
K02656	230.5036315837
K02662	2572.5107008416
K02663	18.0133256364
K02666	17.4176117404
K02669	2903.7152774504
K02672	12.0134680548
K02673	14.7314778376
K02676	17.7907462162
