KO	output
K00325	1811.9640734422
K00330	2727.2558700895
K00331	2430.6594432429
K00332	1777.7149080991
K00333	1919.6369672251
K00334	3303.874751466
K00335	1762.7001356221
K00336	120.2702325291
K00337	2166.0178254538
K00338	2211.0123939077
K00339	1826.577333309
K00340	1960.1310773913
K00341	2008.2850255285
K00342	1801.4271058181
K00343	2152.4258689611
K00344	21.2959712151
K00346	4566.0329659385
K00347	3942.3400919693
K00348	4147.2835807781
K00349	3963.2931289419
K00350	4399.1430902807
K00351	3152.9054915965
K00355	51.0651532773
K00364	9320.1557093204
K00368	503.3349563971
K00370	24.7537524388
K00371	24.6340133144
K00373	63.7895899756
K00374	98.6534662499
K00375	457.6301201727
K00376	106.10449184
K00380	1831.8983004472
K00381	1294.8532878305
K00382	11173.0091322037
K00383	9455.9216638511
K00384	6833.9824525309
K00390	469.9154097398
K00392	57.4550014722
K00394	39.2936460465
K00404	96.7301457195
K00405	411.0519638424
K00406	1995.5548933014
K00407	301.0211581847
K00411	1894.4555663695
K00412	303.7941544359
K00413	1478.9578802097
K00424	266.6666666667
K00425	2412.3864941425
K00426	2522.481179977
K00428	1004.6632199119
K00432	10020.7882828
K00451	235.8731170791
K00452	199.5152634893
K00453	232.0690863501
K00457	312.4358710861
K00459	428.6477709868
K00484	1649.899419866
K00486	240.1752477002
K00500	272.4586193987
K00507	89.6179420207
K00508	261.0761060842
K00523	1735.4427131732
K00525	10109.2250300084
K00526	6571.2367747485
K00527	233.1829041002
K00528	77.7368731541
K00537	8573.275154777
K00547	4819.9961911556
K00548	287.715139131
K00549	10707.7543177891
K00554	14455.2314890573
K00556	205.4935287469
K00557	4384.4318124345
K00558	7646.2393693909
K00559	48.6851051427
K00560	13634.2772984343
K00563	8816.5179902656
K00564	5912.0182070698
K00566	13562.6660642396
K00567	12819.5601272281
K00568	3379.6934621117
K00571	6079.9064550754
K00573	1739.0502095056
K00574	400.1743422745
K00575	3721.7110061149
K00595	44.5632438602
K00598	60.9297580609
K00600	13016.9107240217
K00602	12342.5527084053
K00603	75.8099430169
K00604	16634.5052530849
K00605	6024.365312725
K00606	2831.6701444497
K00609	11589.3821941919
K00610	2475.613927389
K00611	13323.363544554
K00612	59.1033872426
K00615	9289.8181630643
K00616	5544.8372867435
K00620	659.3699826759
K00625	8325.6234226262
K00626	4844.0408628959
K00627	5536.0859027998
K00631	2058.4479948128
K00632	146.7517362892
K00634	87.2710381356
K00638	49.0586332249
K00639	498.0018345768
K00640	8248.5256013545
K00641	2817.4645500696
K00645	11057.0924405545
K00647	2427.7153954188
K00648	15065.680808722
K00651	8619.2199543506
K00652	4092.2953504673
K00655	11468.190748429
K00656	5741.6266478289
K00657	13908.9590330929
K00658	3052.0574403301
K00661	5143.6118136828
K00662	3204.3754909541
K00666	142.9901844134
K00674	8250.3940976958
K00675	66.338135384
K00677	5319.0081552467
K00681	1743.5189587398
K00684	2176.6226887826
K00687	294.9017219544
K00688	14642.170322636
K00689	86.4065606736
K00690	69.6641117344
K00691	6410.6480936339
K00692	61.4166400703
K00694	2979.7105764151
K00700	9117.4950474506
K00701	50.3297013284
K00703	4899.3416103015
K00705	15084.486895793
K00712	44.2864628935
K00721	311.5166896333
K00728	53.1251510874
K00737	46.5514053867
K00748	4477.8212854787
K00752	406.5385734993
K00754	316.778958793
K00756	6493.3732845095
K00757	826.8273217571
K00759	14171.7308154109
K00760	13995.1202040729
K00761	14051.774722581
K00762	13939.7969203392
K00763	10403.1706047997
K00764	5263.9107499799
K00765	6768.5031300437
K00766	6085.433705229
K00767	294.565903569
K00768	988.872589098
K00769	2512.8213816487
K00773	13851.749578643
K00782	3839.2193661696
K00783	16083.509915911
K00784	10000.8707960844
K00785	2086.2874907368
K00786	82.5818104999
K00788	9395.7642967577
K00789	14384.1850079048
K00790	12512.9430678563
K00791	13753.7578307927
K00793	2888.0125582444
K00794	5221.6663514119
K00795	2092.5674521726
K00796	9782.3141708448
K00797	1766.2923951845
K00798	3409.1751899628
K00799	1029.9837800407
K00800	11523.1304322739
K00805	11350.7152055621
K00806	13758.9838559321
K00809	168.6457592057
K00812	928.9781992585
K00813	2101.8443837174
K00817	7145.7975213179
K00819	521.6326463975
K00820	12891.1446194675
K00821	7522.1917398133
K00824	326.4011080977
K00826	9890.5599698941
K00831	13705.4217943028
K00833	4552.565539416
K00835	1555.0016214927
K00836	2089.0268128011
K00841	3541.719605083
K00845	10704.7496564789
K00847	14737.2438786458
K00848	173.0978532476
K00849	9699.559228512
K00850	12192.3227693612
K00851	3999.9299782226
K00852	1659.7514358842
K00853	67.6824734926
K00854	935.1615964905
K00857	9462.9361135705
K00858	13490.6364418569
K00859	11274.143549662
K00860	381.6113028357
K00863	5381.1157296457
K00864	10879.1137408957
K00865	3085.496963506
K00867	11255.8570565365
K00868	4545.7413067432
K00869	8669.8416934877
K00872	10526.4782588592
K00873	10766.6969162308
K00874	8662.1131065792
K00876	7319.9214516207
K00878	10232.8113916315
K00879	698.9885641048
K00880	183.7430900244
K00882	2669.7399315527
K00884	616.3876720108
K00885	783.0810592749
K00886	111.4313031099
K00887	4428.3248992345
K00891	13455.6883507662
K00895	38.7992648795
K00899	54.2289705574
K00901	3811.8953294026
K00912	4290.9695613764
K00917	767.5533193748
K00919	8299.2923720418
K00925	14766.6437810621
K00926	1054.6327767329
K00927	14085.3335360329
K00928	11215.1197834208
K00930	6928.9307419597
K00931	12413.3437435747
K00936	69.9318219608
K00937	5409.6641001162
K00938	7175.1195552927
K00939	14313.1013465129
K00940	7027.1015523559
K00941	5999.46232709
K00942	15090.5712261328
K00943	14383.1183159603
K00945	14090.7636830791
K00946	4157.7630453004
K00948	14940.5194098412
K00949	4846.8626261706
K00950	5132.6701744835
K00951	7081.6656052877
K00954	14629.2541484996
K00955	19.4582814095
K00956	1811.2071092936
K00957	297.1717116132
K00962	12787.7838661032
K00963	17025.5477770438
K00965	12269.4099554554
K00969	12279.7608482699
K00970	2034.7854473193
K00971	567.5248079173
K00973	14592.1178752649
K00974	12164.9992806174
K00975	8514.3629577964
K00979	5118.0590330803
K00980	118.7946344369
K00981	8463.8757289464
K00982	3491.5867921438
K00983	6470.7176697187
K00989	3911.2196796835
K00990	2273.7070662149
K00991	4636.3936148947
K00992	760.8371335021
K00995	6145.1494164931
K00997	11615.4799883652
K00998	205.8281342144
K01000	13761.5369821209
K01006	916.9942747168
K01007	1392.8296439294
K01008	3194.8606662167
K01011	547.5438226375
K01012	4857.1052717106
K01028	156.7193536328
K01029	117.2114978803
K01034	1227.8628730202
K01035	1130.6283221658
K01039	50.5799212338
K01040	43.7665032467
K01042	2520.9534341253
K01048	425.9728248347
K01053	100.3788430549
K01056	15013.2754048312
K01057	3339.1836636916
K01058	2059.7142124528
K01060	330.2178162806
K01061	58.085307879
K01066	3095.9377946044
K01067	56.4830439068
K01069	18688.8959414803
K01070	2035.5783360188
K01071	10254.2786425867
K01077	694.3000745085
K01079	6748.4387410378
K01081	415.7381125458
K01082	2418.4302913342
K01083	97.6618693598
K01085	54.213492722
K01089	1135.0068196369
K01090	68.1703713214
K01091	3184.3244853644
K01092	7987.0372482903
K01095	2442.1543864385
K01096	539.3073385954
K01101	3546.2134819756
K01104	5251.2294800277
K01113	58.3992170662
K01114	54.293015824
K01118	10870.8165445129
K01119	7173.2681297079
K01126	5598.5884438723
K01129	4615.361248422
K01139	2283.3315596344
K01141	651.4513440519
K01142	6667.8344866567
K01144	29.4346849754
K01147	1998.4770013988
K01151	5328.4832882188
K01153	12283.3784779119
K01154	16988.2767374467
K01155	583.4627757424
K01156	8155.3647487411
K01159	5130.1409005055
K01160	95.4872536471
K01161	200.2609614071
K01163	125.5684588757
K01166	1851.0685320841
K01173	219.8862518261
K01174	401.7619716132
K01175	389.4358861343
K01176	3581.4503354807
K01179	373.9540311445
K01181	40.3569941669
K01182	252.3383354971
K01185	662.5888070845
K01186	445.9892089881
K01187	4447.8712189401
K01190	760.7359398275
K01191	10704.7791278628
K01192	534.0314135185
K01193	7417.4775934703
K01197	173.7628770226
K01198	367.7869393851
K01200	3679.224791157
K01201	196.2775787348
K01206	278.8281826638
K01207	17140.1961101883
K01208	3388.4646987167
K01214	47.4881830693
K01215	11535.0984769787
K01218	95.4987793902
K01220	5372.4548498184
K01223	9138.6893803191
K01224	47.4536867972
K01226	5444.7324874354
K01227	96.265810208
K01232	483.5346401123
K01241	32.3777782439
K01243	7357.5098722885
K01246	8574.0809264527
K01247	34.8882302271
K01251	309.1995104257
K01255	4008.5349298798
K01256	2274.3020747264
K01258	10339.955540486
K01259	2061.6230845685
K01261	3651.8192942619
K01262	7959.7185499956
K01265	6617.5724713296
K01267	112.8277956454
K01270	2453.7683787856
K01271	851.8589446642
K01273	3378.6292194286
K01277	51.7336975628
K01278	576.4954583213
K01281	547.9789434308
K01284	554.2176167712
K01286	191.6149012347
K01295	277.7208749989
K01297	312.5502363985
K01301	62.8260185215
K01304	9138.425053919
K01322	245.0369940665
K01337	128.2697657962
K01338	3147.6408400013
K01347	543.1536128908
K01354	311.1535120555
K01356	6692.2653955199
K01358	15308.8831537274
K01361	43.3292378616
K01372	1018.8900688066
K01400	57.2045455985
K01407	1475.6358074957
K01409	13111.2709707176
K01414	2149.6960613384
K01419	4400.8253556849
K01420	2448.1733330854
K01421	8281.5495023205
K01424	7938.1934244052
K01425	365.5804298923
K01426	3964.0852303348
K01428	538.6419639251
K01429	655.3395874268
K01430	595.6183230238
K01433	1051.831242879
K01434	148.4748350849
K01438	720.455327091
K01439	5673.9232500798
K01442	341.8992468921
K01443	8714.0566801347
K01444	81.6792201765
K01447	5.0577514475
K01448	13797.095638874
K01451	301.8738172433
K01460	21.2291333844
K01462	17286.116272267
K01463	289.6623110195
K01465	11390.0976703229
K01466	102.1811395074
K01467	329.8959441033
K01468	935.7781619515
K01470	4678.9157149009
K01478	5601.8739179053
K01479	356.8806610977
K01480	1801.0804364578
K01482	57.9663064792
K01485	266.1795604003
K01486	272.4424593883
K01488	2094.7170406966
K01489	11101.2281087464
K01491	13370.0006869335
K01493	9478.2454272135
K01494	4375.3156347383
K01495	9497.2034283928
K01496	2130.8856408943
K01497	2249.8582144803
K01501	29.7070785103
K01505	331.968441506
K01507	5248.3214621508
K01512	9960.653184283
K01515	6245.5616455586
K01520	9833.0945552264
K01521	45.0769995697
K01523	2076.7009521724
K01524	5446.6676029176
K01525	3634.343973246
K01531	3145.0038939962
K01533	1546.7239612367
K01534	11915.5863845462
K01537	11717.24632676
K01546	349.5356529366
K01547	42.9424251182
K01548	280.2294777865
K01551	3401.4865253025
K01555	247.5714183219
K01556	231.3544183679
K01560	3689.3958049537
K01571	1810.1126866881
K01572	1816.4782554793
K01573	1974.0290041184
K01575	402.4413352751
K01577	19.6119932969
K01579	2772.6833328312
K01580	21.7334301272
K01585	1903.9822602592
K01586	7665.373053999
K01588	8650.3024163307
K01589	11007.0694451947
K01590	45.7986560009
K01591	14308.7240921865
K01595	8003.3977603944
K01596	96.9708676513
K01597	8256.5511044723
K01598	293.7712658115
K01599	2820.0070803827
K01607	182.7513506326
K01609	2530.8774153578
K01610	3405.2797251142
K01611	31.1700642956
K01613	9402.2721336736
K01615	51.9930152348
K01619	12739.989193486
K01620	882.0119947691
K01623	932.8691628198
K01624	4866.4635438731
K01625	7403.8511151106
K01626	10648.1196795733
K01627	3912.6118648723
K01628	656.7617583341
K01629	141.8145817
K01633	8574.6225292125
K01635	14673.5500277035
K01637	61.0714621523
K01638	23.7824797841
K01639	1488.208779917
K01640	186.1431385948
K01641	8481.5575284209
K01643	2053.7738959623
K01644	692.7281967083
K01646	2347.5739607871
K01647	6822.9998581864
K01649	10524.4465648382
K01652	10387.0507686026
K01653	4457.0527356615
K01654	315.8405827858
K01657	6021.5032386556
K01658	4499.5358007857
K01661	2670.641944247
K01662	4588.5051954449
K01664	1131.5293721397
K01665	2463.7950126846
K01667	334.9096259391
K01668	199.5755550122
K01669	2398.7684831201
K01673	2270.5024911303
K01674	627.2167568398
K01676	1858.8853568425
K01677	27.8710548413
K01678	18.9859704517
K01679	7262.94864716
K01681	3362.7501135105
K01682	483.6569232632
K01686	5474.086334557
K01687	8646.3917688874
K01689	11165.0686051842
K01690	1627.2120783039
K01693	5196.7297751151
K01695	6563.7778288692
K01696	6602.8256814656
K01697	385.8677808285
K01698	2379.5841153313
K01703	10347.3449609784
K01704	11625.3149461529
K01709	51.2289539434
K01710	11813.629994709
K01711	374.1868801998
K01712	886.6493349481
K01714	13571.5977177713
K01715	486.6113964041
K01716	2227.4352311492
K01719	1886.1574518507
K01724	16.1470526132
K01727	250.5551379289
K01729	140.6953015722
K01733	8828.3838731551
K01734	4652.632714216
K01735	13785.7625096981
K01736	13897.7535080242
K01737	4119.0996391622
K01738	15223.6933577484
K01739	3456.879032795
K01740	3219.6337816746
K01744	3067.6170194938
K01745	457.7489942721
K01749	2849.5073610881
K01752	14094.8733516473
K01753	495.827510208
K01754	10805.0282798484
K01755	13080.2905252913
K01756	8501.0173996175
K01759	11764.2999983729
K01760	1055.397480037
K01761	741.6694938783
K01766	487.820587958
K01768	132.2918268094
K01770	5292.0667997385
K01772	4057.4203827721
K01775	14095.7442890618
K01776	13638.5971065079
K01778	4620.3535408484
K01779	505.3999680927
K01783	11809.5531897179
K01784	16209.9579431099
K01785	9895.3716398627
K01787	93.5307361713
K01788	6414.8919839735
K01790	5511.3735136687
K01791	5563.9591626853
K01792	730.5580616515
K01799	64.3414249593
K01802	2415.0533104254
K01803	13870.1454257701
K01804	40.1603365505
K01805	1960.9696439463
K01807	13884.1372088005
K01808	601.1802971985
K01809	5725.9855458698
K01810	16599.8671077619
K01812	10320.7054294068
K01813	181.501451311
K01814	6578.9923733407
K01815	269.3971757973
K01816	109.1901576208
K01817	2681.1128316865
K01818	794.8900818693
K01819	7626.8723830221
K01821	11607.247919074
K01823	4355.3571953308
K01826	33.0480149835
K01834	11776.6126294911
K01835	5512.329198352
K01838	7150.2381365705
K01839	9374.5783157273
K01840	1024.4429999182
K01844	29.0298483776
K01845	3385.4503041512
K01847	1629.7088706686
K01854	2495.1423569895
K01866	15141.5905712547
K01867	13739.3289701518
K01868	13631.2139767243
K01869	14061.1655746212
K01870	12644.4581677358
K01872	15600.0042959576
K01873	14195.1784532916
K01874	8925.7311130969
K01875	13939.4657350101
K01876	13948.7177897921
K01878	11857.7759321011
K01879	12730.9427625232
K01880	272.4788361557
K01881	11097.0875661516
K01883	10906.8509007226
K01884	61.9193110541
K01885	5117.4857656348
K01886	4587.4551006367
K01887	12720.8923059379
K01889	14586.9543833398
K01890	8653.6093242506
K01892	13989.0791114347
K01893	9529.1464388801
K01894	1694.2035267465
K01895	682.0811683843
K01897	4261.6297649062
K01902	2400.0803965278
K01903	3117.531066419
K01905	41.2140194476
K01906	106.7449511705
K01910	1925.22244297
K01911	2190.7270388898
K01912	247.0137942294
K01914	3113.0274085854
K01915	5857.0910335683
K01916	10653.0669702506
K01918	2843.4917527058
K01919	4009.1263243892
K01920	1886.2651321151
K01921	14283.1345190027
K01923	12240.8846070948
K01924	13998.4549151149
K01925	14320.1093859024
K01926	5085.3986829885
K01928	16269.5040211187
K01929	6582.7840515573
K01933	8027.4499387182
K01934	5911.7244677868
K01935	6734.2845182549
K01937	14111.0893732272
K01938	11281.88036565
K01939	14624.7529751166
K01940	13366.332577951
K01945	7008.5275632301
K01947	1600.3747558087
K01950	128.5360415248
K01951	14062.8584146389
K01952	19057.1631747506
K01953	417.97664344
K01955	12900.0013912009
K01956	8493.1921236123
K01958	3584.1781961167
K01959	246.760590691
K01960	37.2710092304
K01961	11794.114542308
K01962	8705.3033270133
K01963	10639.1201667107
K01965	90.144658386
K01966	96.0560942283
K01971	102.4456371471
K01972	14175.712788615
K01975	3878.8335689286
K01989	16269.4942897812
K01990	39636.8000947284
K01991	2209.199880948
K01992	40265.9382018187
K01993	442.6336370431
K01995	5572.2494478282
K01996	3425.5038288995
K01997	3728.453404273
K01998	3847.3956901083
K01999	4095.0149903947
K02000	607.0834267942
K02001	356.3398466364
K02002	479.1087391432
K02003	32681.5146292243
K02004	49716.4919497543
K02005	9502.2824996339
K02006	483.2854118109
K02007	651.4004721157
K02008	138.5410255362
K02010	2692.7715030564
K02011	1894.3860865245
K02012	4006.8449785392
K02013	12634.3346420928
K02014	5337.266625424
K02015	21013.5127329511
K02016	6374.9110251192
K02017	2308.0066161321
K02018	2175.8399949592
K02019	741.4761617088
K02020	577.7040605869
K02024	54.3383194438
K02025	6691.535283486
K02026	3952.587714153
K02027	11575.9908788809
K02028	14705.8483031047
K02029	22906.3926838713
K02030	23809.3283012775
K02031	8194.805783183
K02032	5117.5769934912
K02033	9026.3021153634
K02034	13036.0750673907
K02035	9698.8655478701
K02036	11750.6617339735
K02037	4746.9790770567
K02038	4629.7132205515
K02039	9885.2352306509
K02040	8578.8615384526
K02041	590.2757129669
K02042	596.3115390622
K02044	400.299618749
K02045	1575.5023760091
K02046	48.067485795
K02048	139.0325416738
K02049	1012.2165712918
K02050	769.5994039215
K02051	439.3617442333
K02052	3187.0750881469
K02053	2927.9164727187
K02054	2887.9992735611
K02055	5065.7047957562
K02056	3768.4684678981
K02057	12391.8384160447
K02062	2078.4154186292
K02063	547.1236486515
K02064	2122.9082201315
K02065	2296.994987575
K02066	2860.7628519939
K02067	2712.5820426583
K02068	526.9207050593
K02069	733.2316786644
K02071	10493.3011190303
K02072	8271.4240180156
K02073	20645.4430209423
K02074	35.0118183888
K02075	2436.1711039168
K02076	3593.0042866728
K02077	47.0544089917
K02078	19923.7559518476
K02080	76.8267065439
K02081	46.1042598955
K02082	3096.4814295791
K02083	185.9921224157
K02086	3966.0154739697
K02099	339.5416830114
K02106	450.480027663
K02108	13646.5579730758
K02109	14322.7267348335
K02110	12504.4237818947
K02111	13534.4927006762
K02112	13738.38614709
K02113	14520.3553743666
K02114	14457.9728937833
K02115	14011.8168246035
K02116	3884.0577882523
K02117	3777.8174116404
K02118	4500.4734112286
K02119	3362.1861028416
K02120	4476.5775384525
K02121	4383.984811445
K02122	3901.9467100229
K02123	3573.8008849664
K02124	3582.4725135422
K02160	7982.8924772924
K02168	576.7238636789
K02169	4638.750266495
K02170	1894.8563034902
K02173	259.7061117935
K02188	279.2007712645
K02190	98.2824946748
K02192	2406.1547742718
K02193	2278.7815933333
K02194	2083.1719089989
K02195	1814.290924654
K02196	2247.681674669
K02197	2484.137651019
K02198	1746.4077998265
K02199	1529.4328668905
K02200	323.5010379494
K02204	1649.3719978577
K02217	1691.7041661932
K02221	6660.8316363849
K02224	317.7536936971
K02226	290.9652810507
K02227	181.3482632652
K02229	39.0828179978
K02230	34.3868597659
K02231	267.8507261093
K02232	213.7456597443
K02233	980.4538863245
K02236	6406.8575995892
K02237	6823.4153748791
K02238	8907.9413620691
K02240	8374.3117764447
K02242	8749.0649379965
K02243	3414.9784912694
K02244	5279.517480602
K02245	4013.417726251
K02246	8948.142258426
K02248	3740.5259741383
K02257	102.7490690001
K02259	287.2362193463
K02274	162.4850060899
K02275	242.0556367915
K02276	509.4125321473
K02278	162.0243595388
K02279	304.5430783576
K02280	301.2649470138
K02282	480.910923475
K02283	121.1764693082
K02291	3265.8727415597
K02302	1348.9822609197
K02303	102.8920750949
K02304	64.0872832706
K02313	8527.5529200676
K02314	11024.9935289902
K02315	3367.3258665401
K02316	12487.0518256717
K02334	973.1881853889
K02335	6244.0881139148
K02337	12934.6133337317
K02338	11003.9648356386
K02339	4200.0197444878
K02340	11103.3467185038
K02341	5205.7165283092
K02342	12358.2603820443
K02343	10215.4246344006
K02344	2435.0848735456
K02346	11329.9518939369
K02348	9014.4854712366
K02355	14298.2715952648
K02356	15212.6976779676
K02357	14634.7315352783
K02358	14851.5580473541
K02361	544.2026463536
K02371	4712.499296518
K02372	12141.7905689729
K02377	388.906816377
K02379	492.585667237
K02380	2189.5614658563
K02385	4448.8700718297
K02386	306.7592675015
K02387	4009.7256771214
K02388	3846.6804384821
K02389	4059.9057746416
K02390	3763.0921038109
K02392	4552.5683391949
K02393	249.472876473
K02394	337.6013051014
K02396	3702.938147229
K02397	3398.7840437834
K02398	3605.0657649051
K02400	3234.0298629051
K02401	3731.0990335417
K02404	297.0188090551
K02405	3345.246829051
K02406	5134.4731984919
K02407	3545.5116587375
K02408	4094.4900006634
K02409	3622.7806567123
K02410	3613.7059325942
K02411	3671.5048384355
K02412	3934.1668191412
K02413	3405.0077346003
K02414	3537.6939325184
K02415	3930.9178382864
K02416	3330.6997093652
K02417	3526.1011396959
K02418	3668.6741110126
K02419	3027.8969523276
K02420	4433.2999718187
K02421	3764.540165963
K02422	3751.4241669188
K02424	10989.2081019366
K02426	642.4152732248
K02427	3670.0736732195
K02428	13323.1867800665
K02429	769.5563188804
K02430	744.4433229046
K02431	630.108198521
K02433	10552.1792077909
K02434	10557.7526293931
K02435	12856.2693866978
K02436	37.6057259888
K02437	10215.474428648
K02438	664.2317464426
K02439	2535.631973062
K02440	11672.8960110846
K02441	372.3227405214
K02444	3926.2622750788
K02445	1763.7146125814
K02446	592.346686129
K02454	374.852234195
K02455	20.8564356963
K02456	373.6279617288
K02466	192.183389574
K02468	288.4806558468
K02469	4089.0088739421
K02470	6925.7344262548
K02471	737.9147483762
K02472	1523.9767094027
K02473	289.852801909
K02474	401.7368586493
K02475	64.7799467018
K02476	158.7965221664
K02477	484.8867921189
K02481	93.3408514921
K02483	899.4919869919
K02484	288.6024609072
K02487	32.7503051034
K02492	3143.6243831013
K02493	6521.2048230724
K02494	3835.7431980131
K02495	610.6647839384
K02496	2007.9852845999
K02498	3722.7406717343
K02499	3761.0948875958
K02500	6713.3995043341
K02501	3689.3743801426
K02502	1797.5935262703
K02503	5638.4067457759
K02504	2097.5318243362
K02505	2096.6627159482
K02506	1750.8990155497
K02507	2087.2866548767
K02508	132.3602868754
K02517	1519.4531007071
K02518	20448.5864800511
K02519	13092.6276295888
K02520	14911.2520530668
K02521	940.46554872
K02523	3714.4763368531
K02526	285.2889724944
K02527	2359.9326198489
K02528	9191.8386598166
K02529	23436.4191921172
K02530	4819.5147050778
K02531	130.4225069748
K02532	36.2586087874
K02535	4221.8978758164
K02536	5063.4970773642
K02548	1370.2534155688
K02549	2323.4795306943
K02551	2737.7520312408
K02552	2121.8442547955
K02553	2256.2739200725
K02556	3970.9398631977
K02557	4286.6402386893
K02558	2256.4157440844
K02560	566.6208507379
K02562	249.5603921483
K02563	14341.0670611725
K02564	9469.9272213126
K02565	167.3043938802
K02566	80.6723425969
K02567	2457.6850645835
K02568	2261.1293778415
K02569	1962.8539408674
K02570	1109.9003451689
K02571	1148.3516483516
K02572	1666.0550414158
K02573	1094.2663828419
K02574	2077.4502164447
K02575	42.9242261495
K02588	53.080080027
K02591	43.486281156
K02598	42.8345863553
K02600	11056.3797061658
K02601	8015.1036202357
K02610	24.2766282781
K02611	35.0493197821
K02612	21.8592324904
K02613	273.0283932271
K02614	5458.9705436532
K02616	76.895734947
K02618	20.436187089
K02619	2159.0961431625
K02621	11390.9561841195
K02622	14599.1721457658
K02626	29.3491497518
K02647	1323.3204112617
K02650	762.2826805654
K02651	306.8959928053
K02652	3540.7435152909
K02653	3125.7448192394
K02654	3283.4394247595
K02655	59.7644362753
K02656	586.2192825274
K02662	3278.7233233352
K02663	1788.7362083241
K02664	203.0939862013
K02665	35.847713592
K02666	1514.045985293
K02668	211.0890347537
K02669	3124.0265719973
K02671	99.5102773261
K02672	293.4775510326
K02673	690.2036255551
K02674	281.7072095855
K02676	1919.2406830851
K02679	2294.2988144164
K02680	1824.5258549194
K02681	718.1885587046
K02682	1867.9349280022
K02686	4426.4019435162
K02687	10061.953771192
K02742	1747.1713355416
K02744	113.0572320724
K02745	211.167474302
K02746	320.2293032292
K02747	140.777887178
K02749	357.3995162916
K02750	357.3995162916
K02755	2727.4166246296
K02756	2727.4166246296
K02757	2727.4166246296
K02759	2020.8732674943
K02760	811.2884444871
K02761	12530.2676541709
K02768	3547.8514490282
K02769	3346.5190012388
K02770	5265.0601405062
K02773	198.9600036732
K02774	201.2989619075
K02775	574.9528441843
K02777	8116.2918315476
K02778	2818.2724038316
K02779	2818.2724038316
K02781	4072.393978444
K02782	145.9222765793
K02783	664.9069280092
K02784	539.1600866762
K02786	71.3567433024
K02787	153.3194630726
K02788	153.3194630726
K02790	489.9338949164
K02791	489.9338949164
K02793	11489.491996878
K02794	10462.518324835
K02795	4792.2418024053
K02796	8886.4621472285
K02798	1006.3411464121
K02799	1155.844686783
K02800	1155.844686783
K02805	1249.5455745435
K02806	797.7770527217
K02808	7944.01302763
K02809	16739.8253380014
K02810	16739.8253380014
K02817	1256.9347290061
K02818	4570.8075797809
K02819	4570.8075797809
K02821	4125.5162538676
K02822	271.486392759
K02823	7839.1781046401
K02824	9844.2279067204
K02825	15588.2400757841
K02834	14935.1298901931
K02835	14370.3855010582
K02836	12563.4029594114
K02837	13271.2380557065
