KO	output
K00215	6899.4358668737
K00219	754.7690930841
K00226	569.8697667987
K00228	3614.6516579735
K00230	746.6845442686
K00239	360.0615109999
K00240	3937.4697098834
K00241	1901.8686896705
K00242	1441.3482424787
K00243	1977.3852409745
K00244	738.1964539237
K00245	1391.4369617044
K00246	1369.3770992005
K00247	1290.9325805834
K00248	1909.0598003938
K00249	2905.6767990201
K00252	1088.5590908777
K00253	3254.6931702989
K00254	4011.5119549298
K00259	465.6637525917
K00260	108.7022005545
K00261	1297.9055370247
K00262	3044.4521436504
K00265	689.0513496997
K00266	3331.6834325807
K00274	1347.2271190854
K00275	4348.4807113233
K00278	3006.2444355934
K00281	4303.3483533602
K00285	10246.7050029877
K00286	3102.3048869469
K00287	5643.0072717228
K00290	1444.8776008871
K00294	1352.7945564856
K00297	2133.5533151133
K00298	88.11922926
K00299	601.3820049254
K00302	3032.9058413141
K00303	4501.4107526615
K00304	895.2402125402
K00305	1975.8099346893
K00311	767.0942246024
K00318	196.7599286877
K00324	9198.6493087478
K00325	1473.6381997884
K00329	3334.769988308
K00330	4735.6874640408
K00331	3961.3729314405
K00332	4231.0224898374
K00333	4248.0706623871
K00334	4426.0956965457
K00335	3990.3716939167
K00336	3740.3560377016
K00337	4331.2520855665
K00338	4271.7440600694
K00339	3983.0999024543
K00340	4510.1335812839
K00341	1063.4671354109
K00342	1149.9867876588
K00343	4213.9236942834
K00344	6066.798189497
K00346	428.5214457035
K00347	320.7814752155
K00348	589.6131174627
K00349	349.552217749
K00350	592.8026419381
K00351	638.8236385827
K00354	376.6325180233
K00355	1752.4449203148
K00356	3334.769988308
K00362	2043.7125740997
K00363	2291.9594427856
K00366	498.3902822603
K00370	1020.5599717944
K00371	502.4876014443
K00372	1272.603764892
K00373	1149.6002198748
K00374	1066.1652671384
K00375	7908.2027462295
K00376	512.9345161935
K00380	1066.2560506311
K00381	1804.0173708145
K00382	9890.1909198278
K00383	3964.786896634
K00384	6512.0490495444
K00385	508.9477403892
K00389	456.7474520245
K00390	3964.0184122323
K00392	344.5011944873
K00394	359.246784459
K00395	412.9888397103
K00404	55.4887593027
K00405	671.4307267698
K00406	584.7953205707
K00407	885.0955572589
K00411	818.5009600185
K00412	3641.7838087342
K00413	1292.9209025269
K00424	2674.1804491804
K00425	6784.4061881064
K00426	4454.628097129
K00428	1283.106249528
K00432	5345.007859013
K00433	49.621914885
K00448	1407.8603312288
K00449	1290.8069137013
K00450	1375.5275336848
K00451	3685.5788952042
K00453	3009.2272201589
K00455	1221.2459047918
K00457	3231.1512740311
K00459	6471.351514532
K00477	1366.0516327812
K00480	2584.6066996539
K00507	810.1704281905
K00523	6110.8722172226
K00525	2058.3034981468
K00526	4126.6945273794
K00528	6504.6867529119
K00529	1733.6256343995
K00532	490.8566329812
K00537	9372.5718883505
K00547	84.0073363444
K00548	5993.4014447194
K00549	4828.6816191119
K00554	5327.3553125123
K00556	219.0841058106
K00558	4800.3017408378
K00560	4730.9564581528
K00561	131.9119530015
K00563	451.546054388
K00564	102.5398182735
K00566	6428.2323988693
K00567	8148.501777256
K00568	3805.0270295005
K00569	2961.2462713514
K00571	2573.6763402871
K00573	7721.6059558485
K00574	1807.8358511624
K00575	5298.0672196539
K00595	70.3834567244
K00598	777.7786822946
K00600	7219.8539127196
K00602	6984.3911752803
K00603	210.9898021686
K00604	5118.3497268753
K00605	5661.1251421154
K00606	5129.6217876764
K00609	4730.412516872
K00610	1164.044609841
K00611	4638.7461358725
K00612	639.9530631093
K00615	8058.6490565618
K00616	4697.5836991168
K00620	3506.8489681151
K00625	3360.3208423396
K00626	10760.7276698508
K00627	5415.6794672326
K00632	3977.0708983434
K00633	77.5283976109
K00634	866.2268678592
K00639	776.2346365643
K00640	4121.3753426065
K00641	3661.0642951288
K00643	556.874456012
K00645	6991.9586727285
K00647	1283.9505328377
K00648	6363.2835724746
K00651	1564.1961818386
K00652	4215.1560242194
K00655	6818.2707525015
K00656	1484.9466418062
K00657	710.8632762458
K00658	176.378315043
K00661	2076.4050543557
K00666	4794.6061220094
K00674	4833.5818261453
K00677	4314.6592606203
K00681	10395.868423937
K00684	3007.5071739839
K00686	471.7774446987
K00688	2464.3393709621
K00690	366.4260745434
K00692	1448.2178139246
K00694	62.8349162373
K00697	1263.7723516413
K00700	3154.178555239
K00702	110.327331112
K00703	5058.0709240862
K00705	2010.8488335504
K00721	478.4574549085
K00728	50.7578284133
K00748	4019.6541119681
K00756	414.9208069407
K00757	637.4686025163
K00758	61.0245074071
K00759	5428.3773286666
K00760	2313.2678164998
K00761	8014.976926025
K00762	5032.0362459537
K00763	4457.2286257848
K00764	2828.6342726472
K00765	4960.3265855484
K00766	4613.2843942361
K00767	2884.7797523838
K00768	1089.6715516711
K00773	4788.9611059857
K00783	7743.425379016
K00784	2493.8131319233
K00788	5086.1260566782
K00789	6836.7439278904
K00790	6061.4174024714
K00791	6881.4152213201
K00793	4993.1320895631
K00794	5768.5167951788
K00795	813.4062768315
K00796	4932.1345498584
K00797	1213.6225936796
K00798	1821.9272275801
K00799	19054.3020074498
K00800	5040.5105185877
K00805	271.8569712842
K00806	6156.7753988529
K00812	9797.7299206506
K00817	12216.9317431258
K00819	1751.747648378
K00820	3343.4839509481
K00821	7590.6174383985
K00822	1438.5949797795
K00823	1054.4944612858
K00824	1393.1311668279
K00826	5907.1266969164
K00830	2463.3354960944
K00831	5300.0155080765
K00832	4589.1276000527
K00833	2290.5384031207
K00836	2445.7099440875
K00844	235.593348143
K00845	2187.5742198883
K00847	1155.5288374483
K00848	162.2864842812
K00849	952.872928028
K00850	2009.8329949012
K00851	817.9022266689
K00852	451.5366724032
K00853	316.9935025249
K00854	2882.1832116466
K00856	1451.835546248
K00857	985.7706738209
K00858	6840.9522556804
K00859	5144.9272700271
K00860	516.47537511
K00863	498.8439841922
K00864	5198.0387040461
K00865	4154.8541271038
K00867	178.967005385
K00868	1720.8935088052
K00872	650.751413839
K00873	5338.8550373012
K00874	2969.2508875509
K00876	2597.4239806694
K00878	2088.4626056924
K00879	68.7602881621
K00882	699.474902649
K00883	735.3561076024
K00886	737.4864424573
K00891	6100.640812178
K00895	184.1065126758
K00899	47.1196868588
K00901	1952.045039134
K00906	2924.2254579035
K00912	3439.6035043606
K00917	58.1416373441
K00919	5388.1274336555
K00925	5454.4689612887
K00926	131.7057528481
K00927	7837.0715732622
K00928	2014.9992663116
K00929	819.7078313886
K00930	6235.1685546353
K00931	6989.943663695
K00937	3264.3743802513
K00939	5592.3021693165
K00940	5182.9606782321
K00941	6492.7821513316
K00942	5807.2541741612
K00943	4157.2364040822
K00945	6488.1411346177
K00946	4152.9945100113
K00948	5843.5243499055
K00949	1280.9799297262
K00950	5145.5821421455
K00951	3946.5891571883
K00954	6464.2496419942
K00955	1943.4615155285
K00956	3340.8209178436
K00957	2290.5402617956
K00962	7524.0650323108
K00963	4167.3234400438
K00965	980.2979649388
K00969	5370.252805338
K00970	985.8374461962
K00971	1353.8512830494
K00973	2742.7252132484
K00974	4046.0845939016
K00975	4174.8478389709
K00978	2454.5938887527
K00979	4303.5251406107
K00981	5459.5481928511
K00982	3525.6135645877
K00984	109.3879966957
K00986	1939.6039403027
K00989	4359.6308882987
K00990	3588.7763637185
K00991	7698.7808490909
K00992	1450.8495214468
K00995	5284.8301699472
K00997	4891.9775593288
K01000	6097.6982251222
K01006	1895.9808565628
K01007	56.5445500128
K01008	1897.8072038167
K01011	3495.8217077298
K01012	8130.8765224096
K01026	915.1307105225
K01028	1950.3623782794
K01029	5204.1693050406
K01031	5815.6135507215
K01032	5863.1513582192
K01034	883.7406814448
K01035	678.4813679503
K01039	1325.0786258278
K01040	1330.6904061529
K01042	205.8976512454
K01046	252.8918731762
K01048	64.3942034114
K01051	117.2258564347
K01053	6586.8052104977
K01055	4185.211433096
K01056	5557.6225103014
K01057	1063.478290959
K01060	63.4729430851
K01061	4370.8339509877
K01066	2811.1313898358
K01069	4722.25840909
K01070	1256.127024324
K01075	104.6014199257
K01077	1237.2063028201
K01079	4652.1136252585
K01081	6082.3449261954
K01082	204.9738596632
K01087	1220.0461843602
K01089	647.7334385137
K01091	7754.5962443629
K01092	8940.4480370737
K01095	1398.0815270269
K01104	5164.7461397317
K01114	1505.2879452075
K01118	3860.5401975281
K01119	521.7498753839
K01126	5535.3877536332
K01129	5774.2679848024
K01130	2417.816986352
K01133	1558.1732426678
K01139	3656.5745990097
K01142	5313.5298180723
K01147	3593.5040169406
K01151	1373.1695868032
K01153	4585.3186998075
K01154	7364.9072684771
K01155	64.2602993522
K01156	3398.0255972892
K01159	3958.4460141368
K01163	798.2487978578
K01173	1603.0250781954
K01174	476.6627956195
K01175	204.3494625956
K01176	553.3661639955
K01179	1314.863889456
K01181	2296.0019962351
K01182	1625.8483070648
K01183	263.480030669
K01185	1431.5634408158
K01186	844.9160199937
K01187	1092.804105998
K01190	2739.5128367911
K01192	387.2397081959
K01193	770.9698532403
K01195	1067.7558906154
K01197	352.7131628622
K01198	97.1053384709
K01200	598.583981943
K01201	216.0490983284
K01205	178.0647881959
K01206	1476.0949919132
K01207	4118.0803088854
K01209	442.5130371374
K01212	761.084377776
K01214	3341.448725446
K01215	16.5063124516
K01218	1072.9321403818
K01220	14.5888039095
K01222	211.9399323782
K01223	599.4285180621
K01224	3697.2886139149
K01226	467.1198316634
K01232	1633.5396634738
K01233	13.464282645
K01235	118.0273172149
K01236	1468.294596665
K01239	128.3829901186
K01241	1539.319623209
K01243	3992.9799215118
K01246	2855.7445194215
K01247	5650.8158034277
K01251	4210.1319280872
K01255	3553.7962717175
K01256	1299.9430941825
K01258	3033.1788536253
K01259	1386.7668295306
K01262	3961.2368881013
K01265	5725.5099912948
K01266	816.3911267831
K01267	1323.0117033995
K01270	1296.5277671198
K01271	227.0546577705
K01273	2245.9967101625
K01277	336.300920209
K01278	797.9688338604
K01284	733.5763652146
K01286	538.4455424856
K01295	2119.023011768
K01297	4864.5530040227
K01299	333.2515566329
K01304	170.9291611518
K01305	186.7149524616
K01308	1425.4334813836
K01322	52.2893246313
K01337	202.7298194146
K01338	8497.9035214896
K01354	178.2518433479
K01356	6052.1709020523
K01358	6724.5271258032
K01361	133.336812692
K01372	202.7736609627
K01387	167.2431731244
K01400	72.4544375658
K01409	5062.212987673
K01414	3508.9478339331
K01419	3749.3940594233
K01420	3842.6027641654
K01421	2995.6981115926
K01423	1316.3909110606
K01424	6564.0540520095
K01425	501.3351276332
K01426	2607.1931431978
K01428	3105.734180241
K01429	3431.3688362638
K01430	3432.4966164225
K01432	2105.6698575962
K01433	2088.3803824756
K01434	1304.0343759407
K01438	4600.7034901873
K01439	4434.1810466186
K01442	230.4166220772
K01443	3713.0533738543
K01447	123.8025021391
K01448	7005.3298567861
K01449	1619.0726645902
K01451	56.4366287283
K01455	2426.7771302454
K01457	539.740554382
K01461	2023.0767009048
K01462	11613.4515200552
K01464	1476.2367183621
K01465	5747.7889928498
K01466	1083.7845534393
K01467	460.1273314086
K01468	1424.4050568323
K01469	3611.2791161604
K01470	833.3582682309
K01473	3460.2408306461
K01474	7445.2989756226
K01476	1655.5480419226
K01478	829.4921289722
K01479	3452.8217602314
K01480	243.8311003939
K01483	1159.1763654019
K01485	1098.5568031641
K01486	613.5278298618
K01487	358.3180521897
K01488	208.7474896488
K01489	2508.9130127996
K01491	8451.3371679644
K01493	1746.2763312781
K01494	6146.5269237098
K01495	2056.4552363389
K01496	4704.0278883316
K01502	86.1209406644
K01507	4078.640674045
K01512	4694.0263023566
K01515	6026.7355186091
K01520	4840.0191563839
K01521	1499.4152475936
K01523	4771.9014041592
K01524	4900.2780565299
K01525	3611.8289524237
K01531	446.3864626601
K01533	532.3731621296
K01534	3127.0063086529
K01537	6473.8032166269
K01546	4132.7470893408
K01547	3612.3903844327
K01548	4127.4371537787
K01551	376.0076193984
K01555	4007.9546998137
K01556	2905.3321254407
K01560	3927.0174148197
K01561	1346.5941285349
K01567	1726.8045274017
K01571	950.5958376166
K01572	2584.7032487096
K01573	334.9971993806
K01574	784.8390324243
K01578	1330.1101255116
K01579	5381.2669379855
K01580	1007.1453618264
K01585	865.7925610335
K01586	5791.6444071652
K01588	2751.7799459162
K01589	3725.9875218847
K01590	344.4651150549
K01591	5914.0617307806
K01595	3661.8649174911
K01596	2521.3000319256
K01599	4600.8291261697
K01601	977.8503476447
K01607	7376.8998158383
K01609	4261.1069958194
K01610	648.2867858182
K01611	690.7012191583
K01613	5628.9021599797
K01619	3560.6901790565
K01620	2256.3395230029
K01621	785.6854663033
K01623	819.783070711
K01624	4917.2730772101
K01625	2262.4950705026
K01626	7490.1068787338
K01627	3943.1433654159
K01628	3895.2336778377
K01629	914.5918868933
K01630	1309.88871857
K01631	716.4536227785
K01633	5042.2976252195
K01638	3588.7835521893
K01639	625.9301565189
K01640	6036.6204209385
K01643	16.1975161287
K01644	7295.8715331437
K01647	8262.0788303897
K01649	4434.183916926
K01652	18185.6154678232
K01653	5242.3104428065
K01654	469.8998264492
K01657	3454.7671824633
K01658	4144.2763767956
K01659	3084.0883566125
K01661	408.4919799103
K01662	6551.7825930307
K01664	432.4036887513
K01665	2074.6427337187
K01666	378.972344059
K01667	422.9367230134
K01669	50.6488025845
K01673	2920.7929570617
K01676	1717.3621119611
K01677	948.1860950639
K01678	3054.4133646722
K01679	3757.5298959643
K01681	3513.7321185766
K01682	3596.0631042775
K01684	2593.0726378003
K01685	3736.1659860937
K01686	783.4979289772
K01687	17086.4451238024
K01689	6151.293841489
K01692	8644.2979435906
K01693	5875.3984663843
K01695	4895.4841365602
K01696	4196.3932075861
K01698	5225.5513083412
K01703	17513.9858205899
K01704	17337.8742559323
K01707	1314.7074703622
K01708	1253.0333146209
K01709	2284.1516240811
K01710	4381.3373277636
K01711	1113.4020008284
K01712	1112.5075463452
K01713	743.5021854351
K01714	11742.9401370116
K01715	2969.1181611561
K01719	1699.8398777843
K01720	2865.8641360328
K01724	3286.3598914364
K01725	473.4975358591
K01728	1316.9480776997
K01733	9171.5873838375
K01734	2388.6990413522
K01735	5155.4866909469
K01736	6756.8542613612
K01737	2667.6372579634
K01738	3024.0423165218
K01739	1242.7341428918
K01740	7233.1466053467
K01744	1850.1977795543
K01745	1323.6941219037
K01749	3183.4723536753
K01750	2552.0552563965
K01751	1351.0380652748
K01752	6082.8823792831
K01753	1878.9438194662
K01754	8002.2988865799
K01755	7551.9680141056
K01756	7445.6646940427
K01759	6138.4857962395
K01760	9294.9743847885
K01761	397.6829353428
K01770	7029.0328595471
K01771	316.2439754727
K01772	2906.3575271178
K01775	7050.491479234
K01776	1412.2514196548
K01777	770.5820033542
K01778	7725.7844369417
K01779	1693.2978774427
K01782	587.5773973752
K01783	5038.238771
K01784	6522.7633553604
K01785	2026.169051678
K01787	524.5236064917
K01788	72.1806636324
K01790	3592.9274572609
K01791	1912.8893025808
K01796	558.5381473316
K01799	6995.1265781832
K01800	1448.9817003192
K01801	558.2462642906
K01803	4907.9388654983
K01804	1056.8794704409
K01805	260.1082627426
K01807	3992.1882577606
K01808	1661.9217314723
K01809	1409.249767195
K01810	4865.3241230485
K01811	134.8045968332
K01812	699.1825504984
K01813	218.0453074054
K01814	4939.5861383083
K01815	1446.0426047671
K01816	459.7020633647
K01817	4612.7891887682
K01818	593.595075404
K01819	451.021504368
K01821	3134.3992222634
K01823	328.6902360396
K01826	1362.0430789227
K01834	4514.9442278748
K01835	2288.9487172628
K01838	403.6073737629
K01839	666.52343032
K01840	1718.3744874192
K01841	1190.8069892002
K01843	367.9868119705
K01844	380.2358524911
K01845	5458.693723509
K01847	754.6668692517
K01854	2025.4406878131
K01856	1084.3028754383
K01857	2491.9826253813
K01866	5541.0825277273
K01867	4755.4753577593
K01868	5327.4507698417
K01869	5033.0319489634
K01870	6194.3850787151
K01872	7455.6473837489
K01873	6288.3602028359
K01874	7925.5268221893
K01875	4847.8359795617
K01876	6578.1056465084
K01878	3226.0883611514
K01879	1345.9238329256
K01880	1534.8404218085
K01881	7623.6519477911
K01883	4839.6917069304
K01885	7879.0720921121
K01886	3992.0041110448
K01887	6797.4760202595
K01889	5283.2835929365
K01890	5405.8369813698
K01892	4805.7947056078
K01893	1888.1340761878
K01894	3052.6015181669
K01895	4830.9079168588
K01897	7965.0381728854
K01902	436.979255601
K01903	4246.4757101363
K01905	101.6352546454
K01908	2259.2549884019
K01910	14.5490114113
K01911	460.7692331324
K01912	4592.7559024394
K01914	2613.432632289
K01915	13735.5016177984
K01916	38.3483982626
K01918	5619.3241270387
K01919	2736.1682118043
K01920	3481.176050727
K01921	5067.7739361156
K01923	7156.7469675347
K01924	4549.2686508552
K01925	5855.3474141046
K01926	2518.6769196857
K01928	2651.3200455184
K01929	2232.8746101922
K01933	7308.9264448043
K01934	1037.2776661527
K01935	4682.7720713256
K01937	5045.8092309233
K01938	2871.1109954005
K01939	6412.2777832556
K01940	6266.693786962
K01941	535.8865412961
K01945	5755.9855358597
K01950	4114.5946063226
K01951	8108.4269983496
K01952	2061.9945527535
K01953	2263.671788072
K01955	8510.0054248018
K01956	5337.8670421234
K01958	419.6356954649
K01960	165.3635504795
K01961	4448.1068581169
K01962	4953.0488648315
K01963	3922.1519697451
K01968	821.1762476278
K01969	1237.1920228167
K01971	3586.7342461954
K01972	6541.2324083936
K01975	3372.2562435323
K01989	808.1514798698
K01990	25520.9036907818
K01991	3132.9291333351
K01992	21409.1717613017
K01993	2702.0173832222
K01995	37808.1411923991
K01996	39455.7565043347
K01997	47512.9729186623
K01998	39946.1530497105
K01999	43428.890107952
K02001	43.5824755701
K02002	590.9236437683
K02003	13865.480978275
K02004	14294.6922258481
K02005	4110.9470643478
K02006	752.4726202306
K02007	1301.4520740757
K02008	698.8259592135
K02009	620.4332791386
K02010	9115.8305777494
K02011	2936.6602147327
K02012	4920.4914267643
K02013	8693.0751733794
K02014	12454.2741543416
K02015	8115.3423478934
K02016	7044.6518641133
K02017	3808.4978764045
K02018	4492.0135019974
K02019	2824.79985275
K02020	5840.7303247132
K02022	128.7206156342
K02025	8197.4946156562
K02026	6913.0010753579
K02027	7662.2126578444
K02028	10928.0777419098
K02029	25789.1919546825
K02030	13452.6604656125
K02031	15397.687774603
K02032	9704.3868299657
K02033	19839.7950121837
K02034	19530.4356579482
K02035	23159.7273763999
K02036	6238.242444486
K02037	3602.1497158974
K02038	4740.0134231546
K02039	2639.6393075309
K02040	5777.3912696609
K02041	4380.7376908778
K02042	5050.5042867044
K02043	881.8714055253
K02044	899.7575893514
K02045	4060.6251418987
K02046	3788.0916039642
K02047	5147.6548505365
K02048	4013.8064315602
K02049	27364.0821268455
K02050	20624.9928035425
K02051	18538.1015371386
K02052	6268.8081831668
K02053	8913.4075901271
K02054	4793.4318159873
K02055	5588.6035030447
K02056	3317.6208175693
K02057	5076.9800189587
K02058	1614.503255399
K02065	2189.6859341433
K02066	1323.019474743
K02067	2437.6975263954
K02068	17.7425384368
K02069	740.057171149
K02071	3629.0262261361
K02072	3974.0606940835
K02073	7961.7526672756
K02074	2076.5807094893
K02075	2167.7316220286
K02077	2364.2199439588
K02078	11495.723725082
K02081	173.8338683865
K02082	168.2997252232
K02103	1303.136811165
K02106	2475.2398049615
K02107	185.8667590471
K02108	6063.9032080647
K02109	6251.1824798042
K02110	8332.4255015928
K02111	6425.3426681473
K02112	5852.8635325519
K02113	5491.9274016054
K02114	7475.9178472786
K02115	5647.0862507891
K02116	1532.5311864917
K02117	1343.2149146358
K02118	1216.2928534397
K02119	132.7455793907
K02120	1060.9625207512
K02121	705.5148264731
K02122	432.301858594
K02123	2166.6318406694
K02124	509.436132841
K02160	1456.7613335848
K02164	559.2198742511
K02168	5455.0802104847
K02169	6411.8155129662
K02171	169.126174579
K02172	49.9993895406
K02173	27.4610721203
K02182	761.9151970545
K02188	1058.2857465706
K02189	1514.7309554528
K02190	400.1254354432
K02191	188.0211170285
K02192	792.8398990555
K02193	1751.3449439895
K02194	465.0128194104
K02195	472.9927797369
K02197	1639.0263885757
K02198	1591.3203577174
K02199	2256.4183093187
K02200	4524.0025829959
K02203	597.5819621608
K02204	1217.9134811446
K02217	989.5329000836
K02221	1868.5652689743
K02224	1366.9751905903
K02226	332.6395263811
K02227	966.4345479459
K02230	435.7596518176
K02231	866.1669535619
K02232	1168.565799155
K02233	1706.2199761424
K02237	4182.0455375802
K02238	4617.8759118811
K02241	93.7076782825
K02242	116.2592613964
K02257	3748.5612204923
K02259	901.5249980567
K02274	1531.2863337682
K02275	3347.8728382219
K02276	1419.7514507158
K02278	640.0709998866
K02279	1937.9309574231
K02280	1844.9908681196
K02282	2892.1648467248
K02283	1732.9400231311
K02291	891.6900744393
K02297	3274.7129362952
K02298	4261.6297424068
K02299	1984.8631424919
K02300	1889.0713653627
K02302	3426.0585106438
K02303	1288.707377297
K02304	390.7414980183
K02305	535.3663832277
K02313	7490.6871554927
K02314	3815.8808516796
K02315	2624.6164340963
K02316	4277.2070268427
K02334	405.9986818018
K02335	2369.7824912541
K02337	3146.0217697054
K02338	4828.1593735396
K02339	1406.5408317868
K02340	1197.6732444382
K02341	3818.1447036615
K02342	6487.5604106064
K02343	5978.7359144687
K02346	2977.3006702481
K02348	212.1409317499
K02351	863.5046035444
K02355	9882.3434349649
K02356	5778.9741805812
K02357	7236.4835286674
K02358	11487.2109973559
K02361	426.8692284971
K02371	3105.965086461
K02372	5087.6116253512
K02377	1678.3603224703
K02379	3016.7976957858
K02380	50.3219236899
K02385	937.0399120984
K02386	2691.1643565497
K02387	3427.3273502167
K02388	4567.5062913794
K02389	3299.5209068935
K02390	3357.0723470922
K02391	1387.0367192681
K02392	3867.4128328147
K02393	2616.1223265037
K02394	2537.3288757042
K02395	1424.0595996801
K02396	6382.4946964182
K02397	3507.2952221478
K02398	4022.8624227559
K02399	1819.6319872008
K02400	1801.546931788
K02401	3646.055116171
K02402	1459.3388697239
K02403	5186.5896911774
K02404	1664.5939285418
K02405	2994.2113159178
K02406	5198.6199220046
K02407	7692.4734279576
K02408	4503.0182095563
K02409	3139.3289079285
K02410	2104.7933006156
K02411	4115.8964699497
K02412	4922.1635871644
K02413	5701.4791607438
K02414	4061.8192170014
K02415	4372.3172619665
K02416	4797.5312609088
K02417	1866.5184311694
K02418	3123.0410382116
K02419	4394.5191914518
K02420	3497.931276921
K02421	4661.7020531886
K02422	4852.3515039241
K02423	1500.537727346
K02424	932.19746984
K02426	364.3382950055
K02427	3982.514334238
K02428	6622.7242456796
K02429	1034.9349991409
K02431	248.6943191717
K02433	6835.1167214146
K02434	6664.6736172713
K02435	7324.7684207827
K02437	4191.0913674411
K02440	1182.3815124423
K02443	577.8190640782
K02444	3923.9549228684
K02445	198.5870374246
K02446	458.4319126233
K02448	460.4515503678
K02450	1095.1972828015
K02452	486.0069546971
K02453	526.6219978052
K02454	432.3391728822
K02455	573.4194155929
K02456	519.511137725
K02457	548.7009017888
K02458	655.3581806485
K02459	462.7539637177
K02460	509.610855673
K02461	463.6414478765
K02462	479.1076921955
K02463	456.7662607802
K02469	7140.218603392
K02470	4754.8065552111
K02471	1319.4164854299
K02472	240.31690641
K02473	2470.5924478644
K02474	7782.80811117
K02475	21.8946020334
K02477	1727.961104364
K02478	453.589796792
K02480	63.8880721014
K02483	8755.0426924684
K02484	3180.9889528789
K02487	1860.5854545366
K02492	3676.4977160943
K02493	6265.1646660853
K02494	3632.3073891908
K02495	565.5431093821
K02496	1311.6696907246
K02498	1318.7222364013
K02499	460.0001738801
K02500	7128.5150857285
K02501	5009.4623529709
K02502	4407.9013939979
K02503	7006.6068397879
K02509	2315.0815586238
K02510	3883.7849395878
K02517	3301.5192188445
K02518	10978.6708099034
K02519	4097.2958466715
K02520	5644.1355503913
K02523	1118.3836102796
K02525	22.9967383161
K02526	2549.9352858294
K02527	1556.7090099473
K02528	5906.2279637199
K02529	12358.7643759913
K02530	24.8671640179
K02532	385.6653685458
K02533	1306.7335169602
K02535	3668.4011878656
K02536	3393.4503206726
K02548	947.5934606681
K02549	366.4107795339
K02551	851.0181806994
K02552	313.7810017515
K02554	47.0508947354
K02556	5711.8019307738
K02557	6359.92941322
K02558	3072.4008034106
K02563	5051.4510473208
K02564	4015.7948423411
K02567	1667.891237839
K02568	1726.3469641914
K02569	2161.7097403448
K02570	1781.9139303947
K02571	2257.1201645087
K02572	760.2811660042
K02573	515.1877508967
K02574	520.5222173895
K02575	1072.3853351143
K02585	534.728814241
K02586	7260.6973517823
K02587	58.9005263244
K02588	631.5146282659
K02589	321.2065361051
K02590	426.1273541013
K02591	5041.7823785992
K02594	109.6515446449
K02598	437.167985363
K02600	3366.7428284492
K02601	7095.7780693156
K02609	3678.9073518554
K02610	3648.2538970608
K02611	1445.0446746639
K02612	4569.8231947048
K02613	1382.0084749914
K02614	1679.1469980672
K02616	3665.5961719822
K02619	2127.220382495
K02621	2579.3359110341
K02622	3045.7548869598
K02623	1415.3854982645
K02624	3113.4448574678
K02647	978.6980401807
K02650	2375.6851356847
K02651	938.6446144581
K02652	1087.4354517857
K02653	1114.063201039
K02654	6522.3900655526
K02662	614.3002624251
K02663	847.5154396828
K02664	661.6575916006
K02669	4295.4079231453
K02686	3237.302438194
K02687	5587.2799852213
K02688	1289.6490365639
K02745	130.5239298581
K02746	133.9214165024
K02749	731.5466275718
K02750	731.5466275718
K02755	1667.676187944
K02756	1667.676187944
K02757	1667.676187944
K02759	366.9196477785
K02760	332.7154864609
K02761	25.5805090255
K02768	1746.6901563561
K02769	1853.6379747456
