KO	output
K01479	333.6848598886
K01480	1723.235216949
K01482	328.21760961
K01485	206.4588847484
K01486	4885.1994307368
K01487	2145.3509282557
K01488	1291.61338817
K01489	6761.5732013921
K01491	6706.4837478814
K01493	5658.5399815481
K01494	4354.457311621
K01495	4699.9585015075
K01496	5216.6118019279
K01501	68.5964168002
K01507	285.8035907601
K01512	2644.4842134142
K01515	7722.6815877551
K01520	3473.5889930898
K01523	4079.5450574216
K01524	5949.326736449
K01525	138.2221775795
K01531	1362.3053592922
K01533	812.1394853672
K01534	3767.6015519761
K01537	15209.2809306834
K01546	3564.7045224881
K01547	3186.8212914724
K01548	3718.2874580224
K01551	2796.9249889605
K01555	91.8286351164
K01556	188.9645293254
K01560	1010.5044203674
K01567	3945.4799806618
K01569	430.7520141742
K01571	1634.2517263482
K01572	944.1422832752
K01574	520.0802410519
K01575	56.0937776221
K01579	5258.4785984704
K01580	1388.7176008781
K01581	358.2606107474
K01582	69.4928729602
K01583	184.1055733633
K01585	3226.664890342
K01586	6782.5215146216
K01588	6042.8049689463
K01589	272.3724407542
K01590	447.1023370431
K01591	5624.9693615219
K01595	209.6863808587
K01596	504.7852795817
K01598	221.9994740161
K01599	2951.2693376743
K01601	194.4360008509
K01607	6700.0964689557
K01609	3237.1967808622
K01610	1078.3438793041
K01611	5255.0995370523
K01612	146.5043887926
K01613	3288.3802316663
K01619	4643.2091942234
K01620	1555.5492615831
K01621	68.3249374101
K01623	221.5017146061
K01624	7659.2493451989
K01625	3445.9559934303
K01626	1156.9003526225
K01627	434.9188263731
K01628	1350.238648703
K01629	1073.8704454605
K01633	626.8045248887
K01638	137.7649971969
K01639	146.0957815368
K01640	132.9032831108
K01643	689.1015289538
K01644	842.5891401831
K01646	682.7352346956
K01647	2363.2845053092
K01649	4601.3148316324
K01652	10850.2112412368
K01653	5487.8354400678
K01654	648.9799901784
K01657	3423.2155085625
K01658	3416.1018856813
K01659	145.7009289304
K01661	1940.8325008642
K01662	7389.2621152081
K01664	2062.3915374265
K01665	2355.9551020643
K01666	1890.2813724127
K01667	188.1540402615
K01668	87.0635290384
K01669	47.390722353
K01673	4446.7635006242
K01677	2378.8140213394
K01678	4820.4547695301
K01679	310.4530916223
K01681	5203.235291589
K01682	129.705552013
K01684	1660.6876860877
K01685	996.8128762065
K01686	2934.3757406468
K01687	7534.561412246
K01689	6177.2468867505
K01692	137.6291447103
K01693	5560.8357576877
K01695	3644.6397260269
K01696	2932.8888975165
K01697	22.4934074239
K01698	5918.8598750393
K01699	352.0763785761
K01703	5168.954321801
K01704	5742.0442374169
K01706	9.3094413402
K01708	10.8028400954
K01709	2974.5747155149
K01710	5355.2697858268
K01711	615.9227621447
K01712	601.2399939015
K01714	8903.9997778925
K01715	5263.4687689326
K01724	177.9960186225
K01725	55.3123273754
K01727	37.4078023506
K01728	103.4280998377
K01733	8602.1322155682
K01734	5133.356749474
K01735	5921.8693960615
K01736	6518.5563668531
K01737	3495.6866493378
K01738	14988.1183483884
K01739	3392.3866939303
K01740	12758.8498081573
K01744	6596.8421616026
K01745	600.4844289477
K01749	5315.0927458947
K01750	1314.7531233831
K01751	3470.5911669957
K01752	8807.9829598825
K01753	220.4933117901
K01754	6609.1381199763
K01755	5022.5001122475
K01756	6716.7120077047
K01759	4298.0993555258
K01760	4445.3268304035
K01761	2141.7607806265
K01770	7126.4928931642
K01771	132.5197062416
K01772	414.5364813071
K01775	7156.0218454631
K01776	6081.6082396589
K01777	253.747437383
K01778	6931.6695082393
K01779	2815.5748806378
K01783	4582.0514738431
K01784	6167.4997799298
K01785	1553.261475116
K01787	184.6440469472
K01788	440.4841189695
K01790	4895.7285021872
K01791	2954.4276722324
K01799	119.5784882877
K01802	235.8010423348
K01803	6339.4641703037
K01804	1272.1880267825
K01805	432.1687459169
K01807	2239.3213110534
K01808	7234.0906832812
K01809	5709.0824530162
K01810	8197.0230586171
K01811	887.4675637186
K01812	1305.1215951852
K01813	841.5149029106
K01814	5475.5997011791
K01815	811.9712742394
K01817	4438.3630572784
K01818	155.1722874937
K01819	790.1226271518
K01821	694.4667981381
K01823	1730.6260788728
K01834	2643.3193312238
K01835	7328.5998079966
K01838	2397.681571608
K01839	4035.303205771
K01840	263.2177627866
K01841	119.2424922862
K01843	1999.6784874171
K01844	1963.4965618052
K01845	4880.764164549
K01846	164.1597270188
K01847	69.4893083458
K01848	113.9558491841
K01849	119.2646085371
K01854	5068.9832702184
K01866	8522.7157695528
K01867	4489.386123126
K01868	6236.5857819256
K01869	6307.7331509567
K01870	6291.6897516988
K01872	10238.7455571895
K01873	4801.2952660735
K01874	7046.3366252686
K01875	6262.7098980581
K01876	7267.7225137755
K01878	1091.7177837384
K01879	516.9993842081
K01880	5686.8259958868
K01881	7683.8505210382
K01883	5976.1102059052
K01885	7842.3095324913
K01886	1517.0217952589
K01887	7712.2823397893
K01889	7153.5510311647
K01890	6689.1730104647
K01892	5896.8803036649
K01893	6528.7646980361
K01894	72.9698850786
K01895	962.8931869826
K01897	848.7874624987
K01902	57.7282717246
K01903	292.7266785301
K01905	925.547146332
K01908	63.6976955115
K01910	606.9548737427
K01911	1465.6114288461
K01912	2873.005901091
K01914	1994.0102593866
K01915	9414.706851244
K01916	252.7454573806
K01918	4090.1081643377
K01919	1384.2702954208
K01920	122.4404385227
K01921	7139.6979404955
K01923	7203.6839898693
K01924	7082.0730238496
K01925	6086.7317923469
K01926	6284.1459805467
K01928	5970.9037558344
K01929	6201.8184259982
K01932	62.4562943791
K01933	6525.2205038058
K01934	4534.3467767669
K01935	4384.4752874088
K01937	4370.2954880914
K01938	6524.084478147
K01939	7252.0958997369
K01940	6455.1372114429
K01945	4493.1840948735
K01950	5736.9244339552
K01951	7875.643882986
K01952	3950.6182725938
K01953	5850.2105035811
K01955	8774.995313858
K01956	6352.5806467817
K01958	3126.1778532191
K01961	5325.3825938519
K01962	5967.9399673002
K01963	5290.7086177117
K01971	644.6687159031
K01972	6328.6165619897
K01975	1748.7683892275
K01989	754.1443634671
K01990	62284.5999168463
K01991	191.3047156654
K01992	47386.5678370959
K01993	1440.5335739393
K01995	3689.9405935352
K01996	1793.7022524409
K01997	3253.1876989538
K01998	2288.9317325477
K01999	2169.9999994522
K02000	134.1763290951
K02001	68.5120782769
K02002	160.1807205352
K02003	39388.2477374716
K02004	42111.3789482716
K02005	9109.9935248208
K02006	4512.1427810776
K02007	7377.8969700506
K02008	4533.2959232425
K02009	4137.1235185358
K02010	3909.3101049722
K02011	2627.9361658714
K02012	5382.0686002606
K02013	16688.7153750423
K02014	201.7005710759
K02015	18962.9315523296
K02016	19338.0163954464
K02017	1263.3231065238
K02018	1837.4199899779
K02019	2330.9906882065
K02020	5361.1038867852
K02025	9973.919876088
K02026	12014.1187228868
K02027	12025.9112355815
K02028	9011.6820190585
K02029	15403.7521216078
K02030	12792.6011952929
K02031	3449.3196397962
K02032	1954.1162407135
K02033	5787.5364961281
K02034	7706.0031778715
K02035	10081.884587731
K02036	6535.4465103435
K02037	5709.778208972
K02038	3036.9131767058
K02039	4935.067882157
K02040	7323.976951053
K02041	835.2546354837
K02042	928.2688556313
K02044	255.6840683751
K02045	2142.3425726039
K02046	2253.9769887512
K02047	2168.4791949997
K02048	2613.7496401586
K02049	16744.283420573
K02050	19189.0849434812
K02051	11596.2873725097
K02052	364.3755386004
K02053	1743.2825795582
K02054	596.1524561078
K02055	880.4331533481
K02056	6367.4559430817
K02057	10853.2495515254
K02058	781.6774548635
K02065	274.2447041016
K02066	83.1690882844
K02067	302.2311518431
K02068	597.2522349441
K02069	594.1357638049
K02071	6259.617068227
K02072	6596.9687405076
K02073	6834.923086155
K02074	14.6842926423
K02077	1968.3766484698
K02078	13011.9172305262
K02081	16.5117878199
K02083	422.5467506023
K02100	58.348242991
K02103	1722.9934075614
K02106	2037.4602354016
K02107	1315.4187728071
K02108	5555.4647285524
K02109	6282.6351269874
K02110	7323.1019862562
K02111	4866.7603548818
K02112	5450.5006929297
K02113	3661.1386957693
K02114	6661.8601966921
K02115	4641.5404081398
K02116	3724.2618807326
K02117	4272.367580169
K02118	3623.7999841558
K02119	1919.6256884724
K02120	3640.2616635333
K02121	2626.4890750211
K02122	2335.3488993946
K02123	2369.4904184108
K02124	1540.180967838
K02160	4444.5994541874
K02167	78.2155809039
K02168	400.0682114144
K02169	657.3507501935
K02170	276.2180654697
K02171	2806.9053277028
K02172	1393.7712464519
K02173	95.7365504391
K02182	549.1399737561
K02188	4862.3735702759
K02189	3758.4779558695
K02190	2952.1206028796
K02191	2361.3265194191
K02193	702.1465572155
K02194	605.9068831513
K02195	649.0346224297
K02197	587.8667192656
K02198	407.8867041034
K02205	65.4884854688
K02217	4367.0261765339
K02221	4384.9169278642
K02224	3267.9528338577
K02226	1900.4884518736
K02227	4958.185069423
K02230	126.2149236835
K02231	4987.7630330654
K02232	4470.5868762168
K02233	3814.6991785524
K02237	3490.2784592634
K02238	7814.0961154543
K02241	829.3691004513
K02242	541.7372005412
K02246	76.3150185046
K02257	146.5582575561
K02278	310.6452053642
K02279	671.965412717
K02282	631.5962254439
K02283	2052.1419994908
K02291	205.6174673489
K02297	57.809544118
K02298	119.6193146459
K02302	90.3608913879
K02304	3099.6724290872
K02313	6304.7057687218
K02314	3837.9348406801
K02315	7177.375621096
K02316	5526.8684070651
K02334	2041.575151561
K02335	5538.7166918681
K02337	5618.6246495546
K02338	5391.9236705543
K02340	5441.8864972116
K02341	4413.6046229637
K02342	3689.9736429518
K02343	5269.143750653
K02346	6275.6032800273
K02347	60.3845167184
K02348	1356.7022071244
K02355	9148.1956325401
K02356	6760.4771548604
K02357	7407.6163055354
K02358	11744.5107696962
K02361	114.4925035845
K02362	234.2729737731
K02363	10.3436413144
K02371	5099.3690018893
K02372	7017.6576387665
K02377	329.9481089422
K02379	861.7472129748
K02380	417.4454699869
K02381	63.7319155148
K02385	5362.7703375526
K02386	102.8926315304
K02387	5378.4412142741
K02388	5665.7094204998
K02389	3617.1599680305
K02390	4385.0040806957
K02392	8810.5495504079
K02393	160.9011343165
K02394	131.5697504052
K02395	148.7781717513
K02396	4887.9406682487
K02397	4377.5615904749
K02398	3260.0854495291
K02399	50.2080476843
K02400	4973.7730237543
K02401	1143.7309143871
K02403	156.8240177568
K02404	2673.8747134023
K02405	5212.1419569938
K02406	11259.9253228543
K02407	6857.3565312914
K02408	4469.6208554134
K02409	4827.8348760642
K02410	3904.7017660273
K02411	4028.4091023814
K02412	5702.0584058529
K02413	5565.529076886
K02414	1670.1647352437
K02415	4312.6891925721
K02416	3582.6571240294
K02417	3907.3287675438
K02418	4417.4611558627
K02419	5234.1169001903
K02420	6755.8889108987
K02421	1201.8555184277
K02422	5497.7628457618
K02424	195.6172466376
K02426	93.3078539281
K02427	155.6331683831
K02428	4953.2025553303
K02429	296.8232881356
K02431	152.9248493718
K02433	8222.6808071328
K02434	9330.5810456593
K02435	10950.5447241987
K02437	2038.3553727232
K02440	2324.7052726481
K02443	4409.6728113768
K02444	179.0457031159
K02445	2123.0977917851
K02446	3212.1451743953
K02454	158.8680154705
K02456	277.2769293183
K02469	7166.9029983905
K02470	6758.9852035186
K02472	108.2263844878
K02474	498.8203575892
K02475	289.9669347826
K02476	122.7792042174
K02477	2411.4519268979
K02478	2993.7067770973
K02483	346.8370454696
K02484	1955.2525597208
K02488	72.5059966099
K02492	4286.2292863949
K02493	6347.2485784278
K02494	132.8796417648
K02495	125.2556340933
K02499	2836.9887272129
K02500	6491.4710717494
K02501	4626.5152759722
K02502	4424.4020736896
K02503	4491.8578111466
K02517	260.0235699726
K02518	8117.9231360759
K02519	5753.6791796679
K02520	6677.7579290124
K02523	195.1386567738
K02525	66.6007394396
K02526	2964.09511003
K02527	152.5482440372
K02528	6802.629357153
K02529	22643.2331589962
K02530	20.1150291796
K02532	1797.9520203235
K02535	330.8827091019
K02536	532.2298727938
K02538	280.189751343
K02548	2796.3988853252
K02549	1954.9324038639
K02551	1617.6870006152
K02552	1674.6523552409
K02554	408.5338282801
K02556	5677.9493627856
K02557	5363.9369029965
K02558	79.4140010436
K02563	5988.9438596395
K02564	6245.1883475205
K02566	227.5170418239
K02567	594.8022753298
K02568	68.3230453374
K02570	731.6881159247
K02573	759.3408388116
K02574	201.5250871106
K02575	1071.8366678963
K02585	2842.121050574
K02586	27700.2656611365
K02587	830.1178615481
K02588	4833.8379126706
K02589	2155.9493017495
K02590	2553.7400374954
K02591	25339.8538942842
K02592	56.5602516339
K02594	2152.5245431996
K02598	2147.1120220984
K02600	6370.8652246563
K02601	6544.0195759042
K02609	155.6156168639
K02610	67.8836797925
K02612	134.9390800643
K02614	187.40762355
K02616	132.861100589
K02619	1924.5515231786
K02621	4380.8762391759
K02622	3216.5283698299
K02647	1346.1774208239
K02650	6523.0693510821
K02651	792.9671877283
K02652	7297.3345678457
K02653	7214.5005254301
K02654	5581.8659510031
K02662	3790.3771079669
K02663	5514.2682368485
K02664	3284.6060214281
K02669	4381.4973825371
K02680	216.1905556968
K02686	77.0299057792
K02687	5759.1811575195
K02688	66.0135011474
K02744	276.0836025157
K02745	919.6039563708
K02746	942.4866923675
K02747	89.6051666092
K02749	4153.2679223562
K02750	4153.2679223562
K02755	4426.5524749844
K02756	4426.5524749844
K02757	4426.5524749844
K02759	3965.8844085825
K02760	2885.4816013922
K02761	2177.9700173978
K02768	4969.2877035494
K02769	6024.2737945887
K02770	6030.303730721
K02773	2410.7757596015
K02774	2737.7007345097
K02775	1122.2265020513
K02777	9711.3367519819
K02778	24.136320272
K02779	24.136320272
K02781	3237.5171270085
K02782	3453.7984647797
K02783	6400.6291645595
K02786	40.6418714339
K02787	25.5359280519
K02788	25.5359280519
K02790	84.5146270622
K02791	84.5146270622
K02793	4634.9208455999
K02794	1270.5243485098
K02795	6089.6950517458
K02796	4583.0418348714
K02798	2101.8555569534
K02799	1968.6371589881
K02800	1968.6371589881
K02803	133.0871467197
K02804	80.5411012159
K02805	381.5745107381
K02806	187.1826564739
K02809	2309.5589007345
K02810	2309.5589007345
K02812	1514.5079937875
K02813	1878.2428488805
K02814	1726.0910093866
K02815	1785.8450257133
K02818	1686.1679398783
K02819	1651.6569021452
K02821	3281.3491961632
K02822	2533.7540340721
K02823	5688.9427697781
K02824	2587.9635874207
K02825	5591.5250271626
K02834	6885.4558871429
K02835	7769.7155381494
K02836	4915.1878690361
K02837	6551.4877365703
K02838	6797.8965415145
K02839	62.401424062
K02851	1060.4367628881
K02858	431.488468542
K02860	6148.586248923
K02863	7150.7733478448
K02864	6991.0668528302
K02867	7009.1077915883
K02871	7162.2842249684
K02874	7068.6530571338
K02876	6607.856622618
K02878	6912.5663699296
K02879	6542.1194673891
K02881	6947.198422228
K02884	7914.7389699173
K02886	6555.5722038613
K02887	7455.6013142007
K02888	7700.8973673294
K02890	7476.3633815617
K02892	7569.2453976288
K02895	8052.0340884895
K02897	9103.6262145042
K02899	8515.4124693229
K02902	10376.3051159595
K02904	10820.7576570161
K02906	6667.0269941274
K02907	9403.2536344181
K02909	9214.4440893014
K02911	8916.6020659364
K02913	10562.7551576397
K02914	80625.1093768124
K02916	10011.0883299949
K02919	9361.0576827251
K02926	6703.603734383
K02931	7641.0466388201
K02933	7904.6265912206
K02935	6248.4486926325
K02939	6257.3340933667
K02945	7442.8430469027
K02946	7528.285927262
K02948	6455.1969408634
