function.	GI_0
K00156	31.2348152
K00158	0.0370417
K00161	59.0095321
K00162	59.0095321
K00163	101.9516195
K00164	76.2607626
K00166	5.7671177
K00167	5.7671177
K00169	18.3270725
K00170	10.3975932
K00171	13.244573
K00172	18.3270725
K00174	16.2277457
K00175	15.9227401
K00176	12.9752745
K00177	12.3879202
K00178	0
K00179	11.8141532
K00180	11.4962423
K00183	0.2788028
K00184	53.621308
K00185	53.0953989
K00192	0
K00193	0
K00194	0.6267522
K00195	0
K00196	9.773671
K00197	0.6267522
K00198	16.1344116
K00200	0
K00201	0
K00202	0
K00203	0
K00207	0
K00208	130.4955884
K00209	0.8200082
K00210	0.0702864
K00215	108.7994735
K00216	0
K00217	4.9471095
K00218	0
K00219	15.3404807
K00220	0
K00221	0
K00224	0
K00226	127.784414
K00228	75.7113571
K00230	1.8361535
K00231	26.1289756
K00232	0
K00239	84.3203018
K00240	79.9155528
K00241	78.9237392
K00242	50.5699057
K00243	38.0525361
K00244	64.6475773
K00245	7.1068849
K00246	7.3207179
K00247	5.2177122
K00248	10.7103046
K00249	98.1880552
K00252	75.0266503
K00253	35.4497745
K00255	0
K00256	0
K00257	135.847336
K00258	0
K00259	2.9136965
K00260	1.9494033
K00261	76.735998
K00262	68.2886753
K00263	0
K00265	52.9942718
K00266	112.0219544
K00270	0
K00271	0
K00274	8.196115
K00275	76.3298776
K00276	0
K00278	52.7154574
K00280	0
K00281	76.7691676
K00282	5.1775762
K00283	5.015126
K00284	28.5823278
K00285	253.3743337
K00286	123.3431758
K00287	96.9420343
K00290	29.4407652
K00292	0
K00293	0
K00294	15.2747613
K00297	94.0971222
K00298	1.4620525
K00299	35.4497745
K00301	0
K00302	34.7922166
K00303	36.008403
K00304	34.6297663
K00305	34.6297663
K00309	0.1624503
K00311	55.8021257
K00313	1.2012567
K00315	0
K00316	0
K00317	0
K00318	1.0338411
K00320	0
K00322	0
K00324	88.4406292
K00325	46.7703346
K00329	20.7510014
K00330	79.0138081
K00331	78.0990934
K00332	76.9335103
K00333	76.9335103
K00334	94.396136
K00335	95.2020975
K00336	94.8201046
K00337	79.227641
K00338	78.8800836
K00339	79.0138081
K00340	78.8513578
K00341	78.4087366
K00342	79.0138081
K00343	78.808806
K00344	61.219163
K00346	2.3509004
K00347	2.3509004
K00348	2.3509004
K00349	2.3509004
K00350	2.1458984
K00351	2.1458984
K00353	0
K00354	0
K00355	7.0121316
K00356	20.8079381
K00358	0.3928822
K00359	1.1106622
K00362	58.0774354
K00363	31.1873719
K00364	0.4873508
K00365	0
K00366	28.0948107
K00367	0
K00368	1.160453
K00370	10.7490775
K00371	10.7490775
K00372	31.9996232
K00373	10.7490775
K00374	10.8203551
K00375	188.4665635
K00376	6.1115211
K00378	28.8437263
K00380	101.1316113
K00381	80.6584666
K00382	250.0818687
K00383	61.0198379
K00384	154.0544274
K00385	5.4362112
K00387	0
K00389	0.6090199
K00390	67.1216016
K00392	0.3249006
K00394	2.8402971
K00395	2.6264642
K00404	51.2546126
K00405	71.0430504
K00406	61.1488315
K00407	45.6227962
K00411	50.5699057
K00412	50.5699057
K00413	50.5699057
K00423	0
K00425	159.8452485
K00426	159.8452485
K00427	0
K00428	32.5003762
K00432	62.2685946
K00433	3.32804
K00435	0
K00436	0
K00441	0.2762797
K00442	0.0712776
K00446	4.9471095
K00448	4.9471095
K00449	4.9471095
K00450	16.4813448
K00451	50.2911029
K00452	0.8200082
K00453	50.2911029
K00455	20.6084461
K00456	0
K00457	50.2911029
K00459	97.2751127
K00462	0
K00466	0
K00467	0
K00469	0
K00470	4.9471095
K00471	0
K00472	0
K00476	0
K00477	25.5555556
K00478	0
K00479	0
K00480	70.0795408
K00481	0
K00483	0.0348503
K00484	0.0246002
K00485	4.9471095
K00486	0
K00491	0
K00492	0.8200082
K00493	0
K00495	0
K00496	0
K00499	0
K00500	0
K00505	0
K00507	101.1316113
K00508	0
K00510	0.8122514
K00511	0
K00517	4.9471095
K00518	25.4915318
K00519	0
K00520	26.9530388
K00523	41.3098264
K00525	117.9551424
K00526	81.3743855
K00527	57.6999256
K00528	124.4656899
K00529	75.8466584
K00530	0
K00531	0.8122514
K00532	4.2891373
K00533	0.7525664
K00534	0.4989435
K00537	74.4605929
K00538	0.3249006
K00539	0
K00540	41.8683859
K00543	0
K00545	0
K00547	2.7115983
K00548	98.7346574
K00549	59.2093876
K00554	99.9287225
K00556	1.7466175
K00557	0.4084527
K00558	108.9341451
K00559	0
K00560	93.9869021
K00561	0
K00563	1.9718714
K00564	3.6049334
K00566	100.9927166
K00567	112.0854389
K00568	50.7616615
K00569	50.2911029
K00570	0
K00571	0.2350796
K00573	102.4625989
K00574	98.473844
K00575	75.7077398
K00584	0.104551
K00588	0.1624503
K00590	0
K00595	7.8594365
K00596	0.8570499
K00598	6.4624357
K00599	13.9823246
K00600	117.9335882
K00602	102.523951
K00603	0.7903739
K00604	107.1109252
K00605	83.251898
K00606	89.5719854
K00607	0
K00608	0
K00609	144.7043872
K00610	11.6970846
K00611	45.1100946
K00612	5.252115
K00613	0
K00614	0
K00615	164.5836417
K00616	94.0876679
K00619	1.0660107
K00620	93.7947976
K00622	0
K00624	0
K00625	66.2315337
K00626	406.4075627
K00627	101.2509848
K00631	0.2706027
K00632	46.2583026
K00633	1.1545093
K00634	5.2213147
K00635	0
K00638	6.7959636
K00639	3.0950159
K00640	97.3939293
K00641	76.931277
K00643	4.9471095
K00645	98.4453942
K00646	0
K00647	7.2219564
K00648	196.0735141
K00651	19.0302367
K00652	58.3777159
K00655	157.5540835
K00656	61.6027684
K00657	11.7174962
K00658	76.3544778
K00661	39.6923729
K00662	1.322259
K00663	0
K00666	82.8616701
K00672	0
K00673	0
K00674	58.9096846
K00675	1.1234368
K00676	3.8451103
K00677	106.2863091
K00680	1.1605807
K00681	270.0228852
K00683	0
K00684	43.1734725
K00685	50.2911029
K00686	2.4367541
K00687	0
K00688	56.5194395
K00689	0
K00690	29.2030598
K00691	0.9485184
K00692	0.883529
K00693	0
K00694	5.7455904
K00696	0
K00697	5.3034977
K00700	87.0681231
K00701	0
K00702	3.0094301
K00703	88.1373933
K00705	71.3784034
K00712	0
K00713	0
K00720	0
K00721	43.232882
K00729	0
K00737	0.2050021
K00745	0
K00748	79.0153594
K00752	0.1425553
K00754	2.4367541
K00756	66.6708221
K00757	6.5883596
K00758	3.1519854
K00759	69.8898957
K00760	49.6101382
K00761	99.8808736
K00762	92.1285011
K00763	73.2115548
K00764	102.8911062
K00765	94.4908122
K00766	93.0475537
K00767	96.1448368
K00768	17.1114817
K00769	1.0597029
K00772	6.9861801
K00773	99.9287225
K00776	0
K00777	0
K00782	3.0222547
K00783	97.9308894
K00784	15.1504749
K00785	0.2214022
K00786	3.8216815
K00788	129.6465819
K00789	100.8321465
K00790	151.5190257
K00791	101.5744159
K00793	92.866907
K00794	101.0706205
K00795	50.8405084
K00796	91.3197663
K00797	23.671376
K00798	65.4712151
K00799	350.8708486
K00800	105.3652178
K00801	0
K00803	0
K00805	21.4970998
K00806	104.5240076
K00808	0
K00809	0.0712776
K00810	0
K00812	155.1916922
K00813	0.2214022
K00817	190.9972566
K00818	25.5558095
K00819	31.3637638
K00820	100.4214032
K00821	88.154292
K00822	51.1111111
K00823	80.9484614
K00824	92.3858983
K00826	154.0107317
K00830	35.734885
K00831	93.9395179
K00832	86.6577353
K00833	88.8944417
K00835	0
K00836	35.8582272
K00837	26.4729437
K00839	0.6498011
K00840	0
K00841	0.5614343
K00842	0
K00843	0
K00844	0.8942206
K00845	60.8025198
K00847	23.4140891
K00848	6.0599344
K00849	38.8317129
K00850	72.3209896
K00851	0.9947624
K00852	10.8597408
K00853	1.4272575
K00854	44.5000053
K00855	0.1425553
K00856	52.7419785
K00857	9.2141404
K00858	100.08781
K00859	98.8683887
K00860	27.9867435
K00862	0
K00863	3.8034344
K00864	97.8322682
K00865	89.2996823
K00867	0.2460025
K00868	55.3456947
K00869	0
K00870	0.0370417
K00872	32.8432186
K00873	96.6305165
K00874	75.0753289
K00875	0
K00876	30.8633993
K00878	16.7449412
K00879	0.5451313
K00880	1.1673845
K00881	0.0370417
K00882	42.4677814
K00883	0.8200082
K00884	0.2460025
K00885	0.2460025
K00886	1.0001272
K00887	0
K00891	111.3288312
K00892	0
K00893	0
K00895	26.6092661
K00897	1.919102
K00899	3.6238453
K00901	84.8656101
K00903	0
K00906	35.4497745
K00912	79.3629168
K00917	8.847593
K00918	0.1624503
K00919	99.9287225
K00924	0.1624503
K00925	95.4238889
K00926	12.5867381
K00927	100.233728
K00928	105.1250027
K00929	11.6329403
K00930	95.0048637
K00931	94.576126
K00932	0
K00934	0.1624503
K00936	52.8783565
K00937	87.8888007
K00938	0
K00939	100.1260231
K00940	86.7138734
K00941	142.6431057
K00942	98.2974793
K00943	92.1929118
K00945	96.9477975
K00946	79.8441985
K00947	0
K00948	104.200512
K00949	20.9435077
K00950	88.9915544
K00951	76.84414
K00952	0.1425553
K00954	99.8916807
K00955	7.4230135
K00956	57.1517917
K00957	83.2538036
K00958	1.1404422
K00960	0
K00962	99.8375498
K00963	109.8135566
K00965	12.3890379
K00966	6.7269405
K00968	0
K00969	99.0486236
K00970	54.6947995
K00971	34.0921505
K00972	30.5453055
K00973	25.2370325
K00974	102.83208
K00975	62.2591726
K00978	40.7394751
K00979	79.8817552
K00980	1.1001599
K00981	100.3719385
K00982	51.8901189
K00983	18.8868216
K00984	26.5436356
K00985	0
K00986	0.1295568
K00988	0
K00989	87.5524665
K00990	78.1040627
K00991	102.1496795
K00992	0.3249006
K00995	117.2933793
K00996	0.098401
K00997	60.3980911
K00998	0.2706027
K00999	0
K01000	99.9629584
K01002	0
K01003	34.6297663
K01004	0
K01005	0.0702864
K01006	45.9461676
K01007	86.4986206
K01008	34.3131508
K01011	66.1079121
K01012	111.7534553
K01013	0
K01023	0.0931295
K01026	3.2372595
K01027	0
K01028	70.0795408
K01029	85.7331206
K01031	107.1693317
K01032	102.2222222
K01034	4.6450141
K01035	2.5331605
K01036	0
K01039	6.1965693
K01040	6.3590195
K01041	0.0468576
K01042	20.2500582
K01043	0
K01046	28.2189506
K01048	8.0429756
K01051	13.3968717
K01053	50.2911029
K01054	0
K01055	56.0582206
K01056	99.854639
K01057	2.4752471
K01058	0.4100041
K01060	8.6292935
K01061	131.904879
K01066	13.4079797
K01067	6.3474028
K01069	31.5148211
K01070	50.4879049
K01071	0.3249006
K01073	0
K01075	50.2911029
K01076	0.1425553
K01077	28.9870036
K01078	0
K01079	54.4105239
K01081	53.6409544
K01082	27.4274331
K01083	0
K01085	0.6396064
K01087	5.0183871
K01089	1.5908159
K01090	66.2375919
K01091	299.7287363
K01092	158.8814863
K01093	0
K01095	77.2342295
K01096	0.2706027
K01101	0
K01103	0.5702211
K01104	169.9407725
K01112	0
K01113	50.8405084
K01114	57.3983356
K01115	0.8200082
K01117	0
K01118	35.7951447
K01119	11.090118
K01120	0
K01121	0
K01126	75.5213165
K01128	0.1624503
K01129	102.1604402
K01130	174.5968398
K01133	9.8942189
K01138	0.4873508
K01139	20.0590406
K01141	0.2706027
K01142	149.5936528
K01143	0
K01144	0.2561655
K01146	0
K01147	51.6712398
K01150	34.7723216
K01151	18.1395877
K01152	0
K01153	59.3497168
K01154	74.2726755
K01155	3.4159199
K01156	26.2999449
K01157	0
K01158	0
K01159	89.0387507
K01160	0.0246002
K01163	13.9983536
K01166	0.2706027
K01167	0
K01169	0
K01173	12.317549
K01174	0.0546672
K01175	39.4672606
K01176	2.9138557
K01178	0
K01179	76.7475853
K01180	0
K01181	18.7257581
K01182	12.9858577
K01183	13.1622049
K01184	0
K01185	10.8300512
K01186	1.6319036
K01187	19.7129481
K01190	38.1537933
K01191	10.1457853
K01192	55.8901104
K01193	5.8370981
K01194	0.4100041
K01195	6.5270055
K01197	2.3096337
K01198	24.7070446
K01199	0
K01200	4.0311401
K01201	3.0857975
K01202	0.0234288
K01205	0.5037193
K01206	290.3936277
K01207	69.792249
K01208	0
K01209	30.722733
K01210	1.551889
K01212	5.0223761
K01213	0
K01214	0
K01215	0
K01216	0.0468576
K01218	7.3999795
K01219	25.4202542
K01220	0.4873508
K01222	5.8242311
K01223	22.1401653
K01224	16.8324485
K01225	9.0282903
K01226	4.7781361
K01227	0.1624503
K01232	7.7976132
K01233	0.3249006
K01234	0.1624503
K01235	2.3733475
K01236	35.734885
K01238	4.9471095
K01239	1.4306801
K01241	45.8945703
K01243	46.7778516
K01246	85.0385439
K01247	88.5735767
K01249	0
K01250	0.347659
K01251	85.016925
K01252	0
K01253	0
K01255	53.274586
K01256	52.6234405
K01258	16.24584
K01259	53.8705688
K01261	0
K01262	151.6753436
K01263	0
K01264	0
K01265	110.9251774
K01266	51.0712494
K01267	3.5735992
K01269	35.3866613
K01270	24.3981253
K01271	6.083585
K01273	26.2079803
K01274	0
K01277	2.0090201
K01278	4.4303872
K01281	0
K01283	0
K01284	3.6314649
K01286	16.9758576
K01289	0
K01295	51.4606119
K01297	88.42758
K01299	8.4806165
K01301	0
K01303	0
K01304	7.2099762
K01305	7.2116397
K01308	14.1879149
K01318	0.1624503
K01322	6.1771218
K01338	142.0326613
K01342	0
K01347	0.2460025
K01354	1.0742107
K01355	0
K01356	97.7491976
K01358	139.3385603
K01361	0.6923529
K01362	31.1059907
K01364	0
K01372	6.1398012
K01376	0
K01387	2.5992044
K01389	0
K01390	0
K01392	0
K01399	0
K01400	0
K01401	0
K01406	0
K01407	0.0492005
K01408	0
K01409	100.6308268
K01412	0
K01414	76.2607626
K01415	0
K01417	14.1078422
K01419	47.0546568
K01420	65.1425781
K01421	28.8955873
K01422	0.5576372
K01423	0.1624503
K01424	51.8396286
K01425	35.263234
K01426	190.8121268
K01428	72.1356097
K01429	68.8650456
K01430	72.0615262
K01431	29.6826568
K01432	50.2911029
K01433	112.0589955
K01434	6.5871259
K01436	5.6202727
K01438	102.8950405
K01439	61.1334292
K01442	60.5083936
K01443	20.6523852
K01444	0
K01446	0.9747017
K01447	6.9831059
K01448	133.6423961
K01449	29.4203431
K01451	127.8866121
K01452	0
K01453	0
K01455	45.648999
K01457	36.1344813
K01458	10.7142271
K01459	0
K01460	0.0246002
K01461	20.6084461
K01462	167.9649889
K01463	11.5510788
K01464	16.1246334
K01465	171.9634196
K01466	26.8960409
K01467	20.5636513
K01468	3.3025427
K01469	45.3439934
K01470	55.7865508
K01471	0
K01473	115.7434951
K01474	110.7963856
K01476	38.0525303
K01477	0
K01478	11.1099513
K01479	51.0572565
K01480	79.9222305
K01482	0.3563882
K01483	27.2652726
K01484	0
K01485	9.2894288
K01486	37.133604
K01487	4.4556621
K01488	66.031013
K01489	54.2461105
K01491	134.7542124
K01492	0.0937152
K01493	46.2316932
K01494	61.6609356
K01495	22.3057374
K01496	80.7274547
K01497	0.2214022
K01499	0.1624503
K01500	0
K01501	27.100717
K01502	0
K01503	0
K01504	0
K01505	0.8200082
K01506	0.1624503
K01507	53.1541213
K01512	70.9776438
K01515	73.7866748
K01518	0
K01520	69.3101226
K01521	0
K01523	54.2894186
K01524	69.2502696
K01525	50.8405084
K01529	0.1624503
K01531	21.0876744
K01533	132.8578355
K01534	97.6933834
K01535	5.0183871
K01537	38.0336615
K01541	0
K01545	0.0712776
K01546	48.2661294
K01547	43.31902
K01548	48.2661294
K01550	0.1624503
K01551	3.1256737
K01552	6.5582449
K01554	0.1624503
K01555	51.1111111
K01556	45.3439934
K01560	75.892846
K01561	5.7671177
K01563	25.4202542
K01564	0
K01565	0
K01567	0
K01569	1.6245028
K01571	63.1897211
K01572	39.8548875
K01573	0.2386134
K01574	5.4344603
K01575	1.702776
K01576	0.3050056
K01577	0.4074592
K01578	45.3439934
K01579	89.0689674
K01580	23.2507686
K01581	0.3362034
K01582	0.8471017
K01583	6.0188602
K01584	56.3370234
K01585	28.8830244
K01586	105.5937942
K01588	99.9271711
K01589	77.9320279
K01590	6.7178618
K01591	100.8731675
K01593	0.2851106
K01595	74.7678822
K01596	67.7011403
K01597	0
K01598	0.1624503
K01599	141.8254808
K01601	15.9663422
K01602	0
K01607	99.3911537
K01608	0
K01609	92.0748979
K01610	10.8478724
K01611	13.260692
K01612	0
K01613	85.664893
K01615	0
K01616	0
K01617	0
K01618	0.1624503
K01619	51.8359852
K01620	63.6834224
K01621	0
K01622	0
K01623	0.1624503
K01624	107.8520928
K01625	72.9901213
K01626	151.7285071
K01627	79.4732124
K01628	48.7303222
K01629	5.3148668
K01630	47.022696
K01631	0.8200082
K01632	2.1815988
K01633	85.9728363
K01635	0.0246002
K01636	5.1095597
K01637	45.4152711
K01638	51.0751569
K01639	2.5545946
K01640	142.7815564
K01641	0
K01643	2.4979961
K01644	220.5558067
K01646	2.3252958
K01647	165.4249663
K01649	173.4637341
K01652	501.7127109
K01653	96.8249489
K01654	21.6489567
K01655	0
K01657	91.3876423
K01658	92.9327271
K01659	30.502665
K01661	27.394424
K01662	100.5951234
K01664	3.2441674
K01665	49.4129044
K01666	6.5370109
K01667	2.2979756
K01668	0.2567512
K01669	37.009708
K01671	0
K01673	114.5618748
K01674	0.0246002
K01676	68.1049611
K01677	42.8876139
K01678	42.8163363
K01679	52.1991194
K01681	152.1485176
K01682	71.0676507
K01684	27.0696527
K01685	39.5546206
K01686	60.6465909
K01687	245.5474519
K01689	104.9335852
K01690	0
K01692	250.6355063
K01693	94.5400128
K01695	95.4893086
K01696	120.6338613
K01697	1.037169
K01698	90.6878097
K01699	0.3249006
K01703	175.9486148
K01704	195.6701579
K01706	0.8621906
K01707	5.7671177
K01708	5.8093
K01709	40.0835494
K01710	142.0834456
K01711	34.6561136
K01712	4.0512732
K01713	0.2762797
K01714	272.8616748
K01715	66.9038265
K01716	0.2706027
K01719	52.6527265
K01720	45.3439934
K01721	9.8942189
K01722	0
K01724	50.4535532
K01725	5.1095597
K01726	10.2191195
K01727	0.3249006
K01728	6.2970203
K01729	4.9471095
K01730	0.3483294
K01732	0
K01733	129.0931958
K01734	24.3641827
K01735	99.8836135
K01736	98.9844153
K01737	90.7450796
K01738	60.3501591
K01739	31.4408224
K01740	123.0719098
K01743	9.8942189
K01744	7.8986199
K01745	5.4889805
K01746	0.1624503
K01749	88.8504927
K01750	160.9744048
K01751	29.8652372
K01752	79.1403179
K01753	16.982074
K01754	200.6729561
K01755	133.8413765
K01756	100.2670014
K01758	0.0370417
K01759	114.5551446
K01760	152.824175
K01761	4.4627399
K01766	0.2706027
K01768	25.9103669
K01770	98.6126781
K01771	0.4680159
K01772	76.2486039
K01774	0
K01775	143.8042654
K01776	21.5722337
K01777	2.753591
K01778	101.6989684
K01779	79.7744196
K01780	0
K01781	0
K01782	30.5272653
K01783	102.1678947
K01784	85.6123521
K01785	44.8408321
K01786	10.1896374
K01787	1.7423433
K01788	6.6074115
K01790	105.598518
K01791	26.063788
K01792	0.8016287
K01795	4.9471095
K01796	35.4497745
K01797	0.0697007
K01798	0
K01799	106.4538745
K01800	10.7142271
K01801	30.502665
K01802	30.2381177
K01803	99.9806563
K01804	9.724715
K01805	28.3817906
K01807	53.2881415
K01808	50.5010661
K01809	87.7853558
K01810	135.4497746
K01811	12.2641869
K01812	35.1838364
K01813	5.6397674
K01814	96.4096314
K01815	58.9032787
K01816	26.9183717
K01817	91.5875628
K01818	1.0543279
K01819	1.2996022
K01820	0
K01821	73.4434581
K01822	0
K01823	2.1590367
K01825	0
K01826	24.7355474
K01828	0
K01829	0
K01834	68.3413875
K01835	55.6671916
K01838	1.5786878
K01839	17.7738696
K01840	16.7822247
K01841	23.6823476
K01843	27.2581917
K01844	0.5724544
K01845	89.6610676
K01846	1.1489534
K01847	53.2185321
K01848	1.0870095
K01849	1.0870095
K01850	0
K01851	0.0712776
K01852	0
K01854	12.4122367
K01856	10.7142271
K01857	9.8942189
K01858	1.4665438
K01860	9.8942189
K01865	0
K01866	103.4914067
K01867	100.1780202
K01868	101.3421541
K01869	99.9651497
K01870	99.8670805
K01872	96.358025
K01873	100.0000001
K01874	103.8855114
K01875	102.146704
K01876	106.3978917
K01878	54.4315647
K01879	54.4315647
K01880	45.3860325
K01881	105.6455094
K01883	101.6192521
K01884	0.1425553
K01885	128.320683
K01886	93.5718859
K01887	100.0000001
K01889	100.0799509
K01890	100.0000001
K01892	100.6127595
K01893	23.2763506
K01894	40.7469644
K01895	192.1963742
K01896	0
K01897	189.6061304
K01902	79.1040284
K01903	78.2978972
K01904	0
K01905	9.8942189
K01906	0.0712776
K01907	0
K01908	35.4497745
K01909	0
K01910	2.2207447
K01911	27.394424
K01912	141.2254221
K01913	9.8942189
K01914	18.1865261
K01915	158.154012
K01916	0.8317543
K01917	0
K01918	94.9603479
K01919	39.8721304
K01920	50.2911029
K01921	101.5395946
K01922	0.3249006
K01923	100.1132499
K01924	74.3454035
K01925	103.2087553
K01926	22.1402215
K01928	50.2081099
K01929	49.6612541
K01932	0
K01933	98.087331
K01934	29.2500791
K01935	60.9528581
K01937	99.4043299
K01938	22.3964996
K01939	104.9200493
K01940	97.6205841
K01941	35.2874129
K01945	98.5858298
K01947	0
K01950	100.7773622
K01951	146.4595426
K01952	100.5954523
K01953	150.6318147
K01955	117.7199698
K01956	105.2289624
K01958	29.9098333
K01959	0
K01960	2.2687194
K01961	152.9007173
K01962	88.1145353
K01963	88.1391356
K01965	4.9471095
K01966	25.5488197
K01968	45.3439934
K01969	50.2911029
K01970	0
K01971	22.8028801
K01972	100.9747018
K01974	0
K01975	40.7586165
K01976	0
K01989	71.6607284
K01990	159.6225417
K01991	104.5037374
K01992	182.0555534
K01993	68.0762959
K01994	0
K01995	842.7621649
K01996	848.4265749
K01997	859.6624463
K01998	880.7146174
K01999	1042.9496723
K02000	51.7842028
K02001	51.9267581
K02002	97.4133068
K02003	334.4821621
K02004	339.5277064
K02005	19.3116166
K02006	17.2431957
K02007	18.9389761
K02008	17.2743595
K02009	6.6920854
K02010	233.1354329
K02011	238.4295201
K02012	192.5607732
K02013	201.6365881
K02014	480.2898594
K02015	199.4331364
K02016	167.7629708
K02017	85.7425096
K02018	87.9770234
K02019	53.7569759
K02020	134.0562114
K02021	0.1624503
K02022	0.5299026
K02023	17.6914259
K02024	25.4202542
K02025	79.0199206
K02026	35.9762951
K02027	83.8479401
K02028	243.6694825
K02029	382.7871538
K02030	405.9088425
K02031	385.8084264
K02032	379.8198979
K02033	627.8011406
K02034	606.8048458
K02035	660.9865246
K02036	95.9102411
K02037	95.7210085
K02038	95.6126891
K02039	93.5952132
K02040	120.2140318
K02041	38.438445
K02042	104.1827846
K02043	1.0338411
K02044	54.7266149
K02045	56.1223918
K02046	41.2810634
K02047	41.2810634
K02048	62.7095177
K02049	342.7549002
K02050	669.4960938
K02051	289.283236
K02052	103.626084
K02053	171.8536968
K02054	90.5498772
K02055	142.63569
K02056	31.9336626
K02057	71.3260179
K02058	9.1140939
K02062	0.2460025
K02063	0.2460025
K02064	0.2706027
K02065	151.2676066
K02066	151.2676066
K02067	110.5070805
K02068	3.1127736
K02069	8.9511689
K02071	70.0087276
K02072	70.0594795
K02073	191.5309287
K02074	52.3438567
K02075	53.0670258
K02076	0.1973006
K02077	53.4271234
K02078	129.1782698
K02079	0
K02080	0
K02081	1.1343446
K02082	2.853333
K02083	1.201084
K02086	0.1394014
K02099	0.3249006
K02100	0.1624503
K02101	0
K02103	7.3993552
K02106	120.111787
K02108	101.0886676
K02109	103.5215689
K02110	104.4399781
K02111	100.997495
K02112	104.3687004
K02113	104.021143
K02114	104.4399781
K02115	104.4399781
K02116	47.5965441
K02117	13.6569675
K02118	15.0919818
K02119	12.6963865
K02120	15.2969839
K02121	18.4393883
K02122	14.1739526
K02123	13.6569675
K02124	15.0919818
K02160	136.8961804
K02164	4.9471095
K02167	0.1624503
K02168	85.2934998
K02169	108.9766373
K02170	51.5965815
K02171	0
K02172	0
K02173	1.0343924
K02182	88.3633523
K02188	12.7191743
K02189	11.8383443
K02190	9.2374644
K02191	4.5486077
K02192	51.0572565
K02193	31.8741288
K02194	31.8028511
K02195	26.8224683
K02196	0.2460025
K02197	31.7695777
K02198	31.7449775
K02199	35.9909799
K02200	71.2398524
K02203	34.1772991
K02204	50.712461
K02205	0.1624503
K02217	41.4132283
K02221	65.3994151
K02224	38.8265653
K02225	0
K02226	13.1774369
K02227	18.8230826
K02228	0
K02229	0
K02230	1.1770046
K02231	18.6606323
K02232	37.3657822
K02233	18.5893547
K02234	0
K02236	0.2788028
K02237	66.8641626
K02238	91.710522
K02239	0
K02240	0.1394014
K02241	8.4126705
K02242	4.550159
K02243	0
K02244	0
K02245	0
K02246	0
K02247	0
K02248	0
K02249	0
K02250	0
K02251	0.104551
K02252	0
K02253	0
K02254	0
K02255	0
K02258	0
K02259	75.7113571
K02274	100.9458479
K02275	76.2103006
K02276	45.7716593
K02277	25.5628095
K02278	63.742755
K02279	55.7243605
K02280	81.6673921
K02281	0
K02282	52.4535322
K02283	92.3949671
K02291	50.5699057
K02293	0
K02297	75.9179361
K02298	90.7592645
K02299	90.7592645
K02300	90.7592645
K02301	76.2103006
K02302	53.5711357
K02303	4.9471095
K02304	12.5210821
K02305	5.0865109
K02313	100.6985585
K02314	101.0953601
K02315	20.6298551
K02316	94.981613
K02317	0
K02319	0
K02334	105.4211474
K02335	103.2415812
K02336	0
K02337	100.6479594
K02338	99.8773974
K02339	50.8405084
K02340	98.3599837
K02341	99.8574448
K02342	138.0660507
K02343	99.6307861
K02344	0.2706027
K02345	0
K02346	123.7350821
K02347	25.4202542
K02348	4.062919
K02351	20.7013803
K02352	0
K02355	178.5258071
K02356	99.854639
K02357	99.9287225
K02358	155.2243019
K02361	1.599016
K02362	0
K02363	0
K02364	0
K02371	20.6733376
