function.	skin_28
K01761	0
K01766	0
K01768	2.5
K01769	0
K01770	3.21
K01771	6.04
K01772	11.59
K01775	24.07
K01776	14.82
K01777	0
K01778	3.83
K01779	1.5
K01781	0
K01782	0.83
K01783	14.82
K01784	24.87
K01785	16.22
K01787	1
K01788	8.99
K01790	5.73
K01791	24.35
K01792	1
K01795	0
K01796	0.5
K01799	0.5
K01800	0.33
K01801	0
K01802	7.33
K01803	16.82
K01804	2
K01805	1
K01807	11.32
K01808	5.5
K01809	21.53
K01810	14.82
K01811	2
K01812	4.23
K01813	1
K01814	9.75
K01815	2
K01816	1.33
K01817	13.55
K01818	1.34
K01819	22.98
K01820	0
K01821	11.99
K01822	1
K01823	11.99
K01825	0.33
K01826	0.33
K01829	0
K01834	25.91
K01835	13.99
K01838	0
K01839	11.39
K01840	4.35
K01841	0
K01843	1
K01844	0
K01845	21.17
K01846	0
K01847	5
K01848	0
K01849	0
K01851	0
K01854	3.96
K01856	0.83
K01857	1
K01858	3.5
K01865	0
K01866	14.82
K01867	15.32
K01868	14.82
K01869	14.82
K01870	14.82
K01872	14.82
K01873	14.82
K01874	14.82
K01875	14.82
K01876	14.82
K01878	2.9
K01879	2.9
K01880	11.92
K01881	14.82
K01883	14.82
K01884	0
K01885	5.83
K01886	2.33
K01887	15.2
K01889	14.82
K01890	14.82
K01892	14.82
K01893	11.99
K01894	0.33
K01895	22.12
K01896	0
K01897	22.52
K01902	10.25
K01903	10.25
K01904	0
K01905	0
K01906	7.42
K01907	1
K01908	1
K01909	0
K01910	1.25
K01911	11.92
K01912	5
K01914	3.57
K01915	20.32
K01916	11.99
K01918	11.25
K01919	1.56
K01920	0.33
K01921	15.7
K01922	2.57
K01923	14.82
K01924	14.82
K01925	14.82
K01926	12.49
K01928	6.4
K01929	14.82
K01933	14.82
K01934	8.78
K01935	9.25
K01937	14.82
K01938	13.99
K01939	14.82
K01940	13.48
K01941	0.66
K01945	14.82
K01947	0
K01950	2.83
K01951	18.15
K01952	34.28
K01953	2.34
K01955	15.84
K01956	14.84
K01958	9.92
K01959	0
K01960	2
K01961	22.74
K01962	11.32
K01963	12.32
K01965	0.5
K01966	4.5
K01968	0.83
K01969	1.83
K01971	1
K01972	14.82
K01974	0
K01975	0.5
K01989	8.26
K01990	121.02
K01991	3.33
K01992	97.63
K01993	3.33
K01994	0
K01995	6.57
K01996	7.07
K01997	6.57
K01998	8.07
K01999	6.57
K02000	2.27
K02001	1
K02002	4.27
K02003	65.19
K02004	52.51
K02005	10.28
K02006	1.5
K02007	2
K02008	1.5
K02009	1.5
K02010	2.68
K02011	3.02
K02012	11.37
K02013	43.02
K02014	11.98
K02015	99.26
K02016	76.4
K02017	9.25
K02018	10.25
K02019	0
K02020	9.25
K02021	2
K02022	1
K02024	0
K02025	4.41
K02026	4.41
K02027	6.91
K02028	31.58
K02029	15.39
K02030	35.65
K02031	20.19
K02032	32.94
K02033	33.44
K02034	32.44
K02035	35.75
K02036	19.5
K02037	16.93
K02038	16.93
K02039	16.77
K02040	17.93
K02041	8.04
K02042	16.08
K02043	0
K02044	9.04
K02045	1.83
K02046	1.83
K02047	1.83
K02048	2.49
K02049	11.08
K02050	10.25
K02051	10.25
K02052	1
K02053	1
K02054	1
K02055	1
K02056	7.57
K02057	13.64
K02058	1
K02062	1.5
K02063	1.5
K02064	1.5
K02065	1.83
K02066	6.33
K02067	6.33
K02068	10.69
K02069	11.69
K02071	22.51
K02072	22.51
K02073	25.92
K02074	0
K02075	1
K02076	8.42
K02077	1
K02078	19.91
K02079	0
K02080	0
K02081	0
K02082	2.93
K02083	0
K02086	10.99
K02092	0
K02093	0
K02094	0
K02095	0
K02096	0
K02097	0
K02099	0
K02100	0
K02103	0
K02106	1.33
K02107	0
K02108	14.82
K02109	14.82
K02110	14.82
K02111	14.82
K02112	14.82
K02113	7.48
K02114	14.82
K02115	14.82
K02116	4.21
K02117	1
K02118	1
K02119	0
K02120	1
K02121	1
K02122	0
K02123	1
K02124	1
K02160	19.74
K02164	0
K02167	0.33
K02168	1.66
K02169	1.33
K02170	0.33
K02171	7.04
K02172	7.04
K02173	0
K02182	1.5
K02188	2
K02189	0
K02190	1
K02191	0
K02192	0.33
K02193	0
K02194	0
K02195	0
K02196	0
K02197	0
K02198	0
K02199	0
K02200	0
K02203	1.33
K02204	0.33
K02205	0
K02217	10.42
K02221	13.82
K02224	3
K02225	0
K02226	1.33
K02227	2.5
K02228	0.5
K02229	0.5
K02230	1.5
K02231	2.83
K02232	2.5
K02233	2.83
K02234	0
K02236	10.99
K02237	13.82
K02238	14.82
K02239	0
K02240	10.99
K02241	0
K02242	10.99
K02243	10.99
K02244	10.99
K02245	10.97
K02246	9.99
K02247	0
K02248	2.57
K02249	0
K02250	8.42
K02251	0
K02253	0
K02254	0
K02255	0
K02258	0
K02259	9.92
K02274	1.5
K02275	1.5
K02276	1.5
K02277	0
K02278	0
K02279	0.5
K02280	0
K02281	0
K02282	0.5
K02283	4.5
K02284	0
K02285	0
K02286	0
K02287	0
K02288	0
K02289	0
K02290	0
K02291	0
K02292	0
K02293	0
K02294	0
K02297	0.33
K02298	6.37
K02299	6.75
K02300	6.37
K02302	1.83
K02303	11.42
K02304	8.42
K02305	0
K02313	14.82
K02314	15.32
K02315	2
K02316	14.82
K02317	0
K02334	0.52
K02335	16.32
K02336	0
K02337	14.82
K02338	14.82
K02339	0.33
K02340	14.82
K02341	14.82
K02342	17.03
K02343	14.82
K02344	0
K02345	0
K02346	16.32
K02347	8.42
K02348	2.73
K02351	1
K02352	8.04
K02355	16.82
K02356	14.82
K02357	14.82
K02358	15.65
K02361	1.5
K02362	0
K02363	0
K02364	0
K02371	5.57
K02372	12.34
K02377	2
K02379	9.25
K02380	0
K02381	0.5
K02383	0
K02385	0.5
K02386	0
K02387	0.5
K02388	0.5
K02389	0.5
K02390	0.5
K02391	0
K02392	0
K02393	0
K02394	0
K02395	0
K02396	0.5
K02397	0.5
K02398	0
K02399	0
K02400	0.5
K02401	0.5
K02402	0
K02403	0
K02404	0
K02405	0.5
K02406	0.5
K02407	0.5
K02408	0.5
K02409	0.5
K02410	0.5
K02411	0.5
K02412	0.5
K02413	0
K02414	0
K02415	0.5
K02416	0.5
K02417	0.5
K02418	0.5
K02419	0.5
K02420	0.5
K02421	0.5
K02422	0.5
K02423	0
K02424	11.93
K02425	0
K02426	2
K02427	0.33
K02428	18.3
K02429	4
K02430	0
K02431	0.34
K02433	14.32
K02434	13.82
K02435	13.82
K02436	0
K02437	12.75
K02438	3.5
K02439	0
K02440	17.79
K02441	0
K02442	0
K02443	9.42
K02444	0
K02445	9.69
K02446	1.5
K02448	0
K02450	0
K02451	0
K02452	0.33
K02453	0.33
K02454	0.66
K02455	0.33
K02456	1.16
K02457	0
K02458	0.33
K02459	0.33
K02460	0.33
K02461	0.33
K02462	0.33
K02463	0.33
K02464	0
K02465	0
K02466	0
K02467	0
K02468	0
K02469	17.32
K02470	17.32
K02471	0
K02472	7.42
K02473	0
K02474	0.33
K02475	1.27
K02476	1.27
K02477	1.02
K02478	0.52
K02479	0.5
K02480	0
K02481	1
K02482	0
K02483	3.83
K02484	10.87
K02485	0
K02486	0
K02487	0
K02488	0
K02490	0
K02491	0
K02492	11.25
K02493	15.82
K02494	0.33
K02495	15.15
K02496	0
K02497	2.38
K02498	0
K02499	8.42
K02500	11.25
K02501	11.25
K02502	0.33
K02503	14.32
K02504	0
K02505	0
K02506	0
K02507	0
K02508	0
K02509	1
K02510	1.5
K02511	0
K02517	2.99
K02518	14.82
K02519	14.82
K02520	14.82
K02521	0
K02523	1.33
K02525	0
K02526	0
K02527	1.33
K02528	14.82
K02529	28.3
K02530	10.99
K02531	1.68
K02532	0
K02533	0
K02535	0.33
K02536	1.33
K02538	7.04
K02545	6.04
K02547	6.04
K02548	13.19
K02549	12.42
K02550	0
K02551	13.92
K02552	11.42
K02553	0.33
K02554	1
K02556	0.5
K02557	0.5
K02558	0.33
K02560	0
K02562	0
K02563	14.82
K02564	13.49
K02565	0
K02566	0
K02567	0
K02568	0
K02569	0
K02570	0
K02571	0
K02572	0
K02573	0
K02574	0
K02575	0.83
K02584	0
K02585	0
K02586	0
K02587	0
K02588	0
K02589	0
K02590	0
K02591	0
K02592	0
K02593	0
K02594	0
K02595	0
K02596	0
K02597	0
K02598	0
K02600	14.82
K02601	14.82
K02609	1
K02610	1
K02611	1
K02612	1
K02613	1.5
K02614	5.07
K02615	0
K02616	1.5
K02617	0.5
K02618	1
K02619	5.71
K02621	12.32
K02622	12.32
K02623	0
K02624	0.66
K02625	0
K02626	0
K02634	0
K02635	0
K02636	0
K02637	0
K02638	0
K02639	0
K02640	0
K02641	0
K02642	0
K02643	0
K02647	0.4
K02650	0.33
K02651	1
K02652	0.83
K02653	0.83
K02654	3.33
K02655	0.66
K02656	0.33
K02657	0.33
K02658	0.33
K02659	0.33
K02660	0.33
K02661	0
K02662	0.33
K02663	0.33
K02664	0.33
K02665	0.33
K02666	0.33
K02667	0.33
K02668	0.33
K02669	0.83
K02670	0.66
K02671	0.33
K02672	0.33
K02673	0
K02674	0.33
K02676	0.33
K02679	0
K02680	0
K02681	0
K02682	0
K02686	0
K02687	12.32
K02688	0
K02689	0
K02690	0
K02691	0
K02692	0
K02693	0
K02694	0
K02696	0
K02697	0
K02698	0
K02699	0
K02700	0
K02702	0
K02703	0
K02704	0
K02705	0
K02706	0
K02707	0
K02708	0
K02709	0
K02710	0
K02711	0
K02712	0
K02713	0
K02714	0
K02715	0
K02716	0
K02717	0
K02718	0
K02719	0
K02720	0
K02722	0
K02723	0
K02724	0
K02742	0
K02744	1.61
K02745	1.61
K02746	1.61
K02747	1.61
K02750	8.04
K02753	0
K02755	6.04
K02756	0
K02757	3.57
K02759	6.46
K02760	5.46
K02761	5.8
K02763	0
K02765	14.84
K02768	0.02
K02769	0
K02770	18.41
K02771	0
K02773	8.99
K02774	8.99
K02775	9.92
K02777	8.42
K02778	0
K02779	3.87
K02781	0
K02783	0
K02784	0
K02786	9.72
K02788	10.06
K02791	6.04
K02793	5.29
K02794	7.86
K02795	6.86
K02796	6.86
K02798	7.42
K02799	0
K02800	7.42
K02802	0
K02803	0
K02804	8.04
K02805	0
K02806	0
K02810	19.05
K02812	0
K02813	0
K02814	0
K02815	0
K02819	9.61
K02821	9.99
K02822	11.56
K02823	2.68
K02824	10.99
K02825	12.49
K02826	2.38
K02827	8.42
K02828	2.38
K02829	2.38
K02834	14.82
K02835	14.82
K02836	14.82
K02837	12.32
K02838	14.82
K02839	0
K02840	0
K02841	0
K02843	0
K02844	0
K02846	0
K02847	0
K02848	0
K02849	0
K02850	0
K02851	13.15
K02852	0
K02853	0
K02854	0
K02855	0
K02856	1
K02858	0
K02859	0
K02860	14.82
K02862	0
K02863	14.82
K02864	14.82
K02867	14.82
K02871	14.82
K02874	14.82
K02876	14.82
K02878	14.82
K02879	14.82
K02881	14.82
K02884	14.82
K02886	14.82
K02887	14.82
K02888	14.82
K02890	14.82
K02891	0
K02892	14.82
K02895	14.82
K02897	12.25
K02899	14.82
K02902	15.32
K02904	14.82
K02906	14.82
K02907	14.82
K02909	15.65
K02911	15.32
K02913	24.2
K02914	13.82
K02916	14.82
K02919	15.32
K02926	14.82
K02927	0
K02931	14.82
K02933	14.82
K02935	14.82
K02936	0
K02939	14.82
K02945	14.82
K02946	14.82
K02948	14.82
K02950	14.82
K02952	14.82
K02954	25.97
K02956	14.82
K02959	14.82
K02961	14.82
K02963	14.82
K02965	14.82
K02967	14.82
K02968	14.82
K02970	12.32
K02972	0
K02982	14.82
K02986	14.82
K02988	14.82
K02990	14.82
K02992	14.82
K02994	14.82
K02996	14.82
K03040	14.82
K03043	14.82
K03046	14.82
K03048	10.99
K03060	13.82
K03070	24.26
K03071	0.33
K03072	3.33
K03073	13.5
K03074	2.83
K03075	14.82
K03076	24.26
K03077	1
K03078	0
K03079	0
K03086	15.32
K03087	1
K03088	21.56
K03089	0.33
K03090	9.42
K03091	8.42
K03092	1.33
K03093	0
K03095	10.99
K03098	0.66
K03100	34.31
K03101	15.82
K03106	14.82
K03110	14.82
K03111	38.98
K03112	0
K03113	1
K03116	11.87
K03117	2.83
K03118	12.87
K03119	0.83
K03146	0
K03147	4.21
K03148	0
K03149	6.21
K03150	2
K03151	10.99
K03152	3.3
K03153	5.21
K03154	6.21
K03168	14.82
K03169	14.42
K03177	14.82
K03179	0.33
K03181	0.33
K03182	0
K03183	12.25
