function.	air_8
K00574	85.8777192
K00575	0.8064516
K00577	0.8064516
K00584	0
K00587	0
K00588	3.0382596
K00590	0
K00594	0
K00595	55.0918978
K00596	0
K00598	0.0288018
K00599	32.4787297
K00600	99.9999997
K00602	99.7535839
K00603	0.8064516
K00604	103.0382593
K00605	74.1747935
K00606	69.3508196
K00607	0
K00608	0
K00609	99.9999997
K00610	4.4354838
K00611	128.3698153
K00612	0
K00613	0.2880184
K00614	0
K00615	100.0288015
K00616	100.8352531
K00617	0
K00619	0
K00620	89.7472133
K00624	4.5573893
K00625	29.8387096
K00626	103.2278156
K00627	41.0854944
K00631	0
K00632	17.8062372
K00633	1.3824885
K00634	2.0737327
K00635	0
K00638	0
K00639	28.1394008
K00640	103.0670611
K00641	96.6951557
K00643	2.764977
K00645	34.706221
K00646	0.0288018
K00647	0.4928315
K00648	40.7539383
K00651	0.6912442
K00652	78.0028338
K00653	0
K00654	0
K00655	101.4762615
K00656	74.7427927
K00657	8.7877624
K00658	90.885221
K00661	29.4468706
K00662	0
K00663	0
K00666	89.6574588
K00672	0
K00673	0
K00674	126.5192039
K00675	1.5191298
K00676	0
K00677	5.2419354
K00680	22.5505036
K00681	40.0159562
K00683	4.5573893
K00684	4.8387096
K00685	0
K00686	0
K00687	0
K00688	61.9748686
K00689	0.6912442
K00690	0
K00691	4.6818996
K00692	0
K00693	0
K00694	2.3831851
K00695	0
K00696	0
K00697	66.5034561
K00698	0
K00700	62.7451504
K00701	0
K00702	0
K00703	2.3255814
K00705	62.0036704
K00712	52.5345621
K00713	0
K00720	2.4193548
K00721	64.2354784
K00737	0
K00745	0
K00748	5.2419354
K00752	0
K00754	10.526069
K00756	29.1474654
K00757	0
K00758	44.4291876
K00759	99.9999997
K00760	99.9999997
K00761	99.1935481
K00762	99.9999997
K00763	99.9999997
K00764	99.9999997
K00765	97.2350227
K00766	97.6382486
K00767	34.883051
K00768	66.899314
K00769	0
K00772	0.8064516
K00773	99.9999997
K00776	10.6339085
K00777	0
K00782	58.8147035
K00783	32.2004607
K00784	30.5801896
K00785	4.4354838
K00786	6.0765191
K00788	79.2218141
K00789	104.4261806
K00790	133.589647
K00791	99.9999997
K00793	99.7247821
K00794	99.9711979
K00795	4.4354838
K00796	162.3419243
K00797	15.0693923
K00798	48.3027006
K00799	1.3824885
K00800	99.9999997
K00801	0.6912442
K00803	3.0958632
K00805	94.7580643
K00806	99.9999997
K00808	0
K00809	0.8064516
K00810	3.0382596
K00812	1.6129032
K00813	1.9713261
K00817	236.2347277
K00818	14.4283838
K00819	50.5184331
K00820	99.9999997
K00821	4.4642856
K00822	0
K00823	27.8225806
K00824	29.032258
K00826	100.0288015
K00829	0
K00830	0
K00831	70.1612901
K00832	4.4930875
K00833	86.5361427
K00835	4.4354838
K00836	1.5191298
K00837	0
K00839	14.516129
K00840	0
K00841	29.7235022
K00842	0
K00843	0
K00844	0
K00845	152.4280619
K00847	35.3465598
K00848	0.8640553
K00849	113.7264224
K00850	95.9389399
K00851	110.1570776
K00852	101.9866571
K00853	27.4769584
K00854	34.6814381
K00855	0
K00856	0
K00857	30.8970099
K00858	99.9999997
K00859	99.9999997
K00860	6.3364055
K00862	0
K00863	1.8935537
K00864	95.5645159
K00865	127.0417303
K00867	65.7258063
K00868	93.5845566
K00869	30.7456328
K00870	0
K00872	95.5357141
K00873	113.6721677
K00874	4.2338709
K00875	0
K00876	30.1843317
K00878	37.8590182
K00879	0
K00880	0
K00881	0
K00882	94.3548385
K00883	0
K00884	0
K00885	0
K00886	66.5322579
K00887	0
K00891	98.4520681
K00892	0
K00895	0.4032258
K00897	3.5928625
K00899	0
K00901	32.7764976
K00903	0.6912442
K00906	0
K00912	5.2419354
K00917	28.3410138
K00918	0
K00919	99.3087555
K00924	1.3824885
K00925	103.8434456
K00926	52.18894
K00927	99.9999997
K00928	127.6497692
K00929	2.0737327
K00930	95.8525343
K00931	67.1230305
K00932	0
K00934	0
K00936	39.5000535
K00937	12.5576036
K00938	30.7456328
K00939	99.9999997
K00940	99.9711979
K00941	68.2061138
K00942	99.9999997
K00943	99.9999997
K00945	92.4043508
K00946	70.9677417
K00947	0
K00948	99.3663591
K00949	2.764977
K00950	99.3087555
K00951	99.9999997
K00952	0
K00954	99.7535839
K00955	0
K00956	16.9309439
K00957	24.5553947
K00958	5.5299539
K00960	0
K00962	99.9999997
K00963	109.6693813
K00965	55.221841
K00966	62.2843209
K00968	0
K00969	99.9999997
K00970	67.9294821
K00971	0.8928571
K00972	0.3456221
K00973	74.2287504
K00974	33.4677418
K00975	65.0131281
K00978	0.8352534
K00979	5.2419354
K00980	30.5801896
K00981	99.9999997
K00982	67.1230305
K00983	2.7393753
K00984	19.3548387
K00985	0
K00986	0
K00988	0
K00989	70.9677417
K00990	62.968867
K00991	115.5965327
K00992	0
K00995	169.2322629
K00996	0
K00997	91.5978992
K00998	0
K00999	0
K01000	99.9999997
K01002	2.210374
K01003	1.5191298
K01004	0
K01005	0
K01006	7.3156682
K01007	19.6843853
K01008	3.0382596
K01011	158.1047044
K01012	144.322613
K01013	0
K01014	0
K01023	0
K01026	1.3824885
K01027	1.5191298
K01028	16.6889936
K01029	18.2081234
K01031	0
K01032	0
K01034	0
K01035	0
K01036	0
K01039	0
K01040	0
K01041	3.0670614
K01042	3.0382596
K01043	0
K01046	43.6475189
K01048	0.7200461
K01051	0
K01053	0.8064516
K01054	0
K01055	9.1435805
K01056	160.7651909
K01057	70.9677417
K01058	3.9426523
K01060	0.3168203
K01061	1.6129032
K01066	3.0670614
K01067	0
K01069	8.1435537
K01070	4.4354838
K01071	0
K01073	0
K01075	0
K01076	3.0382596
K01077	35.9366627
K01078	1.5191298
K01079	69.4198101
K01081	19.4146006
K01082	64.2962823
K01083	0
K01085	0
K01087	61.9460667
K01089	0
K01090	29.7723984
K01091	45.7193909
K01092	157.2923732
K01093	0.8064516
K01095	5.2419354
K01096	0
K01101	0.6912442
K01103	0
K01104	182.6097144
K01112	0.6912442
K01113	24.3060765
K01114	23.0414746
K01115	0
K01117	0
K01118	27.7649769
K01119	1.6129032
K01120	0
K01121	0
K01126	237.264896
K01128	0
K01129	66.5322579
K01130	4.5573893
K01133	0
K01138	0.6912442
K01139	4.7631699
K01141	0
K01142	141.4384842
K01143	0
K01144	0
K01145	0
K01146	0
K01147	5.2419354
K01150	0
K01151	30.2419354
K01152	0
K01153	100.1107417
K01154	110.9860051
K01155	2.4161546
K01156	17.7681324
K01157	0
K01158	0
K01159	69.2021962
K01160	0.2464158
K01161	0
K01163	0
K01166	0
K01167	0.0576037
K01169	0
K01173	0
K01174	29.8601435
K01175	12.1108402
K01176	0.0288018
K01178	0.8064516
K01179	4.3778802
K01180	0
K01181	0.8064516
K01182	0.7488479
K01183	1.6129032
K01184	0.8064516
K01185	0
K01186	8.4309023
K01187	49.5585949
K01190	4.0482591
K01191	0.6336405
K01192	0.3168203
K01193	107.2640926
K01194	0.8064516
K01195	3.1896367
K01197	0.0288018
K01198	2.4193548
K01199	0
K01200	0
K01201	0.8064516
K01202	0
K01205	0
K01206	2.8225806
K01207	71.090317
K01208	3.0382596
K01209	2.7937788
K01210	0
K01212	0.0576037
K01214	0
K01215	0
K01216	0
K01218	0
K01219	0
K01220	28.3410138
K01222	0.374424
K01223	34.1509484
K01224	0
K01225	0
K01226	27.6497695
K01227	5.5587557
K01230	0
K01232	1.3824885
K01233	0
K01234	0
K01235	0.8064516
K01236	14.5650251
K01238	0.6912442
K01239	68.2851515
K01240	0
K01241	37.9782445
K01243	63.4832813
K01246	104.7068312
K01247	3.5714286
K01249	3.0382596
K01250	0.0288018
K01251	63.1195744
K01252	0
K01253	0
K01255	105.0812551
K01256	66.7271726
K01258	29.0610598
K01259	39.6420532
K01261	23.5023041
K01262	21.3990996
K01263	1.3824885
K01264	0
K01265	149.0153784
K01266	0
K01267	3.0382596
K01269	20.7366573
K01270	0
K01271	34.1442503
K01273	0.0288018
K01274	1.5191298
K01277	0
K01278	0.8064516
K01281	0
K01283	0
K01284	62.3419246
K01286	3.0382596
K01289	0
K01295	0.8352534
K01297	5.2707372
K01299	0
K01301	0.8064516
K01303	0
K01304	30.5801896
K01305	0
K01308	0
K01317	0
K01318	18.6635944
K01322	60.7946627
K01325	0
K01338	6.048387
K01342	0
K01343	0
K01347	10.3494622
K01354	66.1290321
K01355	0
K01356	94.7078285
K01358	170.9744396
K01361	0.0288018
K01362	23.5922075
K01364	0
K01372	30.4690011
K01376	0
K01387	0
K01390	0
K01392	0.8064516
K01399	0
K01400	0
K01401	26.267281
K01406	0
K01407	0
K01408	0
K01409	100.6912439
K01412	0
K01414	4.4354838
K01415	0
K01416	0
K01417	29.7435965
K01419	29.8387096
K01420	14.715137
K01421	133.621798
K01422	0
K01423	9.396099
K01424	118.9422352
K01425	18.2295573
K01426	10.8067195
K01428	70.1854033
K01429	69.3575178
K01430	70.8766476
K01431	0
K01432	0
K01433	10.1804469
K01434	0.8064516
K01436	11.606473
K01437	0
K01438	7.0564516
K01439	127.2900811
K01442	29.032258
K01443	86.4209354
K01444	0
K01446	4.8387097
K01447	7.6036866
K01448	107.4203071
K01449	0
K01451	82.8106578
K01452	0
K01453	0.0288018
K01454	0
K01455	4.2841067
K01457	1.5191298
K01458	0
K01459	0
K01460	0
K01461	0
K01462	194.3548382
K01463	0.6912442
K01464	1.5191298
K01465	99.9999997
K01466	2.9304201
K01467	9.3746651
K01468	28.9311166
K01469	1.5191298
K01470	3.0382596
K01471	0
K01473	1.5191298
K01474	1.5191298
K01476	27.93042
K01477	1.5191298
K01478	34.5186742
K01479	33.7262886
K01480	4.8803123
K01481	0
K01482	0
K01483	0
K01484	0
K01485	3.5310911
K01486	0
K01487	0
K01488	60.9889078
K01489	77.3061567
K01491	99.7535839
K01492	0
K01493	29.406682
K01494	70.4854783
K01495	68.0513877
K01496	68.6421603
K01497	5.2419354
K01498	0
K01499	0
K01500	0
K01501	1.9713261
K01502	0
K01503	0
K01504	0
K01505	0
K01506	0
K01507	72.5156733
K01512	90.7981458
K01515	96.7153244
K01518	0
K01520	89.6025343
K01521	0
K01523	68.6421603
K01524	124.7267915
K01525	3.9426523
K01529	17.4304737
K01531	0
K01533	125.2786407
K01534	25.8620458
K01535	0
K01537	1.5191298
K01539	0
K01541	0
K01545	4.1474654
K01546	35.2675221
K01547	35.9587664
K01548	35.2675221
K01550	0
K01551	8.3230629
K01552	17.545681
K01553	0
K01554	0
K01555	0.8064516
K01556	0.8064516
K01560	1.3824885
K01561	0
K01563	0
K01564	0
K01565	0
K01567	0
K01568	0
K01569	0
K01571	49.0153787
K01572	0.0288018
K01573	0
K01574	0.6912442
K01575	103.7167772
K01576	0.8064516
K01577	0
K01578	0
K01579	48.1044367
K01580	1.6055353
K01581	1.3824885
K01582	1.3824885
K01583	0
K01584	0
K01585	4.189068
K01586	162.9996781
K01588	99.9999997
K01589	99.3087555
K01590	0
K01591	99.9999997
K01593	0
K01594	0
K01595	64.241581
K01596	65.3513823
K01597	30.7456328
K01598	0
K01599	99.9999997
K01601	0
K01602	0
K01607	23.5645965
K01608	0
K01609	99.9999997
K01610	29.8387096
K01611	0
K01612	0
K01613	4.9955196
K01615	0
K01616	57.7269316
K01617	0
K01618	0
K01619	118.0011518
K01620	29.3129085
K01621	0
K01622	0
K01623	30.9546136
K01624	97.732022
K01625	10.9373324
K01626	80.0825204
K01627	5.2419354
K01628	0.0864055
K01629	0.0288018
K01630	0
K01631	0
K01632	0
K01633	99.1647463
K01635	29.1474654
K01636	1.5191298
K01637	21.2678169
K01638	19.7486871
K01639	31.3792733
K01640	3.8447112
K01641	30.6880291
K01643	0
K01644	83.9265618
K01646	0
K01647	104.9606148
K01649	102.0449306
K01652	115.3527218
K01653	95.8237324
K01654	2.7393753
K01655	0
K01657	101.2311111
K01658	90.4819952
K01659	19.3803658
K01661	93.2389345
K01662	70.8311004
K01664	38.262244
K01665	30.6880291
K01666	1.5191298
K01667	0.2880184
K01668	0
K01669	61.508755
K01671	0
K01673	100.0689902
K01674	0.7392473
K01676	4.189068
K01677	0
K01678	0
K01679	99.1935481
K01681	96.9617401
K01682	4.4354838
K01684	1.3824885
K01685	0.8352534
K01686	1.6993087
K01687	100.6496413
K01689	100.0576034
K01690	4.4354838
K01692	64.2066765
K01693	97.2350227
K01695	98.4808699
K01696	119.0574426
K01697	31.959329
K01698	99.9999997
K01699	0.0576037
K01703	100.2592163
K01704	99.9135942
K01706	0
K01707	4.5573893
K01708	0
K01709	0.8064516
K01710	80.7372971
K01711	0
K01712	29.0175222
K01713	0
K01714	184.6754094
K01715	2.3255814
K01716	0
K01719	36.1677471
K01720	27.344336
K01721	0
K01724	11.4403601
K01725	0
K01726	0
K01727	27.2465437
K01728	0
K01729	0
K01730	0
K01731	0
K01732	0
K01733	100.8064513
K01734	0
K01735	95.4138085
K01736	99.9999997
K01737	38.4216588
K01738	136.7498121
K01739	27.3274419
K01740	58.0082519
K01743	0
K01744	74.0348031
K01745	29.0751258
K01746	0
K01749	99.9999997
K01750	110.3887577
K01751	0
K01752	170.6651361
K01753	4.5647572
K01754	123.3294927
K01755	100.2464155
K01756	99.9999997
K01758	0.2464158
K01759	9.3010603
K01760	32.4820787
K01761	0
K01766	0
K01768	13.672168
K01769	0
K01770	69.2831688
K01771	21.4285714
K01772	99.9711979
K01774	0
K01775	128.8956164
K01776	99.9999997
K01777	0
K01778	67.9294821
K01779	1.5479316
K01780	0
K01781	0
K01782	9.1147787
K01783	101.3824882
K01784	137.2874465
K01785	34.7692577
K01786	4.2914746
K01787	0
K01788	82.0216213
K01790	48.9978147
K01791	81.3101339
K01792	54.321616
K01795	0
K01796	0
K01797	0
K01798	0
K01799	0.0288018
K01800	0
K01801	0
K01802	13.3115124
K01803	100.0576034
K01804	0.0864055
K01805	0.0288018
K01807	33.4677418
K01808	68.346774
K01809	119.2758008
K01810	104.4354835
K01811	0.8064516
K01812	10.1590129
K01813	0
K01814	97.2350227
K01815	0
K01816	15.2489015
K01817	93.9234806
K01818	0.547235
K01819	56.6820275
K01820	0
K01821	33.6043831
K01822	0
K01823	88.6815452
K01825	0
K01826	1.3824885
K01828	3.0382596
K01829	0
K01834	124.8847923
K01835	90.4064556
K01838	4.189068
K01839	29.032258
K01840	150.6818666
K01841	0
K01843	0
K01844	0
K01845	127.5419298
K01846	0.0288018
K01847	107.1455361
K01848	1.6129032
K01849	0.8064516
K01851	0
K01854	66.1578339
K01856	9.1147787
K01857	13.7009699
K01858	64.6387042
K01860	0
K01865	0
K01866	99.9999997
K01867	99.9999997
K01868	102.7649767
K01869	100.4448282
K01870	99.9711979
K01872	99.9999997
K01873	99.9999997
K01874	99.9711979
K01875	99.9999997
K01876	100.2464155
K01878	5.2419354
K01879	5.2419354
K01880	94.7292625
K01881	98.4808699
K01883	99.9999997
K01884	0
K01885	138.3064512
K01886	4.8387096
K01887	100.6912439
K01889	99.7535839
K01890	99.9999997
K01892	99.9999997
K01893	29.8387096
K01894	4.4354838
K01895	58.0283462
K01896	0
K01897	192.7030859
K01902	46.7728537
K01903	46.7728537
K01904	0
K01905	0
K01906	69.7674417
K01907	3.0382596
K01908	0
K01909	0
K01910	0
K01911	94.7580643
K01912	6.0765191
K01913	0
K01914	0
K01915	170.2905632
K01916	97.2999944
K01917	0
K01918	127.0777512
K01919	4.4354838
K01920	4.4354838
K01921	103.3838814
K01922	0
K01923	99.3087555
K01924	99.7535839
K01925	98.4808699
K01926	28.3698156
K01928	70.9677417
K01929	99.9999997
K01932	0
K01933	99.9999997
K01934	67.7723744
K01935	133.6291659
K01937	49.8399151
K01938	90.1651749
K01939	100.0288015
K01940	99.9999997
K01941	1.5191298
K01945	98.4808699
K01947	1.7249104
K01950	2.7288072
K01951	160.8515964
K01952	225.9832809
K01953	67.8283408
K01955	105.9472454
K01956	99.9999997
K01957	0
K01958	88.3359231
K01959	0
K01960	0
K01961	63.3064514
K01962	87.6901514
K01963	87.4437357
K01965	0
K01966	106.0296322
K01968	0
K01969	3.0382596
K01970	0
K01971	8.9788071
K01972	99.9711979
K01974	0
K01975	6.9405744
K01976	0
K01989	10.6627103
K01990	376.1578778
K01991	5.6227598
K01992	300.6527667
K01993	0
K01994	0
K01995	0.0864055
K01996	0.0864055
K01997	0.0864055
K01998	0.0864055
K01999	0.0864055
K02000	4.0751259
K02001	4.0751259
K02002	7.0631497
K02003	330.92916
K02004	307.9593552
K02005	65.1082412
K02006	0.4032258
K02007	0.4032258
K02008	0.4032258
K02009	0.4032258
K02010	14.1048654
K02011	58.8508732
K02012	82.216536
K02013	659.160994
K02014	14.628136
K02015	930.7684042
K02016	758.9687582
K02017	54.4904082
K02018	65.1243166
K02019	0
K02020	63.6051869
K02021	22.8157485
K02022	0
K02023	64.8115152
K02024	0
K02025	47.6261921
K02026	10.8428893
K02027	10.7564837
K02028	101.1511059
K02029	102.2231745
K02030	164.8105474
K02031	182.7095162
K02032	108.7698261
K02033	317.8872836
K02034	317.0748037
K02035	408.2292885
K02036	83.4114777
K02037	83.4114777
K02038	69.7393097
K02039	96.3709675
K02040	86.5649446
K02041	34.5541742
K02042	65.3788446
K02043	0
K02044	33.8917318
K02045	5.9834154
K02046	5.7369997
K02047	5.9834154
K02048	6.2298312
K02049	17.7444658
K02050	32.1773895
K02051	12.4382286
K02052	0
K02053	0
K02054	0
K02055	2.4641577
K02056	65.7546081
K02057	66.2154376
K02058	19.777489
K02062	0.0288018
K02063	4.2178699
K02064	4.4642856
K02065	6.048387
K02066	5.2419354
K02067	5.2419354
K02068	29.8387096
K02069	30.2419354
K02071	124.7695849
K02072	125.4608291
K02073	180.2941802
K02074	42.7593504
K02075	29.0871824
K02076	29.032258
K02077	80.7375949
K02078	95.430777
K02079	0
K02080	0
K02081	0.8640553
K02082	3.5714286
K02083	0.7200461
K02086	29.032258
K02092	0
K02093	0
K02094	0
K02095	0
K02096	0
K02097	0
K02099	0
K02100	0
K02101	0
K02103	0
K02106	3.0382596
K02108	99.9999997
K02109	99.2873215
K02110	99.9999997
K02111	99.9999997
K02112	99.9999997
K02113	99.9999997
K02114	99.9999997
K02115	99.9999997
K02116	31.3940091
K02117	0
K02118	0
K02119	0
K02120	0
K02121	0
K02122	0
K02123	0
K02124	0
K02160	62.6152072
K02164	0
K02167	0
K02168	62.1912172
K02169	4.189068
K02170	4.4354838
K02171	9.6774193
K02172	10.3686636
K02173	0
K02182	0.0288018
K02188	0.0576037
K02189	0
K02190	0
K02191	0
K02192	3.6962365
K02193	0
K02194	0.8064516
K02195	0.8064516
K02196	0
K02197	0.8064516
K02198	0.8064516
K02199	0
K02200	0.8064516
K02203	0.0288018
K02204	4.4354838
K02205	0
K02217	94.0092164
K02221	90.200675
K02224	47.496249
K02225	0
K02226	0
K02227	47.496249
K02228	47.4386453
K02229	51.6504125
K02230	46.1211284
K02231	53.2559478
K02232	49.0153787
K02233	53.5727681
K02234	0
K02236	29.032258
K02237	101.1242391
K02238	89.3660912
K02239	0
K02240	29.032258
K02241	0
K02242	29.032258
K02243	29.7235022
K02244	28.3410138
K02245	29.032258
K02246	29.032258
K02247	0
K02248	0
K02249	0
K02250	29.032258
K02251	0
K02252	0
K02253	0
K02254	0
K02255	0
K02258	0
K02259	95.8525343
K02274	66.4458524
K02275	66.4746542
K02276	65.761976
K02277	0
K02278	0.8064516
K02279	0.8064516
K02280	0.8064516
K02281	0
K02282	0.8064516
K02283	64.9843263
K02284	0
K02285	0
K02286	0
K02287	0
K02288	0
K02289	0
K02290	0
K02291	5.4883512
K02292	0
K02293	0
K02294	0
K02297	0
K02298	0
K02299	3.4562212
K02300	0
K02301	95.5069122
K02302	5.461782
K02303	100.4032256
K02304	29.8387096
K02305	0
K02313	99.9999997
K02314	99.9999997
K02315	0.9856631
K02316	98.4808699
K02317	0
K02334	36.1871716
K02335	99.9999997
K02336	0
K02337	110.4972669
K02338	100.1888118
K02339	4.4354838
K02340	99.9999997
K02341	99.9999997
K02342	295.5130144
K02343	98.4232662
K02344	0
K02345	0
K02346	100.8352531
K02347	29.8387096
K02348	42.7446146
K02351	65.6682026
K02352	26.9873271
K02355	100.1728107
K02356	99.9711979
K02357	99.9999997
K02358	104.9955193
K02361	66.8417103
K02362	0
K02363	3.0670614
K02364	0
K02371	2.764977
K02372	34.3029952
K02377	0
K02379	58.7236093
K02380	0
K02381	0.7200461
K02383	0
K02385	0.8064516
K02386	0
K02387	0.8064516
K02388	0.8064516
K02389	0.8064516
K02390	0.8064516
K02391	0.8064516
K02392	0.8064516
K02393	0.8064516
K02394	0.8064516
K02395	0
K02396	0.8064516
K02397	0.8064516
K02398	0.8064516
K02399	0
K02400	0.8064516
K02401	0.8064516
K02402	0
K02403	0
K02404	0
K02405	0.8064516
K02406	0.8064516
K02407	0.8064516
K02408	0.8064516
K02409	0.8064516
K02410	0.8064516
K02411	0.8064516
K02412	0.8064516
K02413	0
K02414	0
K02415	0
K02416	0.8064516
K02417	1.6129032
K02418	0
K02419	0.8064516
K02420	0.8064516
K02421	0.8064516
K02422	0.8064516
K02423	0
K02424	32.0852533
K02425	0
K02426	0
K02427	4.4354838
K02428	149.0153784
K02429	6.1187915
K02430	0
K02431	0.0288018
K02433	104.5861909
K02434	99.9999997
K02435	98.4808699
K02436	0
K02437	73.8291713
K02438	63.551602
K02439	0
K02440	78.8540883
K02441	0
