function.	GI_3
K00988	0
K00989	30.27
K00990	27.4
K00991	45.4
K00992	25.87
K00993	0
K00995	44.03
K00996	1.93
K00997	38.01
K00998	0.33
K01000	42.91
K01002	0.14
K01003	0
K01004	0
K01006	12.61
K01007	28.89
K01008	30.65
K01011	32.16
K01012	42
K01023	0
K01026	5.58
K01027	0
K01028	45.53
K01029	45.84
K01031	49.86
K01032	49.86
K01034	2.28
K01035	2.28
K01039	23.76
K01040	23.76
K01042	29.1
K01046	6.85
K01048	5.83
K01051	5.85
K01053	42.24
K01055	49.86
K01056	44.24
K01057	7.84
K01058	1.88
K01060	3.2
K01061	75.73
K01066	22.7
K01067	0
K01069	26.2
K01070	28.08
K01071	3.65
K01073	0
K01075	19.66
K01077	11.82
K01078	3.76
K01079	31.72
K01081	38.82
K01082	5.52
K01083	1.88
K01085	1.66
K01086	0
K01087	6.54
K01089	2.81
K01090	14.81
K01091	127.02
K01092	60.55
K01093	0
K01095	25.79
K01096	0.33
K01101	4.45
K01104	54.79
K01113	8.09
K01114	59.11
K01117	0
K01118	55.51
K01119	13.57
K01120	0
K01121	0
K01126	52.18
K01129	42.06
K01130	15.96
K01133	1.76
K01134	0
K01135	1
K01136	0
K01137	0
K01138	1.11
K01139	0.56
K01141	2.21
K01142	70.51
K01144	2.84
K01146	0
K01147	26.2
K01150	0.23
K01151	12.68
K01153	43.5
K01154	50.73
K01155	4.16
K01156	4.33
K01158	0
K01159	35.72
K01160	0
K01163	7.54
K01165	0
K01166	2.21
K01167	0
K01169	0
K01173	35.45
K01174	1.42
K01175	0.33
K01176	8.47
K01178	0
K01179	19.95
K01181	7.88
K01182	7.46
K01183	8.69
K01184	0
K01185	6.88
K01186	9.15
K01187	25.83
K01188	0
K01190	41.33
K01191	4.3
K01192	4.48
K01193	5.77
K01194	0
K01195	3.36
K01197	4.27
K01198	1.6
K01200	9.46
K01201	3.84
K01205	4.79
K01206	18.59
K01207	33.02
K01208	0
K01209	15.26
K01210	0.29
K01212	1.5
K01215	0.5
K01216	0.05
K01218	8.11
K01219	0
K01220	0.63
K01222	7.64
K01223	25.08
K01224	7.53
K01226	3.25
K01227	0
K01232	4.2
K01233	0
K01235	3.55
K01236	23.99
K01239	6.8
K01241	28.68
K01243	41.34
K01246	35.03
K01247	29.18
K01250	2.34
K01251	29.96
K01252	0
K01253	0
K01255	28.74
K01256	31.9
K01258	15.04
K01259	31.38
K01261	0.39
K01262	73.75
K01263	0
K01264	0
K01265	59.63
K01266	24.99
K01267	6.28
K01269	0
K01270	15.36
K01271	11.98
K01273	12.96
K01274	0.25
K01277	4.23
K01278	11.21
K01281	2.7
K01283	0
K01284	12.48
K01286	16.06
K01295	28.65
K01297	57.01
K01299	1.4
K01301	0
K01303	1
K01304	4.35
K01305	3.56
K01308	4.24
K01318	0.75
K01322	6.85
K01338	68.27
K01342	0.09
K01347	0.66
K01354	3.58
K01355	0
K01356	42.5
K01358	66.77
K01361	0.5
K01372	12.36
K01387	1.4
K01390	0
K01392	0
K01399	0
K01400	1.08
K01401	0
K01406	0
K01407	0
K01409	45.96
K01414	26.2
K01415	0
K01417	0
K01419	27.5
K01420	36.74
K01421	17.89
K01424	52.69
K01425	3.07
K01426	151.52
K01427	0
K01428	8.15
K01429	7.35
K01430	8.37
K01432	23.99
K01433	27.74
K01434	23.76
K01436	6.49
K01438	50.96
K01439	37.69
K01440	0.16
K01442	32.95
K01443	24.06
K01444	0
K01446	4.75
K01447	4.89
K01448	66.76
K01449	10.54
K01451	119.68
K01452	0
K01453	1.88
K01455	23.99
K01457	4.33
K01458	30.2
K01460	0
K01461	19.66
K01462	81.34
K01464	14.07
K01465	65.22
K01466	1.03
K01467	0.72
K01468	34.79
K01469	25.87
K01470	5.65
K01471	0
K01473	95.96
K01474	95.96
K01476	30.12
K01477	0
K01478	7.56
K01479	40.07
K01480	46.88
K01482	3.66
K01483	4.56
K01484	1.88
K01485	32.23
K01486	5.29
K01487	5.71
K01488	27.07
K01489	16.31
K01491	44.89
K01492	2.18
K01493	16.55
K01494	31.14
K01495	20.86
K01496	34.4
K01497	2.21
K01499	0
K01501	45.53
K01502	0
K01505	0
K01507	30.15
K01512	30.69
K01515	43.59
K01518	0
K01520	39.19
K01521	0
K01523	34.15
K01524	46.2
K01525	26.2
K01531	26.58
K01533	9.71
K01534	49.06
K01535	0.25
K01537	23.15
K01545	0
K01546	30.55
K01547	30.75
K01548	30.55
K01551	3.53
K01555	23.99
K01556	21.54
K01560	14.72
K01561	43.19
K01563	0
K01567	6.89
K01568	0
K01569	0.48
K01571	6.04
K01572	11.62
K01573	2.48
K01574	0.91
K01575	4.46
K01576	0
K01577	0
K01578	23.99
K01579	26.76
K01580	25.67
K01581	1.8
K01582	2.97
K01583	1.74
K01584	25.87
K01585	4.97
K01586	46.53
K01588	40.72
K01589	30.6
K01590	1.28
K01591	41.98
K01593	0
K01594	0
K01595	29.68
K01596	27.69
K01597	2.84
K01598	0.63
K01599	31.28
K01601	24.59
K01602	0
K01607	83.62
K01608	0
K01609	34.11
K01610	5.37
K01611	8.73
K01613	34.95
K01615	0
K01616	0.33
K01617	19.43
K01619	22.41
K01620	38.87
K01621	8.85
K01622	0
K01623	0.78
K01624	50.66
K01625	42.41
K01626	56.95
K01627	30.53
K01628	32.4
K01629	5.27
K01630	26.87
K01631	4.33
K01633	35.85
K01635	1
K01637	25.87
K01638	25.87
K01639	8.29
K01640	80.29
K01641	2.84
K01643	2.49
K01644	116.32
K01646	2.49
K01647	66.17
K01649	62.87
K01652	256.81
K01653	40.66
K01654	1.17
K01655	0
K01657	35.22
K01658	35.94
K01659	25.87
K01661	8.77
K01662	49.22
K01664	3.05
K01665	31.36
K01666	1.18
K01667	3.41
K01668	0.75
K01669	6.21
K01671	0
K01673	67.73
K01674	4.08
K01676	33.02
K01677	26.84
K01678	26.84
K01679	29.02
K01681	110.82
K01682	23.99
K01683	0
K01684	9.38
K01685	15.53
K01686	8.68
K01687	140.69
K01689	45.71
K01690	1.88
K01692	158.09
K01693	36.34
K01695	36.06
K01696	36.68
K01697	3.08
K01698	32.4
K01699	0.2
K01703	100.36
K01704	119.79
K01706	4.33
K01707	4.33
K01708	4.33
K01709	7.15
K01710	46.43
K01711	12.54
K01712	11.03
K01713	4.33
K01714	180.99
K01715	30.95
K01716	0.33
K01719	30.1
K01720	28.32
K01721	8.66
K01724	25.87
K01725	0
K01727	0.42
K01728	4.85
K01729	0
K01730	1
K01733	46.99
K01734	10.74
K01735	41.52
K01736	43.52
K01737	34.83
K01738	26.88
K01739	6.92
K01740	79.41
K01744	9.67
K01745	13.03
K01746	1.25
K01749	30.99
K01750	58.33
K01751	22.17
K01752	47.56
K01753	32.62
K01754	127.75
K01755	66.94
K01756	41.96
K01758	2.5
K01759	54.92
K01760	102.98
K01761	1.82
K01766	0.33
K01768	1.88
K01770	40.47
K01771	0.62
K01772	28.49
K01775	48.71
K01776	23.25
K01777	0
K01778	40.98
K01779	52.9
K01781	0
K01782	19.66
K01783	51.33
K01784	71.75
K01785	26.33
K01787	7.19
K01788	7.05
K01790	42.37
K01791	26.85
K01792	3.41
K01795	0
K01796	19.66
K01799	43.88
K01800	29.4
K01801	50.94
K01802	9.59
K01803	47.56
K01804	6.75
K01805	5.3
K01807	36.54
K01808	16.74
K01809	44.18
K01810	61.66
K01811	12.31
K01812	7.06
K01813	3.31
K01814	38.2
K01815	6.09
K01816	25.87
K01817	39.68
K01818	2.31
K01819	3.36
K01820	1.88
K01821	11.22
K01823	3.17
K01825	0
K01826	19.66
K01829	0.5
K01834	40.2
K01835	20.21
K01838	2.93
K01839	9.98
K01840	6.38
K01841	21.52
K01843	5.45
K01844	0
K01845	33.29
K01846	1.34
K01847	5.62
K01848	0
K01849	0
K01850	0
K01851	0
K01854	8.13
K01856	25.64
K01857	8.66
K01858	3.73
K01866	45.85
K01867	43.91
K01868	43.75
K01869	45.5
K01870	44
K01872	46.83
K01873	43.91
K01874	48.03
K01875	44.5
K01876	45.64
K01878	31
K01879	31
K01880	12.91
K01881	45.14
K01883	45.79
K01884	0
K01885	43.07
K01886	33.44
K01887	43.91
K01889	43.91
K01890	43.91
K01892	44.93
K01893	14.58
K01894	25.87
K01895	100.34
K01896	0
K01897	141.91
K01902	30.33
K01903	30.33
K01905	1
K01906	0.83
K01907	0
K01908	25.87
K01910	3.34
K01911	7.31
K01912	92.68
K01914	14
K01915	67.71
K01916	7.86
K01918	33.8
K01919	42.62
K01920	25.87
K01921	47.48
K01922	0.63
K01923	42.92
K01924	43.91
K01925	43.91
K01926	12.91
K01928	24.5
K01929	21.14
K01933	40.72
K01934	21.27
K01935	14.86
K01937	42.83
K01938	16.95
K01939	41.96
K01940	38.62
K01941	0
K01945	42.92
K01947	0
K01950	43.83
K01951	80.73
K01952	47.29
K01953	99.12
K01955	54.48
K01956	48.73
K01958	4.8
K01959	0.24
K01960	6.21
K01961	80.98
K01962	32.25
K01963	35.58
K01965	0
K01966	4.64
K01968	25.87
K01969	25.87
K01971	29.35
K01972	44.27
K01974	0
K01975	28.09
K01989	33.82
K01990	187.53
K01991	61.17
K01992	204.2
K01993	39.2
K01994	1
K01995	255.21
K01996	257.09
K01997	257.09
K01998	257.11
K01999	259.57
K02000	23.96
K02001	23.96
K02002	43.62
K02003	125.5
K02004	132.73
K02005	17.44
K02006	5.57
K02007	6.75
K02008	6.55
K02009	3.94
K02010	127.24
K02011	127.99
K02012	108.46
K02013	98.67
K02014	290.24
K02015	105.55
K02016	102.72
K02017	30.87
K02018	32.03
K02019	28.66
K02020	42.94
K02021	0.36
K02022	0.24
K02024	7.52
K02025	54.4
K02026	54.76
K02027	78.3
K02028	178.41
K02029	282.53
K02030	281.83
K02031	225.01
K02032	264.41
K02033	266.23
K02034	265.73
K02035	271.17
K02036	45.09
K02037	42.14
K02038	42.14
K02039	38.77
K02040	46.18
K02041	28.71
K02042	52.09
K02043	4.33
K02044	28.46
K02045	27.18
K02046	31.51
K02047	31.51
K02048	34.14
K02049	225.89
K02050	207.83
K02051	211.98
K02052	113.3
K02053	112.51
K02054	88.07
K02055	112.28
K02056	55.55
K02057	74.21
K02058	7.84
K02062	0.33
K02063	0.33
K02064	0.33
K02065	56.9
K02066	58.78
K02067	58.18
K02068	7.68
K02069	12.42
K02071	43.26
K02072	43.48
K02073	106.28
K02074	28.31
K02075	27.31
K02076	2.45
K02077	30.09
K02078	64.86
K02079	0
K02080	1
K02081	3.28
K02082	4.78
K02083	1.8
K02086	3.84
K02099	1.82
K02100	0.36
K02103	3.37
K02106	25.08
K02107	5.27
K02108	42.11
K02109	42.11
K02110	42.11
K02111	42.11
K02112	42.11
K02113	40.86
K02114	42.11
K02115	42.11
K02116	27.12
K02117	9.84
K02118	9.84
K02119	7.36
K02120	9.84
K02121	8.64
K02122	7.36
K02123	9.84
K02124	9.84
K02160	39.57
K02164	0
K02167	0
K02168	20.55
K02169	48.31
K02170	20.13
K02171	3.72
K02172	4.06
K02173	2.02
K02182	20.12
K02188	4.97
K02189	4.49
K02190	4.9
K02191	2.75
K02192	27.11
K02193	6.35
K02194	6.35
K02195	6.35
K02196	0.33
K02197	6.35
K02198	26.02
K02199	24.65
K02200	9.78
K02203	2.21
K02204	26.07
K02205	0
K02217	10.98
K02221	36.26
K02224	6.19
K02225	1.88
K02226	10.6
K02227	10.31
K02228	0.33
K02229	0.33
K02230	1.92
K02231	10.43
K02232	9.48
K02233	9.43
K02234	0
K02236	0.5
K02237	37.8
K02238	52.56
K02240	3.84
K02241	3.12
K02242	6.24
K02243	3.84
K02244	2.84
K02245	3.84
K02246	3.34
K02248	2.45
K02250	1
K02251	0
K02255	0
K02258	1.88
K02259	26.2
K02274	45.86
K02275	30.53
K02276	26.2
K02277	0
K02278	28.99
K02279	33.96
K02280	51.74
K02281	0
K02282	29.39
K02283	61.04
K02291	26.07
K02297	45.53
K02298	45.53
K02299	45.53
K02300	45.53
K02302	25.32
K02303	27.52
K02304	4.7
K02305	0
K02313	41.71
K02314	46.24
K02315	12.16
K02316	43.91
K02317	0
K02334	40.82
K02335	45.79
K02336	1.88
K02337	44.88
K02338	42.46
K02339	26.2
K02340	43.31
K02341	43.31
K02342	64.6
K02343	42.91
K02344	0.33
K02345	0
K02346	43.29
K02347	0.5
K02348	4.74
K02351	23.99
K02352	0
K02355	81.67
K02356	44.16
K02357	43.91
K02358	93.6
K02361	4.56
K02362	0
K02363	0
K02364	0
K02371	12.17
K02372	41.53
K02377	11.67
K02379	30.24
K02380	6.54
K02381	0
K02383	0
K02385	5.28
K02386	27.75
K02387	35.66
K02388	33.78
K02389	33.78
K02390	34.89
K02391	27.75
K02392	39.81
K02393	27.75
K02394	27.75
K02395	32.37
K02396	36.02
K02397	33.78
K02398	33.18
K02399	27.75
K02400	33.78
K02401	30.49
K02402	25.87
K02403	25.87
K02404	31.9
K02405	33.78
K02406	49.08
K02407	36.41
K02408	33.78
K02409	33.78
K02410	33.78
K02411	33.78
K02412	33.78
K02413	31.9
K02414	33.78
K02415	31.55
K02416	33.78
K02417	33.78
K02418	30.9
K02419	33.78
K02420	33.78
K02421	30.49
K02422	35.03
K02423	27.75
K02424	27.83
K02425	0
K02426	4.56
K02427	26.2
K02428	50.81
K02429	14.87
K02430	0.33
K02431	6.69
K02433	166.65
K02434	39.49
K02435	40.49
K02436	0
K02437	35.67
K02438	33.02
K02439	0.33
K02440	8.06
K02441	0.33
K02443	6.69
K02444	30.21
K02445	3.86
K02446	3.82
K02448	0
K02450	2.11
K02451	1.88
K02452	6.21
K02453	31.51
K02454	33.39
K02455	29.63
K02456	18.69
K02457	6.21
K02458	6.21
K02459	6.21
K02460	6.21
K02461	6.21
K02462	6.21
K02463	6.21
K02464	0
K02466	0.4
K02467	0
K02468	0.2
K02469	45.32
K02470	44.32
K02471	5.26
K02472	0.58
K02473	27.2
K02474	56.5
K02475	1.61
K02476	1.61
K02477	12.88
K02478	1.44
K02479	0
K02480	21.31
K02481	3.46
K02482	0
K02483	98.77
K02484	19.47
K02485	0
K02486	0
K02487	0
K02488	0
K02490	0
K02492	32.42
K02493	41.38
K02494	26.2
K02495	74.99
K02496	26.2
K02497	0
K02498	26.2
K02499	6.49
K02500	42.37
K02501	41.37
K02502	35.14
K02503	63.24
K02504	0.33
K02505	0.33
K02506	0.33
K02507	0.93
K02508	0
K02509	41.52
K02510	55.89
K02511	1.88
K02517	57.83
K02518	67.78
K02519	43.91
K02520	44.37
K02521	0.33
K02523	30.65
K02525	9.84
K02526	2.74
K02527	30.53
K02528	43.91
K02529	143.55
K02530	2.4
K02531	0.25
K02532	0.85
K02533	25.87
K02535	26.8
K02536	32.05
K02538	0
K02548	10.14
K02549	4.54
K02550	0
K02551	6.82
K02552	2.01
K02553	2.21
K02554	19.43
K02556	44.07
K02557	46.94
K02558	26.2
K02560	0.33
K02562	0
K02563	42.91
K02564	23.7
K02565	0
K02566	0.73
K02567	21.45
K02568	21.45
K02569	19.99
K02570	21.45
K02571	19.66
K02572	0.66
K02573	4.71
K02574	4.71
K02575	7.97
K02584	0
K02585	2.21
K02586	5.83
K02587	2.34
K02588	6.14
K02589	3.72
K02590	3.72
K02591	5.83
K02592	0.86
K02593	0
K02594	4.87
K02595	0
K02596	0
K02597	0
K02598	4
K02600	43.91
K02601	45.68
K02609	25.87
K02610	25.87
K02611	25.87
K02612	25.87
K02613	25.87
K02614	32.93
K02615	0
K02616	25.87
K02617	1.88
K02618	1.88
K02619	31.44
K02621	37.07
K02622	37.07
K02623	0
K02624	69.29
K02625	1.88
K02626	0
K02635	0
K02636	0
K02647	7
K02650	9.31
K02651	31.08
K02652	10.52
K02653	14.76
K02654	59.52
K02655	1.88
K02656	2.21
K02657	1.88
K02658	1.88
K02659	1.88
K02660	1.88
K02661	0
K02662	3.95
K02663	5.65
K02664	4.08
K02665	0
K02666	0.6
K02667	1.88
K02668	0
K02669	12.96
K02670	1.88
K02671	1.88
K02672	1.88
K02673	1.88
K02674	1.88
K02676	0
K02679	0.33
K02680	0.33
K02681	0.33
K02682	0.33
K02686	26.2
K02687	40.69
K02688	25.87
K02742	0.33
K02744	6.64
K02745	3.48
K02746	4.23
K02747	4.23
K02750	3.52
K02753	0
K02755	0.25
K02756	0
K02757	15.63
K02759	19.15
K02760	16.55
K02761	21.99
K02763	2.85
K02765	3.05
K02768	7.87
K02769	5.5
K02770	14.43
K02771	0
K02773	6.24
K02774	7.24
K02775	10.63
K02777	9.65
K02778	0
K02779	5.05
K02781	3.41
K02782	0.31
K02783	5.32
K02784	1.33
K02786	0.63
K02788	0.63
K02791	0.6
K02793	13.05
K02794	19.63
K02795	18.55
K02796	17.58
K02798	2.58
K02800	5.38
K02802	0
K02803	0
K02804	3.76
K02805	0.8
K02806	27.28
K02808	0
K02810	6.05
K02812	0
K02813	0
K02814	0.22
K02815	0.22
K02819	2.83
K02821	36.26
K02822	9.39
K02823	14.94
K02824	16.59
K02825	10.44
K02826	0
K02827	0
K02828	0
K02829	0
K02834	43.91
K02835	43.91
K02836	43.91
K02837	42.24
K02838	43.91
K02839	0.53
K02840	0
K02841	26.47
K02843	26.52
K02844	19.66
K02846	0
K02847	25.87
K02848	0
K02849	0
K02850	0
K02851	8.07
K02852	0.12
K02853	0
K02854	0.24
K02855	0.44
K02856	2.31
K02858	27.23
K02859	2.45
K02860	43.91
K02862	0
K02863	43.91
K02864	43.91
K02867	43.91
K02871	43.91
K02874	43.91
K02876	43.91
K02878	43.91
K02879	44.07
K02881	43.91
K02884	43.91
K02886	43.91
K02887	42.91
K02888	43.91
K02890	43.91
K02892	43.91
K02895	43.91
K02897	39.5
K02899	43.91
K02902	44.53
K02904	43.91
K02906	43.91
K02907	42.77
K02909	44.67
K02911	44.73
K02913	46.29
K02914	40.51
K02916	43.79
K02919	40.73
K02926	43.91
K02927	0.05
K02931	43.91
K02933	43.91
K02935	43.91
K02939	41.71
K02945	41.01
K02946	43.91
K02948	43.91
K02950	43.91
K02952	43.91
K02954	47.48
K02956	43.91
K02959	43.91
K02961	43.91
K02963	41.71
K02965	42.79
K02967	43.91
K02968	43.91
K02970	41.21
K02972	0
K02982	43.91
K02986	45.79
K02988	43.91
K02990	40.71
K02992	43.91
K02994	43.91
K02996	43.91
K03040	45.12
K03043	43.91
K03046	43.91
K03048	3.84
K03060	38.54
K03070	44.68
K03071	27.42
K03072	32.41
K03073	42.66
K03074	32.41
K03075	43.91
K03076	43.91
K03077	6.37
K03078	0
K03079	2.46
K03086	51.57
K03087	2.57
K03088	355.46
K03089	26.2
K03090	2.23
K03091	43.62
K03092	60.96
K03093	4.67
K03095	2.7
K03098	25.87
K03100	57.85
K03101	45.93
K03106	43.91
K03110	43.91
K03111	78.84
K03112	0
K03113	4.69
K03116	33.85
K03117	28.25
K03118	33.05
K03119	69.75
K03146	1.59
K03147	41.24
K03148	3.23
K03149	35.15
