function.	oral_19
K00948	544.009999999999
K00949	216.28
K00950	299.7
K00951	368.81
K00954	345.94
K00955	4.89
K00956	35.21
K00957	39.43
K00958	61.53
K00962	354.67
K00963	393.95
K00965	266.82
K00966	0.87
K00968	1.8
K00969	312.57
K00970	81.4900000000001
K00971	28.32
K00972	0
K00973	291.44
K00974	347.27
K00975	443.77
K00978	9.2
K00979	142.82
K00980	19.68
K00981	366.95
K00982	91.46
K00983	102.59
K00984	2.65
K00986	0.87
K00988	0.25
K00989	80.99
K00990	134.85
K00991	113.67
K00992	31.09
K00993	0
K00995	358.82
K00996	41.45
K00997	307.92
K00998	44.04
K01000	356.68
K01002	0.07
K01003	0
K01004	2.24
K01006	51.28
K01007	34.72
K01008	117.02
K01011	45.33
K01012	153.63
K01023	55.85
K01026	4.82
K01027	0
K01028	15.98
K01029	15.98
K01031	9.76
K01032	9.76
K01034	23.75
K01035	23.75
K01039	0.7
K01040	0.7
K01042	115.37
K01046	17.87
K01048	11.79
K01051	1.96
K01053	13.02
K01055	11.63
K01056	356.77
K01057	78.58
K01058	80.7200000000001
K01060	32.08
K01061	31.07
K01066	15.53
K01067	0.25
K01069	74.97
K01070	62.24
K01071	205.49
K01073	0
K01075	0.5
K01077	18.45
K01078	4.47
K01079	324.86
K01081	188.16
K01082	122.95
K01083	1.06
K01085	4.36
K01086	0
K01087	11.19
K01089	95.74
K01090	216.02
K01091	461.04
K01092	349.38
K01093	0
K01095	136.1
K01096	42.86
K01101	67.09
K01104	508.929999999999
K01113	2.84
K01114	56.4
K01117	0.12
K01118	168.49
K01119	216.81
K01120	0
K01121	0.45
K01126	296.69
K01129	67.63
K01130	5.73
K01133	9.98
K01134	0
K01135	0
K01136	0.62
K01137	0
K01138	2.36
K01139	105.01
K01141	43.25
K01142	392.36
K01144	2.17
K01146	0
K01147	72.78
K01150	19.26
K01151	66.58
K01153	510.08
K01154	577.77
K01155	71.82
K01156	278.67
K01158	5.26
K01159	149.97
K01160	4.45
K01163	13.57
K01165	0
K01166	50.77
K01167	10.01
K01169	0
K01173	56.97
K01174	2.01
K01175	43.03
K01176	92.72
K01178	5.26
K01179	14.34
K01181	1.57
K01182	28.76
K01183	10.15
K01184	0.25
K01185	25.76
K01186	58.81
K01187	44.33
K01188	0
K01190	102.06
K01191	159.42
K01192	11.05
K01193	392.84
K01194	10.38
K01195	143.6
K01197	0.65
K01198	6.39
K01200	205.89
K01201	0.8
K01205	0.9
K01206	23.2
K01207	512.91
K01208	0.99
K01209	3.1
K01210	1.5
K01212	2.21
K01215	202.68
K01216	0
K01218	0.45
K01219	1.74
K01220	184.76
K01222	159.86
K01223	896.189999999999
K01224	7.15
K01226	198.61
K01227	22.25
K01232	6.37
K01233	0
K01235	1.64
K01236	11.89
K01239	18.07
K01241	10.57
K01243	322.12
K01246	290.77
K01247	21.11
K01250	1.12
K01251	15.62
K01252	1.31
K01253	2.4
K01255	141.99
K01256	149.54
K01258	256.27
K01259	37.72
K01261	205.24
K01262	377.7
K01263	0
K01264	0
K01265	373.56
K01266	19.45
K01267	7.95
K01269	0.45
K01270	116.3
K01271	204.69
K01273	14.59
K01274	158.54
K01277	1.9
K01278	9.35
K01281	199.83
K01283	0
K01284	13.37
K01286	29.75
K01295	8.58
K01297	37.52
K01299	3.06
K01301	0
K01303	0.46
K01304	197.68
K01305	3.94
K01308	0
K01318	0
K01322	39.13
K01338	154.6
K01342	0
K01347	88.88
K01354	8.08
K01355	0
K01356	90.72
K01358	372.84
K01361	147.67
K01372	199.27
K01387	9.48
K01390	21.29
K01392	0
K01399	0
K01400	0
K01401	0
K01406	0.1
K01407	31.46
K01409	357.8
K01414	78.57
K01415	0.18
K01417	0
K01419	135.1
K01420	210.28
K01421	212.62
K01424	358.39
K01425	14.38
K01426	218.51
K01427	0.06
K01428	22.78
K01429	21.74
K01430	21.74
K01432	0
K01433	128.19
K01434	19.64
K01436	34.63
K01438	53.68
K01439	352.3
K01440	0
K01442	5.46
K01443	267.29
K01444	3.04
K01446	15.44
K01447	16.69
K01448	344.72
K01449	0.62
K01451	80.31
K01452	0.25
K01453	6.32
K01455	0.5
K01457	2.9
K01458	15.83
K01460	2.33
K01461	0
K01462	551.479999999999
K01464	5.79
K01465	376.57
K01466	8.38
K01467	195.74
K01468	18.95
K01469	4.5
K01470	2.88
K01471	5.26
K01473	0.75
K01474	0.75
K01476	0.37
K01477	19.58
K01478	183.32
K01479	8.94
K01480	36.84
K01482	4.25
K01483	19.52
K01484	9.76
K01485	53.98
K01486	40.89
K01487	10.48
K01488	207.93
K01489	268.49
K01491	355.68
K01492	0
K01493	214.3
K01494	141.77
K01495	326.52
K01496	38.55
K01497	102.35
K01499	0.25
K01501	74.68
K01502	2.1
K01505	46.17
K01507	286.4
K01512	254.24
K01515	289.99
K01518	0
K01520	291.72
K01521	0.25
K01523	38.55
K01524	234.99
K01525	75.13
K01531	46.7
K01533	249.26
K01534	248.49
K01535	0.04
K01537	216.46
K01545	0
K01546	57.32
K01547	47.44
K01548	46.56
K01551	5.36
K01555	14.86
K01556	14.13
K01560	70.18
K01561	11.01
K01563	0
K01567	0.82
K01568	0
K01569	5.51
K01571	78.57
K01572	61.49
K01573	35.3
K01574	10.01
K01575	207.37
K01576	9.76
K01577	1.25
K01578	1
K01579	77.39
K01580	2.29
K01581	1.96
K01582	137.61
K01583	10.55
K01584	13.59
K01585	90.21
K01586	358.54
K01588	353.85
K01589	288.71
K01590	1.29
K01591	354.62
K01593	0
K01594	0
K01595	260.66
K01596	15.82
K01597	212.56
K01598	185.58
K01599	143.57
K01601	0.5
K01602	0.25
K01607	119.99
K01608	10.76
K01609	131.48
K01610	139.74
K01611	2.92
K01613	214.47
K01615	0.45
K01616	0.87
K01617	1.85
K01619	273.16
K01620	165.08
K01621	12.26
K01622	0
K01623	3.93
K01624	361.02
K01625	296.8
K01626	532.89
K01627	147.66
K01628	73.28
K01629	1.2
K01630	12.14
K01631	12.41
K01633	287.049999999999
K01635	339.7
K01637	14.92
K01638	17.56
K01639	91.77
K01640	23.92
K01641	207.33
K01643	45.61
K01644	73.95
K01646	45.36
K01647	258.14
K01649	341.43
K01652	435.07
K01653	305.01
K01654	49.71
K01655	0
K01657	171.81
K01658	118.24
K01659	30.43
K01661	54.89
K01662	154.85
K01664	95.84
K01665	60.66
K01666	8.64
K01667	9.76
K01668	3.27
K01669	62.39
K01671	0
K01673	362.36
K01674	12.73
K01676	32.81
K01677	2.11
K01678	1.11
K01679	165.69
K01681	193.62
K01682	118.7
K01683	0
K01684	10.01
K01685	19.68
K01686	208.41
K01687	318.53
K01689	356.95
K01690	29.93
K01692	26.43
K01693	33.45
K01695	169.79
K01696	328.5
K01697	11.72
K01698	138.45
K01699	0.7
K01703	294.71
K01704	304.51
K01706	11.3
K01707	5.54
K01708	5.76
K01709	7.2
K01710	374.93
K01711	56.5
K01712	23.37
K01713	10.46
K01714	449.36
K01715	10.73
K01716	42.35
K01719	129.46
K01720	18.68
K01721	0.75
K01724	13.07
K01725	5.76
K01727	30.14
K01728	0
K01729	2.32
K01730	0
K01733	355.9
K01734	73.72
K01735	369.35
K01736	355.68
K01737	160.47
K01738	365.54
K01739	231.57
K01740	226.9
K01744	142.5
K01745	41.61
K01746	1.8
K01749	135.05
K01750	33.53
K01751	7.32
K01752	528.669999999999
K01753	16.21
K01754	366.33
K01755	340.86
K01756	409.31
K01758	0.31
K01759	439.9
K01760	146.41
K01761	10.04
K01766	43.87
K01768	5.76
K01770	83.59
K01771	3.14
K01772	232.28
K01775	367.36
K01776	354.9
K01777	0.41
K01778	147.67
K01779	101.97
K01781	0.5
K01782	5.75
K01783	378.28
K01784	472.08
K01785	278.63
K01787	0.89
K01788	251.85
K01790	286.34
K01791	75.72
K01792	49.07
K01795	0
K01796	4.5
K01799	3.35
K01800	2.6
K01801	10.76
K01802	96.42
K01803	384.21
K01804	6.36
K01805	50.45
K01807	280.88
K01808	90.0000000000001
K01809	273.39
K01810	375.92
K01811	3.03
K01812	177.76
K01813	1.72
K01814	147.1
K01815	4.31
K01816	28.33
K01817	291.86
K01818	53.33
K01819	377.31
K01820	0.17
K01821	340.71
K01823	213.37
K01825	0
K01826	12.17
K01829	1.7
K01834	294.13
K01835	225.07
K01838	45.41
K01839	210.92
K01840	65.92
K01841	15.69
K01843	2.63
K01844	0.45
K01845	152.54
K01846	0.45
K01847	16.45
K01848	0.02
K01849	0.02
K01850	0
K01851	5.26
K01854	174.5
K01856	14.26
K01857	11.66
K01858	2.12
K01866	355.88
K01867	363.589999999999
K01868	355.84
K01869	362.4
K01870	361.91
K01872	356.76
K01873	355.68
K01874	357.18
K01875	356.09
K01876	363.36
K01878	344
K01879	344
K01880	11.68
K01881	356.07
K01883	355.68
K01884	0.8
K01885	220.56
K01886	82.27
K01887	356.12
K01889	357.43
K01890	355.68
K01892	356.35
K01893	256.36
K01894	34.76
K01895	93.15
K01896	0
K01897	186.61
K01902	145.36
K01903	141.69
K01905	5.26
K01906	0.62
K01907	0.5
K01908	1.42
K01910	54.48
K01911	57.4
K01912	23.73
K01914	222.83
K01915	387.85
K01916	305.13
K01918	80.86
K01919	259.37
K01920	32.26
K01921	360.49
K01922	185.58
K01923	356.65
K01924	357.19
K01925	355.68
K01926	208.3
K01928	380.26
K01929	355.68
K01933	354.68
K01934	286.7
K01935	177.43
K01937	352.02
K01938	243.6
K01939	342.94
K01940	328.73
K01941	8.72
K01945	355.33
K01947	20
K01950	18.53
K01951	377.26
K01952	527.43
K01953	78.87
K01955	354.15
K01956	351.81
K01958	24.34
K01959	61.53
K01960	62.95
K01961	389.049999999999
K01962	348.39
K01963	349.92
K01965	2.42
K01966	6.16
K01968	9.76
K01969	9.82
K01971	11.05
K01972	355.93
K01974	0
K01975	10
K01989	530.7
K01990	2133.07
K01991	66.78
K01992	1916.98
K01993	29.07
K01994	0.21
K01995	312.6
K01996	326.87
K01997	327.12
K01998	328.62
K01999	420.62
K02000	57.47
K02001	14.91
K02002	94.26
K02003	1596.19
K02004	1394.33
K02005	206.07
K02006	53.45
K02007	54.46
K02008	53.95
K02009	15.25
K02010	208.34
K02011	220.47
K02012	241.05
K02013	696.339999999999
K02014	426.29
K02015	861.86
K02016	555.53
K02017	121.4
K02018	138.68
K02019	38.06
K02020	152.41
K02021	1.06
K02022	0.37
K02024	5.22
K02025	261.01
K02026	259.52
K02027	273.45
K02028	979.449999999999
K02029	927.21
K02030	1309.5
K02031	218.21
K02032	277.46
K02033	296.32
K02034	304.98
K02035	577.4
K02036	537.99
K02037	351.74
K02038	351.74
K02039	262.98
K02040	356.75
K02041	10.15
K02042	14.38
K02043	5.47
K02044	10.66
K02045	30.69
K02046	30.69
K02047	30.69
K02048	40.76
K02049	84.39
K02050	88.52
K02051	84.05
K02052	146.26
K02053	140.15
K02054	106.92
K02055	154.8
K02056	236.88
K02057	459.359999999999
K02058	24.53
K02062	44.98
K02063	65.99
K02064	66.32
K02065	152.76
K02066	152.76
K02067	152.76
K02068	43.76
K02069	44.58
K02071	367.63
K02072	361.9
K02073	594.39
K02074	31.13
K02075	31.13
K02076	19.91
K02077	34.06
K02078	659.629999999999
K02079	0
K02080	0
K02081	2.03
K02082	174.92
K02083	4.14
K02086	205.7
K02099	4.02
K02100	0.57
K02103	0.37
K02106	16.32
K02107	6.67
K02108	358.91
K02109	385.459999999999
K02110	358.91
K02111	358.91
K02112	358.91
K02113	153.24
K02114	359.16
K02115	359.16
K02116	59.15
K02117	39.66
K02118	39.66
K02119	38.62
K02120	39.09
K02121	29.42
K02122	38.87
K02123	39.66
K02124	39.66
K02160	348.4
K02164	4.34
K02167	11.36
K02168	74.91
K02169	150.19
K02170	20
K02171	0.39
K02172	0.39
K02173	0.99
K02182	2.93
K02188	12.86
K02189	11.62
K02190	2.36
K02191	1.86
K02192	28.09
K02193	44.61
K02194	44.61
K02195	44.61
K02196	42.35
K02197	44.61
K02198	44.36
K02199	87.64
K02200	85.66
K02203	0.72
K02204	31.21
K02205	0
K02217	137.89
K02221	329.87
K02224	13.3
K02225	9.76
K02226	15.04
K02227	24.63
K02228	0.56
K02229	10.57
K02230	10.44
K02231	15.27
K02232	13.75
K02233	15.52
K02234	9.88
K02236	204.71
K02237	428.68
K02238	337.59
K02240	206.51
K02241	0
K02242	267.88
K02243	205.71
K02244	205.49
K02245	198.16
K02246	186.25
K02248	208.04
K02250	0
K02251	0
K02255	0
K02258	10.76
K02259	16.75
K02274	27.6
K02275	36.74
K02276	21.62
K02277	0.99
K02278	54.24
K02279	57.92
K02280	56.42
K02281	0
K02282	56.91
K02283	66.29
K02291	43.47
K02297	15.15
K02298	15.19
K02299	15.19
K02300	14.19
K02302	22.91
K02303	29.5
K02304	3.61
K02305	0.12
K02313	355.23
K02314	395.24
K02315	6.74
K02316	356.38
K02317	0
K02334	124.8
K02335	356.68
K02336	5.5
K02337	358.96
K02338	319.51
K02339	73.1
K02340	355.68
K02341	321.9
K02342	267.82
K02343	358.37
K02344	43.03
K02345	0
K02346	293.07
K02347	7.11
K02348	205.64
K02351	9.76
K02352	0
K02355	371.69
K02356	354.67
K02357	355.68
K02358	436.71
K02361	7.98
K02362	0
K02363	2.31
K02364	1
K02371	219.46
K02372	355.49
K02377	43.13
K02379	108.1
K02380	52.12
K02381	0.17
K02383	0
K02385	1.88
K02386	49.81
K02387	75.53
K02388	75.53
K02389	75.53
K02390	111.09
K02391	11.8
K02392	137.7
K02393	73.31
K02394	73.06
K02395	15.02
K02396	74.53
K02397	74.53
K02398	11.71
K02399	10.8
K02400	75.53
K02401	78.79
K02402	10.51
K02403	15.77
K02404	73.2
K02405	75.53
K02406	198.15
K02407	78.22
K02408	75.53
K02409	79.75
K02410	76.53
K02411	67.32
K02412	75.53
K02413	11.66
K02414	15.91
K02415	73.97
K02416	74.47
K02417	136.68
K02418	12.64
K02419	75.53
K02420	75.53
K02421	75.12
K02422	75.92
K02423	9.76
K02424	441.34
K02425	0
K02426	49
K02427	73.9
K02428	336.42
K02429	68.57
K02430	38.9
K02431	55.83
K02433	321.59
K02434	306.22
K02435	306.97
K02436	2.04
K02437	81.45
K02438	60.07
K02439	43.03
K02440	592.9
K02441	12.15
K02443	0.95
K02444	74.52
K02445	60.11
K02446	44.93
K02448	0.12
K02450	0
K02451	0
K02452	10.01
K02453	73.68
K02454	73.86
K02455	74.89
K02456	99.64
K02457	10.01
K02458	10.01
K02459	10.01
K02460	10.01
K02461	11.36
K02462	9.76
K02463	9.76
K02464	35.61
K02466	4.19
K02467	0
K02468	4.19
K02469	359.68
K02470	358.89
K02471	70.03
K02472	35.07
K02473	4.49
K02474	19.64
K02475	20.13
K02476	20.44
K02477	21.57
K02478	8.2
K02479	4.26
K02480	9.76
K02481	49.41
K02482	15.97
K02483	216.79
K02484	252.3
K02485	0
K02486	0
K02487	33.12
K02488	0.25
K02490	0
K02492	139.41
K02493	366.55
K02494	73.12
K02495	503.01
K02496	63.03
K02497	0
K02498	73.12
K02499	22.36
K02500	199.14
K02501	199.89
K02502	36.66
K02503	360.749999999999
K02504	43.56
K02505	43.03
K02506	42.86
K02507	44.04
K02508	1.34
K02509	11.6
K02510	15.68
K02511	0
K02517	169.72
K02518	376.309999999999
K02519	358.76
K02520	355.68
K02521	42.4
K02523	142.02
K02525	12.33
K02526	13.69
K02527	141.95
K02528	355.93
K02529	786.36
K02530	185.73
K02531	160.16
K02532	8.2
K02533	30.98
K02535	142.11
K02536	149.87
K02538	0.59
K02548	66.5
K02549	49.09
K02550	0
K02551	55.59
K02552	48.73
K02553	49.19
K02554	3.2
K02556	82.99
K02557	152.7
K02558	77.63
K02560	43.03
K02562	6.06
K02563	355.68
K02564	260.88
K02565	4
K02566	53.02
K02567	105.06
K02568	105.06
K02569	55.22
K02570	65.41
K02571	4.27
K02572	59.15
K02573	116.5
K02574	116.5
K02575	35.39
K02584	0
K02585	0.27
K02586	0
K02587	0.02
K02588	0.27
K02589	0
K02590	0
K02591	0
K02592	0
K02593	0
K02594	0.41
K02595	0
K02596	0
K02597	0
K02598	0.92
K02600	355.68
K02601	355.9
K02609	10.88
K02610	10.88
K02611	10.88
K02612	9.28
K02613	14.13
K02614	190.19
K02615	0
K02616	5.26
K02617	2.12
K02618	1.12
K02619	58.91
K02621	285.41
K02622	285.849999999999
K02623	9.76
K02624	17.4
K02625	1.02
K02626	0
K02635	0
K02636	0.18
K02647	53.41
K02650	29.22
K02651	64.55
K02652	33.42
K02653	35.03
K02654	100.46
K02655	51.21
K02656	62.35
K02657	0.33
K02658	0.33
K02659	0.33
K02660	0.33
K02661	0
K02662	1.7
K02663	30.73
K02664	20.33
K02665	20.33
K02666	31.21
K02667	11.21
K02668	11.21
K02669	50.59
K02670	40.33
K02671	20.32
K02672	30.09
K02673	20
K02674	21.31
K02676	20.33
K02679	41.54
K02680	41.54
K02681	42.02
K02682	43.03
K02686	54.05
K02687	348.3
K02688	10.39
K02742	42.02
K02744	42.44
K02745	30.57
K02746	30.58
K02747	30.57
K02750	3.8
K02753	0
K02755	1.22
K02756	0.7
K02757	229.04
K02759	385.03
K02760	428.5
K02761	471.32
K02763	1
K02765	3.79
K02768	15.53
K02769	2.36
K02770	269.18
K02771	0.5
K02773	81.37
K02774	81.33
K02775	79.81
K02777	72.19
K02778	0
K02779	383.83
K02781	30.63
K02782	0.16
K02783	23.67
K02784	43.98
K02786	176.08
K02788	186.13
K02791	26.29
K02793	198
K02794	474.36
K02795	454.1
K02796	443.46
K02798	9.62
K02800	16.36
K02802	2.25
K02803	7.1
K02804	20.2
K02805	33.34
K02806	77.12
K02808	0
K02810	259
K02812	0
K02813	0
K02814	0
K02815	0
K02819	196.63
K02821	260.59
K02822	380.129999999999
K02823	170.79
K02824	275.52
K02825	275.15
K02826	0
K02827	0
K02828	0
K02829	0
K02834	307.57
K02835	355.68
K02836	355.68
K02837	276.52
K02838	355.68
K02839	0.99
K02840	0
K02841	105.84
K02843	145.59
K02844	11
K02846	0
K02847	40.09
K02848	0
K02849	21.51
K02850	0.9
K02851	233.36
K02852	31.46
K02853	31.46
K02854	0.44
K02855	0.44
K02856	1.24
K02858	23.2
K02859	20.41
K02860	355.68
K02862	0
K02863	355.68
K02864	355.68
K02867	355.68
K02871	354.67
K02874	366.55
K02876	347.27
K02878	335.94
K02879	366.55
K02881	355.62
K02884	355.73
K02886	377.42
K02887	355.68
K02888	355.68
K02890	367.56
K02892	366.55
K02895	366.05
K02897	166.01
K02899	354.67
K02902	357.45
K02904	366.55
K02906	366.55
K02907	305.01
K02909	412.48
K02911	351
K02913	532.28
K02914	350.32
K02916	355.68
K02919	328.14
K02926	366.55
K02927	0
K02931	366.55
K02933	366.55
K02935	354.67
K02939	355.68
K02945	355.72
K02946	355.18
K02948	336.4
K02950	354.84
K02952	366.55
K02954	525.25
K02956	354.59
K02959	354.67
K02961	366.55
K02963	355.68
K02965	366.55
K02967	356.69
K02968	355.68
K02970	362.41
K02972	0
K02982	366.55
K02986	366.55
K02988	377.42
K02990	355.68
K02992	355.85
K02994	366.55
K02996	354.67
K03040	366.56
K03043	352.01
