function.	oral_8
K00496	0.5921323
K00499	0.1039926
K00500	0.1522834
K00505	0.0285542
K00507	0.1685397
K00508	0.8281214
K00510	0.935413
K00511	0
K00517	6.6985324
K00518	0
K00519	0
K00520	3.698254
K00523	0.1532443
K00525	123.6249225
K00526	124.9258485
K00527	104.0543562
K00528	3.2599815
K00529	0.4281626
K00530	0.0212489
K00531	0.0035438
K00532	0.0044297
K00533	0.0022149
K00534	0
K00537	31.6805038
K00538	0.0008859
K00539	0
K00540	79.2684681
K00543	0.0394455
K00545	0.2075071
K00547	43.0323339
K00548	2.0476785
K00549	72.9347598
K00554	101.0086598
K00556	0
K00557	11.4631312
K00558	79.8562568
K00559	0.0627542
K00560	91.8664567
K00561	7.5297452
K00563	58.3070479
K00564	89.0834096
K00566	107.4601545
K00567	81.6567384
K00568	1.4963626
K00569	0.0251016
K00570	0
K00571	54.3494408
K00573	8.5781385
K00574	25.3793705
K00575	7.8370049
K00584	0.0053156
K00588	0.5360966
K00590	0.8278637
K00595	1.213499
K00596	0.1215199
K00598	0.312245
K00599	107.1978772
K00600	100.3049277
K00602	97.0844464
K00603	21.4705821
K00604	102.7110015
K00605	2.1539925
K00606	11.5239537
K00607	0.5144048
K00608	0
K00609	97.1696544
K00610	0.3982305
K00611	101.9152428
K00612	0.1546389
K00613	0.090605
K00614	17.2345274
K00615	203.1265357
K00616	75.2089914
K00619	2.2037607
K00620	24.0492808
K00622	0.3631374
K00624	0.08375
K00625	85.9967062
K00626	84.7885768
K00627	91.0366821
K00631	2.4131062
K00632	2.123775
K00633	1.1784487
K00634	0.7842312
K00635	1.5044262
K00638	6.2657659
K00639	2.0418479
K00640	103.1374297
K00641	6.7239488
K00643	0
K00645	99.3509431
K00646	0.0466174
K00647	3.559017
K00648	111.3590873
K00651	65.9342406
K00652	9.8085432
K00655	100.5628938
K00656	154.3704326
K00657	28.0462276
K00658	3.4245968
K00661	51.2165268
K00662	10.9074874
K00663	0.003586
K00666	8.7072979
K00672	0.0215157
K00673	0.2366728
K00674	70.7860504
K00675	0.9634928
K00676	8.3775766
K00677	10.2633362
K00680	74.6425298
K00681	4.2526018
K00683	5.7767157
K00684	7.0198277
K00685	6.862974
K00686	0.0066446
K00687	67.9067593
K00688	112.4479481
K00689	11.505842
K00690	43.7903886
K00691	8.2335485
K00692	5.4300131
K00693	0
K00694	4.0606488
K00696	0
K00697	1.3229701
K00700	65.5899203
K00701	3.2827671
K00702	0.000443
K00703	64.1623963
K00705	98.6293115
K00712	9.1396074
K00713	0
K00720	1.8493687
K00721	2.5403211
K00729	0
K00737	0.1367091
K00745	1.8363829
K00748	10.7399255
K00752	25.5678394
K00754	11.0087359
K00756	59.7735902
K00757	31.3542997
K00758	0.8779653
K00759	105.4007334
K00760	94.7652073
K00761	99.3919323
K00762	100.229358
K00763	99.7704719
K00764	99.2067117
K00765	29.1114384
K00766	46.3024851
K00767	41.868286
K00768	2.5813033
K00769	10.6636426
K00772	0.5569123
K00773	98.8749844
K00776	0.1262477
K00777	0.0713166
K00782	12.8028548
K00783	96.9381755
K00784	89.2450056
K00785	1.4540707
K00786	24.8467792
K00788	86.5674281
K00789	119.6671757
K00790	185.0220434
K00791	100.395563
K00793	44.1210997
K00794	44.724937
K00795	9.8633397
K00796	94.4716581
K00797	24.0693596
K00798	1.4110454
K00799	20.672885
K00800	97.3004628
K00801	0.1147504
K00803	0.5988894
K00805	53.5043256
K00806	99.4926487
K00808	0.003586
K00809	0
K00810	0.0212489
K00812	8.8231758
K00813	1.1910611
K00817	51.4466053
K00818	14.6456813
K00819	0.5422205
K00820	100.0518373
K00821	1.1184007
K00822	0.1757116
K00823	1.7847851
K00824	3.9774136
K00826	104.3443312
K00830	0.0300165
K00831	51.6141882
K00832	0.7289557
K00833	11.3299322
K00835	0.1255083
K00836	1.5965092
K00837	1.0058828
K00839	1.2197715
K00840	0
K00841	71.8634703
K00842	0.000443
K00843	0
K00844	0.1290521
K00845	97.1091204
K00847	92.4687471
K00848	21.1620456
K00849	69.5926326
K00850	91.0479593
K00851	11.073071
K00852	25.5347353
K00853	0.2219655
K00854	7.8365433
K00855	0.0742784
K00856	0.4868316
K00857	91.6116737
K00858	99.8763635
K00859	99.5474911
K00860	6.1963249
K00862	0
K00863	36.6882248
K00864	74.9988956
K00865	76.6325678
K00867	91.4017674
K00868	138.7539455
K00869	86.8233734
K00870	0
K00872	83.762845
K00873	100.9422374
K00874	92.0283099
K00875	0.003586
K00876	98.3079386
K00878	67.3001459
K00879	4.1393915
K00880	5.2768172
K00881	0.000443
K00882	96.1306289
K00883	0.1255083
K00884	1.5736784
K00885	1.6884289
K00886	1.5335921
K00887	0.003586
K00891	97.9677847
K00892	0
K00893	0
K00895	0.3585354
K00897	10.1115556
K00899	0.0142172
K00901	95.5340793
K00903	0.003586
K00906	0.1183364
K00912	10.1071844
K00917	87.6438455
K00918	0.000443
K00919	52.5102497
K00924	1.5033435
K00925	108.5442153
K00926	80.9667111
K00927	100.389617
K00928	86.4685632
K00929	0.9163403
K00930	28.9625603
K00931	95.4843433
K00932	0
K00934	0.000443
K00936	69.9209525
K00937	13.9050217
K00938	87.7153817
K00939	98.6986882
K00940	100.2161728
K00941	60.4361668
K00942	104.3085294
K00943	100.4859594
K00945	92.1308388
K00946	11.9852986
K00947	0
K00948	187.3629677
K00949	86.4797769
K00950	67.7482707
K00951	105.6967898
K00952	0
K00954	99.7786343
K00955	0.6566018
K00956	0.4484398
K00957	1.2933611
K00958	8.542877
K00960	0.003586
K00962	95.5888341
K00963	117.9224173
K00965	80.2232369
K00966	0.9614566
K00968	0.1031367
K00969	99.0130283
K00970	3.507331
K00971	1.8184838
K00972	0.0044297
K00973	79.2956549
K00974	97.4493182
K00975	122.3143348
K00978	1.2155955
K00979	10.7237782
K00980	7.8661734
K00981	101.4404345
K00982	3.3194671
K00983	25.3748932
K00984	1.5602463
K00985	0.003586
K00986	1.7283729
K00988	0.0215157
K00989	3.5022186
K00990	10.4923525
K00991	34.8899607
K00992	0.0080578
K00995	102.0781169
K00996	1.6828469
K00997	98.4235003
K00998	1.8424618
K00999	0.0518768
K01000	99.4932099
K01002	1.230801
K01003	0.1949423
K01004	0.0518768
K01005	13.7386029
K01006	27.2389452
K01007	6.7538265
K01008	9.344602
K01011	3.1894724
K01012	22.9355261
K01013	0
K01023	2.9828799
K01026	1.4400667
K01027	0.0625012
K01028	0.5470421
K01029	0.6122011
K01031	0.3294294
K01032	0.3294294
K01034	35.2479042
K01035	35.215715
K01036	0
K01039	0.029004
K01040	0.0254181
K01041	0.1997238
K01042	12.4712409
K01043	0.0071719
K01046	0.7173748
K01048	2.444422
K01051	0.4874054
K01053	0.6473486
K01054	0.1663882
K01055	0.7873904
K01056	99.9465949
K01057	3.8777861
K01058	7.6194703
K01060	36.4671815
K01061	1.211468
K01066	11.714347
K01067	0.139831
K01069	10.383489
K01070	6.016605
K01071	40.3322777
K01073	0.1820787
K01075	0.0286876
K01076	0.0535224
K01077	1.9256007
K01078	6.626362
K01079	64.0993129
K01081	44.2395417
K01082	11.2097227
K01083	0
K01085	0.6886983
K01087	0.9158375
K01089	7.5001486
K01090	46.4116457
K01091	88.1921604
K01092	97.1031133
K01093	0
K01095	10.3598147
K01096	7.541675
K01101	36.0627632
K01103	0
K01104	165.6972409
K01112	0
K01113	0.3578947
K01114	1.0626299
K01115	0.003586
K01117	0
K01118	31.7837084
K01119	34.4609651
K01120	0.0784885
K01121	0
K01126	98.2637456
K01128	0.000443
K01129	14.5429418
K01130	1.0517179
K01133	0.0932347
K01138	0.9145382
K01139	9.076861
K01141	1.8424618
K01142	105.775219
K01143	0
K01144	0.0631971
K01146	0
K01147	2.0021996
K01150	1.0216377
K01151	6.5304594
K01152	0
K01153	117.8845503
K01154	173.6019084
K01155	21.618241
K01156	14.7015425
K01157	0
K01158	0.0179298
K01159	12.1934757
K01160	0.3729353
K01163	2.1916855
K01166	1.9070089
K01167	0.1004066
K01169	0
K01173	6.9225852
K01174	1.1060134
K01175	2.1017834
K01176	72.9975506
K01178	0.0251017
K01179	0.8914713
K01180	0
K01181	0.3162661
K01182	7.8445017
K01183	3.5677442
K01184	0
K01185	6.6084782
K01186	34.9888977
K01187	13.9695985
K01190	36.1265641
K01191	59.485412
K01192	0.2236263
K01193	127.9912464
K01194	0.1398521
K01195	27.5264975
K01197	46.6508056
K01198	5.0470293
K01199	0
K01200	39.8647611
K01201	0.3623417
K01202	0
K01205	0.0251017
K01206	35.8573385
K01207	53.9527334
K01208	2.6259574
K01209	3.8374777
K01210	0
K01212	0.3671771
K01213	0
K01214	0
K01215	40.4317321
K01216	0
K01218	2.4911637
K01219	0
K01220	81.9895263
K01222	16.8658894
K01223	282.4898973
K01224	3.9764052
K01225	0.0013289
K01226	69.0877377
K01227	23.2243848
K01232	3.9732387
K01233	0.0793745
K01234	14.852937
K01235	0.8346304
K01236	0.6745612
K01238	14.9710373
K01239	7.9008051
K01241	0.6167948
K01243	98.542846
K01246	95.7936918
K01247	1.6538755
K01249	0.0463505
K01250	0.5723048
K01251	1.1690129
K01252	0.3832188
K01253	0.003586
K01255	11.8779956
K01256	77.1451343
K01258	94.25791
K01259	7.7533486
K01261	84.6578486
K01262	95.2151585
K01263	0.2139498
K01264	0.2593838
K01265	103.1635919
K01266	0.6355209
K01267	0.4115059
K01269	28.6545853
K01270	23.2804411
K01271	59.9572118
K01273	0.8475399
K01274	28.8774699
K01277	0.2196395
K01278	0.4715421
K01281	86.5207048
K01283	0
K01284	1.0466476
K01286	18.4357382
K01289	0
K01295	0.9741928
K01297	0.3274396
K01299	2.310206
K01301	0
K01303	0.1426332
K01304	65.3003859
K01305	2.0520495
K01308	0.0172759
K01318	0.000443
K01322	1.2463843
K01338	11.6498577
K01342	0
K01347	1.8399187
K01354	7.8215034
K01355	0
K01356	9.9481411
K01358	111.9167337
K01361	44.5256878
K01362	58.6148482
K01364	9.8483014
K01372	88.8936335
K01376	0.1426332
K01387	0.0608768
K01389	0.1556303
K01390	3.2827671
K01392	0
K01399	0
K01400	0.0537893
K01401	0
K01406	0
K01407	0.37082
K01408	0
K01409	101.6408138
K01412	0.000443
K01414	2.2189867
K01415	0
K01417	55.6535888
K01419	15.6905143
K01420	25.677881
K01421	75.3130389
K01422	25.5454678
K01423	13.7949943
K01424	100.8744133
K01425	1.7822955
K01426	51.08828
K01428	9.0319401
K01429	8.7979403
K01430	8.9043154
K01431	0.0394455
K01432	0.0143438
K01433	9.7081369
K01434	0.1259513
K01436	4.6725146
K01438	2.8541504
K01439	77.202803
K01442	18.9317295
K01443	93.5576531
K01444	0.000443
K01446	37.2714205
K01447	10.9493027
K01448	27.1105454
K01449	0.0651167
K01451	8.9957353
K01452	0.0286876
K01453	0.180732
K01455	0.1899853
K01457	0.2428886
K01458	0.1362662
K01459	0
K01460	0.4853748
K01461	0.003586
K01462	179.8202905
K01463	7.1176026
K01464	0.571352
K01465	106.1779539
K01466	2.0751459
K01467	26.6153131
K01468	21.7360202
K01469	0.1681672
K01470	0.597223
K01471	0.0286876
K01473	0.1846837
K01474	0.2298315
K01476	0.2383485
K01477	0.4603027
K01478	68.131715
K01479	22.1540277
K01480	6.6714887
K01482	0.1946382
K01483	0.4132984
K01484	0.1219223
K01485	2.6560532
K01486	3.6350057
K01487	0.5555806
K01488	47.8282975
K01489	88.8370094
K01491	100.6570334
K01492	0
K01493	87.929652
K01494	11.5527342
K01495	92.3869745
K01496	17.7489774
K01497	10.0571278
K01499	0.0232876
K01500	0
K01501	3.2699334
K01502	0.109252
K01503	0
K01504	0.0394455
K01505	3.1653197
K01506	0.000443
K01507	29.117215
K01512	88.4930324
K01515	93.5215202
K01518	4.9241507
K01520	95.8944254
K01521	0.9567189
K01523	17.7981542
K01524	29.9550945
K01525	2.079533
K01529	4.1968638
K01531	16.213352
K01533	115.0731579
K01534	58.4356112
K01535	0.4359575
K01537	95.8741655
K01541	3.2827671
K01545	0
K01546	5.9012447
K01547	7.9002582
K01548	6.728769
K01550	0.000443
K01551	1.3327373
K01552	35.3717736
K01554	0.3380755
K01555	0.2132446
K01556	0.1375951
K01560	5.3723053
K01561	0.6540338
K01563	0.6891847
K01564	5.1117745
K01565	0
K01567	6.2133296
K01569	1.7282901
K01571	41.9109374
K01572	22.6396522
K01573	1.0962579
K01574	1.0792182
K01575	66.696647
K01576	0.0829199
K01577	0.90258
K01578	0
K01579	11.8908923
K01580	9.6104549
K01581	3.1116327
K01582	2.4835489
K01583	7.387112
K01584	0.3134122
K01585	8.265871
K01586	75.774688
K01588	98.9460188
K01589	92.9598875
K01590	0.3529502
K01591	99.8244592
K01593	0.003586
K01595	84.131722
K01596	1.5234741
K01597	87.6440651
K01598	77.5605043
K01599	24.7988048
K01601	0.0854792
K01602	0.0742784
K01607	27.7662076
K01608	0.1048785
K01609	53.662243
K01610	24.1872128
K01611	0.2577455
K01612	0
K01613	21.8513347
K01615	0
K01616	0.8706191
K01617	0.3136161
K01618	0.0363025
K01619	88.1050866
K01620	19.4932045
K01621	3.3501112
K01622	0.0017719
K01623	0.9483351
K01624	111.6443856
K01625	94.7077519
K01626	121.550399
K01627	11.2830697
K01628	25.8317867
K01629	6.3721668
K01630	0.1980922
K01631	0.1147504
K01632	0.2269469
K01633	69.491252
K01635	116.6706546
K01636	19.6565395
K01637	1.0828613
K01638	0.7664747
K01639	66.1661981
K01640	0.6295176
K01641	87.5018749
K01643	25.9919498
K01644	28.0059816
K01646	26.010583
K01647	41.6780499
K01649	67.9907158
K01652	95.1004708
K01653	66.2479534
K01654	23.699235
K01655	0
K01657	53.8749231
K01658	69.9453033
K01659	0.4542807
K01661	8.0341655
K01662	21.7358723
K01664	9.5095739
K01665	3.3486171
K01666	1.3741809
K01667	0.6003208
K01668	0.3440672
K01669	20.603333
K01671	0
K01673	92.7455503
K01674	16.550269
K01676	0.7487067
K01677	1.249778
K01678	1.2488921
K01679	14.3642135
K01681	33.0770729
K01682	9.0583099
K01684	0.4148037
K01685	0.945951
K01686	29.5020236
K01687	73.6152707
K01689	103.519437
K01690	0.7833511
K01692	8.1313913
K01693	21.9272718
K01695	55.4726266
K01696	60.9032065
K01697	0.8412607
K01698	12.205475
K01699	1.33512
K01703	46.1031654
K01704	65.7832095
K01706	0.4353718
K01707	0.1215221
K01708	0.2349204
K01709	0.7025618
K01710	86.3411683
K01711	3.6186772
K01712	25.0474749
K01713	0.2689464
K01714	91.7093055
K01715	0.6919958
K01716	1.8424618
K01719	11.4451656
K01720	1.4885888
K01721	0.1235958
K01722	0
K01724	0.7267048
K01725	0.4492986
K01726	0.0156727
K01727	40.785316
K01728	0.2865954
K01729	0.003586
K01730	0.0636401
K01732	0
K01733	85.1634737
K01734	4.3269596
K01735	94.8218254
K01736	96.4395686
K01737	27.8255448
K01738	109.5406383
K01739	47.5815086
K01740	55.9368988
K01743	0
K01744	13.9356487
K01745	27.5261282
K01746	12.3117056
K01749	12.22
K01750	4.288269
K01751	0.4980788
K01752	170.9829502
K01753	1.4950975
K01754	63.1484816
K01755	61.1186551
K01756	106.0473498
K01758	0.162603
K01759	91.0470012
K01760	38.4383856
K01761	0.2423681
K01766	1.8424618
K01768	1.2478002
K01770	5.2303025
K01771	0.0412173
K01772	56.7512727
K01774	0
K01775	100.7728191
K01776	98.4261761
K01777	0.1277215
K01778	15.9327938
K01779	18.2560942
K01780	0.0215157
K01781	0.0071719
K01782	0.6668601
K01783	100.8716737
K01784	148.3573349
K01785	68.9014928
K01786	71.3791982
K01787	0.0766339
K01788	87.336494
K01790	85.3736921
K01791	41.8203345
K01792	2.4150539
K01795	0.000443
K01796	0.6351916
K01797	0.0367455
K01798	0
K01799	0.1951742
K01800	0.0466174
K01801	0.1147504
K01802	6.0415586
K01803	105.8740418
K01804	2.9375331
K01805	7.1973232
K01807	93.065034
K01808	14.8642581
K01809	98.2603036
K01810	100.298612
K01811	1.6663569
K01812	30.849119
K01813	4.5502026
K01814	29.7838641
K01815	3.2877228
K01816	1.4563779
K01817	54.952352
K01818	22.5912388
K01819	187.7095695
K01820	0
K01821	95.4801788
K01822	0.2593838
K01823	88.5887499
K01825	0.003586
K01826	0.3636154
K01828	0.0212489
K01829	0
K01834	113.1130864
K01835	88.8054621
K01838	15.8011441
K01839	89.3672383
K01840	10.6492717
K01841	5.3527623
K01843	0.173608
K01844	0.096789
K01845	15.5111711
K01846	0.0648952
K01847	2.1957811
K01848	0.3964094
K01849	0.3955234
K01850	0
K01851	0.0430314
K01852	0
K01854	34.3423887
K01856	0.2107706
K01857	0.7463386
K01858	1.1177199
K01860	0.003586
K01865	0
K01866	107.6056313
K01867	100.3167523
K01868	99.1849276
K01869	98.6819264
K01870	99.2866566
K01872	99.9627708
K01873	99.0786975
K01874	101.8897272
K01875	98.6252546
K01876	104.9357727
K01878	98.0572837
K01879	97.4509847
K01880	1.7283233
K01881	100.5115305
K01883	98.9945906
K01884	0.073512
K01885	21.5678901
K01886	2.521198
K01887	99.179308
K01889	98.7660035
K01890	98.3268741
K01892	99.5794522
K01893	97.7138069
K01894	1.2690683
K01895	7.600774
K01896	0.0013289
K01897	30.1165377
K01902	10.6994341
K01903	10.3707298
K01904	0
K01905	0.0466174
K01906	0.4265152
K01907	0.2516005
K01908	0.2397806
K01909	0.3112606
K01910	27.8637015
K01911	7.8263218
K01912	0.5651185
K01913	0.0179298
K01914	80.2013152
K01915	104.8317986
K01916	95.8729197
K01917	5.1588348
K01918	12.87995
K01919	42.3018475
K01920	1.0681224
K01921	105.0381375
K01922	78.5770813
K01923	102.155356
K01924	99.7960328
K01925	99.9334697
K01926	90.666089
K01928	105.1284006
K01929	98.5637616
K01932	6.1467343
K01933	97.7190066
K01934	81.562113
K01935	15.1952201
K01937	100.0086137
K01938	112.0221021
K01939	100.669656
K01940	64.4916571
K01941	0.4093752
K01945	97.2984144
K01947	0.0488088
K01950	1.0125955
K01951	116.2208691
K01952	131.3586306
K01953	17.9460738
K01955	107.3367258
K01956	106.3508889
K01958	6.7800899
K01959	8.4291385
K01960	8.5998298
K01961	97.9105577
K01962	99.2256461
K01963	99.2278777
K01965	0.2075071
K01966	1.6887204
K01968	0.1219223
K01969	0.5545994
K01970	0
K01971	11.3384425
K01972	99.3445138
K01974	0.000443
K01975	0.2690666
K01976	1.6413836
K01989	146.4906624
K01990	438.8424017
K01991	2.0240594
K01992	465.3226562
K01993	2.3170098
K01994	0
K01995	73.0109107
K01996	73.6063319
K01997	73.5105673
K01998	72.9941708
K01999	79.6283922
K02000	37.0562602
K02001	36.2202039
K02002	37.3117196
K02003	547.4611901
K02004	478.6331458
K02005	100.1195479
K02006	11.973498
K02007	11.9796996
K02008	11.8046994
K02009	2.9954473
K02010	55.3416329
K02011	66.648869
K02012	83.8968229
K02013	196.2989767
K02014	16.999374
K02015	273.2241061
K02016	163.7293827
K02017	11.8648309
K02018	13.4017922
K02019	5.3617837
K02020	14.1202511
K02021	11.8444936
K02022	0.8941827
K02023	3.4720784
K02024	0.5823585
K02025	113.5569537
K02026	46.5064098
K02027	55.7937463
K02028	365.8219417
K02029	422.8838229
K02030	510.6818593
K02031	25.5664856
K02032	36.7868053
K02033	54.7734443
K02034	53.7754838
K02035	122.9008376
K02036	219.7257989
K02037	135.98629
K02038	136.6170196
K02039	133.3634396
K02040	144.1890297
K02041	6.5683638
K02042	13.049341
K02043	0.0573752
K02044	7.989908
K02045	0.8379948
K02046	0.8234073
K02047	0.8853997
K02048	1.0084517
K02049	7.9380311
K02050	19.56293
K02051	14.6614384
K02052	7.3955555
K02053	8.4907776
K02054	8.249779
K02055	8.5650169
K02056	86.1228729
K02057	173.3268885
K02058	10.5059567
K02062	1.8030598
K02063	2.0086145
K02064	2.1068659
K02065	11.3662718
K02066	15.520776
K02067	19.6637454
K02068	20.0745555
K02069	20.5850954
K02071	113.4435488
K02072	113.8597227
K02073	137.5722845
K02074	5.3148816
K02075	5.3449813
K02076	4.2249772
K02077	7.5912404
K02078	188.9335837
K02079	0
K02080	0
K02081	1.8259252
K02082	64.097237
K02083	2.4642187
K02086	88.2840187
K02099	0.3241051
K02100	0.0631971
K02101	0
K02103	2.9270413
K02106	14.6045616
K02108	100.3382515
K02109	108.5839913
K02110	96.6762866
K02111	100.3108104
K02112	100.3671169
K02113	99.9573865
K02114	100.2464424
K02115	98.9864715
K02116	1.9937679
K02117	32.9765855
K02118	33.8708087
K02119	33.7435285
K02120	34.1800188
K02121	33.880997
K02122	31.5924352
K02123	33.3588841
K02124	33.0505599
K02160	98.2363094
K02164	0.2916574
K02167	0.1151934
K02168	3.7544119
K02169	8.8804971
K02170	0.1272802
K02171	0
K02172	0
K02173	0.0013289
K02182	0.1892328
K02188	1.621068
K02189	1.3973695
K02190	1.6570857
K02191	1.320502
K02192	0.3280091
K02193	1.9759858
K02194	1.9755428
K02195	1.9746568
K02196	1.751183
K02197	1.9746568
K02198	1.8833781
K02199	3.6885096
K02200	2.2685361
K02203	0.0066446
K02204	0.5600136
K02205	0.000443
K02217	10.0656636
K02221	92.2389957
K02224	2.4352036
K02225	0.1111645
K02226	1.813927
K02227	2.6314466
K02228	0.7515432
K02229	0.9464578
K02230	1.0353571
K02231	2.6013393
K02232	2.427951
K02233	2.6654223
K02234	0.1183364
K02236	83.9952885
K02237	100.3459708
K02238	99.3972507
K02239	0.000443
K02240	85.3819139
K02241	0.0787011
K02242	93.7589632
K02243	86.2257125
K02244	86.6071252
K02245	85.0894243
K02246	83.3718411
K02247	0
