function.	GI_10
K00683	0.67
K00684	9.7
K00685	5.66
K00686	5.92
K00687	0
K00688	30.44
K00689	0
K00690	11.5
K00691	1.79
K00692	4.8
K00694	0.51
K00696	0
K00697	0
K00700	24.52
K00702	12.21
K00703	30.68
K00705	20.53
K00709	0
K00712	0
K00720	0
K00721	14.59
K00728	0.2
K00737	0
K00745	0
K00748	9.03
K00752	0.6
K00754	3.36
K00756	15.12
K00757	5.9
K00758	1.25
K00759	37.56
K00760	34.79
K00761	36.72
K00762	45.56
K00763	35.24
K00764	42.59
K00765	22.39
K00766	20.15
K00767	20.78
K00768	11.98
K00769	0.85
K00772	0.37
K00773	37.39
K00782	3.53
K00783	36.88
K00784	18.06
K00785	0
K00786	2.6
K00788	26.94
K00789	43.93
K00790	55.79
K00791	38.84
K00793	19.38
K00794	19.38
K00795	5.66
K00796	29.68
K00797	20.56
K00798	8.36
K00799	56.6
K00800	35.97
K00801	0.67
K00803	0.2
K00805	16.93
K00806	44.42
K00808	0
K00809	0
K00812	19.3
K00813	0
K00817	52.13
K00818	25.56
K00819	0.94
K00820	35.3
K00821	20.09
K00822	10.99
K00823	6.73
K00824	8.19
K00826	47.26
K00830	6.93
K00831	29.54
K00832	5.86
K00833	12.47
K00835	0.67
K00836	5.66
K00839	0
K00840	0
K00841	1.6
K00842	0
K00844	2.16
K00845	41.23
K00847	14.72
K00848	6
K00849	13.96
K00850	47.68
K00851	1.69
K00852	6.53
K00853	4.87
K00854	19.22
K00855	0
K00856	6.78
K00857	11.97
K00858	37.39
K00859	36.27
K00860	7.82
K00862	0.2
K00863	2.09
K00864	43.15
K00865	21.83
K00867	0
K00868	25.96
K00869	0
K00870	0
K00872	6.62
K00873	31.44
K00874	21.85
K00876	24.47
K00878	31.15
K00879	0.74
K00880	0.2
K00881	0
K00882	14.37
K00883	0.33
K00884	0
K00885	0
K00886	0.67
K00887	3.87
K00891	52.38
K00892	0
K00895	1.45
K00897	0
K00899	2.12
K00901	29.32
K00906	5.66
K00912	8.63
K00917	2.29
K00918	0.17
K00919	37.39
K00924	1.71
K00925	36.46
K00926	33.35
K00927	37.39
K00928	46.82
K00929	7.84
K00930	35.25
K00931	34.81
K00932	0
K00936	33.05
K00937	28.96
K00938	0
K00939	37.39
K00940	24.57
K00941	47.37
K00942	38.99
K00943	30.51
K00945	41.59
K00946	8.9
K00947	0
K00948	47.53
K00949	29.94
K00950	15.44
K00951	43.7
K00954	37.14
K00955	5.42
K00956	9.71
K00957	14.76
K00958	1.12
K00962	37.39
K00963	41.38
K00965	13.8
K00966	5.99
K00968	0.92
K00969	37.82
K00970	11.38
K00971	17.18
K00972	4.45
K00973	37.13
K00974	35.92
K00975	30.17
K00978	10.34
K00979	10.15
K00980	0.25
K00981	41.8
K00982	6.33
K00983	4.35
K00984	0.98
K00986	10.95
K00988	0
K00989	14.3
K00990	6.78
K00991	52.8
K00992	5.66
K00993	0
K00995	28.51
K00996	0
K00997	30.87
K00998	0
K01000	37.64
K01002	0
K01003	0
K01004	0
K01006	29.56
K01007	14.43
K01008	24.21
K01011	8.79
K01012	35.02
K01023	0.17
K01026	4
K01027	0
K01028	10.99
K01029	12.99
K01031	11.98
K01032	11.98
K01034	4.75
K01035	5.15
K01039	6
K01040	6
K01042	20.28
K01046	5.57
K01048	10.64
K01051	6.76
K01053	6.32
K01055	11.32
K01056	37.39
K01057	3.07
K01058	0
K01060	5.11
K01061	16.98
K01066	10.04
K01067	0
K01069	5.66
K01070	5.66
K01071	1.69
K01073	0
K01075	5.66
K01077	7.39
K01078	0
K01079	8.12
K01081	9.19
K01082	5.37
K01083	0
K01085	0
K01086	0
K01087	0
K01089	1.45
K01090	28.01
K01091	77.43
K01092	15.65
K01093	0
K01095	7.42
K01096	0
K01101	0
K01104	59.43
K01113	0
K01114	15.5
K01117	0
K01118	24.63
K01119	7.69
K01120	0
K01121	0
K01126	30.65
K01129	48.32
K01130	2.48
K01133	1.68
K01134	0.67
K01135	0.67
K01136	0
K01137	0
K01138	0.92
K01139	0.33
K01141	0
K01142	42.29
K01144	1.63
K01146	0
K01147	6.78
K01150	0.67
K01151	29.39
K01153	52
K01154	48.49
K01155	1.89
K01156	8.7
K01158	0
K01159	27.54
K01160	0
K01163	9.71
K01165	0
K01166	0
K01167	0
K01169	0
K01173	8
K01174	2.77
K01175	0
K01176	6
K01178	0
K01179	37.21
K01181	10.23
K01182	17.5
K01183	7.46
K01184	0
K01185	5.05
K01186	4.35
K01187	26.14
K01188	0
K01190	47.73
K01191	7.33
K01192	2.1
K01193	9.99
K01194	0
K01195	4.65
K01197	2.16
K01198	4.98
K01200	7.75
K01201	1.69
K01205	4.05
K01206	16.46
K01207	17.67
K01208	0
K01209	26.67
K01210	0.98
K01212	0
K01215	0.17
K01216	0.26
K01218	7.88
K01219	0
K01220	0.18
K01222	6.79
K01223	14.77
K01224	19.86
K01226	4.07
K01227	0.2
K01232	7.96
K01233	0.17
K01235	4.87
K01236	5.66
K01239	2.59
K01241	7.11
K01243	31.1
K01246	9.92
K01247	11.27
K01250	1.42
K01251	13.77
K01252	0
K01253	0
K01255	7.68
K01256	8.79
K01258	22.44
K01259	9.06
K01261	0
K01262	47.18
K01263	0
K01264	0
K01265	60.48
K01266	6
K01267	12.39
K01269	0
K01270	14.28
K01271	6.77
K01273	8.92
K01274	0
K01277	1.45
K01278	4.11
K01281	0
K01283	0
K01284	3.44
K01286	22.79
K01295	6.32
K01297	16.97
K01299	1.59
K01301	0
K01303	0
K01304	2.34
K01305	4.04
K01308	11.35
K01318	0.11
K01322	0.74
K01338	42.41
K01342	0
K01347	0
K01354	0.67
K01355	0
K01356	36.89
K01358	44.07
K01361	2.19
K01372	6.72
K01387	2.23
K01390	0
K01392	0
K01399	0
K01400	0.54
K01401	0
K01406	0
K01407	0
K01409	38.18
K01414	7
K01415	0
K01417	0
K01419	7.15
K01420	14.22
K01421	52.18
K01424	33.74
K01425	4.87
K01426	55.86
K01427	0
K01428	0.85
K01429	0
K01430	1.71
K01432	5.66
K01433	7.13
K01434	5.66
K01436	3.86
K01438	13.61
K01439	28.65
K01440	0
K01442	27.96
K01443	35.49
K01444	0.17
K01446	0.66
K01447	11.91
K01448	61.32
K01449	23.57
K01451	28.96
K01452	0
K01453	0
K01455	5.53
K01457	0.66
K01458	5.33
K01460	0
K01461	5.33
K01462	67.25
K01464	7.78
K01465	44
K01466	2.25
K01467	1.44
K01468	7.35
K01469	5.66
K01470	18.5
K01471	0
K01473	20.99
K01474	20.33
K01476	8.2
K01477	0
K01478	27.49
K01479	11.53
K01480	19.23
K01482	11.91
K01483	0.33
K01484	0
K01485	7.32
K01486	18.32
K01487	2.43
K01488	10.11
K01489	19.44
K01491	37.56
K01492	1.45
K01493	30.86
K01494	13.51
K01495	22.64
K01496	27.34
K01497	0
K01499	0
K01501	11.13
K01502	0.33
K01505	0
K01507	11.32
K01512	14.27
K01515	26.79
K01518	0
K01520	35.06
K01521	0
K01523	21.99
K01524	43.5
K01525	5.66
K01531	14.27
K01533	23.51
K01534	38.49
K01535	0
K01537	36.48
K01545	0.2
K01546	13.41
K01547	13.61
K01548	13.41
K01551	3.15
K01555	5.66
K01556	5.66
K01560	1.86
K01561	10.66
K01563	0
K01567	12.59
K01568	0
K01569	0.85
K01571	22.24
K01572	19.25
K01573	1.45
K01574	2.29
K01575	0.75
K01576	0.67
K01577	0
K01578	5.66
K01579	16.42
K01580	10.58
K01581	0
K01582	4.61
K01583	3.67
K01584	5.66
K01585	3.76
K01586	38.68
K01588	35.77
K01589	6.34
K01590	0.68
K01591	37.86
K01593	0.45
K01594	0
K01595	6.71
K01596	10.05
K01597	0
K01598	0.72
K01599	20.09
K01601	5.55
K01602	0
K01607	26.68
K01608	0
K01609	21.54
K01610	7.76
K01611	10.77
K01613	15.96
K01615	0
K01616	0
K01617	5
K01619	14.47
K01620	30.55
K01621	1.76
K01622	0
K01623	2.91
K01624	28.44
K01625	21.62
K01626	19.83
K01627	8.63
K01628	16.81
K01629	13.01
K01630	6.78
K01631	0.33
K01633	11.26
K01635	0
K01637	5.66
K01638	6.11
K01639	5.71
K01640	17.71
K01641	0
K01643	2.61
K01644	29.93
K01646	2.04
K01647	40.31
K01649	55.68
K01652	99.35
K01653	41.67
K01654	5.97
K01655	0
K01657	21.54
K01658	19.95
K01659	5.83
K01661	15.49
K01662	45.39
K01664	3.53
K01665	10.43
K01666	3.58
K01667	3.16
K01668	0.45
K01669	0.78
K01671	0
K01673	18.85
K01674	0
K01676	31.49
K01677	32.84
K01678	32.51
K01679	7.53
K01681	52.13
K01682	5.66
K01683	0
K01684	1.44
K01685	5.94
K01686	14.54
K01687	61.83
K01689	44.15
K01690	0
K01692	38.3
K01693	32.94
K01695	21.71
K01696	25.33
K01697	0.67
K01698	29.17
K01699	0.34
K01703	46.43
K01704	51.26
K01706	0.44
K01707	0.66
K01708	0.33
K01709	10.34
K01710	40.27
K01711	8.25
K01712	2.75
K01713	0
K01714	83.37
K01715	17.87
K01716	0
K01719	7.11
K01720	5.66
K01721	0
K01724	5.66
K01725	0.33
K01727	0.37
K01728	0.33
K01729	0
K01730	4.21
K01733	38.27
K01734	23.06
K01735	35.3
K01736	35.97
K01737	26.64
K01738	42.17
K01739	7.79
K01740	59.84
K01744	7.81
K01745	5.78
K01746	0.34
K01749	13.23
K01750	16.75
K01751	10.65
K01752	45.95
K01753	7.45
K01754	41.95
K01755	41.43
K01756	36.2
K01758	0
K01759	27.07
K01760	28.57
K01761	3.16
K01766	0
K01768	0.25
K01770	35.87
K01771	0.4
K01772	17.35
K01775	41.08
K01776	29.57
K01777	2.36
K01778	35.47
K01779	26.22
K01781	0
K01782	5.66
K01783	39.1
K01784	58.83
K01785	19.99
K01787	7.71
K01788	14.04
K01790	24.5
K01791	29.91
K01792	1.34
K01795	0
K01796	5.33
K01799	10.83
K01800	5.66
K01801	10.66
K01802	4.98
K01803	38.31
K01804	10.1
K01805	7.43
K01807	10.53
K01808	32.63
K01809	19.17
K01810	43.83
K01811	9.11
K01812	11.96
K01813	4.99
K01814	33.72
K01815	7.08
K01816	6.08
K01817	23.39
K01818	2.02
K01819	1.7
K01820	0
K01821	6.76
K01823	1.12
K01825	0
K01826	5
K01829	0
K01834	17.54
K01835	38.75
K01838	3.99
K01839	13.25
K01840	2.12
K01841	6.92
K01843	10.19
K01844	0.01
K01845	28.76
K01846	0.5
K01847	5.04
K01848	0.98
K01849	0.98
K01850	0
K01851	0.67
K01854	20.83
K01856	5.66
K01857	0.33
K01858	0.95
K01866	41.66
K01867	37.56
K01868	41.66
K01869	37.39
K01870	37.39
K01872	40.78
K01873	37.39
K01874	53.98
K01875	38.42
K01876	41.26
K01878	19.35
K01879	19.35
K01880	18.04
K01881	41.91
K01883	37.76
K01884	0
K01885	50.8
K01886	16.9
K01887	37.39
K01889	37.56
K01890	37.39
K01892	39.1
K01893	19.08
K01894	6.33
K01895	37.28
K01896	0
K01897	54.61
K01902	8.54
K01903	8.09
K01905	1
K01906	1.34
K01907	0
K01908	5.66
K01910	1.13
K01911	3.4
K01912	69.47
K01914	17.92
K01915	75.66
K01916	0.83
K01918	17.6
K01919	21.82
K01920	5.66
K01921	53.77
K01922	0.72
K01923	36.61
K01924	36.72
K01925	35.97
K01926	17.79
K01928	33.34
K01929	32.84
K01933	35.77
K01934	30.21
K01935	8.16
K01937	35.86
K01938	31.25
K01939	36.26
K01940	35.77
K01941	0.66
K01945	35.57
K01947	0
K01950	37.45
K01951	56.39
K01952	39.47
K01953	52.34
K01955	45.13
K01956	36.35
K01958	5.89
K01959	0
K01960	3.4
K01961	49.24
K01962	11.25
K01963	29.1
K01965	0
K01966	3.4
K01968	5.66
K01969	5.66
K01971	13.58
K01972	37.77
K01974	0
K01975	11.05
K01989	18.53
K01990	216.76
K01991	16.1
K01992	208.28
K01993	15.59
K01994	0
K01995	71.52
K01996	71.52
K01997	71.52
K01998	71.77
K01999	72.59
K02000	8.64
K02001	8.64
K02002	14.3
K02003	178.4
K02004	174.51
K02005	35.44
K02006	8.75
K02007	9.91
K02008	9.71
K02009	7.16
K02010	40.77
K02011	42.48
K02012	38.62
K02013	93.19
K02014	72.89
K02015	103.29
K02016	97.7
K02017	24.65
K02018	26.74
K02019	22.47
K02020	28.61
K02021	0.18
K02022	1.21
K02024	0
K02025	86.59
K02026	88.03
K02027	81.91
K02028	94.36
K02029	124.57
K02030	137.78
K02031	84.16
K02032	111.5
K02033	113.08
K02034	113.75
K02035	129.28
K02036	40.35
K02037	39.68
K02038	39.51
K02039	25.21
K02040	41.41
K02041	7.92
K02042	15.51
K02043	0.33
K02044	8.99
K02045	7.17
K02046	6.92
K02047	6.92
K02048	11.5
K02049	100.13
K02050	94.81
K02051	88.64
K02052	26.23
K02053	25.79
K02054	19.14
K02055	25.66
K02056	33.37
K02057	53.82
K02058	11.09
K02062	0
K02063	0
K02064	0
K02065	15.68
K02066	15.93
K02067	15.01
K02068	4.47
K02069	4.79
K02071	36.33
K02072	37.61
K02073	49.69
K02074	6.33
K02075	6.33
K02076	0.18
K02077	9.74
K02078	51.65
K02079	0
K02080	0
K02081	0.2
K02082	2.18
K02083	0.77
K02086	0.17
K02099	5.19
K02100	0.18
K02103	12.39
K02106	6.01
K02107	7.3
K02108	37.38
K02109	39.1
K02110	37.38
K02111	37.38
K02112	37.38
K02113	35.96
K02114	37.38
K02115	37.38
K02116	10.07
K02117	15.02
K02118	15.02
K02119	13.57
K02120	15.02
K02121	14.65
K02122	13.57
K02123	15.02
K02124	15.02
K02160	24.51
K02164	0
K02167	0
K02168	5.92
K02169	13.55
K02170	6.44
K02171	8.77
K02172	5.78
K02173	0
K02182	5.5
K02188	12.39
K02189	11.35
K02190	14.51
K02191	4.73
K02192	7.33
K02193	13.64
K02194	13.64
K02195	13.47
K02196	0
K02197	13.47
K02198	18.47
K02199	5.66
K02200	1.32
K02203	16.59
K02204	5.66
K02205	0
K02217	18.83
K02221	26.8
K02224	13.78
K02225	0
K02226	12.37
K02227	13.48
K02228	0
K02229	0
K02230	1.54
K02231	13.4
K02232	13.16
K02233	13.23
K02234	0
K02236	0
K02237	34.15
K02238	52.5
K02240	0.17
K02241	5.97
K02242	5.08
K02243	0
K02244	0
K02245	0
K02246	0.01
K02248	0
K02250	0
K02251	0.34
K02255	0
K02258	0
K02259	5.66
K02274	11.44
K02275	6.11
K02276	6.11
K02277	0.45
K02278	10.73
K02279	19.13
K02280	11.77
K02281	0
K02282	18.11
K02283	43.58
K02291	6.53
K02297	11.32
K02298	11.32
K02299	11.32
K02300	11.32
K02302	6.06
K02303	5.66
K02304	18.68
K02305	0.17
K02313	38.68
K02314	41.55
K02315	39.16
K02316	37.64
K02317	0
K02334	31.3
K02335	38.13
K02336	0
K02337	37.77
K02338	37.39
K02339	5.66
K02340	37.39
K02341	37.39
K02342	21.8
K02343	35.97
K02344	0
K02345	0
K02346	41.57
K02347	0
K02348	2.81
K02351	5.66
K02352	0
K02355	72.5
K02356	37.39
K02357	37.39
K02358	53.27
K02361	1.45
K02362	0.05
K02363	1.07
K02364	0
K02371	24.19
K02372	33.92
K02377	8.48
K02379	19.07
K02380	2.32
K02381	0
K02383	0
K02385	9.03
K02386	6.78
K02387	20.26
K02388	21.38
K02389	20.51
K02390	23.23
K02391	5.66
K02392	34.86
K02393	6.78
K02394	6.78
K02395	13.79
K02396	28.83
K02397	20.51
K02398	20.06
K02399	5.66
K02400	20.26
K02401	15.5
K02402	5.66
K02403	5.66
K02404	20.04
K02405	20.26
K02406	50.54
K02407	25.16
K02408	20.26
K02409	20.26
K02410	20.26
K02411	19.59
K02412	20.26
K02413	20.26
K02414	19.83
K02415	13.64
K02416	20.26
K02417	20.46
K02418	16.58
K02419	20.26
K02420	20.26
K02421	15.5
K02422	24.92
K02423	5.66
K02424	6.95
K02425	0
K02426	2.12
K02427	6.78
K02428	41.69
K02429	5.63
K02430	0
K02431	4.52
K02433	65.19
K02434	37.22
K02435	37.22
K02436	0
K02437	17.83
K02438	17.12
K02439	0.2
K02440	9.19
K02441	0
K02443	9.61
K02444	8.14
K02445	2.66
K02446	4.15
K02448	0
K02450	0.2
K02451	0
K02452	0.66
K02453	7
K02454	7.06
K02455	6.39
K02456	2.33
K02457	0.66
K02458	0.66
K02459	0.66
K02460	0.66
K02461	0.66
K02462	0.66
K02463	0.66
K02464	0
K02466	0.4
K02467	0
K02468	0.2
K02469	49.21
K02470	48.9
K02471	0.66
K02472	1
K02473	6.78
K02474	16.61
K02475	1.31
K02476	0.91
K02477	6.61
K02478	3.92
K02479	0.17
K02480	5.33
K02481	7.34
K02482	2.69
K02483	20.67
K02484	16.26
K02485	0
K02486	0
K02487	0.33
K02488	0
K02490	0.17
K02492	23.87
K02493	36.52
K02494	5.66
K02495	59.82
K02496	5.66
K02497	0
K02498	5.66
K02499	22.22
K02500	38.06
K02501	34.63
K02502	30.48
K02503	41.98
K02504	0
K02505	0
K02506	0
K02507	0
K02508	0
K02509	10.99
K02510	10.66
K02511	0
K02517	14.69
K02518	43.26
K02519	37.39
K02520	38.87
K02521	0
K02523	10.23
K02525	0.18
K02526	5.58
K02527	8.63
K02528	37.39
K02529	121.86
K02530	1.14
K02531	0
K02532	1.96
K02533	6.78
K02535	6.51
K02536	8.63
K02538	0
K02548	16.79
K02549	13.64
K02550	0.17
K02551	16.17
K02552	14.31
K02553	0
K02554	5
K02556	25.21
K02557	29.55
K02558	6.33
K02560	0
K02562	0
K02563	37.39
K02564	40.58
K02565	0
K02566	0.25
K02567	18.44
K02568	17.35
K02569	5.66
K02570	18.19
K02571	5.33
K02572	0
K02573	35.91
K02574	36.33
K02575	2.21
K02584	2.24
K02585	7.69
K02586	19.55
K02587	7.59
K02588	21.62
K02589	4.36
K02590	4.36
K02591	19.7
K02592	1.31
K02593	0
K02594	7.19
K02595	0
K02596	0.59
K02597	0
K02598	4.68
K02600	37.39
K02601	41.37
K02609	5.66
K02610	5.66
K02611	5.66
K02612	5.66
K02613	5.66
K02614	28.6
K02615	0
K02616	5.66
K02617	0
K02618	0
K02619	10.8
K02621	12.41
K02622	12.41
K02623	0
K02624	16.32
K02625	0
K02626	0
K02635	0.17
K02636	0.17
K02647	17.9
K02650	14.2
K02651	7.35
K02652	15.66
K02653	31.94
K02654	40.07
K02655	0
K02656	0
K02657	0
K02658	0.25
K02659	0
K02660	0.25
K02661	0
K02662	8.04
K02663	8.74
K02664	3.3
K02665	0
K02666	0.85
K02667	0
K02668	0
K02669	28.41
K02670	0
K02671	0
K02672	0
K02673	0
K02674	0
K02676	0
K02679	0
K02680	0.05
K02681	0
K02682	0
K02686	5.66
K02687	26.39
K02688	5.5
K02742	0
K02744	4
K02745	2.71
K02746	2.71
K02747	2.71
K02750	4.47
K02753	0.17
K02755	0
K02756	0
K02757	14.22
K02759	9.76
K02760	8.44
K02761	9.29
K02763	2.7
K02765	4
K02768	1.77
K02769	0.17
K02770	11.44
K02771	0
K02773	4.29
K02774	4.29
K02775	4.95
K02777	10.21
K02778	0
K02779	4.38
K02781	3.36
K02782	1
K02783	6.72
K02784	0
K02786	0.18
K02788	0.18
K02791	2.38
K02793	9.12
K02794	14.25
K02795	10.08
K02796	10.41
K02798	1.83
K02800	2.37
K02802	0
K02803	0
K02804	2.94
K02805	2.83
K02806	8.07
K02808	0
K02810	5.51
K02812	0
K02813	0
K02814	1.31
K02815	1.11
K02819	3
K02821	10.48
K02822	5.1
K02823	30.97
K02824	28.52
K02825	20.1
K02826	0
K02827	0
K02828	0
K02829	0
K02834	36.27
K02835	37.39
K02836	37.39
K02837	23.09
K02838	37.39
K02839	0.68
K02840	0
K02841	5.66
K02843	7.47
K02844	5.78
K02846	0
K02847	5.66
K02848	0
K02849	0.45
K02850	0
K02851	8.44
K02852	0.24
K02853	0
K02854	0
K02855	0
K02856	0.95
K02858	7.77
K02859	0
K02860	36.72
K02862	0
K02863	37.39
K02864	37.39
K02867	37.39
K02871	37.39
K02874	37.39
K02876	37.39
K02878	37.39
K02879	37.39
K02881	37.39
K02884	37.39
K02886	37.39
K02887	37.39
K02888	37.39
K02890	37.39
K02892	37.39
K02895	37.39
K02897	25.57
K02899	37.39
K02902	37.39
K02904	37.39
K02906	37.39
K02907	36.72
K02909	37.39
K02911	37.13
K02913	35.81
K02914	36.64
K02916	37.15
K02919	31.3
K02926	37.39
K02927	0.26
K02931	37.39
K02933	37.39
K02935	37.39
K02939	37.39
K02945	36.56
K02946	37.39
K02948	37.39
K02950	37.39
K02952	37.39
K02954	37.39
K02956	37.39
K02959	37.39
K02961	37.39
K02963	37.39
K02965	37.15
K02967	37.39
K02968	37.39
K02970	24.72
K02972	0
K02982	37.39
K02986	39.62
K02988	37.39
K02990	37.39
K02992	37.39
K02994	37.39
K02996	37.39
K03040	37.87
K03043	37.39
K03046	37.39
K03048	0.17
K03060	34.12
K03070	37.59
K03071	6.91
K03072	15.19
K03073	37.39
K03074	15.19
K03075	37.39
K03076	37.39
K03077	2.85
K03078	0
K03079	2.04
K03086	40.29
K03087	0.18
K03088	198.63
K03089	6.78
K03090	4.24
K03091	76.1
K03092	20.14
K03093	4.4
K03095	0
K03098	6.33
K03100	65.8
K03101	37.76
K03106	37.39
K03110	37.39
K03111	73.07
K03112	0
K03113	1.78
K03116	39.79
K03117	20.06
K03118	30.33
K03119	16.98
K03146	0
K03147	35.17
K03148	4.38
K03149	21.01
K03150	24.36
K03151	24.89
K03152	19.65
K03153	0
K03154	21.23
K03168	36.72
K03169	35.67
K03177	37.39
K03179	7.8
K03181	5.66
K03182	7.55
K03183	23.03
K03184	0
K03185	5.66
K03186	7.56
K03187	0
K03188	0
K03189	0
K03190	0
K03191	0
K03192	0
K03194	0.33
K03195	0
K03196	0
