function.	oral_18
K00427	0
K00428	56.4036595
K00432	34.4109989
K00433	1.6339234
K00435	0
K00436	0
K00441	0
K00446	1.6509434
K00448	0
K00449	0
K00450	0
K00451	0
K00452	0
K00453	0
K00455	3.7735849
K00457	0
K00459	33.9622644
K00462	0
K00466	0
K00467	0
K00469	0
K00470	0
K00471	0
K00472	0
K00476	0
K00477	0
K00479	0
K00480	0
K00481	0
K00483	3.7735849
K00484	6.2416619
K00485	0
K00486	0
K00491	0
K00492	0
K00493	0
K00495	0
K00496	0
K00499	0
K00500	0
K00505	0
K00507	0
K00508	0
K00510	0
K00517	1.9062439
K00520	2.9760747
K00523	0.7337526
K00525	105.2879265
K00526	102.1535384
K00527	63.4307974
K00528	25.4716982
K00529	0
K00530	0
K00531	0
K00532	0
K00533	0
K00534	0
K00537	24.9249942
K00538	0
K00539	0
K00540	70.1927864
K00543	0
K00547	13.071387
K00548	16.4665524
K00549	65.6962303
K00554	101.9232645
K00556	0
K00557	33.5895428
K00558	72.3260868
K00559	0
K00560	45.0471702
K00561	2.4508851
K00563	16.8838748
K00564	39.6226418
K00566	116.7667246
K00567	96.0051551
K00568	8.9193826
K00569	0
K00570	0
K00571	23.4504402
K00573	32.0754719
K00574	23.7502433
K00575	59.1981133
K00584	0
K00588	3.773585
K00590	0.2723206
K00595	3.5377359
K00596	0
K00598	0
K00599	59.8170488
K00600	92.4742715
K00602	82.1549973
K00603	14.3916555
K00604	112.6993781
K00605	10.3773586
K00606	31.0056412
K00607	1.8867925
K00608	1.6509434
K00609	70.2465478
K00610	12.028302
K00611	76.0377805
K00612	0
K00613	0
K00614	5.7187318
K00615	158.2960521
K00616	71.1315896
K00619	5.6603774
K00620	19.5973547
K00624	0
K00625	57.7100761
K00626	27.7784657
K00627	44.8477925
K00631	19.5754718
K00632	0.9584269
K00633	0
K00634	1.6509434
K00638	1.9062439
K00639	7.1119432
K00640	85.3753696
K00641	23.8421957
K00643	0
K00645	83.218246
K00646	0
K00647	15.3039833
K00648	104.4276412
K00651	38.8907802
K00652	41.1902043
K00655	101.4150948
K00656	66.6334375
K00657	14.1660724
K00658	13.2075473
K00661	15.2418467
K00662	33.7628867
K00663	0
K00666	3.3018868
K00672	0
K00673	0
K00674	61.1230967
K00675	1.6509434
K00676	8.1112625
K00677	44.5969129
K00680	45.957337
K00681	14.8846962
K00683	1.9062439
K00684	34.6698115
K00685	24.528302
K00686	0
K00687	21.5133244
K00688	61.2356549
K00689	3.5401673
K00690	15.2669715
K00691	3.6425577
K00692	1.6339234
K00694	2.7402256
K00696	0
K00697	0
K00700	31.6846743
K00701	1.0892822
K00702	0
K00703	45.3060072
K00705	62.2409421
K00712	0.5446411
K00713	0
K00720	2.4314336
K00721	5.1886794
K00737	0
K00745	0.5446411
K00748	47.1698117
K00752	8.4419374
K00754	9.998055
K00756	26.2278741
K00757	41.3193402
K00758	0
K00759	101.6509439
K00760	43.1239062
K00761	96.2628871
K00762	83.4905666
K00763	91.4729628
K00764	82.3327621
K00765	54.4943947
K00766	26.9714507
K00767	20.6185569
K00768	10.6496791
K00769	45.6260723
K00772	3.3018868
K00773	83.4905666
K00776	0
K00777	0
K00782	34.862779
K00783	73.0402651
K00784	56.3679247
K00785	11.8353346
K00786	7.8972963
K00788	106.7297667
K00789	109.732759
K00790	127.7937178
K00791	107.8044602
K00793	59.8980963
K00794	60.0029182
K00795	41.5094342
K00796	80.0578244
K00797	11.1627116
K00798	5.6603774
K00799	11.893689
K00800	79.9528307
K00801	0
K00803	1.6509434
K00805	22.0871427
K00806	99.0780451
K00808	0
K00809	0
K00810	0
K00812	30.461
K00813	11.5732801
K00817	74.3554494
K00818	17.8175453
K00819	1.4150944
K00820	97.4271016
K00821	12.9502573
K00822	0
K00823	0
K00824	12.7358491
K00826	80.6283271
K00830	1.6509434
K00831	63.3607279
K00832	1.8867925
K00833	44.6333844
K00835	5.1886793
K00836	8.5120069
K00837	3.773585
K00839	0
K00840	0
K00841	19.6070805
K00842	3.3018868
K00843	0
K00844	28.0660377
K00845	40.621961
K00847	44.1338351
K00848	9.5652597
K00849	54.7335593
K00850	78.066038
K00851	6.5139825
K00852	18.9861807
K00853	1.6509434
K00854	19.9914679
K00855	0
K00856	0
K00857	42.9610001
K00858	101.6509439
K00859	101.6509439
K00860	20.7547171
K00862	0
K00863	11.165143
K00864	40.1003079
K00865	39.8800544
K00867	37.0497429
K00868	78.1294763
K00869	26.1427739
K00870	1.8867925
K00872	60.7221803
K00873	81.8760946
K00874	42.3771612
K00875	0
K00876	68.7244703
K00878	37.3536721
K00879	6.5781331
K00880	8.8444502
K00881	0
K00882	42.9139187
K00883	0
K00884	10.6346484
K00885	10.6346484
K00886	0
K00887	0
K00891	85.4138305
K00892	0
K00895	27.8301887
K00897	2.9955262
K00899	3.5377359
K00901	69.2666801
K00903	0
K00906	0
K00912	45.2830192
K00917	29.6999613
K00918	0
K00919	84.1883879
K00924	0
K00925	103.9775557
K00926	29.7424009
K00927	103.3018873
K00928	70.7993673
K00929	1.6509434
K00930	46.1903859
K00931	91.2585546
K00932	0
K00934	0
K00936	35.3190045
K00937	42.7616225
K00938	26.4150945
K00939	101.3786233
K00940	97.8603389
K00941	65.7086086
K00942	73.5849062
K00943	100.036472
K00945	75.4502576
K00946	45.2830192
K00947	0
K00948	133.0188686
K00949	55.1157364
K00950	68.408384
K00951	78.1219613
K00952	0
K00954	101.5461221
K00955	3.3018868
K00956	1.6771489
K00957	4.9790357
K00958	30.1886794
K00960	0
K00962	101.3786233
K00963	78.7954683
K00965	40.6215189
K00966	0
K00968	0.4716981
K00969	88.4433966
K00970	43.3962265
K00971	4.7169812
K00972	0
K00973	43.7186986
K00974	96.2264155
K00975	59.4326364
K00978	8.7264151
K00979	46.6981136
K00980	10.177981
K00981	109.8842201
K00982	12.5214409
K00983	54.3673953
K00984	0.2723206
K00985	0
K00986	2.4314336
K00988	0
K00989	11.8353346
K00990	40.1372215
K00991	31.4651821
K00992	0
K00995	130.8383146
K00996	6.5180103
K00997	88.4433966
K00998	11.3207548
K01000	99.7641514
K01002	7.0754717
K01003	0
K01004	0
K01005	4.357129
K01006	44.9620697
K01007	4.8993387
K01008	39.1938253
K01011	1.3722127
K01012	61.1921593
K01013	0
K01023	9.4339623
K01026	2.1591131
K01027	0
K01028	0
K01029	0
K01031	0
K01032	0
K01034	16.0686815
K01035	16.0686815
K01036	7.54717
K01039	1.8867925
K01040	1.8867925
K01041	0
K01042	42.7530019
K01043	0
K01046	1.8867925
K01048	9.9485421
K01051	1.6509434
K01053	3.7735849
K01054	0
K01055	0
K01056	98.113208
K01057	28.0874787
K01058	31.8658283
K01060	15.0116709
K01061	1.6509434
K01066	3.8124879
K01067	0
K01069	16.8591185
K01070	8.6643031
K01071	12.2544253
K01073	0
K01075	0
K01076	0
K01077	7.1119432
K01078	2.1785645
K01079	60.7946813
K01081	39.5770093
K01082	41.7190778
K01083	0
K01085	0.6861064
K01087	0
K01089	31.9039453
K01090	18.4187726
K01091	145.0879645
K01092	65.3563946
K01093	0
K01095	45.2830192
K01096	13.2269987
K01101	12.779615
K01103	0
K01104	81.793868
K01112	0
K01113	0
K01114	0
K01115	0
K01117	0
K01118	15.2835495
K01119	25.5024228
K01120	0
K01121	1.8867925
K01126	68.4925999
K01128	0
K01129	18.6773887
K01130	0
K01133	0
K01138	1.5301822
K01139	21.5079213
K01141	11.3207548
K01142	105.8062639
K01143	0
K01144	0.9433962
K01146	0
K01147	35.6346485
K01150	3.7735849
K01151	9.1552316
K01152	0
K01153	106.8080145
K01154	142.4168752
K01155	12.1729846
K01156	19.7882838
K01157	1.8867925
K01158	0
K01159	73.4800842
K01160	0.7909282
K01163	17.7251508
K01166	11.3207548
K01167	0
K01169	0
K01173	30.6603775
K01174	1.8867925
K01175	8.3912457
K01176	24.5258706
K01178	0
K01179	4.9528302
K01180	0
K01181	4.9528302
K01182	4.1188485
K01183	1.6509434
K01184	0
K01185	7.3800641
K01186	17.2336329
K01187	6.0421124
K01190	14.0057697
K01191	25.3938923
K01192	8.018868
K01193	46.2832225
K01194	0
K01195	8.714258
K01197	15.2499515
K01198	3.5742073
K01199	0
K01200	13.071387
K01201	4.9528302
K01202	0
K01205	0
K01206	19.8336459
K01207	47.0531027
K01208	0.8169617
K01209	8.5270375
K01210	0
K01212	0
K01214	0
K01215	12.5267458
K01216	0
K01218	0.8169617
K01219	0
K01220	26.6874151
K01222	6.2803929
K01223	82.5641903
K01224	2.7402256
K01225	0
K01226	21.5133244
K01227	7.3526552
K01232	0
K01233	0
K01234	4.6294496
K01235	1.6509434
K01236	0
K01238	4.9017701
K01239	2.3471439
K01241	1.8867925
K01243	99.7276799
K01246	53.9474941
K01247	1.923264
K01249	0
K01250	0
K01251	0
K01252	0
K01253	0
K01255	46.8291408
K01256	35.5378334
K01258	58.2761582
K01259	7.0754718
K01261	26.4150945
K01262	91.3485178
K01263	0
K01264	0
K01265	99.7641514
K01266	0
K01267	1.8867925
K01269	15.8262012
K01270	58.2936204
K01271	24.1202633
K01273	3.3018868
K01274	9.5312197
K01277	1.4150944
K01278	3.3018869
K01281	26.6874151
K01284	3.773585
K01286	5.9910524
K01289	0
K01295	6.3464837
K01297	1.8867925
K01299	5.1886793
K01301	0
K01303	1.8867925
K01304	25.5397784
K01305	5.6603774
K01308	0
K01318	0
K01322	3.5377359
K01338	80.1886796
K01342	0
K01347	11.2635794
K01354	3.8295079
K01355	0
K01356	23.3490567
K01358	132.9848283
K01361	14.1606692
K01362	46.58418
K01364	3.2678467
K01372	46.4622643
K01387	0
K01390	1.0892822
K01392	0
K01399	0
K01400	0
K01401	0
K01406	0
K01407	1.3722127
K01408	0
K01409	104.0823775
K01412	0
K01414	13.2075473
K01415	0
K01417	64.3750778
K01419	51.4150946
K01420	55.8108565
K01421	22.8919472
K01422	10.800428
K01423	25.0923946
K01424	75.064323
K01425	1.8867925
K01426	14.4329898
K01428	7.9397359
K01429	7.2536295
K01430	7.9397359
K01431	0
K01432	0
K01433	38.7006863
K01434	0
K01436	8.6364522
K01438	5.1457976
K01439	76.1743828
K01442	1.3616028
K01443	47.8773588
K01444	0
K01446	12.2544253
K01447	5.6263374
K01448	79.4732979
K01449	0
K01451	21.2993582
K01452	0
K01453	0
K01455	0
K01457	0
K01458	0
K01459	0
K01460	0.6861064
K01461	0
K01462	126.1597945
K01463	4.7514633
K01464	1.6509434
K01465	94.8113213
K01466	0
K01467	17.8865097
K01468	14.3916555
K01469	0
K01470	4.9528302
K01471	0
K01473	0
K01474	0
K01476	5.1886793
K01477	0
K01478	22.3473061
K01479	8.9671271
K01480	7.189479
K01482	0
K01483	0
K01484	0
K01485	4.6693349
K01486	4.9528302
K01487	0
K01488	40.9530778
K01489	49.2559816
K01491	101.5461221
K01492	0
K01493	58.2547172
K01494	43.3962267
K01495	70.4673662
K01496	6.7885626
K01497	42.024014
K01499	0
K01500	0
K01501	12.1593292
K01502	0
K01503	0
K01504	0
K01505	11.3207548
K01506	0
K01507	51.8357327
K01512	35.2829748
K01515	40.9908267
K01518	3.5207159
K01520	66.7817549
K01521	0.2723206
K01523	6.7885626
K01524	85.366921
K01525	12.9979037
K01529	4.391169
K01531	4.374149
K01533	125.7849116
K01534	23.9398951
K01535	0
K01537	32.3477926
K01541	1.0892822
K01545	0
K01546	8.091811
K01547	15.6389808
K01548	11.8653959
K01550	0
K01551	5.8962265
K01552	16.5337484
K01554	0
K01555	0
K01556	0
K01560	0
K01561	0
K01563	0
K01564	18.8679246
K01567	7.5666214
K01569	0.5446411
K01571	46.2467508
K01572	44.4645099
K01573	26.6080617
K01574	0
K01575	20.7133827
K01576	0
K01577	0
K01578	0
K01579	31.2779617
K01580	0.2723206
K01581	18.3104632
K01582	0.8169617
K01583	2.4508851
K01584	0
K01585	35.5083859
K01586	73.7064778
K01588	81.6037741
K01589	41.687371
K01590	1.3722127
K01591	81.6037741
K01593	0
K01595	38.8317136
K01596	26.4150943
K01597	26.4150945
K01598	24.7811711
K01599	66.3425494
K01601	0
K01602	0
K01607	17.6376192
K01608	1.6509434
K01609	44.9110098
K01610	48.8231865
K01611	1.6509434
K01612	0
K01613	76.876355
K01615	1.8867925
K01616	0
K01617	0
K01618	0
K01619	66.1856115
K01620	17.8199768
K01621	0.2723206
K01622	0
K01623	5.4245284
K01624	102.4508855
K01625	67.936833
K01626	85.0864711
K01627	46.6981136
K01628	27.6056128
K01629	1.3616028
K01630	0
K01631	0
K01632	0
K01633	62.9838557
K01635	37.4493822
K01636	6.2633729
K01637	0
K01638	0
K01639	35.4133882
K01640	0
K01641	26.4150945
K01643	19.6811287
K01644	20.0949145
K01646	20.367235
K01647	55.7361941
K01649	96.9695501
K01652	89.2379597
K01653	70.0442967
K01654	51.9874639
K01655	0
K01657	56.9607526
K01658	36.556162
K01659	1.7819707
K01661	12.7358492
K01662	81.7861315
K01664	35.6346486
K01665	17.0240139
K01666	5.1886792
K01667	10.570326
K01668	5.4817039
K01669	9.4239664
K01671	0
K01673	71.0334481
K01674	10.2011164
K01676	6.97065
K01677	7.5471698
K01678	7.5471698
K01679	44.811321
K01681	21.3236725
K01682	36.5351632
K01684	1.6509434
K01685	1.6509434
K01686	17.8108404
K01687	74.2509469
K01689	101.9232645
K01690	3.773585
K01692	0
K01693	22.5904494
K01695	59.1198656
K01696	64.2550534
K01697	0
K01698	41.031326
K01699	0.2723206
K01703	61.3494902
K01704	67.8851836
K01706	0
K01707	0
K01708	0
K01709	6.8396226
K01710	71.4438938
K01711	14.6226416
K01712	15.4809377
K01713	0
K01714	112.4951378
K01715	3.773585
K01716	11.3207548
K01719	40.0664889
K01720	0.2723206
K01721	0
K01724	0
K01725	0
K01726	3.773585
K01727	14.9946509
K01728	3.3018868
K01729	0
K01730	0
K01732	0
K01733	88.0806709
K01734	9.9485421
K01735	82.7100763
K01736	79.7169816
K01737	55.0326258
K01738	86.7754333
K01739	26.477968
K01740	48.3316683
K01743	0
K01744	51.8867928
K01745	17.6400508
K01746	7.8583934
K01749	42.6822694
K01750	1.923264
K01751	0
K01752	100.5383544
K01753	3.5377359
K01754	56.8330655
K01755	66.1887553
K01756	104.2452836
K01758	0.1048218
K01759	48.5530273
K01760	55.309539
K01761	8.7264152
K01766	11.3207548
K01768	9.9056604
K01770	23.5849059
K01771	0
K01772	79.8765721
K01774	0
K01775	103.5377364
K01776	96.2264156
K01777	0
K01778	43.1603776
K01779	32.928905
K01780	1.8867925
K01781	0
K01782	0.6861064
K01783	103.7156731
K01784	111.22674
K01785	43.869644
K01786	31.1981664
K01787	1.6509434
K01788	39.8949624
K01790	57.1562497
K01791	23.6224334
K01792	10.6346484
K01795	0
K01796	0
K01797	0
K01798	0
K01799	0
K01800	0
K01801	0
K01802	20.3764942
K01803	106.7861316
K01804	1.6509434
K01805	12.1298327
K01807	66.0377361
K01808	48.4584713
K01809	43.8745559
K01810	105.1522083
K01811	3.5742073
K01812	17.9481059
K01813	2.4679051
K01814	46.2396777
K01815	3.8465279
K01816	8.1689537
K01817	43.8047075
K01818	18.208122
K01819	61.2721264
K01820	0
K01821	70.7867681
K01822	0
K01823	26.4150945
K01825	0
K01826	3.7735849
K01828	0
K01829	0
K01834	68.9432993
K01835	60.9117338
K01838	6.1561197
K01839	29.1553201
K01840	15.1137912
K01841	13.3899047
K01843	3.5162951
K01844	5.1886794
K01845	39.3803826
K01846	12.7358492
K01847	3.773585
K01848	0
K01849	0
K01851	0
K01854	24.4067303
K01856	0
K01857	0
K01858	0
K01860	0
K01865	0
K01866	101.5094787
K01867	101.6509439
K01868	101.3786233
K01869	101.2738015
K01870	99.0780451
K01872	101.6509439
K01873	101.3786233
K01874	100.5811131
K01875	100.8339822
K01876	101.5028966
K01878	71.6981137
K01879	71.4257931
K01880	29.9528302
K01881	101.6509439
K01883	100.692517
K01884	0
K01885	105.4245288
K01886	20.04717
K01887	101.3786233
K01889	100.3153746
K01890	97.8408875
K01892	99.7641514
K01893	70.3754137
K01894	5.6603774
K01895	37.7358491
K01897	96.930205
K01902	39.4511152
K01903	38.9365354
K01904	0
K01905	0
K01906	1.6509434
K01907	0
K01908	0
K01910	19.2609328
K01911	12.7358492
K01912	17.4528302
K01913	0
K01914	61.1019259
K01915	80.6818186
K01916	58.2182459
K01917	18.8679246
K01918	31.2779617
K01919	18.7423743
K01920	2.1591131
K01921	96.4817161
K01922	26.7044351
K01923	83.8937425
K01924	98.0083862
K01925	101.6509439
K01926	40.7654155
K01928	99.2195103
K01929	101.8503215
K01932	10.7955652
K01933	80.8876064
K01934	88.4532206
K01935	52.9975159
K01937	101.6874153
K01938	48.332479
K01939	82.1119437
K01940	67.4455363
K01941	0
K01945	82.5321396
K01947	0.7337526
K01950	26.6509434
K01951	88.6646572
K01952	140.7868569
K01953	15.8213383
K01955	81.74325
K01956	71.8375895
K01958	0
K01959	30.1886794
K01960	32.0754719
K01961	76.1427742
K01962	79.3715461
K01963	79.9528307
K01965	0
K01966	0
K01968	0
K01969	0
K01970	0
K01971	35.6775303
K01972	101.6509439
K01974	0
K01975	1.6509434
K01976	0.5446411
K01989	59.3347159
K01990	177.3447134
K01991	12.8549648
K01992	220.8165844
K01993	9.4339623
K01994	0
K01995	62.913344
K01996	60.7907025
K01997	62.913344
K01998	62.913344
K01999	88.5844198
K02000	10.3481814
K02001	10.0758608
K02002	9.8035402
K02003	289.5432898
K02004	323.4136017
K02005	38.3708956
K02006	17.860427
K02007	17.860427
K02008	17.1743206
K02009	9.4704338
K02010	81.2918874
K02011	86.5623512
K02012	104.2714398
K02013	188.0959233
K02014	75.3263775
K02015	237.4266163
K02016	181.830119
K02017	45.4545457
K02018	49.2281306
K02019	21.9554032
K02020	59.619783
K02021	3.8124879
K02022	0.2723206
K02023	1.8867925
K02024	0
K02025	91.6293848
K02026	23.3644558
K02027	37.3719446
K02028	187.4990923
K02029	255.4129865
K02030	311.1666671
K02031	50.6801386
K02032	50.3952189
K02033	91.849172
K02034	100.3032665
K02035	149.5223345
K02036	104.7200763
K02037	81.6948423
K02038	81.9671628
K02039	47.923556
K02040	80.0803704
K02041	4.2238422
K02042	6.560892
K02043	0
K02044	4.2238422
K02045	5.1886793
K02046	5.0838575
K02047	5.1886793
K02048	5.2935011
K02049	12.3623908
K02050	41.7618365
K02051	26.7836654
K02052	20.518868
K02053	24.3496285
K02054	24.3496285
K02055	27.284639
K02056	87.4635286
K02057	188.4069249
K02058	11.5225637
K02062	32.0969126
K02063	35.5298267
K02064	36.3207548
K02065	53.5377362
K02066	51.6509437
K02067	51.6509437
K02068	5.1740907
K02069	5.1740907
K02071	106.3338849
K02072	105.6477786
K02073	110.7960077
K02074	1.8867925
K02075	2.3584906
K02076	0
K02077	3.773585
K02078	137.856611
K02079	0
K02080	0
K02081	1.2307475
K02082	20.8378279
K02083	0
K02086	26.4150945
K02099	0
K02100	0
K02101	0
K02103	3.3018868
K02106	8.5745611
K02108	75.272321
K02109	105.1886799
K02110	73.9107182
K02111	75.0000005
K02112	75.0000005
K02113	75.0000005
K02114	75.0000005
K02115	74.7276799
K02116	13.8364782
K02117	66.4437853
K02118	66.951955
K02119	18.8387474
K02120	67.2242755
K02121	60.5840305
K02122	38.105427
K02123	61.9991248
K02124	51.8211438
K02160	74.5283023
K02164	0
K02167	0
K02168	16.8096056
K02169	40.7185062
K02170	1.8867925
K02171	0
K02172	0
K02173	0
K02182	0
K02188	7.3477923
K02189	5.4609998
K02190	7.8194905
K02191	3.8100565
K02192	1.5723271
K02193	11.3207548
K02194	11.3207548
K02195	11.3207548
K02196	10.6346484
K02197	11.3207548
K02198	10.6346484
K02199	22.6415096
K02200	12.5786164
K02203	8.254717
K02204	3.773585
K02205	0
K02217	52.4013725
K02221	93.8120019
K02224	8.9987357
K02225	0
K02226	5.696849
K02227	8.9987357
K02228	0
K02229	0
K02230	3.0660378
K02231	10.6496791
K02232	10.4138301
K02233	10.6496791
K02234	0
K02236	25.3258123
K02237	77.0806691
K02238	74.1509881
K02239	0
K02240	25.8704534
K02241	8.254717
K02242	57.9459253
K02243	25.8704534
K02244	26.1427739
K02245	25.5981328
K02246	25.3258123
K02247	0
K02248	25.8704534
K02249	0
K02250	0
K02251	0
K02252	0
K02253	0
K02254	0
K02255	0
K02258	0
K02259	0
K02274	0
K02275	0
K02276	0
K02277	0
K02278	4.4596913
K02279	3.2018296
K02280	4.4596913
K02281	0
K02282	4.4596913
K02283	4.4596913
K02291	3.6425577
K02293	0
K02297	0
K02298	0
K02299	0
K02300	0
K02301	0
K02302	1.6771489
K02303	0
K02304	5.4609998
K02305	0
K02313	99.7641514
K02314	104.1696144
K02315	9.4228858
K02316	101.1063028
K02317	0
K02334	67.4747133
K02335	99.7641514
K02336	3.3018868
K02337	102.8881015
K02338	103.6425582
K02339	13.2075473
K02340	96.6981137
K02341	73.5849062
K02342	101.6336537
K02343	126.4150948
K02344	11.3207548
K02345	0
K02346	50.9369864
K02347	0
K02348	8.4419374
K02351	0
K02352	0
K02355	139.1723847
K02356	102.7937177
K02357	101.3786233
K02358	113.082022
K02361	1.4150944
K02362	0
K02363	0
K02364	0
K02371	32.2363887
K02372	82.4207357
K02377	24.0566039
K02379	34.9271014
K02380	10.6346484
K02381	0
K02383	8.254717
K02385	28.0660377
K02386	28.3018869
K02387	56.3679246
K02388	56.3679246
K02389	56.3679246
K02390	82.7830191
K02391	0
K02392	112.7358493
K02393	28.3018869
K02394	28.3018869
K02395	23.1132075
K02396	56.3679246
K02397	54.4811322
K02398	8.254717
K02399	0
K02400	56.3679246
K02401	54.7169812
K02402	0
K02403	0
K02404	56.3679246
K02405	53.0660378
K02406	156.6037739
K02407	56.3679246
K02408	54.4811322
K02409	56.3679246
K02410	81.1320755
K02411	54.4811322
K02412	54.7169812
K02413	28.0660377
K02414	1.6509434
K02415	64.6226416
K02416	58.018868
K02417	86.556604
K02418	28.0660377
K02419	56.3679246
K02420	54.4811322
K02421	56.3679246
K02422	56.3679246
K02423	0
K02424	39.5448359
K02425	0
K02426	11.9496857
K02427	41.273585
K02428	108.454095
K02429	23.608729
K02430	6.1749572
K02431	15.7572369
K02433	86.5566041
K02434	86.011963
K02435	82.9823968
K02436	0
K02437	10.3773586
K02438	21.0548886
K02439	11.3207548
K02440	65.8962711
K02441	13.5227494
K02442	0
K02443	1.8867925
K02444	13.2075473
K02445	19.329455
K02446	11.1492282
K02448	0
K02450	0
K02451	0
K02452	0
K02453	37.5000002
K02454	32.0754719
K02455	28.301887
K02456	63.6792456
K02457	0
K02458	0
K02459	0
K02460	0
K02461	0
K02462	0
K02463	0
K02464	5.6603774
K02465	0
K02466	3.7735849
K02467	0
K02468	3.7735849
K02469	100.9648375
K02470	101.6509439
K02471	19.925672
K02472	4.6740995
K02473	2.1226415
K02474	14.3867925
K02475	4.6294496
K02476	4.9017701
K02477	2.7037542
K02478	2.7037542
K02479	0
K02480	3.3018868
K02481	22.6415096
K02482	16.9811322
K02483	66.9811325
K02484	101.886793
K02485	0
K02486	0
K02487	2.0583191
K02488	0
K02490	0
K02491	0
