function.	oral_15
K00358	11.2038365
K00359	5.402264
K00362	0.0816994
K00363	0
K00364	15.1000606
K00365	0
K00366	0
K00367	0
K00368	46.5240642
K00370	0
K00371	0
K00372	0
K00373	0
K00374	0
K00375	3.8803744
K00376	16.9934641
K00378	1.633987
K00380	76.0784314
K00381	59.4771242
K00382	213.4520922
K00383	21.7505558
K00384	134.9748244
K00385	0.0816994
K00387	0
K00389	0
K00390	58.4150327
K00392	0
K00394	0
K00395	0
K00404	68.6274511
K00405	68.6274511
K00406	44.4444446
K00407	39.2156864
K00411	69.2810459
K00412	69.2810459
K00413	69.2810459
K00423	0
K00425	18.3410823
K00426	18.3410823
K00427	0
K00428	32.2638149
K00432	68.9214002
K00433	1.0915706
K00435	0
K00436	0
K00441	0
K00446	0.0816994
K00448	0
K00449	0
K00450	0
K00451	1.9607843
K00452	0
K00453	0
K00455	0
K00457	1.9607843
K00459	69.2810459
K00462	0
K00466	0
K00467	0
K00469	0
K00470	0
K00471	0
K00472	0
K00476	0
K00477	0
K00479	0
K00480	0
K00481	0
K00483	0
K00484	57.6351753
K00485	0
K00486	0
K00491	0
K00492	0
K00493	0
K00495	0
K00496	0
K00499	0
K00500	0
K00505	0
K00507	0
K00508	0
K00510	0
K00517	1.2734991
K00520	0.7277138
K00523	25.4901961
K00525	107.5078409
K00526	104.2583968
K00527	33.2734563
K00528	118.627451
K00529	0
K00530	0
K00531	0
K00532	0
K00533	0
K00534	0
K00537	70.6418949
K00538	0
K00539	0
K00540	51.4453205
K00543	0
K00547	8.7325652
K00548	8.0808081
K00549	94.3823469
K00554	100.263628
K00556	7.1895425
K00557	36.0849245
K00558	358.3894586
K00559	0
K00560	88.3169934
K00561	1.637356
K00563	11.2795634
K00564	21.5686274
K00566	109.5216878
K00567	96.6250592
K00568	61.6755793
K00569	0
K00570	0
K00571	22.3461878
K00573	76.4705884
K00574	9.1907554
K00575	10.2124185
K00584	0
K00588	3.2679739
K00590	0.1819284
K00595	0.7352942
K00596	0
K00598	0
K00599	41.9109225
K00600	99.6360667
K00602	95.4323406
K00603	5.4654336
K00604	103.8213398
K00605	64.379085
K00606	76.362779
K00607	0.6535948
K00608	0.0816994
K00609	94.9978103
K00610	59.8856209
K00611	90.8495967
K00612	0
K00613	0
K00614	3.8204973
K00615	132.3630486
K00616	94.3799274
K00619	1.9607843
K00620	64.74968
K00624	0
K00625	19.3256857
K00626	17.9000434
K00627	88.0087258
K00631	4.3300654
K00632	1.0850776
K00633	0.6535948
K00634	0.0816994
K00638	1.2734991
K00639	12.8453272
K00640	100.0034457
K00641	73.7373738
K00643	0
K00645	99.0010783
K00646	0
K00647	22.8758171
K00648	123.0174857
K00651	17.2806753
K00652	73.9988118
K00655	160.9477126
K00656	37.203524
K00657	17.4937673
K00658	76.3398693
K00661	8.8403747
K00662	10.8028436
K00663	0
K00666	2.7777778
K00672	0
K00673	0
K00674	89.3764817
K00675	0.0816994
K00676	2.2909508
K00677	80.2733216
K00680	23.8865306
K00681	57.5163399
K00683	1.2734991
K00684	74.9183008
K00685	8.4967322
K00686	0
K00687	14.3723469
K00688	30.86635
K00689	2.3650697
K00690	9.1781214
K00691	70.0163399
K00692	1.0915706
K00694	0.8094131
K00696	0
K00697	0
K00700	22.8990941
K00701	0.7277138
K00702	0
K00703	24.7967854
K00705	28.4715714
K00712	0.3638569
K00713	0
K00720	0.3638569
K00721	15.6862746
K00737	0
K00745	0.3638569
K00748	81.0457518
K00752	5.6397817
K00754	2.2909508
K00756	12.4157739
K00757	18.6299013
K00758	0
K00759	99.4281047
K00760	82.4324506
K00761	98.3028436
K00762	97.2222224
K00763	95.9782025
K00764	99.0641713
K00765	76.529317
K00766	73.219383
K00767	68.8632842
K00768	1.1623206
K00769	15.0920976
K00772	0.1633987
K00773	99.1830067
K00776	0
K00777	0
K00782	70.8259063
K00783	98.3289537
K00784	26.4869282
K00785	62.5074272
K00786	5.2759248
K00788	98.7687061
K00789	101.2617076
K00790	116.8932351
K00791	100.861557
K00793	84.3086721
K00794	87.5766459
K00795	72.5490197
K00796	99.2462529
K00797	63.9992251
K00798	0.1633987
K00799	10.1187741
K00800	98.0555557
K00801	0
K00803	0.0816994
K00805	8.1497204
K00806	99.3092694
K00808	0
K00809	7.1895425
K00810	0
K00812	27.6329091
K00813	28.030303
K00817	87.5542877
K00818	7.0480427
K00819	9.1503268
K00820	96.6131909
K00821	61.8835413
K00822	0
K00823	0
K00824	3.4313726
K00826	107.0816566
K00830	0.0816994
K00831	88.6235767
K00832	58.8235294
K00833	78.1840082
K00835	58.9869281
K00836	3.8844325
K00837	0
K00839	0
K00840	0
K00841	13.0988478
K00842	0.1633987
K00843	0
K00844	1.388889
K00845	83.399872
K00847	25.1930311
K00848	5.6549424
K00849	23.6640971
K00850	31.9444446
K00851	58.4706985
K00852	9.2723015
K00853	0.0816994
K00854	4.9167387
K00855	0
K00856	0
K00857	29.6753925
K00858	100.0816995
K00859	100.0816995
K00860	7.1895426
K00862	0
K00863	7.4590661
K00864	17.8001207
K00865	71.2498698
K00867	22.1033868
K00868	33.3051559
K00869	24.262516
K00870	0
K00872	28.1609302
K00873	99.3649351
K00874	23.8783377
K00875	0
K00876	32.2746109
K00878	17.3286075
K00879	2.9855866
K00880	3.9622269
K00881	0
K00882	22.4039975
K00883	0
K00884	1.8419489
K00885	3.1491384
K00886	0
K00887	0
K00891	99.4466345
K00892	0
K00895	1.9607844
K00897	2.0012129
K00899	0.0816994
K00901	96.3681694
K00903	0
K00906	0
K00912	80.392157
K00917	18.8203288
K00918	0
K00919	83.2684794
K00924	0
K00925	154.0403277
K00926	16.1324432
K00927	100.1633989
K00928	95.0207045
K00929	0.0816994
K00930	75.2258028
K00931	91.9377984
K00932	0
K00934	0
K00936	16.6043393
K00937	77.8965368
K00938	17.6470588
K00939	99.8997711
K00940	97.8235969
K00941	81.681169
K00942	98.3006537
K00943	92.4204907
K00945	89.9064172
K00946	81.0457518
K00947	0
K00948	117.9738564
K00949	21.2047706
K00950	87.8874403
K00951	99.167846
K00952	0
K00954	96.8137257
K00955	0.1633987
K00956	55.5555556
K00957	59.5098039
K00958	10.4575165
K00960	0
K00962	99.8997711
K00963	94.5699415
K00965	22.1261278
K00966	0
K00968	0
K00969	95.5065362
K00970	64.2156863
K00971	4.7058824
K00972	0
K00973	128.5990592
K00974	91.5032681
K00975	28.4336696
K00978	4.1666667
K00979	81.0457518
K00980	2.9597063
K00981	103.4685088
K00982	62.6262626
K00983	54.8901693
K00984	0.1819284
K00985	0
K00986	0.3638569
K00988	0
K00989	62.5074272
K00990	72.3113489
K00991	70.0112863
K00992	0
K00995	99.8552079
K00996	2.436126
K00997	88.3169937
K00998	3.9215686
K01000	99.4281048
K01002	1.4705883
K01003	0
K01004	0
K01005	2.9108551
K01006	7.745435
K01007	59.814871
K01008	12.3440286
K01011	1.9370172
K01012	86.5153967
K01013	0
K01023	3.2679739
K01026	0.1819284
K01027	0
K01028	1.9607843
K01029	1.9607843
K01031	0
K01032	0
K01034	8.1163362
K01035	8.1163362
K01036	0
K01039	0
K01040	0
K01041	0
K01042	14.1859776
K01043	0
K01046	0
K01048	1.7231135
K01051	0.0816994
K01053	2.6143791
K01054	0
K01055	0
K01056	99.3464054
K01057	64.587047
K01058	67.3202616
K01060	7.9863217
K01061	0.0816994
K01066	2.5469982
K01067	0
K01069	62.3028342
K01070	62.9343771
K01071	8.1867799
K01073	0
K01075	0
K01076	0
K01077	10.623105
K01078	1.4554275
K01079	84.244507
K01081	40.7290001
K01082	20.9150328
K01083	4.5751634
K01085	7.308378
K01087	0
K01089	11.4081997
K01090	9.9282699
K01091	213.046628
K01092	140.0326798
K01093	0
K01095	73.2026145
K01096	3.2342834
K01101	7.2771376
K01103	0
K01104	105.3897067
K01112	0
K01113	1.9607843
K01114	0
K01115	0
K01117	0
K01118	6.2082315
K01119	11.7114903
K01120	0
K01121	0
K01126	25.8134714
K01128	0
K01129	14.0555035
K01130	0
K01133	0
K01138	0.1819284
K01139	28.0708847
K01141	3.9215686
K01142	159.0610473
K01143	0
K01144	2.6143791
K01146	0
K01147	63.7700535
K01150	1.3071896
K01151	4.8945336
K01152	0
K01153	94.5808909
K01154	101.0535618
K01155	29.3372782
K01156	123.6165169
K01157	0
K01158	0
K01159	78.6928107
K01160	5.3475936
K01163	2.6329089
K01166	3.9215686
K01167	0
K01169	0
K01173	8.6601309
K01174	0.6535948
K01175	5.4225701
K01176	23.2068257
K01178	0
K01179	8.0882353
K01180	0
K01181	0.2450981
K01182	0.709184
K01183	0.0816994
K01184	0
K01185	1.9234185
K01186	10.4559084
K01187	4.2407857
K01190	24.9428029
K01191	12.8798598
K01192	0.3267974
K01193	29.3133732
K01194	0
K01195	5.8217101
K01197	12.8023718
K01198	2.3061115
K01199	0
K01200	8.7325652
K01201	7.1732027
K01202	0
K01205	0
K01206	21.3665614
K01207	75.3655414
K01208	0.5457853
K01209	0.5904252
K01210	0
K01212	2.6143791
K01214	0
K01215	8.3687083
K01216	0
K01218	0.5457853
K01219	0
K01220	17.8289872
K01222	3.1744829
K01223	52.0947038
K01224	0.8094131
K01225	0
K01226	15.0259416
K01227	4.9120679
K01232	0
K01233	0
K01234	3.0927835
K01235	0.0816994
K01236	0
K01238	3.2747119
K01239	0.7277138
K01241	0.6535948
K01243	99.164477
K01246	81.8701723
K01247	0.2636278
K01249	0
K01250	0
K01251	0.6535948
K01252	0
K01253	0
K01255	72.6307191
K01256	84.8527727
K01258	32.3975045
K01259	60.9477124
K01261	17.6470588
K01262	98.6447252
K01263	0
K01264	0
K01265	99.4281048
K01266	0
K01267	0
K01269	6.2487366
K01270	26.1581095
K01271	12.4714397
K01273	0.1633987
K01274	6.3674954
K01277	0.6535948
K01278	15.6862746
K01281	17.8289872
K01284	14.379085
K01286	4.0024257
K01289	0
K01295	0.7724302
K01297	63.3986928
K01299	0.1633987
K01301	0
K01303	0
K01304	13.4441749
K01305	1.9607843
K01308	0
K01318	0
K01322	66.748366
K01338	82.2875819
K01342	0
K01347	143.0184194
K01354	9.3802642
K01355	0
K01356	4.9836601
K01358	103.6537298
K01361	9.4602789
K01362	38.8865153
K01364	2.1831413
K01372	25.7352942
K01387	0
K01390	0.7277138
K01392	0
K01399	0
K01400	0
K01401	0
K01406	0
K01407	2.1984551
K01408	0
K01409	100.4455564
K01412	0
K01414	62.745098
K01415	0
K01417	21.8340165
K01419	14.8692812
K01420	77.8257868
K01421	14.2721178
K01422	5.6397817
K01423	9.4804933
K01424	107.5683306
K01425	3.2679739
K01426	9.6422074
K01428	4.1566667
K01429	4.0378313
K01430	4.1566667
K01431	0
K01432	0
K01433	13.0347595
K01434	0
K01436	0.7277138
K01438	3.5056447
K01439	86.6914293
K01442	0.9096422
K01443	22.630719
K01444	2.6143791
K01446	8.1867799
K01447	2.1831413
K01448	168.5883702
K01449	0
K01451	7.5533995
K01452	0
K01453	0
K01455	0
K01457	0
K01458	0
K01459	0
K01460	0.7724302
K01461	0
K01462	116.4552593
K01463	1.5742629
K01464	0.0816994
K01465	108.3333337
K01466	0
K01467	7.5821894
K01468	5.4654336
K01469	0
K01470	0.2450981
K01471	0
K01473	0
K01474	0
K01476	0.1633987
K01477	0
K01478	13.9082609
K01479	4.7301395
K01480	63.8366687
K01482	0
K01483	0
K01484	0
K01485	6.6547831
K01486	0.2450981
K01487	0
K01488	13.0551268
K01489	29.7200324
K01491	96.1601309
K01492	0
K01493	26.8790851
K01494	73.2026145
K01495	39.3865889
K01496	62.0982413
K01497	71.0041594
K01499	0
K01500	0
K01501	30.0653595
K01502	0
K01503	0
K01504	0
K01505	6.9281046
K01506	0
K01507	81.787784
K01512	20.2615145
K01515	77.187276
K01518	1.0915706
K01520	87.6002291
K01521	0.1819284
K01523	62.0982413
K01524	88.2352179
K01525	56.2091503
K01529	0.8911125
K01531	1.9009838
K01533	170.5359388
K01534	10.3328617
K01535	0
K01537	20.4433663
K01541	0.7277138
K01545	0
K01546	2.978236
K01547	5.5926151
K01548	4.2854256
K01550	0
K01551	0.0816994
K01552	8.6180177
K01554	0
K01555	4.5751634
K01556	0
K01560	0
K01561	0
K01563	0
K01564	6.5359478
K01567	1.2734991
K01569	0.3638569
K01571	12.7098763
K01572	9.424215
K01573	3.9141415
K01574	0
K01575	12.8166902
K01576	0
K01577	0
K01578	0
K01579	76.5447074
K01580	0.1819284
K01581	0.9655377
K01582	0.5457853
K01583	1.637356
K01584	0
K01585	72.6307191
K01586	93.9070819
K01588	98.5294119
K01589	87.6003056
K01590	0.2376708
K01591	96.5686276
K01593	0
K01595	81.1883541
K01596	1.3071896
K01597	24.8366013
K01598	16.5554882
K01599	83.4589836
K01601	0
K01602	0
K01607	8.0132741
K01608	0.0816994
K01609	82.016879
K01610	24.5872921
K01611	0.0816994
K01612	0
K01613	89.8692048
K01615	0
K01616	0
K01617	0
K01618	0
K01619	30.1360329
K01620	7.20723
K01621	0.1819284
K01622	0
K01623	2.6960785
K01624	101.6373562
K01625	84.1834813
K01626	99.0332373
K01627	81.0457518
K01628	11.0098866
K01629	2.2168318
K01630	0.6535948
K01631	0
K01632	0
K01633	92.8711005
K01635	24.679175
K01636	4.1843541
K01637	0
K01638	0
K01639	23.3036092
K01640	4.5751634
K01641	17.6470588
K01643	6.1078492
K01644	6.0447562
K01646	6.2266846
K01647	85.489599
K01649	92.8305189
K01652	96.3089814
K01653	87.8317745
K01654	53.4567172
K01655	0
K01657	82.7150371
K01658	81.9452101
K01659	55.5555555
K01661	12.4183007
K01662	81.5468974
K01664	11.6458706
K01665	10.2198455
K01666	0.8169935
K01667	0.3193702
K01668	0.2005348
K01669	59.6396806
K01671	0
K01673	97.8832443
K01674	17.5165849
K01676	57.9411765
K01677	1.4705883
K01678	1.4705883
K01679	77.9411766
K01681	72.8707634
K01682	72.0142604
K01684	0.0816994
K01685	0.7352941
K01686	8.9115074
K01687	92.8188037
K01689	100.263628
K01690	59.4771242
K01692	0
K01693	65.1211172
K01695	83.9427171
K01696	87.7281764
K01697	7.1895425
K01698	79.5862661
K01699	0.1819284
K01703	81.3227792
K01704	85.6890618
K01706	0.6535948
K01707	0
K01708	0.6535948
K01709	3.5130719
K01710	137.1142444
K01711	4.0849674
K01712	6.1931474
K01713	0.6535948
K01714	109.4038478
K01715	1.9607843
K01716	3.9215686
K01719	87.4665395
K01720	0.1819284
K01721	0
K01724	0
K01725	0
K01726	0
K01727	8.996193
K01728	0.1633987
K01729	0
K01730	0.6535948
K01732	0
K01733	89.9256362
K01734	6.9518717
K01735	98.9008492
K01736	97.8758171
K01737	83.7670215
K01738	97.7418976
K01739	17.9012686
K01740	20.9723832
K01743	0
K01744	78.7581701
K01745	15.5254027
K01746	2.7289266
K01749	79.6679655
K01750	0.2636278
K01751	0
K01752	105.2403968
K01753	0.0816994
K01754	86.3131008
K01755	87.1748873
K01756	106.3725493
K01758	3.2679739
K01759	78.9586281
K01760	66.7659771
K01761	0.2450981
K01766	3.9215686
K01768	3.1045752
K01770	63.7254902
K01771	0
K01772	95.900056
K01774	0
K01775	100.0816995
K01776	98.6928106
K01777	0
K01778	79.8202616
K01779	13.2277139
K01780	0
K01781	0
K01782	0.1188354
K01783	98.7931163
K01784	122.9297219
K01785	81.1880173
K01786	17.5325879
K01787	5.9640524
K01788	21.0969611
K01790	123.5892124
K01791	27.6946237
K01792	5.7635175
K01795	0
K01796	0
K01797	0
K01798	0
K01799	0
K01800	0
K01801	0
K01802	16.0871909
K01803	101.6449365
K01804	2.6960785
K01805	5.2435361
K01807	81.6993464
K01808	19.99023
K01809	28.5832859
K01810	159.3768953
K01811	0.3453271
K01812	7.6933679
K01813	1.9346742
K01814	76.1208202
K01815	1.1808504
K01816	3.8250149
K01817	79.6846575
K01818	8.6591353
K01819	40.9338993
K01820	0
K01821	90.1405659
K01822	0
K01823	24.8366013
K01825	0
K01826	0
K01828	0
K01829	0
K01834	30.5884038
K01835	47.0119939
K01838	62.6852975
K01839	18.4564719
K01840	10.9467017
K01841	2.6253285
K01843	0.1188354
K01844	0
K01845	79.5045668
K01846	0.3267974
K01847	6.5359478
K01848	0
K01849	0
K01851	0
K01854	12.2367092
K01856	0
K01857	0
K01858	0
K01860	0
K01865	0
K01866	100.326721
K01867	100.0816995
K01868	99.8997711
K01869	99.2461764
K01870	99.3092694
K01872	100.0816995
K01873	99.8997711
K01874	99.9738901
K01875	99.5359142
K01876	103.7876493
K01878	90.8496733
K01879	90.6677449
K01880	9.2320263
K01881	100.0816995
K01883	99.7809357
K01884	0
K01885	92.8921572
K01886	70.8333333
K01887	99.8997711
K01889	96.3310334
K01890	99.164477
K01892	99.4281048
K01893	32.3563103
K01894	60.130719
K01895	10.0653596
K01897	150.4150053
K01902	79.382056
K01903	78.966132
K01904	0
K01905	0
K01906	0.0816994
K01907	0
K01908	0
K01910	6.5088422
K01911	11.7647059
K01912	4.0849674
K01913	0
K01914	27.5032007
K01915	99.1458706
K01916	93.9357188
K01917	6.5359478
K01918	76.5447074
K01919	69.4985023
K01920	59.0054578
K01921	99.8846104
K01922	16.8191159
K01923	99.7918851
K01924	96.0784316
K01925	100.0816995
K01926	18.77232
K01928	99.0642479
K01929	99.8997711
K01932	3.5240213
K01933	98.4626436
K01934	80.8199492
K01935	81.7363294
K01937	100.3453273
K01938	89.4894978
K01939	99.2832358
K01940	84.8165556
K01941	0
K01945	98.8822428
K01947	22.875817
K01950	1.8790851
K01951	102.6396471
K01952	118.5717856
K01953	9.1002965
K01955	129.9218231
K01956	97.4708426
K01958	0
K01959	10.4575165
K01960	11.1111113
K01961	98.1840848
K01962	101.596851
K01963	98.4477125
K01965	0
K01966	0
K01968	0
K01969	0
K01970	0
K01971	72.1925135
K01972	100.0816995
K01974	0
K01975	0.0816994
K01976	0.3638569
K01989	32.8516364
K01990	151.5489187
K01991	48.0689245
K01992	131.4360557
K01993	11.1111112
K01994	0
K01995	23.0585878
K01996	22.9768885
K01997	23.0585878
K01998	23.0585878
K01999	30.8831955
K02000	7.5668755
K02001	7.3849471
K02002	7.2030187
K02003	137.0655467
K02004	136.2444188
K02005	30.2726324
K02006	5.0129861
K02007	5.0129861
K02008	4.8941507
K02009	2.2244121
K02010	83.7101305
K02011	86.3462553
K02012	93.3642827
K02013	133.2325533
K02014	200.9670236
K02015	217.4637066
K02016	124.1504497
K02017	14.0819965
K02018	15.3891861
K02019	5.7635176
K02020	15.909091
K02021	2.5469982
K02022	2.7963075
K02023	0.6535948
K02024	2.6143791
K02025	26.4806955
K02026	10.0768142
K02027	12.2860657
K02028	164.2081827
K02029	203.8417074
K02030	206.8754561
K02031	11.2402835
K02032	11.4069746
K02033	25.5553567
K02034	26.9257159
K02035	43.9645854
K02036	54.7332023
K02037	38.404359
K02038	38.5862875
K02039	27.6160636
K02040	40.5470718
K02041	0.2005348
K02042	0.4010695
K02043	0
K02044	0.2005348
K02045	59.6405229
K02046	56.372549
K02047	59.6405229
K02048	62.9084967
K02049	10.6504708
K02050	22.6746698
K02051	12.7966292
K02052	6.6176472
K02053	8.0436721
K02054	8.0436721
K02055	40.7234107
K02056	22.3670913
K02057	45.5697058
K02058	2.591638
K02062	4.8648247
K02063	60.5020796
K02064	63.8888889
K02065	81.4542485
K02066	80.8006538
K02067	80.147059
K02068	3.4566404
K02069	3.4566404
K02071	94.5851022
K02072	94.4662668
K02073	101.5624715
K02074	58.8235294
K02075	58.8235294
K02076	0
K02077	58.8235294
K02078	147.7429085
K02079	0
K02080	0
K02081	0.4826923
K02082	13.5815401
K02083	0
K02086	17.6470588
K02099	2.6143791
K02100	0
K02101	0
K02103	0.1633987
K02106	3.4492897
K02108	99.0381377
K02109	109.3137258
K02110	98.1284955
K02111	98.8562093
K02112	98.8562093
K02113	98.8562093
K02114	98.8562093
K02115	98.6742809
K02116	62.0915032
K02117	10.0810257
K02118	10.1812548
K02119	7.2400782
K02120	10.3631832
K02121	9.772758
K02122	7.8566135
K02123	9.9361567
K02124	9.2640322
K02160	97.7124184
K02164	0
K02167	0
K02168	64.3493761
K02169	67.2014261
K02170	58.8235294
K02171	0
K02172	0
K02173	0
K02182	0
K02188	0.9989219
K02189	0.3453271
K02190	0.9989219
K02191	0.2636278
K02192	49.0196078
K02193	3.9215686
K02194	3.9215686
K02195	3.9215686
K02196	3.8027332
K02197	3.9215686
K02198	3.8027332
K02199	7.8431372
K02200	3.9215686
K02203	0.4084968
K02204	58.8235294
K02205	0
K02217	14.4682116
K02221	31.3060105
K02224	1.0806213
K02225	0
K02226	0.9172226
K02227	1.0806213
K02228	0
K02229	0
K02230	3.3496733
K02231	1.1623206
K02232	1.0806213
K02233	1.1623206
K02234	0
K02236	16.919345
K02237	140.9314492
K02238	96.3397928
K02239	0
K02240	17.2832019
K02241	0.4084968
K02242	27.7407184
K02243	17.2832019
K02244	17.4651304
K02245	17.1012735
K02246	16.919345
K02247	0
K02248	17.2832019
K02249	0
K02250	0
K02251	0
K02252	0
K02253	0
K02254	0
K02255	0
K02258	0
K02259	2.6143791
K02274	2.6143791
K02275	2.6143791
K02276	5.2287582
K02277	0
K02278	0.7724302
K02279	0.7724302
K02280	0.7724302
K02281	0
K02282	0.7724302
K02283	0.7724302
K02291	62.1732026
K02293	0
K02297	0
K02298	0
K02299	0
K02300	0
K02301	2.6143791
K02302	52.9411765
K02303	0
K02304	0.3453271
K02305	0
K02313	100.0816995
K02314	103.7802986
K02315	18.0656627
K02316	99.7178427
K02317	0
K02334	74.3085037
K02335	99.4281048
K02336	0.1633987
K02337	100.2264919
K02338	103.3496734
K02339	62.745098
K02340	99.8366015
K02341	98.6928106
K02342	163.5575436
K02343	100.653595
K02344	3.9215686
K02345	0
K02346	88.1810372
K02347	0
K02348	10.2149451
K02351	0
K02352	0
K02355	104.374629
K02356	99.8997711
K02357	99.8997711
K02358	159.6219167
K02361	8.4967321
K02362	0
K02363	0
K02364	0
K02371	28.479458
K02372	95.1536286
K02377	7.3529413
K02379	11.7275699
K02380	3.8027332
K02381	0
K02383	0.4084968
K02385	1.388889
K02386	9.8039217
K02387	11.1928107
K02388	11.1928107
K02389	11.1928107
K02390	20.3431376
K02391	0
K02392	22.3856213
K02393	9.8039217
K02394	9.8039217
K02395	3.75817
K02396	11.1928107
K02397	10.5392159
K02398	0.4084968
K02399	0
K02400	11.1928107
K02401	11.1111113
K02402	0
K02403	0
K02404	11.1928107
K02405	11.029412
K02406	30.7189548
K02407	11.1928107
K02408	10.5392159
K02409	11.1928107
K02410	12.4183009
K02411	10.5392159
K02412	11.1111113
K02413	1.388889
K02414	0.0816994
K02415	11.6013074
K02416	11.27451
K02417	21.6503272
K02418	1.388889
K02419	11.1928107
K02420	10.5392159
K02421	11.1928107
K02422	11.1928107
K02423	0
K02424	79.2197291
K02425	0
K02426	11.7647059
K02427	64.1339869
K02428	108.0697058
K02429	73.7967916
K02430	3.030303
K02431	6.3681846
K02433	87.6633989
K02434	87.299542
K02435	87.3180717
K02436	0
K02437	66.9934641
K02438	4.0552585
K02439	3.9215686
K02440	39.4607077
K02441	2.0684406
K02442	0
K02443	0
K02444	62.745098
K02445	10.9653233
K02446	3.5650624
K02448	0
K02450	0
K02451	0
K02452	0
K02453	11.8464054
K02454	10.4575165
K02455	9.1503269
K02456	20.4248369
K02457	0
K02458	0
K02459	0
K02460	0
K02461	0
K02462	0
K02463	0
K02464	1.9607843
K02465	0
K02466	1.9607843
K02467	0
K02468	2.6143791
K02469	99.9628641
K02470	100.0816995
K02471	51.8716577
K02472	5.466429
K02473	2.0424836
K02474	8.5784315
K02475	3.0927835
K02476	3.2747119
K02477	3.1601644
K02478	0.5457853
K02479	0
K02480	0.1633987
K02481	6.0457517
K02482	5.882353
