KO	air_9
K00301	5.30935993976648e-06
K00302	7.83815286676975e-06
K00303	0.000107711918020631
K00304	3.15003323946024e-06
K00305	3.15003323946024e-06
K00311	1.00391859684713e-05
K00313	5.23779691657867e-06
K00314	4.96219203320259e-07
K00315	9.94671239156437e-07
K00316	1.763901856878e-06
K00317	2.39665027062087e-06
K00318	0.000164741928165849
K00320	1.24054800830065e-06
K00322	0.00029276666438014
K00324	7.69578397338229e-05
K00325	2.08380631005394e-05
K00329	0.000256942468595743
K00330	1.45879786482129e-05
K00331	1.54266203157985e-05
K00332	1.4081136282312e-05
K00333	1.46773864431181e-05
K00334	1.44045621795603e-05
K00335	1.86801279470074e-05
K00336	1.59620175839804e-05
K00337	1.55366210570774e-05
K00338	1.48030088802754e-05
K00339	1.45648273055507e-05
K00340	1.45548992786153e-05
K00341	3.64869101952449e-05
K00342	1.58628263682867e-05
K00343	1.92879223445089e-05
K00344	0.0012815422267911
K00346	8.27118407411665e-06
K00347	8.76740327743691e-06
K00348	9.50677511124305e-06
K00349	9.26362248075717e-06
K00350	1.25974278798547e-05
K00351	1.06390173356023e-05
K00354	0.000426983978342438
K00355	3.59463599665416e-05
K00356	0.000256942468595743
K00360	2.46295559439793e-06
K00362	0.000216676677368773
K00363	0.000157150848927029
K00364	0.000293298808748242
K00365	7.4361155733843e-07
K00366	2.14339128100834e-06
K00367	8.58312487806004e-06
K00368	0.000252202904403923
K00370	0.000358404203483327
K00371	0.000363106993260308
K00372	1.31587308782066e-05
K00373	0.000356050454868389
K00374	0.000356065267381921
K00375	0.000486626044014923
K00376	3.54137335742747e-06
K00380	0.000258552117366247
K00381	3.32745564500212e-05
K00382	0.00172995734065015
K00383	0.000476510469080161
K00384	0.00149005236790762
K00385	2.4810960166013e-07
K00387	8.90985722731874e-07
K00389	0.000190028940351927
K00390	0.000223778100866463
K00392	0.000211436413955909
K00394	2.4810960166013e-07
K00395	2.4810960166013e-07
K00400	0.000291108435359595
K00404	1.58994740616374e-05
K00405	1.56672184228652e-05
K00406	2.14916711813001e-05
K00407	7.0883196256902e-06
K00410	2.823723561751e-06
K00411	6.97298802746939e-06
K00412	6.9375437986608e-06
K00413	6.93112274271721e-06
K00423	6.15843475549251e-07
K00424	3.67370442962595e-06
K00425	0.00037510576613176
K00426	0.000392870533980648
K00427	1.00786029594408e-05
K00428	2.75787504445862e-05
K00432	0.00052747587426855
K00433	1.30131253197989e-05
K00435	0.000146406660123414
K00436	1.52171004306594e-05
K00437	7.44328804980389e-07
K00440	0
K00441	2.86280309607842e-07
K00442	0
K00446	1.42106312893379e-05
K00448	0.000182071984886989
K00449	0.000185447418046807
K00450	0.000181418713242245
K00451	8.88008889371851e-06
K00452	2.8127728375938e-06
K00453	7.56276770547581e-06
K00455	2.2066650704103e-06
K00456	0
K00457	0.000188670988217218
K00459	0.000448831785971408
K00462	1.89035886979146e-07
K00464	7.89188742384625e-07
K00466	4.2178632282222e-06
K00467	1.41023756937912e-05
K00469	7.44328804980389e-07
K00471	7.35166036459091e-07
K00472	5.96471624734106e-06
K00476	0
K00477	7.27582561111001e-07
K00479	1.59424539721804e-05
K00480	0.000225735533489899
K00481	0.000181697971325966
K00483	2.5460522721632e-06
K00484	7.46727623142e-06
K00485	0
K00486	8.02744388980554e-06
K00491	0.000146615116666057
K00493	1.74542080158953e-06
K00494	1.61810609778345e-07
K00496	1.19432731447787e-05
K00499	4.41173973672801e-06
K00500	6.78252646415587e-06
K00504	3.30812802213505e-07
K00505	1.21149764037518e-06
K00507	4.44162710514448e-06
K00508	1.02036344567159e-05
K00514	2.69684349630576e-08
K00518	2.4810960166013e-07
K00520	0.000527764174247649
K00523	6.068135122582e-06
K00524	0
K00525	0.000466692552283999
K00526	0.000506718651996787
K00527	0
K00528	0.000456776445200223
K00529	0.000436706783743779
K00531	0
K00532	4.96219203320259e-07
K00533	6.37996118554619e-07
K00534	3.07183316341113e-07
K00537	0.000446676857792517
K00544	4.96936450962219e-07
K00547	0.000163068043827435
K00548	0.000312220152386457
K00549	0.000613196455008254
K00554	0.000430788397922745
K00555	0
K00556	7.63958830458699e-06
K00557	2.44262925238501e-05
K00558	0.000210597154663222
K00560	0.000435295020401924
K00561	8.25509460319147e-05
K00563	0.000260489755083469
K00564	0.000197381086705715
K00566	0.000574204612315815
K00567	0.000432494337119288
K00568	0.00019489636322778
K00569	8.02621145235056e-07
K00570	2.51441267164948e-06
K00571	0.000210224810964611
K00573	3.16277424733524e-05
K00574	0.000448594720427273
K00575	1.5191374124041e-05
K00577	0
K00584	0
K00587	0
K00588	0.000103885689376359
K00590	9.74914619227258e-07
K00594	2.22931180600772e-06
K00595	0.0002294444437027
K00596	0.000176393460633001
K00598	6.08863693751411e-06
K00600	0.000434496523409915
K00602	0.00042727674729648
K00603	4.94056165006279e-06
K00604	0.000434450076398093
K00605	0.000217673553367165
K00606	0.000347799340122661
K00608	0
K00609	0.00042658559683405
K00610	2.72920561826143e-06
K00611	0.000634661820334999
K00612	2.85694689640989e-06
K00613	4.01701259830686e-07
K00615	0.000518924395123279
K00616	0.000434390060713698
K00619	3.96312676754338e-06
K00620	0.000369712580388421
K00622	0
K00624	1.53204376624305e-06
K00625	0.000430629462269368
K00626	0.000819326853323336
K00627	0.000518570760190491
K00631	6.74982629390505e-06
K00632	0.000601454280915469
K00633	0.000151895359211969
K00634	4.08712632596131e-05
K00635	1.27871871624836e-06
K00638	8.29246858403107e-05
K00639	0.000284262453179436
K00640	0.000526158925239121
K00641	0.000619367785223594
K00643	2.50295316266856e-05
K00645	0.000219103009579989
K00646	0
K00647	0.000156911316564781
K00648	0.000212663806006766
K00651	2.11063703772867e-05
K00652	0.000363295334987201
K00655	0.000676893083047943
K00656	0.000301241050271165
K00657	5.28471724461539e-05
K00658	0.000591572956511857
K00661	0.000691680645769091
K00662	2.59379626355327e-06
K00663	2.85858392734489e-05
K00666	0.000920542810305818
K00672	3.24451017555554e-07
K00673	3.10664288034092e-06
K00674	0.000665543531719375
K00675	0.000152582328590189
K00677	2.06711423768881e-05
K00680	0.000128458086772336
K00681	0.000336867738316652
K00684	1.17521464618927e-05
K00686	0
K00687	2.25045025256225e-05
K00688	0.00052133770842991
K00689	3.33969861769769e-06
K00690	9.67446627857269e-06
K00691	5.41592815014e-06
K00692	1.15472393225469e-06
K00693	7.44328804980389e-07
K00694	4.75674358460235e-05
K00695	0
K00696	2.15701586019813e-06
K00697	0.000246946239834664
K00698	0
K00700	0.000277809509127772
K00701	1.02809831675907e-06
K00702	8.22915556637444e-07
K00703	3.91907724659281e-05
K00705	0.000273557476279849
K00709	0
K00712	0.000442475286898456
K00713	1.94435953808192e-09
K00720	5.17285112895176e-07
K00721	0.000439481478429726
K00728	0.000241333642875321
K00737	3.81707079477123e-08
K00748	1.73178709167616e-05
K00752	6.24549580938062e-06
K00754	0.000161092203446656
K00756	0.000214820705342099
K00757	2.24765849409214e-05
K00758	9.74543345632043e-05
K00759	0.000432672503740425
K00760	0.000430862804100277
K00761	0.000424947547604174
K00762	0.000643946133999191
K00763	0.0004182525423244
K00764	0.000434072810337717
K00765	0.000382803455098963
K00766	0.000420643933684968
K00767	0.000234393779362063
K00768	0.00025038154910544
K00769	7.05301738407591e-06
K00771	2.4993785035266e-06
K00772	1.44407985608191e-06
K00773	0.000426077710168178
K00776	1.30402501092238e-05
K00782	7.49021819903126e-05
K00783	0.000185688780153068
K00784	0.000186327690356493
K00785	4.84560447067449e-06
K00786	8.54087468302039e-06
K00788	0.00059540007038334
K00789	0.00044286684736371
K00790	0.000650826049358527
K00791	0.000428821312969023
K00793	0.000416780338445736
K00794	0.000417635984469245
K00795	0.000167483320979346
K00796	0.000674076339434537
K00797	0.000196886993737451
K00798	0.000239598265105134
K00799	0.000277567542084788
K00800	0.000450021787776816
K00801	2.70328371958052e-07
K00803	1.46114018190873e-05
K00805	0.000396001937643325
K00806	0.000661894520253344
K00808	6.42263651120202e-07
K00809	6.45084964316337e-06
K00812	0.000742342688501067
K00813	1.07571972024208e-05
K00817	0.000876019473679966
K00819	0.000276039528981682
K00820	0.000429898413783755
K00821	0.000854191661646795
K00822	3.39038070765681e-05
K00823	0.000563964476288261
K00824	0.000151554323104729
K00826	0.00055128763372974
K00830	0.000152172224502749
K00831	0.000267419440545323
K00832	1.47455523125038e-05
K00833	0.000592906376565553
K00835	1.83295889182592e-06
K00836	4.19690448716967e-05
K00839	6.22643443487324e-06
K00840	8.53073219369391e-06
K00841	0.000209899528236472
K00842	4.96219203320259e-07
K00844	4.96219203320259e-07
K00845	0.000855138127881549
K00846	0
K00847	0.000306591286827666
K00848	9.25539697006901e-06
K00849	0.000335410826485523
K00850	0.000368296813903575
K00851	0.000645837130012239
K00852	0.000724912785722205
K00853	0.000155645183241354
K00854	0.000255911371924358
K00855	1.38681800459912e-06
K00856	7.77970024844345e-06
K00857	0.000192162277026335
K00858	0.00043614999363672
K00859	0.000428124428216441
K00860	6.4475018624332e-05
K00862	0
K00863	0.000170940790235978
K00864	0.000443046291907676
K00865	0.000747089774726437
K00867	0.000266721524904587
K00868	0.000669090745080543
K00869	0.000165769204034332
K00872	0.000415290964530476
K00873	0.000624000058243895
K00874	5.76289250865805e-05
K00875	1.02363783234025e-06
K00876	0.000191941124622335
K00878	0.000358144923823341
K00879	1.87716309605697e-06
K00880	4.14491518821146e-06
K00881	5.38404898496692e-07
K00882	0.000593843329059863
K00883	4.52881345528102e-06
K00884	4.9130741380176e-06
K00885	3.94123876247604e-06
K00886	0.000245150941954148
K00887	0.000149860890743836
K00891	0.000544910920723643
K00892	2.79867474115468e-07
K00895	4.96219203320259e-07
K00897	2.96012611680924e-05
K00899	5.14366559009024e-07
K00901	1.82470892107175e-05
K00903	0.00013200272269595
K00906	2.49443413176477e-06
K00912	1.77042047058027e-05
K00917	0.000165293218745537
K00918	0
K00919	0.000408281958238244
K00925	0.000426354196394711
K00926	0.000271650239313003
K00927	0.000428328709255725
K00928	0.000570773537563635
K00929	2.2652208025484e-05
K00930	0.000371774846207258
K00931	0.000275181608340763
K00932	5.48274945422367e-07
K00936	8.07802772677259e-06
K00937	6.20575725582733e-05
K00938	0.00015509198476074
K00939	0.000430535661045751
K00940	0.000419159171835273
K00941	0.000761507223171706
K00942	0.000459125220497205
K00943	0.000440027488466051
K00945	0.00047957235873273
K00946	0.000257907362494892
K00947	2.1266537285154e-07
K00948	0.000447449935605411
K00949	0.000175795023248194
K00950	0.000423151577946486
K00951	0.000455534358247907
K00952	1.20873908501089e-07
K00954	0.000426622237653494
K00955	0.000222525678303055
K00956	0.000202862527298802
K00957	0.000201875335748275
K00958	2.2227337497552e-05
K00960	0
K00962	0.000617322989823603
K00963	0.000626377916105551
K00965	0.000113204038588589
K00966	0.000252459149554895
K00968	0.000147115226491206
K00969	0.00055489155224048
K00970	0.000282437248489895
K00971	1.41492007754467e-05
K00972	8.6414699445801e-06
K00973	0.000274902929130396
K00974	0.000189997904402564
K00975	0.000291099515788388
K00978	1.42823987454354e-06
K00979	2.04883897541369e-05
K00980	0.000152932235029786
K00981	0.000432446198051261
K00982	0.000256914839780026
K00983	1.19496128549009e-05
K00984	9.23879730605399e-05
K00986	0.000137699932816747
K00988	2.75677335177922e-08
K00989	0.000252111113150711
K00990	0.000254541845488085
K00991	0.00037304941189597
K00992	1.93426666031166e-05
K00995	0.00066680771332494
K00996	0.000290323011510756
K00997	0.000413389951999437
K00998	5.95463043984311e-06
K01000	0.000427186100113652
K01001	2.4810960166013e-07
K01002	5.56148147911323e-06
K01003	9.75392485740829e-07
K01004	1.73676721162091e-06
K01006	6.05536348802422e-05
K01007	0.000348700038365229
K01008	1.54164408148108e-05
K01011	0.000721935209168332
K01012	0.000446020716744734
K01014	2.4810960166013e-07
K01023	2.26935025411463e-06
K01026	0.000129839106871948
K01027	7.68211918316723e-05
K01028	0.000274720530846134
K01029	0.000283501933824701
K01031	8.44039985965094e-05
K01032	1.24767640427865e-05
K01034	1.41567732018208e-05
K01035	2.22662736526487e-05
K01039	3.40203489305034e-06
K01040	3.40203489305034e-06
K01042	1.4548409290737e-05
K01046	0.000921702262898633
K01048	0.000301055717651587
K01051	1.26034730795896e-05
K01053	1.25320510200147e-05
K01055	0.000221840665709398
K01056	0.00066246087688213
K01057	0.00025632222245684
K01058	9.05663948926682e-06
K01060	1.14483108265358e-05
K01061	1.6470187987505e-05
K01066	0.000615118701950433
K01067	6.45632322659526e-06
K01069	0.000848387737703983
K01070	1.39022378654618e-05
K01071	2.11260246215762e-05
K01073	9.58493107640173e-07
K01075	4.38564727924185e-06
K01077	0.000647740438105143
K01079	0.000268233489397055
K01081	0.000517656571878084
K01082	0.000251846525980995
K01083	7.3436143522186e-06
K01085	1.01532496397439e-06
K01086	4.59316326176817e-06
K01087	0.000430967177360558
K01089	2.05514013187563e-05
K01090	1.37424840209391e-06
K01091	0.000707107905584275
K01092	0.0010873759712883
K01093	1.87368449164661e-06
K01095	1.45999438604608e-05
K01096	7.81603765685831e-06
K01101	0.000406111438886411
K01104	0.000970550553500553
K01113	0.000204436904096297
K01114	0.000233997699874402
K01115	1.99417417300243e-06
K01117	0.000126522803717634
K01118	0.000179698322105728
K01119	0.000236991683007158
K01120	3.22456080280269e-06
K01126	0.00112850898233773
K01127	0
K01128	0
K01129	0.000257725773512671
K01130	5.3823799547144e-05
K01133	1.58785465558604e-05
K01134	5.12745166317231e-06
K01135	1.14637926260202e-06
K01136	0
K01138	7.60564040025382e-06
K01139	0.000418082581145736
K01141	8.01315019826221e-06
K01142	0.000535311678819924
K01143	4.96772405501351e-08
K01144	4.46092338093245e-06
K01146	2.79867474115468e-07
K01147	8.96695468367042e-06
K01150	1.19474277417042e-06
K01151	0.000157819886591177
K01153	0.000480993710386388
K01154	0.000546694291415108
K01155	1.77930711341709e-05
K01156	0.000169415540440578
K01158	0
K01159	0.000258834753086252
K01160	9.85170044250788e-06
K01161	4.73525401097544e-06
K01163	2.4810960166013e-07
K01166	7.56593103554494e-06
K01167	0.00023967387519525
K01169	2.79867474115468e-07
K01173	5.89697103332235e-06
K01174	0.000545715853593781
K01175	1.62967408315779e-05
K01176	0.000306251844841459
K01178	0.000222075833534617
K01179	2.48811915584997e-05
K01181	2.06251849392512e-05
K01182	0.000319707215078761
K01183	0.000158006840495735
K01184	1.20067325089098e-06
K01185	0.000123547972178471
K01186	0.000485261525207159
K01187	0.000588006224446589
K01188	0
K01190	5.2862605726501e-05
K01191	9.96922943532267e-06
K01192	4.81729210290283e-06
K01193	0.000633509964429781
K01194	8.1302987083568e-06
K01195	8.49689130139871e-06
K01197	1.99306151248124e-05
K01198	1.43638962218082e-05
K01200	0.000100229379454898
K01201	9.22762624310493e-06
K01202	0
K01205	3.38924995626749e-06
K01206	2.47986727626096e-05
K01207	0.000274852819044143
K01208	3.80378232049528e-05
K01209	1.37349630718795e-05
K01210	1.28439579498706e-06
K01212	3.27691926720926e-07
K01214	0.000254476264102876
K01215	0.000288343513736959
K01216	1.73676721162091e-06
K01217	0
K01218	6.78166244537688e-06
K01219	3.07183316341113e-07
K01220	0.000178208247608931
K01222	5.35533206128956e-06
K01223	0.000488972488181352
K01224	9.74760580700914e-06
K01226	0.000251464712383741
K01227	0.000545983146798745
K01230	8.27032005533765e-08
K01232	9.09206066265201e-06
K01233	9.42753694016288e-06
K01235	4.95758793080963e-06
K01236	0.000208816496208919
K01239	0.000985708109080135
K01241	0.000225769293001991
K01243	0.000395278965313627
K01246	0.000612484709233674
K01247	2.72174565433128e-05
K01250	0.000189164816233866
K01251	0.000245173325953325
K01252	1.05311196773446e-05
K01253	5.17429777746538e-06
K01255	0.000416935579137812
K01256	0.000438190953723093
K01258	0.000325754857827319
K01259	0.00040879492824939
K01261	0.000308146518298763
K01262	0.000723018289676474
K01263	2.33367943555449e-06
K01265	0.000712440090046734
K01266	0.000200696958469409
K01267	0.000243471731380201
K01269	0.000262956520505787
K01270	3.06001848350369e-05
K01271	0.00109731828097168
K01273	1.04886698818037e-05
K01274	0.000257836311711343
K01277	1.07600562597289e-06
K01278	1.83683261581288e-05
K01281	1.56927301223125e-05
K01283	1.98487681328104e-06
K01284	0.000262197995516829
K01286	8.43435220729983e-05
K01295	1.66967748832795e-05
K01297	3.4708498735182e-05
K01299	9.69982199623531e-07
K01301	0
K01303	8.63113745525387e-06
K01304	0.00017174177908813
K01305	2.51285388905663e-06
K01308	5.10813885770855e-07
K01312	1.60541506956555e-07
K01318	0.000573563175195447
K01322	0.000312466801898876
K01325	0
K01337	3.74998046472033e-06
K01338	2.3158036798719e-05
K01342	3.65979869522157e-06
K01347	7.79304916600659e-06
K01354	0.000267789420582662
K01355	4.50763534085799e-08
K01356	0.000503926908129016
K01358	0.00079576490309732
K01361	1.47854864302231e-05
K01364	1.46702722682097e-06
K01372	0.000124245252557742
K01381	0
K01387	3.72236127254391e-06
K01390	1.53708654101669e-05
K01392	7.51074987502869e-07
K01399	0
K01400	0.000132091505635502
K01401	0.000128818272860856
K01406	2.68974628434894e-05
K01407	5.05525559904686e-06
K01408	0
K01409	0.000676731531543359
K01414	0.000228765342009655
K01415	8.80006312721506e-06
K01417	2.06248058544487e-06
K01419	0.000158293925858667
K01420	3.0126376736331e-05
K01421	0.000699129190753313
K01423	6.76465649860517e-06
K01424	0.000477593486152172
K01425	0.00019843013780894
K01426	0.000332516901521208
K01427	5.41296614705313e-06
K01428	0.000385216973489294
K01429	0.000372598726603918
K01430	0.000372991318832147
K01431	7.91028148136418e-07
K01432	6.22913301231061e-06
K01433	0.000198490410915384
K01434	6.98127900157919e-06
K01436	0.00110494117636779
K01437	0
K01438	0.000536244060373095
K01439	0.0011154419209383
K01442	0.000159314594097668
K01443	0.000422960889454149
K01444	6.27277061699374e-06
K01446	7.44328804980389e-07
K01447	0.000188815708113284
K01448	0.000501518192214007
K01449	4.0137439154289e-06
K01451	0.000762461931870947
K01452	3.54638950475606e-06
K01453	0
K01455	3.93787692553905e-05
K01457	2.76494552020149e-05
K01458	5.43221019271638e-06
K01459	6.70780971412562e-07
K01460	8.99013585787234e-07
K01461	7.71837519730382e-07
K01462	0.000834595371617453
K01463	6.33267314715001e-06
K01464	8.75272800718781e-06
K01465	0.000439287699237298
K01466	1.3933634109013e-05
K01467	2.18533063443135e-05
K01468	0.000148803866742889
K01469	2.33422184985901e-05
K01470	9.89586592435822e-05
K01473	4.62487748758465e-05
K01474	3.85678795534585e-05
K01476	0.000134450432900303
K01477	5.35902927712701e-06
K01478	0.000171590728882411
K01479	0.000148720956416429
K01480	1.77963842790869e-05
K01482	9.92438406640519e-07
K01483	3.15987151606984e-06
K01484	2.6808838055888e-06
K01485	0.000201013817999143
K01486	5.42440955589003e-06
K01487	1.79832305990439e-05
K01488	9.87240099816997e-05
K01489	0.000271300280133585
K01491	0.000427288233336188
K01492	9.82204573558697e-07
K01493	0.000172445579750132
K01494	0.000271965897124747
K01495	0.000275791179749479
K01496	0.000374062706482916
K01497	0.000377979213670393
K01498	8.86105720214749e-08
K01499	3.24451017555554e-07
K01501	2.69621527072289e-06
K01502	2.19230175700639e-06
K01505	7.7669438442772e-06
K01507	0.000265858740397453
K01512	0.000410006555955321
K01515	0.000441524431706688
K01518	1.46702722682097e-06
K01520	0.000383471369327885
K01521	5.79148887025497e-07
K01523	0.000266035271899555
K01524	0.000553354497933389
K01525	1.00270695100343e-05
K01531	0.000228109299900627
K01533	0.00102714999317227
K01534	0.00146180838439434
K01535	8.3424908303132e-05
K01537	0.00066333338120191
K01539	2.05117439760898e-06
K01541	8.1107712237532e-06
K01545	2.4810960166013e-07
K01546	0.000164391716376397
K01547	0.000182908050290713
K01548	0.000166040515599247
K01551	9.59013275835848e-06
K01555	1.01710636408036e-05
K01556	6.76999163567535e-06
K01560	0.000166581619968592
K01561	2.3764583642696e-05
K01563	1.1737753269914e-05
K01565	1.16937136376063e-06
K01567	2.57232785236299e-06
K01568	9.67656092107165e-06
K01569	2.71370946991758e-06
K01571	0.000122379558176456
K01572	1.18475821326825e-05
K01573	4.93828373348008e-06
K01574	1.29089465660451e-06
K01575	0.000344995142693676
K01576	0.000106763059527354
K01577	6.6559352648175e-07
K01578	2.49291075953749e-06
K01579	0.00032928588127094
K01580	1.96124241718783e-05
K01581	2.51062685447485e-05
K01582	0.000147042358511982
K01583	0
K01584	2.07564818669274e-05
K01585	4.11933387224835e-05
K01586	0.000681096266659783
K01588	0.000425248644657251
K01589	0.000425796493238684
K01590	4.19994882324835e-07
K01591	0.000423375407875858
K01593	3.04883040931597e-06
K01594	0
K01595	0.000268682182531701
K01596	0.000251021130577739
K01597	0.000159557957590622
K01598	1.65451370120167e-05
K01599	0.000414885311081638
K01601	9.52572536767112e-07
K01602	3.24451017555554e-07
K01607	0.000366054067739908
K01608	2.56609485905636e-06
K01609	0.000609700076719447
K01610	0.000164135984571583
K01611	5.26009290412635e-06
K01612	1.38615646367927e-06
K01613	2.77990134664577e-05
K01615	4.79887254197458e-06
K01616	0.000252109127840635
K01617	2.44516456233378e-06
K01619	0.000584627412772714
K01620	0.000146603696763675
K01621	4.45111287185e-06
K01622	1.65406401106753e-07
K01623	0.000154882086413846
K01624	0.000429152054921719
K01625	8.70895491286651e-05
K01626	0.000464822147410683
K01627	2.37452174684962e-05
K01628	1.48529743293232e-05
K01629	1.96823366165494e-06
K01630	1.32653122247276e-05
K01631	2.17296311958217e-05
K01633	0.000414502077650555
K01634	1.03060911458823e-06
K01635	0.00020346165870768
K01637	0.000318940390770505
K01638	0.000196179052134517
K01639	0.000179243664629016
K01640	2.39145304461427e-05
K01641	0.000208557644121694
K01643	8.88779095292965e-06
K01644	0.000287549090194667
K01646	8.85623927675153e-06
K01647	0.000776913139653009
K01649	0.000536578521583919
K01652	0.000689959636526317
K01653	0.000416259601672918
K01654	7.66876383482797e-06
K01655	0
K01657	0.00075509401324494
K01658	0.000800298674844171
K01659	0.000395747715748245
K01661	0.000399504309007702
K01662	0.000275683645009602
K01664	0.000355840722015566
K01665	0.000458398942240314
K01666	2.19145557540771e-05
K01667	9.85199364140227e-06
K01668	6.79495618057721e-06
K01669	0.000359474702016454
K01671	2.80515593961495e-07
K01673	0.00034549276163169
K01674	5.001865211099e-06
K01676	1.00549697133973e-05
K01677	7.09817564627328e-07
K01678	2.43870963350905e-06
K01679	0.000475599993544399
