function.	air_27
K00652	91.57
K00655	247.31
K00656	241.43
K00657	74.55
K00658	150.69
K00661	112.87
K00662	80.86
K00663	65.85
K00666	318.23
K00672	0
K00673	5.78
K00674	165.35
K00675	4.25
K00677	23.11
K00680	178.22
K00681	123.41
K00683	44.36
K00684	61.17
K00685	11.33
K00686	9.2
K00687	71.41
K00688	140.74
K00689	13.4
K00690	28.94
K00691	14.42
K00692	1.47
K00693	0
K00694	5.51
K00695	0
K00696	0
K00697	38.13
K00698	0
K00700	121.92
K00701	0
K00702	0.14
K00703	95.87
K00705	117.4
K00709	0
K00712	129.59
K00713	0
K00720	5
K00721	62.84
K00728	0
K00737	0
K00745	0
K00748	18.75
K00752	0
K00754	76.29
K00756	146.17
K00757	24.46
K00758	71.74
K00759	248.67
K00760	224.53
K00761	208.76
K00762	207.84
K00763	207.99
K00764	219.34
K00765	174.71
K00766	177.63
K00767	74.55
K00768	95.08
K00769	6.09
K00772	5.2
K00773	208.84
K00782	63.16
K00783	174.38
K00784	168.69
K00785	1
K00786	18.93
K00788	203.73
K00789	225.53
K00790	323.19
K00791	213
K00793	183.07
K00794	183.07
K00795	14.09
K00796	225.51
K00797	26.31
K00798	82.15
K00799	77.38
K00800	208.45
K00801	1.55
K00803	8.91
K00805	172.37
K00806	189.52
K00808	0
K00809	0
K00812	104.79
K00813	2.76
K00817	340.31
K00818	62.79
K00819	144.46
K00820	249.04
K00821	18.9
K00822	7
K00823	111.48
K00824	81.4
K00826	220.04
K00830	45.65
K00831	84.96
K00832	13.92
K00833	98.31
K00835	2.59
K00836	8.24
K00839	1.63
K00840	5.78
K00841	96.26
K00842	2.33
K00844	0.45
K00845	255.17
K00847	173.96
K00848	24.1
K00849	87.47
K00850	217.98
K00851	164.31
K00852	224.38
K00853	62.7
K00854	67.81
K00855	6.59
K00856	1
K00857	161.96
K00858	177.92
K00859	209.51
K00860	57.33
K00862	0
K00863	40.15
K00864	209.33
K00865	235.97
K00867	67.97
K00868	203.93
K00869	99.83
K00870	0
K00872	189.09
K00873	234.8
K00874	71.31
K00875	1
K00876	195.24
K00878	133.65
K00879	2.56
K00880	3.56
K00881	0
K00882	213.78
K00883	2.25
K00884	1.79
K00885	8.08
K00886	68.45
K00887	49.54
K00891	198.92
K00892	0.39
K00895	4.83
K00897	46.26
K00899	10.54
K00901	121.8
K00906	1.25
K00912	18.75
K00917	86.68
K00918	0
K00919	189.64
K00924	87.04
K00925	230.01
K00926	169.77
K00927	208.84
K00928	312.29
K00929	91.63
K00930	167.52
K00931	137.93
K00932	0.25
K00936	104.43
K00937	88
K00938	100.83
K00939	210.49
K00940	185.34
K00941	180.9
K00942	211.5
K00943	204.87
K00945	207.48
K00946	48.91
K00947	0
K00948	257.49
K00949	164.34
K00950	190.54
K00951	215.7
K00952	0
K00954	208.84
K00955	1
K00956	34.26
K00957	36.4
K00958	59.03
K00960	2.2
K00962	208.84
K00963	183.95
K00965	74.08
K00966	61.36
K00968	2.17
K00969	212.29
K00970	92.07
K00971	77
K00972	45.1
K00973	183.31
K00974	165.06
K00975	193.27
K00978	3.36
K00979	18.75
K00980	76.65
K00981	213.29
K00982	48.55
K00983	8.15
K00984	0.14
K00986	14.43
K00988	0
K00989	99.27
K00990	39.31
K00991	224.18
K00992	13.33
K00995	221.99
K00996	0.51
K00997	195.35
K00998	0.76
K00999	0
K01000	209.04
K01002	10.8
K01003	0
K01004	5.5
K01006	70.44
K01007	143.95
K01008	23.7
K01011	205.47
K01012	172.62
K01014	0
K01015	0
K01023	0.13
K01026	37.2
K01027	33.66
K01028	81.52
K01029	81.2
K01031	14.99
K01032	14.05
K01034	29.21
K01035	29.01
K01039	3
K01040	3
K01042	21.14
K01046	210.84
K01048	19.09
K01051	5.44
K01053	38.2
K01055	37.5
K01056	241.47
K01057	47.78
K01058	8.5
K01060	13.14
K01061	9.71
K01066	82.6
K01067	0
K01069	61.55
K01070	15.09
K01071	35.31
K01073	0
K01075	1
K01077	112.63
K01078	0
K01079	76.73
K01081	135.98
K01082	48.63
K01083	0
K01085	0.39
K01086	0
K01087	46.78
K01089	3.1
K01090	251.85
K01091	176.79
K01092	285.85
K01093	0
K01095	14.29
K01096	6.03
K01101	24.28
K01104	424.8
K01113	22.72
K01114	75.19
K01115	1
K01117	0.2
K01118	109.76
K01119	77.15
K01120	0
K01121	0
K01126	558.64
K01128	0
K01129	149.36
K01130	16.77
K01133	6.2
K01135	0
K01137	0
K01138	0.7
K01139	12.98
K01141	0.76
K01142	194.71
K01143	0
K01144	11.66
K01146	0.59
K01147	42.08
K01150	0.39
K01151	94.75
K01153	213.87
K01154	228.18
K01155	5.69
K01156	29.57
K01158	0
K01159	95.39
K01160	6.74
K01163	11.62
K01166	10.5
K01167	33.99
K01169	0.25
K01173	15.17
K01174	115.94
K01175	5.09
K01176	36.23
K01178	0.1
K01179	79.85
K01181	9.05
K01182	21.01
K01183	123.05
K01184	0.14
K01185	11.49
K01186	34.86
K01187	224.7
K01190	47.28
K01191	37.95
K01192	2.82
K01193	145.78
K01194	1.16
K01195	11.38
K01197	4.4
K01198	21.36
K01200	89.97
K01201	15.78
K01205	3.81
K01206	24.26
K01207	128.92
K01208	5.04
K01209	27.51
K01210	0
K01212	6.86
K01215	29.35
K01216	0
K01218	2.61
K01219	0
K01220	79.77
K01222	71.04
K01223	366.5
K01224	8.93
K01226	99.22
K01227	10.58
K01230	0
K01232	64.66
K01233	6.19
K01235	2.77
K01236	48.09
K01239	187.17
K01240	0
K01241	33.57
K01243	186.96
K01246	157.51
K01247	50.03
K01250	45.86
K01251	44.97
K01252	8.86
K01253	0
K01255	175
K01256	73.44
K01258	200.16
K01259	134.34
K01261	89.91
K01262	216.4
K01263	0.06
K01264	0
K01265	291.06
K01266	6.23
K01267	56.79
K01269	0
K01270	52.4
K01271	179.27
K01273	72.35
K01274	61.12
K01277	4.66
K01278	9.7
K01281	27.1
K01283	0
K01284	51.79
K01286	89.03
K01295	42.49
K01297	32.14
K01299	68.41
K01301	0
K01303	0.2
K01304	118.25
K01305	23.11
K01308	10
K01318	97.27
K01322	56.17
K01325	0
K01338	146.85
K01342	6
K01347	3.5
K01350	0
K01354	36.53
K01355	0
K01356	207.76
K01358	265.32
K01361	14.45
K01372	87.85
K01387	8.8
K01389	0
K01390	1.91
K01392	5.33
K01399	0
K01400	0
K01401	51.84
K01406	5
K01407	0.76
K01409	211.79
K01414	49.41
K01415	0
K01416	0
K01417	0
K01419	76.62
K01420	121.1
K01421	232.21
K01424	224.04
K01425	36.39
K01426	186.64
K01427	7.41
K01428	130.73
K01429	98.23
K01430	98.23
K01432	27.23
K01433	69.91
K01434	14.85
K01436	163.56
K01437	0
K01438	26.02
K01439	236.99
K01442	100.31
K01443	187.88
K01444	2
K01446	52.75
K01447	17.38
K01448	432.84
K01449	42.74
K01451	85.78
K01452	5
K01453	0.53
K01455	5.97
K01457	7.41
K01458	5
K01459	0
K01460	0.25
K01461	1
K01462	383.5
K01464	34.62
K01465	223.83
K01466	43.22
K01467	30.12
K01468	109.86
K01469	1.17
K01470	34.86
K01471	0
K01473	7.8
K01474	7.8
K01476	100.56
K01477	12.74
K01478	112.55
K01479	69.03
K01480	54.38
K01482	2
K01483	11.33
K01484	5.72
K01485	16.38
K01486	78.91
K01487	57.07
K01488	52.75
K01489	199.26
K01491	223.16
K01492	1.58
K01493	153.3
K01494	62.87
K01495	131.78
K01496	68.77
K01497	18.58
K01499	0
K01501	5
K01502	1
K01505	0.06
K01507	73.45
K01512	181.98
K01515	244.67
K01518	0
K01520	157.17
K01521	0.39
K01523	68.77
K01524	164.88
K01525	9.09
K01531	36.52
K01533	60.08
K01534	161.21
K01535	0
K01537	105.4
K01539	0
K01545	0.14
K01546	114.06
K01547	113.53
K01548	113.73
K01551	21.33
K01555	6.33
K01556	47.91
K01560	66.02
K01561	1
K01563	0
K01567	20.34
K01568	0
K01569	8.34
K01571	23.55
K01572	13.14
K01573	1.75
K01574	7.3
K01575	173.6
K01576	0
K01577	0
K01578	1
K01579	145.11
K01580	41.02
K01581	12.61
K01582	52.71
K01583	1.91
K01584	1.25
K01585	48.57
K01586	280.2
K01588	208.84
K01589	182.36
K01590	3.25
K01591	207.84
K01593	0
K01594	0
K01595	100.24
K01596	40.79
K01597	100.83
K01598	26.31
K01599	203.9
K01601	13
K01602	5
K01607	150.32
K01608	0.56
K01609	179.12
K01610	124.05
K01611	23.85
K01613	77.86
K01615	2
K01616	33.13
K01617	0.2
K01619	277.32
K01620	135.67
K01621	12.89
K01622	0
K01623	74.43
K01624	239.94
K01625	83.28
K01626	152.27
K01627	18.75
K01628	29.67
K01629	19.64
K01630	1.25
K01631	2.25
K01633	180.22
K01635	105.57
K01637	69.88
K01638	104.3
K01639	77.83
K01640	24.81
K01641	100.83
K01643	9.25
K01644	131.48
K01646	7.25
K01647	187.29
K01649	246.24
K01652	306.35
K01653	145.5
K01654	17.4
K01655	39.32
K01657	178.71
K01658	226.7
K01659	31.8
K01661	112.41
K01662	139.35
K01664	42.42
K01665	87.95
K01666	9.63
K01667	11.43
K01668	0
K01669	122.25
K01671	0.25
K01673	142.03
K01674	10.26
K01676	15.03
K01677	21.14
K01678	21.14
K01679	158.53
K01681	209.57
K01682	8.92
K01683	0
K01684	19.19
K01685	14.63
K01686	43.34
K01687	213.56
K01689	214.53
K01690	6.31
K01692	124.35
K01693	172.29
K01695	182.46
K01696	203.09
K01697	15.91
K01698	174.07
K01699	8.2
K01702	0
K01703	185.04
K01704	186.49
K01706	4.31
K01707	6.26
K01708	0.31
K01709	2.03
K01710	162.36
K01711	7.49
K01712	108.32
K01713	0.14
K01714	266.06
K01715	89.31
K01716	5.76
K01719	130.38
K01720	27.09
K01721	0
K01724	31.7
K01725	1.2
K01727	53.05
K01728	0
K01729	0
K01730	1.13
K01732	0
K01733	207.22
K01734	33.96
K01735	218.61
K01736	209.04
K01737	122.69
K01738	306.37
K01739	123.69
K01740	200.83
K01744	83.56
K01745	115.96
K01746	5.25
K01749	174.07
K01750	147.25
K01751	19.95
K01752	386.42
K01753	7
K01754	258.28
K01755	199.69
K01756	206.84
K01758	1
K01759	166.67
K01760	108.49
K01761	49.33
K01766	0.76
K01768	21.15
K01769	0
K01770	110.21
K01771	52.29
K01772	161.15
K01775	306.58
K01776	243.04
K01777	4.6
K01778	80.88
K01779	17.34
K01781	0
K01782	19.8
K01783	269.11
K01784	340.86
K01785	214.42
K01787	2.81
K01788	121.94
K01790	124.06
K01791	263.05
K01792	23.4
K01795	0
K01796	5.92
K01799	2
K01800	6.33
K01801	1.94
K01802	200.2
K01803	221.37
K01804	19.75
K01805	25.99
K01807	160.3
K01808	101.79
K01809	243.93
K01810	209.04
K01811	16.38
K01812	50.42
K01813	19.44
K01814	149.02
K01815	18.69
K01816	29.7
K01817	186.05
K01818	5.59
K01819	164
K01820	0.56
K01821	97.44
K01822	0
K01823	212.14
K01825	6.72
K01826	33.58
K01829	0
K01834	272.25
K01835	198.58
K01838	17.34
K01839	147.89
K01840	115.97
K01841	7.31
K01843	46.75
K01844	0.33
K01845	234.66
K01846	6
K01847	94.37
K01848	39.32
K01849	39.32
K01851	0
K01854	100.38
K01856	11.77
K01857	16.54
K01858	34.21
K01865	0
K01866	228.12
K01867	245.03
K01868	223.18
K01869	209.84
K01870	211.24
K01872	257.5
K01873	209.78
K01874	217.04
K01875	216.78
K01876	215.29
K01878	48.8
K01879	49.13
K01880	160.38
K01881	230.26
K01883	211.84
K01884	28
K01885	190.65
K01886	64.21
K01887	210.93
K01889	208.84
K01890	208.84
K01892	217.18
K01893	163.05
K01894	13.92
K01895	240.07
K01896	0
K01897	260.29
K01902	124.8
K01903	124.8
K01904	4
K01905	0
K01906	73.64
K01907	0.05
K01908	6.25
K01909	0
K01910	10.8
K01911	112.21
K01912	70.33
K01914	30.61
K01915	321.07
K01916	170.13
K01918	180.4
K01919	50.33
K01920	13.92
K01921	208.76
K01922	26.75
K01923	212.17
K01924	208.84
K01925	208.84
K01926	160.28
K01928	156.96
K01929	207.84
K01933	208.78
K01934	170.31
K01935	122.24
K01937	188.31
K01938	149.2
K01939	214.04
K01940	197.26
K01941	11.27
K01945	206.84
K01947	1
K01950	38.72
K01951	243.86
K01952	496.76
K01953	87.57
K01955	220.37
K01956	209.15
K01958	131.45
K01959	0
K01960	5.92
K01961	240.2
K01962	167.39
K01963	189.77
K01965	5
K01966	82.8
K01968	11.33
K01969	19.57
K01971	10.61
K01972	214.56
K01974	1
K01975	59.69
K01989	80.16
K01990	1638.53
K01991	34.3
K01992	1458.27
K01993	44.59
K01994	0.4
K01995	205.06
K01996	244.25
K01997	244.05
K01998	249.38
K01999	290.82
K02000	36.22
K02001	23.9
K02002	52.32
K02003	923.55
K02004	848.6
K02005	94.74
K02006	37.99
K02007	51.79
K02008	47.59
K02009	31.84
K02010	52.17
K02011	68.78
K02012	125.31
K02013	829.22
K02014	123.25
K02015	1338.35
K02016	1243.93
K02017	106.02
K02018	169.17
K02019	14.31
K02020	173.23
K02021	26.26
K02022	11
K02024	0.42
K02025	209.71
K02026	203.96
K02027	240.42
K02028	352.71
K02029	338.2
K02030	644.76
K02031	218.04
K02032	471.97
K02033	587.69
K02034	596.96
K02035	849.45
K02036	255.06
K02037	222.11
K02038	222.11
K02039	251.47
K02040	239.01
K02041	83.27
K02042	160.36
K02043	5
K02044	91.98
K02045	26.64
K02046	26.64
K02047	26.64
K02048	44.89
K02049	285.02
K02050	243.73
K02051	282.25
K02052	35.82
K02053	30.98
K02054	29.78
K02055	43.78
K02056	159.45
K02057	306.94
K02058	55.61
K02062	5.76
K02063	46.08
K02064	46.08
K02065	19.75
K02066	19.75
K02067	19.75
K02068	76.17
K02069	85.58
K02071	291.93
K02072	291.93
K02073	381.04
K02074	33.66
K02075	32.57
K02076	69.86
K02077	89.46
K02078	251.78
K02079	0.25
K02080	0
K02081	8.16
K02082	30.9
K02083	44.07
K02086	94.51
K02092	0
K02093	0
K02094	0
K02095	0
K02096	0
K02097	0
K02099	0.39
K02100	0.25
K02103	13.47
K02106	13.25
K02107	17.17
K02108	165.36
K02109	171.36
K02110	171.56
K02111	171.76
K02112	171.56
K02113	121.04
K02114	171.56
K02115	165.36
K02116	49.72
K02117	70.05
K02118	70.25
K02119	67.64
K02120	70.05
K02121	63.7
K02122	67.64
K02123	70.25
K02124	70.05
K02160	237.39
K02164	0
K02167	24.04
K02168	60.12
K02169	17.94
K02170	8.12
K02171	71.09
K02172	77.09
K02173	6.25
K02182	2.25
K02188	26.25
K02189	29.54
K02190	34.25
K02191	24.2
K02192	14.72
K02193	47.08
K02194	46.88
K02195	47.08
K02196	6.76
K02197	46.88
K02198	46.88
K02199	73.81
K02200	53.25
K02203	5.33
K02204	9.33
K02205	0.4
K02217	121.5
K02221	160.4
K02224	88.04
K02225	9
K02226	80.44
K02227	87.27
K02228	21.7
K02229	19.94
K02230	38.02
K02231	99.39
K02232	98.47
K02233	99.39
K02234	5
K02236	94.64
K02237	222.98
K02238	228.74
K02239	0.4
K02240	94.5
K02241	7.14
K02242	112.97
K02243	94.31
K02244	94.31
K02245	92.17
K02246	86.31
K02247	0.4
K02248	33.71
K02249	0.4
K02250	76.2
K02251	0
K02253	0
K02254	0.2
K02255	0.25
K02258	1
K02259	147.98
K02274	66.2
K02275	92.7
K02276	38.86
K02277	2.4
K02278	8.17
K02279	8.7
K02280	7.17
K02281	0
K02282	6.5
K02283	48.57
K02284	0
K02285	0
K02286	0
K02287	0
K02288	0
K02289	0
K02290	0
K02291	47.82
K02292	0
K02293	0
K02294	0
K02297	7.92
K02298	53.02
K02299	57.55
K02300	53.22
K02302	32.31
K02303	101.93
K02304	95.7
K02305	1
K02313	208.84
K02314	225.23
K02315	60.24
K02316	209.84
K02317	0.25
K02334	85.91
K02335	214.22
K02336	0.39
K02337	214.91
K02338	214.57
K02339	13.09
K02340	208.84
K02341	174.18
K02342	293.02
K02343	210.78
K02344	0.76
K02345	0.59
K02346	188.66
K02347	108.32
K02348	77.08
K02351	4.93
K02352	58.41
K02355	285.95
K02356	210.23
K02357	208.84
K02358	336.17
K02361	46.15
K02362	0.25
K02363	8.86
K02364	0.25
K02371	65.81
K02372	177.13
K02377	6.62
K02379	120.71
K02380	1.56
K02381	2.74
K02383	0
K02385	18.34
K02386	7.59
K02387	32.33
K02388	32.33
K02389	32.53
K02390	32.33
K02391	7.59
K02392	49.67
K02393	7.59
K02394	7.59
K02395	2.59
K02396	32.47
K02397	32.33
K02398	20.93
K02399	1.79
K02400	32.58
K02401	15.53
K02402	1.93
K02403	1.93
K02404	24.74
K02405	20.93
K02406	77.81
K02407	28.33
K02408	32.33
K02409	32.13
K02410	32.33
K02411	32.33
K02412	32.33
K02413	20.73
K02414	19.73
K02415	25.99
K02416	26.13
K02417	45.13
K02418	21.13
K02419	32.53
K02420	32.33
K02421	15.33
K02422	27.47
K02423	1.59
K02424	124.75
K02425	0.39
K02426	50.66
K02427	14.09
K02428	262.63
K02429	13.96
K02430	0.42
K02431	8.01
K02433	264.42
K02434	201.42
K02435	201.42
K02436	0
K02437	171.3
K02438	88.9
K02439	0.76
K02440	212.78
K02441	1.59
K02442	1
K02443	86.4
K02444	29.07
K02445	110.75
K02446	87.27
K02448	1
K02450	0
K02451	0
K02452	6.47
K02453	46.04
K02454	13.13
K02455	7.47
K02456	13.33
K02457	1.14
K02458	6.47
K02459	6.47
K02460	6.47
K02461	6.47
K02462	6.33
K02463	6.33
K02464	0
K02465	0.14
K02466	2.25
K02467	0.25
K02468	0.25
K02469	212.31
K02470	212.01
K02471	7.34
K02472	63.92
K02473	1.33
K02474	6.66
K02475	27.81
K02476	50.24
K02477	19.72
K02478	21.25
K02479	1.79
K02480	1.2
K02481	2.73
K02482	0
K02483	63.37
K02484	134.05
K02485	0.59
K02486	0
K02487	0.14
K02488	5
K02490	0.4
K02491	0.2
K02492	161.07
K02493	200.17
K02494	9.09
K02495	251.55
K02496	2.76
K02497	16.9
K02498	7.56
K02499	84.14
K02500	175.71
K02501	175.71
K02502	85.99
K02503	173.71
K02504	0.56
K02505	0.76
K02506	0.42
K02507	0.56
K02508	0.25
K02509	50.22
K02510	52.73
K02511	0.25
K02517	65.54
K02518	209.46
K02519	209.04
K02520	211.84
K02521	0.76
K02523	65.68
K02525	19.62
K02526	27.53
K02527	27.75
K02528	207.84
K02529	513.44
K02530	82.73
K02531	12.58
K02532	18.04
K02533	46.57
K02535	14.09
K02536	24.75
K02538	75.24
K02545	48.89
K02547	45.1
K02548	130.93
K02549	172.37
K02550	0
K02551	114.41
K02552	74.92
K02553	49.55
K02554	4.35
K02556	53.53
K02557	92.96
K02558	9.42
K02560	0.76
K02562	0.76
K02563	209.24
K02564	154.93
K02565	0.59
K02566	26.12
K02567	1.42
K02568	1.42
K02569	1.42
K02570	1.42
K02571	1
K02572	0.42
K02573	0.42
K02574	0.42
K02575	28.94
K02584	13
K02585	17
K02586	39
K02587	16
K02588	43
K02589	8
K02590	8
K02591	43
K02592	7
K02593	5
K02594	29
K02595	5
K02596	5
K02597	5
K02598	19.45
K02600	208.51
K02601	208.84
K02609	47.7
K02610	47.7
K02611	47.7
K02612	47.7
K02613	8.51
K02614	65.47
K02615	2
K02616	4.72
K02617	1
K02618	41.17
K02619	108.8
K02621	133.06
K02622	133.46
K02623	0
K02624	18.68
K02625	0.94
K02626	0
K02634	0
K02635	0
K02636	0
K02637	0
K02638	0
K02639	0
K02640	0
K02641	0
K02642	0
K02643	0
K02647	16.11
K02650	77.39
K02651	2.45
K02652	86.18
K02653	78.98
K02654	101.77
K02655	17.32
K02656	7.84
K02657	5.33
K02658	38.89
K02659	5.33
K02660	95.45
K02661	0
K02662	55.85
K02663	59.65
K02664	52.65
K02665	7.33
K02666	46.98
K02667	5.33
K02668	5.33
K02669	146.02
K02670	11.66
K02671	7.33
K02672	7.33
K02673	1
K02674	8.33
K02676	6.33
K02679	0.56
K02680	0.56
K02681	0.56
K02682	0.76
K02686	2.76
K02687	176.38
K02688	0.25
K02689	0
K02690	0
K02691	0
K02692	0
K02693	0
K02694	0
K02696	0
K02697	0
K02698	0
K02699	0
K02700	0
K02702	0
K02703	0
K02704	0
K02705	0
K02706	0
K02707	0
K02708	0
K02709	0
K02710	0
K02711	0
K02712	0
K02713	0
K02714	0
K02715	0
K02716	0
K02717	0
K02718	0
K02719	0
K02720	0
K02722	0
K02723	0
K02724	0
K02742	0.76
K02744	23.38
K02745	8.87
K02746	8.87
K02747	8.87
K02750	94.93
K02753	6.49
K02755	48.79
K02756	0.23
K02757	169.51
K02759	181.35
K02760	201.92
K02761	230.1
K02763	22
K02765	131.85
K02768	38.6
K02769	20.6
K02770	297.45
K02771	1.25
K02773	103.66
K02774	104.99
K02775	110.81
K02777	149.53
K02778	0
K02779	49.54
K02781	27.07
K02783	49.82
K02784	1.6
K02786	84.71
K02788	79.96
K02791	85.34
K02793	98.02
K02794	163.17
K02795	121.25
K02796	129.6
K02798	89.03
K02799	0
K02800	89.25
K02802	0
K02803	0
K02804	101.42
K02805	8.76
K02806	9.02
K02810	205.23
K02812	0
K02813	0
K02814	0
K02815	0
K02819	97.74
K02821	114.61
K02822	118.28
K02823	56.55
K02824	149.42
K02825	197.71
K02826	24.1
K02827	68.2
K02828	22.9
K02829	22.9
K02834	208.84
K02835	207.84
K02836	207.84
K02837	204.33
K02838	208.84
K02839	0.45
K02840	0.2
K02841	2.76
K02843	3.42
K02844	1.59
K02846	2.39
K02847	1.56
K02848	0.25
K02849	0.59
K02850	0.25
K02851	185.34
K02852	0.82
K02853	0.76
K02854	0.45
K02855	0.25
K02856	1.58
K02858	17.44
K02859	0.86
