KO	GI_1
K00209	7.62
K00210	19.15
K00215	159.46
K00216	0.69
K00217	0.33
K00218	0
K00219	1.42
K00220	0
K00221	0
K00226	25.78
K00227	0
K00228	58.13
K00230	25.65
K00231	2.12
K00232	0
K00239	81.61
K00240	123.52
K00241	81.28
K00242	58.13
K00243	59.45
K00244	87.58
K00245	1.35
K00246	1.02
K00247	1.02
K00248	53.13
K00249	328.38
K00252	57.97
K00253	57.44
K00254	76.25
K00256	0
K00257	297.46
K00259	20.75
K00260	23.45
K00261	60.11
K00262	137.07
K00263	2
K00265	121.88
K00266	206.45
K00273	0
K00274	29.97
K00275	77.62
K00276	0.49
K00278	75.18
K00280	0
K00281	96.28
K00282	29.48
K00283	29.48
K00284	6.2
K00285	290.15
K00286	180.58
K00287	92.29
K00288	0
K00290	29.82
K00293	0
K00294	2.03
K00297	109.97
K00298	4.5
K00299	58.25
K00301	0
K00302	3.55
K00303	104.16
K00304	0.73
K00305	0.73
K00311	58.84
K00313	4.25
K00316	0
K00317	0
K00318	1.5
K00322	0.69
K00324	120.23
K00325	59.46
K00330	80.76
K00331	80.76
K00332	59.09
K00333	59.09
K00334	179.15
K00335	175.64
K00336	137.4
K00337	80.76
K00338	80.76
K00339	80.76
K00340	79.78
K00341	95.76
K00342	80.96
K00343	80.76
K00344	175.14
K00346	22.48
K00347	22.48
K00348	22.48
K00349	22.48
K00350	22.48
K00351	22.48
K00354	1.48
K00355	16.83
K00356	58.11
K00362	82.05
K00363	57.6
K00364	1.12
K00365	0
K00366	13.18
K00367	0
K00368	0
K00370	16.25
K00371	16.25
K00372	23.79
K00373	16.25
K00374	16.25
K00375	341.49
K00376	0
K00380	58.27
K00381	58.8
K00382	345.26
K00383	57.8
K00384	176.01
K00385	40.35
K00387	0
K00389	3.47
K00390	59.31
K00392	23.61
K00394	28.16
K00395	28.16
K00404	100.28
K00405	57.57
K00406	57.24
K00407	57.24
K00411	57.44
K00412	57.44
K00413	57.44
K00425	196.72
K00426	196.72
K00427	0.69
K00428	34.97
K00432	88.41
K00433	17.38
K00435	0
K00436	0
K00437	0
K00441	0
K00446	0
K00448	0.53
K00449	0.53
K00450	71.91
K00451	57.44
K00452	0.2
K00453	57.11
K00455	2.42
K00456	0
K00457	57.84
K00459	170.16
K00466	0
K00467	0
K00469	0
K00471	0
K00472	0.66
K00476	0.2
K00477	57.44
K00479	0.6
K00480	113.88
K00481	0.2
K00483	0.69
K00484	1.09
K00486	0
K00491	0
K00493	0
K00496	0.2
K00499	0.4
K00500	0.2
K00505	0
K00507	57.44
K00508	0
K00510	0
K00517	0.33
K00520	0
K00523	101.01
K00525	124.97
K00526	70.04
K00527	108.76
K00528	174.29
K00529	89.82
K00531	0.66
K00532	1.15
K00533	7.08
K00534	0
K00537	148.14
K00543	0
K00547	2.69
K00548	202.4
K00549	104.62
K00554	122
K00556	1.02
K00557	2.35
K00558	54.54
K00560	94.42
K00561	4.86
K00563	5.69
K00564	1.2
K00566	186.75
K00567	188.02
K00568	58.46
K00569	57.24
K00570	0
K00571	17.22
K00573	117.74
K00574	77.66
K00575	140.02
K00584	0
K00588	0.82
K00590	0
K00595	4.43
K00596	0.33
K00598	3.35
K00600	140.73
K00602	155.15
K00603	62.05
K00604	168.38
K00605	118.76
K00606	109.9
K00608	0
K00609	165.19
K00610	61.8
K00611	43.52
K00612	14.2
K00613	0
K00615	209
K00616	126.46
K00619	0
K00620	88.26
K00621	0
K00625	91.01
K00626	398.38
K00627	135.37
K00631	0.69
K00632	116.06
K00633	7.42
K00634	77.9
K00635	0
K00638	3.85
K00639	47.61
K00640	145.15
K00641	58.11
K00643	0
K00645	122.6
K00646	0
K00647	16.95
K00648	227.59
K00651	58.97
K00652	120.23
K00655	224.05
K00656	195.17
K00657	50
K00658	77.42
K00661	79.43
K00662	2.4
K00663	0
K00666	171.97
K00672	0
K00673	1.09
K00674	95.51
K00675	6.89
K00677	117.26
K00680	23.37
K00681	290.41
K00683	0.67
K00684	67.72
K00685	57.44
K00686	11.01
K00687	0
K00688	95.02
K00689	0
K00690	5.41
K00691	3.42
K00692	3
K00694	1.45
K00696	0
K00697	1.62
K00700	121.2
K00702	3.27
K00703	115.71
K00705	117.35
K00709	0.2
K00712	0
K00720	0.2
K00721	100.24
K00728	2
K00737	0.5
K00745	0
K00748	81.28
K00752	1.47
K00754	16.41
K00756	36.43
K00757	36.07
K00758	1.35
K00759	125.34
K00760	99.63
K00761	115.33
K00762	124.17
K00763	126.98
K00764	165.51
K00765	119.84
K00766	114.75
K00767	133.09
K00768	39.83
K00769	2.72
K00772	2
K00773	122
K00782	21.34
K00783	122
K00784	57.27
K00785	0
K00786	14.48
K00788	173.91
K00789	120.75
K00790	215.03
K00791	144.48
K00793	119.99
K00794	119.99
K00795	58.13
K00796	117.53
K00797	58.92
K00798	109.54
K00799	574.75
K00800	121.75
K00801	0.87
K00803	4
K00805	35.53
K00806	164.86
K00808	0
K00809	0
K00812	196.83
K00813	0.69
K00817	246.05
K00818	103.38
K00819	2.69
K00820	136.93
K00821	96.1
K00822	100.55
K00823	59.78
K00824	60.74
K00826	203.85
K00830	57.24
K00831	110.42
K00832	60.86
K00833	101.98
K00835	1.36
K00836	57.24
K00839	0
K00840	0.69
K00841	0.43
K00842	0.5
K00844	17.12
K00845	113.57
K00847	75.22
K00848	45.85
K00849	31.61
K00850	108.26
K00851	3.69
K00852	69.24
K00853	19
K00854	132.11
K00855	0.69
K00856	58.49
K00857	51.71
K00858	122
K00859	116
K00860	46.33
K00862	2
K00863	4.97
K00864	113.33
K00865	95.29
K00867	2.19
K00868	93.37
K00869	0.25
K00870	0
K00872	39.73
K00873	132.93
K00874	144.56
K00876	98.38
K00878	47.43
K00879	1.62
K00880	10.69
K00881	0
K00882	46.26
K00883	2.22
K00884	0.69
K00885	0.69
K00886	0.66
K00887	2.92
K00891	122.7
K00892	0.69
K00895	22.15
K00897	0
K00899	29.63
K00901	103.74
K00906	57.8
K00912	81.28
K00917	3.93
K00918	0
K00919	116
K00924	3.38
K00925	108.04
K00926	28.73
K00927	122
K00928	207.32
K00929	101.13
K00930	117.91
K00931	117.99
K00932	0.69
K00936	116.62
K00937	122.01
K00938	0.25
K00939	122
K00940	86.66
K00941	181.12
K00942	122.66
K00943	98.01
K00945	123.93
K00946	81.48
K00947	0
K00948	137.22
K00949	63.2
K00950	124.73
K00951	203.72
K00954	122
K00955	24.46
K00956	84.06
K00957	110.45
K00958	0
K00962	122
K00963	167.91
K00965	9.22
K00966	4.18
K00968	1.67
K00969	117.18
K00970	108.1
K00971	72.47
K00972	0.5
K00973	146.53
K00974	106.52
K00975	68.94
K00978	7.19
K00979	79.78
K00980	2.25
K00981	140.81
K00982	58.66
K00983	24.49
K00984	1.29
K00986	7.59
K00988	0
K00989	89.73
K00990	58.46
K00991	124.53
K00992	57.44
K00993	0
K00995	136.26
K00996	0
K00997	96.77
K00998	0.69
K01000	138
K01002	0.94
K01003	0
K01004	0
K01006	69.36
K01007	91.43
K01008	89.79
K01011	112.81
K01012	156.43
K01023	0.33
K01026	35.74
K01027	0
K01028	113.35
K01029	114.76
K01031	129.35
K01032	129.35
K01034	24.76
K01035	24.76
K01039	56.71
K01040	56.71
K01042	75.45
K01046	16.19
K01048	15.21
K01051	49.48
K01053	77.46
K01055	115.01
K01056	122
K01057	20.34
K01058	1.02
K01060	3.61
K01061	173.57
K01066	59.27
K01067	0
K01069	58.13
K01070	58.82
K01071	11.32
K01073	0
K01075	56.91
K01077	31.93
K01078	0
K01079	81.61
K01081	83.12
K01082	28.34
K01083	0
K01085	0.69
K01086	0
K01087	1.22
K01089	23.17
K01090	56.19
K01091	322.49
K01092	139.02
K01093	0.69
K01095	73.33
K01096	0.69
K01101	0.33
K01104	188.27
K01113	0.33
K01114	104.85
K01117	0
K01118	113.26
K01119	42.06
K01120	0
K01121	0
K01126	181.8
K01129	121.24
K01130	98.36
K01133	18.45
K01134	0.67
K01135	0.67
K01136	0
K01137	0
K01138	16.38
K01139	15.09
K01141	0.69
K01142	175.76
K01144	22.66
K01146	0.69
K01147	58.13
K01150	1.22
K01151	59.73
K01153	124.08
K01154	157.06
K01155	20.65
K01156	21.92
K01158	0
K01159	100.23
K01160	2.76
K01163	35.83
K01165	0
K01166	0
K01167	0.2
K01169	0.69
K01173	111.43
K01174	1.57
K01175	0.69
K01176	33.14
K01178	0
K01179	89.21
K01181	12.09
K01182	13.74
K01183	17.83
K01184	0
K01185	24.07
K01186	26.97
K01187	190.84
K01188	0
K01190	219.67
K01191	34.63
K01192	22.81
K01193	29.38
K01194	1.58
K01195	1.62
K01197	21.12
K01198	3.34
K01200	47.18
K01201	53.22
K01205	68.82
K01206	111.19
K01207	83.35
K01208	0
K01209	29.81
K01210	0
K01212	15
K01215	0.32
K01216	0.09
K01218	22.12
K01219	0
K01220	0.32
K01222	26.02
K01223	36.02
K01224	22.56
K01226	7.42
K01227	0
K01232	25.28
K01233	0.32
K01235	2.93
K01236	57.44
K01239	5.8
K01241	80.61
K01243	105.69
K01246	85.51
K01247	81.2
K01250	0.94
K01251	93.07
K01252	0.69
K01253	0
K01255	60.26
K01256	61.44
K01258	67.67
K01259	65.38
K01261	0.25
K01262	215.28
K01263	0
K01264	0
K01265	163.23
K01266	57.64
K01267	36.85
K01269	0
K01270	64.76
K01271	45.87
K01273	20.89
K01274	0
K01277	22.48
K01278	45.62
K01281	0
K01283	0
K01284	75.98
K01286	52.87
K01295	78.57
K01297	157.82
K01299	1.17
K01301	0
K01303	0
K01304	4.45
K01305	16.62
K01308	9.65
K01318	0.82
K01322	0.65
K01338	215.01
K01342	0
K01347	0
K01354	2.52
K01355	0.69
K01356	104.81
K01358	173.37
K01361	2.51
K01372	22.88
K01387	6.64
K01390	0
K01392	0
K01399	0
K01400	0.54
K01401	0
K01406	0
K01407	0.69
K01409	142.77
K01414	59.47
K01415	0
K01417	0
K01419	77.08
K01420	115.83
K01421	39.86
K01424	155.02
K01425	28.89
K01426	288.03
K01427	0
K01428	3.86
K01429	1.39
K01430	3.52
K01432	57.57
K01433	74.39
K01434	56.71
K01436	52.46
K01438	169.67
K01439	85.59
K01440	0
K01442	109.63
K01443	93.1
K01444	0
K01446	4.92
K01447	53.2
K01448	268.25
K01449	99.75
K01451	304.47
K01452	0
K01453	0
K01455	43.24
K01457	14.67
K01458	44.3
K01460	0.69
K01461	43.24
K01462	248.33
K01464	31.38
K01465	180.35
K01466	3.69
K01467	15.42
K01468	104
K01469	57.44
K01470	12.11
K01471	0
K01473	198.62
K01474	171.28
K01476	67.08
K01477	0.4
K01478	28.39
K01479	102.15
K01480	109.63
K01482	2.38
K01483	2.62
K01484	0.89
K01485	48.27
K01486	24.39
K01487	11.7
K01488	74.28
K01489	63.53
K01491	122.53
K01492	22.45
K01493	57.54
K01494	73.16
K01495	60.95
K01496	76.79
K01497	0.89
K01499	1.05
K01501	106.68
K01502	1.2
K01505	0.2
K01507	63.07
K01512	72.45
K01515	113.42
K01518	0
K01520	89.98
K01521	1.02
K01523	76.27
K01524	144.76
K01525	58.13
K01531	77.18
K01533	26.27
K01534	131.83
K01535	0
K01537	99.31
K01545	0
K01546	74.34
K01547	76.34
K01548	74.34
K01551	49.28
K01555	57.44
K01556	57.11
K01560	36.3
K01561	98.62
K01563	0
K01567	27.36
K01568	0
K01569	3.68
K01571	22.5
K01572	85.47
K01573	22.15
K01574	2.59
K01575	4.36
K01576	0.2
K01577	1.02
K01578	57.24
K01579	76.78
K01580	69.61
K01581	1.18
K01582	20.26
K01583	0.67
K01584	58.46
K01585	48.97
K01586	138.66
K01588	121.75
K01589	75.58
K01590	2.94
K01591	122.33
K01593	0
K01594	0
K01595	58.46
K01596	58.78
K01597	0.25
K01598	0.92
K01599	171.15
K01601	45.75
K01602	0
K01607	200.09
K01608	0.89
K01609	114.96
K01610	33.42
K01611	61.02
K01613	118.6
K01615	0
K01616	0
K01617	41.91
K01619	94.2
K01620	131.28
K01621	8.31
K01622	0
K01623	3.16
K01624	173.55
K01625	126.31
K01626	123.86
K01627	79.78
K01628	94.11
K01629	26.04
K01630	58.13
K01631	2.22
K01633	98.43
K01635	0
K01637	57.8
K01638	59.02
K01639	15.82
K01640	192.98
K01641	0.25
K01643	42.03
K01644	286.76
K01646	30.03
K01647	159.52
K01649	184.18
K01652	648.82
K01653	139.46
K01654	15.77
K01655	0
K01657	115.11
K01658	112.09
K01659	58.13
K01661	24.5
K01662	157.75
K01664	24.74
K01665	104.8
K01666	20.69
K01667	36.16
K01668	0.82
K01669	2.22
K01671	0.69
K01673	170.46
K01674	0
K01676	96.17
K01677	96.38
K01678	82.38
K01679	59.88
K01681	285.83
K01682	58.13
K01683	0
K01684	21.14
K01685	44.54
K01686	100.97
K01687	399.6
K01689	124.64
K01690	0.89
K01692	385.17
K01693	96.67
K01695	116.16
K01696	136.34
K01697	0.33
K01698	90.51
K01699	14
K01703	234.24
K01704	275.95
K01706	5.45
K01707	15.2
K01708	14.89
K01709	7.19
K01710	147.78
K01711	43.22
K01712	46.96
K01713	0.53
K01714	484.36
K01715	106.11
K01716	0.69
K01719	80.41
K01720	58.46
K01721	0.66
K01724	57.44
K01725	20.36
K01727	0.75
K01728	14.64
K01729	0
K01730	1
K01733	142.21
K01734	49.81
K01735	131.77
K01736	121.75
K01737	119.25
K01738	146.22
K01739	41.73
K01740	204.23
K01744	46.16
K01745	83.77
K01746	19.95
K01749	88.51
K01750	143.99
K01751	63.19
K01752	169.21
K01753	65.6
K01754	337.95
K01755	179.32
K01756	121.18
K01758	0
K01759	180.89
K01760	249.85
K01761	33.51
K01766	0.69
K01768	0
K01770	121.75
K01771	2.01
K01772	59.63
K01775	141.52
K01776	80.41
K01777	7
K01778	132.52
K01779	130.92
K01781	0
K01782	57.6
K01783	129.73
K01784	190.84
K01785	137.13
K01787	83.58
K01788	6.39
K01790	155.32
K01791	186.57
K01792	1.36
K01795	0
K01796	56.11
K01799	87.87
K01800	56.91
K01801	99.48
K01802	41.46
K01803	128.17
K01804	41.1
K01805	33.13
K01807	64
K01808	62.48
K01809	105.35
K01810	165.57
K01811	56.92
K01812	51.8
K01813	27.97
K01814	119.84
K01815	59.03
K01816	58.82
K01817	116.56
K01818	22.57
K01819	3.58
K01820	0
K01821	54.62
K01823	1.26
K01825	0.69
K01826	43.13
K01829	1.5
K01834	84.54
K01835	71.72
K01838	2.45
K01839	35.37
K01840	23.9
K01841	49.05
K01843	54.96
K01844	0.33
K01845	87.39
K01846	32.15
K01847	47.19
K01848	0
K01849	0
K01850	0
K01851	0
K01854	17.08
K01856	57.11
K01857	14.86
K01858	18.86
K01866	139.03
K01867	122.17
K01868	124.72
K01869	116
K01870	137
K01872	152.96
K01873	128
K01874	128.6
K01875	125.86
K01876	137.84
K01878	58.13
K01879	58.13
K01880	79.13
K01881	132.35
K01883	130.18
K01884	0
K01885	103.13
K01886	109.66
K01887	122.26
K01889	122
K01890	122
K01892	124.71
K01893	64.41
K01894	58.8
K01895	226.93
K01896	0
K01897	403.38
K01902	78.08
K01903	78.08
K01905	4.06
K01906	16.95
K01907	0
K01908	57.93
K01910	29.21
K01911	24.3
K01912	242.75
K01914	52.75
K01915	229.53
K01916	19.51
K01918	107.9
K01919	84.3
K01920	58.13
K01921	119.37
K01922	0.92
K01923	121.75
K01924	121.33
K01925	122
K01926	63.87
K01928	82.02
K01929	65.42
K01933	121.75
K01934	76.89
K01935	67.27
K01937	115.18
K01938	63.87
K01939	142.7
K01940	136.75
K01941	14.87
K01945	121.75
K01947	0
K01950	120.32
K01951	214.72
K01952	138.08
K01953	275.31
K01955	199.45
K01956	140.06
K01958	38.4
K01959	0
K01960	42.3
K01961	224.47
K01962	96.61
K01963	97.86
K01965	0
K01966	40.4
K01968	57.44
K01969	57.44
K01971	59.04
K01972	123.04
K01974	0.69
K01975	79.89
K01989	94.84
K01990	674.35
K01991	190.33
K01992	747.56
K01993	152.43
K01994	0
K01995	641.52
K01996	641.72
K01997	641.55
K01998	641.86
K01999	656.02
K02000	94.89
K02001	94.89
K02002	152.6
K02003	578.89
K02004	608.14
K02005	148.34
K02006	70.18
K02007	76.35
K02008	74.35
K02009	45.8
K02010	283.68
K02011	286.17
K02012	253.93
K02013	328.55
K02014	764.36
K02015	344.91
K02016	331.6
K02017	97.05
K02018	96.57
K02019	69.78
K02020	120.26
K02021	0.18
K02022	0.84
K02024	0.69
K02025	115.98
K02026	118.64
K02027	181.92
K02028	394.1
K02029	653.12
K02030	656.06
K02031	540.27
K02032	667.04
K02033	742.67
K02034	725.29
K02035	742.38
K02036	124.81
K02037	124.14
K02038	124.14
K02039	120.5
K02040	161.73
K02041	94.89
K02042	153.2
K02043	2.02
K02044	94.56
K02045	61.49
K02046	60.65
K02047	60.65
K02048	75.7
K02049	589.28
K02050	554.31
K02051	580.69
K02052	195.98
K02053	235.35
K02054	162.85
K02055	221.47
K02056	178.27
K02057	286.98
K02058	27.93
K02062	0.69
K02063	0.69
K02064	0.69
K02065	138.72
K02066	138.72
K02067	138.72
K02068	41.66
K02069	42.99
K02071	131.86
K02072	132.52
K02073	249.62
K02074	57.77
K02075	57.77
K02076	0
K02077	60.43
K02078	205.75
K02079	0.69
K02080	0.69
K02081	5.22
K02082	4.87
K02083	2.16
K02086	0.25
K02099	5.97
K02100	0.87
K02103	15.48
K02106	60.74
K02107	11.92
K02108	113.01
K02109	119.01
K02110	113.01
K02111	128.01
K02112	113.01
K02113	112.51
K02114	113.01
K02115	113.01
K02116	65.83
K02117	39.83
K02118	54.83
K02119	17.35
K02120	39.83
K02121	37.57
K02122	17.35
K02123	54.83
K02124	39.83
K02160	103.48
K02164	0
K02167	1.09
K02168	52.84
K02169	123.01
K02170	44.59
K02171	66.24
K02172	68.15
K02173	1.65
K02182	45.52
K02188	35.65
K02189	32.17
K02190	20.52
K02191	30.72
K02192	62.46
K02193	16.22
K02194	16.22
K02195	16.22
K02196	1.02
K02197	16.22
K02198	57.93
K02199	57.93
K02200	31.75
K02203	1.5
K02204	59.44
K02205	0
K02217	55.95
K02221	96.01
K02224	45.65
K02225	0.2
K02226	48.09
K02227	42.02
K02228	0
K02229	0.2
K02230	49.97
K02231	47.01
K02232	73.37
K02233	47.51
K02234	0.2
K02236	0
K02237	92.85
K02238	171.42
K02240	0.25
K02241	27.95
K02242	13.84
K02243	0.25
K02244	0.25
K02245	0.25
K02246	17.2
K02248	0
K02250	0
K02251	0
K02255	0.69
K02258	0.2
K02259	57.44
K02274	114.34
K02275	58.3
K02276	57.77
K02277	0.33
K02278	57.61
K02279	72.36
K02280	114.35
K02281	0
K02282	57.36
K02283	119.9
K02291	60.31
K02297	115.04
K02298	115.04
K02299	115.04
K02300	115.04
K02302	57.93
K02303	57.31
K02304	36.89
K02305	0
K02313	122
K02314	167.79
K02315	69.19
K02316	130.67
K02317	0.69
K02334	105.93
K02335	116.99
K02336	0.89
K02337	157.97
K02338	122
K02339	58.13
K02340	122
K02341	122
K02342	182.66
K02343	121.67
K02344	0.69
K02345	0.69
K02346	121.68
K02347	23.15
K02348	9.14
K02351	57.44
K02352	0
K02355	245.36
K02356	122.69
K02357	122
K02358	267.27
K02361	23.17
K02362	0.69
K02363	0.69
K02364	0.69
K02371	75.69
K02372	98.6
K02377	42.11
K02379	85.78
K02380	1.89
K02381	0.69
K02383	0
K02385	37.14
K02386	58.62
K02387	95.76
K02388	95.76
K02389	95.76
K02390	99.37
K02391	58.62
K02392	126.9
K02393	58.62
K02394	58.62
K02395	76.91
K02396	97.36
K02397	95.76
K02398	95.76
K02399	58.62
K02400	95.96
K02401	76.68
K02402	58.13
K02403	58.13
K02404	94.58
K02405	95.76
K02406	157.99
K02407	102.26
K02408	95.76
K02409	95.76
K02410	95.76
K02411	95.76
K02412	95.76
K02413	95.27
K02414	95.76
K02415	94.75
K02416	95.76
K02417	96.26
K02418	94.6
K02419	95.76
K02420	95.76
K02421	77.17
K02422	113.64
K02423	58.13
K02424	60.2
K02425	0.69
K02426	24.53
K02427	58.13
K02428	145.81
K02429	67.6
K02430	0.69
K02431	4.81
K02433	372.97
K02434	100.47
K02435	100.3
K02436	0.69
K02437	125.27
K02438	63.34
K02439	0.69
K02440	53.41
K02441	0.86
K02443	70.62
K02444	63.44
K02445	25.38
K02446	46.42
K02448	0
K02450	0.53
K02451	0
K02452	15.4
K02453	59.47
K02454	60.13
K02455	59.13
K02456	16.89
K02457	15.89
K02458	15.89
K02459	15.89
K02460	15.89
K02461	16.09
K02462	15.89
K02463	15.2
K02464	0
K02466	4.69
K02467	0.69
K02468	2.69
K02469	145.06
K02470	157.55
K02471	15.89
K02472	20.79
K02473	66.43
K02474	144.55
K02475	21.91
K02476	21.91
K02477	143.28
K02478	21.84
K02479	0
K02480	42.91
K02481	38.3
K02482	0
K02483	202.14
K02484	47.4
K02485	0.69
K02486	0
K02487	13.67
K02488	0
K02490	0
K02492	86.83
K02493	114.07
K02494	58.13
K02495	243.14
K02496	57.93
K02497	0
K02498	58.13
K02499	40.31
K02500	122.32
K02501	118.98
K02502	95.67
K02503	179.28
K02504	0.69
K02505	0.69
K02506	0.69
K02507	0.69
K02508	0.69
K02509	101.04
K02510	119.72
K02511	0.69
K02517	138.85
K02518	177.08
K02519	137
K02520	130.84
K02521	0.69
K02523	84.11
K02525	7.02
K02526	73.8
K02527	80.11
K02528	116
K02529	388.07
K02530	2.15
K02531	0
K02532	3.01
K02533	58.13
K02535	58.13
K02536	81.74
K02538	0
K02548	29.15
K02549	2.02
K02550	0.2
K02551	39.5
K02552	2.02
K02553	0.89
K02554	42.8
K02556	136.5
K02557	153.84
K02558	59.13
K02560	0.69
K02562	0.69
K02563	122
K02564	82.42
K02565	0.69
K02566	4.89
K02567	57.6
K02568	57.6
K02569	57.6
K02570	57.6
K02571	43.24
K02572	0.69
K02573	0.69
K02574	0.69
K02575	39.24
K02584	0.67
K02585	21.78
K02586	35.86
K02587	31.6
K02588	54.11
K02589	24.7
K02590	24.7
K02591	35.86
K02592	19.31
K02593	0
K02594	30.64
K02595	0
K02596	1
K02597	0
K02598	21.05
K02600	122
K02601	122.67
K02609	57.93
K02610	57.93
K02611	57.93
K02612	57.73
K02613	57.73
K02614	81.49
K02615	0.49
K02616	57.73
K02617	0.49
K02618	0.49
K02619	104.8
K02621	106.12
K02622	136.12
K02623	0.53
K02624	156.46
K02625	0
K02626	0
K02635	0
K02636	0
K02647	18.48
K02650	50.06
K02651	75.26
K02652	54.81
K02653	51.46
K02654	146.05
K02655	0.53
K02656	0
K02657	0
K02658	1
K02659	0
K02660	0
K02661	0
K02662	23.35
K02663	26.89
K02664	21.68
K02665	0
K02666	0.53
K02667	0
K02668	0
K02669	45.7
K02670	0
K02671	0
K02672	0.2
K02673	0
K02674	0
K02676	0
K02679	0.69
K02680	0.69
K02681	0.69
K02682	0.69
K02686	58.13
K02687	125.03
K02688	57.13
K02742	0.69
K02744	8.24
K02745	6.27
K02746	6.27
K02747	6.27
K02750	10.62
K02753	1.01
K02755	0
K02756	0
K02757	31.81
K02759	28.95
K02760	26.01
K02761	28.41
K02763	8.39
K02765	17.14
K02768	6.84
K02769	0
K02770	42.58
K02771	0
K02773	9.21
K02774	9.21
K02775	39.92
K02777	29.19
K02778	0
K02779	19.91
K02781	11.49
K02782	2.14
K02783	22.98
K02784	0.69
K02786	0.32
K02788	0.32
K02791	9.43
K02793	11.62
K02794	18.45
K02795	14.7
K02796	17.37
K02798	4.35
K02800	7.04
K02802	0
K02803	0
K02804	9.43
K02805	9.14
K02806	82.59
K02808	0
K02810	25.36
K02812	0.69
K02813	0.69
K02814	1.35
K02815	0.86
K02819	5.85
K02821	69.28
K02822	17.65
K02823	63.77
K02824	58.69
K02825	40.76
K02826	0
K02827	0
K02828	0
K02829	0
K02834	122
K02835	116
K02836	116
K02837	118.55
K02838	122
K02839	17.99
K02840	0
K02841	58.33
K02843	58.99
K02844	43.93
K02846	0.69
K02847	58.13
K02848	0.69
K02849	0.89
K02850	0.69
K02851	27.33
K02852	1.25
K02853	0.69
K02854	0.69
K02855	2.69
K02856	20.72
K02858	63.57
K02859	0
K02860	121.33
K02862	0
K02863	122
K02864	122
K02867	122
K02871	122
K02874	122
K02876	122
K02878	122
K02879	122
K02881	122
K02884	122
K02886	122
K02887	122
K02888	116
K02890	122
K02892	122
K02895	122
K02897	147.43
K02899	116
K02902	122
K02904	107
K02906	122
K02907	121.08
K02909	117.27
K02911	121.91
K02913	102.14
K02914	103.05
K02916	119.64
K02919	117.64
K02926	122
K02927	0.09
K02931	122
K02933	122
K02935	122
K02939	122
K02945	118.92
K02946	122
K02948	122
K02950	122
K02952	122
K02954	122
K02956	122
K02959	122
K02961	122
K02963	122
K02965	121.64
K02967	128
K02968	122
K02970	122.39
K02972	0.69
K02982	122
K02986	128.29
K02988	122
K02990	122
K02992	122
K02994	122
K02996	122
K03040	122.36
K03043	137
K03046	122
K03048	0.25
K03060	99.27
K03070	148
K03071	58.79
K03072	95.37
K03073	120
K03074	95.37
K03075	122
K03076	137
K03077	47
K03078	0.69
K03079	4.44
K03086	126.49
K03087	1.07
K03088	1103.66
K03089	58.13
K03090	19.62
K03091	230.2
K03092	191.26
K03093	31.02
K03095	0
K03098	58.93
K03100	239.4
K03101	122.77
K03106	122
K03110	122
K03111	231.25
K03112	0.69
K03113	24.17
K03116	124.08
K03117	59.05
K03118	126.06
K03119	185.88
K03146	0
K03147	170.42
K03148	29.75
K03149	109.5
K03150	102.85
K03151	29.49
K03152	55.55
K03153	0.2
K03154	161.18
K03168	121.33
K03169	186.33
K03177	122
K03179	59.31
K03181	58.13
