function.	GI_0
K00219	16.6093366
K00220	0
K00221	0
K00224	0
K00226	100.3685502
K00228	55.681818
K00230	1.3513513
K00231	0
K00232	0
K00239	61.2592136
K00240	56.0503684
K00241	56.8181816
K00242	55.681818
K00243	38.1449631
K00244	69.2014739
K00245	6.590909
K00246	6.590909
K00247	5.4545454
K00248	27.5184275
K00249	109.3181814
K00252	82.9545452
K00253	39.3181817
K00255	0
K00256	0
K00257	149.0233411
K00258	0
K00259	0.3685504
K00260	1.4742015
K00261	55.9275182
K00262	92.5798524
K00263	0
K00265	56.0503684
K00266	138.7592135
K00270	0
K00274	7.9115479
K00275	55.681818
K00276	0
K00278	50.2948402
K00280	0
K00281	55.681818
K00282	2.3341523
K00283	2.2113022
K00284	12.1007371
K00285	280.6818172
K00286	127.6412774
K00287	98.6486485
K00290	11.977887
K00292	0
K00294	16.3636363
K00297	97.6658475
K00298	1.1056511
K00299	39.3181817
K00301	0
K00302	38.3046682
K00303	39.686732
K00304	38.1818181
K00305	38.1818181
K00309	0.1228501
K00311	61.1363634
K00313	0.4914005
K00315	0
K00316	0
K00317	0
K00318	1.1363636
K00322	0
K00324	94.9999997
K00325	50.2272726
K00329	22.9545454
K00330	55.8046681
K00331	55.8046681
K00332	55.8046681
K00333	55.8046681
K00334	71.2223585
K00335	71.3452087
K00336	69.4871005
K00337	55.8046681
K00338	55.8046681
K00339	55.8046681
K00340	55.681818
K00341	55.8046681
K00342	55.8046681
K00343	55.8046681
K00344	67.7272725
K00346	0
K00347	0
K00348	0
K00349	0
K00350	0
K00351	0
K00353	0
K00354	0
K00355	7.0823095
K00356	23.0773955
K00358	0.1228501
K00359	0.3685504
K00362	8.2186731
K00363	6.590909
K00364	0.3685504
K00365	0
K00366	1.8427518
K00367	0
K00368	1.1363636
K00370	12.0454545
K00371	12.0454545
K00372	7.2051596
K00373	12.0454545
K00374	12.0454545
K00375	234.3673211
K00376	6.590909
K00378	80.7432432
K00380	55.681818
K00381	61.1363634
K00382	212.9361171
K00383	66.5909089
K00384	151.1117933
K00385	3.9312039
K00387	0
K00389	0.2457002
K00390	62.5184274
K00392	0.2457002
K00394	1.1056511
K00395	1.1056511
K00404	28.4090908
K00405	50.2272726
K00406	39.3181817
K00407	50.2272726
K00411	55.681818
K00412	55.681818
K00413	55.681818
K00423	0
K00425	145.3501224
K00426	145.3501224
K00427	0
K00428	7.7272726
K00432	81.8488941
K00433	2.9791154
K00435	0
K00436	0
K00441	0
K00446	5.4545454
K00448	5.4545454
K00449	5.4545454
K00450	18.6363635
K00451	55.681818
K00452	1.1363636
K00453	55.681818
K00455	22.9545454
K00457	55.681818
K00459	108.1818178
K00462	0
K00466	0
K00467	0
K00469	0
K00470	5.4545454
K00471	0
K00472	0
K00476	0
K00477	28.4090908
K00479	0
K00480	77.4999998
K00481	0
K00483	0
K00484	0
K00485	5.4545454
K00486	0
K00491	0
K00492	1.1363636
K00493	0
K00495	0
K00496	0
K00499	0
K00500	0
K00505	0
K00507	55.681818
K00508	0
K00510	0.6142506
K00517	5.4545454
K00520	1.1363636
K00523	45.9090907
K00525	65.6633905
K00526	58.3845207
K00527	51.7690417
K00528	156.910319
K00529	84.0909088
K00530	0
K00531	0.6142506
K00532	3.70086
K00533	0.2457002
K00534	0
K00537	81.6154788
K00538	0.2457002
K00539	0
K00540	44.127764
K00543	0
K00547	1.8427518
K00548	101.228501
K00549	62.8869776
K00554	99.9999998
K00556	0
K00557	0.1228501
K00558	155.924447
K00559	0
K00560	76.167076
K00561	0
K00563	1.1056511
K00564	3.0866093
K00566	101.3513511
K00567	115.6449628
K00568	55.681818
K00569	55.681818
K00570	0
K00571	0.1228501
K00573	111.6093362
K00574	49.7174445
K00575	102.0147419
K00584	0
K00588	0.1228501
K00590	0
K00595	34.8280098
K00596	1.1363636
K00598	6.8366093
K00599	14.6805897
K00600	122.9545452
K00602	100.8599507
K00603	0.4914005
K00604	106.1732185
K00605	57.8931202
K00606	93.0712529
K00607	0
K00608	0
K00609	150.2272724
K00610	37.039312
K00611	33.3230958
K00612	5.5773956
K00613	0
K00614	0
K00615	243.1265353
K00616	95.9152332
K00619	0
K00620	98.4029482
K00624	0
K00625	94.2997541
K00626	464.3058953
K00627	82.8746925
K00631	0
K00632	51.3636362
K00633	0.3685504
K00634	2.8255528
K00638	4.054054
K00639	0.1228501
K00640	89.1277639
K00641	55.681818
K00643	5.4545454
K00645	101.228501
K00646	0
K00647	6.590909
K00648	138.2862405
K00651	32.7088452
K00652	61.4864863
K00655	182.2174443
K00656	50.583538
K00657	9.4164618
K00658	55.681818
K00661	8.4920147
K00662	0.7371007
K00663	0
K00666	88.5565107
K00672	0
K00673	0
K00674	60.257985
K00675	1.2592137
K00676	3.4551597
K00677	55.681818
K00680	0.8599509
K00681	298.4275174
K00683	0
K00684	45.3685502
K00685	55.681818
K00686	1.8427518
K00687	0
K00688	79.514742
K00689	0
K00690	12.1007371
K00691	0.4914005
K00692	0.6142506
K00694	5.8230958
K00696	0
K00697	5.4545454
K00700	87.4938573
K00701	0
K00702	2.8409091
K00703	117.0945945
K00705	87.4385748
K00712	0
K00713	0
K00720	0
K00721	22.4508599
K00737	0
K00745	0
K00748	55.681818
K00752	0
K00754	1.8427518
K00756	40.9858722
K00757	2.0884521
K00758	2.8409091
K00759	67.260442
K00760	24.4164619
K00761	99.9999998
K00762	82.708845
K00763	100.2457
K00764	101.7199015
K00765	87.6535625
K00766	97.5429974
K00767	99.3857492
K00768	42.7211302
K00769	0
K00772	5.8046683
K00773	99.9999998
K00776	0
K00777	0
K00782	0
K00783	99.8771497
K00784	40.2641277
K00785	0
K00786	3.4551597
K00788	124.6928745
K00789	100.7371005
K00790	152.4907859
K00791	99.9999998
K00793	76.9041767
K00794	105.0859949
K00795	55.681818
K00796	65.17199
K00797	51.4619163
K00798	67.1683044
K00799	388.863635
K00800	105.9275182
K00801	0
K00803	0
K00805	27.8869779
K00806	103.4398032
K00808	0
K00809	0
K00810	0
K00812	134.2199013
K00813	0
K00817	173.1633902
K00818	25.7954545
K00819	33.8636362
K00820	100.2457
K00821	95.439189
K00822	56.8181816
K00823	89.1461914
K00824	101.314496
K00826	157.7702699
K00830	39.3181817
K00831	97.8194101
K00832	95.1228498
K00833	85.4422603
K00835	0
K00836	39.4410318
K00837	29.0233414
K00839	0.4914005
K00840	0
K00841	0.3685504
K00842	0
K00843	0
K00844	0.2457002
K00845	91.2469287
K00847	54.5761671
K00848	23.5872236
K00849	36.1793612
K00850	121.7444717
K00851	0.2457002
K00852	3.5626535
K00853	0.6142506
K00854	43.1388206
K00855	0
K00856	56.1732185
K00857	14.5577395
K00858	99.8771497
K00859	99.9999998
K00860	0.8599509
K00862	0
K00863	1.8427518
K00864	100.7371005
K00865	82.5675674
K00867	0
K00868	53.4213757
K00869	0
K00870	0
K00872	3.1941032
K00873	96.4066337
K00874	78.3046683
K00875	0
K00876	81.2346437
K00878	41.0012284
K00879	0.2457002
K00880	1.2592137
K00881	0
K00882	38.022113
K00883	1.1363636
K00884	0
K00885	0
K00886	0
K00887	0
K00891	140.2641276
K00892	0
K00895	0
K00897	11.3636364
K00899	2.2113022
K00901	59.735872
K00903	0
K00906	39.3181817
K00912	55.681818
K00917	6.7874693
K00918	0.1228501
K00919	99.9999998
K00924	0.1228501
K00925	95.0368548
K00926	37.5307125
K00927	100.1228499
K00928	93.1818179
K00929	5.6511056
K00930	98.0343979
K00931	87.4078622
K00932	0
K00934	0.1228501
K00936	31.2039312
K00937	102.6105649
K00938	0
K00939	100.1228499
K00940	63.3292381
K00941	151.2285008
K00942	88.8820637
K00943	65.17199
K00945	99.9999998
K00946	55.681818
K00947	0
K00948	102.211302
K00949	44.3181818
K00950	63.4520883
K00951	99.9999998
K00952	0
K00954	99.9999998
K00955	6.6646192
K00956	34.2321866
K00957	80.3562652
K00958	0
K00960	0
K00962	99.8771497
K00963	83.6240784
K00965	36.9164619
K00966	6.1732187
K00968	0
K00969	99.8771497
K00970	57.0331693
K00971	15.2027026
K00972	34.0909091
K00973	45.2272726
K00974	105.1904175
K00975	85.6879607
K00978	23.3599509
K00979	55.8046681
K00980	0.2457002
K00981	100.2457
K00982	55.681818
K00983	35.7063882
K00984	29.0233414
K00985	0
K00986	0
K00988	0
K00989	62.9606878
K00990	55.681818
K00991	111.9778868
K00992	0.2457002
K00995	143.2125305
K00996	0
K00997	59.735872
K00998	0
K01000	99.9999998
K01002	0
K01003	38.1818181
K01004	0
K01005	0
K01006	43.5810811
K01007	60.8722356
K01008	53.4705158
K01011	70.767813
K01012	132.2174445
K01013	0
K01023	0
K01026	2.0884521
K01027	0
K01028	77.4999998
K01029	94.4778867
K01031	119.0909086
K01032	113.6363632
K01034	2.9484029
K01035	1.3513513
K01036	0
K01039	6.8366093
K01040	6.9594594
K01041	0
K01042	19.7113021
K01043	0
K01046	2.0884521
K01048	35.3194103
K01051	41.0012285
K01053	55.681818
K01054	0
K01055	62.272727
K01056	99.9999998
K01057	0
K01058	0
K01060	6.5417691
K01061	146.3636358
K01066	33.7592137
K01067	6.9594594
K01069	34.2321866
K01070	55.681818
K01071	0.2457002
K01073	0
K01075	55.681818
K01076	0
K01077	0.7371007
K01078	0
K01079	56.8181816
K01081	57.0638818
K01082	0.2457002
K01083	0
K01085	0
K01087	5.4545454
K01089	0
K01090	20.3624079
K01091	352.5184268
K01092	134.4594591
K01093	0
K01095	55.681818
K01096	0
K01101	0
K01103	0
K01104	137.0393119
K01112	0
K01113	0
K01114	61.8980341
K01115	1.1363636
K01117	0
K01118	37.8255526
K01119	37.561425
K01120	0
K01121	0
K01126	142.7518425
K01128	0.1228501
K01129	102.4723585
K01130	52.4999998
K01133	10.9090909
K01138	0.3685504
K01139	21.8181818
K01141	0
K01142	155.0675672
K01143	0
K01144	0.1228501
K01146	0
K01147	55.681818
K01150	38.1818181
K01151	41.3544226
K01152	0
K01153	55.7678132
K01154	127.0362407
K01155	2.8409091
K01156	37.1283783
K01157	0
K01158	0
K01159	62.2235871
K01160	0
K01163	19.8710074
K01166	0
K01167	0
K01169	0
K01173	11.031941
K01174	0
K01175	14.1185503
K01176	0.6142506
K01178	0
K01179	55.9305897
K01180	0
K01181	26.0442261
K01182	69.4103194
K01183	10.9643734
K01184	0
K01185	11.2776412
K01186	0.8599509
K01187	61.7321867
K01190	35.9336609
K01191	46.8058968
K01192	22.972973
K01193	1.7199017
K01194	0
K01195	34.8280098
K01197	1.2285012
K01198	127.4570025
K01199	0
K01200	2.3341523
K01201	1.3513513
K01202	0
K01205	0
K01206	23.7100737
K01207	119.6560195
K01208	0
K01209	132.8931204
K01210	0
K01212	22.972973
K01214	0
K01215	0
K01216	0
K01218	6.0503686
K01219	0
K01220	0.3685504
K01222	3.1941032
K01223	21.6830466
K01224	83.1234644
K01225	8.5227273
K01226	2.5798526
K01227	0.1228501
K01232	5.8968058
K01233	0.2457002
K01234	0.1228501
K01235	0.7371007
K01236	39.3181817
K01238	5.4545454
K01239	0.8599509
K01241	50.2272726
K01243	72.4999998
K01246	63.3783781
K01247	95.3378375
K01249	0
K01250	0.1228501
K01251	62.1007369
K01252	0
K01253	0
K01255	56.7874691
K01256	55.681818
K01258	37.6535626
K01259	57.6474199
K01261	0
K01262	154.8065106
K01263	0
K01264	0
K01265	127.1805894
K01266	55.9275182
K01267	12.5921376
K01269	5.2825552
K01270	46.0380835
K01271	4.576167
K01273	54.6130221
K01274	0
K01277	0
K01278	0
K01281	0
K01284	0
K01286	13.7899262
K01289	0
K01295	57.0638818
K01297	93.2309579
K01299	34.5823096
K01301	0
K01303	0
K01304	23.7100737
K01305	5.789312
K01308	42.2297297
K01318	0.1228501
K01322	5.4545454
K01338	125.9459456
K01342	0
K01347	0
K01354	0
K01355	0
K01356	100.2457
K01358	112.6105649
K01361	0.3685504
K01362	32.0024568
K01364	0
K01372	0
K01387	1.9656019
K01390	0
K01392	0
K01399	0
K01400	0
K01401	0
K01406	0
K01407	0
K01408	0
K01409	100.2457
K01412	0
K01414	55.681818
K01415	0
K01417	23.9926289
K01419	50.2272726
K01420	64.6314495
K01421	97.1744471
K01422	0.3685504
K01423	0.1228501
K01424	77.7395575
K01425	7.9115479
K01426	210.9275178
K01428	49.4410318
K01429	46.4772726
K01430	49.4410318
K01431	32.7272726
K01432	55.681818
K01433	93.8636361
K01434	7.7272726
K01436	4.5915233
K01438	112.7456998
K01439	58.9987713
K01442	120.2518426
K01443	44.0724816
K01444	0
K01446	0.7371007
K01447	6.2960688
K01448	188.6056508
K01449	54.6683046
K01451	141.0319405
K01452	0
K01453	0
K01455	50.3501227
K01457	12.0454545
K01458	12.0454545
K01459	0
K01460	0
K01461	22.9545454
K01462	185.902948
K01463	12.6597051
K01464	15.2395576
K01465	151.6093362
K01466	28.654791
K01467	21.4465601
K01468	1.6277641
K01469	50.2272726
K01470	51.2285011
K01471	0
K01473	127.7272723
K01474	122.2727269
K01476	41.191646
K01477	0
K01478	8.7714987
K01479	56.0503684
K01480	85.0245698
K01482	0
K01483	30.681818
K01484	0
K01485	9.3243242
K01486	37.6535626
K01487	3.70086
K01488	42.2665846
K01489	50.8599509
K01491	138.304668
K01492	0
K01493	44.563882
K01494	62.7149875
K01495	15.9582309
K01496	58.0159703
K01497	0
K01499	0.1228501
K01500	0
K01501	29.9140048
K01502	0
K01503	0
K01504	0
K01505	1.1363636
K01506	0.1228501
K01507	56.1732185
K01512	75.0061424
K01515	101.9656017
K01518	0
K01520	94.0233414
K01521	0
K01523	57.8931202
K01524	98.157248
K01525	55.681818
K01529	0.1228501
K01531	19.2199016
K01533	108.2186729
K01534	100.1228499
K01535	5.4545454
K01537	57.7395577
K01541	0
K01545	0
K01546	51.8243241
K01547	46.3697787
K01548	51.8243241
K01550	0.1228501
K01551	1.8427518
K01552	13.4520884
K01554	0.1228501
K01555	56.8181816
K01556	50.2272726
K01560	82.6781325
K01561	6.590909
K01563	0
K01564	0
K01567	0
K01569	1.2285012
K01571	68.0282555
K01572	41.1240786
K01573	0
K01574	5.8230958
K01575	0.6142506
K01576	0.1228501
K01577	0
K01578	50.2272726
K01579	93.194103
K01580	23.5380835
K01581	0
K01582	0.6142506
K01583	5.6818182
K01584	62.272727
K01585	0.6142506
K01586	124.4778867
K01588	100.1228499
K01589	55.8046681
K01590	6.1732187
K01591	99.9999998
K01593	0
K01595	50.718673
K01596	45.6142505
K01597	0
K01598	0.1228501
K01599	67.6289924
K01601	17.62285
K01602	0
K01607	116.9963142
K01608	0
K01609	97.5429974
K01610	35.1965602
K01611	10.8722358
K01612	0
K01613	60.8722356
K01615	0
K01616	0
K01617	0
K01618	0.1228501
K01619	27.8869779
K01620	93.9803437
K01621	0
K01622	0
K01623	0.1228501
K01624	101.9656017
K01625	45.3501228
K01626	164.4103191
K01627	55.681818
K01628	67.0945944
K01629	23.2186732
K01630	51.6093364
K01631	1.1363636
K01632	0
K01633	61.9778868
K01635	0
K01636	5.5773956
K01637	50.2272726
K01638	55.681818
K01639	0.8599509
K01640	158.5319404
K01641	0
K01643	1.1056511
K01644	214.0601958
K01646	0.982801
K01647	235.8476654
K01649	154.1584764
K01652	572.7334136
K01653	98.2800981
K01654	37.1805897
K01655	0
K01657	86.0565109
K01658	97.4201472
K01659	33.8636362
K01661	0
K01662	100.3685502
K01664	1.1056511
K01665	23.1695331
K01666	6.9594594
K01667	0.6142506
K01668	0.1228501
K01669	12.1683046
K01671	0
K01673	94.1216212
K01674	0
K01676	44.7727271
K01677	71.2223586
K01678	71.2223586
K01679	55.8046681
K01681	190.4361174
K01682	50.2272726
K01684	1.2592137
K01685	42.9238328
K01686	36.3022113
K01687	284.0233407
K01689	134.213759
K01690	0
K01692	277.2727264
K01693	99.0171988
K01695	99.2936116
K01696	99.2936116
K01697	0
K01698	77.0270268
K01699	0.2457002
K01703	187.5798521
K01704	209.3980339
K01706	0.1228501
K01707	6.590909
K01708	5.5773956
K01709	22.9914005
K01710	114.6099506
K01711	36.0872236
K01712	2.7641277
K01713	0
K01714	286.5847656
K01715	98.8820637
K01716	0
K01719	55.681818
K01720	50.2272726
K01721	10.9090909
K01724	55.8046681
K01725	5.5773956
K01726	11.1547911
K01727	0.2457002
K01728	6.8366093
K01729	5.4545454
K01730	0.2457002
K01732	0
K01733	134.1093363
K01734	89.0356265
K01735	101.4742013
K01736	99.9999998
K01737	65.5405403
K01738	55.2825552
K01739	14.5730958
K01740	142.6658474
K01743	10.9090909
K01744	2.4570024
K01745	3.9004913
K01746	0.1228501
K01749	65.5405403
K01750	175.8476652
K01751	30.7432431
K01752	132.5859948
K01753	18.8820638
K01754	217.6351345
K01755	139.1953314
K01756	100.1228499
K01758	0
K01759	72.2051595
K01760	165.0122845
K01761	4.115479
K01766	0
K01768	0
K01770	99.9999998
K01771	0.1228501
K01772	55.681818
K01774	0
K01775	146.339066
K01776	22.8501228
K01777	2.3648648
K01778	133.9680588
K01779	85.4422601
K01780	0
K01781	0
K01782	33.8636362
K01783	100.3685502
K01784	117.3955772
K01785	70.5159705
K01786	35.5651106
K01787	0.2457002
K01788	23.7100737
K01790	104.8218671
K01791	20.9183046
K01792	0
K01795	5.4545454
K01796	39.3181817
K01797	0
K01798	0
K01799	117.954545
K01800	12.0454545
K01801	33.8636362
K01802	2.8409091
K01803	99.9999998
K01804	35.9336609
K01805	1.1056511
K01807	56.5417689
K01808	46.5601965
K01809	60.4545453
K01810	139.3181815
K01811	47.6658477
K01812	36.1793612
K01813	23.4643735
K01814	99.0171988
K01815	35.6879607
K01816	29.6683045
K01817	75.184275
K01818	0.3685504
K01819	0.982801
K01820	0
K01821	78.4643732
K01822	0
K01823	0.4914005
K01825	0
K01826	27.2727272
K01828	0
K01829	0
K01834	85.0737099
K01835	69.0110565
K01838	0.982801
K01839	42.9668305
K01840	16.3636363
K01841	34.8095822
K01843	0.6142506
K01844	0.1228501
K01845	75.6756755
K01846	0.7371007
K01847	0
K01848	1.2592137
K01849	1.2592137
K01851	0
K01854	36.5479115
K01856	12.0454545
K01857	10.9090909
K01858	0
K01860	10.9090909
K01865	0
K01866	102.5798524
K01867	99.9999998
K01868	100.8599507
K01869	99.9999998
K01870	99.9999998
K01872	77.0270268
K01873	99.9999998
K01874	101.4742013
K01875	101.5970514
K01876	106.0503684
K01878	55.9275182
K01879	55.9275182
K01880	44.0724816
K01881	124.5700244
K01883	101.3820636
K01884	0
K01885	99.7542996
K01886	97.5429974
K01887	99.9999998
K01889	99.9999998
K01890	99.9999998
K01892	100.4914003
K01893	44.8095823
K01894	44.7727271
K01895	178.550368
K01897	194.4656013
K01902	55.681818
K01903	55.681818
K01904	0
K01905	10.9090909
K01906	0
K01907	0
K01908	39.3181817
K01910	0.982801
K01911	0
K01912	146.7567563
K01913	10.9090909
K01914	43.3353808
K01915	153.9926288
K01916	0.3685504
K01917	0
K01918	98.6486485
K01919	41.2837836
K01920	55.681818
K01921	89.8648646
K01922	0.2457002
K01923	100.1228499
K01924	99.8771497
K01925	122.7272725
K01926	27.2727273
K01928	44.9324324
K01929	44.4410319
K01932	0
K01933	88.6363634
K01934	49.7727272
K01935	81.7076165
K01937	99.6314494
K01938	44.4410319
K01939	134.0909089
K01940	99.8771497
K01941	30.4545454
K01945	99.6314494
K01947	0
K01950	88.7592136
K01951	151.363636
K01952	99.9999998
K01953	204.5454541
K01955	124.9570022
K01956	105.5589679
K01958	30.4668304
K01959	0
K01960	0
K01961	137.2358718
K01962	93.9496312
K01963	93.9496312
K01965	5.4545454
K01966	0
K01968	50.2272726
K01969	55.681818
K01970	0
K01971	24.3058967
K01972	100.7371005
K01974	0
K01975	41.6339065
K01976	0
K01989	131.0042996
K01990	183.3230955
K01991	56.8181816
K01992	155.1781324
K01993	42.0515969
K01994	0
K01995	955.1351317
K01996	961.7260407
K01997	973.8943453
K01998	997.8624041
K01999	1174.385745
K02000	56.0503684
K02001	56.0503684
K02002	106.2776409
K02003	480.6019652
K02004	519.3058964
K02005	71.990172
K02006	32.9545454
K02007	34.1830466
K02008	22.8194103
K02009	3.9312039
K02010	272.4754291
K02011	278.1756748
K02012	225.5958224
K02013	224.9815719
K02014	408.1818162
K02015	267.0638812
K02016	204.7972967
K02017	81.6031939
K02018	83.0773954
K02019	56.0503684
K02020	133.427518
K02021	0.1228501
K02022	0.2457002
K02023	17.3464373
K02024	0
K02025	190.1781325
K02026	70.8169533
K02027	75.6234642
K02028	288.955773
K02029	447.616706
K02030	463.2370993
K02031	409.6498756
K02032	403.3660918
K02033	736.922602
K02034	715.2272703
K02035	743.2033145
K02036	97.8961914
K02037	97.8961914
K02038	97.8961914
K02039	96.6676902
K02040	95.4238327
K02041	70.3501227
K02042	171.1547908
K02043	1.1363636
K02044	86.713759
K02045	79.4963143
K02046	63.132678
K02047	63.132678
K02048	96.3144962
K02049	317.8562642
K02050	736.7444696
K02051	283.4981562
K02052	112.5921372
K02053	188.2616701
K02054	98.2248153
K02055	155.7800977
K02056	64.3611793
K02057	175.4054052
K02058	18.8144963
K02062	0
K02063	0
K02064	0
K02065	105.9090906
K02066	105.9090906
K02067	89.5454542
K02068	0.6142506
K02069	7.2051596
K02071	99.4011054
K02072	99.2782553
K02073	232.9514735
K02074	55.681818
K02075	55.681818
K02076	0.1228501
K02077	55.9275182
K02078	155.3961913
K02079	0
K02080	0
K02081	0
K02082	1.1056511
K02083	0.2457002
K02086	0
K02099	0.2457002
K02100	0.1228501
K02101	0
K02103	35.8108108
K02106	132.4140045
K02108	111.1179359
K02109	122.4815723
K02110	133.8452087
K02111	110.9950858
K02112	133.8452087
K02113	133.8452087
K02114	133.8452087
K02115	133.8452087
K02116	50.4729728
K02117	20.7309582
K02118	32.0945946
K02119	20.7309582
K02120	32.0945946
K02121	14.6652334
K02122	31.9717445
K02123	20.7309582
K02124	32.0945946
K02160	120.1044222
K02164	5.4545454
K02167	0.1228501
K02168	93.8636361
K02169	61.4864863
K02170	56.0319409
K02171	0
K02172	0
K02173	0.1228501
K02182	107.6228498
K02188	38.2678132
K02189	38.3906634
K02190	15.1719901
K02191	3.4398034
K02192	56.0503684
K02193	33.8636362
K02194	33.8636362
K02195	28.4090908
K02196	0
K02197	33.8636362
K02198	33.8636362
K02199	39.3181817
K02200	78.6363634
K02203	28.4275184
K02204	55.681818
K02205	0.1228501
K02217	9.2444717
K02221	64.8034396
K02224	38.1449631
K02225	0
K02226	20.485258
K02227	44.1953317
K02228	0
K02229	0
K02230	0
K02231	44.0724816
K02232	38.2678132
K02233	44.0724816
K02234	0
K02236	0
K02237	94.5454544
K02238	79.1676902
K02239	0
K02240	0
K02241	7.2788698
K02242	3.3169533
K02243	0
K02244	0
K02245	0
K02246	0
K02247	0
K02248	0
K02249	0
K02250	0
K02251	0
K02252	0
K02253	0
K02254	0
K02255	0
K02258	0
K02259	55.681818
K02274	82.9545452
K02275	55.681818
K02276	50.2272726
K02277	0
K02278	96.191646
K02279	57.9238327
K02280	89.5454542
K02281	0
K02282	55.8046681
K02283	161.8488941
K02291	55.681818
K02293	0
K02297	84.0909088
K02298	100.4545451
K02299	100.4545451
K02300	100.4545451
K02301	55.681818
K02302	78.4090907
K02303	5.4545454
K02304	9.6130221
K02305	5.4545454
K02313	99.8771497
K02314	100.7371005
K02315	47.281941
K02316	94.5454544
K02317	0
K02334	79.8710071
K02335	102.963759
K02336	0
K02337	100.3685502
K02338	99.8771497
K02339	55.681818
K02340	88.6363634
K02341	99.9999998
K02342	114.6805893
K02343	99.9999998
K02344	0
K02345	0
K02346	89.1277639
K02347	0
K02348	3.1019655
K02351	22.9545454
K02352	0
K02355	149.0540537
K02356	99.9999998
K02357	99.9999998
K02358	158.7530708
K02361	0
K02362	0
K02363	0
K02364	0
K02371	48.5626535
K02372	88.7592136
K02377	24.7235872
K02379	39.9324323
K02380	6.590909
K02381	0
K02383	0
K02385	29.1308354
K02386	50.2272726
K02387	93.9312038
K02388	93.8083536
K02389	93.9312038
K02390	94.176904
K02391	50.2272726
K02392	132.1805895
K02393	50.2272726
K02394	50.2272726
K02395	76.5325551
K02396	134.3181817
K02397	93.9312038
K02398	82.4447173
K02399	50.2272726
K02400	66.6584766
K02401	51.7690417
K02402	50.2272726
K02403	50.2272726
K02404	71.8673217
K02405	91.0902947
K02406	169.8710071
K02407	133.7223585
K02408	99.1400489
K02409	82.4447173
K02410	99.2628991
K02411	82.4447173
K02412	99.3857492
K02413	99.3857492
K02414	85.6357492
K02415	92.8439801
K02416	93.9312038
K02417	94.0540539
K02418	96.5448401
K02419	77.4447173
K02420	77.3218672
K02421	57.6781326
K02422	110.8722357
K02423	55.681818
K02424	100.5958229
K02425	0
K02426	0.1228501
K02427	55.681818
K02428	99.8771497
K02429	0.1228501
K02430	0
K02431	0.7371007
K02433	290.9950852
K02434	105.3132676
K02435	70.9766583
K02436	0
K02437	58.1388204
K02438	101.9594593
K02439	0
K02440	39.004914
K02441	0
K02442	0
K02443	25.9213759
K02444	56.1732185
K02445	2.5798526
K02446	2.0884521
K02448	5.4545454
K02450	21.8181818
K02451	0
K02452	12.0454545
K02453	33.8636362
K02454	17.4999999
K02455	17.4999999
K02456	12.2911547
K02457	12.0454545
K02458	12.0454545
K02459	12.0454545
