function.	skin_20
K00456	2.82
K00457	27.93
K00459	279.92
K00462	0
K00464	0
K00466	2.29
K00467	0
K00471	0.2
K00472	0.47
K00476	0
K00477	0.67
K00479	19.82
K00480	20.32
K00481	15.11
K00483	7.12
K00484	4.8
K00486	6.41
K00491	227.37
K00493	1
K00496	21.66
K00499	0
K00500	13.06
K00504	0
K00505	1
K00507	3.42
K00508	33.12
K00510	33.45
K00514	0
K00517	22.83
K00518	0
K00520	11.99
K00523	9.01
K00525	380.28
K00526	360.96
K00527	311.79
K00528	83.34
K00529	18.64
K00531	6
K00532	0
K00533	0
K00534	9
K00537	346.11
K00543	0
K00544	0
K00547	251.17
K00548	109.83
K00549	342.23
K00554	352.69
K00556	12.41
K00557	11.06
K00558	124.01
K00560	344.18
K00561	3.93
K00563	97.98
K00564	229.77
K00566	358.66
K00567	354.57
K00568	19.01
K00569	9.59
K00570	9
K00571	287.81
K00573	38.57
K00574	90.78
K00575	54
K00577	0
K00584	0
K00587	0
K00588	8.52
K00590	0
K00594	0
K00595	43.31
K00596	0
K00598	7.81
K00600	362.59
K00602	356.69
K00603	5.2
K00604	356.39
K00605	300.86
K00606	258.95
K00608	0
K00609	353.33
K00610	13.97
K00611	508.68
K00612	6.55
K00613	1
K00615	438.47
K00616	322.65
K00619	10.97
K00620	254
K00621	2.13
K00624	0.33
K00625	286.43
K00626	635.66
K00627	392.22
K00631	5.92
K00632	188.86
K00633	7.47
K00634	57.24
K00635	0
K00638	13.1
K00639	244.51
K00640	369.36
K00641	295.49
K00643	9.5
K00645	319.95
K00646	0.67
K00647	26.1
K00648	359.3
K00651	68.72
K00652	219.38
K00655	395.01
K00656	354.41
K00657	118.11
K00658	305.48
K00661	120.49
K00662	4.47
K00663	5.42
K00666	313.31
K00672	1.5
K00673	10.24
K00674	294.24
K00675	5.91
K00677	37.89
K00680	394.4
K00681	260.06
K00683	9.79
K00684	32.42
K00685	16.34
K00686	3.82
K00687	194.8
K00688	140.25
K00689	0
K00690	12.92
K00691	17.65
K00692	1.87
K00693	0
K00694	5.18
K00695	0
K00696	1
K00697	41.95
K00698	0
K00700	115.84
K00701	0
K00702	2.44
K00703	92.34
K00705	103.41
K00709	0
K00712	442.02
K00713	0
K00720	10
K00721	70.53
K00728	1
K00737	0
K00745	0
K00748	35.89
K00752	4.28
K00754	190.7
K00756	277.33
K00757	23.13
K00758	34.16
K00759	348.02
K00760	353.35
K00761	352.94
K00762	354.32
K00763	347.3
K00764	357.02
K00765	253.92
K00766	308.9
K00767	77.71
K00768	67.25
K00769	10
K00772	13.75
K00773	351.69
K00782	51.56
K00783	311.41
K00784	290.33
K00785	1.17
K00786	5.94
K00788	329.16
K00789	359.76
K00790	628.63
K00791	357.69
K00793	315.84
K00794	315.8
K00795	16.72
K00796	353.29
K00797	42.04
K00798	60.43
K00799	105.27
K00800	355.16
K00801	3.1
K00803	18.03
K00805	311.36
K00806	353.69
K00808	1.5
K00809	8.91
K00812	47.21
K00813	3.67
K00817	541.11
K00818	93.48
K00819	363.74
K00820	353.04
K00821	26.62
K00822	17.48
K00823	240.43
K00824	240.76
K00826	382.64
K00830	9.67
K00831	94.42
K00832	27.43
K00833	228.16
K00835	3.67
K00836	8.71
K00839	4.02
K00840	1
K00841	273.48
K00842	3.3
K00844	3.14
K00845	367.5
K00847	312.23
K00848	11.96
K00849	129.23
K00850	345.73
K00851	305.97
K00852	340.79
K00853	221.31
K00854	139.33
K00855	11.25
K00856	2.56
K00857	301.83
K00858	355.83
K00859	352.69
K00860	77.38
K00862	1
K00863	53.6
K00864	357.34
K00865	572.47
K00867	92.62
K00868	345.53
K00869	285.8
K00870	0
K00872	322.12
K00873	377.94
K00874	109.21
K00875	0
K00876	336.38
K00878	279.71
K00879	0.5
K00880	5.05
K00881	0
K00882	347.95
K00883	4.46
K00884	2.5
K00885	0
K00886	47.78
K00887	118.68
K00891	337.9
K00892	2.5
K00895	12
K00897	29.2
K00899	12.3
K00901	188.17
K00906	8.25
K00912	37.02
K00917	263.77
K00918	0
K00919	297.99
K00924	27.51
K00925	370.19
K00926	423.08
K00927	352.55
K00928	590.46
K00929	12.28
K00930	268.91
K00931	120.21
K00932	0.5
K00936	125.91
K00937	118.17
K00938	276.89
K00939	353.69
K00940	335.39
K00941	289.24
K00942	351.69
K00943	338.92
K00945	352.71
K00946	70.22
K00947	1
K00948	407.39
K00949	291.05
K00950	307.35
K00951	363.46
K00952	0
K00954	352.69
K00955	5.39
K00956	47.3
K00957	52.69
K00958	79.35
K00960	0.47
K00962	352.69
K00963	368.73
K00965	98
K00966	37.28
K00968	5
K00969	508.87
K00970	64.64
K00971	47.57
K00972	155.33
K00973	130.94
K00974	297.75
K00975	152.31
K00978	6.64
K00979	35.89
K00980	245.56
K00981	362.85
K00982	59.36
K00983	9.07
K00984	0.5
K00986	6.72
K00988	0
K00989	70.75
K00990	43.39
K00991	390.79
K00992	17.51
K00995	384.22
K00996	1
K00997	331.53
K00998	3.79
K00999	0
K01000	353.69
K01002	14.9
K01003	3.42
K01004	12.33
K01006	129.39
K01007	45
K01008	24.83
K01011	128.69
K01012	310.93
K01014	0
K01015	0
K01023	0
K01026	5.5
K01027	1
K01028	64.82
K01029	55.2
K01031	1.26
K01032	1.26
K01034	34.67
K01035	34
K01039	3.42
K01040	3.51
K01042	16.11
K01046	428.33
K01048	16.49
K01051	4.47
K01053	7.67
K01055	35.71
K01056	386.14
K01057	62.5
K01058	8.72
K01060	10.5
K01061	13.51
K01066	72.71
K01067	0
K01069	29.37
K01070	19.73
K01071	42.82
K01073	2.13
K01075	8.8
K01077	301.44
K01078	0
K01079	102.71
K01081	94.6
K01082	53.2
K01083	7.84
K01085	2.03
K01086	0
K01087	50.85
K01089	9.88
K01090	289.63
K01091	367.01
K01092	543.37
K01093	0.68
K01095	18.77
K01096	2.5
K01101	16.38
K01104	1032.64
K01113	33.93
K01114	205.75
K01115	0
K01117	0.5
K01118	267.27
K01119	41.34
K01120	0
K01121	0
K01126	1159.49
K01128	0
K01129	86.13
K01130	24.41
K01133	10.42
K01135	0
K01137	0
K01138	5.35
K01139	12.96
K01141	6.59
K01142	196.27
K01143	0
K01144	24.5
K01146	2.5
K01147	6.09
K01150	5.92
K01151	244.14
K01153	467.39
K01154	545.63
K01155	6
K01156	23.54
K01158	0
K01159	81.5
K01160	12.2
K01163	7.97
K01166	11.5
K01167	2.17
K01169	0.5
K01173	14.56
K01174	390.78
K01175	2.5
K01176	70.6
K01178	0
K01179	46.52
K01181	13.17
K01182	5.14
K01183	173.21
K01184	0
K01185	13
K01186	38.68
K01187	313.19
K01190	77.31
K01191	27.37
K01192	5
K01193	355.38
K01194	9.51
K01195	36.34
K01197	3.4
K01198	13.87
K01200	58.7
K01201	15.81
K01205	4
K01206	29.72
K01207	97.66
K01208	12.14
K01209	20.73
K01210	0
K01212	1
K01215	20.12
K01216	0
K01218	16.04
K01219	0
K01220	259.2
K01222	13.42
K01223	602.61
K01224	32.14
K01226	266.82
K01227	12.73
K01230	0
K01232	7.64
K01233	2.71
K01235	2.47
K01236	20.19
K01239	326.56
K01240	0.47
K01241	42.14
K01243	321.22
K01246	344.62
K01247	19.96
K01250	156.81
K01251	59.41
K01252	12.87
K01253	0
K01255	308.26
K01256	111.41
K01258	531.1
K01259	204.95
K01261	264.7
K01262	323.19
K01263	0.67
K01264	2.13
K01265	410.57
K01266	14.24
K01267	52.03
K01269	0
K01270	36.34
K01271	272.63
K01273	22.68
K01274	167.97
K01277	5
K01278	25.32
K01281	43.29
K01283	0
K01284	75.08
K01286	70.58
K01295	13.29
K01297	31.83
K01299	18.52
K01301	0
K01303	2.35
K01304	244.09
K01305	3.64
K01308	1.64
K01318	336.1
K01322	39.71
K01325	2
K01338	53.1
K01342	5.37
K01347	3.41
K01350	0
K01354	55.36
K01355	0
K01356	316.57
K01358	410.35
K01361	8.36
K01372	104.08
K01387	1.41
K01389	0
K01390	2.66
K01392	0.67
K01399	2.8
K01400	0.67
K01401	184.12
K01406	12.62
K01407	0.5
K01409	374.19
K01414	9.51
K01415	0
K01416	0
K01417	0
K01419	248.21
K01420	79.86
K01421	348.09
K01424	365.73
K01425	38.96
K01426	77.77
K01427	8.73
K01428	276.88
K01429	265.65
K01430	265.98
K01432	1
K01433	53.97
K01434	19.16
K01436	192.37
K01437	0
K01438	102.11
K01439	611.84
K01442	274.19
K01443	326.74
K01444	4.5
K01446	155.41
K01447	28.24
K01448	373.59
K01449	16.71
K01451	98.32
K01452	7.47
K01453	1.76
K01455	29.23
K01457	4.2
K01458	7.84
K01459	0
K01460	0.5
K01461	0
K01462	670.67
K01464	17.77
K01465	383.51
K01466	11.92
K01467	47.91
K01468	206.54
K01469	0.5
K01470	15.9
K01471	0
K01473	10.44
K01474	10.44
K01476	188.62
K01477	12.82
K01478	283.63
K01479	210.14
K01480	33.73
K01482	2.13
K01483	12.42
K01484	6.42
K01485	28.95
K01486	20.86
K01487	25.62
K01488	45.76
K01489	328.78
K01491	360.69
K01492	2
K01493	298.54
K01494	59.16
K01495	100.12
K01496	60.96
K01497	15.26
K01499	1.5
K01501	9.42
K01502	5.88
K01505	16
K01507	100.43
K01512	319.57
K01515	333.78
K01518	0.2
K01520	279
K01521	0.5
K01523	60.96
K01524	207.52
K01525	9.51
K01531	55.65
K01533	110.2
K01534	71.02
K01535	0
K01537	78.19
K01539	1
K01545	2.29
K01546	221.01
K01547	222.01
K01548	221.01
K01551	34.43
K01555	12.5
K01556	19.03
K01560	182.4
K01561	4.3
K01563	0
K01567	5.79
K01568	0
K01569	2.84
K01571	16.74
K01572	11.86
K01573	1.5
K01574	6.67
K01575	482.05
K01576	2.13
K01577	1.5
K01578	2.5
K01579	241.54
K01580	26.49
K01581	48.71
K01582	164.5
K01583	4.13
K01584	6.55
K01585	23.51
K01586	570.84
K01588	354.69
K01589	339.39
K01590	0.5
K01591	355.63
K01593	0
K01594	0
K01595	93.66
K01596	40.17
K01597	285.8
K01598	41.96
K01599	308.73
K01601	12.75
K01602	6
K01607	146.84
K01608	4.59
K01609	310.87
K01610	286.67
K01611	16.02
K01613	38.29
K01615	2
K01616	34.28
K01617	1
K01619	516.57
K01620	255.79
K01621	14
K01622	0
K01623	245.2
K01624	370.41
K01625	125.89
K01626	169.74
K01627	35.89
K01628	20.45
K01629	5.5
K01630	0.5
K01631	3.46
K01633	321.2
K01635	328.66
K01637	46.6
K01638	44.23
K01639	249.43
K01640	40.04
K01641	280.77
K01643	0.2
K01644	51.29
K01646	0.2
K01647	356.25
K01649	495.07
K01652	621.83
K01653	167.76
K01654	11.3
K01655	0
K01657	311.65
K01658	454.29
K01659	43.73
K01661	289.21
K01662	108.84
K01664	98.45
K01665	258.36
K01666	23.63
K01667	18.54
K01668	0
K01669	272.98
K01671	0
K01673	111.13
K01674	9.15
K01676	17.61
K01677	3.97
K01678	3.97
K01679	303.29
K01681	342.55
K01682	13.25
K01683	0
K01684	70.89
K01685	16.35
K01686	40.37
K01687	326.28
K01689	363.19
K01690	16.26
K01692	61.29
K01693	243.47
K01695	311.51
K01696	358.8
K01697	29.35
K01698	305.38
K01699	8.5
K01702	0
K01703	313.61
K01704	316.27
K01706	2.66
K01707	11.58
K01708	2.46
K01709	6.64
K01710	153.05
K01711	15.97
K01712	206.07
K01713	4.59
K01714	431.57
K01715	49.91
K01716	13.92
K01719	282.62
K01720	46.8
K01721	2
K01724	36.08
K01725	5
K01727	158.23
K01728	1.67
K01729	4.09
K01730	0.83
K01732	0.67
K01733	351.96
K01734	15.25
K01735	353.83
K01736	354.46
K01737	298.44
K01738	560.58
K01739	309.95
K01740	130.82
K01744	88.54
K01745	218.73
K01746	1
K01749	303.18
K01750	308.03
K01751	5
K01752	647.17
K01753	12.98
K01754	524.61
K01755	311.44
K01756	356.75
K01758	5.1
K01759	142.81
K01760	254.84
K01761	13.94
K01766	5.92
K01768	45.41
K01769	0
K01770	60.39
K01771	155.48
K01772	319.4
K01775	620.36
K01776	353.16
K01777	2.44
K01778	82.75
K01779	22.77
K01781	0
K01782	25.48
K01783	368.69
K01784	652.52
K01785	352.16
K01787	10.83
K01788	271.78
K01790	129.59
K01791	628.38
K01792	36.56
K01795	3.42
K01796	7
K01799	4.88
K01800	4.42
K01801	5.3
K01802	81.73
K01803	394.69
K01804	21.83
K01805	27.34
K01807	288.15
K01808	92.22
K01809	537.28
K01810	356.35
K01811	14.87
K01812	53.32
K01813	6.83
K01814	226.42
K01815	11.09
K01816	55.16
K01817	313.8
K01818	5.63
K01819	516.21
K01820	3.88
K01821	283.67
K01822	0
K01823	332.27
K01825	5.92
K01826	6.96
K01829	4.55
K01834	599.34
K01835	326.6
K01838	17.05
K01839	260.67
K01840	109.42
K01841	3
K01843	14.3
K01844	3
K01845	541.07
K01846	0
K01847	92.01
K01848	1
K01849	1
K01851	3.13
K01854	86.29
K01856	14.11
K01857	25.32
K01858	41.27
K01865	0
K01866	357.79
K01867	359.68
K01868	393.06
K01869	352.69
K01870	353.16
K01872	356.16
K01873	356.57
K01874	356.66
K01875	352.69
K01876	381.8
K01878	68.85
K01879	70.18
K01880	283.84
K01881	355.84
K01883	353.36
K01884	3.91
K01885	129.95
K01886	30.92
K01887	358.35
K01889	352.69
K01890	352.69
K01892	355.51
K01893	293.9
K01894	18.01
K01895	507.7
K01896	0
K01897	353.92
K01902	271.73
K01903	271.73
K01904	6
K01905	0
K01906	183.07
K01907	7.33
K01908	12.8
K01909	0
K01910	1.53
K01911	287.71
K01912	48.15
K01914	21.92
K01915	467.29
K01916	325.07
K01918	279.37
K01919	58.52
K01920	18.01
K01921	360.86
K01922	41.96
K01923	353.19
K01924	352.69
K01925	352.69
K01926	283.99
K01928	143.76
K01929	356.16
K01933	352.69
K01934	199.61
K01935	239.98
K01937	338.08
K01938	317.93
K01939	352.69
K01940	311.44
K01941	3.2
K01945	353.86
K01947	1.17
K01950	29.29
K01951	394.31
K01952	848.09
K01953	97
K01955	360.52
K01956	352.99
K01958	278.83
K01959	3.56
K01960	10.42
K01961	534.38
K01962	303.08
K01963	325.1
K01965	12.75
K01966	91.25
K01968	14.59
K01969	23.49
K01971	24.63
K01972	354.48
K01974	2.8
K01975	29.33
K01989	75.77
K01990	3030.89
K01991	52.22
K01992	2440.73
K01993	43.5
K01994	4.49
K01995	101.69
K01996	104.21
K01997	104.3
K01998	110.5
K01999	114.83
K02000	41.62
K02001	34.09
K02002	101.91
K02003	1320.44
K02004	1048.5
K02005	170.01
K02006	28.45
K02007	35.45
K02008	30.42
K02009	23.11
K02010	94.98
K02011	111.74
K02012	274.1
K02013	1224.87
K02014	203.68
K02015	2747.63
K02016	2245.25
K02017	257.05
K02018	284.73
K02019	25.67
K02020	283.49
K02021	45.48
K02022	18.67
K02024	5
K02025	147.35
K02026	145.9
K02027	186.83
K02028	649.63
K02029	283.47
K02030	764.6
K02031	429.21
K02032	849.47
K02033	816.68
K02034	848.38
K02035	1003.74
K02036	386.02
K02037	341.44
K02038	341.5
K02039	339.89
K02040	357.94
K02041	261.79
K02042	504.23
K02043	8.63
K02044	316.12
K02045	37.37
K02046	36.37
K02047	36.37
K02048	42.89
K02049	313.47
K02050	282.76
K02051	273.08
K02052	50
K02053	41.02
K02054	37.52
K02055	58.51
K02056	121.01
K02057	207.5
K02058	54.61
K02062	11.5
K02063	12.67
K02064	12.67
K02065	41.76
K02066	43.43
K02067	42.43
K02068	233.9
K02069	248.8
K02071	550.43
K02072	549.55
K02073	644.46
K02074	48.94
K02075	52.05
K02076	229.37
K02077	62.09
K02078	425.78
K02079	4
K02080	0
K02081	5.35
K02082	74.45
K02083	7.19
K02086	271.19
K02092	0
K02093	0
K02094	0
K02095	0
K02096	0
K02097	0
K02099	7.33
K02100	3.17
K02103	9.57
K02106	7.61
K02107	34.13
K02108	348.03
K02109	356.53
K02110	350.03
K02111	350.03
K02112	354.73
K02113	190.46
K02114	350.7
K02115	348.03
K02116	92.96
K02117	44.15
K02118	44.15
K02119	40.15
K02120	44.15
K02121	40.49
K02122	40.15
K02123	44.15
K02124	44.15
K02160	533.42
K02164	6.16
K02167	10.92
K02168	56.74
K02169	23.65
K02170	10.31
K02171	165.8
K02172	170.5
K02173	1
K02182	7
K02188	20.59
K02189	22.53
K02190	13.44
K02191	8.47
K02192	9.92
K02193	17.17
K02194	17.17
K02195	17.17
K02196	16.17
K02197	17.17
K02198	17.31
K02199	16.17
K02200	28.59
K02203	10.83
K02204	9.51
K02205	5.41
K02217	273.83
K02221	333.92
K02224	41.49
K02225	19.42
K02226	39.64
K02227	47.66
K02228	20.47
K02229	21.18
K02230	30.76
K02231	54.03
K02232	53.49
K02233	54.03
K02234	11.95
K02236	271.22
K02237	332.78
K02238	378.36
K02239	4.49
K02240	271.19
K02241	3.64
K02242	272.52
K02243	270.19
K02244	270.19
K02245	270.19
K02246	250.19
K02247	1.14
K02248	44.96
K02249	1.14
K02250	227.82
K02251	3.02
K02253	0.67
K02254	3.49
K02255	0.5
K02258	7.34
K02259	288.75
K02274	72.49
K02275	59.21
K02276	65.27
K02277	3.49
K02278	13.23
K02279	15.87
K02280	13.93
K02281	2
K02282	14.59
K02283	62.9
K02284	0
K02285	0
K02286	0
K02287	0
K02288	0
K02289	0
K02290	0
K02291	22.46
K02292	0
K02293	0
K02294	0
K02297	9.09
K02298	161.07
K02299	173.18
K02300	162.54
K02302	33.28
K02303	347.17
K02304	240.55
K02305	6.16
K02313	352.69
K02314	356.7
K02315	69.81
K02316	353.69
K02317	0.5
K02334	34.79
K02335	357.39
K02336	6.59
K02337	369.69
K02338	356.63
K02339	18.01
K02340	352.69
K02341	352.69
K02342	498.37
K02343	353.19
K02344	2.5
K02345	1
K02346	365.53
K02347	229.37
K02348	118.62
K02351	0.9
K02352	217.34
K02355	384.29
K02356	353.19
K02357	352.69
K02358	375.28
K02361	57.73
K02362	4.59
K02363	12.87
K02364	0.5
K02371	112.08
K02372	311.33
K02377	15.97
K02379	279.86
K02380	6.3
K02381	4.5
K02383	0
K02385	5.32
K02386	20.84
K02387	29.3
K02388	28.3
K02389	28.8
K02390	30.8
K02391	19.84
K02392	34.29
K02393	20.84
K02394	20.17
K02395	12.31
K02396	32.12
K02397	27.3
K02398	14.83
K02399	7.46
K02400	28.3
K02401	28.3
K02402	1.42
K02403	1.42
K02404	16.8
K02405	15.83
K02406	33.74
K02407	18.8
K02408	28.3
K02409	28.3
K02410	28.3
K02411	27.3
K02412	28.3
K02413	12.83
K02414	18.18
K02415	31.78
K02416	26.3
K02417	34.27
K02418	14
K02419	28.3
K02420	28.8
K02421	28.3
K02422	16.66
K02423	2.09
K02424	244.4
K02425	0
K02426	28.33
K02427	18.01
K02428	397.73
K02429	23.05
K02430	0.5
K02431	10.1
K02433	373.05
K02434	335.78
K02435	333.43
K02436	0
K02437	298.86
K02438	66.7
K02439	6.92
K02440	362.18
K02441	6.92
K02442	1.29
K02443	240.67
K02444	23.6
K02445	239.69
K02446	41.77
K02448	6.16
K02450	2
K02451	2.5
K02452	6.3
K02453	21.9
K02454	26.14
K02455	15.77
K02456	25.44
K02457	10.72
K02458	11.85
K02459	11.85
K02460	10.72
K02461	10.72
K02462	9.72
K02463	4.17
K02464	0.5
K02465	0
K02466	3.5
K02467	0.5
K02468	1.5
K02469	362.66
K02470	362.66
K02471	13.53
K02472	198.03
K02473	12.54
K02474	16.46
K02475	17.04
K02476	24.59
K02477	33.34
K02478	7.5
K02479	1.97
K02480	1.81
K02481	6.34
K02482	5
K02483	94.16
K02484	233.69
K02485	0.5
K02486	0
K02487	2.13
K02488	8.5
K02490	4.49
K02491	0.67
K02492	295.18
K02493	353.7
K02494	9.51
K02495	401.06
K02496	9.51
K02497	72.04
K02498	18.01
K02499	234.47
K02500	253.92
K02501	253.92
K02502	32.64
K02503	309.89
K02504	0.5
K02505	0.5
K02506	0.5
K02507	0.5
K02508	2.63
K02509	13.34
K02510	27.24
K02511	0.5
K02517	86.65
K02518	354.26
K02519	353.69
K02520	353.33
K02521	2.5
K02523	31.92
K02525	9.62
K02526	34.18
K02527	47.89
K02528	352.69
K02529	767.5
K02530	257.24
K02531	35.83
K02532	65.05
K02533	14.59
K02535	21.98
K02536	48.68
K02538	207.54
K02545	154.95
K02547	152.98
K02548	296.58
K02549	282.8
K02550	0
K02551	290.21
K02552	247.52
K02553	31.73
K02554	15.04
K02556	39.86
K02557	66.1
K02558	18.42
K02560	4.5
K02562	2.5
K02563	353.63
K02564	330.23
K02565	4.53
K02566	31.88
K02567	6.63
K02568	6.63
K02569	6.63
K02570	6.63
K02571	3.13
K02572	6.63
K02573	5
K02574	5
K02575	33.35
K02584	20
K02585	15.97
K02586	19.25
K02587	11.14
K02588	26.44
K02589	0.14
K02590	0.14
K02591	23.25
K02592	8
K02593	7.5
K02594	8.28
K02595	8
K02596	9
K02597	10
K02598	10.14
K02600	351.36
K02601	355.47
K02609	14.95
K02610	14.95
K02611	17.3
K02612	14.95
K02613	20.51
K02614	26.37
K02615	2.85
K02616	3.86
K02617	1.5
K02618	11.6
K02619	132.42
K02621	306.81
K02622	304.46
K02623	3.42
K02624	17.46
K02625	3
K02626	3
K02634	0
K02635	0
K02636	0
K02637	0
K02638	0
K02639	0
K02640	0
K02641	0
K02642	0
K02643	0
K02647	19.35
K02650	19.18
K02651	6.76
K02652	21.25
K02653	22.09
K02654	54.4
K02655	12.88
K02656	9.01
K02657	5.84
K02658	7.84
K02659	5.84
K02660	5.84
K02661	2.13
K02662	12.41
K02663	9.84
K02664	9.15
K02665	8.01
K02666	10.04
K02667	4.82
K02668	4.82
K02669	15.98
K02670	13.51
K02671	10.35
K02672	10.35
K02673	7.26
K02674	10.46
K02676	5.92
K02679	0.5
K02680	0.5
K02681	0.5
K02682	0.5
K02686	3.02
K02687	311.38
K02688	2.8
K02689	0
K02690	0
K02691	0
K02692	0
K02693	0
K02694	0
K02696	0
K02697	0
K02698	0
K02699	0
K02700	0
K02702	0
K02703	0
K02704	0
K02705	0
K02706	0
K02707	0
K02708	0
K02709	0
K02710	0
K02711	0
K02712	0
K02713	0
K02714	0
K02715	0
K02716	0
K02717	0
K02718	0
K02719	0
K02720	0
K02722	0
K02723	0
K02724	0
K02742	5.92
K02744	36.22
K02745	6.22
K02746	7.22
K02747	7.22
K02750	259.87
K02753	1
K02755	157.98
K02756	0.7
K02757	154.76
K02759	170.74
K02760	172.71
K02761	219.77
K02763	0
K02765	388.01
K02768	15.88
K02769	8.5
K02770	560.59
K02771	1
K02773	206.43
K02774	202.43
K02775	200.15
K02777	242.92
K02778	0.5
K02779	46.28
K02781	8.8
K02783	14.06
K02784	6.83
K02786	259.01
K02788	263.67
K02791	200.72
K02793	97.31
K02794	168.1
K02795	158.1
K02796	127.1
K02798	197.08
K02799	0
K02800	212.76
K02802	2
K02803	3
K02804	241.89
K02805	3.5
K02806	26.21
K02810	511.58
K02812	0
K02813	0
K02814	0
K02815	0
K02819	260.45
K02821	260.82
K02822	266
K02823	63.12
K02824	289.61
K02825	333.77
K02826	77.39
K02827	230.37
K02828	77.39
K02829	76.39
K02834	352.69
K02835	352.69
K02836	352.69
K02837	339.22
K02838	352.69
K02839	5.16
K02840	0
K02841	8.51
