KO	GI_4
K01144	0.5
K01146	0
K01147	12.23
K01150	0
K01151	79.71
K01153	95.52
K01154	120.25
K01155	3.83
K01156	17.95
K01158	0
K01159	74.51
K01160	0
K01163	23.22
K01165	0
K01166	0
K01167	2
K01169	0
K01173	11.83
K01174	4.71
K01175	0
K01176	42.75
K01178	0
K01179	143.05
K01181	41.12
K01182	33.77
K01183	14.56
K01184	2
K01185	9.23
K01186	46.68
K01187	107.57
K01188	0
K01190	190.88
K01191	38.73
K01192	3
K01193	31.59
K01194	2.5
K01195	16.39
K01197	30.64
K01198	18.62
K01200	41.44
K01201	7.09
K01205	28.68
K01206	72.23
K01207	93.19
K01208	0
K01209	55.2
K01210	15.94
K01212	0
K01215	0.83
K01216	0
K01218	32.8
K01219	0
K01220	1.5
K01222	21
K01223	66.58
K01224	27.22
K01226	6.48
K01227	2
K01232	14.43
K01233	0.5
K01235	16
K01236	8.83
K01239	32.28
K01241	10.83
K01243	57.47
K01246	29.6
K01247	31.95
K01250	4.1
K01251	59.98
K01252	0
K01253	0
K01255	15.51
K01256	38.14
K01258	75.08
K01259	18.59
K01261	1.75
K01262	115.05
K01263	2
K01264	0
K01265	115.44
K01266	11.66
K01267	25.6
K01269	0
K01270	26.43
K01271	22.94
K01273	37.55
K01274	0
K01277	0.5
K01278	24.63
K01281	0.33
K01283	0
K01284	5
K01286	87.56
K01295	16.16
K01297	35.33
K01299	2.92
K01301	0
K01303	0.33
K01304	41.32
K01305	13.03
K01308	26.91
K01318	0.82
K01322	4.5
K01338	87.42
K01342	0
K01347	0
K01354	26.52
K01355	0
K01356	82.85
K01358	132.68
K01361	5.74
K01372	55.68
K01387	4.18
K01390	0
K01392	2
K01399	2
K01400	0
K01401	0
K01406	0
K01407	0
K01409	98.76
K01414	39.51
K01415	0
K01417	0
K01419	13.89
K01420	32.95
K01421	96.68
K01424	38.78
K01425	20.78
K01426	44.86
K01427	0
K01428	9.98
K01429	5
K01430	10.14
K01432	8.83
K01433	11.23
K01434	10.83
K01436	46.45
K01438	24.11
K01439	62.23
K01440	0
K01442	27.74
K01443	114.93
K01444	1.5
K01446	4.92
K01447	80.97
K01448	178.83
K01449	88.03
K01451	48.54
K01452	0
K01453	0
K01455	7.9
K01457	3.33
K01458	7.5
K01460	0
K01461	5.5
K01462	197.96
K01464	19.44
K01465	122.25
K01466	7.71
K01467	5.88
K01468	13.12
K01469	8.83
K01470	17.23
K01471	0
K01473	28.66
K01474	22
K01476	13.02
K01477	0
K01478	8.17
K01479	18.33
K01480	41.59
K01482	2.53
K01483	0
K01484	0
K01485	13.49
K01486	19.07
K01487	11.82
K01488	26.9
K01489	55.04
K01491	95.22
K01492	0
K01493	59.53
K01494	59.58
K01495	62.87
K01496	80.26
K01497	2
K01499	0
K01501	16.33
K01502	0
K01505	4
K01507	54.51
K01512	42.33
K01515	99.5
K01518	0
K01520	75.75
K01521	0
K01523	52.34
K01524	89.44
K01525	10.83
K01531	35.67
K01533	13.9
K01534	72.88
K01535	0
K01537	118.76
K01545	0.4
K01546	48.88
K01547	49.88
K01548	48.88
K01551	10.38
K01555	10.83
K01556	10.83
K01560	15.91
K01561	14.33
K01563	0
K01567	49.52
K01568	0
K01569	2.5
K01571	37.73
K01572	54.43
K01573	0
K01574	3.41
K01575	25.81
K01576	0
K01577	0
K01578	8.83
K01579	38.39
K01580	26.74
K01581	1.65
K01582	17.44
K01583	19
K01584	10.83
K01585	18.66
K01586	98.32
K01588	91.41
K01589	35.91
K01590	3.61
K01591	118.95
K01593	1.4
K01594	0
K01595	35.58
K01596	42.94
K01597	1.08
K01598	15.86
K01599	56.68
K01601	8.01
K01602	0
K01607	75.51
K01608	2
K01609	73.74
K01610	6.51
K01611	35.42
K01613	47.49
K01615	1
K01616	0
K01617	5.5
K01619	54.51
K01620	70.39
K01621	29.05
K01622	0
K01623	7.59
K01624	106.42
K01625	51.46
K01626	91.98
K01627	27.4
K01628	64.74
K01629	2.85
K01630	10.23
K01631	2
K01633	30.66
K01635	0
K01637	10.83
K01638	12.23
K01639	28.83
K01640	31.82
K01641	1.08
K01643	7.87
K01644	47.36
K01646	7.37
K01647	103.2
K01649	134.97
K01652	204.63
K01653	94.23
K01654	5.1
K01655	0
K01657	83.41
K01658	55.78
K01659	10.83
K01661	15.24
K01662	102.62
K01664	37.47
K01665	47.93
K01666	4.1
K01667	21.53
K01668	1.32
K01669	3.4
K01671	0
K01673	53.78
K01674	0.33
K01676	29.64
K01677	50.09
K01678	46.76
K01679	17.49
K01681	110.75
K01682	8.83
K01683	0
K01684	2.55
K01685	22.71
K01686	20.89
K01687	130.44
K01689	114.65
K01690	2
K01692	66.48
K01693	87.88
K01695	84.36
K01696	107.55
K01697	26.13
K01698	46.66
K01699	1
K01703	103.4
K01704	107.4
K01706	6.36
K01707	5.33
K01708	5.33
K01709	9.9
K01710	108.4
K01711	33.51
K01712	6.62
K01713	2
K01714	157.92
K01715	34.19
K01716	0
K01719	11.33
K01720	10.83
K01721	0
K01724	10.83
K01725	5.33
K01727	2.18
K01728	6.95
K01729	0
K01730	15
K01733	80.96
K01734	54.04
K01735	81.43
K01736	91.29
K01737	47.59
K01738	77.27
K01739	46.74
K01740	171.08
K01744	46.51
K01745	15.3
K01746	4.12
K01749	47.6
K01750	28.4
K01751	16.5
K01752	103.89
K01753	14.68
K01754	107.3
K01755	99.72
K01756	91.05
K01758	9.65
K01759	56.27
K01760	72.57
K01761	14.32
K01766	0
K01768	0
K01770	92.41
K01771	1.02
K01772	11.18
K01775	121.28
K01776	70.2
K01777	0.12
K01778	89.45
K01779	60.7
K01781	0
K01782	10.83
K01783	101.36
K01784	153.93
K01785	82.17
K01787	32.75
K01788	14.59
K01790	59.82
K01791	56.7
K01792	39.51
K01795	0
K01796	8.83
K01799	11
K01800	8.83
K01801	16.33
K01802	50.08
K01803	100.55
K01804	31.55
K01805	38.58
K01807	43.97
K01808	48.22
K01809	60.95
K01810	100.27
K01811	23.44
K01812	24.65
K01813	17.5
K01814	79.8
K01815	22.21
K01816	12.83
K01817	87.62
K01818	15.34
K01819	12.18
K01820	0
K01821	15.71
K01823	4.48
K01825	0
K01826	5.5
K01829	2
K01834	122.22
K01835	92.71
K01838	4.45
K01839	40.48
K01840	0.83
K01841	10.59
K01843	32.49
K01844	0.12
K01845	45.66
K01846	3
K01847	29.68
K01848	0.12
K01849	0.12
K01850	0
K01851	0
K01854	39.7
K01856	8.83
K01857	5.33
K01858	1.5
K01866	105.52
K01867	98.22
K01868	114.81
K01869	95.22
K01870	95.22
K01872	106.29
K01873	95.22
K01874	122.28
K01875	96.22
K01876	113.72
K01878	14.24
K01879	14.24
K01880	80.98
K01881	111.22
K01883	99.4
K01884	0
K01885	117.9
K01886	41.57
K01887	95.22
K01889	99.22
K01890	95.22
K01892	101.36
K01893	59.21
K01894	25.17
K01895	41.62
K01896	0
K01897	213.59
K01902	50.82
K01903	49.42
K01905	0.36
K01906	0
K01907	0
K01908	10.83
K01910	7.38
K01911	14.89
K01912	75.7
K01914	50.82
K01915	213.43
K01916	1.95
K01918	43.12
K01919	46.36
K01920	10.83
K01921	128.47
K01922	15.86
K01923	91.41
K01924	80.88
K01925	92.37
K01926	44.39
K01928	92.19
K01929	86.94
K01933	91.41
K01934	84.97
K01935	37.72
K01937	91.55
K01938	82.09
K01939	90.55
K01940	92.56
K01941	3.33
K01945	88.41
K01947	0
K01950	93.77
K01951	119.74
K01952	108.36
K01953	81.16
K01955	133.03
K01956	94.05
K01958	18.85
K01959	0
K01960	14.84
K01961	49.24
K01962	31.13
K01963	34.2
K01965	0
K01966	14.34
K01968	10.83
K01969	10.83
K01971	41.62
K01972	95.22
K01974	0
K01975	29.89
K01989	29.67
K01990	608.88
K01991	37.9
K01992	491.62
K01993	34.72
K01994	0
K01995	147.3
K01996	151.63
K01997	151.3
K01998	152.19
K01999	162.58
K02000	13.17
K02001	13.17
K02002	28
K02003	559.01
K02004	500
K02005	48.12
K02006	42.68
K02007	46.5
K02008	45.5
K02009	20.52
K02010	102.91
K02011	93.74
K02012	77.41
K02013	180.1
K02014	138.38
K02015	183.11
K02016	151.65
K02017	27.78
K02018	34.83
K02019	24.44
K02020	44.9
K02021	0
K02022	16.34
K02024	2
K02025	274.82
K02026	283.02
K02027	334.34
K02028	210.74
K02029	266.39
K02030	315.12
K02031	172.39
K02032	262.97
K02033	240.24
K02034	240.3
K02035	292.37
K02036	108.46
K02037	92.62
K02038	92.12
K02039	101.61
K02040	98.74
K02041	16.19
K02042	29.38
K02043	1
K02044	18.99
K02045	18.54
K02046	18.04
K02047	18.04
K02048	21.37
K02049	240.53
K02050	232.69
K02051	200.54
K02052	54.3
K02053	57.74
K02054	41.43
K02055	52.81
K02056	95.07
K02057	171.76
K02058	20.23
K02062	0
K02063	0
K02064	0
K02065	39.63
K02066	41.63
K02067	41.3
K02068	36.18
K02069	37.06
K02071	89.32
K02072	90.37
K02073	124.83
K02074	33.29
K02075	33.29
K02076	0.12
K02077	73.13
K02078	107.22
K02079	2
K02080	0
K02081	2
K02082	8.7
K02083	6.59
K02086	1.08
K02099	21.09
K02100	0.54
K02103	31
K02106	8.83
K02107	31.79
K02108	76.23
K02109	79.63
K02110	76.23
K02111	76.23
K02112	76.23
K02113	73.38
K02114	78.23
K02115	76.23
K02116	24.46
K02117	56.48
K02118	56.48
K02119	55.98
K02120	56.48
K02121	53.79
K02122	55.98
K02123	56.48
K02124	56.48
K02160	40.07
K02164	0
K02167	2
K02168	11.97
K02169	18.38
K02170	7.55
K02171	19.35
K02172	22.8
K02173	0.5
K02182	6.29
K02188	21.64
K02189	21.64
K02190	23.78
K02191	16.42
K02192	16.28
K02193	5.08
K02194	5.08
K02195	5.08
K02196	0
K02197	5.08
K02198	10.58
K02199	8.83
K02200	6.66
K02203	2.85
K02204	11.83
K02205	0
K02217	28.09
K02221	69.38
K02224	23.04
K02225	0
K02226	24.09
K02227	39.98
K02228	0
K02229	0
K02230	0
K02231	37.98
K02232	27.23
K02233	37.48
K02234	0
K02236	0
K02237	78.98
K02238	141.64
K02240	1.08
K02241	25.07
K02242	17.91
K02243	1.08
K02244	0.89
K02245	1.08
K02246	1.2
K02248	0.33
K02250	0
K02251	0
K02255	0
K02258	2
K02259	10.83
K02274	22.06
K02275	15.23
K02276	15.23
K02277	0.4
K02278	14.73
K02279	17.82
K02280	23.06
K02281	0
K02282	12.14
K02283	94.52
K02291	26.46
K02297	19.66
K02298	19.66
K02299	19.66
K02300	19.66
K02302	10.83
K02303	12.83
K02304	23.67
K02305	0
K02313	96.62
K02314	126.78
K02315	69.31
K02316	95.22
K02317	0
K02334	85.4
K02335	95.72
K02336	2
K02337	95.22
K02338	95.22
K02339	10.83
K02340	94.89
K02341	94.89
K02342	86.73
K02343	93.37
K02344	0
K02345	0
K02346	110.1
K02347	0
K02348	9.33
K02351	8.83
K02352	0
K02355	147.02
K02356	95.55
K02357	95.22
K02358	128.7
K02361	0
K02362	2.77
K02363	0
K02364	0
K02371	24.75
K02372	53.88
K02377	31.87
K02379	17.17
K02380	5.09
K02381	0
K02383	0
K02385	35.91
K02386	12.23
K02387	48.14
K02388	49.54
K02389	48.14
K02390	54.49
K02391	10.83
K02392	85.45
K02393	12.23
K02394	12.23
K02395	27.95
K02396	67.14
K02397	48.14
K02398	47.74
K02399	10.83
K02400	48.14
K02401	32.62
K02402	10.83
K02403	10.83
K02404	46.87
K02405	48.14
K02406	101.3
K02407	50.14
K02408	48.14
K02409	50.14
K02410	48.14
K02411	48.14
K02412	48.14
K02413	48.14
K02414	44.75
K02415	29.63
K02416	48.14
K02417	48.14
K02418	33.02
K02419	48.14
K02420	48.14
K02421	32.62
K02422	50.26
K02423	8.83
K02424	12.1
K02425	0
K02426	14.84
K02427	12.23
K02428	111.54
K02429	2.43
K02430	0
K02431	34.48
K02433	143.25
K02434	98.43
K02435	98.43
K02436	0
K02437	74.37
K02438	64.68
K02439	0
K02440	51.4
K02441	0
K02443	38.84
K02444	23.19
K02445	10.86
K02446	7.22
K02448	0
K02450	0.4
K02451	0
K02452	5.33
K02453	39.51
K02454	27.17
K02455	10.83
K02456	6.06
K02457	5.33
K02458	5.33
K02459	5.33
K02460	5.33
K02461	5.33
K02462	5.33
K02463	5.33
K02464	0
K02466	2
K02467	0
K02468	1
K02469	145.27
K02470	143.09
K02471	3.66
K02472	1.06
K02473	10.23
K02474	36.35
K02475	3.32
K02476	3.32
K02477	12.73
K02478	7.6
K02479	0
K02480	7.5
K02481	9.8
K02482	3.2
K02483	66.18
K02484	36.86
K02485	0
K02486	0
K02487	3.33
K02488	0
K02490	0
K02492	45.66
K02493	88.73
K02494	10.83
K02495	147.51
K02496	10.83
K02497	0
K02498	10.83
K02499	51.7
K02500	104.38
K02501	83.82
K02502	48.01
K02503	104.05
K02504	0
K02505	0
K02506	0
K02507	0.33
K02508	0
K02509	14.33
K02510	14.33
K02511	0
K02517	38.56
K02518	105.45
K02519	95.22
K02520	97.95
K02521	0
K02523	29.8
K02525	0
K02526	7.98
K02527	27.4
K02528	95.22
K02529	498.16
K02530	6.09
K02531	0
K02532	17.53
K02533	12.23
K02535	12.56
K02536	27.9
K02538	0
K02548	42.05
K02549	15.24
K02550	0
K02551	29.29
K02552	15.24
K02553	2
K02554	5.5
K02556	62.13
K02557	81.58
K02558	25.17
K02560	0
K02562	0
K02563	95.22
K02564	92.9
K02565	0
K02566	2.27
K02567	9.18
K02568	9.12
K02569	9.83
K02570	9.18
K02571	5.5
K02572	0
K02573	2.15
K02574	2.21
K02575	13.09
K02584	16.14
K02585	20.9
K02586	35.04
K02587	17.39
K02588	55.99
K02589	17.52
K02590	17.52
K02591	35.04
K02592	3.08
K02593	0
K02594	22.73
K02595	0
K02596	0
K02597	0
K02598	15.46
K02600	95.22
K02601	113.44
K02609	8.83
K02610	8.83
K02611	8.83
K02612	8.83
K02613	8.83
K02614	26.33
K02615	0
K02616	8.83
K02617	0
K02618	0
K02619	48.59
K02621	42.87
K02622	42.87
K02623	0
K02624	29.16
K02625	2
K02626	0
K02635	0
K02636	0
K02647	37.75
K02650	56.24
K02651	13.35
K02652	85.21
K02653	71.03
K02654	104.61
K02655	4
K02656	2
K02657	2
K02658	2
K02659	2
K02660	2
K02661	0
K02662	38.36
K02663	28.17
K02664	11.74
K02665	2
K02666	2.73
K02667	4
K02668	2
K02669	76.02
K02670	4
K02671	7.5
K02672	6
K02673	4
K02674	6
K02676	2
K02679	0
K02680	0.77
K02681	0
K02682	0
K02686	10.83
K02687	75.61
K02688	10.83
K02742	0
K02744	17.13
K02745	11.04
K02746	10.85
K02747	10.85
K02750	9.69
K02753	0.5
K02755	0
K02756	0
K02757	48.78
K02759	52.77
K02760	45.97
K02761	57.42
K02763	8.07
K02765	10.99
K02768	1.78
K02769	1.23
K02770	19.61
K02771	0
K02773	8.77
K02774	8.44
K02775	17.27
K02777	18.88
K02778	0
K02779	25.33
K02781	4.24
K02782	0.36
K02783	7.82
K02784	0.5
K02786	1.5
K02788	1.5
K02791	4.75
K02793	10.69
K02794	25.89
K02795	22.61
K02796	18.71
K02798	3.23
K02800	5.25
K02802	0
K02803	0
K02804	31.37
K02805	16.82
K02806	27.12
K02808	0.33
K02810	14.17
K02812	0
K02813	0.19
K02814	0.55
K02815	0.55
K02819	6.87
K02821	45.93
K02822	36.61
K02823	69.58
K02824	47.08
K02825	41.66
K02826	0
K02827	0
K02828	0
K02829	0
K02834	93.82
K02835	95.51
K02836	97.22
K02837	53.65
K02838	95.22
K02839	0
K02840	0
K02841	11.16
K02843	12.29
K02844	6.9
K02846	0
K02847	10.83
K02848	0
K02849	1.4
K02850	0
K02851	55.75
K02852	0
K02853	0
K02854	0
K02855	0.12
K02856	0
K02858	11.23
K02859	0.33
K02860	80.88
K02862	0
K02863	95.22
K02864	95.22
K02867	95.22
K02871	95.22
K02874	95.22
K02876	95.22
K02878	95.22
K02879	95.22
K02881	95.22
K02884	95.22
K02886	95.22
K02887	95.22
K02888	95.22
K02890	95.22
K02892	95.22
K02895	95.22
K02897	109.4
K02899	95.22
K02902	102.87
K02904	95.22
K02906	95.22
K02907	80.13
K02909	103.43
K02911	102.87
K02913	90.37
K02914	92.1
K02916	95.22
K02919	81.36
K02926	95.22
K02927	0
K02931	95.22
K02933	95.22
K02935	95.22
K02939	95.22
K02945	73.64
K02946	95.22
K02948	95.22
K02950	95.22
K02952	95.22
K02954	102.54
K02956	95.22
K02959	95.22
K02961	95.22
K02963	95.22
K02965	95.22
K02967	95.22
K02968	95.22
K02970	70.74
K02972	0
K02982	95.22
K02986	104.55
K02988	95.22
K02990	95.22
K02992	95.22
K02994	95.22
K02996	95.22
K03040	95.22
K03043	95.22
K03046	95.22
K03048	1.08
K03060	91.12
K03070	96.22
K03071	11.38
K03072	48.11
K03073	95.03
K03074	48.11
K03075	95.22
K03076	95.55
K03077	8.35
K03078	0
K03079	15.19
K03086	100.94
K03087	2
K03088	436.27
K03089	12.23
K03090	19.89
K03091	205.21
K03092	54.81
K03093	24.97
K03095	0.33
K03098	23.17
K03100	152.33
K03101	100.47
K03106	95.22
K03110	95.22
K03111	185.12
K03112	0
K03113	0.5
K03116	31.4
K03117	12.78
K03118	31.89
K03119	31.82
K03146	0
K03147	90.03
K03148	20.65
K03149	73.73
K03150	71.54
K03151	39.11
K03152	53.67
K03153	0
K03154	71.56
K03168	80.88
K03169	83.21
K03177	95.22
K03179	28.57
K03181	10.83
K03182	18.82
K03183	32.15
K03184	0
K03185	10.83
K03186	18.94
K03187	5.39
K03188	5.39
K03189	5.39
K03190	5.39
K03191	1
K03192	2
K03194	3.33
K03195	0
K03196	0
K03197	0
K03198	3.33
K03199	3.33
K03200	3.33
K03201	3.33
K03202	0
K03203	0
K03204	0
