KO	oral_15
K00610	84.57
K00611	360.98
K00612	0
K00613	1
K00615	741.71
K00616	229.26
K00619	10.91
K00620	100.01
K00621	0
K00625	186.29
K00626	221.84
K00627	313.64
K00631	40.19
K00632	13.1
K00633	3.78
K00634	12.85
K00635	0
K00638	9.41
K00639	66.3
K00640	388.13
K00641	140.8
K00643	0
K00645	387.9
K00646	0
K00647	85.63
K00648	531.13
K00651	172.79
K00652	172.88
K00655	490.77
K00656	372.18
K00657	531.24
K00658	172.3
K00661	186.02
K00662	74.24
K00663	0
K00666	3.89
K00672	0
K00673	0
K00674	345.41
K00675	0
K00677	201.9
K00680	31.17
K00681	98.12
K00683	0.2
K00684	172.25
K00685	62.37
K00686	0
K00687	168.04
K00688	395.54
K00689	3.8
K00690	146.44
K00691	114.95
K00692	1
K00694	5.93
K00696	0
K00697	0.42
K00700	235.34
K00702	6.97
K00703	252.59
K00705	371.96
K00709	0
K00712	1
K00720	0.25
K00721	55.69
K00728	0
K00737	0
K00745	0
K00748	201.9
K00752	8.17
K00754	7.3
K00756	183.32
K00757	67.36
K00758	3.28
K00759	386.41
K00760	310.57
K00761	390.62
K00762	380.7
K00763	353.88
K00764	391.34
K00765	194.84
K00766	131.47
K00767	103.4
K00768	24.36
K00769	81.48
K00772	3.08
K00773	389.29
K00782	168.9
K00783	380.25
K00784	213.67
K00785	122.52
K00786	5.5
K00788	275.46
K00789	394.7
K00790	557.67
K00791	400.25
K00793	220.69
K00794	221.02
K00795	121.62
K00796	367.53
K00797	229.86
K00798	41.98
K00799	55.28
K00800	391.48
K00801	0
K00803	3.93
K00805	346.62
K00806	395.74
K00808	0
K00809	27.39
K00812	145.9
K00813	105.47
K00817	379.67
K00818	69.99
K00819	40.81
K00820	377.89
K00821	116.11
K00822	0
K00823	9.27
K00824	10.49
K00826	412.44
K00830	0
K00831	357.29
K00832	83.09
K00833	169.08
K00835	77.04
K00836	28.15
K00839	20.5
K00840	0
K00841	172.16
K00842	7.74
K00844	7.15
K00845	288.35
K00847	233.13
K00848	7.06
K00849	247.87
K00850	273.47
K00851	123.49
K00852	73.49
K00853	5.72
K00854	59.52
K00855	0
K00856	0
K00857	238.71
K00858	391.82
K00859	390.6
K00860	61.57
K00862	0
K00863	151.36
K00864	227.93
K00865	298.26
K00867	205.9
K00868	362.66
K00869	200.97
K00870	0.25
K00872	287.14
K00873	405.24
K00874	233.67
K00876	260.89
K00878	73.93
K00879	26.83
K00880	30.17
K00881	1
K00882	359.87
K00883	0.68
K00884	30.43
K00885	30.43
K00886	8.6
K00887	168.16
K00891	388.54
K00892	0
K00895	15.93
K00897	2
K00899	5.19
K00901	202.15
K00906	0
K00912	197.03
K00917	294.85
K00918	0
K00919	217.12
K00924	4.03
K00925	455.77
K00926	209.38
K00927	392.82
K00928	395.8
K00929	12.38
K00930	193.33
K00931	351.36
K00932	0
K00936	72.49
K00937	195.52
K00938	174.16
K00939	392.69
K00940	356.84
K00941	194.31
K00942	384.92
K00943	361.01
K00945	332.25
K00946	203.85
K00947	0
K00948	548.21
K00949	198.94
K00950	338.92
K00951	399.94
K00954	390.25
K00955	4.16
K00956	104.47
K00957	112.8
K00958	60.17
K00962	391.68
K00963	390.42
K00965	251.92
K00966	0.42
K00968	7.33
K00969	361.57
K00970	136.22
K00971	47.75
K00972	0
K00973	376.47
K00974	361.84
K00975	386.25
K00978	6.61
K00979	201.9
K00980	19.12
K00981	399.28
K00982	168.96
K00983	109.31
K00984	0
K00986	1
K00988	0
K00989	117.75
K00990	167.43
K00991	137.95
K00992	77.79
K00993	3.93
K00995	391.58
K00996	26.92
K00997	330.08
K00998	31.57
K01000	391.82
K01002	4.23
K01003	0
K01004	1.5
K01006	55.71
K01007	89.2
K01008	105.3
K01011	31.24
K01012	220.37
K01023	61.07
K01026	0.25
K01027	0
K01028	13.43
K01029	13.26
K01031	0
K01032	0
K01034	19.92
K01035	19.92
K01039	1.06
K01040	1.06
K01042	108.27
K01046	0.76
K01048	8.73
K01051	0
K01053	26.42
K01055	0.17
K01056	398.24
K01057	123.32
K01058	154.16
K01060	13.42
K01061	2.15
K01066	4.26
K01067	0.75
K01069	109.62
K01070	103.05
K01071	168.16
K01073	1
K01075	1
K01077	37.84
K01078	0
K01079	324.56
K01081	210.79
K01082	169.28
K01083	15.42
K01085	30.75
K01086	0
K01087	0.42
K01089	94.4
K01090	187.65
K01091	575.04
K01092	407.91
K01093	0
K01095	169.84
K01096	31.43
K01101	30.56
K01104	531.37
K01113	8.57
K01114	3.76
K01117	0
K01118	157.21
K01119	223.15
K01120	0
K01121	0.25
K01126	278.05
K01129	79.05
K01130	0.84
K01133	0
K01134	0
K01135	0
K01136	0.67
K01137	0
K01138	7.52
K01139	156.28
K01141	34.43
K01142	473.71
K01144	29.17
K01146	0
K01147	114.98
K01150	32.27
K01151	60.25
K01153	595.23
K01154	712.35
K01155	215.04
K01156	413.89
K01158	0
K01159	222.66
K01160	19.5
K01163	23.01
K01165	0
K01166	31.43
K01167	0
K01169	0
K01173	63.25
K01174	2.6
K01175	31.43
K01176	74
K01178	0
K01179	38.59
K01181	4.61
K01182	26.82
K01183	4.18
K01184	0
K01185	40.55
K01186	52.35
K01187	77.35
K01188	0
K01190	155.67
K01191	144.86
K01192	9.01
K01193	354.67
K01194	4.68
K01195	144.43
K01197	7
K01198	49.81
K01200	169.29
K01201	29.59
K01205	3.01
K01206	86.41
K01207	584.44
K01208	0.17
K01209	10.79
K01210	0
K01212	1
K01215	168.16
K01216	0
K01218	5.79
K01219	1.36
K01220	147.57
K01222	162.87
K01223	816.79
K01224	3.43
K01226	168.42
K01227	3.6
K01232	15.36
K01233	0
K01235	0
K01236	3.2
K01239	32.84
K01241	4.42
K01243	365.33
K01246	296.92
K01247	4.84
K01250	0.71
K01251	14.82
K01252	0
K01253	0
K01255	195.42
K01256	149.67
K01258	278.53
K01259	97.34
K01261	169.16
K01262	408.31
K01263	0
K01264	0
K01265	405.27
K01266	1.3
K01267	18.68
K01269	0.25
K01270	146.57
K01271	202.17
K01273	17.93
K01274	140.89
K01277	6.96
K01278	57.28
K01281	152.01
K01283	0
K01284	56.58
K01286	12.21
K01295	10.27
K01297	102.65
K01299	7.72
K01301	0.47
K01303	0.72
K01304	173.9
K01305	4.27
K01308	0
K01318	0
K01322	117.04
K01338	230.15
K01342	0
K01347	322.95
K01354	38.52
K01355	0
K01356	67.01
K01358	414.66
K01361	146.19
K01372	180.62
K01387	0
K01390	1.6
K01392	0
K01399	0
K01400	0
K01401	0
K01406	0.27
K01407	23.53
K01409	396.84
K01414	109.42
K01415	0
K01417	1
K01419	124.65
K01420	237.73
K01421	174.61
K01424	436.86
K01425	23.22
K01426	170.56
K01427	0
K01428	13.13
K01429	12.6
K01430	12.6
K01432	0
K01433	97.06
K01434	3.29
K01436	23.27
K01438	46.71
K01439	359.05
K01440	0
K01442	8.78
K01443	224.49
K01444	17.95
K01446	2.5
K01447	7.48
K01448	540.95
K01449	5.46
K01451	50.48
K01452	0
K01453	1
K01455	0
K01457	0.73
K01458	0
K01460	0.45
K01461	0
K01462	556.75
K01464	11.24
K01465	438.78
K01466	37
K01467	150.04
K01468	20.75
K01469	0
K01470	0.64
K01471	0
K01473	0
K01474	0
K01476	0.92
K01477	0.2
K01478	159.93
K01479	9.6
K01480	110.79
K01482	0
K01483	0.4
K01484	0
K01485	88.91
K01486	42.16
K01487	5.83
K01488	176.59
K01489	250.34
K01491	391.82
K01492	1
K01493	218.98
K01494	175.84
K01495	292.06
K01496	85.64
K01497	143.9
K01499	0
K01501	127.27
K01502	1
K01505	59.4
K01507	338.01
K01512	207.75
K01515	297.32
K01518	0
K01520	324.43
K01521	0
K01523	82.64
K01524	292
K01525	109.36
K01531	33.68
K01533	314.3
K01534	234.59
K01535	0
K01537	199.42
K01545	0
K01546	66.91
K01547	52.13
K01548	54.24
K01551	0.75
K01555	20.06
K01556	10.59
K01560	33.34
K01561	0.33
K01563	0
K01567	7.6
K01568	0
K01569	0
K01571	61.83
K01572	58.22
K01573	29.98
K01574	0
K01575	179.11
K01576	0
K01577	0
K01578	0
K01579	138.88
K01580	4.75
K01581	10.18
K01582	139.29
K01583	0.03
K01584	0
K01585	174.68
K01586	385.64
K01588	391.34
K01589	311.81
K01590	0.52
K01591	380.73
K01593	0
K01594	0.17
K01595	277.53
K01596	6.04
K01597	200.97
K01598	152.04
K01599	211.05
K01601	0
K01602	0
K01607	59.05
K01608	0
K01609	168.75
K01610	145.56
K01611	11.88
K01613	263.83
K01615	3.56
K01616	0.42
K01617	0.2
K01619	252.09
K01620	186.36
K01621	5.73
K01622	0
K01623	5.8
K01624	393.45
K01625	316.36
K01626	497.91
K01627	201.9
K01628	53.01
K01629	4.25
K01630	4.8
K01631	0
K01633	340
K01635	295.58
K01637	3.68
K01638	3.88
K01639	61.62
K01640	22.06
K01641	180.92
K01643	14.69
K01644	17.89
K01646	14.69
K01647	340.4
K01649	355.97
K01652	406.7
K01653	339.33
K01654	107.18
K01655	0
K01657	196.13
K01658	179.68
K01659	78.58
K01661	67.52
K01662	217.34
K01664	90.88
K01665	66.07
K01666	1.2
K01667	17.85
K01668	7.49
K01669	112.2
K01671	0
K01673	381.52
K01674	29.56
K01676	87.46
K01677	15.96
K01678	15.96
K01679	214.53
K01681	261.05
K01682	164.1
K01683	0
K01684	0.67
K01685	15.36
K01686	195.46
K01687	345.05
K01689	392.82
K01690	74.04
K01692	0.59
K01693	26.4
K01695	195.85
K01696	355.04
K01697	33.26
K01698	203.04
K01699	0
K01703	338.5
K01704	337.7
K01706	0
K01707	0
K01708	0
K01709	6.27
K01710	528.65
K01711	60.59
K01712	19.25
K01713	1
K01714	464.53
K01715	26.21
K01716	31.29
K01719	220.68
K01720	3.76
K01721	0
K01724	4.34
K01725	0
K01727	10.03
K01728	0.25
K01729	1.89
K01730	0
K01733	384.72
K01734	66.86
K01735	453.2
K01736	389.82
K01737	215.15
K01738	378.48
K01739	253.66
K01740	203.97
K01744	202.23
K01745	48.53
K01746	1.03
K01749	198.73
K01750	32.42
K01751	8.86
K01752	537.82
K01753	2.2
K01754	368.2
K01755	361.99
K01756	447.24
K01758	0
K01759	442.15
K01760	196.21
K01761	17.54
K01766	31.6
K01768	33.57
K01770	132.6
K01771	3.01
K01772	263.54
K01775	394.9
K01776	391.6
K01777	4.8
K01778	209.35
K01779	122.16
K01781	0
K01782	1.22
K01783	415.75
K01784	583.18
K01785	333.55
K01787	15.75
K01788	210.7
K01790	404.5
K01791	65.95
K01792	56.24
K01795	0
K01796	0
K01799	1
K01800	0
K01801	0
K01802	167.46
K01803	414.85
K01804	29.09
K01805	46.42
K01807	287.09
K01808	122.15
K01809	226.99
K01810	465.86
K01811	6.25
K01812	196.53
K01813	5
K01814	194.62
K01815	14.71
K01816	27.58
K01817	317.51
K01818	33.33
K01819	304.58
K01820	2.01
K01821	346.43
K01823	201.39
K01825	0
K01826	6.52
K01829	4.01
K01834	305.26
K01835	248.95
K01838	121.75
K01839	175.54
K01840	72.36
K01841	6.62
K01843	18.61
K01844	1.25
K01845	203.81
K01846	6.92
K01847	45.2
K01848	2.1
K01849	2.1
K01850	0
K01851	0
K01854	176.46
K01856	0.17
K01857	0.67
K01858	0.92
K01866	392.82
K01867	392.82
K01868	391.68
K01869	391.82
K01870	391.96
K01872	400.37
K01873	392.82
K01874	391.82
K01875	396.62
K01876	394.8
K01878	346.88
K01879	346.88
K01880	44.94
K01881	398.6
K01883	391.82
K01884	1.5
K01885	279.68
K01886	151.63
K01887	391.82
K01889	392.57
K01890	391.82
K01892	391.99
K01893	248.82
K01894	78.79
K01895	93.26
K01896	0
K01897	332.87
K01902	196.63
K01903	195.63
K01905	0
K01906	0.25
K01907	0
K01908	0.36
K01910	16.11
K01911	67.66
K01912	29.64
K01914	213.89
K01915	399.96
K01916	343.71
K01918	146.85
K01919	270.51
K01920	80.28
K01921	394.75
K01922	152.04
K01923	400.31
K01924	393.82
K01925	391.82
K01926	196.31
K01928	409.06
K01929	392.82
K01933	391.62
K01934	332.09
K01935	200.86
K01937	384.02
K01938	295.63
K01939	370.25
K01940	361.99
K01941	0.2
K01945	392.01
K01947	77.79
K01950	16.68
K01951	403.77
K01952	563.03
K01953	57.29
K01955	388.97
K01956	384.25
K01958	25.8
K01959	60.37
K01960	68.54
K01961	428.44
K01962	381.12
K01963	381.68
K01965	4.21
K01966	5.3
K01968	0
K01969	0
K01971	3.83
K01972	391.82
K01974	0
K01975	5.22
K01989	515.46
K01990	1962.41
K01991	126.48
K01992	1782.68
K01993	49.82
K01994	0
K01995	241.7
K01996	241.23
K01997	241.7
K01998	241.7
K01999	323.63
K02000	28.7
K02001	4.33
K02002	28.58
K02003	1427.09
K02004	1277.63
K02005	212.66
K02006	25.22
K02007	25.36
K02008	25.22
K02009	17.25
K02010	254.78
K02011	237.65
K02012	270.85
K02013	748.87
K02014	751.47
K02015	935.08
K02016	573.09
K02017	112.91
K02018	125.89
K02019	32.29
K02020	132.36
K02021	0.34
K02022	3.17
K02024	21.12
K02025	219.04
K02026	221.53
K02027	231.58
K02028	892.24
K02029	839.02
K02030	1185.33
K02031	246.95
K02032	310.97
K02033	337.57
K02034	339.48
K02035	555.17
K02036	427.41
K02037	276.25
K02038	276.25
K02039	192.57
K02040	293.72
K02041	6.35
K02042	11.45
K02043	0
K02044	17.78
K02045	80.12
K02046	80.12
K02047	80.12
K02048	81.12
K02049	64.96
K02050	71.16
K02051	73.52
K02052	116.13
K02053	73.22
K02054	73.55
K02055	157.8
K02056	224.98
K02057	443.54
K02058	34.54
K02062	38.25
K02063	116.18
K02064	116.18
K02065	206.7
K02066	206.7
K02067	206.7
K02068	24.62
K02069	26.68
K02071	366.12
K02072	364.91
K02073	627.89
K02074	78.96
K02075	79.96
K02076	19.15
K02077	84.99
K02078	711.43
K02079	0
K02080	0
K02081	1.53
K02082	150.49
K02083	22.9
K02086	168.99
K02099	20.7
K02100	4.48
K02103	5.37
K02106	8.92
K02107	7.93
K02108	382.92
K02109	401.16
K02110	382.92
K02111	382.92
K02112	382.92
K02113	179.96
K02114	382.92
K02115	382.92
K02116	35.43
K02117	46.54
K02118	46.54
K02119	31.58
K02120	46.54
K02121	41.7
K02122	33.64
K02123	46.54
K02124	46.54
K02160	379.26
K02164	1.14
K02167	0
K02168	111.37
K02169	223.87
K02170	77.79
K02171	4.61
K02172	4.61
K02173	1.25
K02182	0
K02188	17.22
K02189	13.05
K02190	14.44
K02191	9.44
K02192	74.86
K02193	33.51
K02194	33.51
K02195	32.68
K02196	31.12
K02197	32.68
K02198	32.68
K02199	62.86
K02200	42.97
K02203	4.97
K02204	78.04
K02205	0
K02217	111.09
K02221	284.72
K02224	19.8
K02225	0
K02226	21.14
K02227	19.17
K02228	0.25
K02229	0.42
K02230	15.23
K02231	19.81
K02232	19.42
K02233	24.56
K02234	0.17
K02236	170.16
K02237	629.61
K02238	377.57
K02240	170.99
K02241	10.02
K02242	235.36
K02243	169.16
K02244	169.16
K02245	166.66
K02246	151.16
K02248	168.16
K02250	0
K02251	0.83
K02255	0
K02258	0
K02259	13.48
K02274	13.48
K02275	13.48
K02276	26.54
K02277	0
K02278	6.29
K02279	9.23
K02280	8.43
K02281	0
K02282	9.29
K02283	15.74
K02291	80.91
K02297	3.75
K02298	3.75
K02299	3.75
K02300	3.75
K02302	83.93
K02303	5.03
K02304	12.69
K02305	2.97
K02313	392.4
K02314	419.11
K02315	10.33
K02316	392.07
K02317	0
K02334	157.41
K02335	391.82
K02336	4
K02337	400.03
K02338	345.33
K02339	109.08
K02340	391.82
K02341	340.57
K02342	393.12
K02343	407.44
K02344	31.43
K02345	0
K02346	334.02
K02347	0
K02348	207.07
K02351	0
K02352	0
K02355	430.25
K02356	391.68
K02357	391.82
K02358	536.99
K02361	30.23
K02362	0
K02363	0
K02364	0
K02371	231.41
K02372	380.02
K02377	67.23
K02379	102.45
K02380	36.09
K02381	0
K02383	8.9
K02385	15.66
K02386	42.61
K02387	73.61
K02388	73.61
K02389	73.03
K02390	112.85
K02391	0
K02392	147.22
K02393	59.18
K02394	59.18
K02395	24.18
K02396	73.81
K02397	73.03
K02398	15.68
K02399	0
K02400	74.61
K02401	70.84
K02402	0
K02403	0
K02404	73.47
K02405	73.41
K02406	216.8
K02407	73.81
K02408	73.61
K02409	73.61
K02410	82.51
K02411	65.42
K02412	73.61
K02413	15.68
K02414	6.1
K02415	79.35
K02416	73.59
K02417	134.32
K02418	14.88
K02419	73.61
K02420	73.61
K02421	69.81
K02422	77.39
K02423	0
K02424	415.73
K02425	0
K02426	65.44
K02427	114.98
K02428	399.13
K02429	148.79
K02430	26.58
K02431	29.25
K02433	327.76
K02434	327.28
K02435	325.78
K02436	0.92
K02437	156.28
K02438	46.03
K02439	31.43
K02440	501.65
K02441	8.07
K02443	0.25
K02444	110.89
K02445	59.43
K02446	35.71
K02448	1.14
K02450	0
K02451	0
K02452	0.2
K02453	72.2
K02454	66.85
K02455	62.07
K02456	77.16
K02457	0
K02458	0
K02459	0
K02460	0
K02461	0
K02462	0
K02463	0
K02464	44.84
K02466	22.9
K02467	0
K02468	22.9
K02469	395.68
K02470	395.54
K02471	166.36
K02472	36.2
K02473	9.86
K02474	35.01
K02475	6.42
K02476	6.42
K02477	38.4
K02478	7.38
K02479	0.83
K02480	1
K02481	49.86
K02482	3.8
K02483	190.37
K02484	214.71
K02485	0.5
K02486	0
K02487	3.51
K02488	0
K02490	0.83
K02492	198.44
K02493	445.11
K02494	109.22
K02495	619.2
K02496	109.22
K02497	0
K02498	109.22
K02499	34.68
K02500	250.11
K02501	250.11
K02502	89.55
K02503	383.5
K02504	31.26
K02505	31.43
K02506	31.43
K02507	31.57
K02508	3.03
K02509	3.53
K02510	3.03
K02511	0
K02517	285.14
K02518	445.11
K02519	392.82
K02520	391.82
K02521	33.43
K02523	206.3
K02525	1.25
K02526	31.41
K02527	201.4
K02528	392.32
K02529	684.08
K02530	151.04
K02531	143.79
K02532	2.25
K02533	83.69
K02535	171.09
K02536	232.31
K02538	5.68
K02548	77.96
K02549	37.71
K02550	0
K02551	67.52
K02552	37.43
K02553	32.19
K02554	1
K02556	78.71
K02557	174.22
K02558	129.39
K02560	31.6
K02562	24.15
K02563	391.82
K02564	246.43
K02565	6.48
K02566	58.62
K02567	93.61
K02568	93.61
K02569	36.87
K02570	44.83
K02571	22.53
K02572	37.83
K02573	97.9
K02574	102.21
K02575	26.15
K02584	15.23
K02585	4.97
K02586	4.36
K02587	2.38
K02588	5.88
K02589	1
K02590	1
K02591	3.86
K02592	1.53
K02593	0.53
K02594	5.16
K02595	0.53
K02596	1.06
K02597	0.53
K02598	5.83
K02600	391.82
K02601	400.72
K02609	5.02
K02610	5.02
K02611	5.02
K02612	5.02
K02613	31.83
K02614	152.99
K02615	0
K02616	0
K02617	5.02
K02618	5.02
K02619	54.26
K02621	316.95
K02622	317.09
K02623	0
K02624	0.17
K02625	0.01
K02626	4
K02635	0
K02636	0.83
K02647	31.27
K02650	94.09
K02651	11.54
K02652	93.48
K02653	94.21
K02654	153.1
K02655	155.75
K02656	109.08
K02657	0
K02658	0
K02659	0
K02660	0
K02661	0
K02662	13.77
K02663	82.4
K02664	78.62
K02665	77.79
K02666	83.85
K02667	57.04
K02668	57.04
K02669	98.24
K02670	151.83
K02671	74.04
K02672	77.79
K02673	77.79
K02674	81.79
K02676	77.79
K02679	30.98
K02680	30.98
K02681	31.29
K02682	31.43
K02686	35.18
K02687	378.47
K02688	4.63
K02742	31.29
K02744	11.18
K02745	7.03
K02746	7.03
K02747	8.03
K02750	5.15
K02753	0
K02755	1
K02756	0
K02757	227.07
K02759	348.78
K02760	397.35
K02761	425.79
K02763	1
K02765	5.17
K02768	23.12
K02769	8.56
K02770	236.74
K02771	0
K02773	37.42
K02774	39.42
K02775	40.89
K02777	72.79
K02778	0
K02779	332.69
K02781	50.55
K02782	2
K02783	62.36
K02784	33.68
K02786	147.54
K02788	147.57
K02791	35.48
K02793	192.62
K02794	413.13
K02795	390.48
K02796	386.58
K02798	11.05
K02800	37.57
K02802	2.53
K02803	25.06
K02804	34.29
K02805	23.86
K02806	144.89
K02808	0
K02810	212.52
K02812	0
K02813	0
K02814	1
K02815	0
K02819	165.76
K02821	275.47
K02822	346.92
K02823	164.7
K02824	307.74
K02825	249.85
K02826	0
K02827	0
K02828	0
K02829	0
K02834	338.08
K02835	391.82
K02836	391.82
K02837	314.69
K02838	391.82
K02839	20.01
K02840	0
K02841	155.72
K02843	170.97
K02844	2
K02846	0
K02847	45.34
K02848	0
K02849	2
K02850	0.5
K02851	213.2
K02852	24.53
K02853	23.53
K02854	0
K02855	0
K02856	4.68
K02858	12.86
K02859	17.24
K02860	391.82
K02862	0
K02863	391.82
K02864	391.82
K02867	391.82
K02871	391.68
K02874	445.11
K02876	377.43
K02878	317.78
K02879	445.11
K02881	391.82
K02884	391.87
K02886	498.4
K02887	391.82
K02888	391.82
K02890	445.25
K02892	445.11
K02895	444.11
K02897	233.73
K02899	391.68
K02902	394.85
K02904	444.86
K02906	445.11
K02907	380.74
K02909	495.9
K02911	389.68
K02913	558.66
K02914	389.68
K02916	391.82
K02919	327.76
K02926	445.11
K02927	0
K02931	445.11
K02933	445.11
K02935	391.68
K02939	391.82
K02945	393.86
K02946	391.7
K02948	324.14
K02950	391.68
K02952	445.11
K02954	593.55
K02956	391.68
K02959	391.68
K02961	445.11
K02963	391.82
K02965	445.11
K02967	391.96
K02968	391.82
K02970	386.07
K02972	0
K02982	445.11
K02986	445.11
K02988	498.4
K02990	391.82
K02992	391.82
K02994	445.11
K02996	391.68
K03040	445.11
K03043	390.82
K03046	390.99
K03048	172.24
K03060	306.49
K03070	400.25
K03071	109.08
K03072	186.27
K03073	244.95
K03074	186.13
K03075	382.43
K03076	449.18
K03077	4.78
K03078	30.24
K03079	0
K03086	426.91
K03087	0.42
K03088	596.49
K03089	109.22
K03090	4.58
K03091	40.46
K03092	202.79
K03093	0.83
K03095	168.16
K03098	61.3
K03100	739.98
K03101	398
K03106	391.82
K03110	391.96
K03111	661.15
K03112	0
K03113	60.77
K03116	231.34
K03117	163.47
K03118	204.57
K03119	0
K03146	0
K03147	153.4
K03148	64.69
K03149	155.92
K03150	86.51
K03151	214.27
K03152	226.77
K03153	77.96
K03154	154.48
K03168	395.5
K03169	93.63
K03177	391.82
