function.	air_4
K00333	37.86
K00334	68.3
K00335	65.3
K00336	67.25
K00337	52.31
K00338	52.31
K00339	52.31
K00340	52.31
K00341	52.31
K00342	52.31
K00343	52.31
K00344	111.72
K00346	80.65
K00347	83.12
K00348	81.32
K00349	81.32
K00350	81.32
K00351	81.32
K00354	2.07
K00355	51.2
K00356	15.7
K00360	0
K00362	283.76
K00363	263.64
K00364	338.46
K00365	2.5
K00366	7.77
K00367	1
K00368	43.56
K00370	322
K00371	331.09
K00372	26.33
K00373	152.75
K00374	331.09
K00375	442.82
K00376	8.71
K00380	321.44
K00381	123.89
K00382	1120.63
K00383	188.49
K00384	1220.16
K00385	11.74
K00387	2
K00389	74.99
K00390	203.82
K00392	86.79
K00394	0
K00395	0
K00404	16.97
K00405	14.77
K00406	25.48
K00407	14.67
K00410	0
K00411	24.66
K00412	25.66
K00413	20.46
K00423	0
K00425	437.79
K00426	492.15
K00427	12.25
K00428	86.55
K00432	647.14
K00433	30.06
K00435	3
K00436	0
K00441	0
K00446	61.38
K00448	80.61
K00449	82.81
K00450	73.97
K00451	15.49
K00452	4.82
K00453	7.89
K00455	6.05
K00456	0.21
K00457	94.06
K00459	408.71
K00462	0.02
K00464	0
K00466	0.6
K00467	1.48
K00471	0.2
K00472	13.37
K00476	0.33
K00477	0
K00479	5.41
K00480	79.58
K00481	79.9
K00483	6.92
K00484	60.49
K00486	4.81
K00491	255.99
K00493	0
K00496	15.7
K00499	0.25
K00500	10.69
K00504	0
K00505	0.2
K00507	32.51
K00508	39.66
K00510	82.56
K00514	0
K00517	82.85
K00518	0
K00520	62.95
K00523	13.46
K00525	596.71
K00526	584.56
K00527	476.32
K00528	233.7
K00529	89.52
K00531	0
K00532	5.36
K00533	1.05
K00534	0
K00537	573.42
K00543	0
K00544	0
K00547	285.02
K00548	164.59
K00549	548.78
K00554	569.88
K00556	7.88
K00557	97.93
K00558	242.6
K00560	562.44
K00561	11.95
K00563	170.77
K00564	367.63
K00566	581.64
K00567	573.92
K00568	92.7
K00569	8.41
K00570	15.41
K00571	425.31
K00573	51.51
K00574	208.1
K00575	45.73
K00577	0
K00584	0
K00587	2
K00588	3.38
K00590	5.34
K00594	0
K00595	104.77
K00596	2.5
K00598	7.6
K00600	540.14
K00602	572.05
K00603	23.44
K00604	584.18
K00605	333.12
K00606	333.82
K00608	0
K00609	508.48
K00610	30.03
K00611	691.16
K00612	7.11
K00613	4.9
K00615	734.25
K00616	564.83
K00619	1.89
K00620	346.72
K00621	1
K00624	0
K00625	376.86
K00626	862.21
K00627	559.16
K00631	75.47
K00632	219.89
K00633	7.3
K00634	71.55
K00635	12.25
K00638	26.28
K00639	280.5
K00640	598.74
K00641	484.99
K00643	14.4
K00645	485.77
K00646	0.87
K00647	106.36
K00648	516.35
K00651	73.47
K00652	320.28
K00655	640.32
K00656	540.79
K00657	153.31
K00658	466.52
K00661	229.33
K00662	2.45
K00663	1.4
K00666	410.4
K00672	4.7
K00673	23.57
K00674	529.07
K00675	21.04
K00677	111.35
K00680	687.07
K00681	381.97
K00683	63.62
K00684	51.8
K00685	21.64
K00686	1.07
K00687	260.14
K00688	289.37
K00689	6.9
K00690	26.53
K00691	21.92
K00692	5.07
K00693	0
K00694	10.87
K00695	0
K00696	4.69
K00697	101.26
K00698	0
K00700	257.93
K00701	2
K00702	0.05
K00703	158.25
K00705	263.55
K00709	0
K00712	500.55
K00713	0
K00720	14.78
K00721	139.01
K00728	0
K00737	0
K00745	0.17
K00748	112.35
K00752	11.7
K00754	364.76
K00756	357.8
K00757	117.1
K00758	19.65
K00759	556.33
K00760	574.08
K00761	568.73
K00762	573.5
K00763	510.64
K00764	577.07
K00765	358.98
K00766	450.64
K00767	164.24
K00768	137.88
K00769	68.55
K00772	14.22
K00773	571.88
K00782	117.62
K00783	478.08
K00784	394.95
K00785	25.19
K00786	16.92
K00788	508.68
K00789	605.98
K00790	918.15
K00791	579.74
K00793	500.38
K00794	499.58
K00795	99.03
K00796	635.84
K00797	119.79
K00798	131.96
K00799	225.47
K00800	565.38
K00801	2.83
K00803	9.99
K00805	425.97
K00806	576.49
K00808	4.7
K00809	11.67
K00812	54.83
K00813	75.08
K00817	744.76
K00818	142.87
K00819	394.48
K00820	580.1
K00821	87.24
K00822	16.9
K00823	275.5
K00824	267.45
K00826	543.26
K00830	6.9
K00831	263.43
K00832	47.49
K00833	370.2
K00835	10.44
K00836	73.14
K00839	5.45
K00840	12.25
K00841	341.8
K00842	5.41
K00844	1
K00845	591.93
K00847	421.74
K00848	34.31
K00849	222.4
K00850	564.95
K00851	449.79
K00852	524.03
K00853	235.34
K00854	223.84
K00855	4.7
K00856	2
K00857	441.17
K00858	572.95
K00859	571.88
K00860	81.94
K00862	0
K00863	74.29
K00864	556.87
K00865	821.67
K00867	244.77
K00868	560.69
K00869	353.44
K00870	3.38
K00872	468.5
K00873	637.5
K00874	181.49
K00875	0
K00876	493.4
K00878	417.56
K00879	19.91
K00880	23.27
K00881	0.76
K00882	541.65
K00883	9.49
K00884	19.82
K00885	21.82
K00886	94.13
K00887	165.64
K00891	553.24
K00892	0
K00895	16.19
K00897	26.99
K00899	6.76
K00901	284.69
K00906	8.02
K00912	113.35
K00917	345.68
K00918	0.05
K00919	511.35
K00924	40.87
K00925	575.38
K00926	501.75
K00927	571.88
K00928	829.33
K00929	20.28
K00930	404.31
K00931	254.47
K00932	0
K00936	392.09
K00937	159.53
K00938	346.56
K00939	571.88
K00940	536.32
K00941	386.71
K00942	573.88
K00943	550.57
K00945	574.93
K00946	207.44
K00947	0
K00948	678.83
K00949	378.14
K00950	528.96
K00951	579.32
K00952	0
K00954	571.88
K00955	6.69
K00956	116.3
K00957	120.99
K00958	77.63
K00960	0.4
K00962	571.08
K00963	642.799999999999
K00965	134.66
K00966	83.47
K00968	6.03
K00969	679.48
K00970	196.99
K00971	41.16
K00972	177.18
K00973	274.54
K00974	455.07
K00975	340.82
K00978	5.12
K00979	110.36
K00980	296.04
K00981	586.3
K00982	192.24
K00983	71.6
K00984	0
K00986	14.43
K00988	0
K00989	194.1
K00990	179.59
K00991	604.24
K00992	37.41
K00995	678.63
K00996	6.55
K00997	472.74
K00998	63.82
K00999	0
K01000	573.88
K01002	7.24
K01003	1.2
K01004	1.53
K01006	172.49
K01007	155.5
K01008	95.09
K01011	345.04
K01012	497.92
K01014	2
K01015	0
K01023	0.25
K01026	17.58
K01027	0
K01028	166.79
K01029	107.1
K01031	29.51
K01032	21.51
K01034	66.12
K01035	65.05
K01039	10.15
K01040	10.15
K01042	88
K01046	613.75
K01048	32.95
K01051	8.89
K01053	31.06
K01055	100.17
K01056	655.35
K01057	183.88
K01058	32.33
K01060	47.29
K01061	36.36
K01066	288.17
K01067	2
K01069	165.39
K01070	53.94
K01071	85.58
K01073	7.25
K01075	1.21
K01077	381.41
K01078	2.7
K01079	235.22
K01081	192.44
K01082	172.68
K01083	11.36
K01085	2
K01086	0
K01087	104.16
K01089	29.93
K01090	436.85
K01091	621.74
K01092	838.43
K01093	8
K01095	91.91
K01096	68.07
K01101	68.08
K01104	1390.4
K01113	115.2
K01114	269.55
K01115	0
K01117	0.4
K01118	342.11
K01119	99.53
K01120	1
K01121	3.38
K01126	1537.95
K01128	0
K01129	174.26
K01130	83.77
K01133	2.2
K01135	1
K01137	0
K01138	16.25
K01139	92.51
K01141	65.02
K01142	431.01
K01143	2
K01144	16.27
K01146	0
K01147	72.28
K01150	1.2
K01151	333.3
K01153	691.07
K01154	771.31
K01155	42.6
K01156	109.56
K01158	0
K01159	217.32
K01160	68.38
K01163	24.67
K01166	83.97
K01167	0
K01169	0
K01173	26.36
K01174	454.02
K01175	61.82
K01176	123.49
K01178	0
K01179	36.69
K01181	16.92
K01182	19.42
K01183	189.92
K01184	8
K01185	42.21
K01186	153.52
K01187	360.5
K01190	153.17
K01191	64.19
K01192	44.71
K01193	593.86
K01194	12.09
K01195	46.01
K01197	16.71
K01198	31.68
K01200	93.07
K01201	12.08
K01205	10.51
K01206	80.7
K01207	257.69
K01208	62.63
K01209	47.82
K01210	0
K01212	1
K01215	69.86
K01216	0
K01218	9.16
K01219	0
K01220	336.26
K01222	25.31
K01223	835
K01224	24.88
K01226	337.48
K01227	47.56
K01230	0
K01232	12.72
K01233	0.9
K01235	14.31
K01236	81.42
K01239	510.53
K01240	0
K01241	100.2
K01243	546.15
K01246	569.55
K01247	24.16
K01250	180.1
K01251	114.21
K01252	10.06
K01253	2.02
K01255	477.96
K01256	286.09
K01258	664.11
K01259	299.2
K01261	346.25
K01262	511.33
K01263	2
K01264	1
K01265	700.69
K01266	5.64
K01267	110.63
K01269	3.38
K01270	123.65
K01271	428
K01273	27.76
K01274	202.62
K01277	9.07
K01278	39.27
K01281	84.57
K01283	7
K01284	132.53
K01286	146.94
K01295	17.96
K01297	32.76
K01299	16.14
K01301	2
K01303	4.78
K01304	336.59
K01305	4.94
K01308	4
K01318	374.34
K01322	113.26
K01325	0
K01338	150.33
K01342	0.67
K01347	39.5
K01350	0
K01354	111.83
K01355	0
K01356	474.01
K01358	678.33
K01361	41.17
K01372	132.21
K01387	1.2
K01389	0
K01390	16.25
K01392	12.25
K01399	1
K01400	0.67
K01401	198.16
K01406	8.95
K01407	46.84
K01409	593.06
K01414	95.52
K01415	1
K01416	0
K01417	0
K01419	332.83
K01420	210.68
K01421	475.36
K01424	571.06
K01425	103.88
K01426	121.52
K01427	0.99
K01428	358.93
K01429	352.95
K01430	352.95
K01432	0
K01433	114.23
K01434	16.49
K01436	280.93
K01437	0
K01438	167.87
K01439	872.84
K01442	347.47
K01443	524.53
K01444	14.52
K01446	223.71
K01447	45.65
K01448	533.8
K01449	12.48
K01451	193.31
K01452	0
K01453	2.9
K01455	25.74
K01457	17.15
K01458	0
K01459	0
K01460	2.8
K01461	0
K01462	1027.01
K01464	20.16
K01465	561.54
K01466	4.22
K01467	98.62
K01468	248.67
K01469	3.52
K01470	19.64
K01471	0
K01473	65.03
K01474	65.04
K01476	205.97
K01477	14.44
K01478	343.88
K01479	245.76
K01480	39.26
K01482	1.5
K01483	18.15
K01484	14.94
K01485	19.66
K01486	24.25
K01487	33.3
K01488	144.5
K01489	458.89
K01491	567.2
K01492	1
K01493	390.52
K01494	189.95
K01495	283.28
K01496	126.52
K01497	50.79
K01499	4.7
K01501	15.35
K01502	4.73
K01505	12.48
K01507	247.34
K01512	463.02
K01515	523.44
K01518	0.2
K01520	482.62
K01521	5
K01523	124.07
K01524	396.34
K01525	91.33
K01531	54.51
K01533	127.67
K01534	188.44
K01535	0
K01537	136.22
K01539	0
K01545	2.9
K01546	272.25
K01547	272.25
K01548	272.25
K01551	38.98
K01555	20.36
K01556	7.9
K01560	241.09
K01561	5.7
K01563	2
K01567	11.15
K01568	0
K01569	8.24
K01571	107.49
K01572	105.68
K01573	55.43
K01574	4
K01575	556.75
K01576	3.92
K01577	4.7
K01578	4.7
K01579	308.2
K01580	21.56
K01581	79.7
K01582	186.2
K01583	16.25
K01584	1.2
K01585	32.17
K01586	862.45
K01588	569.38
K01589	546.35
K01590	8
K01591	567.48
K01593	0
K01594	0.21
K01595	234.37
K01596	97.39
K01597	353.44
K01598	83.54
K01599	426.45
K01601	0
K01602	0
K01607	313.14
K01608	1.2
K01609	429.02
K01610	375.91
K01611	17.9
K01613	137.32
K01615	5.38
K01616	83.47
K01617	2.52
K01619	733.08
K01620	331.29
K01621	21.98
K01622	0
K01623	281.97
K01624	602.61
K01625	270.23
K01626	434.75
K01627	111.36
K01628	58.42
K01629	10.02
K01630	8.05
K01631	7.49
K01633	524.8
K01635	451.78
K01637	153.24
K01638	99.04
K01639	451.43
K01640	94.19
K01641	350.66
K01643	72.17
K01644	191.13
K01646	72.12
K01647	473.28
K01649	659.79
K01652	840.41
K01653	280.27
K01654	11.87
K01655	0
K01657	455.34
K01658	654.9
K01659	156.97
K01661	425.98
K01662	241
K01664	163.38
K01665	356.76
K01666	119.09
K01667	30.51
K01668	8.94
K01669	317.97
K01671	0
K01673	307.03
K01674	15.46
K01676	46.04
K01677	14.79
K01678	11.79
K01679	468.64
K01681	467.01
K01682	44.44
K01683	0
K01684	82.21
K01685	28.89
K01686	72.48
K01687	500.98
K01689	587.11
K01690	25.17
K01692	72.08
K01693	324.48
K01695	449.34
K01696	484.63
K01697	27.16
K01698	416.47
K01699	9.88
K01702	0
K01703	441.48
K01704	457.06
K01706	7.88
K01707	62.46
K01708	5.19
K01709	5.11
K01710	425.43
K01711	16.98
K01712	262.68
K01713	3.45
K01714	747.14
K01715	46.16
K01716	68.74
K01719	373.06
K01720	133.6
K01721	9
K01724	77.27
K01725	8.3
K01727	227.87
K01728	8.67
K01729	4.12
K01730	0
K01732	0.67
K01733	529.35
K01734	42.53
K01735	571.28
K01736	565.95
K01737	434.36
K01738	875.74
K01739	430.88
K01740	271.31
K01744	277.44
K01745	270.73
K01746	12.38
K01749	418.5
K01750	370.72
K01751	13.28
K01752	938.74
K01753	22.23
K01754	775.48
K01755	519.35
K01756	572.93
K01758	10.26
K01759	289.59
K01760	344.87
K01761	25.23
K01766	63.02
K01768	102.41
K01769	0
K01770	209.74
K01771	181.78
K01772	456.81
K01775	896.68
K01776	568.77
K01777	10.87
K01778	219.78
K01779	29.65
K01781	0
K01782	27.36
K01783	600
K01784	1006.51
K01785	414.77
K01787	4
K01788	479.59
K01790	233.18
K01791	797.39
K01792	112.17
K01795	1.2
K01796	3.87
K01799	2.51
K01800	16.67
K01801	18.47
K01802	179.55
K01803	620.53
K01804	20.45
K01805	38.45
K01807	453.92
K01808	168.46
K01809	780.35
K01810	575.69
K01811	52.21
K01812	139.41
K01813	9.86
K01814	335.41
K01815	16.83
K01816	176.11
K01817	440.48
K01818	39.13
K01819	691.44
K01820	0.1
K01821	361.58
K01822	0.01
K01823	443.21
K01825	13.45
K01826	22.51
K01829	5.31
K01834	839.51
K01835	491.02
K01838	30.39
K01839	348.7
K01840	281.18
K01841	0
K01843	17.73
K01844	9.24
K01845	680.42
K01846	6.38
K01847	200.67
K01848	2
K01849	2
K01851	1
K01854	144.09
K01856	76.67
K01857	141.44
K01858	102.1
K01865	0
K01866	577.28
K01867	574.28
K01868	633.11
K01869	571.98
K01870	574.08
K01872	583.07
K01873	571.88
K01874	575.28
K01875	573.55
K01876	589.38
K01878	195.03
K01879	195.7
K01880	376.85
K01881	576.95
K01883	571.88
K01884	5.43
K01885	322.52
K01886	121.98
K01887	575.94
K01889	571.98
K01890	571.88
K01892	572.28
K01893	441.37
K01894	37.41
K01895	580.38
K01896	0.01
K01897	682.03
K01902	387.49
K01903	387.49
K01904	0
K01905	0
K01906	191.43
K01907	1.95
K01908	8.8
K01909	0
K01910	90.29
K01911	427.88
K01912	111.06
K01914	144.4
K01915	703.59
K01916	461.11
K01918	411.27
K01919	118.65
K01920	39.62
K01921	579.85
K01922	83.94
K01923	573.55
K01924	577.87
K01925	574.57
K01926	365.76
K01928	322.9
K01929	578.74
K01933	574.18
K01934	348.75
K01935	441.16
K01937	545.55
K01938	468.45
K01939	575.68
K01940	513.45
K01941	18.45
K01945	567.71
K01947	12.26
K01950	51.95
K01951	694.43
K01952	1216.01
K01953	174.21
K01955	578.65
K01956	564.33
K01958	353.58
K01959	1.2
K01960	11.06
K01961	717.61
K01962	456.06
K01963	532.67
K01965	11.91
K01966	195.52
K01968	20.45
K01969	22.77
K01971	13.92
K01972	574.88
K01974	9.45
K01975	78.01
K01989	243.41
K01990	4257.66
K01991	102.79
K01992	3569.4
K01993	62.48
K01994	2.07
K01995	129.23
K01996	135.93
K01997	138.43
K01998	147.74
K01999	143.76
K02000	51.77
K02001	10.13
K02002	81.68
K02003	2092.21
K02004	1763.12
K02005	302.17
K02006	21.43
K02007	26.23
K02008	24.43
K02009	21.23
K02010	323.71
K02011	339.41
K02012	575.15
K02013	1966.16
K02014	461.59
K02015	3806.14
K02016	3146.49
K02017	359.31
K02018	442.71
K02019	33.6
K02020	446.97
K02021	213.89
K02022	17.12
K02024	6.78
K02025	264.57
K02026	263.14
K02027	298.17
K02028	1031.38
K02029	559.72
K02030	1261.06
K02031	491.7
K02032	1261.16
K02033	1179.13
K02034	1227.8
K02035	1542.5
K02036	626.98
K02037	541.06
K02038	541.01
K02039	536.22
K02040	559.42
K02041	409.82
K02042	741.66
K02043	3.5
K02044	488.58
K02045	45.53
K02046	45.53
K02047	45.53
K02048	62.35
K02049	501.11
K02050	367.32
K02051	425.85
K02052	28.57
K02053	19.81
K02054	17.06
K02055	43.3
K02056	227.28
K02057	360.37
K02058	96.17
K02062	61.02
K02063	75.08
K02064	75.41
K02065	119.18
K02066	119.18
K02067	119.18
K02068	272.88
K02069	282.12
K02071	819.34
K02072	819.59
K02073	958.98
K02074	161.1
K02075	166.82
K02076	264.61
K02077	172.29
K02078	709.95
K02079	0
K02080	4
K02081	6.85
K02082	137.44
K02083	10.43
K02086	342.82
K02092	0
K02093	0
K02094	0
K02095	0
K02096	0
K02097	0
K02099	11.83
K02100	1.67
K02103	8.24
K02106	29.59
K02107	29.97
K02108	561.07
K02109	568.97
K02110	561.07
K02111	561.07
K02112	561.07
K02113	360.36
K02114	561.07
K02115	561.07
K02116	175.53
K02117	76.85
K02118	76.85
K02119	67.74
K02120	77.65
K02121	46.72
K02122	66.49
K02123	76.85
K02124	76.85
K02160	713.41
K02164	1.2
K02167	13.45
K02168	147.2
K02169	114.36
K02170	28.11
K02171	187.96
K02172	190.96
K02173	2
K02182	8.4
K02188	27.1
K02189	21.78
K02190	13.9
K02191	5.3
K02192	29.88
K02193	71.21
K02194	71.21
K02195	76.72
K02196	69.92
K02197	76.72
K02198	76.72
K02199	139.03
K02200	137.75
K02203	21.45
K02204	38.79
K02205	3.34
K02217	477.35
K02221	536.54
K02224	45.75
K02225	9.41
K02226	56.41
K02227	45.75
K02228	17.85
K02229	29.69
K02230	27.2
K02231	127.47
K02232	49.14
K02233	125.73
K02234	9.41
K02236	347.57
K02237	564.91
K02238	548.85
K02239	1.07
K02240	351.66
K02241	0.72
K02242	350.54
K02243	348.82
K02244	347.82
K02245	345.73
K02246	327.57
K02247	1.07
K02248	86.4
K02249	1.07
K02250	256.72
K02251	0.67
K02253	0.67
K02254	1.07
K02255	0
K02258	12.9
K02259	356.17
K02274	112.33
K02275	112.36
K02276	110.16
K02277	4.57
K02278	61.24
K02279	68.92
K02280	60.36
K02281	9.7
K02282	59.01
K02283	169.34
K02284	0
K02285	0
K02286	0
K02287	0
K02288	0
K02289	0
K02290	0
K02291	33.51
K02292	0
K02293	0
K02294	0
K02297	29.14
K02298	206.32
K02299	210.33
K02300	206.72
K02302	51.57
K02303	435.97
K02304	274.97
K02305	1.2
K02313	568.5
K02314	590.11
K02315	89.91
K02316	571.88
K02317	0
K02334	79.44
K02335	572.11
K02336	1.2
K02337	637.46
K02338	574.75
K02339	97.42
K02340	571.38
K02341	565.38
K02342	825.77
K02343	574.18
K02344	61.82
K02345	0
K02346	548.87
K02347	255.99
K02348	121.14
K02351	8.97
K02352	254.74
K02355	610.53
K02356	572.46
K02357	571.88
K02358	655.87
K02361	102.41
K02362	1.53
K02363	10.06
K02364	2
K02371	153.44
K02372	472.67
K02377	16.39
K02379	416.46
K02380	65.32
K02381	3.12
K02383	0
K02385	4.86
K02386	17.6
K02387	25.73
K02388	26.03
K02389	23.53
K02390	25.53
K02391	17.6
K02392	29.06
K02393	17.6
K02394	17.6
K02395	8.2
K02396	23.53
K02397	18.83
K02398	11.04
K02399	0.2
K02400	25.53
K02401	21.86
K02402	0
K02403	0
K02404	5.94
K02405	13.73
K02406	32.1
K02407	14.13
K02408	25.01
K02409	23.53
K02410	23.53
K02411	18.83
K02412	23.53
K02413	8.73
K02414	7.74
K02415	21.26
K02416	23.13
K02417	30.3
K02418	11.04
K02419	23.53
K02420	25.01
K02421	21.46
K02422	15.8
K02423	0.67
K02424	422.21
K02425	0
K02426	88.46
K02427	93.92
K02428	661.6
K02429	61.09
K02430	11.53
K02431	36.82
K02433	584.14
K02434	490.48
K02435	490.98
K02436	2.15
K02437	348.98
K02438	162.23
K02439	63.02
K02440	554.45
K02441	16.18
K02442	8.2
K02443	272.51
K02444	117.82
K02445	362.26
K02446	113.14
K02448	1.2
K02450	0
K02451	0
K02452	20.65
K02453	28.72
K02454	46.48
K02455	30.03
K02456	43.28
K02457	13.4
K02458	24.65
K02459	24.65
K02460	25.65
K02461	25.65
K02462	23.65
K02463	21.25
K02464	0
K02465	0
K02466	7.67
K02467	0
K02468	7.67
K02469	587.28
K02470	587.96
K02471	51.2
K02472	298.8
K02473	16.48
K02474	40.09
K02475	92.92
K02476	94.08
K02477	36.02
K02478	8.14
K02479	0
K02480	1.07
K02481	13.74
K02482	4.7
K02483	251.85
K02484	295.02
K02485	2
K02486	0
K02487	1.95
K02488	4.7
K02490	1.07
K02491	1.07
K02492	408.1
K02493	571.08
K02494	89.53
K02495	679.01
K02496	77.28
K02497	78.81
K02498	81.98
K02499	279.1
K02500	358.68
K02501	357.66
K02502	51.42
K02503	472.28
K02504	61.62
K02505	61.82
K02506	61.82
K02507	63.62
K02508	6.05
K02509	68.72
K02510	142.08
K02511	0
K02517	251.16
K02518	572.09
K02519	568.07
K02520	571.88
K02521	21.82
K02523	113.97
K02525	3.12
K02526	43.52
K02527	107.97
K02528	571.88
K02529	1288.86
K02530	344.54
K02531	46.88
K02532	74.93
K02533	21.96
K02535	100.11
K02536	119.54
K02538	243.08
K02545	177.18
K02547	177.18
K02548	454.73
K02549	417.1
K02550	0
K02551	426.15
K02552	341.43
K02553	144.71
K02554	67.33
K02556	33.29
K02557	52.9
K02558	92.61
K02560	61.82
K02562	10.09
K02563	571.68
K02564	541.04
K02565	8.65
K02566	86.19
K02567	62.82
K02568	62.82
K02569	62.82
K02570	62.82
K02571	6.29
K02572	64.42
K02573	61.82
K02574	61.82
K02575	102.5
K02584	3.02
K02585	0.33
K02586	0.33
K02587	2.69
K02588	5.57
K02589	3
K02590	3
K02591	0.33
K02592	0
K02593	0
K02594	1.67
K02595	0
K02596	0
K02597	0
K02598	6.07
K02600	571.21
K02601	577.94
K02609	76.62
K02610	76.62
K02611	76.62
K02612	76.62
K02613	83.7
K02614	139.67
K02615	0
K02616	12.45
K02617	12.26
K02618	76.62
K02619	264.2
K02621	454.99
K02622	456.79
K02623	3.2
K02624	92.16
K02625	9.25
K02626	5.86
K02634	0
K02635	0
K02636	0
K02637	0
K02638	0
K02639	0
K02640	0
K02641	0
K02642	0
K02643	0
K02647	44
K02650	55.75
K02651	148.63
K02652	46.17
K02653	51.86
K02654	141.9
K02655	53.04
K02656	87.73
K02657	15.45
K02658	17.45
K02659	15.45
K02660	15.45
K02661	1
K02662	27.31
K02663	29.38
K02664	27.71
K02665	27.71
K02666	27.71
K02667	20.47
K02668	20.27
K02669	44.83
K02670	46.02
K02671	25.71
K02672	31.71
K02673	15.46
K02674	37.1
K02676	27.51
K02679	60.02
K02680	60.35
K02681	60.02
K02682	59.82
K02686	64.82
K02687	475.83
K02688	7.36
K02689	0
K02690	0
K02691	0
K02692	0
K02693	0
K02694	0
K02696	0
K02697	0
K02698	0
K02699	0
K02700	0
K02702	0
K02703	0
K02704	0
K02705	0
K02706	0
K02707	0
K02708	0
K02709	0
K02710	0
K02711	0
K02712	0
K02713	0
K02714	0
K02715	0
K02716	0
K02717	0
K02718	0
K02719	0
K02720	0
K02722	0
K02723	0
K02724	0
K02742	61.22
K02744	78.73
K02745	58.08
K02746	57.08
K02747	57.08
K02750	297.84
K02753	0.05
K02755	183.67
K02756	2.25
K02757	411.93
K02759	227.45
K02760	231.98
K02761	319.22
K02763	1
K02765	449.73
K02768	35.44
K02769	20.64
K02770	752.38
K02771	0.75
K02773	281.97
K02774	275.97
K02775	267.93
K02777	358.93
K02778	0
K02779	128.33
K02781	25.79
K02783	44.84
K02784	69.37
K02786	327.52
K02788	347.1
K02791	255.33
K02793	205.09
K02794	367.65
K02795	350.35
K02796	331.9
K02798	217.44
K02799	0
K02800	292.16
K02802	0.33
K02803	1.16
K02804	289.79
K02805	49.88
K02806	99.24
K02810	697.93
K02812	0
K02813	0
K02814	0
K02815	0
K02819	335.54
K02821	441.54
K02822	433.02
K02823	87.74
K02824	446.73
K02825	504.48
K02826	77.81
K02827	254.99
K02828	77.81
K02829	77.81
