KO	air_27
K00411	7.56518247570291e-06
K00412	2.45868430460345e-05
K00413	7.56518247570291e-06
K00423	1.00127415119597e-06
K00424	1.98586039987201e-05
K00425	0.000319244527016568
K00426	0.000324550830584903
K00427	5.81636645274819e-05
K00428	5.59110336863353e-05
K00432	0.000434426060760747
K00433	8.29486656735502e-05
K00435	0.000111614109446176
K00436	9.76291028655807e-06
K00437	9.45647809462864e-07
K00440	0
K00441	0
K00442	0
K00446	8.55973572770327e-05
K00448	4.49594540693851e-05
K00449	7.38069110481078e-05
K00450	3.31744485895636e-05
K00451	2.84621448534411e-06
K00452	1.14961106248427e-06
K00453	6.33130404674108e-05
K00455	8.71586353071078e-07
K00456	1.34430325855015e-07
K00457	4.81867161645233e-05
K00459	0.000393368825699011
K00462	9.45647809462864e-07
K00464	0
K00466	9.94560627193702e-07
K00467	6.08749182571127e-05
K00469	0
K00471	1.27173326100179e-06
K00472	1.04299390749581e-06
K00476	0
K00477	9.45647809462864e-07
K00479	3.47490462619572e-05
K00480	0.00013469756863997
K00481	5.28996757541994e-05
K00483	6.89067393276101e-05
K00484	4.73475500185394e-05
K00485	0
K00486	4.77913050165563e-06
K00491	0.000162898907626091
K00493	9.66536459858504e-05
K00494	1.1712313544294e-07
K00496	9.16706072441783e-05
K00499	2.09036669376754e-06
K00500	9.45647809462864e-07
K00504	0
K00505	2.31776423887957e-08
K00507	2.81465990299742e-05
K00508	3.02701253568489e-05
K00514	0
K00518	0
K00520	0.000294496114481385
K00523	7.76903415849481e-06
K00524	0
K00525	0.000496505426780063
K00526	0.000512516555789378
K00527	0
K00528	0.000351606307893417
K00529	0.000308873889179833
K00531	4.25204127170305e-06
K00532	1.084747686023e-05
K00533	5.10537033426249e-05
K00534	5.3271493266408e-06
K00537	0.000349452764277504
K00544	1.89129561892573e-06
K00547	0.000209543040358492
K00548	0.000328254424966483
K00549	0.00038046392113273
K00554	0.00039470083631329
K00555	0
K00556	7.75431203759548e-05
K00557	0.000106707174242251
K00558	0.000270992700504937
K00560	0.000363334575101056
K00561	7.82931525130384e-05
K00563	0.000190330161844272
K00564	0.000290244124501709
K00566	0.000528658451148282
K00567	0.000349649987476253
K00568	0.000159144241428072
K00569	9.45647809462864e-07
K00570	8.88051293522994e-06
K00571	0.000274756994453725
K00573	6.41876630939538e-05
K00574	0.000367705231356883
K00575	7.94830451650962e-05
K00577	0
K00584	0
K00587	0
K00588	0.000132447615888026
K00590	2.36528963953885e-06
K00594	1.68594371189331e-05
K00595	0.000108883189429009
K00596	4.59381878183372e-05
K00598	0.000143426991833056
K00600	0.000400240266217928
K00602	0.000403884678630161
K00603	2.0884168705038e-05
K00604	0.000408242704293077
K00605	0.000305202192525882
K00606	0.000282954280320457
K00608	0
K00609	0.000396986915009632
K00610	3.27556814463352e-05
K00611	0.000527988243247107
K00612	2.52466567231216e-05
K00613	0
K00615	0.000644885744763786
K00616	0.000485086972203124
K00619	8.13349826707618e-05
K00620	0.000337279928471206
K00622	0
K00624	7.8342435806438e-07
K00625	0.000364268673283002
K00626	0.00108510527266647
K00627	0.000738062169144748
K00631	1.70274760551958e-05
K00632	0.000811864578706705
K00633	0.000137048810286978
K00634	6.93112786170292e-05
K00635	1.4184717141943e-05
K00638	0.000139688338546241
K00639	0.000343291585960781
K00640	0.0004836944694569
K00641	0.000441183940056987
K00643	4.35672494843866e-05
K00645	0.000288742898464225
K00646	7.28756110044775e-07
K00647	0.000191214632818026
K00648	0.000369355536400911
K00651	5.94334653597819e-05
K00652	0.000393163912551477
K00655	0.000564825396332443
K00656	0.000405255204534849
K00657	0.000114348112206398
K00658	0.000533346576280667
K00661	0.000684144159207096
K00662	0.000148072851419894
K00663	3.57297838072395e-05
K00666	0.00101553738944094
K00672	0
K00673	1.48920608826335e-05
K00674	0.00041215048600252
K00675	0.000108718326880769
K00677	4.87803050954083e-05
K00680	0.000102388916427696
K00681	0.000232746631879839
K00684	9.27191871236492e-05
K00686	8.22773826577243e-06
K00687	3.40019385594855e-05
K00688	0.000354777939220979
K00689	1.14628860475797e-05
K00690	4.12765701902021e-05
K00691	1.9685577145946e-05
K00692	7.91708692510314e-06
K00693	7.56518247570291e-06
K00694	1.46772514882121e-05
K00695	0
K00696	1.04347344492454e-06
K00697	0.000159917667800698
K00698	0
K00700	0.000262273943325206
K00701	2.58962432198757e-06
K00702	3.61287185209757e-06
K00703	0.000161982712724122
K00705	0.000290205993841805
K00709	9.45647809462864e-07
K00712	0.000350159185451537
K00713	0
K00720	4.88151575623473e-06
K00721	0.000251480018377529
K00728	0.000135227636755081
K00737	0
K00748	4.80223395651058e-05
K00752	1.3080471632319e-05
K00754	0.000201140897190907
K00756	0.000319187573881691
K00757	6.31202791348834e-05
K00758	0.000218152313986882
K00759	0.000485042054695664
K00760	0.000417486984437664
K00761	0.000393800416375939
K00762	0.000507852834228913
K00763	0.000390864936626934
K00764	0.00040810112639911
K00765	0.00035021914874551
K00766	0.000359814363782354
K00767	0.000167193417615448
K00768	0.000225517851064259
K00769	8.50725031599276e-06
K00771	0
K00772	5.67388685677718e-06
K00773	0.000394970500761599
K00776	1.22711704833926e-05
K00782	0.000169440313825162
K00783	0.00026515355870601
K00784	0.000265953115806784
K00785	1.0261802726397e-06
K00786	4.84938731164663e-05
K00788	0.000401780722496688
K00789	0.000428600981986306
K00790	0.000586409337746299
K00791	0.00042026064066739
K00793	0.000371151343140749
K00794	0.000358915876459391
K00795	0.000173205240217377
K00796	0.000537680272839128
K00797	0.000117645959228116
K00798	0.000198961965033405
K00799	0.000266776292346903
K00800	0.000430869864998787
K00801	3.0989446303268e-06
K00803	6.50921171805721e-05
K00805	0.00039771593437692
K00806	0.000538125967155052
K00808	0
K00809	0
K00812	0.00052730427031287
K00813	1.13513536827274e-05
K00817	0.000803694638738275
K00819	0.000486064762634278
K00820	0.000463513698417778
K00821	0.000805767625358753
K00822	8.77515406432897e-05
K00823	0.000645132005645169
K00824	0.000126119485929041
K00826	0.000510038704179473
K00830	0.000234322149272912
K00831	0.000201269052957048
K00832	2.74726992921539e-05
K00833	0.000487039998660066
K00835	2.83694342838859e-06
K00836	9.10850825431297e-05
K00839	2.03854452025047e-05
K00840	5.25403128255261e-05
K00841	0.000238946822872632
K00842	9.45647809462864e-07
K00844	1.73867168241824e-06
K00845	0.000866220904217645
K00846	5.40370176835922e-07
K00847	0.000455164019705706
K00848	3.58580683388481e-05
K00849	0.000285772667025928
K00850	0.000326760261906488
K00851	0.000467608131942493
K00852	0.000575908189180124
K00853	0.000152670450756447
K00854	0.000211639631297989
K00855	7.58782729872645e-06
K00856	9.45647809462864e-07
K00857	0.000248831038730906
K00858	0.000358988162256337
K00859	0.000409518753198364
K00860	0.000177944862626064
K00862	1.05071978829207e-07
K00863	0.000233472014739668
K00864	0.000412679860700846
K00865	0.000473091340617668
K00867	0.000175189902277205
K00868	0.000470357165946936
K00869	0.000202874751355444
K00872	0.000354659133788685
K00873	0.000446928227961896
K00874	0.000143559414808089
K00875	4.72823904731432e-06
K00876	0.000314961093744389
K00878	0.000241237044109929
K00879	9.45647809462864e-07
K00880	6.3179122440436e-06
K00881	0
K00882	0.000451378192853135
K00883	1.63178544104644e-05
K00884	2.83694342838859e-06
K00885	3.62271727075287e-05
K00886	0.00023007962699219
K00887	0.000203421036050981
K00891	0.000490209259126941
K00892	9.45647809462864e-07
K00895	6.61953466624005e-06
K00897	9.31811123135631e-05
K00899	1.08796561988825e-05
K00901	0.000123062757239305
K00903	9.80429101127102e-05
K00906	9.45647809462864e-07
K00912	3.78882881165602e-05
K00917	0.000174275064873291
K00918	0
K00919	0.000374568101712876
K00925	0.000423100641859213
K00926	0.000275181205888631
K00927	0.000399173088167993
K00928	0.000539651660393037
K00929	0.000118621352721801
K00930	0.000342081904877302
K00931	0.000280783330661296
K00932	2.94594721953899e-05
K00936	2.29971686176409e-05
K00937	0.000148233142858885
K00938	0.000174686969402292
K00939	0.00041130530543407
K00940	0.000368910159388221
K00941	0.000505576685987058
K00942	0.000448640844826832
K00943	0.000432498644078468
K00945	0.000438047902287806
K00946	0.000156255166518276
K00947	0
K00948	0.000457185319854463
K00949	0.00024422684477396
K00950	0.000410801123961027
K00951	0.00044071950267275
K00952	0
K00954	0.000402504699255754
K00955	0.000166917266410816
K00956	9.53390338421038e-05
K00957	9.60624472729496e-05
K00958	0.000127241932699251
K00960	9.45647809462864e-07
K00962	0.000632842155782324
K00963	0.00042671557541193
K00965	0.000186624803726779
K00966	0.000208230600434883
K00968	0.000105975948187993
K00969	0.000434374142248817
K00970	0.000307329779579708
K00971	0.000130141176133954
K00972	4.22319286723622e-06
K00973	0.000353233651052438
K00974	0.000313168574363688
K00975	0.000349410407525056
K00978	1.73299117298691e-05
K00979	3.386377133743e-05
K00980	0.000121085532237391
K00981	0.000398343615248104
K00982	0.000157628977087162
K00983	1.96627632002926e-05
K00984	7.59631476668738e-05
K00986	0.000161374197566667
K00988	0
K00989	0.000236274595702546
K00990	0.000155740789140023
K00991	0.000323444431343454
K00992	4.90976355695879e-05
K00995	0.000475045273789989
K00996	0.000339587842957239
K00997	0.000372208324391414
K00998	2.83694342838859e-06
K01000	0.00041895055684123
K01001	2.25567367394812e-06
K01002	3.30093166524713e-05
K01003	4.89128177308378e-08
K01004	5.67388685677718e-06
K01006	8.94217735335676e-05
K01007	0.000222516261780347
K01008	3.68139161216182e-05
K01011	0.000587835547578964
K01012	0.000376104642777933
K01014	0
K01023	2.64848214140156e-06
K01026	0.000139348374486273
K01027	0.000147943553456257
K01028	0.000298012080983389
K01029	0.000330274694727374
K01031	0.000179783259606222
K01032	0.000109215585567087
K01034	0.000135787388121318
K01035	0.000133807368969819
K01039	3.69197680522384e-06
K01040	3.75719389553163e-06
K01042	2.51236189644829e-05
K01046	0.000605860983477649
K01048	0.000280343413153293
K01051	2.53019882828419e-05
K01053	5.25154762279952e-05
K01055	0.000262296452882569
K01056	0.000527652755350871
K01057	0.000153413619413075
K01058	2.18849921618548e-05
K01060	3.80373797488076e-05
K01061	1.10017191023857e-05
K01066	0.000431114873609998
K01067	8.62021454793307e-06
K01069	0.000590697630131607
K01070	4.11056492195877e-05
K01071	5.6678551494399e-05
K01073	1.65592088904914e-06
K01075	1.36955889646346e-06
K01077	0.000519283349130649
K01079	0.00021958035783063
K01081	0.000390832910701615
K01082	0.000216926012099578
K01083	4.06547054588516e-05
K01085	9.45647809462864e-07
K01086	6.59326667153274e-06
K01087	0.000242452715254448
K01089	5.78104499123955e-05
K01090	0.000203048927263139
K01091	0.000794458840847438
K01092	0.000823146688228692
K01093	0
K01095	5.54780490728141e-05
K01096	2.77696823123235e-05
K01101	0.000290940531340591
K01104	0.000883836041744397
K01113	8.37191792690805e-05
K01114	0.000189028284958751
K01115	9.94560627193702e-07
K01117	8.9144577131531e-05
K01118	0.000192097751023744
K01119	0.00028740785926266
K01120	0
K01126	0.00103662828061801
K01127	3.78259123785146e-06
K01128	0
K01129	0.000288261855748382
K01130	0.000167119695829827
K01133	4.07271281651755e-05
K01134	8.3576103824958e-06
K01135	2.10143957658414e-07
K01136	4.39901193449251e-06
K01138	3.0833647316935e-05
K01139	0.000382281025062182
K01141	4.13720916640003e-06
K01142	0.000467205022085233
K01143	7.09235857097148e-07
K01144	1.62203763620332e-05
K01146	9.50283337940623e-07
K01147	8.41590750730219e-05
K01150	1.89129561892573e-06
K01151	0.000150436390496704
K01153	0.000439192182801242
K01154	0.000513802175616474
K01155	3.04184855407902e-05
K01156	0.000165115403728441
K01158	0
K01159	0.000253460208298168
K01160	5.16225749041769e-05
K01161	0
K01163	1.60712671155974e-05
K01166	1.90270860972959e-05
K01167	0.000173999196943058
K01169	0
K01173	9.35636225479826e-05
K01174	0.000358196051957091
K01175	6.68347775410954e-05
K01176	0.000329525597027657
K01178	0.000123060723693086
K01179	4.0903673581058e-05
K01181	2.38007921294558e-05
K01182	0.000516216467995688
K01183	0.000251246785843994
K01184	9.45647809462864e-07
K01185	0.00015819439104675
K01186	0.00022470077139573
K01187	0.00085640204165411
K01188	4.63552847775914e-09
K01190	0.000129161261310828
K01191	0.000125180164171465
K01192	4.79792570397024e-05
K01193	0.000397054293764646
K01194	4.87454452072256e-06
K01195	3.676316532715e-05
K01197	5.78630596325629e-05
K01198	8.65929284074756e-05
K01200	0.0001990941793154
K01201	2.137086508875e-05
K01202	0
K01205	6.38274719712919e-06
K01206	5.63655193527349e-05
K01207	0.000295776822353989
K01208	0.000162831735397356
K01209	0.000118124824873905
K01210	3.30005797615164e-06
K01212	5.31099813697209e-06
K01214	0.000234719820337051
K01215	0.000339864031815635
K01216	7.88039841219053e-07
K01217	0
K01218	2.11021360450323e-05
K01219	0
K01220	0.000149749139111262
K01222	8.4515749808174e-05
K01223	0.000569885108377942
K01224	4.22892130890581e-05
K01226	0.000474854096138876
K01227	0.000419861088156231
K01230	0
K01232	5.466308796917e-05
K01233	2.17257628009473e-05
K01235	1.2829938583402e-05
K01236	0.000134035481546154
K01239	0.000606391820745613
K01241	0.000104215556932
K01243	0.000336044478449816
K01246	0.000344628583053122
K01247	0.000105945967827464
K01250	0.000225042777812799
K01251	0.000147662006111484
K01252	6.05879898786832e-05
K01253	6.65170501902439e-06
K01255	0.000363614344719943
K01256	0.000265250838011309
K01258	0.000307051444825587
K01259	0.000435250567737665
K01261	0.000311352185503685
K01262	0.000656788316841666
K01263	1.01007378000433e-06
K01265	0.000632249036893737
K01266	8.60198677888884e-05
K01267	0.000150463206122241
K01269	0.000260202365570996
K01270	0.000101334573803423
K01271	0.000843269361869773
K01273	0.000130333044699425
K01274	0.000166564475732776
K01277	7.56518247570291e-06
K01278	4.17418906361257e-05
K01281	3.92635133592625e-05
K01283	0
K01284	0.000240145037033545
K01286	0.000131071251092734
K01295	8.34014406232829e-05
K01297	0.000107442372784713
K01299	0.000130823567348706
K01301	0
K01303	7.99019156519037e-05
K01304	0.00019989065607745
K01305	2.46231762664495e-05
K01308	1.7238497010718e-05
K01312	1.48601798629878e-06
K01318	0.000466788524919339
K01322	0.000175518444831163
K01325	0
K01337	2.084559681771e-06
K01338	0.000225330476947095
K01342	0.000172664179513942
K01347	2.19305830317773e-06
K01354	0.000155816470571877
K01355	0
K01356	0.000497944300917551
K01358	0.000678454560033412
K01361	0.000100903864890024
K01364	8.59074718202082e-06
K01372	0.00026659237949666
K01381	0
K01387	1.2884698547613e-05
K01390	1.51064530128714e-05
K01392	1.4208876880896e-05
K01399	0
K01400	0.000161615510606536
K01401	0.000109467229308857
K01406	8.88782201635718e-05
K01407	1.89593114740349e-06
K01408	0
K01409	0.000536577854749163
K01414	0.000213848216635361
K01415	2.73810374801227e-07
K01417	0
K01419	0.000123859963165793
K01420	2.80665042220231e-05
K01421	0.000633369078906578
K01423	2.06249048098366e-05
K01424	0.000523880265671471
K01425	8.92145322638414e-05
K01426	0.000537949798355032
K01427	2.89903134622541e-05
K01428	0.000277032786010546
K01429	0.000272777988218305
K01430	0.000273458993549636
K01431	1.4184717141943e-05
K01432	3.7496276459961e-05
K01433	0.000153274060895918
K01434	3.13934420467563e-05
K01436	0.00106394748173752
K01437	0
K01438	0.000343453179204841
K01439	0.00091316413108647
K01442	0.000165321933135186
K01443	0.00043250590751817
K01444	3.91451802531091e-06
K01446	0
K01447	0.000193667386790046
K01448	0.000997669433156831
K01449	6.8935432549607e-05
K01451	0.00074795543742433
K01452	1.17016723359598e-05
K01453	1.22377951812841e-06
K01455	5.93044512618631e-05
K01457	2.67594251906762e-05
K01458	7.56518247570291e-06
K01459	2.21013472709712e-06
K01460	0
K01461	1.02716917234759e-06
K01462	0.000730103395446992
K01463	8.61977581683481e-05
K01464	9.92860362597742e-05
K01465	0.000493291554133167
K01466	0.000129140557442509
K01467	4.52975245474507e-05
K01468	0.000196088992817972
K01469	4.77670132814355e-06
K01470	0.000113195310372505
K01473	3.24359757920698e-05
K01474	1.76028075253866e-05
K01476	0.000170467491799322
K01477	2.89903134622541e-05
K01478	0.0001710271539226
K01479	0.000125295701716079
K01480	0.000146569441111519
K01482	2.83694342838859e-07
K01483	7.28800984189483e-06
K01484	1.41941125959803e-05
K01485	8.49003694845957e-05
K01486	0.000113900415588992
K01487	0.000148412293329168
K01488	0.000172056622089009
K01489	0.000377983428210968
K01491	0.000424464130432998
K01492	0
K01493	0.000213587468530766
K01494	0.000194345201938527
K01495	0.000283608407850791
K01496	0.000334759493386089
K01497	0.000343973958896306
K01498	9.45647809462864e-07
K01499	0
K01501	1.73679760488716e-05
K01502	2.914973113543e-05
K01505	1.89618690069881e-05
K01507	0.000199495643271854
K01512	0.000360238752806532
K01515	0.000580020742972861
K01518	6.69945156309509e-06
K01520	0.000333538427524789
K01521	9.45647809462864e-07
K01523	0.000190446824506697
K01524	0.000386933210325253
K01525	0.000112237204196344
K01531	0.000143118611920865
K01533	0.00104090747494368
K01534	0.00111315452631911
K01535	9.32195663713741e-05
K01537	0.00051263345439274
K01539	1.628489001742e-05
K01541	6.40122864990027e-06
K01545	1.9891212543874e-06
K01546	0.000190508477734614
K01547	0.00032266798703189
K01548	0.000191093386479945
K01551	4.10241679233513e-05
K01555	1.56507849732595e-05
K01556	6.99159713147466e-05
K01560	0.000186053857097195
K01561	4.78523259609226e-05
K01563	5.20825752768193e-05
K01565	3.41991884865056e-07
K01567	4.30687893508954e-05
K01568	6.91124305082055e-06
K01569	1.1200299644416e-05
K01571	0.0001686321401604
K01572	3.70131562856965e-05
K01573	3.78259123785146e-06
K01574	6.79798160164763e-06
K01575	0.000336202774866513
K01576	8.40694315492498e-05
K01577	9.45647809462864e-07
K01578	9.45647809462864e-07
K01579	0.000283456934620428
K01580	8.06274389908316e-05
K01581	1.45676279013516e-05
K01582	0.0001376024846431
K01583	0
K01584	2.00549255156107e-05
K01585	0.000133196325743361
K01586	0.000566607123538375
K01588	0.000397528582059103
K01589	0.000363061148847876
K01590	3.91633589139015e-06
K01591	0.000392378152252886
K01593	1.41682319822821e-05
K01594	0
K01595	0.000240445231725785
K01596	0.000200504168148682
K01597	0.000174991766129917
K01598	3.88453362450999e-05
K01599	0.000360788346743105
K01601	1.26250696087295e-05
K01602	5.67388685677718e-06
K01607	0.00032759328435681
K01608	2.77403652553055e-06
K01609	0.000437212020483031
K01610	0.0001969300525239
K01611	3.54227481232715e-05
K01612	8.6382563574472e-07
K01613	0.000145878196095373
K01615	9.8349932443326e-06
K01616	0.000194752192011386
K01617	3.33418580785344e-06
K01619	0.000536050808561932
K01620	0.000216260096238127
K01621	1.40762241395157e-05
K01622	0
K01623	0.000118205976182858
K01624	0.000468830925493788
K01625	0.000142165063901312
K01626	0.000326975139248781
K01627	8.99938364634943e-05
K01628	5.37289632122002e-05
K01629	2.27947748149831e-05
K01630	2.32405631092463e-05
K01631	6.79446815092907e-06
K01633	0.000369409495432437
K01634	4.89128177308378e-08
K01635	0.00018009306982059
K01637	0.000163968440064902
K01638	0.000215903693029966
K01639	0.000134087600384332
K01640	4.28655536694739e-05
K01641	0.000214466137061184
K01643	1.96881901275089e-05
K01644	0.000318324453992516
K01646	1.95687348247494e-05
K01647	0.000479239351158858
K01649	0.000494627229347771
K01652	0.000718827301771265
K01653	0.000370448561150964
K01654	3.06880678833141e-05
K01655	5.95758119961604e-05
K01657	0.000611002759565498
K01658	0.000694583624129606
K01659	0.000188425614832713
K01661	0.000260460679258813
K01662	0.00027924770193533
K01664	0.000323855121101346
K01665	0.000476856525147199
K01666	2.46866663075285e-05
K01667	1.2415352681136e-05
K01668	8.52768946445532e-06
K01669	0.000248029828811687
K01671	7.3550385180445e-07
K01673	0.000336086981481884
K01674	2.56483144424552e-05
K01676	3.55332000187884e-05
K01677	2.1007956325424e-05
K01678	2.46318351887301e-05
K01679	0.000464405686410795
K01681	0.000412651432769931
K01682	1.70262960988093e-05
K01683	9.61952082039805e-07
K01684	3.4451997894013e-05
K01685	2.15402667694922e-05
K01686	6.20145684770221e-05
K01687	0.000457179030615153
K01689	0.000404935036118303
K01690	2.01738047696835e-05
K01692	0.000771775605069799
K01693	0.000348858643403803
K01695	0.000374430944991841
K01696	0.000460088757626953
K01697	0.000342477346823329
K01698	0.00034427734319467
K01699	1.26667308160017e-05
K01703	0.000435714499345593
K01704	0.000428108833306043
