function.	air_12
K00450	12.1273093
K00451	1.4600506
K00452	0.1355889
K00453	1.9214536
K00455	0.8091821
K00456	0
K00457	13.1644301
K00459	72.8889695
K00462	0.2711779
K00464	0
K00466	0.0690723
K00467	0
K00468	0
K00469	0.5387641
K00470	0.0027629
K00471	0.0193402
K00472	0.4049709
K00476	0
K00477	0
K00478	0
K00479	1.8644931
K00480	19.5403849
K00481	12.9927854
K00483	0.3858379
K00484	0.3621933
K00485	5.5607392
K00486	0
K00491	16.2167987
K00492	9.3777444
K00493	0.2739408
K00494	0
K00495	0.2739408
K00496	3.6930687
K00499	0
K00500	0.3771348
K00504	0
K00505	1.7622661
K00507	2.5834428
K00508	61.2783255
K00510	85.5755643
K00514	0
K00517	9.6167069
K00518	0
K00520	19.7272903
K00523	0.5940219
K00524	0
K00525	105.2895206
K00526	167.5714592
K00527	80.1048075
K00528	89.0805362
K00529	1.999229
K00530	3.5190065
K00531	0
K00532	0.0673455
K00533	0.006857
K00534	0.4067668
K00535	0
K00537	14.9360923
K00538	0
K00539	0
K00540	42.9067341
K00543	0
K00547	21.4423203
K00548	66.9818816
K00549	80.7203316
K00554	103.1549941
K00555	0
K00556	0.630354
K00557	1.8415634
K00558	22.779919
K00559	0
K00560	100.6406609
K00561	7.1547472
K00563	78.6318457
K00564	5.9494247
K00566	99.7962842
K00567	86.4961957
K00568	6.0254586
K00569	0.1149363
K00570	2.4406011
K00571	18.4801752
K00573	6.3886408
K00574	102.2294893
K00575	7.1416564
K00577	0.269382
K00584	0
K00587	0
K00588	3.5675643
K00590	0.0271048
K00594	0
K00595	66.1180861
K00596	0
K00598	1.7549696
K00599	40.4478391
K00600	100.5508201
K00602	99.9804076
K00603	0.8478829
K00604	104.459741
K00605	65.4730201
K00606	60.6832662
K00607	0
K00608	0
K00609	98.1662394
K00610	0.63966
K00611	113.2428662
K00612	2.4286517
K00613	0.7183619
K00614	0.8834805
K00615	111.1599872
K00616	97.815879
K00617	0
K00619	0.0971157
K00620	85.5054894
K00624	5.2785097
K00625	20.4526311
K00626	101.930991
K00627	30.2760126
K00631	2.0006107
K00632	13.077141
K00633	0.9100623
K00634	1.7986324
K00635	0.0215506
K00638	0.5612407
K00639	17.4781865
K00640	107.5659858
K00641	95.8296134
K00643	3.714413
K00645	25.44868
K00646	0.3271068
K00647	4.5980603
K00648	34.0415159
K00651	3.7173027
K00652	74.673701
K00653	0
K00654	0
K00655	98.4182914
K00656	77.5485363
K00657	6.5648657
K00658	86.6668062
K00661	35.2490652
K00662	0.2736993
K00663	0.4139504
K00666	116.1481664
K00672	0
K00673	0.3851472
K00674	144.1436889
K00675	2.8893881
K00676	0.8866219
K00677	4.910753
K00680	25.0446042
K00681	33.6994907
K00683	5.4682435
K00684	3.1537522
K00685	1.5606198
K00686	0
K00687	2.1412816
K00688	79.4206879
K00689	0.7362963
K00690	1.3826695
K00691	0.3648203
K00692	0.1957837
K00693	0
K00694	2.7013285
K00695	0
K00696	0
K00697	77.6118856
K00698	0
K00700	79.3829373
K00701	0.1084193
K00702	0.0673455
K00703	9.0877591
K00705	77.9843992
K00712	29.247526
K00713	0
K00720	0.3235917
K00721	77.9720092
K00737	0.006857
K00745	0.0542097
K00748	4.469946
K00752	0.8471068
K00754	11.6608145
K00756	17.9538586
K00757	3.7283587
K00758	52.529594
K00759	99.326055
K00760	98.5188852
K00761	100.5851696
K00762	99.8721659
K00763	98.1312937
K00764	99.8728463
K00765	95.4627166
K00766	96.7932641
K00767	38.3399831
K00768	80.1338197
K00769	3.6640855
K00772	1.3644544
K00773	99.9928164
K00776	12.3165226
K00777	0.2711779
K00782	64.4317382
K00783	22.3172581
K00784	23.3827967
K00785	1.2856871
K00786	7.8913985
K00788	76.9023431
K00789	106.3092274
K00790	125.0460865
K00791	100.4336234
K00793	98.5217387
K00794	99.3207062
K00795	3.523517
K00796	172.3922274
K00797	15.2117955
K00798	57.7580828
K00799	26.1793495
K00800	100.1949031
K00801	0.3839335
K00803	3.9466125
K00805	94.4632826
K00806	100.6897811
K00808	1.0939673
K00809	0.674353
K00810	3.5190065
K00812	4.8758434
K00813	1.3328289
K00817	245.8384554
K00818	16.5069359
K00819	29.9502157
K00820	100.1431339
K00821	2.7691207
K00822	1.5828611
K00823	15.5156554
K00824	17.0371894
K00826	102.0855226
K00829	0
K00830	2.8437762
K00831	82.4221818
K00832	1.5198276
K00833	83.7879494
K00835	0
K00836	3.4091135
K00837	1.1644408
K00839	8.0653673
K00840	0.1724045
K00841	18.5522801
K00842	0
K00843	0
K00844	0.0954382
K00845	159.1118579
K00847	27.9040192
K00848	1.2437071
K00849	134.6558945
K00850	100.816799
K00851	107.0286139
K00852	103.8819559
K00853	16.0348317
K00854	40.2622936
K00855	1.2185046
K00856	0.5405599
K00857	24.2757402
K00858	99.9928164
K00859	99.9120018
K00860	4.2003361
K00862	0.2711779
K00863	4.1599867
K00864	98.6793871
K00865	112.5123614
K00867	81.9424114
K00868	98.4599428
K00869	21.5938614
K00870	0
K00872	97.0090558
K00873	116.4218998
K00874	8.449591
K00875	0.1355889
K00876	23.0901876
K00878	30.7104876
K00879	1.2203375
K00880	0.8308972
K00881	0
K00882	96.7362618
K00883	0.8439255
K00884	1.6004967
K00885	1.6462917
K00886	76.7361672
K00887	0
K00891	98.2566513
K00892	0
K00895	1.3792361
K00897	3.2657195
K00899	0.8272477
K00901	22.2135097
K00903	0.3839335
K00906	0.3660832
K00912	4.469946
K00917	18.6814778
K00918	0.006857
K00919	98.0948216
K00924	1.4747531
K00925	99.6047667
K00926	33.230669
K00927	100.1284053
K00928	114.527868
K00929	1.65579
K00930	93.7621787
K00931	80.0837179
K00932	0
K00934	0
K00936	34.9369992
K00937	8.1582476
K00938	21.6209662
K00939	100.1013005
K00940	99.608075
K00941	62.2763497
K00942	99.8207384
K00943	99.3912123
K00945	91.0254846
K00946	81.028321
K00947	0.2739408
K00948	103.070685
K00949	4.6586932
K00950	99.2244276
K00951	100.3602722
K00952	0
K00954	99.9931429
K00955	1.7486032
K00956	14.8910931
K00957	25.8567955
K00958	3.1630582
K00960	0
K00962	99.9588545
K00963	109.5779506
K00965	65.7683428
K00966	72.8405389
K00968	0
K00969	97.8124419
K00970	76.3794492
K00971	1.3548065
K00972	0.7338387
K00973	82.2956201
K00974	21.475136
K00975	81.8035822
K00978	1.6130305
K00979	4.7548002
K00980	18.008916
K00981	100.7534493
K00982	76.1775876
K00983	3.321757
K00984	10.9539687
K00985	0
K00986	0.3547729
K00988	0
K00989	79.4288572
K00990	69.9606488
K00991	104.4843818
K00992	0
K00995	180.5382142
K00996	1.088181
K00997	88.2862189
K00998	1.8519671
K00999	0
K01000	99.9999999
K01002	2.1434368
K01003	2.3964881
K01004	0.8715544
K01005	0.7908009
K01006	8.0942848
K01007	20.9114918
K01008	5.4775207
K01011	188.1288699
K01012	149.8892604
K01013	0
K01014	0
K01023	0.0266224
K01026	1.1196746
K01027	1.7622661
K01028	19.7550223
K01029	21.528566
K01031	0.5484341
K01032	0.5268836
K01034	2.0149149
K01035	2.1436469
K01036	0
K01039	0.3664475
K01040	0.2308585
K01041	4.1668061
K01042	5.8131368
K01043	1.2705852
K01046	34.5144642
K01048	2.6909983
K01051	1.757747
K01053	6.2473145
K01054	0
K01055	12.1614804
K01056	170.3801292
K01057	79.6174077
K01058	0.3627678
K01060	1.9351707
K01061	6.0581253
K01066	5.0113161
K01067	0.5879435
K01069	5.8790374
K01070	2.7080625
K01071	1.2224803
K01073	0
K01075	1.3280534
K01076	3.743008
K01077	26.1582984
K01078	1.9791048
K01079	79.9366614
K01081	24.9089035
K01082	77.1568625
K01083	0.3080625
K01085	0.5788041
K01087	72.3278501
K01089	2.0699562
K01090	27.6359116
K01091	31.3919762
K01092	162.5102314
K01093	0.0027629
K01095	3.116464
K01096	1.9923487
K01101	1.4681268
K01103	0
K01104	153.6251973
K01112	0.8116984
K01113	29.9638184
K01114	14.6597902
K01115	0
K01117	0
K01118	21.0386851
K01119	4.5999461
K01120	0.269382
K01121	0
K01126	207.2288326
K01128	0
K01129	80.8073396
K01130	10.1842328
K01133	0.0580207
K01138	0.4110384
K01139	6.2478732
K01141	2.5833737
K01142	164.2674015
K01143	0
K01144	0.5022051
K01145	0.014367
K01146	0
K01147	1.9385711
K01150	0.1353817
K01151	17.7620079
K01152	0
K01153	99.2032326
K01154	106.829821
K01155	1.7216103
K01156	12.5443462
K01157	0
K01158	0
K01159	79.3868327
K01160	0.2676678
K01161	0
K01163	0.3598092
K01166	3.0078231
K01167	0.2501404
K01169	0
K01173	2.201394
K01174	17.5465734
K01175	10.4542778
K01176	3.5573044
K01178	0
K01179	4.4132725
K01180	0
K01181	2.3268984
K01182	1.2154596
K01183	1.0277046
K01184	0.2767037
K01185	2.4733585
K01186	10.9606787
K01187	44.024068
K01190	4.5418777
K01191	3.6338111
K01192	1.1626109
K01193	109.4831335
K01194	0.663785
K01195	4.3495968
K01197	2.1736234
K01198	1.7492434
K01199	0
K01200	1.5548108
K01201	1.9948266
K01202	0.0238596
K01205	0.7150169
K01206	9.3295056
K01207	82.2348872
K01208	3.600321
K01209	2.9620398
K01210	0.5451187
K01212	1.3505487
K01214	0
K01215	1.2468222
K01216	0.0477191
K01218	0.7707926
K01219	0.0027629
K01220	18.3975487
K01222	1.2413944
K01223	31.7508278
K01224	0.8915515
K01225	0.2020365
K01226	17.6232675
K01227	3.8610235
K01230	0
K01232	0.7884381
K01233	0.006857
K01234	0.5294746
K01235	0.5908913
K01236	17.330402
K01238	1.5713158
K01239	60.1148431
K01240	0
K01241	45.8574079
K01243	56.0641688
K01246	105.5765251
K01247	4.1086059
K01249	3.6545954
K01250	0.0577247
K01251	74.6156974
K01252	0.0961487
K01253	0.8135337
K01255	103.8567274
K01256	77.5839842
K01258	22.4732491
K01259	43.2205195
K01261	15.6829091
K01262	21.519116
K01263	0.8109682
K01264	0.0027629
K01265	159.3124226
K01266	0.0483004
K01267	3.5548236
K01269	16.147627
K01270	3.62495
K01271	23.1052581
K01273	1.1578646
K01274	2.7109352
K01277	0.57109
K01278	2.1719891
K01281	2.6562734
K01283	0
K01284	74.342408
K01286	5.6109543
K01289	0.2711779
K01295	3.8013373
K01297	2.0529764
K01299	0.8492881
K01301	0.269382
K01303	0.1355889
K01304	21.1216918
K01305	0.1337115
K01308	0.175833
K01317	0
K01318	10.3662057
K01322	64.86374
K01325	0
K01338	6.2385282
K01342	0
K01343	0.1355889
K01347	1.4631119
K01354	77.4271181
K01355	0
K01356	95.1806235
K01358	184.1886346
K01361	1.4740329
K01362	20.7118258
K01364	0.325258
K01372	38.8805986
K01376	0
K01387	0
K01390	0.1084193
K01392	0.014367
K01399	0.0193402
K01400	0
K01401	14.5894746
K01406	0.0110516
K01407	0.3292583
K01408	0
K01409	100.7868704
K01412	0.1355889
K01414	2.2926484
K01415	0
K01416	0
K01417	26.7448127
K01419	19.4707955
K01420	16.5219541
K01421	140.4272146
K01422	2.0011679
K01423	8.2381695
K01424	122.2933637
K01425	23.0194381
K01426	22.9075471
K01428	68.8374954
K01429	66.4408171
K01430	68.2623599
K01431	0.2849924
K01432	0.2721449
K01433	15.9273104
K01434	1.5481868
K01436	10.8797515
K01437	0
K01438	7.3202786
K01439	111.8854643
K01442	16.7798697
K01443	87.736332
K01444	0.5387641
K01446	3.9072522
K01447	6.040863
K01448	99.6209732
K01449	0.4089709
K01451	100.8327514
K01452	0.1411147
K01453	1.8269429
K01454	0
K01455	5.167995
K01457	2.3283326
K01458	0.6780138
K01459	1.2203005
K01460	0.4279501
K01461	0.4150555
K01462	195.1302333
K01463	3.3505535
K01464	4.8445239
K01465	101.9888177
K01466	3.1238591
K01467	11.7815216
K01468	21.3916762
K01469	2.0288852
K01470	4.9251959
K01471	0.1355889
K01473	3.9492337
K01474	4.0848226
K01476	18.0710485
K01477	1.9335654
K01478	24.1053138
K01479	23.8427458
K01480	2.4864647
K01481	0
K01482	0.0221031
K01483	0.9009478
K01484	0.1989282
K01485	5.2452931
K01486	1.6920457
K01487	0.981191
K01488	69.5633482
K01489	77.5544643
K01491	100.1197556
K01492	0.0954382
K01493	20.7816697
K01494	78.9818796
K01495	86.134886
K01496	76.663508
K01497	1.6812987
K01498	0
K01499	0
K01500	0.5550651
K01501	0.4270741
K01502	1.0957632
K01503	0
K01504	0.0027629
K01505	0.7584831
K01506	1.2230634
K01507	83.2334191
K01512	92.1188079
K01515	94.6594117
K01518	0.162629
K01520	94.2100503
K01521	0.0271048
K01523	77.468753
K01524	140.473955
K01525	2.2771762
K01529	20.6096342
K01531	1.8919674
K01533	126.8179245
K01534	29.2613916
K01535	0
K01537	6.6658047
K01539	0
K01541	0.1084193
K01545	2.3478075
K01546	23.8267382
K01547	24.1963047
K01548	23.8123712
K01550	0
K01551	9.2868344
K01552	21.8674947
K01553	0
K01554	0.0055258
K01555	1.2691346
K01556	1.7454574
K01560	3.2595378
K01561	0.9777186
K01563	0.4067668
K01564	0.1438776
K01565	0
K01567	2.1310802
K01568	0.0215506
K01569	0.7321544
K01571	59.2425604
K01572	2.0000438
K01573	0.691222
K01574	1.2289642
K01575	91.9496561
K01576	2.4701641
K01577	0.8135337
K01578	1.3522977
K01579	36.9124926
K01580	2.07908
K01581	3.9857891
K01582	0.8491816
K01583	0.3786345
K01584	1.0447878
K01585	1.214844
K01586	158.5361467
K01588	99.8007796
K01589	98.7384897
K01590	0.4798014
K01591	99.9313075
K01593	0.0165774
K01594	0
K01595	74.6416818
K01596	76.490388
K01597	21.6209662
K01598	2.4665396
K01599	96.2636082
K01601	2.1704593
K01602	1.2203005
K01607	32.8401776
K01608	1.0495538
K01609	96.8350732
K01610	20.4019451
K01611	0.7044183
K01612	0
K01613	5.3814027
K01615	0
K01616	66.8611228
K01617	0.3280244
K01618	0.5478816
K01619	111.4824464
K01620	20.4252361
K01621	0.2992498
K01622	0.2711779
K01623	19.3708029
K01624	99.5081842
K01625	11.1335193
K01626	95.7099348
K01627	4.5534248
K01628	3.5738925
K01629	0.4904963
K01630	0.0228975
K01631	0.8439255
K01632	0.2739408
K01633	98.9114954
K01635	20.076658
K01636	2.5185033
K01637	26.0158729
K01638	24.2922873
K01639	23.7303096
K01640	7.1406059
K01641	21.5110426
K01643	2.0488638
K01644	102.5826018
K01646	2.1791467
K01647	104.9372673
K01649	101.5180829
K01652	107.2346019
K01653	96.1101055
K01654	2.3817051
K01655	0
K01657	98.6732589
K01658	87.1683618
K01659	18.0335033
K01661	93.3862326
K01662	80.6912077
K01664	28.8603511
K01665	21.8328337
K01666	2.026387
K01667	0.9493443
K01668	0.2676678
K01669	51.3498002
K01671	0
K01673	117.845524
K01674	1.5957806
K01676	2.2232997
K01677	0.2909326
K01678	0.2909326
K01679	96.8349681
K01681	93.6969943
K01682	1.2471822
K01684	1.3342601
K01685	2.1036948
K01686	5.3123198
K01687	104.6606589
K01689	100.4629977
K01690	0.4915185
K01692	78.8979681
K01693	93.4064744
K01695	96.573595
K01696	120.9441903
K01697	38.0474329
K01698	95.6657781
K01699	0.1425543
K01703	99.2281771
K01704	99.2000369
K01706	1.8078139
K01707	6.4846504
K01708	1.4946903
K01709	0.8723
K01710	91.4258768
K01711	4.1748685
K01712	21.5520478
K01713	0.9725036
K01714	205.4387013
K01715	2.5345072
K01716	3.8036743
K01719	23.6090971
K01720	31.8532994
K01721	1.6690634
K01724	14.4069271
K01725	1.2197857
K01726	0.4095297
K01727	16.8856491
K01728	0.2790019
K01729	0.0911754
K01730	0.5855211
K01731	0
K01732	0.0055258
K01733	100.6976169
K01734	2.2769911
K01735	95.0152678
K01736	99.99038
K01737	24.1338083
K01738	130.1791792
K01739	26.2285728
K01740	71.2675795
K01743	0
K01744	83.223892
K01745	21.5327065
K01746	0.4065725
K01749	95.74842
K01750	110.8387745
K01751	0.0370479
K01752	162.9664892
K01753	4.3604552
K01754	112.9427977
K01755	98.5815208
K01756	100.0494054
K01758	0.0276289
K01759	12.8267245
K01760	21.5824517
K01761	0.5906562
K01766	1.9072249
K01768	21.9349093
K01769	0.2711779
K01770	77.2711098
K01771	12.2429006
K01772	97.402552
K01774	0
K01775	115.2684017
K01776	100.3405389
K01777	0
K01778	77.4553251
K01779	3.3605192
K01780	0
K01781	0.4067668
K01782	12.2006767
K01783	101.3741364
K01784	134.1594846
K01785	24.2967927
K01786	6.4099059
K01787	0.7027024
K01788	83.533079
K01790	54.0739934
K01791	53.9301074
K01792	64.3975097
K01795	0.0138145
K01796	1.2341841
K01797	0.9739887
K01798	0
K01799	1.3029603
K01800	0.613293
K01801	0.8198193
K01802	17.2670241
K01803	100.0173866
K01804	1.466278
K01805	2.944496
K01807	22.8471186
K01808	80.3607458
K01809	111.2875374
K01810	99.4326114
K01811	1.7550683
K01812	12.5194167
K01813	0.3785619
K01814	95.486377
K01815	1.017338
K01816	21.776094
K01817	89.9224646
K01818	3.3399292
K01819	37.5811375
K01820	0.1355889
K01821	24.2700996
K01822	0
K01823	88.8383696
K01825	0.2083221
K01826	2.7334578
K01828	3.6545954
K01829	0
K01834	116.4497887
K01835	90.8095211
K01838	0.5747154
K01839	19.2863796
K01840	178.5715612
K01841	0.4151765
K01843	0.9252039
K01844	0
K01845	110.6467898
K01846	0.0577247
K01847	127.1736309
K01848	0.8081461
K01849	0.8081461
K01851	0.0276289
K01854	77.4621647
K01856	11.4387274
K01857	17.4492458
K01858	75.0499102
K01860	0
K01865	0
K01866	100.2095595
K01867	100.0248659
K01868	101.6672256
K01869	100.366775
K01870	99.7979517
K01872	100.2571373
K01873	99.9728951
K01874	100.1391871
K01875	99.9118284
K01876	100.3038504
K01878	5.9892605
K01879	5.9621556
K01880	93.9389742
K01881	98.24979
K01883	99.8354286
K01884	0
K01885	157.9359946
K01886	5.2260116
K01887	100.3424616
K01889	100.0777058
K01890	99.9519975
K01892	99.7302914
K01893	22.202498
K01894	1.5578569
K01895	39.6665172
K01896	0
K01897	211.4842058
K01902	34.8385939
K01903	35.0991599
K01904	0
K01905	0.1355889
K01906	66.4939489
K01907	4.953293
K01908	1.4130813
K01909	0
K01910	2.2333564
K01911	95.0541459
K01912	11.9556271
K01913	0.4067668
K01914	4.9595481
K01915	185.0185134
K01916	94.0044346
K01917	0.2711779
K01918	127.6832215
K01919	3.6364755
K01920	1.5877246
K01921	105.4930588
K01922	2.4936444
K01923	100.4710412
K01924	100.2621984
K01925	98.2329866
K01926	18.8854616
K01928	83.8202549
K01929	100.0372902
K01932	0.4067021
K01933	99.5340439
K01934	77.5165004
K01935	140.2300122
K01937	41.9057733
K01938	85.7716008
K01939	100.5050529
K01940	98.7076512
K01941	2.1448451
K01945	97.6076496
K01947	0
K01950	5.4723098
K01951	173.5135456
K01952	229.8472111
K01953	81.7100163
K01955	103.6808215
K01956	98.7349006
K01957	0.1355889
K01958	85.4000484
K01959	0.1077528
K01960	0.7981406
K01961	40.3419383
K01962	84.2629606
K01963	84.3960064
K01965	1.6216797
K01966	124.2003692
K01968	1.5506734
K01969	5.0652592
K01970	0
K01971	9.9190742
K01972	100.0248354
K01974	0.3141409
K01975	8.5051761
K01976	0.0542097
K01989	19.8522075
K01990	344.558078
K01991	4.8905649
K01992	280.2895331
K01993	4.6116675
K01994	0.0915899
K01995	24.9747039
K01996	26.3135137
K01997	26.4753689
K01998	25.9110105
K01999	38.9418379
K02000	6.2195484
K02001	6.2255983
K02002	9.2665026
K02003	352.0058333
K02004	339.8883568
K02005	72.9420732
K02006	3.2479647
K02007	3.2479647
K02008	3.0421323
K02009	1.3877289
K02010	16.7203088
K02011	67.829315
K02012	81.2454921
K02013	724.7785341
K02014	31.9299378
K02015	923.5724619
K02016	768.5971985
K02017	50.12446
K02018	62.7076017
K02019	3.9686096
K02020	63.6294543
K02021	26.8396873
K02022	1.8756369
K02023	76.8300005
K02024	0.4343268
K02025	64.8729356
K02026	16.7203454
K02027	16.5141849
K02028	111.4109844
K02029	115.8813713
K02030	195.9658095
K02031	201.8130709
K02032	109.8364723
K02033	345.4247608
K02034	338.6801739
K02035	454.7898569
K02036	88.7392581
K02037	85.7757394
K02038	69.9673152
K02039	98.8890996
K02040	90.7513212
K02041	25.8497121
K02042	46.8030171
K02043	0.9933289
K02044	26.3495578
K02045	3.6654052
K02046	3.6210419
K02047	3.9362189
K02048	4.3613966
K02049	22.2608907
K02050	39.2043023
K02051	17.7560233
K02052	5.9330039
K02053	7.6084189
K02054	5.6778478
K02055	6.9457391
K02056	83.7705533
K02057	90.4114621
K02058	26.2059187
K02062	1.7269139
K02063	1.7269139
K02064	1.8571968
K02065	7.5380001
K02066	7.268618
K02067	8.6181529
K02068	17.053054
K02069	17.996789
K02071	113.7191488
K02072	114.1198732
K02073	176.4602464
K02074	45.6213187
K02075	29.9040019
K02076	16.2167987
K02077	89.6088995
K02078	99.0217676
K02079	0
K02080	0
K02081	0.5693241
K02082	3.6717746
K02083	1.3940462
K02086	18.8459673
K02092	0
K02093	0
K02094	0
K02095	0
K02096	0
K02097	0
K02099	0.1831798
K02100	0
K02101	0
K02103	0.1327319
K02106	4.9230621
K02108	100.1829382
K02109	99.4655318
K02110	100.0652221
K02111	100.004094
K02112	100.1767309
K02113	100.0271014
K02114	100.1764043
K02115	100.149626
K02116	18.3078397
K02117	1.3287261
K02118	1.3764019
K02119	1.2195306
K02120	1.3966497
K02121	1.4231764
K02122	1.1790349
K02123	1.3695449
K02124	1.3492971
K02160	38.7695651
K02164	1.1326478
K02167	0.1889818
K02168	68.9361705
K02169	2.6921994
K02170	0.6123951
K02171	5.3750696
K02172	5.7590031
K02173	0.006857
K02182	1.2945022
K02188	1.4245087
K02189	1.1108431
K02190	0.2922188
K02191	0.0271048
K02192	0.4821247
K02193	2.9873777
K02194	3.5289047
K02195	3.5344305
K02196	2.8653834
K02197	3.5344305
K02198	3.5369736
K02199	4.9252016
K02200	4.450053
K02203	0.283654
K02204	1.5606198
K02205	0.141322
K02217	96.1754283
K02221	93.3121869
K02224	57.3949687
K02225	1.0550796
K02226	1.5862213
K02227	57.7683251
