KO	oral_16
K00651	608.6
K00652	341.04
K00655	1188.7
K00656	1306.35
K00657	1488.68
K00658	267.3
K00661	665.63
K00662	141.99
K00663	0.33
K00666	538.41
K00672	7.59
K00673	170.64
K00674	912.28
K00675	89.75
K00677	359.86
K00680	136
K00681	469.94
K00683	1.34
K00684	267.32
K00685	217.91
K00686	0
K00687	595.27
K00688	1328.08
K00689	99.28
K00690	457.97
K00691	113.5
K00692	93.08
K00694	138.25
K00696	0
K00697	226.74
K00700	886.05
K00702	0.37
K00703	768.91
K00705	1225.09
K00709	0
K00712	4.22
K00720	162.85
K00721	88.93
K00728	0
K00737	0.7
K00745	1.21
K00748	358.86
K00752	25.49
K00754	323.57
K00756	620.94
K00757	135.64
K00758	95.39
K00759	1018.03
K00760	930.75
K00761	1026.49
K00762	1023.06
K00763	991.01
K00764	1055.36
K00765	389.58
K00766	287.2
K00767	206.55
K00768	138.12
K00769	206.5
K00772	8.01
K00773	1021.6
K00782	384.8
K00783	1011.71
K00784	686.76
K00785	84.96
K00786	68.67
K00788	681.54
K00789	1065.83
K00790	1736.09
K00791	1048.36
K00793	450.54
K00794	427.07
K00795	222.55
K00796	892.46
K00797	708.25
K00798	212.98
K00799	868.05
K00800	1097.99
K00801	86.49
K00803	2.67
K00805	1096.85
K00806	1063.54
K00808	1
K00809	21.48
K00812	221.33
K00813	96.08
K00817	1077.36
K00818	206.56
K00819	26.62
K00820	1291.49
K00821	273.03
K00822	142.7
K00823	100.85
K00824	143.57
K00826	1135.86
K00830	8.92
K00831	910.7
K00832	264.89
K00833	334.41
K00835	27.83
K00836	94.67
K00839	4.83
K00840	0
K00841	641.96
K00842	2.19
K00844	5
K00845	860.79
K00847	937.31
K00848	47.61
K00849	720.67
K00850	830.38
K00851	229.79
K00852	452.84
K00853	12.62
K00854	550.1
K00855	7.59
K00856	89.04
K00857	758.76
K00858	1034.04
K00859	1037.27
K00860	331.32
K00862	0
K00863	703.72
K00864	878.82
K00865	877.38
K00867	733.05
K00868	1266
K00869	680.7
K00870	0.7
K00872	861.12
K00873	1128.12
K00874	894
K00876	861.61
K00878	272.94
K00879	51.65
K00880	66.36
K00881	4.8
K00882	1220.38
K00883	85.58
K00884	64.18
K00885	64.51
K00886	50.37
K00887	640.97
K00891	1042.41
K00892	0
K00895	33.78
K00897	58.95
K00899	6.44
K00901	362.69
K00906	92.05
K00912	351.04
K00917	1019.31
K00918	0
K00919	499.93
K00924	46.49
K00925	1072.29
K00926	771.45
K00927	1033.77
K00928	1024.75
K00929	37.21
K00930	397.88
K00931	987.75
K00932	0
K00936	731.7
K00937	397.3
K00938	658.96
K00939	1085.11
K00940	906.03
K00941	593.17
K00942	1059.75
K00943	999.29
K00945	894.02
K00946	376.04
K00947	0
K00948	1598.65
K00949	730.12
K00950	858.21
K00951	1132.59
K00954	1033.74
K00955	51.58
K00956	153.4
K00957	201.99
K00958	126.2
K00962	1030.37
K00963	1252.49
K00965	738.48
K00966	0.25
K00968	24.02
K00969	962.46
K00970	236.49
K00971	84.16
K00972	0
K00973	893.97
K00974	983.04
K00975	1361.11
K00978	58.51
K00979	391.86
K00980	95.87
K00981	1090.67
K00982	216.08
K00983	141.82
K00984	32.03
K00986	6.08
K00988	7.59
K00989	225.33
K00990	305.55
K00991	299.53
K00992	120.88
K00993	0
K00995	1040.66
K00996	37.08
K00997	941.17
K00998	76.18
K01000	1038.62
K01002	2.3
K01003	0
K01004	16.25
K01006	200.46
K01007	136.51
K01008	316.29
K01011	132.64
K01012	389.88
K01023	136.54
K01026	58.28
K01027	0.33
K01028	112.9
K01029	113.95
K01031	87.37
K01032	87.37
K01034	85.63
K01035	85.63
K01039	1.48
K01040	1.48
K01042	295.76
K01046	186.67
K01048	53.63
K01051	7.58
K01053	113.77
K01055	100.88
K01056	1046.19
K01057	226.1
K01058	164.98
K01060	45.28
K01061	269.53
K01066	118.69
K01067	2.24
K01069	211.83
K01070	242.96
K01071	641.31
K01073	19.1
K01075	17.23
K01077	137.17
K01078	42.29
K01079	885.98
K01081	651.42
K01082	204.01
K01083	15.81
K01085	13.65
K01086	0
K01087	94.6
K01089	178.87
K01090	689.48
K01091	1365.02
K01092	1008.48
K01093	0
K01095	314.63
K01096	67.18
K01101	159.76
K01104	1809.7
K01113	34.69
K01114	552.7
K01117	0.6
K01118	644.28
K01119	677.66
K01120	0
K01121	0.7
K01126	1048.28
K01129	228.9
K01130	58.03
K01133	84.1
K01134	0
K01135	0
K01136	0.68
K01137	0
K01138	13.42
K01139	231.89
K01141	72.73
K01142	1177.63
K01144	20.23
K01146	0
K01147	180.89
K01150	74.6
K01151	126.86
K01153	1507.15
K01154	1641.95
K01155	118.88
K01156	673.46
K01158	42.01
K01159	392.44
K01160	5.35
K01163	41.41
K01165	0
K01166	140.27
K01167	99.96
K01169	0
K01173	138.13
K01174	2.14
K01175	68.18
K01176	267.94
K01178	43.34
K01179	126.52
K01181	7.63
K01182	153.87
K01183	90.24
K01184	1.5
K01185	112.68
K01186	133.71
K01187	262.21
K01188	0
K01190	257.14
K01191	484.81
K01192	92.26
K01193	1199.73
K01194	93.06
K01195	477.32
K01197	7.31
K01198	19.54
K01200	643.61
K01201	39.25
K01205	3.17
K01206	94.26
K01207	1606.73
K01208	23.88
K01209	20.75
K01210	0
K01212	13.03
K01215	591.41
K01216	0
K01218	13.54
K01219	0.42
K01220	549.29
K01222	529.09
K01223	3023
K01224	30.85
K01226	630.46
K01227	21.25
K01232	97.89
K01233	2.32
K01235	3.65
K01236	107.4
K01239	144.68
K01241	103.28
K01243	969.68
K01246	828.22
K01247	183.41
K01250	2.88
K01251	128.32
K01252	1.67
K01253	62.08
K01255	373.94
K01256	478.63
K01258	826.59
K01259	234.06
K01261	619.29
K01262	1222.79
K01263	0
K01264	0
K01265	1175.68
K01266	166.26
K01267	40.64
K01269	0.7
K01270	266.2
K01271	614.14
K01273	118.84
K01274	455.76
K01277	16.66
K01278	68.55
K01281	674.62
K01283	4
K01284	69.03
K01286	103.54
K01295	57.12
K01297	192.14
K01299	9.83
K01301	1.54
K01303	3.26
K01304	569.22
K01305	22.58
K01308	0
K01318	0
K01322	202.08
K01338	475.1
K01342	0
K01347	136.71
K01354	47.07
K01355	0
K01356	310.07
K01358	1089.59
K01361	501.35
K01372	638.74
K01387	82.8
K01390	14.33
K01392	0
K01399	3
K01400	0
K01401	0
K01406	1.78
K01407	19.28
K01409	1052.07
K01414	230.46
K01415	3
K01417	0
K01419	357.61
K01420	658.63
K01421	614.59
K01424	1003.47
K01425	109.8
K01426	1088.66
K01427	0
K01428	138.67
K01429	138.01
K01430	138.01
K01432	4.72
K01433	379.6
K01434	145.64
K01436	135.78
K01438	198.95
K01439	1041.65
K01440	0
K01442	11.75
K01443	856.26
K01444	15.64
K01446	38.1
K01447	82.13
K01448	1065.31
K01449	9.46
K01451	508.89
K01452	31
K01453	35.58
K01455	31.65
K01457	41.61
K01458	166.1
K01460	8.7
K01461	0
K01462	1698.63
K01464	69.4
K01465	1212.5
K01466	47.13
K01467	632.72
K01468	125.53
K01469	36.22
K01470	7.72
K01471	42.01
K01473	0.72
K01474	0.72
K01476	10.72
K01477	171.19
K01478	670.34
K01479	22.61
K01480	201.57
K01482	34.57
K01483	172.84
K01484	87.49
K01485	251.22
K01486	97.21
K01487	118.04
K01488	717.09
K01489	832.82
K01491	1034.7
K01492	2
K01493	702.75
K01494	336.2
K01495	972.25
K01496	152.44
K01497	331.79
K01499	7.59
K01501	266.79
K01502	111.77
K01505	224.12
K01507	855.92
K01512	784.05
K01515	907.83
K01518	1
K01520	888.33
K01521	8.24
K01523	151.79
K01524	606.45
K01525	196.06
K01531	201.37
K01533	813.06
K01534	911.76
K01535	0.25
K01537	705.5
K01545	0
K01546	220.33
K01547	198.07
K01548	199.4
K01551	27.19
K01555	110.3
K01556	102.92
K01560	394.71
K01561	126.63
K01563	31
K01567	11
K01568	0
K01569	74.36
K01571	159.1
K01572	119.76
K01573	39.02
K01574	86.37
K01575	606.18
K01576	78.58
K01577	7.59
K01578	1
K01579	220.29
K01580	3.24
K01581	46.57
K01582	466.5
K01583	13.7
K01584	123.43
K01585	195.07
K01586	1131.51
K01588	1023.3
K01589	884.02
K01590	4.02
K01591	1026.23
K01593	0
K01594	0.5
K01595	772.42
K01596	113.73
K01597	680.7
K01598	556.27
K01599	401.81
K01601	17.18
K01602	7.59
K01607	628.12
K01608	87.37
K01609	358.78
K01610	348.78
K01611	64.84
K01613	563.6
K01615	13.48
K01616	0.25
K01617	7.53
K01619	914.58
K01620	628.54
K01621	77.21
K01622	0
K01623	64.61
K01624	1110.35
K01625	883.98
K01626	1538.56
K01627	431.83
K01628	216.29
K01629	17.64
K01630	105.53
K01631	86.1
K01633	922.6
K01635	1104.85
K01637	126.69
K01638	139.27
K01639	203.73
K01640	207.72
K01641	655.97
K01643	76.6
K01644	297.93
K01646	76.6
K01647	883.08
K01649	988.5
K01652	1496.11
K01653	821.65
K01654	96.19
K01655	0.33
K01657	396.49
K01658	380.59
K01659	124.78
K01661	126.3
K01662	412.64
K01664	190.04
K01665	125.81
K01666	83.06
K01667	44.73
K01668	8.67
K01669	213.99
K01671	0
K01673	1155.35
K01674	38.39
K01676	142.18
K01677	19.82
K01678	19.82
K01679	432.25
K01681	768.4
K01682	215.9
K01683	0
K01684	86.37
K01685	128.68
K01686	637.43
K01687	937.69
K01689	1037.6
K01690	122.88
K01692	296.28
K01693	186.94
K01695	398.49
K01696	977.92
K01697	39.25
K01698	337.64
K01699	1.2
K01703	891.06
K01704	863.67
K01706	98.21
K01707	47.23
K01708	49.58
K01709	56.51
K01710	1073.39
K01711	278.66
K01712	168.03
K01713	88.37
K01714	1559.53
K01715	111.17
K01716	61.19
K01719	261.46
K01720	136.74
K01721	78.48
K01724	99.97
K01725	78.86
K01727	60.78
K01728	8.52
K01729	32.74
K01730	4
K01733	992.3
K01734	267.1
K01735	1017
K01736	1013.92
K01737	405.26
K01738	1087.25
K01739	644.19
K01740	684.58
K01744	316.81
K01745	249.92
K01746	5.48
K01749	340.58
K01750	159.54
K01751	55.78
K01752	1584.09
K01753	195.8
K01754	1266.87
K01755	1102.59
K01756	1166.75
K01758	7.11
K01759	1399.91
K01760	438.73
K01761	61.08
K01766	71.71
K01768	71.26
K01770	236.92
K01771	34.85
K01772	572.7
K01775	1140.68
K01776	1024.78
K01777	5.5
K01778	402.97
K01779	334.6
K01781	0
K01782	45.14
K01783	1188.85
K01784	1357.78
K01785	942.97
K01787	13.78
K01788	737.46
K01790	930.14
K01791	236.06
K01792	95.28
K01795	0
K01796	37.22
K01799	79.82
K01800	6.29
K01801	93.69
K01802	249.3
K01803	1237.27
K01804	21.85
K01805	154.54
K01807	840.58
K01808	333.49
K01809	873.26
K01810	1063.15
K01811	17.09
K01812	579.99
K01813	14.14
K01814	384.04
K01815	58.87
K01816	207.57
K01817	842.94
K01818	103.82
K01819	1135.42
K01820	8.57
K01821	1001.42
K01823	682.28
K01825	0
K01826	89.83
K01829	9.81
K01834	941.69
K01835	735.29
K01838	118.74
K01839	603.2
K01840	157.93
K01841	134.53
K01843	24.01
K01844	2.7
K01845	440.48
K01846	5.25
K01847	80.56
K01848	7.4
K01849	7.4
K01850	0
K01851	72.29
K01854	494.76
K01856	120.99
K01857	98.63
K01858	5.52
K01866	1036.37
K01867	1112.44
K01868	1058.27
K01869	1075.95
K01870	1083.41
K01872	1042.08
K01873	1037.96
K01874	1036.52
K01875	1041.54
K01876	1098.15
K01878	973.12
K01879	973.12
K01880	61.25
K01881	1039.8
K01883	1035.67
K01884	9.38
K01885	532.01
K01886	249.18
K01887	1035.39
K01889	1035.15
K01890	1034.37
K01892	1037.87
K01893	729.51
K01894	121.88
K01895	462.06
K01896	0
K01897	664.97
K01902	354.26
K01903	353.26
K01905	42.66
K01906	1.25
K01907	8.64
K01908	16.47
K01910	88.11
K01911	134.84
K01912	270.72
K01914	585.95
K01915	1317.92
K01916	915.74
K01918	230.74
K01919	894.91
K01920	126.3
K01921	1060.8
K01922	556.27
K01923	1034.12
K01924	1048.38
K01925	1034.37
K01926	672.96
K01928	1195.8
K01929	1036.37
K01933	1027.85
K01934	813.04
K01935	392.75
K01937	990.19
K01938	763.45
K01939	1038.41
K01940	985.8
K01941	84.9
K01945	1025.02
K01947	27.84
K01950	134.74
K01951	1198.54
K01952	1483.49
K01953	317.27
K01955	1013.39
K01956	999.72
K01958	96.65
K01959	125.87
K01960	139.86
K01961	1133.67
K01962	988.58
K01963	998.18
K01965	9.74
K01966	11.16
K01968	93.04
K01969	93.04
K01971	118.7
K01972	1034.37
K01974	4.55
K01975	96.12
K01989	1748.75
K01990	7031.26
K01991	483.57
K01992	6284.11
K01993	255.41
K01994	0.96
K01995	1335.95
K01996	1490.33
K01997	1481.57
K01998	1492.75
K01999	1856.4
K02000	279.43
K02001	167.86
K02002	675.23
K02003	5074.08
K02004	4503.06
K02005	740.87
K02006	106.66
K02007	114.54
K02008	108.52
K02009	52.94
K02010	648.82
K02011	620.63
K02012	720.66
K02013	2110.73
K02014	1408.14
K02015	2519.16
K02016	1669.86
K02017	322.29
K02018	365.18
K02019	207.66
K02020	473.57
K02021	0
K02022	18.56
K02024	17.39
K02025	963.47
K02026	967.04
K02027	1104.89
K02028	2980.22
K02029	2899.99
K02030	4163.29
K02031	745.21
K02032	1015.63
K02033	1036.4
K02034	1053.98
K02035	1872.47
K02036	1561.4
K02037	1001.99
K02038	1001.99
K02039	836.44
K02040	1071.13
K02041	102.64
K02042	150.23
K02043	50.35
K02044	117.14
K02045	125.29
K02046	125.29
K02047	125.29
K02048	219.89
K02049	704.13
K02050	627.05
K02051	502.89
K02052	709.13
K02053	763.47
K02054	449.02
K02055	830.73
K02056	897.85
K02057	1662.1
K02058	214.92
K02062	80.2
K02063	116.37
K02064	116.37
K02065	451.12
K02066	451.12
K02067	452.12
K02068	222.4
K02069	243.91
K02071	1150.94
K02072	1148.25
K02073	1843.38
K02074	116
K02075	117.26
K02076	83.69
K02077	131.05
K02078	1996.63
K02079	0
K02080	1.07
K02081	15.87
K02082	532.74
K02083	35.62
K02086	642.42
K02099	7.5
K02100	5.02
K02103	2.4
K02106	54.48
K02107	63.42
K02108	1028.98
K02109	1060.93
K02110	1029.98
K02111	1028.98
K02112	1028.98
K02113	414.45
K02114	1061.53
K02115	1059.98
K02116	207.1
K02117	201.42
K02118	201.42
K02119	185.21
K02120	201.61
K02121	162.46
K02122	187.93
K02123	201.42
K02124	201.42
K02160	992.95
K02164	41.39
K02167	88.64
K02168	179.57
K02169	340.22
K02170	27.84
K02171	6.93
K02172	6.93
K02173	28.38
K02182	12.73
K02188	141.61
K02189	131.07
K02190	54.22
K02191	36.47
K02192	100.98
K02193	78.51
K02194	78.51
K02195	77.01
K02196	57.68
K02197	77.01
K02198	77.01
K02199	140.69
K02200	143.04
K02203	0.5
K02204	121.58
K02205	0
K02217	280.28
K02221	960.97
K02224	143.74
K02225	87.37
K02226	154.86
K02227	235.33
K02228	0.9
K02229	85.07
K02230	107.49
K02231	145.33
K02232	143.99
K02233	149.57
K02234	86.92
K02236	619.04
K02237	1084.03
K02238	1055.17
K02240	645.43
K02241	6
K02242	772.81
K02243	640.93
K02244	639.96
K02245	621.15
K02246	573.86
K02248	647.08
K02250	0
K02251	1.5
K02255	0
K02258	91.37
K02259	106.55
K02274	210.78
K02275	290.17
K02276	124.25
K02277	23.88
K02278	233.23
K02279	250.95
K02280	248.45
K02281	1
K02282	241.08
K02283	295.51
K02291	259.3
K02297	135.91
K02298	136.63
K02299	136.63
K02300	135.66
K02302	41.8
K02303	242.02
K02304	41.45
K02305	2.1
K02313	1035.17
K02314	1071.76
K02315	39.4
K02316	1035.62
K02317	0
K02334	401.01
K02335	1037.35
K02336	44.06
K02337	1052.1
K02338	932.01
K02339	181.01
K02340	1034.37
K02341	947.29
K02342	810.51
K02343	1066.19
K02344	68.18
K02345	0
K02346	880.42
K02347	76.83
K02348	708.86
K02351	87.49
K02352	0
K02355	1167.59
K02356	1026.37
K02357	1034.37
K02358	1168.53
K02361	35.37
K02362	0
K02363	1.92
K02364	2.32
K02371	772.9
K02372	1023.4
K02377	139.93
K02379	318.79
K02380	156.5
K02381	0.02
K02383	0.5
K02385	36.73
K02386	237.37
K02387	256.94
K02388	256.94
K02389	256.13
K02390	362.32
K02391	91.87
K02392	395.18
K02393	234.2
K02394	223.61
K02395	138.19
K02396	253.99
K02397	253.13
K02398	103.79
K02399	87.87
K02400	256.94
K02401	252.41
K02402	131.96
K02403	205.67
K02404	227.32
K02405	255.94
K02406	564.04
K02407	294.72
K02408	256.99
K02409	297.73
K02410	254.44
K02411	245.66
K02412	256.94
K02413	127.17
K02414	144.21
K02415	258.28
K02416	253.37
K02417	382.61
K02418	128.32
K02419	256.94
K02420	256.94
K02421	251.41
K02422	258.37
K02423	91.92
K02424	1427.06
K02425	0
K02426	104.27
K02427	181.56
K02428	1006.94
K02429	212.62
K02430	47.15
K02431	120.51
K02433	1138.3
K02434	926.43
K02435	925.93
K02436	8.5
K02437	327.84
K02438	212.32
K02439	68.18
K02440	1831.42
K02441	49.9
K02443	5.37
K02444	202.42
K02445	120.4
K02446	73.37
K02448	0.6
K02450	0
K02451	0
K02452	89.04
K02453	242.16
K02454	242.79
K02455	231.49
K02456	286.21
K02457	93.09
K02458	93.09
K02459	93.09
K02460	93.09
K02461	96.53
K02462	93.04
K02463	92.04
K02464	94.79
K02466	12.35
K02467	0
K02468	12.35
K02469	1061.56
K02470	1050.58
K02471	257
K02472	54.16
K02473	19.52
K02474	69.02
K02475	57.45
K02476	58.78
K02477	64
K02478	26.52
K02479	43.26
K02480	91.87
K02481	122
K02482	56.81
K02483	734.66
K02484	777.69
K02485	0
K02486	1.55
K02487	55.44
K02488	1
K02490	1.5
K02492	345.36
K02493	1037.96
K02494	188.23
K02495	1383.23
K02496	99.02
K02497	0
K02498	188.06
K02499	80.83
K02500	496.9
K02501	496.9
K02502	151.71
K02503	1093.5
K02504	75.37
K02505	68.18
K02506	67.18
K02507	76.18
K02508	7.8
K02509	86.8
K02510	115.87
K02511	0
K02517	417.45
K02518	1124.86
K02519	1046.37
K02520	1034.37
K02521	64.18
K02523	351.49
K02525	105.52
K02526	162.41
K02527	354.92
K02528	1034.62
K02529	2657.41
K02530	580.98
K02531	507.73
K02532	56.81
K02533	121.71
K02535	397.84
K02536	385.71
K02538	6.33
K02548	157.81
K02549	93.18
K02550	0
K02551	126.51
K02552	98.93
K02553	115.53
K02554	40.4
K02556	330.16
K02557	496.12
K02558	200.55
K02560	68.18
K02562	20.52
K02563	1034.37
K02564	795.6
K02565	19.97
K02566	128.43
K02567	194.05
K02568	194.05
K02569	82.72
K02570	103.67
K02571	10.96
K02572	97.8
K02573	213.17
K02574	212.38
K02575	301.61
K02584	5.59
K02585	5.92
K02586	12.58
K02587	10.65
K02588	11.05
K02589	1
K02590	1
K02591	7.58
K02592	2.29
K02593	2.29
K02594	11.29
K02595	2.29
K02596	4.58
K02597	2.29
K02598	7.52
K02600	1034.37
K02601	1034.87
K02609	97.04
K02610	97.04
K02611	97.04
K02612	93.55
K02613	113.65
K02614	593.3
K02615	0
K02616	104.01
K02617	4.66
K02618	9.07
K02619	116.7
K02621	857.22
K02622	865.22
K02623	84.82
K02624	143.59
K02625	0.34
K02626	12.99
K02635	0
K02636	1.5
K02647	117.29
K02650	149.61
K02651	332.46
K02652	149.71
K02653	151.49
K02654	295.15
K02655	155.83
K02656	93.57
K02657	4.55
K02658	4.55
K02659	4.55
K02660	4.55
K02661	0
K02662	22.76
K02663	128.14
K02664	35.22
K02665	32.39
K02666	126.31
K02667	5.2
K02668	5.2
K02669	124.72
K02670	63.23
K02671	32.34
K02672	124.43
K02673	30.89
K02674	45.52
K02676	32.39
K02679	60.18
K02680	60.18
K02681	60.18
K02682	68.18
K02686	160.83
K02687	1007.96
K02688	97.04
K02742	60.18
K02744	127.68
K02745	57.79
K02746	58.8
K02747	58.79
K02750	40.29
K02753	0
K02755	3.23
K02756	0.44
K02757	756.23
K02759	1331.18
K02760	1459.56
K02761	1689.31
K02763	2
K02765	56.61
K02768	71.25
K02769	38.28
K02770	845.21
K02771	18.45
K02773	290.57
K02774	289.3
K02775	315.45
K02777	224.72
K02778	0
K02779	1094.62
K02781	124.79
K02782	0.73
K02783	161.2
K02784	73.88
K02786	537.59
K02788	554.29
K02791	157.03
K02793	696.16
K02794	1475.38
K02795	1420.47
K02796	1351.83
K02798	68.96
K02800	92.99
K02802	15.77
K02803	31.78
K02804	138.56
K02805	53.97
K02806	232.86
K02808	0
K02810	794.17
K02812	0
K02813	0
K02814	2
K02815	0
K02819	617.82
K02821	754.85
K02822	1169.09
K02823	547.66
K02824	771.65
K02825	884.02
K02826	0
K02827	0
K02828	0
K02829	0
K02834	932.66
K02835	1036.04
K02836	1034.37
K02837	784.84
K02838	1034.37
K02839	5.32
K02840	0
K02841	343.98
K02843	348.56
K02844	8.91
K02846	1
K02847	49.56
K02848	0
K02849	86.15
K02850	1.4
K02851	703.06
K02852	21.04
K02853	19.28
K02854	0
K02855	0.22
K02856	15.94
K02858	144.4
K02859	83.81
K02860	1034.37
K02862	0
K02863	1034.37
K02864	1034.37
K02867	1034.36
K02871	1026.37
K02874	1034.96
K02876	1007.78
K02878	1007.19
K02879	1034.95
K02881	1031.87
K02884	1034.42
K02886	1035.55
K02887	1034.37
K02888	1034.37
K02890	1042.95
K02892	1034.96
K02895	1032.96
K02897	460.09
K02899	1026.37
K02902	1046.39
K02904	1034.7
K02906	1034.96
K02907	896.84
K02909	1109.98
K02911	1027.35
K02913	1678.61
K02914	1017.78
K02916	1034.37
K02919	855.31
K02926	1034.96
K02927	0
