KO	GI_11
K00808	0
K00809	0
K00812	757.3
K00813	4.01
K00817	637.13
K00818	343.2
K00819	2
K00820	594.42
K00821	454.87
K00822	2.67
K00823	3.57
K00824	3.99
K00826	802.7
K00830	4.6
K00831	412.85
K00832	18.82
K00833	177.35
K00835	4.01
K00836	4.14
K00839	1.8
K00840	5.81
K00841	8.31
K00842	1.5
K00844	11.64
K00845	765.03
K00847	583.61
K00848	229.37
K00849	266.37
K00850	1164.74
K00851	13.58
K00852	405.92
K00853	238.58
K00854	743.5
K00855	4.01
K00856	20.81
K00857	410.46
K00858	585.95
K00859	500.85
K00860	282.85
K00862	8
K00863	133.04
K00864	685.41
K00865	335.38
K00867	6.01
K00868	228.83
K00869	7
K00870	0
K00872	329.27
K00873	799.71
K00874	674.48
K00876	904.55
K00878	607.65
K00879	59.98
K00880	85.71
K00881	0.4
K00882	627.27
K00883	6.54
K00884	4.01
K00885	2.21
K00886	0
K00887	51.33
K00891	730.52
K00892	4.01
K00895	15.45
K00897	1
K00899	208.56
K00901	434.85
K00906	6.35
K00912	34.4
K00917	51.98
K00918	0.5
K00919	511.95
K00924	38.35
K00925	644.95
K00926	457.26
K00927	587.15
K00928	1170.56
K00929	785.03
K00930	482.17
K00931	543.72
K00932	4.01
K00936	1145.95
K00937	311.69
K00938	7
K00939	587.44
K00940	146.15
K00941	658.19
K00942	616.29
K00943	386.53
K00945	728.84
K00946	34.9
K00947	1
K00948	839.84
K00949	567.33
K00950	266.26
K00951	617.74
K00954	585.95
K00955	246.81
K00956	26.02
K00957	272.14
K00958	12.8
K00962	585.45
K00963	577.54
K00965	240.34
K00966	40.29
K00968	0
K00969	516.26
K00970	251.46
K00971	320.23
K00972	95.51
K00973	649.47
K00974	662.6
K00975	1063.21
K00978	181.73
K00979	39.9
K00980	1.52
K00981	629.95
K00982	5.35
K00983	203.41
K00984	3.64
K00986	10.54
K00988	0
K00989	364
K00990	15.45
K00991	615.57
K00992	1.34
K00993	0
K00995	827.06
K00996	1.61
K00997	423.38
K00998	4.01
K01000	596.92
K01002	11.98
K01003	1.01
K01004	1
K01006	638.69
K01007	324.28
K01008	316.38
K01011	468.13
K01012	993
K01023	4.12
K01026	371.99
K01027	0
K01028	3.14
K01029	39.15
K01031	2.13
K01032	2.13
K01034	256.67
K01035	256.67
K01039	1.51
K01040	1.51
K01042	331.6
K01046	258.35
K01048	300.07
K01051	65.16
K01053	3.13
K01055	4.14
K01056	585.95
K01057	20.89
K01058	4.01
K01060	90.87
K01061	8.07
K01066	128.65
K01067	0
K01069	5.36
K01070	5.95
K01071	93.16
K01073	1
K01075	1.01
K01077	72.3
K01078	0.33
K01079	28.3
K01081	72.31
K01082	136.8
K01083	0.01
K01085	4.01
K01086	0
K01087	4.85
K01089	19.46
K01090	561.64
K01091	787.33
K01092	55.96
K01093	3.4
K01095	23.44
K01096	4.01
K01101	1
K01104	965.4
K01113	1.01
K01114	167.9
K01117	0
K01118	253.35
K01119	296.12
K01120	0.5
K01121	0
K01126	856.61
K01129	568.9
K01130	42.9
K01133	7.87
K01134	0
K01135	0
K01136	0
K01137	0
K01138	66.67
K01139	4.02
K01141	5.02
K01142	580.73
K01144	16.26
K01146	4.01
K01147	16.44
K01150	7.02
K01151	574.6
K01153	569.25
K01154	671.56
K01155	18.97
K01156	290.92
K01158	0.33
K01159	210.4
K01160	6.02
K01163	242.72
K01165	0
K01166	0.33
K01167	0.33
K01169	5.62
K01173	37.54
K01174	10.9
K01175	4.01
K01176	85.61
K01178	0.33
K01179	784.5
K01181	78.86
K01182	244.69
K01183	297.45
K01184	0
K01185	123.66
K01186	184.71
K01187	541.36
K01188	0
K01190	883.66
K01191	266.12
K01192	37.59
K01193	328.63
K01194	9.36
K01195	93.4
K01197	280.94
K01198	51.43
K01200	328.34
K01201	58.05
K01205	35.13
K01206	250.31
K01207	441.71
K01208	0
K01209	431.11
K01210	0
K01212	5.98
K01215	2.51
K01216	0.23
K01218	69.15
K01219	0
K01220	1.33
K01222	264.71
K01223	407.32
K01224	331
K01226	169.1
K01227	1.5
K01232	276.16
K01233	0.51
K01235	41.33
K01236	7.34
K01239	155.48
K01241	20.8
K01243	583.96
K01246	111.72
K01247	117.8
K01250	9.01
K01251	71.57
K01252	4.02
K01253	0
K01255	76.56
K01256	10.14
K01258	660.56
K01259	75.95
K01261	6.5
K01262	815.58
K01263	0
K01264	1
K01265	975.36
K01266	2.16
K01267	381.66
K01269	0
K01270	466.69
K01271	488.74
K01273	306.04
K01274	0.5
K01277	15.95
K01278	31.4
K01281	2.66
K01283	0
K01284	45.91
K01286	699.47
K01295	74.01
K01297	379.86
K01299	8.85
K01301	0
K01303	0
K01304	102.45
K01305	222.21
K01308	182.52
K01318	2.08
K01322	3.3
K01338	960.76
K01342	0
K01347	0
K01354	5.02
K01355	0.6
K01356	722.31
K01358	663.73
K01361	60.5
K01372	23.95
K01387	146.87
K01390	0
K01392	0
K01399	1
K01400	1.93
K01401	0
K01406	1
K01407	4.01
K01409	734.65
K01414	5.68
K01415	0
K01417	0
K01419	162.77
K01420	704.79
K01421	783.65
K01424	553.48
K01425	176.7
K01426	12.96
K01427	0
K01428	6.88
K01429	6.61
K01430	7.43
K01432	0
K01433	22.27
K01434	2.99
K01436	408.13
K01438	157.42
K01439	334.16
K01440	0
K01442	430.47
K01443	467.62
K01444	0.5
K01446	12.48
K01447	149.34
K01448	2308.8
K01449	999.19
K01451	354.18
K01452	0
K01453	0
K01455	6.57
K01457	0
K01458	0.66
K01460	4.01
K01461	0
K01462	1346.29
K01464	260.92
K01465	596.19
K01466	2.81
K01467	3.65
K01468	234.27
K01469	0
K01470	141.69
K01471	0.33
K01473	0
K01474	0
K01476	84.86
K01477	1.66
K01478	289.6
K01479	10.42
K01480	294.36
K01482	5.26
K01483	3.88
K01484	7.14
K01485	85.21
K01486	253.15
K01487	115.89
K01488	220.35
K01489	567.08
K01491	586.94
K01492	17.45
K01493	506.6
K01494	178.6
K01495	429.04
K01496	194.95
K01497	5.68
K01499	8.38
K01501	75.49
K01502	0
K01505	4.31
K01507	60.17
K01512	301.96
K01515	697.69
K01518	0
K01520	499.09
K01521	5.62
K01523	148.6
K01524	700.57
K01525	5.35
K01531	191.12
K01533	172.89
K01534	740.63
K01535	0
K01537	993.68
K01545	5.21
K01546	146.29
K01547	154.29
K01548	146.29
K01551	408.56
K01555	1.34
K01556	1.33
K01560	21.29
K01561	2.94
K01563	1.2
K01567	382.27
K01568	0
K01569	42.58
K01571	324.16
K01572	402.17
K01573	20.67
K01574	42.72
K01575	17.02
K01576	2.33
K01577	0.6
K01578	0
K01579	221.87
K01580	116.3
K01581	8.03
K01582	237.36
K01583	37.33
K01584	3.55
K01585	242.76
K01586	783.53
K01588	580.95
K01589	142.47
K01590	58.33
K01591	585.95
K01593	4.1
K01594	0
K01595	60.14
K01596	37.16
K01597	7
K01598	6.5
K01599	889.03
K01601	2.91
K01602	0
K01607	288.94
K01608	3.55
K01609	428.38
K01610	238.67
K01611	619.92
K01613	435.42
K01615	1
K01616	0
K01617	0
K01619	549.26
K01620	431.82
K01621	75.08
K01622	0
K01623	11.84
K01624	1043.48
K01625	588.74
K01626	160.56
K01627	33.73
K01628	354.57
K01629	128.97
K01630	10.44
K01631	6.54
K01633	196.28
K01635	2.5
K01637	5.35
K01638	16.06
K01639	78.64
K01640	74.35
K01641	7
K01643	378.41
K01644	234.4
K01646	231.91
K01647	247.71
K01649	642.36
K01652	1012.27
K01653	813.44
K01654	223.4
K01655	0
K01657	433.39
K01658	419.41
K01659	3.55
K01661	20.35
K01662	733.87
K01664	224.46
K01665	242.42
K01666	174.18
K01667	147.89
K01668	2.58
K01669	15.44
K01671	2.21
K01673	402.54
K01674	0.5
K01676	26.15
K01677	512.2
K01678	509.23
K01679	16.95
K01681	747.04
K01682	5.02
K01683	0
K01684	139.52
K01685	266.23
K01686	732.54
K01687	805.01
K01689	684.33
K01690	5.35
K01692	5.98
K01693	469.41
K01695	447.27
K01696	627.73
K01697	2.8
K01698	417.03
K01699	157.57
K01703	483.93
K01704	483.93
K01706	9.85
K01707	0.01
K01708	5.02
K01709	181.73
K01710	804.13
K01711	75.05
K01712	241.48
K01713	3.13
K01714	1265.4
K01715	550.44
K01716	5.02
K01719	20.97
K01720	3.87
K01721	0
K01724	1.34
K01725	74.54
K01727	17
K01728	1.53
K01729	1.01
K01730	38.13
K01733	681.84
K01734	569.59
K01735	687.57
K01736	580.95
K01737	354.67
K01738	1196.03
K01739	325.59
K01740	783.57
K01744	70.52
K01745	517.62
K01746	143.58
K01749	344.13
K01750	137.86
K01751	186.43
K01752	1257.16
K01753	87.17
K01754	729.36
K01755	583.92
K01756	586.37
K01758	2.8
K01759	716.75
K01760	355.81
K01761	342.39
K01766	5.02
K01768	7
K01770	565.85
K01771	1.35
K01772	7.2
K01775	797.65
K01776	590.1
K01777	75.14
K01778	723.49
K01779	286.18
K01781	0
K01782	5.34
K01783	600.81
K01784	896.8
K01785	463.87
K01787	77.95
K01788	77.92
K01790	505.52
K01791	599.4
K01792	6.02
K01795	1
K01796	0
K01799	0
K01800	1.01
K01801	2.94
K01802	39.01
K01803	618.42
K01804	283.72
K01805	137.51
K01807	18.42
K01808	554.74
K01809	340
K01810	589.61
K01811	106.08
K01812	454.2
K01813	135.32
K01814	489.37
K01815	204.86
K01816	14.65
K01817	491.86
K01818	69.44
K01819	4.2
K01820	0
K01821	281.94
K01823	19.33
K01825	5.02
K01826	5.94
K01829	0
K01834	77.09
K01835	726.94
K01838	12.43
K01839	508.16
K01840	23.27
K01841	6.29
K01843	365.68
K01844	0
K01845	379.51
K01846	289.98
K01847	32.1
K01848	0.4
K01849	0
K01850	0
K01851	2.33
K01854	267.73
K01856	3.14
K01857	3.13
K01858	12.99
K01866	755.17
K01867	589.7
K01868	625.53
K01869	513.28
K01870	591.28
K01872	935.42
K01873	658.95
K01874	688.4
K01875	628.51
K01876	632.78
K01878	22
K01879	22
K01880	568.95
K01881	740
K01883	667.86
K01884	1
K01885	446.58
K01886	447.91
K01887	585.95
K01889	585.95
K01890	585.95
K01892	587.78
K01893	574.83
K01894	5.35
K01895	64.36
K01896	1.2
K01897	316.14
K01902	26.5
K01903	15.4
K01905	42.71
K01906	136.62
K01907	1
K01908	3.21
K01910	230.33
K01911	20
K01912	337.13
K01914	515.33
K01915	1351.76
K01916	151.68
K01918	362.59
K01919	289.65
K01920	5.35
K01921	615.72
K01922	6.5
K01923	581.95
K01924	585.95
K01925	585.95
K01926	581.25
K01928	722.41
K01929	586.5
K01933	583.92
K01934	582.65
K01935	322.05
K01937	512.67
K01938	571
K01939	661.88
K01940	585.28
K01941	0.33
K01945	579.95
K01947	0
K01950	575.73
K01951	743.42
K01952	602
K01953	642.46
K01955	1130.79
K01956	718.56
K01958	333.63
K01959	1.01
K01960	25.91
K01961	448.08
K01962	386.54
K01963	529.67
K01965	0
K01966	23.89
K01968	1.34
K01969	1.34
K01971	75.99
K01972	594.25
K01974	1.6
K01975	226.04
K01989	559.92
K01990	5107.97
K01991	60.46
K01992	4365.13
K01993	376.46
K01994	0
K01995	660.44
K01996	661.1
K01997	661.1
K01998	661.12
K01999	827.03
K02000	163.57
K02001	163.07
K02002	169.56
K02003	4967.49
K02004	4705.87
K02005	776.77
K02006	681.97
K02007	736.91
K02008	728.77
K02009	474.58
K02010	372.42
K02011	385.45
K02012	611.43
K02013	2058.7
K02014	161.37
K02015	2438.08
K02016	2023.43
K02017	399.37
K02018	416.48
K02019	127.67
K02020	510.93
K02021	0.31
K02022	0.02
K02024	11.23
K02025	1562.9
K02026	1564.47
K02027	1148.13
K02028	977.51
K02029	1133.64
K02030	1608.37
K02031	786.4
K02032	945.14
K02033	1636.72
K02034	1501.04
K02035	1863.65
K02036	631.79
K02037	629.29
K02038	628.79
K02039	585.12
K02040	845.29
K02041	281.94
K02042	291.21
K02043	4.23
K02044	302.15
K02045	11.31
K02046	8.31
K02047	8.31
K02048	108.66
K02049	1632.32
K02050	1579.49
K02051	1654.12
K02052	87.22
K02053	321.84
K02054	320.6
K02055	329.12
K02056	962.24
K02057	2049.15
K02058	334.34
K02062	4.01
K02063	4.01
K02064	4.01
K02065	48.84
K02066	48.84
K02067	40.84
K02068	178.2
K02069	178.7
K02071	761.45
K02072	762.5
K02073	770.36
K02074	3.63
K02075	2.63
K02076	1.7
K02077	7.07
K02078	1167.68
K02079	0.6
K02080	3.57
K02081	9.6
K02082	109.26
K02083	4.28
K02086	8.2
K02099	51.87
K02100	4.33
K02103	348.61
K02106	41.8
K02107	199.3
K02108	562.38
K02109	651.48
K02110	562.38
K02111	567.38
K02112	562.38
K02113	561.54
K02114	562.38
K02115	562.38
K02116	126.96
K02117	302.26
K02118	307.26
K02119	257.18
K02120	302.26
K02121	261.66
K02122	257.18
K02123	307.26
K02124	302.26
K02160	424.39
K02164	1.34
K02167	3.73
K02168	90.45
K02169	28.35
K02170	6.07
K02171	707.63
K02172	645.5
K02173	1.14
K02182	3
K02188	451.69
K02189	447.71
K02190	373.06
K02191	300.59
K02192	108.02
K02193	17.47
K02194	16.47
K02195	16.47
K02196	4.02
K02197	16.47
K02198	17.47
K02199	5.02
K02200	6.03
K02203	103.87
K02204	3.84
K02205	1
K02217	348.77
K02221	374.34
K02224	490.49
K02225	1.34
K02226	528.69
K02227	462.52
K02228	0
K02229	1.33
K02230	22.26
K02231	532.79
K02232	592.58
K02233	532.93
K02234	1.33
K02236	2
K02237	484.9
K02238	1241.91
K02240	7
K02241	297.83
K02242	165.44
K02243	7
K02244	7
K02245	6.5
K02246	141.62
K02248	1.5
K02250	0
K02251	0
K02255	4.01
K02258	1.34
K02259	1.34
K02274	5.6
K02275	5.94
K02276	4.94
K02277	3.6
K02278	103.8
K02279	13.24
K02280	6.09
K02281	0
K02282	12.14
K02283	326.52
K02291	9.45
K02297	5.67
K02298	5.67
K02299	5.67
K02300	5.67
K02302	40.95
K02303	2.67
K02304	420.73
K02305	1.02
K02313	598.05
K02314	658
K02315	974.22
K02316	659.28
K02317	4.01
K02334	298.53
K02335	513.97
K02336	5.02
K02337	780.54
K02338	587.92
K02339	5.35
K02340	585.95
K02341	585.95
K02342	321.06
K02343	585.95
K02344	4.01
K02345	5.01
K02346	614.37
K02347	209.15
K02348	107.39
K02351	0.33
K02352	1.8
K02355	1240.05
K02356	589.96
K02357	585.95
K02358	955.51
K02361	19.46
K02362	5.02
K02363	5.02
K02364	4.01
K02371	472
K02372	571.11
K02377	79.3
K02379	239.33
K02380	30.25
K02381	2.21
K02383	0
K02385	351.9
K02386	15.98
K02387	463.75
K02388	473.85
K02389	469.75
K02390	525.51
K02391	3.55
K02392	850.95
K02393	15.65
K02394	15.65
K02395	271.83
K02396	606.09
K02397	469.75
K02398	463.75
K02399	2.55
K02400	464.35
K02401	288.31
K02402	2.54
K02403	2.87
K02404	461.04
K02405	463.75
K02406	1327.85
K02407	642.59
K02408	463.75
K02409	464.08
K02410	463.75
K02411	462.75
K02412	463.75
K02413	463.75
K02414	457.38
K02415	342.53
K02416	463.75
K02417	466.46
K02418	427.42
K02419	463.75
K02420	462.75
K02421	288.31
K02422	697.88
K02423	2.54
K02424	9.19
K02425	2.21
K02426	24.98
K02427	17.45
K02428	601.96
K02429	107.3
K02430	5.81
K02431	98.39
K02433	510.79
K02434	508.66
K02435	508.66
K02436	2.21
K02437	422.98
K02438	240.83
K02439	5.02
K02440	634.53
K02441	5.02
K02443	695.34
K02444	57.58
K02445	376.61
K02446	406.24
K02448	1.02
K02450	9
K02451	1.8
K02452	4.74
K02453	13.14
K02454	14.15
K02455	12.14
K02456	10.34
K02457	5.14
K02458	6.14
K02459	7.14
K02460	6.14
K02461	5.14
K02462	4.74
K02463	0.33
K02464	2.2
K02466	20.01
K02467	4.01
K02468	12.01
K02469	895.58
K02470	898.51
K02471	0.53
K02472	14.96
K02473	10.62
K02474	190.67
K02475	215.98
K02476	215.98
K02477	757.51
K02478	202.98
K02479	1.53
K02480	0.33
K02481	101.5
K02482	27.33
K02483	11.91
K02484	95.42
K02485	4.01
K02486	0
K02487	1.33
K02488	0
K02490	2.4
K02492	280.28
K02493	458.65
K02494	5.35
K02495	1281.55
K02496	5.02
K02497	0
K02498	5.35
K02499	414.95
K02500	526.19
K02501	485.47
K02502	457.31
K02503	586.29
K02504	4.01
K02505	5.01
K02506	3.61
K02507	6.62
K02508	4.61
K02509	5.44
K02510	140.56
K02511	3.61
K02517	36.21
K02518	590.15
K02519	590.95
K02520	662.41
K02521	4.01
K02523	37.01
K02525	76.46
K02526	439.98
K02527	33.4
K02528	512.95
K02529	3119.72
K02530	2.72
K02531	1
K02532	13.69
K02533	16.45
K02535	17.78
K02536	33.43
K02538	0.4
K02548	31.17
K02549	4.91
K02550	0.6
K02551	27.32
K02552	6.91
K02553	5.35
K02554	2
K02556	725.91
K02557	778.03
K02558	5.35
K02560	4.01
K02562	4.01
K02563	585.95
K02564	508.85
K02565	4.01
K02566	14.01
K02567	5.57
K02568	3.51
K02569	3.73
K02570	4.57
K02571	1.01
K02572	3.21
K02573	6.36
K02574	6.42
K02575	148.08
K02584	22.7
K02585	194.05
K02586	202.71
K02587	231.25
K02588	469.81
K02589	154.3
K02590	154.3
K02591	202.71
K02592	148.8
K02593	0
K02594	206.72
K02595	0
K02596	0
K02597	0
K02598	329.65
K02600	585.95
K02601	625
K02609	2.13
K02610	2.13
K02611	2.13
K02612	2.13
K02613	2.13
K02614	164.26
K02615	1.8
K02616	2.13
K02617	1.8
K02618	1.8
K02619	236.92
K02621	329.74
K02622	339.74
K02623	1.33
K02624	6.74
K02625	1
K02626	1.2
K02635	0
K02636	0
K02647	510.11
K02650	595.73
K02651	24.87
K02652	622.25
K02653	628.69
K02654	550.83
K02655	1.34
K02656	1.01
K02657	1.01
K02658	1.01
K02659	1.01
K02660	1.01
K02661	1.01
K02662	286.4
K02663	356.52
K02664	241.22
K02665	1.01
K02666	11.94
K02667	1.01
K02668	1.01
K02669	572.82
K02670	1.01
K02671	1.01
K02672	1.34
K02673	1.01
K02674	1.01
K02676	1.01
K02679	4.01
K02680	4.01
K02681	4.01
K02682	4.01
K02686	4.34
K02687	684.25
K02688	5.15
K02742	3.41
K02744	64.61
K02745	61.02
K02746	61.02
K02747	61.02
K02750	120.69
K02753	2.91
K02755	0.5
K02756	0
K02757	465.32
K02759	273.93
K02760	257.19
K02761	256.55
K02763	144.77
K02765	262.03
K02768	77.56
K02769	4.7
K02770	603.47
K02771	0
K02773	23.05
K02774	23.05
K02775	178.44
K02777	340.07
K02778	1.8
K02779	277.55
K02781	112.7
K02782	48.38
K02783	222.4
K02784	4.01
K02786	1.33
K02788	1.33
K02791	95.93
K02793	228.38
K02794	311.76
K02795	311
K02796	335.69
K02798	7.39
K02800	14.4
K02802	0
K02803	0
K02804	238.19
K02805	43.53
K02806	223.93
K02808	0
K02810	319.61
K02812	1.4
K02813	1.4
K02814	2.95
K02815	1.95
K02819	131.23
K02821	270.89
K02822	342.22
K02823	576.18
K02824	622.64
K02825	433.8
K02826	0
K02827	0
K02828	0
K02829	0
K02834	579.85
K02835	514.24
K02836	512.95
K02837	569.77
K02838	585.95
K02839	11.97
K02840	1.61
K02841	6.68
K02843	29.55
K02844	16.12
K02846	4.01
K02847	2.21
K02848	3.22
K02849	15.44
K02850	2.21
K02851	232.92
K02852	4.91
K02853	4.01
K02854	4.01
K02855	6.81
K02856	17
K02858	42.74
K02859	0.5
K02860	585.95
K02862	0
K02863	585.95
K02864	585.95
K02867	585.95
K02871	585.95
K02874	585.95
K02876	585.95
K02878	585.95
K02879	585.95
K02881	585.95
K02884	585.95
K02886	585.95
K02887	585.95
K02888	512.95
K02890	585.95
K02892	585.95
K02895	585.95
K02897	798.63
K02899	512.95
K02902	585.95
K02904	580.95
K02906	585.95
K02907	580.95
K02909	522.97
K02911	585.22
K02913	354.51
K02914	437.29
K02916	584.72
K02919	448.42
K02926	585.95
K02927	0.23
K02931	585.95
K02933	585.95
K02935	585.95
K02939	585.95
K02945	672.58
K02946	585.95
K02948	584.15
K02950	585.95
K02952	585.95
K02954	586.45
K02956	585.95
K02959	585.95
K02961	585.95
K02963	585.95
K02965	585.05
K02967	658.95
K02968	584.15
K02970	586.94
K02972	4.01
K02982	585.95
K02986	683.65
K02988	585.95
K02990	585.95
K02992	585.95
K02994	585.95
K02996	585.95
K03040	586.85
K03043	591.95
K03046	585.95
K03048	7
K03060	565
K03070	531.45
K03071	7.54
K03072	388.16
K03073	584.12
K03074	388.16
K03075	584.94
K03076	591.45
K03077	329.33
K03078	4.01
K03079	110.15
