function.	oral_14
K00456	0.0308952
K00457	3.0109262
K00459	34.8419894
K00462	0
K00466	0
K00467	0.2050668
K00469	0.2135887
K00470	0
K00471	0
K00472	0
K00476	0
K00477	0
K00478	0.0391768
K00479	0.1310164
K00480	0.006743
K00481	0
K00483	1.9060741
K00484	18.2790848
K00485	0.132978
K00486	2.8433872
K00491	0
K00492	0
K00493	0
K00495	0
K00496	0.5673129
K00499	0
K00500	2.7133565
K00505	0.0221906
K00507	1.3857473
K00508	2.8974231
K00510	0.5245796
K00511	0.0154476
K00517	4.1987724
K00518	0.0154476
K00519	0
K00520	2.5244897
K00523	7.1596559
K00525	113.7942397
K00526	112.0227337
K00527	74.5672779
K00528	36.8583339
K00529	0.1484256
K00530	0
K00531	0.141714
K00532	0.0355395
K00533	0.0177698
K00534	0
K00537	47.4904494
K00538	0.0071079
K00539	0
K00540	85.5565074
K00543	0.006743
K00545	0.1567073
K00547	24.3734257
K00548	12.9534299
K00549	81.1549827
K00554	100.3503598
K00556	4.5133751
K00557	29.8014552
K00558	161.9760473
K00559	0.1104502
K00560	82.581904
K00561	4.3824005
K00563	32.9588185
K00564	59.764
K00566	114.4816425
K00567	89.988537
K00568	20.9874873
K00569	0.3892794
K00570	0
K00571	36.9191065
K00573	36.9277319
K00574	20.8443289
K00575	15.5471959
K00584	1.0191414
K00588	1.6941644
K00590	0.4803746
K00595	2.1273877
K00596	0.0259605
K00598	0.4977361
K00599	73.3458399
K00600	99.0762194
K00602	96.5985439
K00603	12.829809
K00604	105.9765502
K00605	22.9207422
K00606	39.4518827
K00607	1.7683634
K00608	0
K00609	88.6534317
K00610	17.2797794
K00611	93.2516348
K00612	0.4391761
K00613	0.0459198
K00614	10.4771462
K00615	171.5094482
K00616	88.167051
K00619	4.775601
K00620	32.742619
K00622	0.2742377
K00624	0.0391768
K00625	48.8400632
K00626	59.874648
K00627	82.0151355
K00631	10.8246012
K00632	4.8664856
K00633	0.4682954
K00634	1.3821184
K00635	1.1361277
K00638	4.9663031
K00639	9.837123
K00640	100.4921366
K00641	36.5799955
K00643	0.006743
K00645	98.7861195
K00646	0
K00647	21.3795373
K00648	122.6852726
K00651	41.9005645
K00652	42.8704999
K00655	119.278235
K00656	101.8901083
K00657	20.5402314
K00658	37.1466855
K00661	28.4553694
K00662	16.8977446
K00663	0.1739889
K00666	8.2947841
K00672	0
K00673	0.053944
K00674	79.7812444
K00675	0.8852305
K00676	5.9933423
K00677	46.2813779
K00680	51.948853
K00681	24.3721791
K00683	3.7519017
K00684	33.9284065
K00685	12.8876889
K00686	0.0533093
K00687	38.6859295
K00688	76.8997177
K00689	6.5244285
K00690	25.0416842
K00691	24.3859632
K00692	3.0786441
K00693	0
K00694	2.5234988
K00696	0.1672459
K00697	0.4302397
K00700	49.3594299
K00701	1.9214984
K00702	0.003554
K00703	51.9304883
K00705	67.0748564
K00712	3.6926562
K00713	0
K00720	0.9607492
K00721	10.7469012
K00729	0
K00737	0.2244545
K00745	0.9970082
K00748	47.9029892
K00752	16.6184499
K00754	10.5958211
K00756	34.6177288
K00757	30.6357525
K00758	1.0096691
K00759	99.0597123
K00760	80.4847128
K00761	96.941473
K00762	99.5536426
K00763	88.0859562
K00764	98.1764492
K00765	55.2749861
K00766	54.9331595
K00767	46.3203872
K00768	4.0318674
K00769	30.769033
K00772	2.0476404
K00773	99.1848263
K00776	0.0391768
K00777	0.0291788
K00782	38.8394632
K00783	97.6889391
K00784	55.4143058
K00785	25.2865343
K00786	15.3564582
K00788	102.6775403
K00789	110.5899591
K00790	148.896717
K00791	99.4822354
K00793	66.7418471
K00794	67.9537092
K00795	41.8082697
K00796	98.1310106
K00797	33.4119465
K00798	3.9611252
K00799	18.1949527
K00800	97.8390178
K00801	0.0154476
K00803	0.4095379
K00805	29.4681942
K00806	98.1367105
K00808	0
K00809	4.3680647
K00810	0
K00812	25.4067248
K00813	14.7898901
K00817	77.1621858
K00818	16.619815
K00819	5.0970463
K00820	98.1223776
K00821	20.3643172
K00822	0.013486
K00823	0.9444115
K00824	6.4997115
K00826	107.4888035
K00830	0.0261095
K00831	70.7560896
K00832	17.0137764
K00833	45.5199573
K00835	16.5473154
K00836	8.4355774
K00837	1.8677819
K00839	0.2160063
K00840	0
K00841	38.8873371
K00842	0.003554
K00843	0
K00844	0.2901138
K00845	75.4693026
K00847	60.1088029
K00848	12.002303
K00849	49.8591454
K00850	70.0791141
K00851	22.0812899
K00852	21.1209065
K00853	0.7413916
K00854	9.8956104
K00855	0.0462847
K00856	0.3173871
K00857	66.9192458
K00858	99.5397121
K00859	99.682567
K00860	11.7047049
K00862	0
K00863	21.1590337
K00864	51.1052381
K00865	67.3245725
K00867	59.7816739
K00868	86.1172042
K00869	53.0905512
K00870	0
K00872	70.2177893
K00873	100.3614159
K00874	58.0933746
K00875	0
K00876	72.4651297
K00878	49.4847875
K00879	8.1725238
K00880	6.9378219
K00881	0.003554
K00882	61.6763948
K00883	0.0463428
K00884	9.1483717
K00885	9.5494452
K00886	2.3079136
K00887	0
K00891	98.6819807
K00892	0
K00893	0
K00895	1.0299254
K00897	5.5529795
K00899	0.2758153
K00901	96.5350469
K00903	0
K00906	0.013486
K00912	46.692284
K00917	50.6371507
K00918	0.003554
K00919	69.0991569
K00924	1.181145
K00925	115.844729
K00926	49.5742788
K00927	99.9747567
K00928	87.4058877
K00929	1.6917291
K00930	47.8523201
K00931	91.9369689
K00932	0
K00934	0.003554
K00936	52.1596057
K00937	42.2505887
K00938	49.0791087
K00939	99.6435771
K00940	100.1650184
K00941	73.4834071
K00942	101.7262608
K00943	95.1494314
K00945	84.8017428
K00946	48.7747682
K00947	0
K00948	149.5898092
K00949	51.7029503
K00950	77.5748353
K00951	100.9990098
K00952	0
K00954	98.8776989
K00955	1.462092
K00956	18.0550845
K00957	20.5517034
K00958	16.1211523
K00960	0
K00962	97.8746711
K00963	104.1392406
K00965	55.5020653
K00966	0.7454312
K00968	0.1375189
K00969	88.7365028
K00970	28.9979452
K00971	6.0523049
K00972	0.0355395
K00973	84.6889585
K00974	93.5256516
K00975	81.0470116
K00978	4.0880716
K00979	47.4881202
K00980	4.7565085
K00981	104.0274729
K00982	27.1629634
K00983	51.1298715
K00984	1.6512189
K00985	0
K00986	1.2973897
K00988	0
K00989	28.1798037
K00990	40.6088499
K00991	48.5053998
K00992	0.0071079
K00995	101.0759205
K00996	5.5049076
K00997	83.6753004
K00998	10.4003992
K00999	0.0391768
K01000	98.9365113
K01002	2.7029782
K01003	0.1242734
K01004	0.6055886
K01005	8.6246068
K01006	18.5800038
K01007	23.3790024
K01008	24.1948107
K01011	4.5969791
K01012	57.8778138
K01013	0
K01023	5.8782236
K01026	0.8386578
K01027	0.0391768
K01028	3.1901352
K01029	3.3639182
K01031	0.1634503
K01032	0.1634503
K01034	24.0663464
K01035	23.8962008
K01036	0
K01039	1.0415535
K01040	1.0415535
K01041	0.1417862
K01042	26.5910845
K01043	8.5641467
K01046	0.4233055
K01048	8.862898
K01051	0.8042229
K01053	2.1785753
K01054	0.1175304
K01055	0.337046
K01056	98.9509795
K01057	27.927751
K01058	32.8264309
K01060	22.1683646
K01061	1.2619808
K01066	8.1559756
K01067	0.1535997
K01069	30.9703473
K01070	24.8067252
K01071	22.7487218
K01073	0.0583576
K01075	0.1672459
K01076	1.1678382
K01077	3.9459956
K01078	3.8564829
K01079	73.4567041
K01081	43.1279644
K01082	29.4000278
K01083	1.0379753
K01085	2.1001003
K01087	0.321049
K01089	22.8059013
K01090	32.249373
K01091	134.5109978
K01092	102.8943954
K01093	0.006743
K01095	42.7980743
K01096	13.3190257
K01101	20.2365423
K01103	0
K01104	126.1951989
K01112	1.1678382
K01113	1.5164597
K01114	0.5101099
K01115	0
K01117	0
K01118	22.5188317
K01119	27.2267069
K01120	0.1964247
K01121	0
K01126	66.0113398
K01128	0.003554
K01129	23.2191109
K01130	1.8307973
K01133	0.006743
K01138	2.1025639
K01139	22.6683857
K01141	10.4071422
K01142	119.6579627
K01143	0
K01144	2.7056472
K01146	0
K01147	26.2047834
K01150	2.0133242
K01151	9.1830545
K01152	0
K01153	116.3564899
K01154	152.8825645
K01155	22.8183357
K01156	50.1336065
K01157	0
K01158	0
K01159	49.4420219
K01160	1.9617505
K01163	4.3576187
K01166	10.3936562
K01167	0
K01169	0.013486
K01173	15.7729988
K01174	1.1436344
K01175	13.3646653
K01176	45.5842499
K01178	0.0376382
K01179	7.7599187
K01180	0
K01181	0.9360095
K01182	3.6121321
K01183	1.267384
K01184	0
K01185	8.6771417
K01186	23.714939
K01187	10.8335269
K01190	29.7917501
K01191	34.9143098
K01192	0.7596188
K01193	75.8546795
K01194	0.8447774
K01195	16.1533035
K01197	28.1069934
K01198	2.2172808
K01199	0.1672459
K01200	23.3347102
K01201	2.3862715
K01202	0
K01205	0.2264617
K01206	27.9829615
K01207	59.1893851
K01208	1.4994814
K01209	2.3637507
K01210	0
K01212	1.7425623
K01213	0
K01214	0
K01215	22.7806871
K01216	0.1672459
K01218	2.0495106
K01219	0
K01220	47.7912689
K01222	8.8767708
K01223	150.2205913
K01224	2.9989988
K01225	0.0106619
K01226	39.5719585
K01227	13.2322011
K01232	1.4300154
K01233	0.0398114
K01234	8.4401694
K01235	0.4508052
K01236	0.9397049
K01238	14.9114722
K01239	4.101627
K01241	0.3837501
K01243	94.2210242
K01246	82.6493425
K01247	2.432259
K01249	0
K01250	0.3187051
K01251	5.0763905
K01252	0.0459198
K01253	0
K01255	43.9759847
K01256	74.5457269
K01258	69.9582571
K01259	22.3816491
K01261	47.7098941
K01262	97.8201221
K01263	0.0843181
K01264	0.1958841
K01265	101.8058787
K01266	1.6251021
K01267	0.2777361
K01269	18.9727816
K01270	40.1072209
K01271	34.9185531
K01273	2.7548932
K01274	17.25753
K01277	1.3725188
K01278	7.7909961
K01281	49.6637118
K01283	0.0154476
K01284	8.7207026
K01286	11.271544
K01289	0.3892794
K01295	3.6364455
K01297	20.3380929
K01299	0.9576722
K01301	0.0308952
K01303	0.0583576
K01304	37.3683928
K01305	4.4628907
K01308	0.1386042
K01318	0.003554
K01322	21.9380742
K01338	52.4239208
K01342	0
K01347	46.9896496
K01354	9.2592087
K01355	0
K01356	16.4442212
K01358	109.7012799
K01361	26.229816
K01362	47.6149084
K01364	5.9317412
K01372	52.5882483
K01376	0.0583576
K01387	0.0703493
K01389	0.1175304
K01390	1.9214984
K01392	0
K01399	0
K01400	0.8650653
K01401	0
K01406	0
K01407	2.0764141
K01408	0
K01409	102.2268057
K01412	0.003554
K01414	27.5177259
K01415	0.1672459
K01417	47.1184122
K01419	29.5597293
K01420	62.1477233
K01421	42.4462415
K01422	15.002255
K01423	20.1557322
K01424	100.4217103
K01425	3.7061607
K01426	29.4397645
K01428	11.2726172
K01429	10.3582281
K01430	11.1217532
K01431	0
K01432	0
K01433	25.7712627
K01434	0.9644973
K01436	3.5666117
K01438	5.7800008
K01439	81.419448
K01442	6.9196682
K01443	61.6065435
K01444	3.015114
K01446	21.7327977
K01447	7.3237795
K01448	86.4423513
K01449	2.964799
K01451	12.3103823
K01452	0
K01453	0.2847764
K01455	0.1353002
K01457	0.1281923
K01458	0.006743
K01459	0
K01460	0.9348369
K01461	0
K01462	146.0790758
K01463	5.0825351
K01464	1.6180385
K01465	106.991407
K01466	2.6979501
K01467	20.9061891
K01468	15.8001589
K01469	0.0783536
K01470	1.6421239
K01471	0
K01473	0.4621365
K01474	0.5184611
K01476	1.397876
K01477	0.1242734
K01478	38.5200986
K01479	15.5142507
K01480	26.3978561
K01482	0.1409579
K01483	0.6407633
K01484	0.013486
K01485	4.7462342
K01486	3.4732744
K01487	0.2318484
K01488	28.7724702
K01489	65.931232
K01491	99.9263428
K01492	0
K01493	55.8635001
K01494	44.1561021
K01495	82.4080388
K01496	26.3655597
K01497	40.7149172
K01499	0.0142158
K01500	0.7785588
K01501	14.801334
K01502	0.2064228
K01503	0
K01504	0
K01505	8.5347443
K01506	2.3459733
K01507	57.8429333
K01512	51.6395336
K01515	77.9139109
K01518	2.8822477
K01520	84.3571751
K01521	0.5654712
K01523	26.4118444
K01524	69.3746856
K01525	25.12261
K01529	2.9357971
K01531	7.0316482
K01533	136.1260591
K01534	36.1500874
K01535	0.4087454
K01537	55.5057316
K01541	1.9214984
K01545	0
K01546	5.892677
K01547	9.9295549
K01548	7.8431352
K01550	0.003554
K01551	1.8278706
K01552	21.9409985
K01554	0.4842316
K01555	3.691503
K01556	2.8607921
K01560	4.8503317
K01561	0.0599452
K01563	0.7102728
K01564	9.8980461
K01565	0.0154476
K01567	5.0214365
K01569	0.9962888
K01571	28.4475524
K01572	16.5731515
K01573	3.5859016
K01574	0.4459039
K01575	36.1984869
K01576	0.010297
K01577	0.3993203
K01578	0
K01579	39.8913604
K01580	2.1421495
K01581	5.4899653
K01582	1.7595044
K01583	4.3304794
K01584	0.557934
K01585	36.3609312
K01586	85.702063
K01588	98.5818047
K01589	81.9334581
K01590	1.744932
K01591	98.5561168
K01593	0
K01595	75.5464145
K01596	1.0293424
K01597	53.601821
K01598	44.4488725
K01599	51.7743209
K01601	0.0498387
K01602	0.0462847
K01607	16.9315668
K01608	0.0138509
K01609	61.5566382
K01610	40.3743129
K01611	3.4539092
K01612	0
K01613	64.7418784
K01615	0
K01616	0.3525913
K01617	0.199438
K01618	0.3928334
K01619	63.7288556
K01620	16.6162189
K01621	1.3537997
K01622	0.0278097
K01623	1.6752719
K01624	106.8282987
K01625	78.9669354
K01626	110.2240502
K01627	48.0437768
K01628	26.3964289
K01629	3.2608476
K01630	0.3923235
K01631	0
K01632	0.1467092
K01633	81.9722692
K01635	67.3957274
K01636	11.3125402
K01637	2.4343058
K01638	2.1600681
K01639	49.0599431
K01640	3.9994803
K01641	49.3496485
K01643	21.7127358
K01644	25.1165987
K01646	22.1493247
K01647	58.701753
K01649	86.2789687
K01652	103.0409144
K01653	80.3117654
K01654	39.427756
K01655	0
K01657	69.0514112
K01658	69.2753799
K01659	15.6482491
K01661	18.3890912
K01662	54.4976446
K01664	22.1972994
K01665	15.4169771
K01666	2.2111519
K01667	4.6898503
K01668	1.826047
K01669	32.2562015
K01671	0
K01673	95.8505891
K01674	13.9458572
K01676	16.8976333
K01677	3.953643
K01678	3.9329412
K01679	48.2148424
K01681	41.6937359
K01682	36.6726913
K01684	0.3658859
K01685	1.5187382
K01686	21.4865251
K01687	85.0981482
K01689	101.674723
K01690	17.550606
K01692	5.6034332
K01693	32.4747853
K01695	70.8004895
K01696	75.3171775
K01697	7.0137799
K01698	43.2865261
K01699	0.8716329
K01703	65.6296339
K01704	76.5576308
K01706	0.1792199
K01707	0
K01708	0.1173083
K01709	2.670415
K01710	100.8595722
K01711	7.7912571
K01712	17.5544114
K01713	0.2333077
K01714	109.8374907
K01715	4.9762264
K01716	10.3936562
K01719	45.9307504
K01720	0.7257325
K01721	0.0391768
K01722	0.006743
K01724	2.410815
K01725	0.2560197
K01726	0.7892207
K01727	23.8659155
K01728	0.2971976
K01729	0.0308952
K01730	0.0949017
K01732	0
K01733	89.3407286
K01734	11.3769923
K01735	97.2267012
K01736	96.6925791
K01737	59.1803106
K01738	101.821628
K01739	37.0175482
K01740	44.5058372
K01743	0
K01744	48.3917943
K01745	23.6500819
K01746	7.216281
K01749	41.817268
K01750	1.8571584
K01751	1.2669718
K01752	135.4736796
K01753	1.3303055
K01754	76.4505836
K01755	75.9570683
K01756	111.7493382
K01758	1.0503117
K01759	79.3680838
K01760	57.5301541
K01761	2.9832107
K01766	10.3936562
K01768	3.1097411
K01770	30.5445258
K01771	0.1814618
K01772	81.1240573
K01774	0.3892794
K01775	101.3357837
K01776	97.5000224
K01777	0.2440947
K01778	50.1573534
K01779	24.4087003
K01780	0
K01781	0
K01782	1.4210071
K01783	100.4776435
K01784	133.7997754
K01785	65.5850962
K01786	44.2439539
K01787	1.8180304
K01788	59.467661
K01790	85.7976395
K01791	35.2277525
K01792	9.9414831
K01795	0.3928334
K01796	0.430945
K01797	0.5802627
K01798	0
K01799	1.1094331
K01800	0.013486
K01801	0.006743
K01802	12.002034
K01803	104.2664713
K01804	2.0225675
K01805	8.3217959
K01807	77.1675217
K01808	28.2192205
K01809	65.8226966
K01810	116.8041511
K01811	1.2244366
K01812	20.0074631
K01813	2.2072336
K01814	55.2806865
K01815	2.4734533
K01816	6.595763
K01817	61.8004666
K01818	19.7090542
K01819	109.4823472
K01820	0
K01821	88.3986839
K01822	0.1958841
K01823	54.0895758
K01825	0
K01826	2.5828819
K01828	0
K01829	0.3412349
K01834	72.5502114
K01835	59.8261796
K01838	26.5924345
K01839	51.6218184
K01840	19.7731396
K01841	4.5203641
K01843	1.6319121
K01844	0.2337282
K01845	43.752364
K01846	1.6359194
K01847	9.0494151
K01848	1.4131806
K01849	1.4060727
K01850	0
K01851	0
K01852	0.0154476
K01854	24.2203295
K01856	0.013486
K01857	0.3293403
K01858	1.1141931
K01860	0
K01865	0
K01866	102.1438712
K01867	100.6720078
K01868	99.5117122
K01869	98.9473228
K01870	98.1262648
K01872	99.9289283
K01873	99.4377177
K01874	100.4130661
K01875	99.1411872
K01876	102.817834
K01878	93.3159849
K01879	92.9234824
K01880	6.5340951
K01881	100.1206981
K01883	98.5883575
K01884	0.4769702
K01885	66.0405296
K01886	33.7591879
K01887	99.4578349
K01889	98.3044648
K01890	98.3700391
K01892	98.9613107
K01893	70.6462417
K01894	18.5471536
K01895	17.2550985
K01896	0.0378496
K01897	77.8720874
K01902	47.8949802
K01903	48.414456
K01904	0
K01905	0
K01906	0.0955015
K01907	0.214678
K01908	0.5355803
K01909	0.2350609
K01910	22.3302228
K01911	18.3624946
K01912	7.4674024
K01913	0
K01914	57.0262731
K01915	105.8655201
K01916	86.6636079
K01917	9.9016
K01918	39.9797121
K01919	43.4366099
K01920	19.7656659
K01921	101.3120182
K01922	44.9726139
K01923	101.6454079
K01924	98.1446536
K01925	99.8645836
K01926	51.534057
K01928	99.9546947
K01929	99.8906882
K01932	6.3610915
K01933	95.4402869
K01934	81.799917
K01935	55.5741597
K01937	99.5286714
K01938	85.2671162
K01939	100.4395056
K01940	77.3286733
K01941	0.2207618
K01945	97.4384027
K01947	6.4350671
K01950	1.4760737
K01951	109.7319905
K01952	132.6430531
K01953	17.5061758
K01955	109.0172752
K01956	95.0523594
K01958	3.9077781
K01959	15.9544042
K01960	16.2616825
K01961	97.9096993
K01962	98.6439354
K01963	98.4518785
K01965	0.5850176
K01966	2.0275523
K01968	0.013486
K01969	0.3336435
K01970	0.7785588
K01971	43.6298413
K01972	99.7839683
K01974	0.003554
K01975	1.1914114
K01976	0.9607492
K01989	89.2765558
K01990	283.8239594
K01991	21.3058478
K01992	289.9401908
K01993	8.5059432
K01994	0
K01995	53.1121894
K01996	53.1490289
K01997	53.1960128
K01998	53.1150795
K01999	65.7204719
K02000	20.7877901
K02001	20.2625746
K02002	19.9994125
K02003	356.6827428
K02004	337.4497484
K02005	67.8541022
K02006	17.5807905
K02007	17.6305458
K02008	16.8443643
K02009	5.3133422
K02010	74.5359683
K02011	78.3631408
K02012	95.3421428
K02013	179.8428443
K02014	99.2416609
K02015	253.1331387
K02016	163.0815539
K02017	31.978607
K02018	34.6464126
K02019	16.160049
K02020	38.7280597
K02021	6.7650574
K02022	1.2527583
K02023	3.0094701
K02024	0.7554855
K02025	69.0143827
K02026	30.0723942
K02027	35.6617641
K02028	253.8265351
K02029	310.4316626
K02030	349.1528562
K02031	27.4172935
K02032	34.1622018
K02033	52.86539
K02034	53.5399564
K02035	98.1432849
K02036	141.7957207
K02037	96.348542
K02038	96.8578808
K02039	78.0631238
K02040	99.095759
K02041	2.5629679
K02042	5.067505
K02043	0.013486
K02044	5.134221
K02045	18.0571241
K02046	17.1342748
K02047	18.089193
K02048	19.0258931
K02049	13.7987653
K02050	27.8308597
K02051	19.0817718
K02052	10.4521672
K02053	12.7974195
K02054	12.9132087
K02055	22.0404809
K02056	50.4427699
K02057	101.2778707
K02058	5.9830293
K02062	10.2428276
K02063	25.9235106
K02064	27.599223
K02065	48.8661614
K02066	51.2350243
K02067	54.5296726
K02068	10.8489493
K02069	11.0667603
K02071	101.6270776
K02072	100.7916298
K02073	113.3748446
K02074	18.4566993
K02075	18.5434633
K02076	1.7851138
K02077	19.3367679
K02078	167.0810661
K02079	0
K02080	0.1683788
K02081	1.8085621
K02082	37.2907119
K02083	1.7056668
K02086	50.4609313
K02099	0.357367
K02100	0.1140042
K02101	0
K02103	1.0313313
K02106	11.8322365
K02108	100.0877846
K02109	115.5667008
K02110	97.8477302
K02111	99.694699
K02112	99.7694153
K02113	99.4710081
K02114	99.7146117
K02115	99.2066889
K02116	26.5121578
K02117	18.9943668
K02118	19.5184717
K02119	19.22105
K02120	19.9317932
K02121	19.6002127
K02122	18.2074635
K02123	19.4478646
K02124	19.0416511
K02160	96.0019456
K02164	0.5382518
K02167	0.003554
K02168	28.7210116
K02169	38.1191743
K02170	16.5953541
K02171	0
K02172	0
K02173	0.0106619
K02182	0.708198
K02188	3.2110347
K02189	2.40888
K02190	1.7857627
K02191	1.1369548
K02192	13.891931
K02193	12.0728687
K02194	12.0847624
K02195	11.2280368
K02196	9.643982
K02197	11.2280368
K02198	10.4716196
K02199	20.7940554
K02200	11.576616
K02203	0.0533093
K02204	16.7020293
K02205	0.003554
K02217	32.4166581
K02221	72.8110627
K02224	4.5096448
K02225	0.013486
K02226	2.0440167
K02227	3.3469339
K02228	0.3134145
K02229	0.3525913
K02230	2.2490558
K02231	3.8280778
K02232	2.9193049
K02233	3.9646375
K02234	0.1807319
K02236	46.8417852
K02237	111.1720854
K02238	96.1223444
K02239	0.003554
K02240	49.1350788
K02241	1.5388741
K02242	64.0113241
K02243	48.0836882
K02244	48.5332964
K02245	47.5796273
K02246	47.0305816
K02247	0
K02248	47.7223433
K02249	0
K02250	0
K02251	0.8887112
K02252	0
K02253	0.003554
K02254	0
K02255	0
K02258	0.020229
K02259	3.9312292
K02274	4.1564118
