function.	GI_9
K00626	78.2918218
K00627	19.8833474
K00631	0
K00632	2.6167967
K00633	4.3824691
K00634	22.3712936
K00635	0
K00638	30.837304
K00639	5.2996484
K00640	91.1074423
K00641	3.0823573
K00643	0.2613769
K00645	78.0467953
K00646	0.1103415
K00647	0.8292889
K00648	137.5784788
K00651	79.3427172
K00652	23.597003
K00655	117.9839657
K00656	184.4033364
K00657	24.4804759
K00658	3.8424075
K00661	57.1816693
K00662	6.4354002
K00663	0.0882732
K00666	46.1867183
K00672	0.0044137
K00673	0
K00674	39.7150163
K00675	1.4425497
K00676	15.0199862
K00677	6.2937319
K00680	7.7150178
K00681	17.0214385
K00683	0.0308956
K00684	22.1017739
K00685	2.437223
K00686	13.5507974
K00687	0.454607
K00688	121.4820337
K00689	0.1103415
K00690	9.07552
K00691	4.9210414
K00692	4.6882041
K00693	0
K00694	3.0832063
K00696	0.0176546
K00697	0.3194945
K00700	79.8020382
K00701	0.0220683
K00702	8.7779821
K00703	105.7775649
K00705	88.5941699
K00712	0.8121134
K00713	0
K00720	0.013241
K00721	61.6959451
K00729	0.0044137
K00737	0.0164993
K00745	0.013241
K00748	4.9274099
K00752	0.8020053
K00754	13.5728657
K00756	76.9361033
K00757	37.2022694
K00758	8.7900678
K00759	100.4212876
K00760	115.4597663
K00761	100.0854701
K00762	77.7879117
K00763	101.7617693
K00764	114.0785745
K00765	67.6598762
K00766	46.0863018
K00767	66.5328784
K00768	47.6584056
K00769	0
K00772	19.9564642
K00773	99.8766248
K00776	0
K00777	0.0088273
K00782	3.2056146
K00783	72.9731715
K00784	45.8454448
K00785	0
K00786	13.4364676
K00788	107.9588941
K00789	107.494847
K00790	181.8239187
K00791	101.3223927
K00793	55.7012004
K00794	58.7522861
K00795	2.437223
K00796	52.822751
K00797	58.4136426
K00798	60.0389872
K00799	16.9613341
K00800	107.9250212
K00801	0.0794459
K00803	0.6661295
K00805	81.9245409
K00806	125.2012605
K00808	0
K00809	0
K00810	0
K00812	83.6318731
K00813	0
K00817	96.2633944
K00818	14.578749
K00819	2.4243441
K00820	99.6540069
K00821	39.2311815
K00822	2.437223
K00823	10.003556
K00824	11.5180129
K00826	119.1869485
K00830	1.7378994
K00831	51.813529
K00832	7.2344562
K00833	35.5601343
K00835	0.026482
K00836	2.7548424
K00837	6.3776487
K00839	3.9513814
K00840	0
K00841	4.4338117
K00842	0.0120856
K00843	0.0220683
K00844	6.4885979
K00845	139.1964805
K00847	75.4814884
K00848	23.3343029
K00849	46.6241786
K00850	161.7817553
K00851	4.831028
K00852	80.9112932
K00853	4.8789608
K00854	66.7067285
K00855	0.0285849
K00856	14.9511105
K00857	40.8173818
K00858	101.4617464
K00859	99.9714147
K00860	8.3613928
K00862	0
K00863	32.2299459
K00864	99.4840424
K00865	74.1930978
K00867	1.0857604
K00868	67.9384377
K00869	1.116656
K00870	0.0560281
K00872	45.8323476
K00873	98.1364597
K00874	67.5835411
K00875	0
K00876	89.3400195
K00878	67.6483545
K00879	1.970772
K00880	1.1021155
K00881	0.0637001
K00882	120.9641
K00883	0.0044137
K00884	0
K00885	0
K00886	1.5127592
K00887	0
K00891	128.6364402
K00892	0
K00893	0
K00895	1.3707357
K00897	1.7192602
K00899	26.0878555
K00901	68.9302594
K00903	0.026482
K00906	1.7060561
K00912	4.9097553
K00917	44.901059
K00918	0.8833779
K00919	99.5807019
K00924	0.9539965
K00925	103.6454001
K00926	74.3321377
K00927	102.6496636
K00928	127.4362407
K00929	63.6336921
K00930	62.4960918
K00931	76.0088152
K00932	0
K00934	0.9054462
K00936	107.0193247
K00937	48.3475326
K00938	1.1254833
K00939	100.8689812
K00940	51.4562322
K00941	72.7092307
K00942	100.3698865
K00943	88.0646723
K00945	78.6629006
K00946	5.1751071
K00947	0
K00948	118.3929564
K00949	84.647817
K00950	40.0088051
K00951	101.2254597
K00952	0
K00954	99.9186449
K00955	24.934514
K00956	6.6193231
K00957	38.5153769
K00958	0.6821311
K00960	0.0882732
K00962	99.4679708
K00963	102.5677676
K00965	51.5604881
K00966	21.4540714
K00968	1.2395245
K00969	99.0817142
K00970	14.6853099
K00971	33.7554322
K00972	5.149045
K00973	78.922522
K00974	109.8832787
K00975	153.122851
K00978	30.4347885
K00979	5.8184598
K00980	12.2316971
K00981	102.5519245
K00982	4.0664521
K00983	38.8503499
K00984	6.7118283
K00985	0
K00986	0.4706662
K00988	0
K00989	61.8553778
K00990	4.0104239
K00991	105.0417032
K00992	1.7844104
K00995	178.6143329
K00996	0.0450842
K00997	74.7398179
K00998	0
K00999	0
K01000	99.9472298
K01002	0.0385676
K01003	1.772261
K01004	0
K01005	0.6870808
K01006	88.356524
K01007	33.945969
K01008	38.9537187
K01011	33.9611315
K01012	124.1572226
K01013	0
K01023	0.2414284
K01026	17.8717079
K01027	0.0088273
K01028	3.6966677
K01029	8.7476453
K01031	5.1181683
K01032	4.874446
K01034	23.1813794
K01035	11.4846633
K01036	0.0044137
K01039	2.1913473
K01040	3.0626396
K01041	0.5502171
K01042	25.1096449
K01043	0
K01046	15.4871811
K01048	16.9760681
K01051	32.3893456
K01053	2.444895
K01054	0
K01055	2.7381152
K01056	99.8702887
K01057	2.9889158
K01058	0
K01060	42.2507058
K01061	6.3862777
K01066	6.2794442
K01067	3.1230937
K01069	4.4532453
K01070	2.4769459
K01071	2.1242623
K01073	0.0971005
K01075	2.437223
K01076	0.0176546
K01077	9.8682056
K01078	0.0353093
K01079	6.2913354
K01081	7.7748056
K01082	3.1516801
K01083	0.1456508
K01085	0.0044137
K01087	0.3041505
K01089	1.366322
K01090	80.3298374
K01091	170.5667038
K01092	17.1302455
K01093	0
K01095	2.86291
K01096	0.0750322
K01101	0.5252255
K01103	0
K01104	165.6071765
K01112	0.013241
K01113	0.1500644
K01114	40.4593643
K01115	0
K01117	0.0838595
K01118	28.0186993
K01119	26.5767038
K01120	0.0044137
K01121	0
K01126	71.4526244
K01128	0.8922052
K01129	124.5240751
K01130	3.5730637
K01133	0.4874446
K01138	2.698684
K01139	1.0057848
K01141	0
K01142	96.0146276
K01143	0
K01144	1.6597197
K01146	0
K01147	2.437223
K01150	1.7060561
K01151	75.3291773
K01152	0
K01153	72.6828959
K01154	107.4433302
K01155	10.5998581
K01156	22.2598138
K01157	0.0088273
K01158	0
K01159	56.1729496
K01160	0.0044137
K01163	47.9210963
K01166	0
K01167	0
K01169	0
K01173	3.1231086
K01174	2.5564726
K01175	12.0479702
K01176	7.3183432
K01178	0.0220683
K01179	163.7330009
K01180	0.013241
K01181	63.8561049
K01182	21.226545
K01183	57.7545477
K01184	0
K01185	3.2753277
K01186	8.4958473
K01187	52.8225761
K01190	46.8800831
K01191	20.8890156
K01192	6.3215013
K01193	43.8408052
K01194	0.0088273
K01195	11.0075271
K01197	10.6383663
K01198	68.3766913
K01199	0
K01200	22.4110463
K01201	15.2780002
K01202	0.1951889
K01205	0.7807554
K01206	39.0315149
K01207	46.3135873
K01208	0.026482
K01209	65.9195615
K01210	18.7562608
K01212	6.6144485
K01213	0.0044137
K01214	0.0044137
K01215	0.3110592
K01216	0.3903777
K01218	23.0773196
K01219	0
K01220	3.4004559
K01222	44.5542956
K01223	169.0351347
K01224	26.1980503
K01225	26.364842
K01226	38.3365501
K01227	1.1217155
K01232	42.6212515
K01233	1.86827
K01234	1.011374
K01235	16.0376985
K01236	1.7302274
K01238	0.4467507
K01239	8.6418628
K01241	3.3646338
K01243	77.0032381
K01246	18.3433123
K01247	37.4385131
K01249	0
K01250	2.9662692
K01251	33.5280607
K01252	0.2780606
K01253	0.0044137
K01255	14.6612326
K01256	7.2304584
K01258	82.4266946
K01259	28.2169686
K01261	0.7370812
K01262	107.225226
K01263	0.0353093
K01264	0
K01265	142.2801592
K01266	4.6695816
K01267	12.0049331
K01269	68.1803094
K01270	75.2135851
K01271	37.5110478
K01273	55.6962243
K01274	0.1633054
K01277	1.366322
K01278	3.9824256
K01281	0.85625
K01283	0
K01284	2.9278329
K01286	79.0191123
K01289	0
K01295	4.3217846
K01297	45.89605
K01299	46.2638473
K01301	0
K01303	0.0308956
K01304	33.7698284
K01305	31.6614047
K01308	40.0665578
K01318	1.011374
K01322	0.2723072
K01338	101.5464493
K01342	0.1235825
K01347	0.0044137
K01354	1.684296
K01355	0
K01356	98.6732523
K01358	130.9080063
K01361	4.7904256
K01362	21.3603193
K01364	0.0529639
K01372	36.5319625
K01376	0.0088273
K01387	14.4165207
K01389	0
K01390	0.0176546
K01392	0.0044137
K01399	0
K01400	0.2648196
K01401	0.2692333
K01406	0
K01407	0
K01408	0.0044137
K01409	103.5731323
K01412	0.0120856
K01414	2.437223
K01415	0
K01417	19.358778
K01419	4.6588197
K01420	79.7626731
K01421	129.9840021
K01422	3.3813511
K01423	0.9981331
K01424	68.9674011
K01425	20.2510728
K01426	14.5741166
K01428	21.7120601
K01429	11.9309718
K01430	21.5923319
K01431	1.4623338
K01432	2.437223
K01433	5.0134229
K01434	0.423527
K01436	16.4230725
K01438	8.1290905
K01439	82.6973478
K01442	38.8617353
K01443	96.1721922
K01444	0.007672
K01446	5.5209504
K01447	24.2521778
K01448	210.4282058
K01449	111.0441332
K01451	9.1666017
K01452	0.0441366
K01453	0.1059278
K01455	3.2708719
K01457	0.6019704
K01458	0.4874446
K01459	0
K01460	0
K01461	0.9748892
K01462	186.9923217
K01463	5.172412
K01464	34.7161191
K01465	102.7049761
K01466	13.0965711
K01467	19.3802643
K01468	5.8965277
K01469	2.1935007
K01470	16.74278
K01471	0
K01473	5.7759672
K01474	5.5266759
K01476	10.1049965
K01477	0
K01478	53.7736591
K01479	5.744992
K01480	38.042701
K01482	4.927873
K01483	1.284401
K01484	0
K01485	13.9472385
K01486	47.4575593
K01487	16.1106113
K01488	35.4626204
K01489	106.1181857
K01491	102.6819128
K01492	0.7807554
K01493	76.5065847
K01494	52.7738049
K01495	82.4755368
K01496	23.1767175
K01497	0.1059278
K01499	0.9108075
K01500	0
K01501	4.9726448
K01502	0.0044137
K01503	0
K01504	0
K01505	0
K01506	0.8877916
K01507	8.0107722
K01512	38.4740547
K01515	104.0347468
K01518	0.026482
K01520	104.7985607
K01521	0.0044137
K01523	24.1848049
K01524	69.2773604
K01525	2.4548776
K01529	1.0290287
K01531	53.9748334
K01533	104.1030513
K01534	99.5735815
K01535	0.2855482
K01537	167.1130397
K01541	0.0176546
K01545	0.026482
K01546	19.309602
K01547	19.0779654
K01548	19.3161187
K01550	0.8789642
K01551	18.351219
K01552	30.8279155
K01554	0.9098599
K01555	2.437223
K01556	2.6322834
K01560	12.5412268
K01561	0.248136
K01563	0.0341539
K01564	0
K01565	0
K01567	0.2250967
K01569	9.1074259
K01571	39.8178816
K01572	38.3621909
K01573	0.3903777
K01574	2.9997838
K01575	7.3493343
K01576	0.8789642
K01577	0.6648595
K01578	2.1935007
K01579	60.9869753
K01580	18.5698423
K01581	1.2583777
K01582	4.8644996
K01583	17.6001009
K01584	2.6809453
K01585	5.8073828
K01586	107.4785072
K01588	97.59585
K01589	7.197733
K01590	22.9270296
K01591	100.0356675
K01593	0
K01595	39.1761682
K01596	23.7074948
K01597	1.0725194
K01598	1.3865351
K01599	66.7554981
K01601	1.6607844
K01602	0.0197576
K01607	17.8626442
K01608	0.015344
K01609	44.3964369
K01610	35.4522668
K01611	53.8119865
K01612	0
K01613	37.4409949
K01615	0.0220683
K01616	0
K01617	0.0782905
K01618	0.8789642
K01619	118.294369
K01620	41.4623101
K01621	0.1400818
K01622	0.0924792
K01623	2.9430469
K01624	185.9982691
K01625	98.4317916
K01626	36.6647789
K01627	4.7763577
K01628	79.8753178
K01629	20.5670769
K01630	3.9821171
K01631	0
K01632	19.7131524
K01633	38.0891052
K01635	1.1949465
K01636	1.280423
K01637	2.5022492
K01638	2.7503852
K01639	11.5565462
K01640	8.4163582
K01641	1.1199143
K01643	18.2461602
K01644	27.6380313
K01646	17.3474384
K01647	72.4257572
K01649	97.8822501
K01652	128.3234091
K01653	57.7789509
K01654	51.0588479
K01655	0
K01657	43.5871003
K01658	44.3769334
K01659	1.4667475
K01661	7.2427165
K01662	101.9712506
K01664	10.4256114
K01665	14.2389954
K01666	3.8191835
K01667	6.6701334
K01668	0.9152212
K01669	2.0802664
K01671	0
K01673	36.0605865
K01674	0.441366
K01676	5.4273011
K01677	58.290944
K01678	58.2756
K01679	16.1575117
K01681	79.720968
K01682	2.2067417
K01684	10.0138182
K01685	15.5218764
K01686	33.2923147
K01687	84.1819335
K01689	105.6035019
K01690	0
K01692	12.2795418
K01693	67.7904167
K01695	59.4229313
K01696	50.5382929
K01697	1.5841312
K01698	59.3144383
K01699	1.9839728
K01703	67.5746578
K01704	68.7159301
K01706	10.4706537
K01707	0.3231682
K01708	10.6890494
K01709	25.9361707
K01710	115.2856116
K01711	14.5050238
K01712	5.9009414
K01713	0.0220683
K01714	180.2250275
K01715	44.2349849
K01716	0
K01719	4.7822222
K01720	2.5057152
K01721	0.4874446
K01722	0
K01724	3.5886788
K01725	1.1810118
K01726	2.2706997
K01727	2.2257764
K01728	2.1946965
K01729	0.2437223
K01730	1.957531
K01732	0.0044137
K01733	92.2406885
K01734	61.1609921
K01735	106.9215974
K01736	88.6698555
K01737	67.3423192
K01738	144.9986507
K01739	15.1512899
K01740	134.982423
K01743	0.4874446
K01744	25.1421177
K01745	6.5608545
K01746	1.1953198
K01749	56.9474389
K01750	25.9852522
K01751	28.855243
K01752	121.4056462
K01753	4.9343971
K01754	52.8069651
K01755	86.9085182
K01756	98.9615228
K01758	0.0560281
K01759	81.641319
K01760	50.9243757
K01761	14.8739804
K01766	0
K01768	0.0318433
K01770	97.7767952
K01771	3.4060175
K01772	8.6976195
K01774	0
K01775	123.8143698
K01776	93.8603791
K01777	10.5285639
K01778	71.0593184
K01779	35.6710382
K01780	0.0044137
K01781	0
K01782	1.4623338
K01783	121.8385245
K01784	144.0993418
K01785	61.4992172
K01786	45.4562773
K01787	6.9090906
K01788	34.6710117
K01790	106.7537626
K01791	80.4799186
K01792	0.8404218
K01795	0.2734626
K01796	1.7060561
K01797	0.0329986
K01798	0.0044137
K01799	5.3748356
K01800	0.4874446
K01801	1.4623338
K01802	11.8362721
K01803	109.270314
K01804	30.0346712
K01805	13.6095739
K01807	14.9740815
K01808	101.8366465
K01809	86.8576104
K01810	101.3327379
K01811	35.9467971
K01812	33.0152599
K01813	19.3362003
K01814	69.1611524
K01815	18.8660601
K01816	2.2263118
K01817	54.8107637
K01818	4.6969413
K01819	8.6006662
K01820	0.0088273
K01821	27.9817175
K01822	0.0044137
K01823	23.586996
K01825	0
K01826	1.2804027
K01828	0
K01829	0.013241
K01834	69.7157722
K01835	119.9889362
K01838	11.6162011
K01839	77.9149583
K01840	2.2803442
K01841	16.0431323
K01843	6.878423
K01844	1.599676
K01845	60.3247934
K01846	5.6392235
K01847	2.9224314
K01848	1.6109958
K01849	1.5956518
K01850	0
K01851	0
K01852	0
K01854	59.0154554
K01856	0.5050992
K01857	0.5139266
K01858	1.5344476
K01860	0.4874446
K01865	0.0088273
K01866	119.4124214
K01867	100.2390908
K01868	107.0618378
K01869	99.9681563
K01870	100.078692
K01872	95.8354316
K01873	99.9835003
K01874	143.2388034
K01875	111.5136526
K01876	120.2181696
K01878	39.0757351
K01879	39.0878208
K01880	61.3542094
K01881	116.3603036
K01883	101.7172575
K01884	0.0044137
K01885	130.0233952
K01886	46.5310083
K01887	100.8352112
K01889	100.0383595
K01890	99.967001
K01892	106.3286253
K01893	93.2582079
K01894	1.9497784
K01895	39.882676
K01896	0.0230159
K01897	54.2655343
K01902	6.1978913
K01903	6.1902193
K01904	0
K01905	0.4918583
K01906	0.2857326
K01907	0.0936345
K01908	1.7060561
K01909	0
K01910	17.1051674
K01911	2.2883615
K01912	79.1096872
K01913	0.4962719
K01914	61.5725607
K01915	206.6379733
K01916	4.9302045
K01917	0.1842184
K01918	62.3710401
K01919	32.9754379
K01920	2.4416367
K01921	132.7314274
K01922	2.3558539
K01923	97.6353652
K01924	99.0375776
K01925	101.2065255
K01926	76.6812449
K01928	104.658568
K01929	99.3348357
K01932	0.0220683
K01933	95.18818
K01934	101.0817317
K01935	47.8512541
K01937	95.275298
K01938	97.1715978
K01939	102.4862359
K01940	75.5599117
K01941	3.3608004
K01945	85.0292063
K01947	0
K01950	125.1320352
K01951	108.343938
K01952	99.5268035
K01953	87.9907461
K01955	134.7548981
K01956	112.626817
K01958	26.5062263
K01959	0
K01960	2.3466799
K01961	51.9920832
K01962	46.1090736
K01963	46.0693507
K01965	0.248136
K01966	1.0453673
K01968	2.1935007
K01969	2.437223
K01970	0
K01971	15.7993907
K01972	105.2242872
K01974	0.007672
K01975	46.5312799
K01976	0.0088273
K01989	72.0010655
K01990	349.6006492
K01991	4.9097553
K01992	317.7392726
K01993	16.8254566
K01994	0.4060567
K01995	101.581866
K01996	101.9883114
K01997	103.7178748
K01998	103.8007665
K01999	117.6064053
K02000	7.5318815
K02001	7.5274678
K02002	9.8301547
K02003	642.0666978
K02004	570.969878
K02005	55.2843822
K02006	57.028684
K02007	65.8490144
K02008	64.3609792
K02009	29.6684217
K02010	74.2306156
K02011	78.8170355
K02012	102.788781
K02013	193.1508958
K02014	25.6488875
K02015	237.8591298
K02016	205.7441534
K02017	45.0178403
K02018	56.0451371
K02019	14.3930221
K02020	59.0857588
K02021	0.9937194
K02022	1.7909271
K02023	9.8785756
K02024	0
K02025	130.4577596
K02026	68.2825595
K02027	69.5400591
K02028	193.452215
K02029	225.8445935
K02030	300.5617093
K02031	118.9231638
K02032	116.6917832
K02033	211.6870086
K02034	189.6140223
K02035	235.1458308
K02036	80.6595324
K02037	79.8328149
K02038	79.7767868
K02039	64.0381483
K02040	75.8616335
K02041	13.1656532
K02042	26.1817672
K02043	0
K02044	14.077157
K02045	30.8420997
K02046	30.0988472
K02047	30.0955889
K02048	32.5705989
K02049	90.6590907
K02050	215.2967104
K02051	123.5235511
K02052	15.0918204
K02053	28.1889503
K02054	20.6570667
K02055	30.1245863
K02056	108.3188554
K02057	233.4263664
K02058	8.4367375
K02062	0
K02063	0
K02064	0
K02065	7.0988423
K02066	7.0988423
K02067	6.3676754
K02068	9.0636236
K02069	9.3382415
K02071	80.0802682
K02072	80.2963762
K02073	93.0744438
K02074	13.800534
K02075	23.4914671
K02076	2.2058403
K02077	17.2420049
K02078	167.395047
K02079	0
K02080	0
K02081	9.6288723
K02082	26.9427118
K02083	11.836614
K02086	1.7402542
K02099	1.8615456
K02100	0.8877916
K02101	0.1412371
K02103	17.3078637
K02106	9.0153868
K02108	98.0954944
K02109	99.5474804
K02110	101.2072329
K02111	97.3293901
K02112	101.2316119
K02113	99.4311718
K02114	101.2348702
K02115	101.2304565
K02116	6.0219203
K02117	51.6522395
K02118	53.1765316
K02119	50.493192
K02120	53.1611877
K02121	77.4839909
K02122	51.1011076
K02123	51.6719971
K02124	53.1797899
K02160	44.6583293
K02164	0.2437223
K02167	0.9010325
K02168	6.2628268
K02169	21.8624519
K02170	20.8347159
K02171	0.0617912
K02172	0.0706186
K02173	9.8923387
K02182	10.2427636
K02188	38.1233498
K02189	37.9659415
K02190	32.1486625
K02191	25.3845317
K02192	5.0741157
K02193	6.4769093
K02194	6.4692373
K02195	6.210171
K02196	0
K02197	6.4538933
K02198	6.4538933
K02199	1.7060561
K02200	3.4681267
K02203	8.7483585
K02204	2.5285468
K02205	1.5012903
K02217	78.857138
K02221	80.5720774
K02224	37.5836544
K02225	0
K02226	47.1990912
K02227	57.4969308
K02228	0
K02229	0
K02230	1.2995565
K02231	56.6102945
K02232	38.1874517
K02233	56.6333105
K02234	0
K02236	1.4641798
K02237	98.3492847
K02238	137.8561152
K02239	0.4137287
K02240	1.5641232
K02241	30.0406138
K02242	26.7602293
K02243	1.4741624
K02244	1.4741624
K02245	1.4697488
K02246	1.6536946
K02247	0.4457797
K02248	1.2137565
K02249	0.4722616
K02250	0.909214
K02251	0.2521109
K02252	0.0176546
K02253	0.0915315
K02254	0.2780606
K02255	0
K02258	0
K02259	3.2491287
K02274	4.2403329
K02275	3.0503063
K02276	2.6588303
K02277	0.430228
K02278	38.918273
K02279	46.9755889
K02280	3.9172114
K02281	0
K02282	26.4237166
K02283	95.5116478
K02291	6.3848221
