function.	oral_6
K00219	1.03
K00220	0
K00221	0
K00226	33.26
K00227	0
K00228	2.43
K00230	5.45
K00231	15.1
K00232	0.86
K00239	17.08
K00240	16.83
K00241	16.83
K00242	8.75
K00243	45.79
K00244	38.35
K00245	10.51
K00246	10.51
K00247	7.51
K00248	3.95
K00249	0.53
K00252	2.78
K00253	0.25
K00254	22.27
K00256	0
K00257	12.45
K00259	17.17
K00260	8.65
K00261	1.5
K00262	60.45
K00263	1.15
K00265	4.19
K00266	8.62
K00273	0
K00274	1.36
K00275	20.36
K00276	0
K00278	12.36
K00280	0
K00281	14.35
K00282	12.21
K00283	12.21
K00284	1.03
K00285	9.53
K00286	63.65
K00287	63.24
K00288	0
K00290	30.62
K00293	0
K00294	4.76
K00297	47.32
K00298	2.06
K00299	2.85
K00301	0
K00302	0
K00303	0
K00304	0
K00305	0
K00311	8.75
K00313	0
K00316	1.5
K00317	0
K00318	2.19
K00322	0.5
K00324	21.26
K00325	18.51
K00330	13.18
K00331	13.18
K00332	12.43
K00333	12.43
K00334	10.34
K00335	12.09
K00336	13.47
K00337	13.18
K00338	13.18
K00339	13.18
K00340	13.18
K00341	13.18
K00342	13.18
K00343	13.18
K00344	1.59
K00346	20.6
K00347	20.77
K00348	21.13
K00349	20.6
K00350	20.6
K00351	20.6
K00354	1.24
K00355	26.26
K00356	0.2
K00362	0
K00363	0.53
K00364	40.67
K00365	0
K00366	0.27
K00367	0
K00368	11.33
K00370	0.89
K00371	1.14
K00372	0
K00373	1.14
K00374	0.89
K00375	8.09
K00376	1.76
K00380	10.19
K00381	9.53
K00382	85.28
K00383	61.9
K00384	116.9
K00385	0.27
K00387	0
K00389	0.5
K00390	10.55
K00392	0.86
K00394	0.14
K00395	0.14
K00404	12.07
K00405	12.07
K00406	12.44
K00407	11.75
K00411	11.75
K00412	11.75
K00413	11.75
K00425	18.18
K00426	18.01
K00427	1.5
K00428	16.86
K00432	49.76
K00433	1.16
K00435	0
K00436	0
K00437	0
K00441	0
K00446	0
K00448	0
K00449	0
K00450	0.33
K00451	1.88
K00452	1.68
K00453	1.68
K00455	0.53
K00456	0
K00457	2.13
K00459	13.38
K00466	0
K00467	0
K00469	0.53
K00471	0
K00472	0
K00476	0.17
K00477	0
K00479	0
K00480	0
K00481	0
K00483	0.73
K00484	13.96
K00486	1.68
K00491	0
K00493	0
K00496	0
K00499	0
K00500	1.88
K00505	0
K00507	1.2
K00508	2.75
K00510	0.33
K00517	0.25
K00520	1.24
K00523	8.25
K00525	81.34
K00526	65.63
K00527	57.08
K00528	21.45
K00529	0
K00531	0
K00532	0.27
K00533	0.14
K00534	0.14
K00537	84.81
K00543	0
K00547	25.85
K00548	6.25
K00549	62.54
K00554	66.53
K00556	1.68
K00557	18.96
K00558	154.56
K00560	64.87
K00561	24.06
K00563	41.1
K00564	48.22
K00566	69.53
K00567	64.13
K00568	14.77
K00569	0.53
K00570	0
K00571	79.18
K00573	13.44
K00574	5.97
K00575	5.73
K00584	0
K00588	0.31
K00590	0
K00595	3.08
K00596	0
K00598	0.12
K00600	65.89
K00602	67.02
K00603	3.08
K00604	66.61
K00605	26.62
K00606	16.04
K00608	0
K00609	58.51
K00610	11.38
K00611	60.65
K00612	0
K00613	0.33
K00615	128.03
K00616	29.77
K00619	0.47
K00620	12.22
K00621	0
K00625	43.81
K00626	44.09
K00627	59.81
K00631	7.84
K00632	2.86
K00633	0.45
K00634	1.06
K00635	0.5
K00638	0.12
K00639	8.82
K00640	66.41
K00641	13.79
K00643	0
K00645	66.08
K00646	0
K00647	10.53
K00648	78.68
K00651	30.91
K00652	25.82
K00655	77.51
K00656	77.68
K00657	86.94
K00658	22.13
K00661	33.37
K00662	4.7
K00663	0
K00666	2.13
K00672	0
K00673	0
K00674	52.18
K00675	0.2
K00677	24.84
K00680	6.71
K00681	12.78
K00683	0
K00684	13.94
K00685	3
K00686	0
K00687	38.85
K00688	81.85
K00689	2.3
K00690	25.51
K00691	23.25
K00692	0.71
K00694	0.47
K00696	0
K00697	0.33
K00700	52.67
K00702	0
K00703	53.78
K00705	64.12
K00709	0
K00712	0.51
K00720	0
K00721	8.62
K00728	0
K00737	0
K00745	0.2
K00748	24.59
K00752	2.35
K00754	5.23
K00756	40.86
K00757	13.53
K00758	0.66
K00759	63.08
K00760	63.27
K00761	66.53
K00762	65.4
K00763	57.59
K00764	66.36
K00765	22.01
K00766	17.72
K00767	14.59
K00768	4.45
K00769	10.16
K00772	0.39
K00773	66
K00782	21.69
K00783	66
K00784	46.93
K00785	14.66
K00786	1.21
K00788	44.55
K00789	68
K00790	107.24
K00791	69.53
K00793	27.08
K00794	27.08
K00795	16.26
K00796	54.46
K00797	34.17
K00798	15.35
K00799	4.4
K00800	66.36
K00801	0
K00803	0
K00805	76.21
K00806	68.66
K00808	0
K00809	2.31
K00812	8.18
K00813	15.76
K00817	52.47
K00818	5.37
K00819	5.42
K00820	63.47
K00821	15.74
K00822	0
K00823	0.58
K00824	2.39
K00826	69.29
K00830	0
K00831	51.33
K00832	9.16
K00833	23.31
K00835	8.75
K00836	7.31
K00839	0.66
K00840	0
K00841	40.99
K00842	0
K00844	0.14
K00845	55.25
K00847	48.84
K00848	1.25
K00849	51.13
K00850	52.92
K00851	26.39
K00852	21.55
K00853	1.17
K00854	8.54
K00855	0
K00856	0
K00857	53.86
K00858	66.53
K00859	66.78
K00860	3.31
K00862	0
K00863	29.97
K00864	53.51
K00865	58.96
K00867	48.88
K00868	71.52
K00869	43.4
K00870	0
K00872	51.46
K00873	73.11
K00874	47.85
K00876	59.88
K00878	23.52
K00879	5.89
K00880	6.57
K00881	0.53
K00882	74.45
K00883	0
K00884	6.34
K00885	6.34
K00886	1.52
K00887	40.88
K00891	66.23
K00892	0
K00895	3.15
K00897	1.15
K00899	0.53
K00901	20.98
K00906	0
K00912	24.45
K00917	54.68
K00918	0
K00919	36.89
K00924	1.24
K00925	73.86
K00926	44.25
K00927	66.53
K00928	66.81
K00929	1.06
K00930	22.61
K00931	61.96
K00932	0
K00936	15.9
K00937	29.29
K00938	41.21
K00939	69.21
K00940	51.65
K00941	35.89
K00942	68.08
K00943	61.34
K00945	63.2
K00946	25.11
K00947	0
K00948	95.72
K00949	45.4
K00950	50.24
K00951	70.03
K00954	64.96
K00955	0.14
K00956	10.05
K00957	10.39
K00958	3
K00962	66.19
K00963	76.79
K00965	58.47
K00966	0.33
K00968	3.32
K00969	59.42
K00970	19.84
K00971	6.66
K00972	0
K00973	56.74
K00974	61.33
K00975	80.31
K00978	0.14
K00979	24.41
K00980	6.28
K00981	67.51
K00982	17.39
K00983	14.69
K00984	0
K00986	2.06
K00988	0
K00989	17.06
K00990	19.42
K00991	25.37
K00992	8.75
K00993	0
K00995	63.81
K00996	4.67
K00997	53.66
K00998	7.68
K01000	66.53
K01002	0
K01003	0
K01004	0.33
K01006	15.98
K01007	11.09
K01008	14.55
K01011	7.83
K01012	26.42
K01023	3
K01026	1.44
K01027	0
K01028	2.38
K01029	2.38
K01031	0
K01032	0
K01034	5.44
K01035	5.44
K01039	0.13
K01040	0.13
K01042	10.88
K01046	0
K01048	2.22
K01051	0.53
K01053	2.34
K01055	0
K01056	66.86
K01057	17.46
K01058	11.03
K01060	3.82
K01061	0.53
K01066	0.12
K01067	0.32
K01069	18.35
K01070	24.22
K01071	40.88
K01073	0
K01075	0.33
K01077	4.1
K01078	0
K01079	53.44
K01081	38.32
K01082	16.73
K01083	0.45
K01085	1.27
K01086	0
K01087	0.33
K01089	10.54
K01090	42.92
K01091	69.05
K01092	69.38
K01093	0
K01095	19.26
K01096	7.51
K01101	16.07
K01104	91.4
K01113	0.65
K01114	0.12
K01117	0
K01118	28.38
K01119	38.05
K01120	0
K01121	0
K01126	53.85
K01129	13.08
K01130	1.06
K01133	0
K01134	0
K01135	0
K01136	0.31
K01137	0
K01138	0.53
K01139	17.26
K01141	7.51
K01142	76.79
K01144	3.72
K01146	0
K01147	15.59
K01150	0
K01151	17.77
K01153	98.62
K01154	107.2
K01155	19.78
K01156	54.19
K01158	0
K01159	25.65
K01160	0.66
K01163	3.29
K01165	0
K01166	7.51
K01167	0
K01169	0
K01173	5.59
K01174	1.12
K01175	7.51
K01176	19.89
K01178	0
K01179	1.74
K01181	0.73
K01182	17.77
K01183	0.4
K01184	0
K01185	7.24
K01186	10.77
K01187	22.68
K01188	0
K01190	26.76
K01191	26.7
K01192	2.88
K01193	71.69
K01194	0.33
K01195	25.15
K01197	0.65
K01198	1.93
K01200	40.8
K01201	1.52
K01205	0
K01206	8.38
K01207	90.7
K01208	1.24
K01209	1.19
K01210	0
K01212	0.33
K01215	41.2
K01216	0
K01218	0.66
K01219	0
K01220	29.07
K01222	36.84
K01223	172.23
K01224	0.64
K01226	38.39
K01227	2.84
K01232	5.79
K01233	0
K01235	0.53
K01236	0.33
K01239	3.36
K01241	3.08
K01243	61.33
K01246	56.96
K01247	0
K01250	0.17
K01251	2.73
K01252	0
K01253	0
K01255	20.64
K01256	24.98
K01258	60.73
K01259	10.16
K01261	40.71
K01262	67.58
K01263	0
K01264	0
K01265	69.15
K01266	0
K01267	1.07
K01269	0
K01270	19.91
K01271	41.94
K01273	3.02
K01274	26.71
K01277	2.94
K01278	9.88
K01281	29.69
K01283	0
K01284	9.95
K01286	2.23
K01295	3.56
K01297	10.51
K01299	0
K01301	0.53
K01303	0.53
K01304	39.09
K01305	0
K01308	0
K01318	0
K01322	11.07
K01338	25.55
K01342	0.25
K01347	25.38
K01354	2.52
K01355	0
K01356	22.43
K01358	69.05
K01361	25.27
K01372	36.57
K01387	0
K01390	2.24
K01392	0
K01399	0
K01400	0
K01401	0
K01406	0.45
K01407	5.66
K01409	66.97
K01414	16.51
K01415	0
K01417	0
K01419	22.34
K01420	38.37
K01421	40.17
K01424	67.4
K01425	2.09
K01426	41.31
K01427	0
K01428	2.58
K01429	2.58
K01430	2.58
K01432	0
K01433	10.61
K01434	1.46
K01436	14.61
K01438	8.17
K01439	61.85
K01440	0
K01442	1.11
K01443	49.89
K01444	1.3
K01446	1.21
K01447	3.69
K01448	75.95
K01449	0.27
K01451	2.28
K01452	0
K01453	0
K01455	0
K01457	0
K01458	0
K01460	0.17
K01461	0
K01462	97.24
K01464	0.67
K01465	64.21
K01466	0.66
K01467	29.55
K01468	5.21
K01469	0
K01470	0.53
K01471	0
K01473	0
K01474	0
K01476	0.12
K01477	0
K01478	29.86
K01479	2.08
K01480	10.46
K01482	0
K01483	0
K01484	0
K01485	16.15
K01486	21.25
K01487	0.27
K01488	33.62
K01489	54.42
K01491	66.53
K01492	0.14
K01493	46.75
K01494	19.92
K01495	47.44
K01496	9.12
K01497	13.77
K01499	0
K01501	11.55
K01502	0.33
K01505	3.69
K01507	47.12
K01512	46.39
K01515	57.19
K01518	0
K01520	63.4
K01521	0
K01523	9.12
K01524	40.31
K01525	16.43
K01531	13.05
K01533	56.59
K01534	71.27
K01535	0
K01537	44.91
K01545	0
K01546	5.3
K01547	2.3
K01548	0.8
K01551	1.44
K01555	1.88
K01556	1.8
K01560	14.43
K01561	0
K01563	0
K01567	0.54
K01568	0
K01569	0
K01571	19.73
K01572	19.65
K01573	5.88
K01574	0
K01575	40.22
K01576	0
K01577	0.17
K01578	0
K01579	15.66
K01580	0
K01581	0.92
K01582	24.12
K01583	0.67
K01584	0.31
K01585	14.51
K01586	65.34
K01588	66.36
K01589	61.85
K01590	0.48
K01591	65.4
K01593	0
K01594	0
K01595	44.73
K01596	1.16
K01597	43.4
K01598	29.02
K01599	20.1
K01601	0
K01602	0
K01607	6.84
K01608	0
K01609	17.64
K01610	26.83
K01611	0.99
K01613	28.97
K01615	0.41
K01616	0.33
K01617	0
K01619	55.94
K01620	29.64
K01621	1.97
K01622	0
K01623	5.85
K01624	66.02
K01625	66.22
K01626	81.8
K01627	24.41
K01628	8.81
K01629	0
K01630	0.02
K01631	0
K01633	50.03
K01635	56.15
K01637	1
K01638	1
K01639	13.06
K01640	2.38
K01641	41.33
K01643	6.62
K01644	7.78
K01646	6.62
K01647	40.87
K01649	47.98
K01652	67.15
K01653	47.89
K01654	8.56
K01655	0
K01657	23.9
K01658	23.33
K01659	8.75
K01661	11.36
K01662	27.15
K01664	11.66
K01665	13.47
K01666	0
K01667	5.01
K01668	0.53
K01669	22.94
K01671	0
K01673	65.99
K01674	3.09
K01676	12.11
K01677	0.84
K01678	0.84
K01679	33.18
K01681	37.65
K01682	17.38
K01683	0
K01684	0
K01685	1.19
K01686	43.17
K01687	49.08
K01689	66.73
K01690	8.25
K01692	0.33
K01693	3.96
K01695	23.56
K01696	51.6
K01697	4.28
K01698	20.33
K01699	0.17
K01703	46.64
K01704	47.31
K01706	0
K01707	0
K01708	0
K01709	0.14
K01710	72.49
K01711	7.35
K01712	5.21
K01713	0.14
K01714	72.39
K01715	6.11
K01716	7.34
K01719	24.62
K01720	0.2
K01721	0
K01724	1.53
K01725	0
K01727	2.28
K01728	0
K01729	0.5
K01730	0
K01733	61.05
K01734	18.76
K01735	71.96
K01736	66.36
K01737	28
K01738	63.82
K01739	41.89
K01740	32.97
K01744	25.05
K01745	5.73
K01746	0.13
K01749	18.97
K01750	11.13
K01751	0.54
K01752	91.65
K01753	1.86
K01754	59.37
K01755	59.81
K01756	69.2
K01758	0.49
K01759	88.17
K01760	24.1
K01761	4.71
K01766	7.68
K01768	1.16
K01770	21.08
K01771	0
K01772	30.79
K01775	67.77
K01776	66.36
K01777	0.27
K01778	23.31
K01779	19.26
K01781	0
K01782	0.48
K01783	80.46
K01784	94.72
K01785	61.25
K01787	0.31
K01788	49.93
K01790	54.18
K01791	17.39
K01792	8.19
K01795	0
K01796	0
K01799	0.33
K01800	0.25
K01801	0.25
K01802	16.37
K01803	80.71
K01804	2.36
K01805	7.9
K01807	57.84
K01808	14.12
K01809	55.56
K01810	74.78
K01811	0.93
K01812	38.17
K01813	0
K01814	21.35
K01815	1.57
K01816	2.56
K01817	53.1
K01818	7.39
K01819	58.57
K01820	0.33
K01821	54.08
K01823	43.73
K01825	0.5
K01826	1.03
K01829	0.73
K01834	61.07
K01835	54.1
K01838	23.65
K01839	41.1
K01840	15.76
K01841	0
K01843	3.02
K01844	2.75
K01845	21.66
K01846	0.43
K01847	10.4
K01848	0.14
K01849	0.14
K01850	0
K01851	0
K01854	28.33
K01856	0
K01857	1.5
K01858	0.58
K01866	66.73
K01867	66.53
K01868	66.36
K01869	66.98
K01870	66.95
K01872	66.8
K01873	66.86
K01874	66.53
K01875	66.8
K01876	67.49
K01878	60.55
K01879	60.55
K01880	5.98
K01881	66.8
K01883	66.53
K01884	0.33
K01885	28.75
K01886	22.16
K01887	66.33
K01889	66.85
K01890	66.53
K01892	66.7
K01893	53.81
K01894	8.75
K01895	5.93
K01896	0
K01897	41.44
K01902	20.5
K01903	20.5
K01905	0
K01906	0.33
K01907	0
K01908	0
K01910	7.02
K01911	11.73
K01912	4.07
K01914	36.06
K01915	67.33
K01916	55.19
K01918	16.51
K01919	51.87
K01920	9.95
K01921	67.03
K01922	29.02
K01923	66.33
K01924	67
K01925	66.53
K01926	44.61
K01928	82.93
K01929	69.28
K01933	66.36
K01934	62.36
K01935	30.98
K01937	65.6
K01938	55.55
K01939	56.74
K01940	59.5
K01941	0
K01945	66.36
K01947	8.25
K01950	3.97
K01951	69.09
K01952	98.45
K01953	17.03
K01955	65.43
K01956	65.43
K01958	13.32
K01959	3
K01960	6
K01961	64.04
K01962	62.9
K01963	63.23
K01965	0.12
K01966	1.11
K01968	0.25
K01969	0.25
K01971	0.66
K01972	66.53
K01974	0
K01975	0.12
K01989	104.8
K01990	398.87
K01991	15.69
K01992	350.98
K01993	5.87
K01994	0
K01995	43.89
K01996	43.89
K01997	43.89
K01998	43.89
K01999	47.55
K02000	13.99
K02001	1.57
K02002	17.09
K02003	283.59
K02004	250.37
K02005	44.12
K02006	5.42
K02007	5.59
K02008	5.42
K02009	0.44
K02010	36.92
K02011	36.43
K02012	39.97
K02013	113.24
K02014	78.93
K02015	145.3
K02016	88.45
K02017	12.29
K02018	12.89
K02019	2.33
K02020	13.42
K02021	0
K02022	0
K02024	1
K02025	44.51
K02026	44.93
K02027	46.35
K02028	170.33
K02029	137.02
K02030	233.49
K02031	38.79
K02032	51.4
K02033	53.67
K02034	54
K02035	106.51
K02036	83.96
K02037	54.32
K02038	54.32
K02039	45.31
K02040	55.82
K02041	2.37
K02042	4.74
K02043	0
K02044	2.17
K02045	8.81
K02046	8.81
K02047	8.81
K02048	9.69
K02049	7.61
K02050	8.48
K02051	8.98
K02052	13.16
K02053	13
K02054	14.5
K02055	27.06
K02056	42.96
K02057	85.59
K02058	1.66
K02062	7.67
K02063	16.09
K02064	16.09
K02065	24.62
K02066	24.62
K02067	24.62
K02068	13.94
K02069	13.94
K02071	64.71
K02072	64.71
K02073	99
K02074	8.42
K02075	10.99
K02076	11.86
K02077	9.08
K02078	113.73
K02079	0
K02080	0.53
K02081	0.64
K02082	28.63
K02083	2.46
K02086	40.88
K02099	1.19
K02100	0.14
K02103	0.17
K02106	1.52
K02107	1.02
K02108	62.54
K02109	63.87
K02110	62.54
K02111	62.71
K02112	62.54
K02113	26.48
K02114	62.54
K02115	62.54
K02116	8.5
K02117	16.19
K02118	16.19
K02119	13.44
K02120	16.19
K02121	15.66
K02122	13.44
K02123	16.19
K02124	16.19
K02160	62.6
K02164	0
K02167	0
K02168	15.47
K02169	29.85
K02170	8.25
K02171	0.27
K02172	0.27
K02173	1.38
K02182	0
K02188	3.46
K02189	0.71
K02190	3.65
K02191	0.58
K02192	6.02
K02193	8.15
K02194	8.15
K02195	8.15
K02196	7.67
K02197	8.15
K02198	8.15
K02199	15.52
K02200	14.38
K02203	0
K02204	8.75
K02205	0
K02217	20.86
K02221	53.2
K02224	3.79
K02225	0
K02226	6.87
K02227	3.79
K02228	0.33
K02229	0.33
K02230	3.33
K02231	3.99
K02232	3.79
K02233	4.45
K02234	0
K02236	39.64
K02237	83.6
K02238	66.88
K02240	40.88
K02241	0
K02242	44.28
K02243	40.88
K02244	40.88
K02245	40.32
K02246	29.81
K02248	41.09
K02250	0
K02251	0
K02255	0
K02258	0
K02259	2.01
K02274	2.01
K02275	2.01
K02276	3.69
K02277	1.24
K02278	4.69
K02279	5.53
K02280	5.53
K02281	0
K02282	5.5
K02283	6.52
K02291	11.35
K02297	0
K02298	0
K02299	0
K02300	0
K02302	9.21
K02303	0.53
K02304	1.24
K02305	0
K02313	66.53
K02314	71.67
K02315	1.64
K02316	66.53
K02317	0
K02334	11.52
K02335	66.84
K02336	0
K02337	68.18
K02338	64.86
K02339	15.59
K02340	66.53
K02341	66.53
K02342	60.34
K02343	67.2
K02344	7.51
K02345	0
K02346	58.54
K02347	0
K02348	40.72
K02351	0
K02352	0
K02355	70.07
K02356	66.87
K02357	66.53
K02358	82.39
K02361	2.95
K02362	0
K02363	0
K02364	0
K02371	47.12
K02372	63.69
K02377	7.15
K02379	10.92
K02380	7.34
K02381	0
K02383	0
K02385	2.4
K02386	1.64
K02387	5.4
K02388	5.4
K02389	5.27
K02390	7.04
K02391	0
K02392	9.56
K02393	3.14
K02394	3.14
K02395	0.27
K02396	5.4
K02397	5.27
K02398	1.16
K02399	0
K02400	5.4
K02401	5.13
K02402	0
K02403	0
K02404	3.54
K02405	5.4
K02406	13.34
K02407	5.4
K02408	5.4
K02409	5.4
K02410	5.4
K02411	5.4
K02412	5.4
K02413	2.4
K02414	1.03
K02415	5.4
K02416	5.4
K02417	8.67
K02418	2.27
K02419	5.4
K02420	5.4
K02421	5.13
K02422	5.67
K02423	0
K02424	82.12
K02425	0
K02426	12.7
K02427	16.09
K02428	60.41
K02429	17.91
K02430	5.64
K02431	6.64
K02433	53.56
K02434	53.56
K02435	53.56
K02436	0.17
K02437	38.42
K02438	7.89
K02439	7.51
K02440	104.2
K02441	2.02
K02443	0
K02444	17.12
K02445	10.24
K02446	6.8
K02448	0
K02450	0
K02451	0
K02452	0
K02453	3
K02454	3.27
K02455	3.14
K02456	4.89
K02457	0
K02458	0
K02459	0
K02460	0
K02461	0
K02462	0
K02463	0
K02464	1.5
K02466	1.19
K02467	0
K02468	1.19
K02469	66.86
K02470	66.69
K02471	20.19
K02472	9.15
K02473	2.06
K02474	5.3
K02475	1.16
K02476	1.16
K02477	5.96
K02478	0.83
K02479	0
K02480	0
K02481	4.07
K02482	0
K02483	9.48
K02484	11.46
K02485	0
K02486	0
K02487	3.51
K02488	0
K02490	0
K02492	21.62
K02493	67
K02494	16.26
K02495	86.6
K02496	15.76
K02497	0
K02498	15.76
K02499	12.37
K02500	25.01
K02501	25.01
K02502	9.57
K02503	65.87
K02504	7.54
K02505	7.68
K02506	7.51
K02507	7.68
K02508	0.53
K02509	0.87
K02510	0.53
K02511	0
K02517	34.26
K02518	67
K02519	66.86
K02520	66.53
K02521	6.34
K02523	24.45
K02525	0.57
K02526	3.14
K02527	24.41
K02528	66.53
K02529	148.04
K02530	30.06
K02531	27.25
K02532	1.09
K02533	8.25
K02535	19.4
K02536	27.43
K02538	0.27
K02548	14.69
K02549	8.57
K02550	0
K02551	11.19
K02552	8.41
K02553	7.84
K02554	0
K02556	6.29
K02557	13.41
K02558	18.28
K02560	7.51
K02562	1.53
K02563	66.53
K02564	56.82
K02565	0.7
K02566	1.83
K02567	10.51
K02568	10.51
K02569	7.51
K02570	7.51
K02571	1.19
K02572	8.49
K02573	10.51
K02574	10.51
K02575	1.64
K02584	0
K02585	0.14
K02586	0.14
K02587	0
K02588	0.14
K02589	0
K02590	0
K02591	0.14
K02592	0
K02593	0
K02594	0.27
K02595	0
K02596	0
K02597	0
K02598	0.27
K02600	66.7
K02601	66.53
K02609	0.5
K02610	0.5
K02611	0.5
K02612	0.5
K02613	2.38
K02614	28.31
K02615	0
K02616	0
K02617	0.5
K02618	1.03
K02619	12.65
K02621	62.16
K02622	62.33
K02623	0
K02624	0
K02625	0
K02626	2.75
K02635	0
K02636	0
K02647	6.68
K02650	8.72
K02651	8.04
K02652	9.56
K02653	9.69
K02654	12.76
K02655	16.5
K02656	16.09
K02657	0
K02658	0
K02659	0
K02660	0
K02661	0
K02662	1.41
K02663	8.77
K02664	8.75
K02665	8.75
K02666	8.89
K02667	0.72
K02668	0.72
K02669	9.29
K02670	16.5
K02671	8.75
K02672	8.75
K02673	8.25
K02674	12.24
K02676	8.25
K02679	7.34
K02680	7.34
K02681	7.34
K02682	7.51
K02686	8
K02687	65.87
K02688	0.27
K02742	7.34
K02744	3.44
K02745	2.28
K02746	2.28
K02747	2.28
K02750	2.27
K02753	0
K02755	0.2
K02756	0
K02757	53.61
K02759	80.92
K02760	103.23
K02761	116.07
K02763	0.14
K02765	2.58
K02768	3.28
K02769	1.78
K02770	53.99
K02771	0
K02773	19.36
K02774	19.61
K02775	19.73
K02777	23.14
K02778	0.17
K02779	68.85
K02781	14.15
K02782	0.25
K02783	7.12
K02784	7.51
K02786	28.4
K02788	29.07
K02791	16.44
K02793	34.22
K02794	93.47
K02795	82.75
K02796	81.59
K02798	2.94
K02800	5.23
K02802	0.33
K02803	1.32
K02804	3.08
K02805	5.69
K02806	15.76
K02808	0
K02810	49.31
K02812	0
K02813	0
K02814	0.14
K02815	0
K02819	38.54
K02821	50.96
K02822	68.81
K02823	31.2
K02824	60.26
K02825	53.88
K02826	0
K02827	0
K02828	0
K02829	0
K02834	63.53
K02835	66.53
K02836	66.53
K02837	62.8
K02838	66.53
K02839	0.12
K02840	0
K02841	12.75
K02843	19.6
K02844	0
K02846	0
K02847	5.04
K02848	0
K02849	0
K02850	0
K02851	47.08
K02852	8.06
K02853	5.49
K02854	0
K02855	0
K02856	0.33
K02858	2.32
K02859	12.48
K02860	66.53
K02862	0
K02863	66.53
K02864	66.53
K02867	66.53
K02871	66.36
K02874	67
K02876	59.24
K02878	58.77
K02879	67
K02881	66.28
K02884	66.53
K02886	67.47
K02887	66.53
K02888	66.53
K02890	67.17
K02892	67
K02895	67
K02897	36.63
K02899	66.36
K02902	66.86
K02904	67
K02906	67
K02907	61.43
K02909	81.3
K02911	66.5
K02913	105.08
K02914	66.03
K02916	66.53
K02919	64.66
K02926	67
K02927	0
K02931	67
K02933	67
K02935	66.36
K02939	66.53
K02945	67.15
K02946	65.91
K02948	58.77
K02950	66.36
K02952	67
K02954	94.16
K02956	66.36
K02959	66.36
K02961	67
K02963	66.53
K02965	67
K02967	66.7
K02968	66.53
K02970	65.87
K02972	0
K02982	67
K02986	67
K02988	67.47
K02990	66.53
K02992	66.53
K02994	67
K02996	66.36
K03040	67.25
K03043	66.53
K03046	66.53
K03048	40.82
K03060	58.21
K03070	70
K03071	16.09
K03072	20.06
K03073	37.92
K03074	19.89
K03075	66.53
K03076	69.5
K03077	0.41
K03078	6.72
K03079	0
K03086	68.89
K03087	0.33
K03088	94.26
K03089	16.26
K03090	0.4
K03091	2.84
K03092	28.67
K03093	0
K03095	40.68
K03098	4.02
K03100	131.75
K03101	72.54
K03106	66.53
K03110	66.7
K03111	128.43
K03112	0
K03113	12.45
K03116	24.53
K03117	18.29
K03118	22.42
K03119	0.25
K03146	0.25
K03147	16.29
K03148	3.44
K03149	16.38
K03150	8.18
K03151	49.04
K03152	33.95
K03153	8.25
K03154	16.04
K03168	67.36
K03169	38.3
K03177	66.53
K03179	22.28
K03181	13.6
K03182	17.41
K03183	24.19
K03184	6.02
K03185	6.52
K03186	17.41
K03187	2.7
K03188	2.58
K03189	2.58
K03190	2.58
K03191	0
K03192	0
K03194	0
K03195	0.42
K03196	0.73
K03197	0
K03198	0
K03199	0.48
K03200	0
