function.	GI_9
K01426	22.08
K01427	0
K01428	1.75
K01429	0.75
K01430	4.58
K01432	0.66
K01433	0.86
K01434	0.66
K01436	7.32
K01438	1.98
K01439	20.41
K01440	0
K01442	15.89
K01443	29.55
K01444	0.17
K01446	0.96
K01447	7.25
K01448	61.65
K01449	34.6
K01451	5.44
K01452	0
K01453	0
K01455	0.66
K01457	0
K01458	0.66
K01460	0
K01461	0.66
K01462	60.5
K01464	13.89
K01465	28.38
K01466	1.12
K01467	2.83
K01468	2.18
K01469	0.66
K01470	13.75
K01471	0
K01473	2.64
K01474	2.64
K01476	4.92
K01477	0
K01478	23.48
K01479	2.06
K01480	9.06
K01482	9.72
K01483	0
K01484	0
K01485	3.16
K01486	21.2
K01487	5.82
K01488	5.64
K01489	20.15
K01491	27.96
K01492	0.98
K01493	25.46
K01494	12.55
K01495	21.93
K01496	21.54
K01497	0
K01499	0
K01501	1.86
K01502	0
K01505	0
K01507	4.68
K01512	9.71
K01515	26.11
K01518	0
K01520	25.24
K01521	0
K01523	19.02
K01524	34.33
K01525	0.66
K01531	10.44
K01533	14.67
K01534	30.87
K01535	0
K01537	50.06
K01545	0
K01546	10.06
K01547	10.06
K01548	10.06
K01551	6.91
K01555	0.66
K01556	0.66
K01560	0.75
K01561	1.32
K01563	0
K01567	15.86
K01568	0
K01569	2.92
K01571	16.73
K01572	10.04
K01573	0.37
K01574	4.42
K01575	1.31
K01576	0
K01577	0
K01578	0.66
K01579	11.15
K01580	7.47
K01581	2.09
K01582	3.16
K01583	4.18
K01584	0.66
K01585	1.32
K01586	32.03
K01588	27.09
K01589	1.22
K01590	2.34
K01591	28
K01593	0
K01594	0
K01595	2.72
K01596	5.43
K01597	0
K01598	1.02
K01599	16.92
K01601	1.84
K01602	0
K01607	14.61
K01608	0
K01609	12.86
K01610	3.29
K01611	16.17
K01613	11.29
K01615	0.29
K01616	0
K01617	0.66
K01619	16.94
K01620	18.84
K01621	1.74
K01622	0
K01623	3.39
K01624	23.76
K01625	18.27
K01626	6.99
K01627	1.92
K01628	13.31
K01629	9.69
K01630	0.66
K01631	0
K01633	5.54
K01635	0
K01637	0.66
K01638	0.66
K01639	3.15
K01640	2.09
K01641	0
K01643	2.33
K01644	5.41
K01646	1.94
K01647	21.5
K01649	40.48
K01652	48.77
K01653	28.81
K01654	7.72
K01655	0
K01657	13.24
K01658	12.77
K01659	0.66
K01661	12.34
K01662	32.07
K01664	5.34
K01665	7.91
K01666	5.66
K01667	1.21
K01668	0.33
K01669	0
K01671	0
K01673	11.92
K01674	0
K01676	19.13
K01677	25.26
K01678	25.26
K01679	2.02
K01681	29.22
K01682	0.66
K01683	0
K01684	2.92
K01685	4.83
K01686	14.87
K01687	32.18
K01689	30.77
K01690	0
K01692	5.37
K01693	24.46
K01695	14.16
K01696	16.32
K01697	0.44
K01698	21.36
K01699	0.36
K01703	25.31
K01704	25.97
K01706	1.16
K01707	0
K01708	0
K01709	7.72
K01710	34.85
K01711	4.27
K01712	1.32
K01713	0
K01714	52.98
K01715	14.91
K01716	0
K01719	1.03
K01720	0.66
K01721	0
K01724	0.66
K01725	0.11
K01727	0.17
K01728	1.53
K01729	0
K01730	2.68
K01733	30.23
K01734	17.84
K01735	29.93
K01736	27.49
K01737	20.93
K01738	52.8
K01739	10.68
K01740	48.41
K01744	8.76
K01745	1.9
K01746	1.24
K01749	12.04
K01750	4.35
K01751	9.45
K01752	36.18
K01753	1.24
K01754	16.3
K01755	27.15
K01756	27.5
K01758	0.31
K01759	21.38
K01760	16.56
K01761	7.07
K01766	0
K01768	0
K01770	26.75
K01771	0.43
K01772	9.8
K01775	34.45
K01776	27.26
K01777	0.66
K01778	25.7
K01779	28.15
K01781	0
K01782	0.66
K01783	32.24
K01784	44.97
K01785	11.83
K01787	4.5
K01788	12.23
K01790	19.9
K01791	29.42
K01792	0.44
K01795	0
K01796	0.66
K01799	1.32
K01800	0.66
K01801	1.32
K01802	2.2
K01803	29.31
K01804	5.25
K01805	4.57
K01807	5.89
K01808	34.98
K01809	19.61
K01810	31.59
K01811	5.69
K01812	9.9
K01813	3.56
K01814	24.52
K01815	4.86
K01816	0.66
K01817	15.23
K01818	0.31
K01819	2.06
K01820	0
K01821	9.38
K01823	0.23
K01825	0
K01826	0.66
K01829	0
K01834	9.8
K01835	33.47
K01838	6.3
K01839	13.9
K01840	0.97
K01841	1.92
K01843	8.99
K01844	0.27
K01845	18.9
K01846	1.02
K01847	0.74
K01848	0.21
K01849	0.21
K01850	0
K01851	0
K01854	16.23
K01856	0.66
K01857	0
K01858	0.37
K01866	36.24
K01867	27.96
K01868	31.79
K01869	27.85
K01870	28.16
K01872	34.64
K01873	28.07
K01874	42.09
K01875	30.13
K01876	31.91
K01878	10.88
K01879	10.88
K01880	17.28
K01881	32.92
K01883	28.65
K01884	0
K01885	37.84
K01886	6.97
K01887	27.96
K01889	27.96
K01890	27.96
K01892	32.02
K01893	17.55
K01894	0.66
K01895	16.74
K01896	0
K01897	20.78
K01902	1.42
K01903	1.42
K01905	1.33
K01906	0
K01907	0
K01908	0.66
K01910	2.55
K01911	3.2
K01912	40.07
K01914	13.98
K01915	59.17
K01916	0.21
K01918	11.44
K01919	14.67
K01920	0.66
K01921	40.86
K01922	1.02
K01923	27.09
K01924	28.02
K01925	27.49
K01926	17.38
K01928	28.15
K01929	30.13
K01933	27.09
K01934	26.6
K01935	9.98
K01937	27.22
K01938	26.9
K01939	27.73
K01940	26.69
K01941	0
K01945	27.09
K01947	0
K01950	27.94
K01951	37.96
K01952	30.12
K01953	32.65
K01955	36.75
K01956	28.52
K01958	9.74
K01959	0
K01960	0.57
K01961	33.08
K01962	11.13
K01963	22.29
K01965	0
K01966	0.57
K01968	0.66
K01969	0.66
K01971	7.51
K01972	27.96
K01974	0
K01975	8.92
K01989	11.83
K01990	198.58
K01991	2.75
K01992	189.2
K01993	7.85
K01994	0
K01995	15.83
K01996	15.83
K01997	15.83
K01998	15.86
K01999	18.05
K02000	1.28
K02001	1.28
K02002	1.94
K02003	168.68
K02004	164.93
K02005	31.96
K02006	12.44
K02007	14.97
K02008	14.83
K02009	9.17
K02010	19.64
K02011	23.9
K02012	27.14
K02013	75.82
K02014	10.05
K02015	89.15
K02016	86.01
K02017	18.37
K02018	23.18
K02019	13.44
K02020	23.87
K02021	0
K02022	0
K02024	0
K02025	63.52
K02026	66.66
K02027	71.84
K02028	62.84
K02029	69.85
K02030	88.8
K02031	37.47
K02032	52.19
K02033	57.33
K02034	57.22
K02035	71.59
K02036	30.3
K02037	29.55
K02038	29.38
K02039	17.1
K02040	29.98
K02041	5.41
K02042	10.82
K02043	0
K02044	5.7
K02045	3.1
K02046	3.1
K02047	3.1
K02048	4.69
K02049	76
K02050	78.64
K02051	60.19
K02052	11.94
K02053	9.26
K02054	5.77
K02055	9.49
K02056	25.75
K02057	49.18
K02058	5.64
K02062	0
K02063	0
K02064	0
K02065	2.58
K02066	2.58
K02067	1.98
K02068	5.05
K02069	4.93
K02071	33.32
K02072	36.32
K02073	39.18
K02074	1.1
K02075	1.1
K02076	0.12
K02077	4.53
K02078	43.02
K02079	0
K02080	0
K02081	0
K02082	2.72
K02083	1
K02086	0
K02099	3.88
K02100	0
K02103	7.51
K02106	1.91
K02107	8.69
K02108	24.94
K02109	25.05
K02110	24.94
K02111	25.14
K02112	24.94
K02113	24.47
K02114	24.94
K02115	24.94
K02116	6.95
K02117	13.97
K02118	14.17
K02119	13.6
K02120	13.97
K02121	13.71
K02122	13.6
K02123	14.17
K02124	13.97
K02160	22.49
K02164	0
K02167	0
K02168	2.67
K02169	5.27
K02170	4.24
K02171	8.28
K02172	8.85
K02173	0.12
K02182	2.15
K02188	10.81
K02189	10.81
K02190	11.93
K02191	8.69
K02192	3.36
K02193	9.14
K02194	9.14
K02195	9.14
K02196	0
K02197	9.14
K02198	9.8
K02199	0.66
K02200	0
K02203	10.31
K02204	0.66
K02205	0
K02217	18.11
K02221	20.9
K02224	10.98
K02225	0
K02226	13.78
K02227	11.73
K02228	0
K02229	0
K02230	0.6
K02231	12.01
K02232	12.18
K02233	11.98
K02234	0
K02236	0
K02237	27.16
K02238	52.04
K02240	0
K02241	6.51
K02242	9.04
K02243	0
K02244	0
K02245	0
K02246	0.12
K02248	0
K02250	0
K02251	0
K02255	0
K02258	0
K02259	0.66
K02274	1.32
K02275	0.66
K02276	0.66
K02277	0
K02278	3.08
K02279	13.65
K02280	1.32
K02281	0
K02282	9.99
K02283	27.15
K02291	1.98
K02297	1.32
K02298	1.32
K02299	1.32
K02300	1.32
K02302	0.66
K02303	0.66
K02304	19.15
K02305	0
K02313	27.96
K02314	32.41
K02315	42.32
K02316	28.07
K02317	0
K02334	32.23
K02335	28.11
K02336	0
K02337	28.27
K02338	27.96
K02339	0.66
K02340	27.36
K02341	27.36
K02342	13.44
K02343	27.49
K02344	0
K02345	0
K02346	36.15
K02347	0.11
K02348	4.48
K02351	0.66
K02352	0
K02355	51.27
K02356	27.96
K02357	27.96
K02358	39.57
K02361	0.37
K02362	1.02
K02363	0
K02364	0
K02371	21.28
K02372	26.68
K02377	4.5
K02379	12.31
K02380	1.32
K02381	0
K02383	0
K02385	14.19
K02386	0.66
K02387	16.35
K02388	16.35
K02389	16.03
K02390	18.68
K02391	0.66
K02392	31.93
K02393	0.66
K02394	0.66
K02395	5.8
K02396	20.96
K02397	16.03
K02398	15.63
K02399	0.66
K02400	16.35
K02401	7.31
K02402	0.66
K02403	0.66
K02404	14.84
K02405	16.35
K02406	46.14
K02407	17.64
K02408	16.03
K02409	16.03
K02410	16.35
K02411	16.03
K02412	16.35
K02413	16.03
K02414	14.63
K02415	10.14
K02416	16.35
K02417	16.35
K02418	13.14
K02419	16.35
K02420	16.35
K02421	7.31
K02422	17.97
K02423	0.66
K02424	3.63
K02425	0
K02426	0.37
K02427	0.66
K02428	31.16
K02429	1.22
K02430	0
K02431	2.95
K02433	37.96
K02434	34.66
K02435	34.66
K02436	0
K02437	8.22
K02438	5.8
K02439	0
K02440	11.81
K02441	0
K02443	10.7
K02444	4.58
K02445	4.31
K02446	6.37
K02448	0
K02450	0
K02451	0
K02452	0
K02453	0.66
K02454	0.95
K02455	0.66
K02456	1.29
K02457	0
K02458	0
K02459	0
K02460	0
K02461	0
K02462	0
K02463	0
K02464	0
K02466	0
K02467	0
K02468	0
K02469	36.15
K02470	35.63
K02471	0.6
K02472	0.38
K02473	0.66
K02474	6.07
K02475	2.45
K02476	2.45
K02477	6.3
K02478	8.97
K02479	0
K02480	0.66
K02481	0.57
K02482	0
K02483	2.68
K02484	13.15
K02485	0
K02486	0
K02487	0
K02488	0
K02490	0
K02492	17.69
K02493	26.08
K02494	0.66
K02495	46.42
K02496	0.66
K02497	0
K02498	0.66
K02499	23.52
K02500	27.68
K02501	24.82
K02502	24.02
K02503	28.62
K02504	0
K02505	0.29
K02506	0
K02507	0.89
K02508	0
K02509	1.32
K02510	1.32
K02511	0
K02517	3.47
K02518	28.62
K02519	28.16
K02520	31.48
K02521	0
K02523	4.67
K02525	0.29
K02526	11.46
K02527	1.92
K02528	27.85
K02529	103.97
K02530	1.03
K02531	0
K02532	3.22
K02533	0.66
K02535	1.55
K02536	2.04
K02538	0
K02548	14.11
K02549	11.97
K02550	0
K02551	12.67
K02552	11.97
K02553	0
K02554	0.66
K02556	22.31
K02557	24.59
K02558	0.66
K02560	0
K02562	0
K02563	27.96
K02564	31.97
K02565	0
K02566	1.31
K02567	9.8
K02568	9.29
K02569	0.66
K02570	9.8
K02571	0.66
K02572	0
K02573	31.86
K02574	32.04
K02575	2.47
K02584	0
K02585	8.37
K02586	37.81
K02587	9.79
K02588	32.15
K02589	6.92
K02590	6.92
K02591	37.81
K02592	0.72
K02593	0
K02594	12.15
K02595	0
K02596	0
K02597	0
K02598	7.93
K02600	27.96
K02601	37.51
K02609	0.66
K02610	0.66
K02611	0.66
K02612	0.66
K02613	0.66
K02614	15.16
K02615	0
K02616	0.66
K02617	0
K02618	0
K02619	7.16
K02621	9.89
K02622	10.29
K02623	0
K02624	1.98
K02625	0
K02626	0
K02635	0
K02636	0
K02647	12.03
K02650	22.95
K02651	0.86
K02652	22.28
K02653	34.67
K02654	29.56
K02655	0
K02656	0
K02657	0
K02658	0
K02659	0
K02660	0
K02661	0
K02662	13.39
K02663	13.94
K02664	5.85
K02665	0
K02666	0.89
K02667	0
K02668	0
K02669	27.75
K02670	0
K02671	0
K02672	0
K02673	0
K02674	0
K02676	0
K02679	0
K02680	1.02
K02681	0
K02682	0
K02686	0.66
K02687	20.17
K02688	0.66
K02742	0
K02744	5.12
K02745	3.52
K02746	3.52
K02747	3.52
K02750	9.98
K02753	0.26
K02755	0
K02756	0
K02757	21.57
K02759	18.06
K02760	15.67
K02761	17.26
K02763	4.99
K02765	8.62
K02768	3.3
K02769	0.31
K02770	13.92
K02771	0
K02773	7.51
K02774	7.51
K02775	8.8
K02777	22.99
K02778	0
K02779	7.53
K02781	6.42
K02782	1.33
K02783	12.84
K02784	0
K02786	0.03
K02788	0.03
K02791	5.2
K02793	16.28
K02794	26.23
K02795	16.75
K02796	17.83
K02798	4.19
K02800	5.22
K02802	0
K02803	0
K02804	5.42
K02805	2.15
K02806	3.6
K02808	0
K02810	9.38
K02812	0
K02813	0
K02814	2.83
K02815	2.83
K02819	6.01
K02821	8.66
K02822	8.41
K02823	27.06
K02824	24.15
K02825	22.92
K02826	0
K02827	0
K02828	0
K02829	0
K02834	27.96
K02835	29.17
K02836	27.85
K02837	18.38
K02838	27.96
K02839	0.2
K02840	0
K02841	1.55
K02843	2.44
K02844	0.66
K02846	0
K02847	0.66
K02848	0
K02849	0
K02850	0
K02851	13.27
K02852	0
K02853	0
K02854	0
K02855	0
K02856	0.37
K02858	2.58
K02859	0
K02860	27.96
K02862	0
K02863	27.96
K02864	27.96
K02867	27.96
K02871	27.96
K02874	27.96
K02876	27.96
K02878	27.96
K02879	27.96
K02881	27.96
K02884	27.96
K02886	27.96
K02887	27.96
K02888	27.85
K02890	27.96
K02892	27.96
K02895	27.96
K02897	23.93
K02899	27.85
K02902	28.27
K02904	27.76
K02906	27.96
K02907	27.96
K02909	28.16
K02911	28.27
K02913	27.26
K02914	25.75
K02916	27.96
K02919	25.86
K02926	27.96
K02927	0
K02931	27.96
K02933	27.96
K02935	27.96
K02939	27.96
K02945	22.01
K02946	27.96
K02948	27.96
K02950	27.96
K02952	27.96
K02954	28.27
K02956	27.96
K02959	27.96
K02961	27.96
K02963	27.96
K02965	27.96
K02967	28.07
K02968	27.96
K02970	18.42
K02972	0
K02982	27.96
K02986	31.71
K02988	27.96
K02990	27.96
K02992	27.96
K02994	27.96
K02996	27.96
K03040	27.96
K03043	28.16
K03046	27.96
K03048	0
K03060	27.12
K03070	28.25
K03071	3.63
K03072	14.35
K03073	27.96
K03074	14.35
K03075	27.96
K03076	28.16
K03077	3.67
K03078	0
K03079	3.49
K03086	32.32
K03087	0
K03088	140.63
K03089	0.66
K03090	4.85
K03091	89.8
K03092	12.92
K03093	15.44
K03095	0
K03098	0.66
K03100	58.75
K03101	28.27
K03106	27.96
K03110	27.96
K03111	65.08
K03112	0
K03113	0.37
K03116	32.92
K03117	11.32
K03118	30.97
K03119	1.98
K03146	0
K03147	25.96
K03148	4.51
K03149	12.41
K03150	24.41
K03151	21.43
K03152	20.98
K03153	0
K03154	15.7
K03168	27.96
K03169	27.01
K03177	27.96
K03179	0.83
K03181	0.66
K03182	2.08
K03183	16.38
K03184	0
K03185	0.66
K03186	2.29
K03187	0.75
K03188	0.75
K03189	0.75
K03190	0.75
K03191	0
K03192	0
K03194	0
K03195	0
K03196	0
K03197	0
K03198	0
K03199	0
K03200	0
K03201	0
K03202	0
K03203	0
K03204	0
K03205	20.14
K03207	0
K03208	0
K03210	18.93
K03212	0
K03214	0
K03215	38.16
K03216	27.59
K03217	28.09
K03218	27.96
K03219	0
K03220	0
K03221	0
K03222	0
K03223	0
K03224	0
K03225	0
