function.	oral_8
K02234	0.25
K02236	180.54
K02237	216.32
K02238	206.95
K02240	183.18
K02241	0.25
K02242	204.26
K02243	181.78
K02244	181.78
K02245	176.64
K02246	156.21
K02248	182.18
K02250	0
K02251	0
K02255	0
K02258	0.25
K02259	1.49
K02274	1.95
K02275	2.2
K02276	1.49
K02277	1.24
K02278	2.92
K02279	3.59
K02280	3.59
K02281	0
K02282	3.25
K02283	8.44
K02291	4.98
K02297	0.46
K02298	0.5
K02299	0.5
K02300	0.5
K02302	1.08
K02303	2.14
K02304	0.34
K02305	0
K02313	212.06
K02314	215.61
K02315	3.96
K02316	212.26
K02317	0
K02334	61.82
K02335	212.79
K02336	0
K02337	212.4
K02338	197.62
K02339	3.83
K02340	212.06
K02341	199.26
K02342	143.49
K02343	212.73
K02344	3.67
K02345	0
K02346	191.74
K02347	0.25
K02348	148.19
K02351	0.25
K02352	0
K02355	212.9
K02356	211.73
K02357	212.06
K02358	215.73
K02361	1.82
K02362	0
K02363	0.66
K02364	0.66
K02371	185.09
K02372	216.71
K02377	18.1
K02379	22.39
K02380	4.17
K02381	0
K02383	0
K02385	3.39
K02386	13.39
K02387	25.81
K02388	25.81
K02389	26.01
K02390	39.99
K02391	0.29
K02392	49.95
K02393	22.66
K02394	22.66
K02395	0.75
K02396	26.01
K02397	26.01
K02398	2.38
K02399	0.29
K02400	25.81
K02401	26.72
K02402	0.25
K02403	0.5
K02404	22.7
K02405	25.61
K02406	71.89
K02407	26.26
K02408	25.81
K02409	26.02
K02410	25.81
K02411	22.69
K02412	25.81
K02413	3.65
K02414	2.65
K02415	25.69
K02416	25.76
K02417	48.01
K02418	3.57
K02419	25.81
K02420	25.81
K02421	25.72
K02422	25.89
K02423	0.25
K02424	251.72
K02425	0
K02426	4.37
K02427	3.83
K02428	182.49
K02429	12.02
K02430	2.34
K02431	10.02
K02433	208.05
K02434	207.8
K02435	208.3
K02436	0.49
K02437	58.14
K02438	7.63
K02439	3.67
K02440	430.1
K02441	2.08
K02443	0
K02444	6.59
K02445	16.09
K02446	5.08
K02448	0
K02450	0
K02451	0
K02452	0.45
K02453	23.58
K02454	23.09
K02455	23.09
K02456	32.18
K02457	0.25
K02458	0.25
K02459	0.25
K02460	0.25
K02461	0.25
K02462	0.25
K02463	0.25
K02464	13.57
K02466	0.83
K02467	0
K02468	0.83
K02469	214.03
K02470	214.71
K02471	4.94
K02472	3.76
K02473	0.25
K02474	6.14
K02475	40.78
K02476	40.78
K02477	5.43
K02478	5.23
K02479	0.25
K02480	0.25
K02481	18.14
K02482	4.62
K02483	70.73
K02484	86.55
K02485	0
K02486	0
K02487	1.89
K02488	0
K02490	0
K02492	31.12
K02493	212.06
K02494	4.34
K02495	238.19
K02496	3.92
K02497	0
K02498	4.17
K02499	27.66
K02500	53.82
K02501	54.48
K02502	6.49
K02503	210.09
K02504	3.86
K02505	3.67
K02506	3.67
K02507	4.01
K02508	0.51
K02509	0.76
K02510	0.76
K02511	0
K02517	29.96
K02518	212.31
K02519	212.68
K02520	212.06
K02521	3.51
K02523	27.06
K02525	4.42
K02526	6.28
K02527	27.06
K02528	212.06
K02529	573.73
K02530	153.28
K02531	108.65
K02532	6.24
K02533	0.5
K02535	27.06
K02536	27.31
K02538	0.59
K02548	20.25
K02549	9.14
K02550	0
K02551	9.39
K02552	7.91
K02553	4.05
K02554	0
K02556	28.84
K02557	51.48
K02558	3.83
K02560	3.67
K02562	1.49
K02563	212.06
K02564	190.1
K02565	1.17
K02566	20.81
K02567	26.06
K02568	26.06
K02569	8.27
K02570	10.73
K02571	1
K02572	8.2
K02573	30.66
K02574	30.66
K02575	3.27
K02584	0.2
K02585	0.47
K02586	0.7
K02587	0.71
K02588	0.46
K02589	0
K02590	0
K02591	0.2
K02592	0.2
K02593	0.2
K02594	0.29
K02595	0.2
K02596	0.4
K02597	0.2
K02598	0.6
K02600	212.06
K02601	212.06
K02609	0.25
K02610	0.25
K02611	0.25
K02612	0.25
K02613	0.25
K02614	148.13
K02615	0
K02616	0.25
K02617	0
K02618	0
K02619	10.36
K02621	186.11
K02622	186.45
K02623	0.25
K02624	0.29
K02625	0.01
K02626	0.25
K02635	0
K02636	0
K02647	10.14
K02650	0.42
K02651	4.48
K02652	0.92
K02653	1.12
K02654	25.38
K02655	0.75
K02656	3.58
K02657	0
K02658	0
K02659	0
K02660	0
K02661	0
K02662	0.17
K02663	0.58
K02664	0.25
K02665	0.25
K02666	0.75
K02667	0
K02668	0
K02669	10.04
K02670	0.5
K02671	0.25
K02672	0.5
K02673	0.25
K02674	0.25
K02676	0.25
K02679	3.18
K02680	3.18
K02681	3.33
K02682	3.67
K02686	3.92
K02687	209.18
K02688	0.34
K02742	3.33
K02744	53.56
K02745	45.52
K02746	45.52
K02747	45.4
K02750	3.98
K02753	0
K02755	2.59
K02756	0.33
K02757	198.07
K02759	277.12
K02760	331.05
K02761	404.19
K02763	0.33
K02765	3.66
K02768	10.5
K02769	1.6
K02770	201.86
K02771	0.5
K02773	109.11
K02774	108.71
K02775	106.95
K02777	37.38
K02778	0
K02779	263.29
K02781	33.61
K02782	0
K02783	14.56
K02784	3.67
K02786	145.69
K02788	152.79
K02791	33.91
K02793	159.79
K02794	377.69
K02795	350.77
K02796	346.93
K02798	11.89
K02800	15.38
K02802	0.84
K02803	2.41
K02804	4.92
K02805	1.84
K02806	4.68
K02808	0
K02810	200.11
K02812	0
K02813	0
K02814	0
K02815	0
K02819	154.7
K02821	153.54
K02822	301.35
K02823	114.53
K02824	188.51
K02825	190.16
K02826	0
K02827	0
K02828	0
K02829	0
K02834	194.96
K02835	212.06
K02836	212.06
K02837	187.36
K02838	212.06
K02839	0
K02840	0
K02841	23.26
K02843	28.33
K02844	3.66
K02846	0
K02847	3.3
K02848	0
K02849	3.91
K02850	0
K02851	156.3
K02852	2.09
K02853	1.84
K02854	0
K02855	0.17
K02856	0.17
K02858	2.94
K02859	29.07
K02860	212.06
K02862	0
K02863	212.06
K02864	212.06
K02867	212.06
K02871	211.72
K02874	212.06
K02876	211.81
K02878	211.81
K02879	212.06
K02881	212.06
K02884	212.06
K02886	212.06
K02887	212.06
K02888	212.06
K02890	212.4
K02892	212.06
K02895	212.06
K02897	56.92
K02899	211.72
K02902	212.91
K02904	212.06
K02906	212.06
K02907	189.42
K02909	216.16
K02911	210.72
K02913	351.73
K02914	210.72
K02916	212.06
K02919	192
K02926	212.06
K02927	0
K02931	212.06
K02933	212.06
K02935	211.72
K02939	212.06
K02945	213.81
K02946	210.31
K02948	211.81
K02950	211.72
K02952	212.06
K02954	331.29
K02956	211.72
K02959	211.72
K02961	212.06
K02963	212.06
K02965	212.06
K02967	212.4
K02968	212.06
K02970	209.47
K02972	0
K02982	212.06
K02986	212.06
K02988	212.06
K02990	212.06
K02992	212.06
K02994	212.06
K02996	211.72
K03040	212.06
K03043	211.06
K03046	211.06
K03048	181.75
K03060	194.46
K03070	245.87
K03071	3.83
K03072	29.69
K03073	99.46
K03074	29.35
K03075	208.29
K03076	244.53
K03077	0.45
K03078	3.51
K03079	0
K03086	213.15
K03087	1.16
K03088	144.26
K03089	4.17
K03090	0.09
K03091	2.87
K03092	50.74
K03093	0
K03095	179.3
K03098	18.06
K03100	435.04
K03101	219.36
K03106	212.06
K03110	212.4
K03111	428.98
K03112	0
K03113	3.95
K03116	31.58
K03117	22.45
K03118	32.01
K03119	1.59
K03146	0
K03147	23.81
