KO	oral_18
K00449	4.28
K00450	0.6
K00451	15.86
K00452	6.62
K00453	8.62
K00455	6
K00456	0
K00457	18.86
K00459	98.38
K00466	1
K00467	0
K00469	0.53
K00471	2
K00472	0
K00476	2
K00477	2
K00479	2
K00480	1
K00481	2
K00483	5
K00484	20.88
K00486	6.62
K00491	0
K00493	1
K00496	2.53
K00499	2
K00500	11.62
K00505	1.33
K00507	7.64
K00508	10.78
K00510	0
K00517	2.31
K00520	6.19
K00523	7.21
K00525	274.94
K00526	242.63
K00527	191.49
K00528	64.87
K00529	8.33
K00531	0
K00532	2.81
K00533	1
K00534	1
K00537	195.63
K00543	1
K00547	54.82
K00548	55.48
K00549	176.46
K00554	248.55
K00556	11.86
K00557	87.97
K00558	281.49
K00560	158.62
K00561	43.86
K00563	80.11
K00564	117.69
K00566	321.67
K00567	236.77
K00568	22.88
K00569	0.86
K00570	0
K00571	209.07
K00573	86.71
K00574	65.47
K00575	111.83
K00584	0
K00588	5.64
K00590	0
K00595	11.95
K00596	1
K00598	4.28
K00600	245.96
K00602	253.33
K00603	44.92
K00604	302.4
K00605	76.65
K00606	59.75
K00608	26.91
K00609	204.76
K00610	23.94
K00611	217.39
K00612	3
K00613	2.79
K00615	461.62
K00616	160.16
K00619	16.82
K00620	36.98
K00621	0
K00625	141.25
K00626	136.16
K00627	135.77
K00631	44.63
K00632	15.69
K00633	5.08
K00634	4.04
K00635	0
K00638	4.28
K00639	76.67
K00640	228.06
K00641	43.79
K00643	0
K00645	247.3
K00646	1
K00647	40.89
K00648	355.22
K00651	91.47
K00652	110.04
K00655	262.57
K00656	204.61
K00657	277.9
K00658	58.85
K00661	109.06
K00662	71.75
K00663	0
K00666	23.47
K00672	0
K00673	4
K00674	175.06
K00675	5
K00677	123.81
K00680	63.94
K00681	39.75
K00683	0.03
K00684	112.45
K00685	63.84
K00686	0
K00687	81.34
K00688	232.51
K00689	10.04
K00690	54.63
K00691	28.1
K00692	4
K00694	8.56
K00696	0
K00697	6
K00700	135.29
K00702	2
K00703	170.47
K00705	198.32
K00709	0
K00712	0.02
K00720	8.48
K00721	47.6
K00728	0
K00737	2
K00745	0
K00748	122.81
K00752	11.14
K00754	39.73
K00756	125.65
K00757	49.62
K00758	7.46
K00759	240.9
K00760	157.75
K00761	247.19
K00762	243.24
K00763	215.66
K00764	252.52
K00765	111.27
K00766	42.61
K00767	49.43
K00768	64.26
K00769	68.71
K00772	6
K00773	247.55
K00782	94.24
K00783	213.12
K00784	146.68
K00785	14.88
K00786	2.83
K00788	222.74
K00789	268.41
K00790	337.47
K00791	284.99
K00793	132.39
K00794	131.39
K00795	36.01
K00796	195.75
K00797	67.24
K00798	54.51
K00799	24
K00800	250.83
K00801	2
K00803	2.78
K00805	164.7
K00806	255.45
K00808	0
K00809	14.13
K00812	109.91
K00813	21.02
K00817	176.74
K00818	80.07
K00819	19.53
K00820	221.45
K00821	40.41
K00822	3
K00823	7.28
K00824	22.71
K00826	239.2
K00830	0
K00831	183.89
K00832	19.64
K00833	109.46
K00835	5.21
K00836	11.67
K00839	1
K00840	0
K00841	92.59
K00842	59.3
K00844	33.96
K00845	146.36
K00847	141.23
K00848	2
K00849	201.4
K00850	194.87
K00851	35.11
K00852	55.94
K00853	8.53
K00854	49.61
K00855	0
K00856	2
K00857	135.02
K00858	248.55
K00859	247.55
K00860	69.77
K00862	0
K00863	91.72
K00864	174.02
K00865	153.07
K00867	108.35
K00868	187.09
K00869	107.45
K00870	4.48
K00872	182.61
K00873	248.6
K00874	139.38
K00876	196.65
K00878	47.35
K00879	4.67
K00880	13.15
K00881	4
K00882	174.31
K00883	3.33
K00884	9.67
K00885	9.67
K00886	12.04
K00887	87.43
K00891	248.73
K00892	0
K00895	41.72
K00897	7.02
K00899	28.6
K00901	100.52
K00906	2
K00912	112.2
K00917	133.18
K00918	0
K00919	171.92
K00924	8.11
K00925	239.78
K00926	119.95
K00927	250.55
K00928	229.83
K00929	3.57
K00930	117.55
K00931	190.84
K00932	0
K00936	103.46
K00937	124.07
K00938	93.43
K00939	263.82
K00940	186.56
K00941	128.36
K00942	227.56
K00943	224.58
K00945	182.5
K00946	114.65
K00947	0
K00948	328.72
K00949	125.93
K00950	176.46
K00951	265.7
K00954	243.84
K00955	3.33
K00956	16.52
K00957	22.98
K00958	62.34
K00962	247.55
K00963	207.59
K00965	120.06
K00966	0
K00968	5.51
K00969	228.48
K00970	100.47
K00971	58.61
K00972	1
K00973	184.41
K00974	222.98
K00975	245.54
K00978	31.67
K00979	119.05
K00980	25.62
K00981	260.97
K00982	30.59
K00983	54.94
K00984	1
K00986	4.49
K00988	0
K00989	39.76
K00990	84.22
K00991	95.06
K00992	7.21
K00993	25.99
K00995	271.46
K00996	10.17
K00997	208.87
K00998	16.67
K01000	248.55
K01002	25.96
K01003	0
K01004	4.46
K01006	115.23
K01007	41.78
K01008	124.24
K01011	24.87
K01012	137.08
K01023	63.29
K01026	13.61
K01027	0
K01028	15.86
K01029	15.86
K01031	2
K01032	2
K01034	29.9
K01035	29.9
K01039	5.29
K01040	5.29
K01042	113.76
K01046	11.48
K01048	6.02
K01051	0.53
K01053	12.04
K01055	2
K01056	248.55
K01057	35.56
K01058	72.62
K01060	15.61
K01061	9.61
K01066	11.74
K01067	6.11
K01069	38.59
K01070	22.84
K01071	87.43
K01073	0
K01075	0.6
K01077	28.89
K01078	1
K01079	172.74
K01081	98.86
K01082	86.23
K01083	6.28
K01085	4
K01086	0
K01087	3
K01089	69.98
K01090	93.28
K01091	300.3
K01092	164.31
K01093	0
K01095	89.84
K01096	15.67
K01101	40.54
K01104	280.26
K01113	8.21
K01114	17.28
K01117	0
K01118	64.03
K01119	117.06
K01120	0.72
K01121	4.48
K01126	212.86
K01129	51.53
K01130	3.39
K01133	2
K01134	0.84
K01135	0
K01136	1.05
K01137	0
K01138	7.2
K01139	75.28
K01141	15.67
K01142	253.03
K01144	12.44
K01146	0
K01147	50.84
K01150	38.58
K01151	50.48
K01153	317.09
K01154	401.46
K01155	45.2
K01156	156.34
K01158	1
K01159	161.1
K01160	1.4
K01163	60.94
K01165	24
K01166	17.67
K01167	3
K01169	0
K01173	69.98
K01174	5.12
K01175	15.67
K01176	63.42
K01178	1
K01179	14.68
K01181	7.82
K01182	60.27
K01183	3.91
K01184	0
K01185	9.65
K01186	30.7
K01187	67.24
K01188	0
K01190	74.35
K01191	53.33
K01192	14.06
K01193	162.66
K01194	6.1
K01195	49.27
K01197	4.16
K01198	10.01
K01200	88.84
K01201	13.97
K01205	0.17
K01206	57.44
K01207	239.39
K01208	5.97
K01209	6.93
K01210	0
K01212	2
K01215	87.42
K01216	0
K01218	4.97
K01219	0.66
K01220	73.84
K01222	75.57
K01223	440.18
K01224	9.75
K01226	88.51
K01227	6.81
K01232	26.53
K01233	0
K01235	1.55
K01236	6.46
K01239	14.04
K01241	10.95
K01243	225.46
K01246	129.18
K01247	8.89
K01250	3.5
K01251	19.68
K01252	0
K01253	2
K01255	129.87
K01256	83.15
K01258	173.57
K01259	51.18
K01261	87.45
K01262	265.63
K01263	0
K01264	0
K01265	268.36
K01266	4.47
K01267	45.9
K01269	4.48
K01270	166.13
K01271	89.66
K01273	38.44
K01274	51.59
K01277	8.58
K01278	45.96
K01281	78.81
K01283	0
K01284	48.56
K01286	22.69
K01295	12.11
K01297	33.25
K01299	10.11
K01301	1
K01303	5.48
K01304	117.87
K01305	1.5
K01308	0
K01318	0
K01322	55.37
K01338	168.48
K01342	0
K01347	20.92
K01354	43.56
K01355	0
K01356	60.55
K01358	297.13
K01361	50.82
K01372	101.4
K01387	2
K01390	6.73
K01392	0
K01399	0
K01400	0
K01401	0
K01406	0
K01407	10.67
K01409	254.98
K01414	23.88
K01415	0.72
K01417	0
K01419	128.2
K01420	171.35
K01421	90.01
K01424	219.14
K01425	18.81
K01426	102.15
K01427	0
K01428	7.34
K01429	7.01
K01430	7.01
K01432	0
K01433	86.59
K01434	6.88
K01436	48.39
K01438	30.24
K01439	216.17
K01440	0
K01442	3.42
K01443	129.72
K01444	8.99
K01446	8.52
K01447	18.63
K01448	270.86
K01449	1.3
K01451	66.2
K01452	1
K01453	3.5
K01455	1
K01457	1
K01458	4
K01460	1
K01461	0
K01462	339.19
K01464	5.57
K01465	291.67
K01466	3
K01467	75.87
K01468	63.43
K01469	1
K01470	1
K01471	1
K01473	0
K01474	0
K01476	1.22
K01477	4
K01478	110.26
K01479	21.74
K01480	29.21
K01482	1.79
K01483	4.79
K01484	2
K01485	19.08
K01486	21.75
K01487	2.84
K01488	118.18
K01489	176.13
K01491	248.55
K01492	1
K01493	157.11
K01494	93.47
K01495	197.9
K01496	15.21
K01497	70.09
K01499	0
K01501	64.75
K01502	3.6
K01505	63.58
K01507	159.47
K01512	133.7
K01515	132.74
K01518	0
K01520	170.89
K01521	0
K01523	14.21
K01524	213.89
K01525	23.88
K01531	22.25
K01533	161.32
K01534	217.34
K01535	0
K01537	108.32
K01545	0
K01546	68.95
K01547	57.2
K01548	57.61
K01551	16.01
K01555	15.86
K01556	8.73
K01560	31.31
K01561	3
K01563	1
K01567	1.62
K01568	0
K01569	2
K01571	67.96
K01572	57.82
K01573	19.72
K01574	2
K01575	83.09
K01576	2
K01577	0
K01578	0
K01579	63.36
K01580	2.35
K01581	39.58
K01582	47.04
K01583	1.02
K01584	3.16
K01585	89.19
K01586	209.51
K01588	247.52
K01589	132.21
K01590	0.16
K01591	245.2
K01593	0
K01594	0
K01595	103.57
K01596	14.76
K01597	107.45
K01598	75.34
K01599	163.58
K01601	0
K01602	0
K01607	91.31
K01608	2
K01609	107.95
K01610	137.17
K01611	13.95
K01613	183.03
K01615	13.29
K01616	0
K01617	0
K01619	181.93
K01620	108.77
K01621	8.47
K01622	0
K01623	55.48
K01624	221.84
K01625	131.46
K01626	231.87
K01627	120.37
K01628	67.92
K01629	0
K01630	3.14
K01631	2
K01633	169.47
K01635	145.42
K01637	7.39
K01638	7.39
K01639	52.37
K01640	18.19
K01641	97.03
K01643	48.5
K01644	56.5
K01646	48.5
K01647	161.85
K01649	181.86
K01652	224.33
K01653	169.02
K01654	32.62
K01655	0
K01657	115.26
K01658	100.56
K01659	7.38
K01661	41.4
K01662	165.38
K01664	77.06
K01665	55.89
K01666	7
K01667	53.77
K01668	34.44
K01669	42.58
K01671	0
K01673	208.35
K01674	7.97
K01676	26.73
K01677	37.3
K01678	37.3
K01679	121.38
K01681	100.45
K01682	84.43
K01683	0
K01684	2.33
K01685	13.42
K01686	82.29
K01687	169.75
K01689	248.57
K01690	7.21
K01692	8.5
K01693	37.32
K01695	114.26
K01696	191.29
K01697	24.62
K01698	112.73
K01699	2.73
K01703	158.59
K01704	158.59
K01706	2
K01707	1
K01708	1
K01709	31.33
K01710	247.82
K01711	72.24
K01712	62.43
K01713	3
K01714	308.98
K01715	38.53
K01716	14.67
K01719	120.36
K01720	7.92
K01721	2
K01724	6.29
K01725	2
K01727	13.98
K01728	0
K01729	2.56
K01730	0
K01733	254.66
K01734	32.36
K01735	241.67
K01736	248.55
K01737	133.14
K01738	227.21
K01739	80.73
K01740	109.51
K01744	150.27
K01745	79.94
K01746	5.26
K01749	107.88
K01750	37.65
K01751	6.19
K01752	326.71
K01753	12.84
K01754	186.02
K01755	192.47
K01756	300.76
K01758	1.24
K01759	229.52
K01760	113.63
K01761	53.63
K01766	15.67
K01768	91.92
K01770	79.38
K01771	4.17
K01772	177.71
K01775	266
K01776	252.17
K01777	0.81
K01778	112.82
K01779	93.02
K01781	0
K01782	1
K01783	273.42
K01784	297.98
K01785	156.52
K01787	1.16
K01788	118.66
K01790	216.08
K01791	94.57
K01792	16.67
K01795	0
K01796	1
K01799	2.6
K01800	0
K01801	2
K01802	178.19
K01803	282.49
K01804	9.32
K01805	24.61
K01807	140.15
K01808	165.45
K01809	154.17
K01810	253.76
K01811	3.76
K01812	74.31
K01813	1
K01814	107.3
K01815	11.6
K01816	10.86
K01817	163.21
K01818	8.14
K01819	158.16
K01820	2.88
K01821	213.32
K01823	108.47
K01825	0
K01826	9.64
K01829	4.89
K01834	173.18
K01835	189.19
K01838	27.79
K01839	93.37
K01840	52.98
K01841	36.26
K01843	44.48
K01844	13.43
K01845	114.96
K01846	36.97
K01847	54.16
K01848	4
K01849	4
K01850	1
K01851	2
K01854	71.21
K01856	3
K01857	2.33
K01858	1.25
K01866	254.55
K01867	250.55
K01868	248.55
K01869	249.95
K01870	250.55
K01872	256.97
K01873	249.15
K01874	248.55
K01875	249.36
K01876	259.33
K01878	187.08
K01879	187.08
K01880	61.47
K01881	250.36
K01883	248.55
K01884	8.37
K01885	229.62
K01886	57.91
K01887	252.57
K01889	248.95
K01890	248.55
K01892	248.55
K01893	167.75
K01894	8.71
K01895	115.82
K01896	0
K01897	232.73
K01902	105.33
K01903	103.83
K01905	1
K01906	3
K01907	0
K01908	3.03
K01910	54.53
K01911	42.8
K01912	36.52
K01914	94.87
K01915	237.78
K01916	181.67
K01918	63.96
K01919	101.7
K01920	10.89
K01921	254.76
K01922	76.34
K01923	282.44
K01924	252.55
K01925	248.55
K01926	135.73
K01928	278.69
K01929	255.5
K01933	248.52
K01934	179.68
K01935	124.46
K01937	238.51
K01938	164.08
K01939	221.78
K01940	189.31
K01941	2
K01945	247.85
K01947	5.21
K01950	49.21
K01951	258.13
K01952	433.91
K01953	56.65
K01955	220.17
K01956	218.87
K01958	17.1
K01959	62.34
K01960	73.29
K01961	276.52
K01962	227.85
K01963	229.35
K01965	4.23
K01966	5.23
K01968	2
K01969	2
K01971	3.2
K01972	248.55
K01974	0
K01975	4.07
K01989	234.52
K01990	1346.51
K01991	59.47
K01992	1216.77
K01993	45.22
K01994	0
K01995	210.58
K01996	213.9
K01997	214.37
K01998	214.37
K01999	274.89
K02000	34.84
K02001	10.97
K02002	61.63
K02003	981.94
K02004	1048.8
K02005	129.99
K02006	51.21
K02007	53.21
K02008	56.21
K02009	59.55
K02010	223.2
K02011	191.28
K02012	198.73
K02013	543.76
K02014	362.44
K02015	643.86
K02016	497.6
K02017	90.61
K02018	108.34
K02019	24.12
K02020	115.34
K02021	1
K02022	0
K02024	2
K02025	160.15
K02026	156.68
K02027	233.68
K02028	499.47
K02029	533.69
K02030	714.49
K02031	286.09
K02032	322.95
K02033	360.24
K02034	369.39
K02035	552.44
K02036	266.38
K02037	192.92
K02038	192.92
K02039	120.3
K02040	204.59
K02041	42.58
K02042	79.68
K02043	1
K02044	44.58
K02045	8.21
K02046	8.21
K02047	8.21
K02048	12.45
K02049	101.22
K02050	106.4
K02051	106.38
K02052	128.47
K02053	83.46
K02054	75.79
K02055	90.41
K02056	176.74
K02057	350.48
K02058	18.93
K02062	46.41
K02063	52.76
K02064	52.76
K02065	121.18
K02066	121.18
K02067	121.18
K02068	29.43
K02069	34.13
K02071	216.66
K02072	210
K02073	405.89
K02074	9
K02075	13.51
K02076	16.12
K02077	14.48
K02078	426.07
K02079	0
K02080	0.53
K02081	1.79
K02082	70.65
K02083	7.9
K02086	87.45
K02099	5
K02100	1.64
K02103	1.47
K02106	10.37
K02107	17.29
K02108	206.67
K02109	220.51
K02110	206.67
K02111	206.67
K02112	206.67
K02113	103.93
K02114	207.67
K02115	207.67
K02116	24.39
K02117	86.85
K02118	86.85
K02119	44.43
K02120	87.25
K02121	75.54
K02122	47.94
K02123	86.85
K02124	86.85
K02160	228.23
K02164	1
K02167	2
K02168	24.09
K02169	126.64
K02170	5.21
K02171	0.81
K02172	0.81
K02173	7.97
K02182	0
K02188	52.56
K02189	43.94
K02190	58.87
K02191	40.34
K02192	6.71
K02193	19.67
K02194	19.67
K02195	19.67
K02196	14.67
K02197	19.67
K02198	19.67
K02199	31.34
K02200	30.34
K02203	3.97
K02204	12.83
K02205	0
K02217	143.65
K02221	215.35
K02224	55.56
K02225	2
K02226	75.74
K02227	57.56
K02228	1
K02229	2
K02230	41.86
K02231	57.15
K02232	61.18
K02233	65.26
K02234	2
K02236	81.46
K02237	219.46
K02238	223.25
K02240	87.45
K02241	9.44
K02242	156.47
K02243	87.45
K02244	87.43
K02245	84.97
K02246	75.46
K02248	88.43
K02250	0
K02251	0
K02255	0
K02258	2
K02259	10.62
K02274	11.62
K02275	13.76
K02276	16.24
K02277	5.97
K02278	15.67
K02279	21.67
K02280	21.67
K02281	0
K02282	21.67
K02283	33.17
K02291	21.27
K02297	3
K02298	3
K02299	3
K02300	3
K02302	9.14
K02303	11.88
K02304	21.53
K02305	0
K02313	243.93
K02314	258.96
K02315	15.32
K02316	251.55
K02317	0
K02334	126.05
K02335	249.5
K02336	3
K02337	260.02
K02338	203.26
K02339	21.88
K02340	248.55
K02341	171.42
K02342	244.83
K02343	283.84
K02344	15.67
K02345	0
K02346	186.45
K02347	2
K02348	100.71
K02351	2
K02352	0
K02355	338.14
K02356	247.57
K02357	248.55
K02358	274.9
K02361	19.46
K02362	0
K02363	0
K02364	0
K02371	132.14
K02372	230.88
K02377	67.45
K02379	76.48
K02380	18.67
K02381	0
K02383	29.96
K02385	42.92
K02386	52.04
K02387	107.26
K02388	107.26
K02389	106.48
K02390	159.32
K02391	2
K02392	204.97
K02393	68.34
K02394	68.34
K02395	37.74
K02396	107.26
K02397	106.48
K02398	38.16
K02399	2
K02400	109.26
K02401	108.98
K02402	3
K02403	5
K02404	100.38
K02405	107.26
K02406	308.35
K02407	108.26
K02408	107.26
K02409	108.26
K02410	137.22
K02411	98.63
K02412	107.26
K02413	44.92
K02414	8.8
K02415	133.96
K02416	107.26
K02417	169.41
K02418	43.35
K02419	107.26
K02420	107.26
K02421	106.45
K02422	108.07
K02423	2
K02424	173.53
K02425	0
K02426	39.64
K02427	51.84
K02428	257.77
K02429	63.72
K02430	4.67
K02431	8.75
K02433	215.88
K02434	210.6
K02435	209.1
K02436	2.47
K02437	93.06
K02438	57.77
K02439	15.67
K02440	253.79
K02441	5
K02443	4.62
K02444	32.95
K02445	24.88
K02446	15.07
K02448	0
K02450	0
K02451	0
K02452	2
K02453	102.2
K02454	80.6
K02455	70.82
K02456	99.27
K02457	2
K02458	2
K02459	2
K02460	2
K02461	2
K02462	2
K02463	2
K02464	48.43
K02466	6
K02467	0
K02468	5
K02469	254.8
K02470	253.82
K02471	28.43
K02472	18.11
K02473	15.55
K02474	42.16
K02475	14.87
K02476	15.01
K02477	43.31
K02478	7.91
K02479	1
K02480	4
K02481	69.47
K02482	12.43
K02483	206.81
K02484	223.5
K02485	0
K02486	0
K02487	4.67
K02488	0
K02490	0.14
K02492	112.23
K02493	249.01
K02494	22.88
K02495	371.85
K02496	20.88
K02497	0
K02498	22.88
K02499	53.27
K02500	163.12
K02501	163.12
K02502	15.53
K02503	218.37
K02504	16.67
K02505	15.67
K02506	15.67
K02507	16.67
K02508	4
K02509	6.25
K02510	6
K02511	0
K02517	138.27
K02518	251.01
K02519	255.55
K02520	248.55
K02521	10.67
K02523	138.15
K02525	6.75
K02526	46.3
K02527	110.89
K02528	248.8
K02529	391.3
K02530	79.31
K02531	57.59
K02532	12.75
K02533	37.17
K02535	100.84
K02536	139.3
K02538	0.81
K02548	56.36
K02549	21.94
K02550	0
K02551	41.4
K02552	23.94
K02553	16.46
K02554	3
K02556	111.69
K02557	205.21
K02558	35.9
K02560	15.67
K02562	6
K02563	248.55
K02564	173.51
K02565	9.14
K02566	64.1
K02567	78.34
K02568	78.34
K02569	26.49
K02570	29.8
K02571	5
K02572	25.49
K02573	88.83
K02574	114.74
K02575	16.84
K02584	35.43
K02585	4
K02586	10
K02587	7
K02588	15.65
K02589	3
K02590	3
K02591	6
K02592	3
K02593	0
K02594	1.81
K02595	0
K02596	0
K02597	0
K02598	2.2
K02600	248.55
K02601	277.51
K02609	5.85
K02610	5.85
K02611	5.85
K02612	5.85
K02613	19.71
K02614	75.17
K02615	0
K02616	3
K02617	3.85
K02618	4.38
K02619	50.8
K02621	162.26
K02622	163.26
K02623	2
K02624	3
K02625	0.01
K02626	8.95
K02635	0
K02636	0
K02647	9.74
K02650	17.57
K02651	35.67
K02652	25.74
K02653	26.5
K02654	90.31
K02655	12.42
K02656	19.88
K02657	0
K02658	0
K02659	0
K02660	0
K02661	0
K02662	3.64
K02663	8.16
K02664	7.21
K02665	5.21
K02666	39.12
K02667	1.46
K02668	0.46
K02669	38.55
K02670	10.42
K02671	5.21
K02672	7.21
K02673	5.21
K02674	7.17
K02676	5.21
K02679	14.67
K02680	14.67
K02681	14.67
K02682	15.67
K02686	18.67
K02687	212.32
K02688	2.81
K02742	14.67
K02744	25.73
K02745	11.98
K02746	11.98
K02747	11.98
K02750	15.9
K02753	0
K02755	0.02
K02756	0
K02757	108.38
K02759	180.71
K02760	214.86
K02761	270.59
K02763	1
K02765	16.06
K02768	26.08
K02769	7.59
K02770	155.89
K02771	0
K02773	56.05
K02774	57.38
K02775	57.69
K02777	52.61
K02778	0
K02779	136.97
K02781	33.98
K02782	0.33
K02783	41.72
K02784	27.29
K02786	72.84
K02788	73.84
K02791	40.46
K02793	93.31
K02794	217.93
K02795	209.81
K02796	200.81
K02798	14.67
K02800	25.79
K02802	2
K02803	8.46
K02804	20.82
K02805	12.07
K02806	106.11
K02808	0
K02810	124.39
K02812	0
K02813	0
K02814	1
K02815	0
K02819	88.82
K02821	107.49
K02822	164.49
K02823	85.03
K02824	156.59
K02825	140.89
K02826	0
K02827	0
K02828	0
K02829	0
K02834	197.36
K02835	248.55
K02836	248.55
K02837	136.77
K02838	248.55
K02839	3.78
K02840	0
K02841	82.22
K02843	122.2
K02844	10.49
K02846	0
K02847	13.82
K02848	0
K02849	13.49
K02850	9.24
K02851	138.85
K02852	15.18
K02853	10.67
K02854	1
K02855	0
K02856	0.93
K02858	15.05
K02859	14.21
K02860	248.55
K02862	0
K02863	248.55
K02864	248.55
K02867	248.55
K02871	247.55
K02874	249.01
K02876	245.81
K02878	244.34
K02879	249.01
K02881	248.31
K02884	248.55
K02886	249.47
K02887	248.55
K02888	248.55
K02890	250.01
K02892	249.01
K02895	248.01
K02897	158.98
K02899	247.55
K02902	250.82
K02904	249.01
K02906	249.01
K02907	182.16
K02909	271.68
K02911	244.05
K02913	329.81
K02914	245.45
K02916	248.55
K02919	158.56
K02926	249.01
K02927	0
K02931	249.01
K02933	249.01
K02935	247.55
K02939	248.55
K02945	244.69
K02946	248.43
K02948	245.35
K02950	247.55
K02952	249.01
K02954	316.79
K02956	247.55
K02959	247.55
K02961	249.01
K02963	248.55
K02965	249.01
K02967	249.55
K02968	248.55
K02970	238.9
K02972	0
K02982	249.01
K02986	249.01
K02988	249.47
K02990	248.55
K02992	248.55
K02994	249.01
K02996	247.55
K03040	249.01
K03043	247.05
K03046	247.05
K03048	96.59
K03060	172.61
K03070	258.57
K03071	22.61
K03072	135.54
K03073	188.17
K03074	134.54
K03075	239.96
K03076	257.22
K03077	1.81
K03078	20.67
K03079	1
K03086	336.26
K03087	2.14
K03088	389.64
K03089	22.88
K03090	1.59
K03091	26.35
K03092	148.13
K03093	0
K03095	87.43
K03098	65.94
K03100	446.76
K03101	270.79
K03106	248.55
K03110	249.55
K03111	416.65
K03112	0
K03113	38.64
K03116	128.2
K03117	88.16
K03118	115.35
K03119	10
K03146	0
K03147	93.64
K03148	68.77
K03149	98.14
K03150	103.07
K03151	140.16
K03152	177.48
K03153	8.21
K03154	95.64
K03168	252.16
K03169	112.83
K03177	248.55
K03179	112.57
K03181	16.88
K03182	88.22
K03183	119.31
K03184	14.67
K03185	16.67
K03186	88.22
K03187	7.45
K03188	7.34
K03189	7.34
K03190	7.34
K03191	0
K03192	0
