function.	GI_4
K00158	1.5964499
K00161	34.0435258
K00162	34.0509598
K00163	22.5038729
K00164	33.0626797
K00166	1.2801167
K00167	1.2809838
K00169	49.3315238
K00170	37.4112847
K00171	48.4906863
K00172	49.0961886
K00174	35.7941416
K00175	35.8177213
K00176	32.6574189
K00177	31.6952298
K00178	0.0014868
K00179	30.9668343
K00180	30.8414511
K00183	0.9428278
K00184	24.2715651
K00185	23.8293467
K00192	0.0014868
K00193	0.0014868
K00194	0.9637941
K00195	0.0014868
K00196	28.4977876
K00197	0.9637941
K00198	35.6712265
K00200	0.0014868
K00201	0.0014868
K00202	0.0014868
K00203	0.0014868
K00207	0
K00208	68.0182462
K00209	0.0014868
K00210	0
K00215	139.2043194
K00216	0.0936684
K00217	0.9843684
K00218	0
K00219	6.6439524
K00220	0
K00221	0.0014868
K00224	0
K00226	123.3999726
K00228	12.6601888
K00230	2.4163552
K00231	0.3479113
K00232	0
K00239	61.5229498
K00240	60.8777469
K00241	33.7980287
K00242	12.666136
K00243	9.1824674
K00244	19.6836888
K00245	2.6880667
K00246	2.7481883
K00247	0.9843684
K00248	8.0999624
K00249	21.5893841
K00252	17.6474501
K00253	9.7070836
K00255	0
K00256	0
K00257	36.2763385
K00258	0
K00259	3.7646463
K00260	2.9325654
K00261	13.204686
K00262	87.3101811
K00263	3.1521008
K00265	59.8750111
K00266	87.8739602
K00270	0.0133812
K00271	0
K00274	5.6687159
K00275	32.8545276
K00276	0.0029736
K00278	72.0639669
K00280	0
K00281	33.2065907
K00282	6.2078591
K00283	6.0156873
K00284	1.6334916
K00285	63.4317824
K00286	104.2362062
K00287	94.6323889
K00290	26.8964795
K00292	0
K00293	0
K00294	3.2281633
K00297	90.111789
K00298	1.7354932
K00299	10.5431653
K00301	0.014868
K00302	9.998871
K00303	10.4524597
K00304	9.7070836
K00305	9.7070836
K00309	0.1921718
K00311	14.0345348
K00313	1.7605793
K00315	0
K00316	0
K00317	0.0505512
K00318	0.5794357
K00320	0
K00322	0
K00324	73.0600217
K00325	37.9618195
K00329	4.1458436
K00330	34.8447135
K00331	34.7531663
K00332	34.0430929
K00333	34.0475533
K00334	89.7736878
K00335	89.9895642
K00336	81.1624355
K00337	35.1386835
K00338	34.5871712
K00339	34.8417399
K00340	34.6465946
K00341	34.0647584
K00342	34.8447135
K00343	34.4911636
K00344	17.9626626
K00346	0.8016206
K00347	0.8905761
K00348	0.8905761
K00349	0.8905761
K00350	0.538513
K00351	0.538513
K00353	0
K00354	0
K00355	9.2949289
K00356	5.1094608
K00358	3.0025015
K00359	6.2965888
K00362	7.7411578
K00363	4.003078
K00364	1.8064666
K00365	0.0118944
K00366	2.9554299
K00367	0
K00368	0.9034938
K00370	2.1820914
K00371	2.1806046
K00372	4.8375588
K00373	2.185065
K00374	2.2787187
K00375	59.5377969
K00376	0.994776
K00378	39.160883
K00380	30.1852161
K00381	33.9310776
K00382	100.2245139
K00383	15.6434716
K00384	178.3475492
K00385	6.4712911
K00387	0
K00389	0.7110231
K00390	54.7300312
K00392	0.4792463
K00394	4.8798558
K00395	4.5873726
K00404	4.9233289
K00405	8.8608025
K00406	6.8920657
K00407	8.8593157
K00411	12.6601888
K00412	12.6646492
K00413	12.6601888
K00423	0
K00425	52.4999394
K00426	52.5025432
K00427	0.0014868
K00428	24.0941931
K00432	24.7184654
K00433	3.8192437
K00435	0.0053275
K00436	0
K00441	0.1049284
K00442	0.0974944
K00446	1.00221
K00448	3.8008731
K00449	3.8008731
K00450	3.2196633
K00451	12.71074
K00452	0.0133812
K00453	12.725608
K00455	3.9538284
K00456	0
K00457	12.7092532
K00459	24.5322668
K00462	0
K00466	0
K00467	0.0159825
K00469	0
K00470	0.9843684
K00471	0
K00472	2.8759767
K00476	0
K00477	7.7383468
K00478	0
K00479	2.8209651
K00480	13.7856181
K00481	2.8239387
K00483	0.1215453
K00484	0
K00485	0.9843684
K00486	0
K00491	0.1962577
K00492	0.022302
K00493	0
K00495	0
K00496	0
K00499	0
K00500	2.8685427
K00505	0.0029736
K00507	18.2931982
K00508	0
K00510	1.0069497
K00511	0
K00517	3.9209316
K00518	0.0974944
K00519	0.0014868
K00520	1.0136007
K00523	7.8779209
K00525	96.4670958
K00526	48.1859752
K00527	91.9910639
K00528	88.4357699
K00529	17.5820309
K00530	0
K00531	1.1061445
K00532	13.2839219
K00533	1.9640074
K00534	0.6824607
K00537	48.3649853
K00538	0.3843436
K00539	0
K00540	23.8554969
K00543	0
K00545	0
K00547	4.4700676
K00548	70.9497296
K00549	42.22374
K00554	99.3219831
K00556	1.9938553
K00557	0.2272353
K00558	92.7241165
K00559	0.0014868
K00560	94.7120175
K00561	0.0505512
K00563	12.0292226
K00564	13.3913547
K00566	76.4429362
K00567	124.8889349
K00568	12.8566644
K00569	12.6601888
K00570	0.0014868
K00571	0.5647339
K00573	27.0845107
K00574	44.2695836
K00575	141.2337827
K00584	0.0193284
K00588	0.198119
K00590	0.0014868
K00595	3.4227468
K00596	0.8915994
K00598	13.2331152
K00599	35.158388
K00600	68.8180888
K00602	95.7921918
K00603	1.1128674
K00604	128.0615814
K00605	39.5873936
K00606	63.5892889
K00607	0
K00608	0
K00609	110.0783824
K00610	36.1448567
K00611	85.7974188
K00612	4.1910073
K00613	0.697085
K00614	0.0312228
K00615	197.5326124
K00616	55.6568476
K00619	1.3819107
K00620	90.1971541
K00622	0
K00624	0
K00625	67.3787087
K00626	100.2190977
K00627	41.7622123
K00631	0
K00632	11.8096324
K00633	10.7065374
K00634	6.1862697
K00635	0
K00638	27.2234382
K00639	29.4091287
K00640	76.0648595
K00641	36.9747749
K00643	0.9903156
K00645	74.1279062
K00646	0.03717
K00647	5.1874601
K00648	131.6043876
K00651	59.2915443
K00652	57.6860339
K00655	123.8849794
K00656	98.4435706
K00657	11.0143035
K00658	33.0626797
K00661	71.8326018
K00662	2.2736764
K00663	0.029736
K00666	52.4165399
K00672	0.0014868
K00673	0
K00674	45.4622428
K00675	0.5327066
K00676	16.1597333
K00677	34.6489337
K00680	1.8814376
K00681	64.6425328
K00683	0.0104076
K00684	55.0304033
K00685	12.6601888
K00686	3.0059812
K00687	0.1531404
K00688	87.017271
K00689	0.0486921
K00690	25.1832544
K00691	1.5017333
K00692	1.2950759
K00693	0
K00694	1.8387272
K00696	0.0059472
K00697	7.1226914
K00700	89.0905571
K00701	0.007434
K00702	11.7392703
K00703	67.2681957
K00705	84.2362833
K00712	0.5462602
K00713	0
K00720	0.0044604
K00721	43.2183941
K00729	0.0014868
K00737	0.0044604
K00745	0.0044604
K00748	34.1993762
K00752	0.9556134
K00754	3.1171138
K00756	25.051649
K00757	9.1462906
K00758	11.9372326
K00759	77.0746582
K00760	91.8066484
K00761	79.5868839
K00762	76.2168395
K00763	78.8746164
K00764	97.5022337
K00765	92.7214135
K00766	68.8950529
K00767	83.2534445
K00768	51.3873575
K00769	0.8774495
K00772	24.5109875
K00773	99.7923628
K00776	0
K00777	0.0068143
K00782	3.0707141
K00783	99.4435995
K00784	10.8426008
K00785	0
K00786	12.9325163
K00788	96.3180915
K00789	101.379667
K00790	171.019573
K00791	99.9232341
K00793	68.9543063
K00794	72.7824366
K00795	12.6601888
K00796	81.5827018
K00797	36.1287312
K00798	48.0464286
K00799	101.7862577
K00800	119.0072189
K00801	20.2211012
K00803	0.9932107
K00805	63.2642621
K00806	105.5801562
K00808	0
K00809	0.0974944
K00810	0
K00812	80.3428694
K00813	0
K00817	134.6015584
K00818	50.4861151
K00819	9.564898
K00820	80.998875
K00821	32.1461358
K00822	15.4766935
K00823	20.1671481
K00824	22.4026708
K00826	111.0348196
K00830	10.1044951
K00831	66.3337745
K00832	19.9146152
K00833	59.8567968
K00835	20.2032596
K00836	9.954267
K00837	5.9560489
K00839	21.1174007
K00840	0
K00841	3.9384336
K00842	0.0029736
K00843	0.007434
K00844	4.4157044
K00845	104.1649221
K00847	86.7666991
K00848	3.9305477
K00849	53.9479829
K00850	143.129934
K00851	13.6240919
K00852	60.5422487
K00853	1.6815473
K00854	50.2314334
K00855	0.2024228
K00856	14.5988086
K00857	12.6843046
K00858	97.7801847
K00859	98.545267
K00860	2.8142243
K00862	0
K00863	3.1012588
K00864	52.993671
K00865	57.1000561
K00867	0.5347432
K00868	48.039689
K00869	1.2031888
K00870	0.8901126
K00872	31.4961438
K00873	83.2361002
K00874	18.3160277
K00875	0
K00876	45.0858606
K00878	58.5956763
K00879	20.5846296
K00880	3.027371
K00881	0.8915994
K00882	10.3152456
K00883	2.8179915
K00884	0
K00885	0
K00886	24.0330405
K00887	0
K00891	94.0400289
K00892	0
K00893	0
K00895	0.0014868
K00897	1.8372184
K00899	4.0096009
K00901	22.984362
K00903	0.0089208
K00906	9.7070836
K00912	34.7404809
K00917	25.748629
K00918	0.1936586
K00919	99.6921275
K00924	3.0608369
K00925	77.0978352
K00926	13.9205541
K00927	104.306779
K00928	131.7094527
K00929	12.12933
K00930	90.339633
K00931	93.2835776
K00932	0
K00934	0.2010926
K00936	90.5054995
K00937	65.7043491
K00938	1.2100031
K00939	100.0863766
K00940	61.8289364
K00941	79.3739773
K00942	97.850179
K00943	96.2480689
K00945	73.7933414
K00946	35.6194151
K00947	0
K00948	128.4467519
K00949	63.0469739
K00950	61.8870105
K00951	82.9314462
K00952	0.1949888
K00954	98.9386007
K00955	45.3259715
K00956	10.2954148
K00957	59.6190965
K00958	1.7863987
K00960	0.029736
K00962	99.6682376
K00963	100.7190605
K00965	47.0243678
K00966	47.3101091
K00968	20.3449519
K00969	98.0624982
K00970	61.2024966
K00971	28.8158873
K00972	1.2046075
K00973	62.0274373
K00974	77.0408253
K00975	93.5987797
K00978	27.5253478
K00979	35.5698707
K00980	3.3638644
K00981	100.2874692
K00982	38.4749413
K00983	29.2883409
K00984	6.8730151
K00985	0
K00986	0.2006982
K00988	0
K00989	84.3512224
K00990	38.7547614
K00991	102.2868057
K00992	0.3932644
K00995	173.6689316
K00996	0.0118944
K00997	72.4376787
K00998	0
K00999	0
K01000	99.1685649
K01002	0.8145983
K01003	6.9128809
K01004	0
K01005	0.0457185
K01006	58.4566598
K01007	24.5665354
K01008	15.4253758
K01011	21.6624261
K01012	99.5766209
K01013	0
K01023	0.0325846
K01026	3.9065998
K01027	0.0029736
K01028	16.8083673
K01029	20.5800194
K01031	23.4882413
K01032	22.5038729
K01034	4.9639895
K01035	2.3780351
K01036	0.0014868
K01039	1.4073688
K01040	1.5980538
K01041	0.0505512
K01042	11.9229755
K01043	0
K01046	7.1957628
K01048	31.5418201
K01051	30.2654649
K01053	9.9859961
K01054	0
K01055	16.4951334
K01056	98.1124928
K01057	25.891045
K01058	2.8165047
K01060	25.002159
K01061	31.2399693
K01066	2.5302885
K01067	1.6513261
K01069	9.5322373
K01070	12.67357
K01071	0.6076059
K01073	0.040391
K01075	9.8436841
K01076	0.200936
K01077	36.9988076
K01078	0.0118944
K01079	40.6830517
K01081	53.8338378
K01082	1.6793833
K01083	0.0490644
K01085	0.0014868
K01087	3.9132355
K01089	0.7041262
K01090	51.9752375
K01091	231.5064114
K01092	77.0279276
K01093	0
K01095	13.9395103
K01096	0.032957
K01101	0.2652651
K01103	0.7799551
K01104	207.5849962
K01112	0.0044604
K01113	5.6835606
K01114	48.4538002
K01115	0
K01117	0.0282492
K01118	26.9337078
K01119	11.3942419
K01120	0.0053275
K01121	0
K01126	47.7629023
K01128	0.1966322
K01129	99.2822113
K01130	32.0696084
K01133	4.7852415
K01138	0.5973306
K01139	3.9478812
K01141	2.8165047
K01142	110.6590383
K01143	0
K01144	0.1921718
K01146	0
K01147	13.8301215
K01150	7.0855677
K01151	58.0937948
K01152	0
K01153	61.7128611
K01154	83.3382769
K01155	32.1866363
K01156	39.2473252
K01157	0.0029736
K01158	0
K01159	89.8127122
K01160	0.0014868
K01163	35.4018194
K01166	0
K01167	2.8165047
K01169	0
K01173	5.6815395
K01174	4.9672409
K01175	14.3374275
K01176	40.8094866
K01178	0.007434
K01179	173.8445482
K01180	0.0044604
K01181	55.5128985
K01182	30.7749941
K01183	38.8371204
K01184	2.8165047
K01185	2.8342454
K01186	48.6919663
K01187	76.4719242
K01190	110.0110762
K01191	27.0056481
K01192	3.2041882
K01193	29.79584
K01194	3.1715414
K01195	7.6929983
K01197	24.8889837
K01198	27.9471037
K01199	0
K01200	19.0240922
K01201	28.2286903
K01202	0
K01205	0.3520631
K01206	100.911611
K01207	106.2476643
K01208	0.0166022
K01209	63.3777296
K01210	4.4505631
K01212	0.5545308
K01213	0.0014868
K01214	0.0014868
K01215	0.285662
K01216	0
K01218	32.4283008
K01219	0
K01220	0.8913421
K01222	7.5188895
K01223	23.6515989
K01224	21.3042911
K01225	35.2282184
K01226	4.59848
K01227	0.2854679
K01232	9.5963868
K01233	0.4215136
K01234	0.2598199
K01235	2.8728527
K01236	7.2865036
K01238	1.0527612
K01239	10.172859
K01241	11.6758204
K01243	50.9956006
K01246	46.0160957
K01247	25.7109737
K01249	0
K01250	9.3619921
K01251	88.3995942
K01252	0.0936684
K01253	0.0014868
K01255	16.8246671
K01256	42.8668423
K01258	33.6554057
K01259	22.0552126
K01261	0.2482957
K01262	107.1050391
K01263	2.8360805
K01264	0
K01265	109.3930118
K01266	14.0903816
K01267	2.8730844
K01269	31.0327825
K01270	41.849771
K01271	7.0361518
K01273	36.9178512
K01274	0.0588523
K01277	0.7041262
K01278	26.1683024
K01281	0.4574296
K01283	0
K01284	7.0412618
K01286	38.1223334
K01289	0
K01295	15.8982071
K01297	26.3273905
K01299	2.5690557
K01301	0
K01303	0.018089
K01304	41.4944435
K01305	17.2311768
K01308	27.7637241
K01318	0.2367758
K01322	7.328938
K01338	72.5642509
K01342	0.0416304
K01347	0.0014868
K01354	28.647612
K01355	0
K01356	72.8712995
K01358	155.0212248
K01361	5.5736988
K01362	36.9396633
K01364	0.0178416
K01372	58.9542993
K01376	0.010655
K01387	3.1936925
K01389	0
K01390	0.0059472
K01392	0.0014868
K01399	0
K01400	0.089208
K01401	0.0906948
K01406	0
K01407	0
K01408	0.0014868
K01409	100.8496922
K01412	0.0029736
K01414	32.8545276
K01415	0
K01417	14.073064
K01419	13.475123
K01420	68.4351926
K01421	92.4016552
K01422	0.6338808
K01423	0.2399968
K01424	25.2063403
K01425	26.4351495
K01426	42.3457169
K01428	37.6576368
K01429	23.8843188
K01430	35.8172476
K01431	5.9062105
K01432	9.8436841
K01433	20.61938
K01434	3.8603451
K01436	19.7825058
K01438	23.4896897
K01439	56.1076094
K01442	42.5831719
K01443	79.3571828
K01444	0.0014868
K01446	1.2439729
K01447	65.3200728
K01448	126.8305083
K01449	67.8250624
K01451	31.2758902
K01452	0.014868
K01453	0.0356832
K01455	12.1254266
K01457	2.1199696
K01458	4.7852415
K01459	0
K01460	0
K01461	3.9374736
K01462	173.590378
K01463	3.0262378
K01464	8.6424757
K01465	130.3201221
K01466	6.3887101
K01467	47.5793102
K01468	4.8040984
K01469	8.8593157
K01470	16.2025416
K01471	0
K01473	23.0735682
K01474	22.0862262
K01476	9.3356358
K01477	0
K01478	12.2944032
K01479	10.6846
K01480	52.6825838
K01482	0.9604964
K01483	5.0525776
K01484	0
K01485	10.653434
K01486	9.0429994
K01487	16.0412167
K01488	28.5606238
K01489	68.5967563
K01491	106.9313741
K01492	0
K01493	61.1738062
K01494	62.952709
K01495	52.1209656
K01496	64.206884
K01497	2.8521879
K01499	0.1996058
K01500	0
K01501	8.3282433
K01502	0.0014868
K01503	0
K01504	0
K01505	5.6330094
K01506	0.1951454
K01507	40.8417916
K01512	24.0856795
K01515	98.510601
K01518	0.0089208
K01520	77.9837684
K01521	0.0014868
K01523	43.0927124
K01524	99.5755728
K01525	12.666136
K01529	0.2580857
K01531	17.5686513
K01533	101.9285094
K01534	55.2502326
K01535	1.1168013
K01537	101.4222264
K01541	0.0059472
K01545	0.1064152
K01546	57.501579
K01547	56.5201842
K01548	57.501579
K01550	0.1921718
K01551	5.7955099
K01552	37.4923004
K01554	0.2064201
K01555	12.6601888
K01556	11.8301952
K01560	37.8668151
K01561	0.9858552
K01563	0.0104076
K01564	0
K01565	0
K01567	0.0796675
K01569	2.0287674
K01571	53.9647023
K01572	50.2508291
K01573	0.1949888
K01574	4.4636203
K01575	9.3016735
K01576	0.3871606
K01577	9.8498411
K01578	8.8593157
K01579	62.9455966
K01580	29.6442592
K01581	0.1877015
K01582	1.1256413
K01583	23.4934085
K01584	13.6445572
K01585	22.7501546
K01586	97.4264649
K01588	94.8020842
K01589	40.386701
K01590	24.4902443
K01591	124.3387898
K01593	0.3899776
K01595	39.0184897
K01596	54.5551922
K01597	1.1883208
K01598	21.2193713
K01599	49.765712
K01601	3.3551338
K01602	0.0044604
K01607	63.3680975
K01608	2.8194783
K01609	83.6250082
K01610	4.8375692
K01611	35.381023
K01612	0
K01613	47.2586657
K01615	0.007434
K01616	0
K01617	0.0252756
K01618	0.1921718
K01619	67.6270848
K01620	68.019813
K01621	0.1267453
K01622	0.0267624
K01623	7.3841333
K01624	99.605855
K01625	15.5005316
K01626	95.3507133
K01627	34.6638017
K01628	38.4262135
K01629	1.5587392
K01630	9.9320672
K01631	2.8165047
K01632	19.5878049
K01633	41.3783062
K01635	0.5051347
K01636	1.243941
K01637	11.8729304
K01638	13.8337295
K01639	27.551214
K01640	30.8101144
K01641	1.2031888
K01643	2.7751289
K01644	43.0229088
K01646	2.5784967
K01647	101.6110412
K01649	151.0080683
K01652	204.6296689
K01653	93.8408052
K01654	33.589945
K01655	0
K01657	88.9338641
K01658	62.7826441
K01659	8.724202
K01661	21.0165114
K01662	100.2902942
K01664	27.7968815
K01665	32.9573033
K01666	2.952672
K01667	26.2780706
K01668	0.2010926
K01669	6.1917321
K01671	0
K01673	52.2246788
K01674	0.2293345
K01676	31.9114867
K01677	39.1663998
K01678	38.8664294
K01679	18.8604956
K01681	108.7469589
K01682	8.8637761
K01684	3.07013
K01685	5.0527503
K01686	6.1123652
K01687	123.7602692
K01689	119.5698143
K01690	2.8165047
K01692	54.8752187
K01693	92.017907
K01695	90.2077676
K01696	90.669272
K01697	27.7426314
K01698	66.9799897
K01699	0.6133848
K01703	105.4318865
K01704	110.7317114
K01706	3.1122051
K01707	3.8276355
K01708	4.0227809
K01709	26.8696687
K01710	116.6710961
K01711	25.8252995
K01712	4.7080908
K01713	2.9214331
K01714	148.7000458
K01715	19.2213965
K01716	0
K01719	13.48166
K01720	11.7798964
K01721	1.9687368
K01722	0
K01724	12.9430554
K01725	4.0093997
K01726	2.3605144
K01727	2.5506246
K01728	1.4326444
K01729	0.9843684
K01730	0.3858304
K01732	0.0014868
K01733	85.0011908
K01734	37.5586222
K01735	90.758077
K01736	94.2226798
K01737	65.9236829
K01738	110.5805463
K01739	27.1854532
K01740	168.8278976
K01743	1.9687368
K01744	35.6221343
K01745	20.6350293
K01746	0.3064029
K01749	67.0679816
K01750	47.7769382
K01751	9.8926944
K01752	89.9532
K01753	10.6711798
K01754	94.3512407
K01755	101.2257937
K01756	96.119061
K01758	3.7066173
K01759	26.9244834
K01760	87.7175543
K01761	6.6822992
K01766	0
K01768	0.3974116
K01770	96.5124475
K01771	1.0061076
K01772	14.5191699
K01774	0
K01775	136.69549
K01776	65.2974509
K01777	5.0760736
K01778	94.7462264
K01779	25.5575365
K01780	0.0014868
K01781	0
K01782	8.7227152
K01783	100.8756113
K01784	145.5686552
K01785	34.7400364
K01786	25.646935
K01787	25.8822393
K01788	11.2015656
K01790	81.402938
K01791	54.7167711
K01792	36.3625327
K01795	0.9932892
K01796	6.8905789
K01797	0.0089208
K01798	0.0014868
K01799	20.7636658
K01800	1.9687368
K01801	8.7227152
K01802	38.3595009
K01803	100.4381009
K01804	22.8686984
K01805	28.6518895
K01807	45.6299995
K01808	39.0605705
K01809	76.0110525
K01810	106.7697811
K01811	18.4703829
K01812	7.6850247
K01813	2.0726902
K01814	92.72352
K01815	3.9963907
K01816	10.9776952
K01817	91.9319761
K01818	22.0793081
K01819	2.1558781
K01820	0.0029736
K01821	50.5956852
K01822	0.0014868
K01823	2.4616975
K01825	0
K01826	4.9426573
K01828	0
K01829	0.0044604
K01834	123.1968203
K01835	92.7154614
K01838	9.8775104
K01839	32.1193286
K01840	3.4576743
K01841	4.8532511
K01843	2.6164337
K01844	0.4590384
K01845	66.1854772
K01846	1.2717222
K01847	41.8608624
K01848	0.4310417
K01849	0.4280681
K01850	0
K01851	0.0974944
K01852	0
K01854	32.5574584
K01856	1.974684
K01857	4.8056844
K01858	11.6763923
K01860	1.9687368
K01865	0.0029736
K01866	104.8491374
K01867	103.7227588
K01868	101.9396543
K01869	99.9338891
K01870	98.9349352
K01872	99.4237231
K01873	99.9955399
K01874	101.1324136
K01875	102.5418454
K01876	123.3464439
K01878	15.289511
K01879	15.300166
K01880	82.5715039
K01881	102.8526084
K01883	103.8729017
K01884	0.1964756
K01885	123.4406541
K01886	67.9594609
K01887	100.7153289
K01889	100.0074343
K01890	99.9795574
K01892	100.9622508
K01893	61.1635716
K01894	30.9832852
K01895	66.1892943
K01896	0.0044604
K01897	175.9725289
K01902	60.2788008
K01903	59.1073813
K01904	0
K01905	1.9702236
K01906	0.1926496
K01907	0.0282492
K01908	9.7070836
K01909	0
K01910	2.5040368
K01911	20.5384069
K01912	87.7627812
K01913	1.9717104
K01914	35.6525798
K01915	218.2958049
K01916	1.7048778
K01917	0.0609588
K01918	64.6504291
K01919	42.6286527
K01920	12.6616756
K01921	125.2712656
K01922	21.5568287
K01923	94.7715148
K01924	78.6587527
K01925	95.8860131
K01926	59.5203244
K01928	98.9251037
K01929	90.3584105
K01932	0.007434
K01933	94.7031938
K01934	78.8228091
K01935	61.5190774
K01937	94.2589909
K01938	85.3129501
K01939	96.3235946
K01940	96.9977267
K01941	1.1474956
K01945	94.0276972
K01947	0
K01950	107.8104739
K01951	133.9102196
K01952	117.1813179
K01953	65.8173446
K01955	144.8157405
K01956	117.3258542
K01958	11.6636801
K01959	0
K01960	0.9006018
K01961	36.9513634
K01962	24.4038134
K01963	24.3865915
K01965	0.9858552
K01966	20.2790864
K01968	11.6758204
K01969	12.6601888
K01970	0
K01971	13.1871178
K01972	101.2727936
K01974	0.0014868
K01975	37.5533066
K01976	0.0029736
K01989	35.7768641
K01990	277.1276011
K01991	37.2645024
K01992	306.5899698
K01993	34.5608848
K01994	0.1367856
K01995	218.0200995
K01996	221.3328135
K01997	225.8038763
K01998	229.1354999
K01999	277.2900115
K02000	14.8625918
K02001	15.0522531
K02002	29.7752502
K02003	508.7321695
K02004	425.3026705
K02005	30.1159535
K02006	54.5937517
K02007	56.7597363
K02008	56.6174243
K02009	9.2784552
K02010	80.9162647
K02011	87.4248842
K02012	81.031043
K02013	161.3695771
K02014	160.9355108
K02015	150.5190633
K02016	119.0174801
K02017	21.4830274
K02018	24.3351804
K02019	17.6768077
K02020	40.3565827
K02021	0.2308286
K02022	23.4041079
K02023	28.8901629
K02024	2.8165047
K02025	155.5349211
K02026	108.9080183
K02027	108.607157
K02028	206.0593663
K02029	269.8193195
K02030	343.5106513
K02031	171.5074396
K02032	162.7459262
K02033	233.260985
K02034	225.2913038
K02035	259.3957152
K02036	111.8692091
K02037	90.9639842
K02038	89.9100186
K02039	103.9642429
K02040	86.0287483
K02041	13.703591
K02042	29.6201611
K02043	0.2924832
K02044	18.1191243
K02045	38.0188489
K02046	35.0040929
K02047	34.9454157
K02048	39.0047041
K02049	133.9732163
K02050	275.6383302
K02051	129.1125174
K02052	47.6704924
K02053	65.0065936
K02054	41.3657737
K02055	59.1984595
K02056	82.4762719
K02057	139.1649519
K02058	19.2049744
K02062	0
K02063	0
K02064	0
K02065	47.9747248
K02066	50.7912295
K02067	47.1556635
K02068	29.0588212
K02069	30.1626136
K02071	82.9622451
K02072	82.6275139
K02073	110.9976165
K02074	35.9059799
K02075	35.9157678
K02076	0.7345964
K02077	81.5424894
K02078	105.6603118
K02079	0
K02080	0
K02081	0.1601536
K02082	2.6242301
K02083	1.520965
K02086	1.39734
K02099	0.6165556
K02100	0.1951454
K02101	0.0475776
K02103	3.1837438
K02106	24.3839812
K02108	98.4583985
K02109	99.6991513
K02110	98.8812803
K02111	98.2948114
K02112	98.860552
K02113	94.3501981
K02114	98.950365
K02115	98.9565596
K02116	14.0954296
K02117	37.6603023
K02118	37.4360012
K02119	37.0178269
K02120	37.7264135
K02121	53.4458022
K02122	36.9430095
K02123	37.6647627
K02124	37.4946783
K02160	33.9074968
K02164	0.9843684
K02167	3.0161105
K02168	19.9770133
K02169	37.0275911
K02170	32.6959152
K02171	0.0208152
K02172	0.0237888
K02173	0.1951454
K02182	17.4060261
K02188	9.6081152
K02189	9.6292474
K02190	9.2527065
K02191	5.8002763
K02192	13.2367041
K02193	7.6621497
K02194	7.5631685
K02195	6.6733209
K02196	0
K02197	7.6576893
K02198	7.6576893
K02199	6.8905789
K02200	13.7945389
K02203	2.5099481
K02204	13.0366412
K02205	0.4018106
K02217	52.7619725
K02221	67.4026955
K02224	10.6633501
K02225	0
K02226	30.6736906
K02227	56.5041447
K02228	0
K02229	0
K02230	0.1067972
K02231	53.4353043
K02232	8.9494432
K02233	53.4009475
K02234	0
K02236	1.273071
K02237	76.9756438
K02238	102.5179767
K02239	0.1382724
K02240	1.3391074
K02241	27.1386315
K02242	7.1497236
K02243	1.319779
K02244	1.3236196
K02245	1.3182922
K02246	1.3648752
K02247	0.1501668
K02248	0.5356128
K02249	0.1590876
K02250	0.3062809
K02251	0.0728532
K02252	0.0059472
K02253	0.029736
K02254	0.0936684
K02255	0
K02258	2.8165047
K02259	12.9292997
