function.	oral_13
K00505	0.0819111
K00507	0.1707723
K00508	3.7199573
K00510	3.673866
K00511	0
K00517	3.5039637
K00518	0
K00519	0
K00520	2.8739742
K00523	0.760453
K00525	110.3244765
K00526	115.7842663
K00527	66.6571907
K00528	10.8308101
K00529	0.2262734
K00530	0.1638223
K00531	0.0971059
K00532	0.0445347
K00533	0.092711
K00534	0
K00537	17.5170652
K00538	0.0029299
K00539	0
K00540	71.5533236
K00543	0
K00545	0.3016978
K00547	18.82294
K00548	8.7496552
K00549	77.310798
K00554	100.6025498
K00556	1.0818427
K00557	37.5673927
K00558	62.6627259
K00559	0.290313
K00560	47.8133443
K00561	3.3299267
K00563	28.7215364
K00564	40.3558427
K00566	148.563267
K00567	90.2709741
K00568	4.5175219
K00569	0.0010673
K00570	0
K00571	30.9776291
K00573	52.2218814
K00574	49.5864442
K00575	44.3661582
K00584	0.3431143
K00588	4.0303451
K00590	0.357143
K00595	4.3495193
K00596	0.0264697
K00598	0.4994756
K00599	71.5628294
K00600	99.5494975
K00602	97.6300449
K00603	10.2430688
K00604	119.1359449
K00605	6.2277064
K00606	52.1207625
K00607	3.117929
K00608	0.0800495
K00609	97.199152
K00610	1.8168627
K00611	93.7144866
K00612	0.001465
K00613	0.1608106
K00614	7.5000033
K00615	157.414
K00616	87.2066678
K00619	11.1434643
K00620	24.8374942
K00622	0.5279712
K00624	0.3211579
K00625	38.9184238
K00626	47.2745049
K00627	42.7229782
K00631	2.3698218
K00632	2.3304052
K00633	0.410435
K00634	0.9131296
K00635	2.1873091
K00638	2.869832
K00639	4.86991
K00640	100.0498098
K00641	26.8159376
K00643	0
K00645	94.2420721
K00646	0
K00647	9.4603478
K00648	131.3353569
K00651	49.7056855
K00652	47.3634985
K00655	98.8064258
K00656	74.0935503
K00657	13.7105628
K00658	9.8147263
K00661	24.4225203
K00662	51.1757039
K00663	0.0281774
K00666	18.565423
K00672	0
K00673	0
K00674	85.913144
K00675	0.7714163
K00676	7.2694921
K00677	51.6114945
K00680	50.2526089
K00681	19.2172632
K00683	2.7457345
K00684	43.2518099
K00685	40.57577
K00686	0.0219744
K00687	29.3277336
K00688	56.0086017
K00689	4.9510256
K00690	18.9626853
K00691	5.3405626
K00692	2.3104661
K00693	0
K00694	2.1300937
K00696	0.0281774
K00697	4.2866782
K00700	36.2182976
K00701	1.4285721
K00702	0.001465
K00703	31.7737633
K00705	50.3021453
K00712	3.4802543
K00713	0
K00720	1.0344841
K00721	8.2786664
K00729	0
K00737	0.5820909
K00745	0.7842251
K00748	54.4934472
K00752	11.7685528
K00754	8.7940143
K00756	27.2170932
K00757	16.5493098
K00758	4.3066572
K00759	101.8332709
K00760	47.5875333
K00761	91.2899656
K00762	98.9892129
K00763	96.2042661
K00764	97.7729464
K00765	65.9604653
K00766	26.3077176
K00767	25.8614042
K00768	7.4218173
K00769	51.574793
K00772	2.4443045
K00773	98.4423898
K00776	0.6488024
K00777	0.0264697
K00782	49.9981182
K00783	92.2477125
K00784	42.1599109
K00785	1.8253232
K00786	11.0542119
K00788	140.6858599
K00789	109.0772958
K00790	137.4360454
K00791	100.4753178
K00793	73.1858403
K00794	73.460287
K00795	48.8053948
K00796	100.5148636
K00797	14.1060005
K00798	5.9712878
K00799	8.41935
K00800	95.0305022
K00801	0
K00803	1.1762135
K00805	30.5081814
K00806	96.5779597
K00808	0
K00809	1.23383
K00810	0.1638223
K00812	51.3407221
K00813	1.3687444
K00817	89.0325827
K00818	32.1669871
K00819	1.7276885
K00820	99.531692
K00821	2.5905359
K00822	0
K00823	1.290729
K00824	16.9813976
K00826	101.1235763
K00830	0.2979098
K00831	73.4798994
K00832	1.6364928
K00833	51.9301956
K00835	1.0139607
K00836	1.3888978
K00837	1.3834647
K00839	0.4295107
K00840	0
K00841	30.2931679
K00842	0.161564
K00843	0
K00844	1.9531875
K00845	56.7575917
K00847	44.0700753
K00848	9.6193438
K00849	40.5442122
K00850	51.5409484
K00851	9.4897825
K00852	17.167066
K00853	0.2022857
K00854	7.2742236
K00855	0.0783544
K00856	0.533831
K00857	45.8300632
K00858	99.8731605
K00859	99.594404
K00860	34.7147865
K00862	0
K00863	17.3267826
K00864	40.0991079
K00865	43.2596074
K00867	44.3806205
K00868	68.8109253
K00869	38.6578084
K00870	0.3201981
K00872	86.0919472
K00873	100.7041252
K00874	42.0323511
K00875	0
K00876	49.6578491
K00878	34.8592104
K00879	2.1052764
K00880	2.4746159
K00881	0.2149304
K00882	46.5281583
K00883	0
K00884	1.0556834
K00885	1.0556834
K00886	7.0514737
K00887	0
K00891	97.152079
K00892	0
K00893	0
K00895	3.0347665
K00897	4.3990492
K00899	0.5207928
K00901	90.3614881
K00903	0
K00906	0
K00912	50.7948923
K00917	38.5287293
K00918	0.001465
K00919	78.3292599
K00924	0.5364481
K00925	103.1994622
K00926	34.8817885
K00927	100.1987329
K00928	92.0624875
K00929	1.6866446
K00930	59.8175395
K00931	86.3201867
K00932	0
K00934	0.001465
K00936	35.2914601
K00937	55.573023
K00938	37.6923199
K00939	99.6504839
K00940	99.2491423
K00941	84.1186326
K00942	100.7754913
K00943	98.4814629
K00945	50.0361804
K00946	59.1346454
K00947	0
K00948	137.814023
K00949	40.6613963
K00950	82.285784
K00951	92.8177112
K00952	0
K00954	99.9282583
K00955	1.5687406
K00956	2.2254834
K00957	4.9609331
K00958	50.346028
K00960	0
K00962	98.1994759
K00963	103.8283496
K00965	40.9138855
K00966	4.4295555
K00968	0.0279347
K00969	96.3325933
K00970	9.3679729
K00971	7.8639921
K00972	0.1000358
K00973	52.9316806
K00974	89.4536707
K00975	61.2001801
K00978	7.9731608
K00979	54.4963771
K00980	9.3062017
K00981	104.2762509
K00982	7.2815921
K00983	64.9296271
K00984	0.9634894
K00985	0
K00986	1.1453982
K00988	0
K00989	8.7776402
K00990	52.3529701
K00991	23.780913
K00992	0.0029299
K00995	109.613464
K00996	6.8956305
K00997	95.5149846
K00998	1.1399052
K00999	0.0754245
K01000	96.9635863
K01002	7.8671429
K01003	0.3081845
K01004	1.2494842
K01005	5.9335754
K01006	16.7981337
K01007	5.793556
K01008	43.276919
K01011	11.5586845
K01012	67.5886379
K01013	0
K01023	16.0267635
K01026	0.9986191
K01027	0.1573356
K01028	1.7000539
K01029	1.9515654
K01031	0.3016978
K01032	0.3016978
K01034	15.5314612
K01035	15.4215683
K01036	1.2807924
K01039	0.643933
K01040	0.643933
K01041	0.3944905
K01042	53.1408429
K01043	0
K01046	1.8444988
K01048	1.4584402
K01051	0.5676297
K01053	0.445473
K01054	0.2262734
K01055	1.1448384
K01056	100.2594154
K01057	9.9779333
K01058	45.5481915
K01060	16.4138718
K01061	1.4628618
K01066	6.4441732
K01067	0.4669451
K01069	6.6933795
K01070	3.1318747
K01071	17.2738858
K01073	0.0529394
K01075	0.0281774
K01076	0.1638223
K01077	2.5174997
K01078	2.9390552
K01079	79.2038244
K01081	24.331431
K01082	55.735468
K01083	0.6258805
K01085	0.9935844
K01087	3.8117415
K01089	38.658448
K01090	23.1747539
K01091	145.396978
K01092	83.8465307
K01093	0
K01095	52.2435219
K01096	3.6928457
K01101	15.7430294
K01103	0
K01104	115.4321968
K01112	0
K01113	1.5942738
K01114	0.5880345
K01115	0
K01117	0
K01118	16.0185593
K01119	15.5618234
K01120	0.0546471
K01121	0.3201981
K01126	54.3914105
K01128	0.001465
K01129	14.4784549
K01130	1.9235716
K01133	0
K01138	0.432693
K01139	13.8097709
K01141	1.1399052
K01142	108.0060436
K01143	0
K01144	0.6000219
K01146	0
K01147	3.0302384
K01150	6.235858
K01151	12.9548465
K01152	0
K01153	105.3082526
K01154	145.5533407
K01155	13.2194239
K01156	10.7253329
K01157	0.3201981
K01158	0
K01159	62.0437892
K01160	0.1316586
K01163	8.565819
K01166	1.1399052
K01167	0
K01169	0
K01173	41.7229038
K01174	3.6052486
K01175	2.2641747
K01176	32.4603838
K01178	0
K01179	4.8119707
K01180	0
K01181	0.8969921
K01182	3.1345764
K01183	1.7780707
K01184	0
K01185	3.1884397
K01186	17.8176479
K01187	9.7974873
K01190	20.3666735
K01191	27.6578396
K01192	0.5220861
K01193	59.6553998
K01194	0.1203945
K01195	12.1302823
K01197	21.3562004
K01198	2.5390321
K01199	0.0281774
K01200	17.5466971
K01201	1.5288853
K01202	0
K01205	0.0922171
K01206	21.2973927
K01207	38.7909323
K01208	1.2881907
K01209	2.2705797
K01210	0
K01212	1.0148815
K01213	0
K01214	0
K01215	17.3549211
K01216	0.0281774
K01218	1.3185718
K01219	0
K01220	35.850587
K01222	7.3513823
K01223	120.4816207
K01224	2.3861737
K01225	0.0043949
K01226	29.5919405
K01227	10.0299613
K01232	1.8262341
K01233	0.0293996
K01234	6.3715925
K01235	0.6160981
K01236	2.5930099
K01238	6.4985133
K01239	5.2290364
K01241	2.1986274
K01243	94.6064477
K01246	59.556738
K01247	1.3064572
K01249	0.1638223
K01250	0.2410987
K01251	5.7097201
K01252	0.0754245
K01253	0
K01255	59.3067017
K01256	41.4341213
K01258	56.6279467
K01259	6.5065212
K01261	36.3242034
K01262	94.2219187
K01263	0.0794091
K01264	0.3771223
K01265	103.2180622
K01266	0.9541066
K01267	1.1363875
K01269	14.1534696
K01270	63.3221052
K01271	27.1262543
K01273	1.5613948
K01274	12.634856
K01277	0.4354694
K01278	3.3133513
K01281	37.3139802
K01283	0
K01284	7.7010968
K01286	9.1253466
K01289	0
K01295	4.0086314
K01297	2.2104552
K01299	1.4296532
K01301	0
K01303	0.3731375
K01304	29.8772128
K01305	9.9266612
K01308	0.2705988
K01318	0.001465
K01322	7.3910286
K01338	59.0134433
K01342	0
K01347	2.9045008
K01354	9.6642836
K01355	0
K01356	14.0163224
K01358	113.7022589
K01361	20.4657789
K01362	45.2211179
K01364	4.3138936
K01372	41.9919601
K01376	0.0529394
K01387	0.0234393
K01389	0.2262734
K01390	1.4285721
K01392	0
K01399	0
K01400	0
K01401	0
K01406	0
K01407	0.1684436
K01408	0
K01409	101.8270485
K01412	0.001465
K01414	2.0262135
K01415	0.0281774
K01417	80.7346842
K01419	54.3780253
K01420	70.9736183
K01421	39.8098831
K01422	11.4224961
K01423	40.9295728
K01424	107.8582764
K01425	2.7153226
K01426	23.5627312
K01428	6.989088
K01429	6.7399338
K01430	6.9089966
K01431	0
K01432	0
K01433	47.3073493
K01434	0.4429114
K01436	3.9366565
K01438	1.4979343
K01439	85.5531004
K01442	7.0423152
K01443	46.6338618
K01444	0.6299071
K01446	16.2031038
K01447	5.3483344
K01448	72.2184726
K01449	1.4278324
K01451	40.2127545
K01452	0
K01453	0.2544508
K01455	0.5289747
K01457	0.3136467
K01458	0
K01459	0
K01460	0.0842218
K01461	0
K01462	138.0472495
K01463	3.440117
K01464	1.0147927
K01465	137.3293734
K01466	1.3350368
K01467	24.420497
K01468	11.0969703
K01469	0.23276
K01470	1.8006626
K01471	0
K01473	0.331854
K01474	0.4087434
K01476	1.1852803
K01477	0.3103191
K01478	30.0288171
K01479	10.6768308
K01480	6.6971621
K01482	0.2357077
K01483	0.3358313
K01484	0
K01485	1.5140432
K01486	2.0273354
K01487	0.237633
K01488	29.5269023
K01489	45.9309232
K01491	100.4393321
K01492	0
K01493	42.350342
K01494	57.9018629
K01495	95.2893777
K01496	12.2313015
K01497	51.7559475
K01499	0.0058598
K01500	0
K01501	19.2694344
K01502	0.1036019
K01503	0
K01504	0
K01505	19.3898094
K01506	0.001465
K01507	66.587952
K01512	42.0993421
K01515	46.4309926
K01518	2.4630562
K01520	50.0089741
K01521	0.5079919
K01523	12.3096558
K01524	117.7526211
K01525	1.8988933
K01529	2.7633852
K01531	6.5323753
K01533	146.4980866
K01534	27.9195314
K01535	0.3325206
K01537	43.4571834
K01541	1.4285721
K01545	0
K01546	14.4798866
K01547	26.9630293
K01548	20.6487355
K01550	0.001465
K01551	2.9446797
K01552	27.8612063
K01554	0.1243434
K01555	0.929286
K01556	0.2605534
K01560	2.6530185
K01561	0.1332024
K01563	1.0972541
K01564	31.1792899
K01565	0
K01567	3.6269432
K01569	0.7289356
K01571	23.217008
K01572	12.1660543
K01573	1.4641786
K01574	0.4728803
K01575	31.2167215
K01576	0.001465
K01577	0.4420157
K01578	0
K01579	51.4150865
K01580	3.3913843
K01581	2.5930156
K01582	1.1631982
K01583	3.217217
K01584	0.2262734
K01585	49.5356209
K01586	89.3195288
K01588	95.9446908
K01589	46.1716201
K01590	0.299549
K01591	95.9324332
K01593	0
K01595	41.5789146
K01596	6.9052709
K01597	39.0149515
K01598	33.5684569
K01599	65.2952466
K01601	0.0798193
K01602	0.0783544
K01607	27.843055
K01608	0.0829794
K01609	73.3286253
K01610	59.9728982
K01611	2.1294179
K01612	0
K01613	103.7956314
K01615	0.3201981
K01616	3.7914434
K01617	0.3796545
K01618	0.001465
K01619	47.4046759
K01620	11.2048968
K01621	1.2329622
K01622	0.0058598
K01623	1.8036185
K01624	104.734859
K01625	48.0565358
K01626	103.6385016
K01627	54.7427748
K01628	27.8376675
K01629	2.6719146
K01630	0.1187244
K01631	0
K01632	0.2527431
K01633	83.8507499
K01635	50.1554347
K01636	8.7942925
K01637	2.5819803
K01638	1.9731653
K01639	30.9455083
K01640	1.6215399
K01641	37.6707306
K01643	12.2934863
K01644	19.1516582
K01646	12.266794
K01647	70.9902163
K01649	118.4712775
K01652	96.8507652
K01653	83.7537639
K01654	61.4157358
K01655	0
K01657	70.7171783
K01658	36.4041521
K01659	1.6298055
K01661	10.2091345
K01662	66.8231667
K01664	40.3342439
K01665	9.5639339
K01666	4.5590665
K01667	1.8690513
K01668	0.9350488
K01669	11.6909566
K01671	0
K01673	96.1779705
K01674	9.713188
K01676	1.6410035
K01677	8.1856343
K01678	8.1827044
K01679	57.1529801
K01681	22.8933768
K01682	51.1938156
K01684	0.3026646
K01685	1.0208354
K01686	14.5340118
K01687	86.5766136
K01689	101.2700463
K01690	3.9728579
K01692	14.3742599
K01693	27.3948743
K01695	73.9400868
K01696	81.1454728
K01697	4.1853162
K01698	59.1160671
K01699	0.8084759
K01703	70.6038384
K01704	79.0078468
K01706	0.0834064
K01707	0.2457334
K01708	0.029002
K01709	4.6824713
K01710	69.6258815
K01711	17.4134014
K01712	12.4973649
K01713	0.3543526
K01714	160.9147125
K01715	1.6432389
K01716	1.1399052
K01719	55.2981319
K01720	2.2855552
K01721	0.0754245
K01722	0
K01724	1.4458237
K01725	0.6729393
K01726	0.6746762
K01727	17.8651883
K01728	0.2985502
K01729	0
K01730	0.0029299
K01732	0
K01733	96.6129965
K01734	3.4276281
K01735	95.5977764
K01736	91.8084481
K01737	59.1693553
K01738	104.6413596
K01739	22.6494393
K01740	59.3636897
K01743	0
K01744	61.066271
K01745	17.8440723
K01746	6.0019363
K01749	58.8919451
K01750	6.2099282
K01751	0.7434833
K01752	120.375047
K01753	1.2505621
K01754	78.7826967
K01755	80.9522301
K01756	133.8267127
K01758	0.2737101
K01759	42.7598799
K01760	62.1569057
K01761	1.4072853
K01766	1.1399052
K01768	3.8809597
K01770	10.3791
K01771	0.0340373
K01772	115.8906445
K01774	0
K01775	100.8889387
K01776	93.3319701
K01777	0.2220207
K01778	57.4865449
K01779	55.1266593
K01780	0.3201981
K01781	0
K01782	1.1812189
K01783	95.4599012
K01784	135.6541822
K01785	33.7250338
K01786	32.536742
K01787	1.3140051
K01788	42.697777
K01790	65.7274983
K01791	27.9592944
K01792	4.0734222
K01795	0.2149304
K01796	0.829669
K01797	0.163029
K01798	0
K01799	0.4250348
K01800	0
K01801	0
K01802	16.7791944
K01803	102.4346465
K01804	1.548773
K01805	3.4730608
K01807	42.0356624
K01808	63.7314319
K01809	50.6320153
K01810	103.6919312
K01811	1.399976
K01812	15.9831265
K01813	2.1110745
K01814	65.6530747
K01815	2.2091215
K01816	2.0401513
K01817	73.0879756
K01818	10.5273476
K01819	82.0377114
K01820	0
K01821	106.4453193
K01822	0.3771223
K01823	42.9849282
K01825	0
K01826	0.3569141
K01828	0.1638223
K01829	0.0563549
K01834	56.1385631
K01835	46.8867323
K01838	8.5470251
K01839	39.6345754
K01840	16.473492
K01841	8.7249206
K01843	0.9641597
K01844	1.0761168
K01845	60.391729
K01846	1.7099416
K01847	10.128321
K01848	1.6629165
K01849	1.6599865
K01850	0
K01851	0
K01852	0
K01854	39.5389117
K01856	0.4914668
K01857	1.2691561
K01858	5.7016199
K01860	0
K01865	0
K01866	102.9144797
K01867	100.2735337
K01868	99.8689679
K01869	99.8847545
K01870	96.798549
K01872	100.133107
K01873	99.5705935
K01874	98.0041089
K01875	99.4904294
K01876	99.2782519
K01878	90.9136073
K01879	90.6373384
K01880	9.1474739
K01881	100.2174812
K01883	99.4330053
K01884	0.4337617
K01885	117.2848597
K01886	5.1722248
K01887	99.8082935
K01889	99.5848964
K01890	96.3406956
K01892	97.011796
K01893	46.1988264
K01894	7.0897196
K01895	37.9838889
K01896	0.0043949
K01897	42.8524049
K01902	54.2410933
K01903	51.2901429
K01904	0
K01905	0
K01906	2.6896976
K01907	0.469915
K01908	0.3580527
K01909	0.4525467
K01910	12.7329663
K01911	10.2685964
K01912	3.8270919
K01913	0
K01914	37.6824389
K01915	108.8878957
K01916	91.8416326
K01917	31.2021014
K01918	55.9375147
K01919	19.3797024
K01920	1.4970482
K01921	96.5476366
K01922	34.0785184
K01923	100.4953699
K01924	96.8119891
K01925	99.9212498
K01926	40.2458424
K01928	98.6011631
K01929	99.4374162
K01932	14.5776291
K01933	96.584011
K01934	81.5160251
K01935	50.6706799
K01937	95.7540583
K01938	58.0890983
K01939	99.3309152
K01940	82.4341848
K01941	0.4703554
K01945	96.7384995
K01947	0.3320573
K01950	3.1837101
K01951	109.6747491
K01952	203.2493248
K01953	24.5849441
K01955	108.8241459
K01956	96.7681232
K01958	6.3833143
K01959	50.1366184
K01960	50.2529571
K01961	92.3855615
K01962	95.8357109
K01963	95.8460262
K01965	0.4451465
K01966	6.6992263
K01968	0
K01969	0.7672179
K01970	0
K01971	52.2523521
K01972	99.844937
K01974	0.001465
K01975	1.3043953
K01976	0.714286
K01989	66.7125622
K01990	229.6406363
K01991	3.3011411
K01992	243.3614432
K01993	9.2181747
K01994	0
K01995	72.6216884
K01996	72.7233858
K01997	72.8082404
K01998	72.6677132
K01999	110.5642647
K02000	15.9657633
K02001	15.5991502
K02002	15.7249905
K02003	365.7120436
K02004	380.5690595
K02005	49.1649542
K02006	15.4006222
K02007	15.4211316
K02008	15.3339799
K02009	11.1805976
K02010	66.8291739
K02011	74.493093
K02012	83.8252215
K02013	223.3486154
K02014	79.4179169
K02015	291.1462595
K02016	211.8699931
K02017	52.3631757
K02018	60.508705
K02019	20.1228169
K02020	61.1447302
K02021	6.3000733
K02022	0.8550406
K02023	9.6047627
K02024	0
K02025	65.9855636
K02026	30.0845092
K02027	32.7188673
K02028	255.0933732
K02029	355.9242176
K02030	381.3683414
K02031	44.6199687
K02032	48.9689069
K02033	89.413351
K02034	92.4659079
K02035	123.5496929
K02036	138.7507241
K02037	105.9451468
K02038	105.6110558
K02039	64.2468736
K02040	106.8767286
K02041	3.2408057
K02042	5.9373141
K02043	0
K02044	4.8161198
K02045	2.2839115
K02046	2.2350098
K02047	2.356406
K02048	2.4082377
K02049	21.0316662
K02050	30.8268992
K02051	26.182448
K02052	32.1210994
K02053	35.0494493
K02054	35.2941979
K02055	35.8738122
K02056	46.0587314
K02057	89.5263933
K02058	6.1131054
K02062	3.3458114
K02063	4.3930964
K02064	4.524755
K02065	55.4983001
K02066	59.1403941
K02067	65.2025276
K02068	8.6169658
K02069	8.9407217
K02071	103.8792453
K02072	103.9249946
K02073	118.5134548
K02074	5.0237709
K02075	4.2640856
K02076	1.8116892
K02077	8.3091632
K02078	154.5502355
K02079	0
K02080	0.1152713
K02081	1.1815736
K02082	28.1066417
K02083	1.1412614
K02086	38.0582183
K02099	0.0323295
K02100	0.2917779
K02101	0
K02103	1.2189605
K02106	7.0105324
K02108	99.0812425
K02109	148.8650445
K02110	97.4949711
K02111	98.8945012
K02112	98.9845752
K02113	98.599132
K02114	98.9331007
K02115	98.469225
K02116	2.2486696
K02117	17.0739093
K02118	17.7049954
K02119	15.4577488
K02120	17.926006
K02121	17.6031388
K02122	15.5438995
K02123	17.3272495
K02124	16.6288716
K02160	89.0021765
K02164	0.520571
K02167	0.001465
K02168	14.7109301
K02169	42.7654012
K02170	0.8597214
K02171	0
K02172	0
K02173	0.0043949
K02182	1.4047279
K02188	2.409433
K02189	2.2048368
K02190	2.517685
K02191	1.6741199
K02192	0.8667951
K02193	2.1354283
K02194	2.1339634
K02195	1.8908849
K02196	1.0556834
K02197	1.8908849
K02198	1.8066631
K02199	2.2798104
K02200	1.3784842
K02203	0.422222
K02204	1.3075426
K02205	0.001465
K02217	44.8506389
K02221	90.3682389
K02224	5.929531
K02225	0
K02226	2.288812
K02227	5.9203854
K02228	3.1426409
K02229	3.4637988
K02230	4.3025628
K02231	6.4118166
K02232	6.1611609
K02233	6.8772967
K02234	0.0281774
K02236	35.8904867
K02237	105.9620794
K02238	86.7527622
K02239	0.2149304
K02240	36.9267835
K02241	1.2342696
K02242	87.0060045
K02243	36.8245355
K02244	37.0749458
K02245	36.4041291
K02246	36.0739794
K02247	0
K02248	36.5268871
K02249	0
K02250	0
K02251	0.2562631
K02252	0
K02253	0.001465
K02254	0
K02255	0
K02258	0
K02259	5.1034136
K02274	5.4834658
K02275	5.1092734
K02276	5.7829461
K02277	0.2163953
K02278	0.3357761
K02279	1.7660153
K02280	0.8783131
K02281	0
K02282	1.5043946
K02283	8.9436022
K02291	1.9616229
K02293	0
K02297	0
K02298	0
K02299	0
K02300	0.069939
