function.	GI_1
K00227	0
K00228	43.14
K00230	5.44
K00231	1.16
K00232	0
K00239	50.9
K00240	78.9
K00241	50.65
K00242	43.14
K00243	12.23
K00244	25.24
K00245	0.86
K00246	0.61
K00247	0.61
K00248	10.68
K00249	241.57
K00252	43.39
K00253	42.86
K00254	48.22
K00256	0
K00257	222.17
K00259	6.84
K00260	3.14
K00261	43.93
K00262	63.42
K00263	0.4
K00265	55.31
K00266	77.07
K00273	0
K00274	4.52
K00275	49.61
K00276	0.14
K00278	28.63
K00280	0
K00281	53.65
K00282	4.19
K00283	4.19
K00284	2.31
K00285	216.17
K00286	90.85
K00287	54.81
K00288	0
K00290	10.29
K00293	0
K00294	1.95
K00297	56.56
K00298	0.62
K00299	43.15
K00301	0
K00302	1.29
K00303	60.17
K00304	0.73
K00305	0.73
K00311	43.59
K00313	1.11
K00316	0
K00317	0
K00318	1.5
K00322	0.28
K00324	87.5
K00325	43.64
K00330	49.83
K00331	49.83
K00332	44.21
K00333	44.21
K00334	63.01
K00335	60.84
K00336	56.85
K00337	49.83
K00338	49.83
K00339	49.83
K00340	49.15
K00341	52.83
K00342	50.03
K00343	49.83
K00344	129.39
K00346	6.84
K00347	6.84
K00348	6.84
K00349	6.84
K00350	6.84
K00351	6.84
K00354	0.88
K00355	16.75
K00356	43.53
K00362	46.6
K00363	42.61
K00364	0.6
K00365	0
K00366	3.96
K00367	0
K00368	0
K00370	14.76
K00371	14.76
K00372	15.97
K00373	14.76
K00374	14.76
K00375	224.45
K00376	0
K00380	43.28
K00381	43.81
K00382	207.04
K00383	42.81
K00384	72.5
K00385	7.02
K00387	0
K00389	2.1
K00390	44.24
K00392	3.45
K00394	5.18
K00395	5.18
K00404	71.12
K00405	42.99
K00406	42.66
K00407	42.66
K00411	42.86
K00412	42.86
K00413	42.86
K00425	136.52
K00426	136.52
K00427	0.28
K00428	20.76
K00432	53.42
K00433	3.85
K00435	0
K00436	0
K00437	0
K00441	0
K00446	0
K00448	0.53
K00449	0.53
K00450	56.66
K00451	42.86
K00452	0.2
K00453	42.53
K00455	1.34
K00456	0
K00457	43.26
K00459	141
K00466	0
K00467	0
K00469	0
K00471	0
K00472	0.66
K00476	0.2
K00477	42.86
K00479	0.6
K00480	85.39
K00481	0.2
K00483	0.28
K00484	0.68
K00486	0
K00491	0
K00493	0
K00496	0.2
K00499	0.4
K00500	0.2
K00505	0
K00507	42.86
K00508	0
K00510	0
K00517	0.33
K00520	0
K00523	71.85
K00525	60.37
K00526	47.49
K00527	36.32
K00528	99.43
K00529	60.25
K00531	0.66
K00532	0.7
K00533	1.06
K00534	0
K00537	95.97
K00543	0
K00547	1.78
K00548	70.26
K00549	73.34
K00554	58.85
K00556	0.53
K00557	1.28
K00558	26.56
K00560	55.49
K00561	2.24
K00563	2.8
K00564	0.65
K00566	72.17
K00567	100.89
K00568	43.47
K00569	42.66
K00570	0
K00571	6.52
K00573	88.17
K00574	47.84
K00575	58.71
K00584	0
K00588	0.16
K00590	0
K00595	2.45
K00596	0.33
K00598	2.27
K00600	61.89
K00602	66.89
K00603	11.43
K00604	88.07
K00605	55.91
K00606	56.01
K00608	0
K00609	87.57
K00610	14.24
K00611	10.29
K00612	14.2
K00613	0
K00615	83.01
K00616	60.25
K00619	0
K00620	50.48
K00621	0
K00625	43.76
K00626	281.62
K00627	83.35
K00631	0.28
K00632	86.08
K00633	4.74
K00634	16.11
K00635	0
K00638	0.48
K00639	14.81
K00640	66.2
K00641	43.53
K00643	0
K00645	59.26
K00646	0
K00647	15.73
K00648	112.73
K00651	15.17
K00652	58.8
K00655	109.27
K00656	39.8
K00657	13.05
K00658	49.47
K00661	19.2
K00662	1.34
K00663	0
K00666	121.97
K00672	0
K00673	0.68
K00674	49.87
K00675	1.15
K00677	58.99
K00680	5.99
K00681	216.43
K00683	0.67
K00684	46.48
K00685	42.86
K00686	2.46
K00687	0
K00688	23.47
K00689	0
K00690	3.2
K00691	2.37
K00692	3
K00694	1.04
K00696	0
K00697	1.21
K00700	59.17
K00702	2.09
K00703	57.64
K00705	57.62
K00709	0.14
K00712	0
K00720	0.2
K00721	23.54
K00728	0.4
K00737	0.25
K00745	0
K00748	50.65
K00752	0.89
K00754	3
K00756	6.89
K00757	10.04
K00758	0.94
K00759	59.05
K00760	21.36
K00761	57.51
K00762	60.02
K00763	58.6
K00764	69.08
K00765	58.35
K00766	56.98
K00767	59.96
K00768	11.15
K00769	2.17
K00772	0.4
K00773	58.85
K00782	5.43
K00783	58.85
K00784	15.68
K00785	0
K00786	2.46
K00788	69.23
K00789	60.69
K00790	97.32
K00791	65.69
K00793	57.31
K00794	57.31
K00795	43.14
K00796	57.49
K00797	24.18
K00798	53.83
K00799	427.72
K00800	58.71
K00801	0.87
K00803	0.8
K00805	6.35
K00806	66.83
K00808	0
K00809	0
K00812	84.68
K00813	0.28
K00817	147.63
K00818	41.82
K00819	2.57
K00820	61.78
K00821	52.08
K00822	71.39
K00823	44.21
K00824	45.28
K00826	106.12
K00830	42.66
K00831	55.89
K00832	44.27
K00833	54.18
K00835	0.95
K00836	42.66
K00839	0
K00840	0.28
K00841	0.32
K00842	0.25
K00844	4.16
K00845	32.99
K00847	19.83
K00848	11.94
K00849	11.76
K00850	32.48
K00851	1.32
K00852	14.31
K00853	4.5
K00854	38.92
K00855	0.28
K00856	42.97
K00857	12.81
K00858	58.85
K00859	58.18
K00860	10.12
K00862	0.4
K00863	0.86
K00864	55.68
K00865	52.16
K00867	1.78
K00868	52.05
K00869	0.14
K00870	0
K00872	7.19
K00873	63.62
K00874	64.3
K00876	22.61
K00878	9.51
K00879	1.18
K00880	1.75
K00881	0
K00882	8.74
K00883	1.14
K00884	0.28
K00885	0.28
K00886	0.58
K00887	1.21
K00891	59.3
K00892	0.28
K00895	6.59
K00897	0
K00899	4.21
K00901	53.93
K00906	42.81
K00912	50.65
K00917	1.52
K00918	0
K00919	58.18
K00924	1.25
K00925	44.78
K00926	4.94
K00927	58.85
K00928	74.75
K00929	18.68
K00930	58.75
K00931	58.14
K00932	0.28
K00936	38
K00937	59.77
K00938	0.14
K00939	58.85
K00940	52.57
K00941	100.47
K00942	59.51
K00943	50.79
K00945	59.23
K00946	50.85
K00947	0
K00948	63.73
K00949	15.04
K00950	60.49
K00951	96.75
K00954	58.85
K00955	4.3
K00956	50.64
K00957	55.85
K00958	0
K00962	58.85
K00963	98.21
K00965	4.97
K00966	2.27
K00968	0.92
K00969	58.61
K00970	54.55
K00971	22.28
K00972	0.25
K00973	54.38
K00974	52.16
K00975	14.87
K00978	3.59
K00979	49.15
K00980	0.87
K00981	64.29
K00982	43.59
K00983	5.49
K00984	1.01
K00986	6.41
K00988	0
K00989	49.16
K00990	43.39
K00991	60.26
K00992	42.86
K00993	0
K00995	59.6
K00996	0
K00997	51.22
K00998	0.28
K01000	62.1
K01002	0.42
K01003	0
K01004	0
K01006	15.95
K01007	47.59
K01008	48.89
K01011	62.26
K01012	65.34
K01023	0.29
K01026	6.33
K01027	0
K01028	84.86
K01029	85.08
K01031	99.52
K01032	99.52
K01034	4.25
K01035	4.25
K01039	42.13
K01040	42.13
K01042	33.26
K01046	3.64
K01048	4.5
K01051	12.48
K01053	60.61
K01055	85.85
K01056	58.85
K01057	7.12
K01058	0.53
K01060	2.45
K01061	129.01
K01066	33.47
K01067	0
K01069	43.14
K01070	43.42
K01071	1.52
K01073	0
K01075	42.33
K01077	13.71
K01078	0
K01079	50.31
K01081	50.96
K01082	6.96
K01083	0
K01085	0.28
K01086	0
K01087	0.81
K01089	7.12
K01090	11.57
K01091	200.04
K01092	93.59
K01093	0.28
K01095	46.28
K01096	0.28
K01101	0.33
K01104	76.75
K01113	0.33
K01114	62.67
K01117	0
K01118	74.2
K01119	11.37
K01120	0
K01121	0
K01126	73.46
K01129	58.28
K01130	23.67
K01133	5.66
K01134	0.67
K01135	0.67
K01136	0
K01137	0
K01138	3.56
K01139	14.68
K01141	0.28
K01142	99.94
K01144	7.02
K01146	0.28
K01147	43.14
K01150	0.81
K01151	14.74
K01153	58.62
K01154	68.11
K01155	5.09
K01156	6.33
K01158	0
K01159	53.94
K01160	1.12
K01163	10.17
K01165	0
K01166	0
K01167	0.2
K01169	0.28
K01173	54.53
K01174	1.46
K01175	0.28
K01176	11.47
K01178	0
K01179	20.54
K01181	5.31
K01182	7.83
K01183	2.77
K01184	0
K01185	17.63
K01186	9.62
K01187	49.76
K01188	0
K01190	66.98
K01191	8.42
K01192	7.15
K01193	7.94
K01194	0.76
K01195	1.18
K01197	5.62
K01198	1.85
K01200	13.11
K01201	12.89
K01205	16.36
K01206	37.04
K01207	49.26
K01208	0
K01209	12.06
K01210	0
K01212	3
K01215	0.02
K01216	0.09
K01218	9.82
K01219	0
K01220	0.32
K01222	6.26
K01223	12.11
K01224	8.16
K01226	2.47
K01227	0
K01232	6.2
K01233	0.02
K01235	1.71
K01236	42.86
K01239	1.74
K01241	49.98
K01243	42.48
K01246	51.64
K01247	59.28
K01250	0.42
K01251	53.53
K01252	0.28
K01253	0
K01255	43.5
K01256	45.29
K01258	17.16
K01259	44.17
K01261	0.14
K01262	109.42
K01263	0
K01264	0
K01265	69.18
K01266	43.06
K01267	8.02
K01269	0
K01270	17.9
K01271	7.19
K01273	5.91
K01274	0
K01277	6.84
K01278	14.22
K01281	0
K01283	0
K01284	20.25
K01286	13.01
K01295	57.99
K01297	84.32
K01299	1.03
K01301	0
K01303	0
K01304	1.82
K01305	3.04
K01308	3.13
K01318	0.16
K01322	0.53
K01338	108.75
K01342	0
K01347	0
K01354	2.03
K01355	0.28
K01356	53.82
K01358	88.11
K01361	0.87
K01372	6.77
K01387	0.93
K01390	0
K01392	0
K01399	0
K01400	0.54
K01401	0
K01406	0
K01407	0.28
K01409	61.78
K01414	44.48
K01415	0
K01417	0
K01419	45.66
K01420	53.32
K01421	9.39
K01424	67.57
K01425	9.33
K01426	201.22
K01427	0
K01428	2.45
K01429	1.31
K01430	2.86
K01432	42.99
K01433	47.3
K01434	42.13
K01436	8.65
K01438	108.96
K01439	48.65
K01440	0
K01442	43.61
K01443	26.04
K01444	0
K01446	0.96
K01447	15.03
K01448	87.41
K01449	17.29
K01451	204.1
K01452	0
K01453	0
K01455	28.66
K01457	14
K01458	29.72
K01460	0.28
K01461	28.66
K01462	114.07
K01464	7.39
K01465	102.07
K01466	2.03
K01467	15.01
K01468	41.55
K01469	42.86
K01470	5.6
K01471	0
K01473	142.31
K01474	114.97
K01476	44.6
K01477	0.4
K01478	5.33
K01479	71.09
K01480	62.48
K01482	0.47
K01483	1.54
K01484	0.48
K01485	30.13
K01486	5.66
K01487	3.17
K01488	46.28
K01489	15.76
K01491	59.38
K01492	5.35
K01493	14.79
K01494	47.67
K01495	14.82
K01496	48.21
K01497	0.48
K01499	0.11
K01501	72.19
K01502	0.53
K01505	0.2
K01507	45.15
K01512	46.81
K01515	57.53
K01518	0
K01520	41.77
K01521	0.61
K01523	47.03
K01524	59.27
K01525	43.14
K01531	38.08
K01533	7.97
K01534	60.38
K01535	0
K01537	26.04
K01545	0
K01546	38.74
K01547	39.14
K01548	38.74
K01551	8.21
K01555	42.86
K01556	42.53
K01560	33.35
K01561	70.13
K01563	0
K01567	6.38
K01568	0
K01569	0.46
K01571	6.38
K01572	24.5
K01573	6.59
K01574	1.4
K01575	0.85
K01576	0.2
K01577	0.53
K01578	42.66
K01579	39.47
K01580	36.25
K01581	0.42
K01582	3.92
K01583	0.67
K01584	43.47
K01585	10.85
K01586	61.87
K01588	58.71
K01589	45.53
K01590	1.32
K01591	59.1
K01593	0
K01594	0
K01595	43.39
K01596	44.2
K01597	0.14
K01598	0.81
K01599	61.46
K01601	29.26
K01602	0
K01607	126.27
K01608	0.48
K01609	58.12
K01610	8.95
K01611	10
K01613	57.64
K01615	0
K01616	0
K01617	28
K01619	21.06
K01620	70.82
K01621	2.32
K01622	0
K01623	1.26
K01624	66.52
K01625	58.99
K01626	89.67
K01627	49.15
K01628	52.95
K01629	5.15
K01630	43.14
K01631	1.14
K01633	52.97
K01635	0
K01637	42.81
K01638	43.62
K01639	8.02
K01640	143.91
K01641	0.14
K01643	5.55
K01644	189.38
K01646	4.21
K01647	110.86
K01649	92.95
K01652	423.62
K01653	62.1
K01654	2.53
K01655	0
K01657	57.78
K01658	56.89
K01659	43.14
K01661	8.45
K01662	67.83
K01664	5.03
K01665	54.95
K01666	4.66
K01667	8.12
K01668	0.16
K01669	1.14
K01671	0.28
K01673	98.61
K01674	0
K01676	65.07
K01677	50.14
K01678	36.14
K01679	44.78
K01681	161.33
K01682	43.14
K01683	0
K01684	4.93
K01685	9.89
K01686	21.15
K01687	248.61
K01689	60.49
K01690	0.48
K01692	284.77
K01693	51.23
K01695	57.89
K01696	61.77
K01697	0.25
K01698	49.55
K01699	1.74
K01703	145.92
K01704	173.72
K01706	1.22
K01707	14.53
K01708	14.48
K01709	3.59
K01710	64.09
K01711	14.29
K01712	10.42
K01713	0.53
K01714	264.75
K01715	64.83
K01716	0.28
K01719	49.78
K01720	43.47
K01721	0.66
K01724	42.86
K01725	14.62
K01727	0.42
K01728	14.39
K01729	0
K01730	0.96
K01733	63.09
K01734	14.25
K01735	60.26
K01736	58.71
K01737	57.44
K01738	32.48
K01739	7.77
K01740	101.76
K01744	11.97
K01745	15.62
K01746	2.55
K01749	49.15
K01750	103.78
K01751	33.41
K01752	67.04
K01753	43.68
K01754	211.62
K01755	101.7
K01756	58.69
K01758	0
K01759	89.33
K01760	163.45
K01761	4.83
K01766	0.28
K01768	0
K01770	58.71
K01771	1.11
K01772	44.64
K01775	62.98
K01776	18.87
K01777	1
K01778	60.16
K01779	80.64
K01781	0
K01782	42.61
K01783	61.3
K01784	84.97
K01785	35.54
K01787	20.02
K01788	2.97
K01790	69.17
K01791	53.44
K01792	0.95
K01795	0
K01796	42.2
K01799	58.71
K01800	42.33
K01801	70.99
K01802	11.97
K01803	60.07
K01804	10.66
K01805	9.43
K01807	46.71
K01808	17.13
K01809	57.05
K01810	87.84
K01811	15.13
K01812	13.01
K01813	7.3
K01814	58.35
K01815	14.52
K01816	43.48
K01817	57.81
K01818	7.53
K01819	2.42
K01820	0
K01821	22.92
K01823	0.44
K01825	0.28
K01826	28.81
K01829	1.5
K01834	53.47
K01835	17.77
K01838	2.01
K01839	7.76
K01840	7.79
K01841	31.7
K01843	11.47
K01844	0.25
K01845	49.53
K01846	4.03
K01847	15.5
K01848	0
K01849	0
K01850	0
K01851	0
K01854	3.66
K01856	42.53
K01857	14.86
K01858	4.18
K01866	62.68
K01867	58.87
K01868	60.66
K01869	58.18
K01870	61.85
K01872	64.72
K01873	59.52
K01874	61.33
K01875	59.49
K01876	62.54
K01878	43.14
K01879	43.14
K01880	18.94
K01881	60.65
K01883	59.79
K01884	0
K01885	56.44
K01886	54.63
K01887	59.08
K01889	58.85
K01890	58.85
K01892	60.65
K01893	15.61
K01894	43.81
K01895	152.31
K01896	0
K01897	248.56
K01902	50.05
K01903	50.05
K01905	2.23
K01906	2.12
K01907	0
K01908	42.94
K01910	4.05
K01911	8.31
K01912	145.92
K01914	13.4
K01915	84.26
K01916	3.12
K01918	55.61
K01919	48.3
K01920	43.14
K01921	60.42
K01922	0.81
K01923	58.71
K01924	58.18
K01925	58.85
K01926	15.04
K01928	18.4
K01929	16.85
K01933	58.71
K01934	28.47
K01935	26.45
K01937	58.02
K01938	15.71
K01939	62.58
K01940	61.71
K01941	14.2
K01945	58.71
K01947	0
K01950	58.5
K01951	108.44
K01952	63.04
K01953	160.36
K01955	76.22
K01956	60.94
K01958	7.17
K01959	0
K01960	13.6
K01961	119.87
K01962	50.1
K01963	50.51
K01965	0
K01966	11.82
K01968	42.86
K01969	42.86
K01971	44.43
K01972	59.33
K01974	0.28
K01975	46.82
K01989	48.65
K01990	241.22
K01991	105.85
K01992	293.74
K01993	67.05
K01994	0
K01995	438.65
K01996	438.85
K01997	438.83
K01998	438.99
K01999	441.77
K02000	50.57
K02001	50.57
K02002	93.7
K02003	155.56
K02004	161.17
K02005	36.23
K02006	12.44
K02007	13.21
K02008	12.81
K02009	7.69
K02010	181.56
K02011	182.2
K02012	155.54
K02013	140.69
K02014	473.97
K02015	137.04
K02016	131.41
K02017	49.87
K02018	50.61
K02019	45.37
K02020	66.95
K02021	0.18
K02022	0.69
K02024	0.28
K02025	53.3
K02026	54.79
K02027	96.61
K02028	273.28
K02029	446.6
K02030	426.85
K02031	343.06
K02032	447.01
K02033	456.25
K02034	453.88
K02035	458
K02036	59.57
K02037	58.9
K02038	58.9
K02039	58.86
K02040	66.4
K02041	49.06
K02042	92.44
K02043	0.94
K02044	48.81
K02045	44.69
K02046	44.75
K02047	44.75
K02048	58.94
K02049	336.64
K02050	310.59
K02051	324.28
K02052	134.3
K02053	151.22
K02054	93.3
K02055	137.04
K02056	73.91
K02057	93.19
K02058	16.6
K02062	0.28
K02063	0.28
K02064	0.28
K02065	93.51
K02066	93.51
K02067	93.51
K02068	9.8
K02069	10.46
K02071	56.87
K02072	57.53
K02073	144.39
K02074	43.11
K02075	43.11
K02076	0
K02077	45.03
K02078	99.88
K02079	0.28
K02080	0.28
K02081	1.47
K02082	1.64
K02083	1.17
K02086	0.14
K02099	2.73
K02100	0.46
K02103	3.52
K02106	44.02
K02107	3.14
K02108	57.2
K02109	57.87
K02110	57.2
K02111	60.2
K02112	57.2
K02113	56.95
K02114	57.2
K02115	57.2
K02116	44.82
K02117	12.08
K02118	15.08
K02119	5.24
K02120	12.08
K02121	11.45
K02122	5.24
K02123	15.08
K02124	12.08
K02160	53.37
K02164	0
K02167	0.68
K02168	30.61
K02169	77.8
K02170	29.6
K02171	9.37
K02172	10.25
K02173	0.69
K02182	30.53
K02188	8.26
K02189	6.17
K02190	6.32
K02191	5.56
K02192	44.73
K02193	15.14
K02194	15.14
K02195	15.14
K02196	0.61
K02197	15.14
K02198	42.94
K02199	42.94
K02200	30
K02203	0.5
K02204	43.26
K02205	0
K02217	13.42
K02221	49.79
K02224	10.68
K02225	0.2
K02226	11.6
K02227	11.38
K02228	0
K02229	0.2
K02230	11.95
K02231	11.63
K02232	16.13
K02233	11.88
K02234	0.2
K02236	0
K02237	50.67
K02238	69.68
K02240	0.14
K02241	5.05
K02242	3.59
K02243	0.14
K02244	0.14
K02245	0.14
K02246	2.26
K02248	0
K02250	0
K02251	0
K02255	0.28
K02258	0.2
K02259	42.86
K02274	85.85
K02275	43.72
K02276	43.19
K02277	0.33
K02278	42.78
K02279	57
K02280	85.19
K02281	0
K02282	42.67
K02283	88.22
K02291	44.13
K02297	85.47
K02298	85.47
K02299	85.47
K02300	85.47
K02302	42.94
K02303	42.73
K02304	6.25
K02305	0
K02313	58.85
K02314	71.68
K02315	14.42
K02316	60.6
K02317	0.28
K02334	65.74
K02335	58.47
K02336	0.48
K02337	66.08
K02338	58.85
K02339	43.14
K02340	58.85
K02341	58.85
K02342	105.9
K02343	58.6
K02344	0.28
K02345	0.28
K02346	60.67
K02347	2.99
K02348	1.66
K02351	42.86
K02352	0
K02355	115.94
K02356	59.13
K02357	58.85
K02358	138.35
K02361	7.12
K02362	0.28
K02363	0.28
K02364	0.28
K02371	27.75
K02372	51.24
K02377	13.86
K02379	46.82
K02380	0.81
K02381	0.28
K02383	0
K02385	7.16
K02386	43.28
K02387	50.44
K02388	50.44
K02389	50.44
K02390	51.64
K02391	43.28
K02392	56.93
K02393	43.28
K02394	43.28
K02395	46.34
K02396	51.61
K02397	50.44
K02398	50.44
K02399	43.28
K02400	50.58
K02401	46.43
K02402	43.14
K02403	43.14
K02404	50.02
K02405	50.44
K02406	62.24
K02407	51.36
K02408	50.44
K02409	50.44
K02410	50.44
K02411	50.44
K02412	50.44
K02413	50.3
K02414	50.44
K02415	49.62
K02416	50.44
K02417	50.69
K02418	49.63
K02419	50.44
K02420	50.44
K02421	46.57
K02422	53.06
K02423	43.14
K02424	44.96
K02425	0.28
K02426	8.07
K02427	43.14
K02428	67.02
K02429	20.45
K02430	0.28
K02431	3.71
K02433	253.39
K02434	53.64
K02435	53.62
K02436	0.28
K02437	57.23
K02438	45.88
K02439	0.28
K02440	9.2
K02441	0.3
K02443	12
K02444	45.44
K02445	3.73
K02446	6.79
K02448	0
K02450	0.53
K02451	0
K02452	14.67
K02453	44.48
K02454	44.39
K02455	43.47
K02456	15.14
K02457	14.81
K02458	14.81
K02459	14.81
K02460	14.81
K02461	15.01
K02462	14.81
K02463	14.53
K02464	0
K02466	1.08
K02467	0.28
K02468	0.68
K02469	63.16
K02470	65.64
K02471	14.81
K02472	6.24
K02473	46.72
K02474	93.55
K02475	2.9
K02476	2.9
K02477	25.46
K02478	4.27
K02479	0
K02480	28.33
K02481	9.68
K02482	0
K02483	157.02
K02484	24.24
K02485	0.28
K02486	0
K02487	13.67
K02488	0
K02490	0
K02492	49.09
K02493	57.13
K02494	43.14
K02495	114.39
K02496	42.94
K02497	0
K02498	43.14
K02499	8.23
K02500	59.99
K02501	58.38
K02502	50.31
K02503	101.4
K02504	0.28
K02505	0.28
K02506	0.28
K02507	0.28
K02508	0.28
K02509	71.47
K02510	74.39
K02511	0.28
K02517	93.56
K02518	100.35
K02519	61.85
K02520	60.45
K02521	0.28
K02523	51.35
K02525	1.09
K02526	24.41
K02527	49.48
K02528	58.18
K02529	150.64
K02530	1.57
K02531	0
K02532	1.81
K02533	43.14
K02535	43.14
K02536	50.81
K02538	0
K02548	10.51
K02549	1.61
K02550	0.14
K02551	11.45
K02552	1.61
K02553	0.48
K02554	28.48
K02556	68.9
K02557	73.1
K02558	44.06
K02560	0.28
K02562	0.28
K02563	58.85
K02564	27.13
K02565	0.28
K02566	1.22
K02567	42.61
K02568	42.61
K02569	42.61
K02570	42.61
K02571	28.66
K02572	0.28
K02573	0.28
K02574	0.28
K02575	29.84
K02584	0.67
K02585	3.99
K02586	11.87
K02587	5.99
K02588	12.58
K02589	5.92
K02590	5.92
K02591	11.87
K02592	2.57
K02593	0
K02594	7.52
K02595	0
K02596	0.25
K02597	0
K02598	4.71
K02600	58.85
K02601	59.52
K02609	43
K02610	43
K02611	43
K02612	42.8
K02613	42.8
K02614	49.44
K02615	0.14
K02616	42.8
K02617	0.14
K02618	0.14
K02619	54.95
K02621	55.33
K02622	61.33
K02623	0.53
K02624	113.39
K02625	0
K02626	0
K02635	0
K02636	0
K02647	5.06
K02650	11.47
K02651	47.36
K02652	12.6
K02653	13.14
K02654	81.35
K02655	0.45
K02656	0
K02657	0
K02658	0.25
K02659	0
K02660	0
K02661	0
K02662	5.06
K02663	6.13
K02664	4.14
K02665	0
K02666	0.45
K02667	0
K02668	0
K02669	10.69
K02670	0
K02671	0
K02672	0.2
K02673	0
K02674	0
K02676	0
K02679	0.28
K02680	0.28
K02681	0.28
K02682	0.28
K02686	43.14
K02687	59.66
K02688	42.81
K02742	0.28
K02744	3.74
K02745	2.65
K02746	2.65
K02747	2.65
K02750	3.91
K02753	0.3
K02755	0
K02756	0
K02757	7.69
K02759	9.76
K02760	7.98
K02761	9.55
K02763	2.16
K02765	3.87
K02768	1.51
K02769	0
K02770	8.17
K02771	0
K02773	3.95
K02774	3.95
K02775	9.09
K02777	8.53
K02778	0
K02779	3.66
K02781	2.53
K02782	0.31
K02783	5.06
K02784	0.28
K02786	0.32
K02788	0.32
K02791	1.52
K02793	3.95
K02794	8.31
K02795	5.95
K02796	5.38
K02798	1.43
K02800	2.11
K02802	0
K02803	0
K02804	2.73
K02805	2.92
K02806	47.44
K02808	0
K02810	4.9
K02812	0.28
K02813	0.28
K02814	0.94
K02815	0.8
K02819	2.32
K02821	45.71
K02822	3.38
K02823	15.06
K02824	13.9
K02825	7.62
K02826	0
K02827	0
K02828	0
K02829	0
K02834	58.85
K02835	58.18
K02836	58.18
K02837	57.19
K02838	58.85
K02839	4.62
K02840	0
K02841	43.34
K02843	43.84
K02844	28.94
K02846	0.28
K02847	43.14
K02848	0.28
K02849	0.48
K02850	0.28
K02851	5.18
K02852	0.66
K02853	0.28
K02854	0.28
K02855	0.68
K02856	5.71
K02858	44.52
K02859	0
K02860	58.18
K02862	0
K02863	58.85
K02864	58.85
K02867	58.85
K02871	58.85
K02874	58.85
K02876	58.85
K02878	58.85
K02879	58.85
K02881	58.85
K02884	58.85
K02886	58.85
K02887	58.85
K02888	58.18
K02890	58.85
K02892	58.85
K02895	58.85
K02897	63.26
K02899	58.18
K02902	58.85
K02904	55.85
K02906	58.85
K02907	58.04
K02909	58.85
K02911	58.76
K02913	56.07
K02914	56.33
K02916	57.49
K02919	56.35
K02926	58.85
K02927	0.09
K02931	58.85
K02933	58.85
K02935	58.85
K02939	58.85
K02945	57.23
K02946	58.85
K02948	58.85
K02950	58.85
K02952	58.85
K02954	58.85
K02956	58.85
K02959	58.85
K02961	58.85
K02963	58.85
K02965	58.61
K02967	59.52
K02968	58.85
K02970	59.02
K02972	0.28
K02982	58.85
K02986	60.74
K02988	58.85
K02990	58.85
K02992	58.85
K02994	58.85
K02996	58.85
K03040	59.09
K03043	61.85
K03046	58.85
K03048	0.14
K03060	51.87
K03070	64.58
K03071	43.8
K03072	50.16
K03073	57.73
K03074	50.16
K03075	58.85
K03076	61.85
K03077	9.78
K03078	0.28
K03079	1.62
K03086	61.06
K03087	0.66
K03088	518.56
K03089	43.14
K03090	3.19
K03091	44.67
K03092	102.9
K03093	5.94
K03095	0
K03098	43.86
K03100	85.87
K03101	59.45
K03106	58.85
K03110	58.85
