function.	air_12
K00340	13.37
K00341	13.37
K00342	13.37
K00343	13.37
K00344	136.52
K00346	19.6
K00347	21.6
K00348	19.6
K00349	19.6
K00350	19.6
K00351	19.6
K00354	1.5
K00355	4.75
K00356	2.5
K00360	0
K00362	106.67
K00363	102.47
K00364	108.93
K00365	0
K00366	2
K00367	2
K00368	35.64
K00370	117.8
K00371	120.8
K00372	4.2
K00373	49.74
K00374	120.8
K00375	263.79
K00376	4.5
K00380	109.06
K00381	35.41
K00382	576.96
K00383	36.04
K00384	482.57
K00385	0
K00387	0
K00389	114.83
K00390	154.58
K00392	118.17
K00394	0
K00395	0
K00404	2.9
K00405	3.4
K00406	8.37
K00407	3.4
K00410	2.5
K00411	4.19
K00412	0.7
K00413	0.7
K00423	0.99
K00425	247.27
K00426	264.15
K00427	2
K00428	24.18
K00432	328.07
K00433	6.14
K00435	0
K00436	2.64
K00441	0
K00446	17.47
K00448	110.84
K00449	110.84
K00450	110.46
K00451	4.2
K00452	0
K00453	5
K00455	3.49
K00456	0
K00457	115.52
K00459	253.96
K00462	0
K00464	0
K00466	0.2
K00467	0
K00471	0.2
K00472	1.49
K00476	0
K00477	0
K00479	0.2
K00480	111.45
K00481	113.83
K00483	1.5
K00484	12.72
K00486	0
K00491	101.27
K00493	0.99
K00496	1.55
K00499	0
K00500	0.7
K00504	0
K00505	0
K00507	6.52
K00508	27.9
K00510	139.7
K00514	0
K00517	32.42
K00518	0
K00520	110.37
K00523	2.7
K00525	291.14
K00526	301.42
K00527	166.48
K00528	256.74
K00529	16.14
K00531	0
K00532	0
K00533	0
K00534	1.5
K00537	264.41
K00543	0
K00544	0
K00547	104.27
K00548	149.18
K00549	361.91
K00554	278.69
K00556	3
K00557	16.63
K00558	30.91
K00560	277.4
K00561	3.69
K00563	151.03
K00564	103.44
K00566	282.03
K00567	282.64
K00568	17.89
K00569	0.2
K00570	6
K00571	118.56
K00573	11.23
K00574	257.67
K00575	16.28
K00577	0.5
K00584	0
K00587	0
K00588	1
K00590	0.99
K00594	0
K00595	140.95
K00596	0
K00598	2.51
K00600	269.09
K00602	280.69
K00603	1.17
K00604	285.73
K00605	144.49
K00606	209.03
K00608	0
K00609	264.26
K00610	5.17
K00611	335.77
K00612	3.23
K00613	0.01
K00615	305.61
K00616	269.57
K00619	1
K00620	231.19
K00621	0
K00624	2.05
K00625	117.03
K00626	361.03
K00627	169.39
K00631	14.63
K00632	79.29
K00633	0.34
K00634	24.38
K00635	1
K00638	1
K00639	105.61
K00640	283.48
K00641	363.77
K00643	4.48
K00645	140.5
K00646	0
K00647	23.75
K00648	147.84
K00651	15.59
K00652	123.37
K00655	291.09
K00656	168.41
K00657	41.04
K00658	264.78
K00661	142.75
K00662	0
K00663	2
K00666	386.71
K00672	0
K00673	1.8
K00674	373.62
K00675	2.68
K00677	29.97
K00680	395.57
K00681	228.68
K00683	107.62
K00684	13.7
K00685	4.2
K00686	0
K00687	79.47
K00688	366.12
K00689	0
K00690	3.33
K00691	0.17
K00692	0.2
K00693	0
K00694	2.01
K00695	0
K00696	0
K00697	145.2
K00698	0
K00700	165.65
K00701	0
K00702	3.5
K00703	25.45
K00705	173.16
K00709	0
K00712	192.88
K00713	0
K00720	1.49
K00721	158.45
K00728	0
K00737	0
K00745	0
K00748	25.8
K00752	0
K00754	199.04
K00756	110.72
K00757	27.1
K00758	23.4
K00759	275.69
K00760	275.69
K00761	280.19
K00762	278.19
K00763	259.46
K00764	280.75
K00765	230.47
K00766	265.74
K00767	131.75
K00768	151.58
K00769	19.48
K00772	4
K00773	278.69
K00782	51.62
K00783	136.98
K00784	120.92
K00785	2.5
K00786	1.15
K00788	261.42
K00789	277.49
K00790	392.36
K00791	282.86
K00793	274.82
K00794	277.02
K00795	20.44
K00796	414.85
K00797	24.64
K00798	144.89
K00799	38.62
K00800	280.19
K00801	1.33
K00803	3.5
K00805	245.63
K00806	281.69
K00808	2.5
K00809	2
K00812	23.53
K00813	15.43
K00817	507.12
K00818	161
K00819	161.04
K00820	279.9
K00821	19.61
K00822	3.7
K00823	106.44
K00824	105.27
K00826	273.57
K00830	6
K00831	169.76
K00832	6.39
K00833	233.32
K00835	0
K00836	15.45
K00839	0.25
K00840	1
K00841	109.68
K00842	0
K00844	0.17
K00845	403.68
K00847	133.56
K00848	8.5
K00849	174.31
K00850	280.67
K00851	358.31
K00852	383.15
K00853	98.39
K00854	157.89
K00855	2.5
K00856	1.5
K00857	132.28
K00858	278.69
K00859	278.69
K00860	32.08
K00862	0.99
K00863	8.33
K00864	273.04
K00865	373.45
K00867	166.55
K00868	370.43
K00869	108.68
K00870	0
K00872	255.81
K00873	387.61
K00874	53.54
K00875	1.01
K00876	144.28
K00878	224.23
K00879	2.25
K00880	6.08
K00881	0
K00882	359.83
K00883	2.2
K00884	4.42
K00885	4.42
K00886	141.71
K00887	37.62
K00891	275.19
K00892	0
K00895	7.17
K00897	3
K00899	2
K00901	92.36
K00906	0.7
K00912	26.3
K00917	107.6
K00918	0
K00919	271.78
K00924	11.49
K00925	276.5
K00926	169.47
K00927	278.69
K00928	380.41
K00929	4.5
K00930	247.93
K00931	169.66
K00932	0
K00936	254.9
K00937	42.75
K00938	108.68
K00939	278.69
K00940	275.69
K00941	138.7
K00942	277.69
K00943	272.52
K00945	282.14
K00946	168.51
K00947	0
K00948	292.11
K00949	111.35
K00950	273.4
K00951	281.36
K00952	0
K00954	278.69
K00955	5.19
K00956	121.84
K00957	128.03
K00958	30.21
K00960	0
K00962	276.69
K00963	290.8
K00965	48.99
K00966	140.7
K00968	0
K00969	333.02
K00970	163.68
K00971	21.54
K00972	71.06
K00973	178.34
K00974	128.81
K00975	169.95
K00978	6.11
K00979	26.3
K00980	103.6
K00981	279.23
K00982	161.34
K00983	15.9
K00984	0
K00986	2.6
K00988	0
K00989	162.34
K00990	152.15
K00991	318.33
K00992	4.2
K00995	418.1
K00996	4.67
K00997	251.7
K00998	17.63
K00999	0
K01000	278.69
K01002	0
K01003	2.2
K01004	2.2
K01006	47.88
K01007	27.57
K01008	24.27
K01011	413.66
K01012	292.89
K01014	0
K01015	0
K01023	0
K01026	3.02
K01027	0
K01028	225.57
K01029	117.95
K01031	3.5
K01032	2.5
K01034	8.52
K01035	8.52
K01039	2.2
K01040	2.2
K01042	22.07
K01046	489.42
K01048	5.72
K01051	9.51
K01053	16.46
K01055	116.97
K01056	417.4
K01057	162.51
K01058	1.5
K01060	4.87
K01061	15.19
K01066	54.08
K01067	0.5
K01069	126.25
K01070	7.67
K01071	9.41
K01073	0
K01075	2.71
K01077	229.21
K01078	0.56
K01079	159.91
K01081	133.76
K01082	159.01
K01083	0.2
K01085	0.5
K01086	0
K01087	144.21
K01089	8.42
K01090	254.91
K01091	257.17
K01092	489.99
K01093	1
K01095	17.63
K01096	16.43
K01101	5.42
K01104	560.98
K01113	122.44
K01114	98.16
K01115	0
K01117	0
K01118	109.68
K01119	17.59
K01120	0
K01121	0
K01126	759.38
K01128	0
K01129	158
K01130	112.53
K01133	0.2
K01135	0
K01137	0
K01138	0
K01139	117.8
K01141	16.14
K01142	324.53
K01143	0
K01144	3.17
K01146	0
K01147	13.93
K01150	0.2
K01151	118.66
K01153	306.15
K01154	315.26
K01155	6.93
K01156	121.51
K01158	0
K01159	169.01
K01160	11.7
K01163	2.67
K01166	18.93
K01167	0.5
K01169	0
K01173	8.87
K01174	172.33
K01175	15.43
K01176	19.33
K01178	0
K01179	19.01
K01181	7.51
K01182	0
K01183	74.56
K01184	1.02
K01185	3.62
K01186	49.08
K01187	140.54
K01190	47.04
K01191	6.83
K01192	4.17
K01193	369.07
K01194	2
K01195	12.04
K01197	1.17
K01198	0.25
K01200	33.9
K01201	2
K01205	5.17
K01206	30.77
K01207	177.87
K01208	107.62
K01209	13.67
K01210	2.99
K01212	3
K01215	5.16
K01216	0.17
K01218	1.34
K01219	0.01
K01220	109.72
K01222	0
K01223	165.4
K01224	7.5
K01226	107.85
K01227	4.66
K01230	0
K01232	0
K01233	0
K01235	7.06
K01236	114.51
K01239	496.41
K01240	0
K01241	138.95
K01243	247.84
K01246	372.8
K01247	8.53
K01250	73.06
K01251	140.44
K01252	1
K01253	0.99
K01255	264.16
K01256	177.42
K01258	224.15
K01259	211.34
K01261	108.68
K01262	150.4
K01263	0
K01264	0
K01265	429.28
K01266	0
K01267	139.86
K01269	0
K01270	27.27
K01271	235.67
K01273	5.7
K01274	76.77
K01277	4.17
K01278	13.34
K01281	8.41
K01283	0
K01284	153.05
K01286	120.11
K01295	9.77
K01297	8.37
K01299	2.5
K01301	0
K01303	0
K01304	111.55
K01305	1.5
K01308	0.5
K01318	152.45
K01322	231.87
K01325	0
K01338	33.01
K01342	0
K01347	4.1
K01350	0
K01354	141.91
K01355	0
K01356	274.81
K01358	426.11
K01361	0.96
K01372	64.5
K01387	0
K01389	0
K01390	3.66
K01392	1
K01399	0
K01400	0
K01401	81.39
K01406	1.4
K01407	11.71
K01409	290.68
K01414	17.13
K01415	0
K01416	0
K01417	0
K01419	119.9
K01420	141.31
K01421	260.72
K01424	299.38
K01425	119.64
K01426	57.97
K01427	0
K01428	239.86
K01429	237.87
K01430	237.87
K01432	0.5
K01433	120.77
K01434	3.2
K01436	111.94
K01437	0
K01438	51.16
K01439	391.48
K01442	122.99
K01443	266.72
K01444	2
K01446	72.1
K01447	8.21
K01448	278.66
K01449	3.5
K01451	182.34
K01452	0.99
K01453	9.15
K01455	13
K01457	4.71
K01458	2.49
K01459	5.99
K01460	2.17
K01461	2
K01462	527.65
K01464	6.7
K01465	273.47
K01466	0
K01467	10.62
K01468	92.25
K01469	0.5
K01470	101.84
K01471	1.01
K01473	15.95
K01474	15.95
K01476	84.89
K01477	1.2
K01478	114.98
K01479	88.59
K01480	7.07
K01482	0
K01483	3.69
K01484	1.2
K01485	4.71
K01486	4.01
K01487	3.71
K01488	29.06
K01489	154.56
K01491	279.69
K01492	1.17
K01493	119.84
K01494	160.84
K01495	180.11
K01496	145.16
K01497	5.42
K01499	0
K01501	0.71
K01502	1.99
K01505	2.2
K01507	169.35
K01512	255.21
K01515	259.69
K01518	0
K01520	251.48
K01521	0
K01523	145.11
K01524	339.12
K01525	20.13
K01531	7.2
K01533	143.43
K01534	120.61
K01535	0
K01537	21.08
K01539	0
K01545	1.2
K01546	104.36
K01547	104.36
K01548	104.36
K01551	15.62
K01555	3.7
K01556	4.5
K01560	84.57
K01561	3.5
K01563	1.01
K01567	0.5
K01568	0
K01569	2.44
K01571	37.58
K01572	21.89
K01573	15.05
K01574	2.35
K01575	222.58
K01576	4.51
K01577	2
K01578	3
K01579	202.61
K01580	4.17
K01581	24.65
K01582	72.39
K01583	4.66
K01584	3.02
K01585	6.37
K01586	401.41
K01588	276.52
K01589	270.85
K01590	1.61
K01591	278.69
K01593	0
K01594	0
K01595	149.93
K01596	141.21
K01597	108.68
K01598	8.41
K01599	253.89
K01601	2.5
K01602	2
K01607	156.72
K01608	2.7
K01609	258.76
K01610	127.07
K01611	2.5
K01613	30.05
K01615	0
K01616	138.71
K01617	1.99
K01619	368.64
K01620	109.73
K01621	5.71
K01622	0.01
K01623	104.28
K01624	280.69
K01625	62.49
K01626	299.35
K01627	25.8
K01628	9.09
K01629	4
K01630	0
K01631	2.2
K01633	271.03
K01635	132.94
K01637	124.82
K01638	114.37
K01639	223.82
K01640	21.16
K01641	108.68
K01643	15.18
K01644	175.89
K01646	15.18
K01647	360.52
K01649	343.9
K01652	399.29
K01653	189.95
K01654	3.67
K01655	0
K01657	263.18
K01658	328.24
K01659	123.96
K01661	263.58
K01662	175.18
K01664	49.7
K01665	124.57
K01666	25.1
K01667	1.55
K01668	0.17
K01669	215.75
K01671	0
K01673	194.8
K01674	5.39
K01676	9.37
K01677	0.5
K01678	0.5
K01679	263.32
K01681	257.8
K01682	2.9
K01683	0
K01684	37.96
K01685	9.5
K01686	24.63
K01687	275.98
K01689	281.19
K01690	0.7
K01692	44.31
K01693	222.05
K01695	261.18
K01696	270.09
K01697	24.51
K01698	252.75
K01699	3
K01702	0.99
K01703	258.68
K01704	262.01
K01706	3.4
K01707	13.15
K01708	2.7
K01709	4.62
K01710	203.32
K01711	14.39
K01712	91.26
K01713	6.19
K01714	459.39
K01715	7
K01716	18.13
K01719	130.02
K01720	123.46
K01721	4
K01724	115.87
K01725	3.2
K01727	75.89
K01728	0.88
K01729	0.2
K01730	1
K01732	0
K01733	270.69
K01734	9.29
K01735	279.19
K01736	278.69
K01737	147.86
K01738	378.65
K01739	230.27
K01740	192.13
K01744	175.52
K01745	92.66
K01746	0
K01749	252.55
K01750	254.69
K01751	1
K01752	409.47
K01753	3.84
K01754	366.48
K01755	272.23
K01756	277.7
K01758	0.2
K01759	41
K01760	116.37
K01761	6
K01766	15.63
K01768	137.61
K01769	0.99
K01770	167.51
K01771	71.06
K01772	259.84
K01775	399.84
K01776	277.19
K01777	0
K01778	167.87
K01779	7.44
K01781	2
K01782	6.26
K01783	279.7
K01784	516.96
K01785	160.46
K01787	1.34
K01788	247.13
K01790	167.03
K01791	297.3
K01792	140.53
K01795	0.2
K01796	3
K01799	3
K01800	2.69
K01801	4.99
K01802	155.89
K01803	288.19
K01804	10.58
K01805	11.12
K01807	132.98
K01808	158.71
K01809	370.23
K01810	277.19
K01811	17
K01812	127.99
K01813	1
K01814	200.63
K01815	7.17
K01816	229.67
K01817	259.1
K01818	9.75
K01819	214.99
K01820	2
K01821	119.07
K01822	0
K01823	248.34
K01825	1.2
K01826	4.7
K01829	0
K01834	376.7
K01835	257.76
K01838	0
K01839	109.88
K01840	324.86
K01841	1.17
K01843	3.67
K01844	0
K01845	355.82
K01846	0
K01847	282.88
K01848	2.5
K01849	2.5
K01851	0
K01854	151.44
K01856	110.33
K01857	219.46
K01858	142.56
K01865	0
K01866	278.69
K01867	278.69
K01868	295.57
K01869	278.69
K01870	281.19
K01872	279.69
K01873	278.69
K01874	280.18
K01875	278.69
K01876	281.63
K01878	28.04
K01879	28.04
K01880	250.65
K01881	278.69
K01883	278.69
K01884	0
K01885	315.22
K01886	31.8
K01887	278.69
K01889	279.19
K01890	278.69
K01892	278.19
K01893	130.78
K01894	4.2
K01895	221.65
K01896	0
K01897	541.67
K01902	219.93
K01903	219.93
K01904	0
K01905	0
K01906	98.46
K01907	3.21
K01908	3
K01909	0
K01910	15.97
K01911	264.58
K01912	35.99
K01914	26.51
K01915	436.03
K01916	251.29
K01918	349.18
K01919	12.32
K01920	4.2
K01921	283.52
K01922	8.41
K01923	279.02
K01924	279.19
K01925	278.69
K01926	111.79
K01928	179.75
K01929	278.69
K01933	277.7
K01934	196.62
K01935	268.15
K01937	253.65
K01938	156.45
K01939	280.69
K01940	272.03
K01941	3.2
K01945	276.02
K01947	0
K01950	15.66
K01951	422.64
K01952	731.39
K01953	165.04
K01955	281.85
K01956	276.12
K01958	238.43
K01959	0.2
K01960	5.54
K01961	237.93
K01962	131.31
K01963	264.83
K01965	5
K01966	302.7
K01968	4.2
K01969	6.25
K01971	12.7
K01972	278.89
K01974	1.5
K01975	112.62
K01989	133.29
K01990	2152.89
K01991	20.61
K01992	1844.04
K01993	22.38
K01994	1
K01995	42.51
K01996	43.01
K01997	42.01
K01998	45.71
K01999	43.26
K02000	3.57
K02001	2.07
K02002	13.77
K02003	1024.78
K02004	896.83
K02005	179.39
K02006	8.92
K02007	10.92
K02008	8.92
K02009	4.06
K02010	172.69
K02011	189.68
K02012	268.65
K02013	1527.49
K02014	91.87
K02015	2324.89
K02016	2178.22
K02017	125.62
K02018	243.9
K02019	6.41
K02020	245.46
K02021	231.79
K02022	10.47
K02024	2.42
K02025	169.23
K02026	170.23
K02027	175.24
K02028	378.5
K02029	215.27
K02030	548.12
K02031	197.02
K02032	935.97
K02033	665.82
K02034	684.2
K02035	988.66
K02036	274.75
K02037	264.84
K02038	264.84
K02039	266.48
K02040	272.72
K02041	122.84
K02042	234.23
K02043	2
K02044	151.22
K02045	8.7
K02046	9.2
K02047	9.2
K02048	10.9
K02049	138.84
K02050	117.19
K02051	136.31
K02052	35.83
K02053	18.36
K02054	16.96
K02055	16.36
K02056	164.08
K02057	181.44
K02058	149.22
K02062	13.43
K02063	15.43
K02064	15.43
K02065	29.5
K02066	31.5
K02067	32
K02068	107.4
K02069	110.41
K02071	366.38
K02072	366.38
K02073	420.15
K02074	131.4
K02075	131.02
K02076	101.27
K02077	156.36
K02078	278.29
K02079	0
K02080	0
K02081	0.5
K02082	26.33
K02083	1.01
K02086	109.68
K02092	0
K02093	0
K02094	0
K02095	0
K02096	0
K02097	0
K02099	1.25
K02100	2
K02103	2.33
K02106	4.92
K02107	3.5
K02108	277.69
K02109	278.19
K02110	277.69
K02111	277.69
K02112	277.69
K02113	203.3
K02114	277.69
K02115	277.69
K02116	47.85
K02117	6.46
K02118	6.46
K02119	5.29
K02120	6.46
K02121	5.67
K02122	5.29
K02123	6.46
K02124	6.46
K02160	233.59
K02164	2.5
K02167	1.2
K02168	144.77
K02169	19.74
K02170	2.14
K02171	72.56
K02172	72.56
K02173	0
K02182	5.01
K02188	7.93
K02189	2.76
K02190	4.17
K02191	0
K02192	1.7
K02193	18.13
K02194	20.13
K02195	20.13
K02196	16.13
K02197	20.13
K02198	20.13
K02199	33.56
K02200	36.01
K02203	4.2
K02204	4.2
K02205	1
K02217	274.01
K02221	272.52
K02224	32.83
K02225	2.7
K02226	11.87
K02227	33.77
K02228	24.11
K02229	126.77
K02230	26.94
K02231	142.39
K02232	32.83
K02233	141.89
K02234	4.19
K02236	109.68
K02237	273.44
K02238	287.62
K02239	1
K02240	108.68
K02241	2.5
K02242	108.68
K02243	108.68
K02244	108.68
K02245	107.97
K02246	100.68
K02247	0
K02248	8.41
K02249	0
K02250	100.27
K02251	0
K02253	0
K02254	0
K02255	0
K02258	3.2
K02259	245.18
K02274	152.39
K02275	150.89
K02276	149.91
K02277	0.99
K02278	17.34
K02279	23.84
K02280	21.85
K02281	5.51
K02282	20.84
K02283	166.61
K02284	0
K02285	0
K02286	0
K02287	0
K02288	0
K02289	0
K02290	0
K02291	8.49
K02292	0
K02293	0
K02294	0
K02297	6.7
K02298	76.76
K02299	78.09
K02300	77.76
K02302	26.33
K02303	255.13
K02304	102.1
K02305	2.5
K02313	279.19
K02314	280.2
K02315	13.83
K02316	279.19
K02317	0
K02334	13.44
K02335	278.69
K02336	0.2
K02337	392.36
K02338	279.68
K02339	17.63
K02340	278.69
K02341	278.69
K02342	768.86
K02343	280.69
K02344	15.43
K02345	0
K02346	275.18
K02347	102.78
K02348	42.93
K02351	0.99
K02352	100.27
K02355	292.36
K02356	276.69
K02357	278.69
K02358	294.12
K02361	143.88
K02362	0.2
K02363	1
K02364	0
K02371	24.33
K02372	134.52
K02377	11.19
K02379	239.12
K02380	15.93
K02381	0
K02383	0
K02385	2.5
K02386	4.21
K02387	6.71
K02388	8.71
K02389	7.71
K02390	8.21
K02391	4.21
K02392	8.71
K02393	4.21
K02394	4.21
K02395	1.2
K02396	8.21
K02397	5.21
K02398	1.2
K02399	0.2
K02400	6.71
K02401	6.71
K02402	0.5
K02403	0.5
K02404	2.7
K02405	3.2
K02406	8.22
K02407	4.7
K02408	6.71
K02409	6.71
K02410	6.71
K02411	5.7
K02412	6.71
K02413	2.2
K02414	2.2
K02415	5.41
K02416	6.71
K02417	8.71
K02418	2.7
K02419	6.71
K02420	6.71
K02421	6.71
K02422	3.2
K02423	0.5
K02424	128.64
K02425	0
K02426	24.79
K02427	17.63
K02428	405.73
K02429	19.06
K02430	2.25
K02431	7.58
K02433	286.19
K02434	258.53
K02435	258.03
K02436	2.17
K02437	145.49
K02438	155.82
K02439	15.63
K02440	162.97
K02441	3.92
K02442	1.2
K02443	104.77
K02444	39.26
K02445	156.23
K02446	144.63
K02448	2.5
K02450	0
K02451	0
K02452	1.5
K02453	5.18
K02454	6.88
K02455	5.18
K02456	6.38
K02457	4.17
K02458	5.17
K02459	5.18
K02460	5.17
K02461	5.17
K02462	4.18
K02463	3.48
K02464	0
K02465	0
K02466	0.25
K02467	0
K02468	0.25
K02469	283.19
K02470	281.19
K02471	11.92
K02472	109.38
K02473	0
K02474	5.43
K02475	109.45
K02476	109.12
K02477	12.22
K02478	0.71
K02479	0
K02480	0.5
K02481	1.84
K02482	2.5
K02483	266.26
K02484	217.47
K02485	0
K02486	0
K02487	0.76
K02488	2.5
K02490	1
K02491	0
K02492	248.55
K02493	278.69
K02494	17.13
K02495	304.07
K02496	16.13
K02497	30.21
K02498	18.63
K02499	105.27
K02500	230.53
K02501	230.47
K02502	7.95
K02503	140.03
K02504	17.26
K02505	15.43
K02506	15.43
K02507	17.43
K02508	0
K02509	18.96
K02510	31.61
K02511	0
K02517	170.21
K02518	279.19
K02519	278.69
K02520	278.69
K02521	4.42
K02523	25.8
K02525	1.2
K02526	3.58
K02527	25.8
K02528	278.69
K02529	743.35
K02530	107.1
K02531	6.66
K02532	24.02
K02533	3
K02535	19.63
K02536	27.8
K02538	92.27
K02545	71.06
K02547	71.06
K02548	266.79
K02549	258.41
K02550	0
K02551	267.58
K02552	124.7
K02553	124.3
K02554	15.59
K02556	7.41
K02557	13.91
K02558	17.13
K02560	15.43
K02562	2.42
K02563	278.69
K02564	274.61
K02565	2.17
K02566	137.66
K02567	17.93
K02568	17.93
K02569	18.43
K02570	17.93
K02571	2.25
K02572	13.76
K02573	16.43
K02574	16.43
K02575	24.68
K02584	2.5
K02585	3
K02586	3
K02587	2.56
K02588	3.99
K02589	0.06
K02590	0.06
K02591	3
K02592	2.56
K02593	2.5
K02594	1.61
K02595	2.5
K02596	3
K02597	3.49
K02598	0
K02600	278.69
K02601	279.2
K02609	20.95
K02610	20.95
K02611	20.95
K02612	20.95
K02613	21.95
K02614	30.73
K02615	0
K02616	3.5
K02617	3.5
K02618	17.45
K02619	185.22
K02621	132.48
K02622	134.48
K02623	0.2
K02624	114.33
K02625	1.2
K02626	0
K02634	0
K02635	0
K02636	0
K02637	0
K02638	0
K02639	0.99
K02640	0
K02641	0
K02642	0
K02643	0
K02647	7.66
K02650	2.7
K02651	48.7
K02652	5.64
K02653	4.2
K02654	129.21
K02655	3.7
K02656	15.13
K02657	1.7
K02658	1.7
K02659	1.7
K02660	1.7
K02661	0
K02662	5.2
K02663	2.14
K02664	1.7
K02665	1.7
K02666	1.7
K02667	1.7
K02668	1.7
K02669	5.7
K02670	2.2
K02671	2.7
K02672	2.7
K02673	1.7
K02674	2.7
K02676	1.7
K02679	13.26
K02680	13.26
K02681	13.43
K02682	15.43
K02686	15.93
K02687	136.98
K02688	0.5
K02689	0
K02690	0
K02691	0
K02692	0
K02693	0
K02694	0
K02696	0
K02697	0
K02698	0
K02699	0
K02700	0
K02702	0
K02703	0
K02704	0
K02705	0
K02706	0
K02707	0
K02708	0
K02709	0
K02710	0
K02711	0
K02712	0
K02713	0
K02714	0
K02715	0
K02716	0
K02717	0
K02718	0
K02719	0
K02720	0
K02722	0
K02723	0
K02724	0
K02742	13.63
K02744	7.83
K02745	4.83
K02746	4.83
K02747	4.83
K02750	119.48
K02753	0
K02755	71.06
K02756	0.25
K02757	190.35
K02759	28.15
K02760	25.15
K02761	32.77
K02763	0
K02765	171.33
K02768	1.71
K02769	0
K02770	367.5
K02771	0
K02773	85.05
K02774	85.05
K02775	86.43
K02777	138.13
K02778	0
K02779	15.36
K02781	0.58
K02783	1.16
K02784	15.43
K02786	106.39
K02788	110.72
K02791	91.27
K02793	36.12
K02794	61.08
K02795	58.08
K02796	55.08
K02798	81.39
K02799	0
K02800	94.26
K02802	0
K02803	0.25
K02804	126.35
K02805	11.71
K02806	18.63
K02810	324.12
K02812	0
K02813	0
K02814	0
K02815	0
K02819	107.35
K02821	134.19
K02822	122.56
K02823	12.58
K02824	127.54
K02825	269.02
K02826	31.21
K02827	102.27
K02828	31.21
K02829	30.21
K02834	278.69
K02835	278.69
K02836	278.69
K02837	275.69
K02838	278.69
K02839	1.66
K02840	0
K02841	0.45
K02843	19.63
K02844	1.19
K02846	0
K02847	4.42
K02848	0.2
K02849	0
K02850	0
K02851	265.66
K02852	11.71
K02853	11.71
K02854	0
K02855	0
K02856	3
K02858	4.89
K02859	0
K02860	278.69
K02862	0
K02863	278.69
K02864	278.69
K02867	278.69
K02871	276.69
