function.	air_12
K00263	2.8598582
K00265	34.2825594
K00266	35.7050951
K00270	0
K00271	0
K00273	0
K00274	0.5338411
K00275	2.4727452
K00276	0
K00278	22.7833413
K00279	0
K00280	0.0343407
K00281	52.5156529
K00282	12.1066434
K00283	12.3928155
K00284	0.1748252
K00285	14.0437324
K00286	100.0244278
K00287	99.1095533
K00290	0.30279
K00292	0
K00293	0
K00294	12.0192308
K00297	81.6811634
K00298	0
K00299	92.996369
K00301	10.0067084
K00302	0
K00303	0.0437063
K00304	0
K00305	0
K00309	0
K00311	0
K00313	0.3777472
K00314	0
K00315	0
K00316	0
K00317	4.9442289
K00318	12.4656593
K00320	0
K00322	0
K00324	6.9655634
K00325	8.9231988
K00329	0
K00330	0.4807692
K00331	0.4807692
K00332	0.8585164
K00333	0.8928571
K00334	0.7867132
K00335	0.8304195
K00336	0.8741258
K00337	0.4807692
K00338	0.8585164
K00339	0.4807692
K00340	0.4807692
K00341	0.4807692
K00342	0.4807692
K00343	0.4807692
K00344	20.0134168
K00346	0.4807692
K00347	0.4807692
K00348	0.4807692
K00349	0.4807692
K00350	0.4807692
K00351	0.4807692
K00353	0
K00354	0
K00355	0.1090404
K00356	0.0793021
K00358	5.2059475
K00359	2.7512147
K00360	0
K00362	15.735742
K00363	15.7700827
K00364	12.1444385
K00365	0
K00366	0.0437063
K00367	0
K00368	62.5660676
K00370	45.5956108
K00371	46.1679551
K00372	0
K00373	46.2022958
K00374	46.1679551
K00375	81.7838226
K00376	0
K00378	0.689935
K00380	13.7344003
K00381	2.2893773
K00382	192.2501337
K00383	89.1876486
K00384	116.711302
K00385	0
K00386	0
K00387	0
K00389	18.0120751
K00390	28.462913
K00392	26.0861232
K00394	0.1748252
K00395	0.1748252
K00397	0
K00404	0
K00405	0
K00406	0
K00407	0
K00410	0
K00411	0
K00412	0
K00413	0
K00423	0
K00425	88.513929
K00426	89.0862733
K00427	0
K00428	0.0874126
K00432	98.50307
K00433	0.0734446
K00435	0
K00436	0
K00437	0
K00441	0.0437063
K00446	2.0013417
K00448	12.0080501
K00449	14.0093918
K00450	12.0080501
K00451	0
K00452	0
K00453	0
K00455	0
K00456	0
K00457	12.0080501
K00459	70.3424483
K00462	0
K00464	0
K00466	0
K00467	0
K00468	0
K00469	0
K00470	0
K00471	0
K00472	0
K00476	0
K00477	0
K00478	0
K00479	2.0013417
K00480	20.0134168
K00481	12.0080501
K00483	0
K00484	0.0437063
K00485	6.004025
K00486	0
K00491	12.0192308
K00492	8.0072302
K00493	0
K00494	0
K00495	0
K00496	4.0026834
K00499	0
K00500	0
K00504	0
K00505	2.0013417
K00507	0
K00508	68.0456172
K00510	92.3553433
K00514	0
K00517	6.0730604
K00518	0
K00520	20.8917588
K00523	0
K00524	0
K00525	102.4106831
K00526	176.2706846
K00527	79.953444
K00528	98.5465116
K00529	0
K00530	4.0026834
K00531	0
K00532	0
K00533	0.0437063
K00534	0
K00535	0
K00537	12.174268
K00538	0
K00539	0
K00540	31.4747443
K00543	0
K00547	16.6240397
K00548	72.7975512
K00549	77.0990465
K00554	103.7214675
K00555	0
K00556	0
K00557	0.4618448
K00558	18.071588
K00559	0
K00560	100.3101065
K00561	5.1957064
K00563	86.8894636
K00564	1.4860139
K00566	99.6264152
K00567	83.5298354
K00568	4.0900959
K00569	0
K00570	0
K00571	15.2582942
K00573	2.0356823
K00574	112.217067
K00575	0.305944
K00577	0
K00584	0
K00587	0
K00588	4.0026834
K00590	0.0049564
K00594	0
K00595	72.8787201
K00596	0
K00598	0.0343407
K00599	41.3710971
K00600	99.9125873
K00602	99.9463808
K00603	0.128866
K00604	104.0851395
K00605	64.6660026
K00606	59.6687811
K00607	0
K00608	0
K00609	99.5142743
K00610	0.4370629
K00611	111.6898994
K00612	0
K00613	0.3434066
K00614	0.1040841
K00615	101.4356453
K00616	99.9253001
K00617	0
K00619	0
K00620	89.3808488
K00624	6.004025
K00625	12.9708564
K00626	86.0465927
K00627	19.2205518
K00631	0.4807692
K00632	11.2037866
K00633	0.5723443
K00634	0.9022228
K00635	0
K00638	0.2095198
K00639	11.6120992
K00640	104.2028375
K00641	96.3638348
K00643	1.1446886
K00645	13.9716919
K00646	0.0343407
K00647	0.4807692
K00648	21.8850437
K00651	1.0404436
K00652	75.1599418
K00653	0
K00654	0
K00655	97.3982169
K00656	75.594491
K00657	3.7427135
K00658	87.0304114
K00661	37.489695
K00662	0.1797815
K00663	0
K00666	118.288325
K00672	0
K00673	0
K00674	157.0752086
K00675	2.0013417
K00676	0.0446075
K00677	0.4370629
K00680	20.7391236
K00681	23.2124707
K00683	6.0387197
K00684	0.5244755
K00685	0
K00686	0
K00687	0.3915543
K00688	82.4750859
K00689	0.3506051
K00690	0.4226443
K00691	0
K00692	0.0297383
K00693	0
K00694	2.1335548
K00695	0
K00696	0
K00697	86.5041208
K00698	0
K00700	83.8304885
K00701	0.0198255
K00702	0
K00703	3.3535332
K00705	82.0953432
K00712	21.7589971
K00713	0
K00720	0.0099128
K00721	84.8336982
K00737	0.0437063
K00745	0.0099128
K00748	0.4807692
K00752	0.1973542
K00754	12.6593425
K00756	12.3224177
K00757	0.9502739
K00758	58.4853373
K00759	99.8251747
K00760	99.9076309
K00761	100.0049563
K00762	100.0437062
K00763	99.5142743
K00764	100.1311188
K00765	98.2452255
K00766	98.4191388
K00767	39.0022428
K00768	88.5260283
K00769	0.7430069
K00772	0
K00773	99.9999999
K00776	14.0093918
K00777	0
K00782	70.6151406
K00783	12.5931091
K00784	15.1475704
K00785	0.3933566
K00786	8.1491018
K00788	72.1585948
K00789	106.3477534
K00790	118.6738937
K00791	99.9562936
K00793	99.439832
K00794	99.5272446
K00795	0.4807692
K00796	181.8465833
K00797	14.6289397
K00798	62.9157179
K00799	1.069785
K00800	99.9562936
K00801	0.2861722
K00803	4.115071
K00805	99.251586
K00806	100.0437062
K00808	0
K00809	0
K00810	4.0026834
K00812	0.0049564
K00813	0.3933566
K00817	258.1280335
K00818	16.7356636
K00819	20.9592491
K00820	99.9999999
K00821	0.6025224
K00822	0
K00823	11.2293956
K00824	12.0629371
K00826	99.9717099
K00829	0
K00830	0
K00831	87.7131244
K00832	0.0686813
K00833	85.5888976
K00835	0
K00836	2.5258172
K00837	0
K00839	6.0096154
K00840	0
K00841	12.6622626
K00842	0
K00843	0
K00844	0
K00845	167.832396
K00847	19.4723543
K00848	0.5760348
K00849	147.4819291
K00850	101.4516731
K00851	112.3410215
K00852	107.7924996
K00853	11.3990176
K00854	41.1187796
K00855	0
K00856	0
K00857	15.6613929
K00858	99.9999999
K00859	99.9999999
K00860	2.3330836
K00862	0
K00863	2.6509819
K00864	99.764797
K00865	111.1729872
K00867	87.4562936
K00868	98.3873159
K00869	15.994064
K00870	0
K00872	99.4006315
K00873	118.1481503
K00874	3.265538
K00875	0
K00876	14.2678841
K00878	25.4141134
K00879	0.3694759
K00880	0.1996071
K00881	0
K00882	99.5003063
K00883	0
K00884	0.4370629
K00885	0.4370629
K00886	86.5384615
K00887	0
K00891	98.3189243
K00892	0
K00895	0.4807692
K00897	3.001791
K00899	0.0874126
K00901	12.7720969
K00903	0.2861722
K00906	0
K00912	0.4807692
K00917	12.3309787
K00918	0.0437063
K00919	99.4560958
K00924	0.5723443
K00925	99.5541185
K00926	23.1605057
K00927	99.9999999
K00928	111.1440964
K00929	0.9459291
K00930	97.4593061
K00931	83.8857168
K00932	0
K00934	0
K00936	30.2947806
K00937	3.8331728
K00938	15.9990204
K00939	99.9950435
K00940	99.6020409
K00941	58.9487933
K00942	99.9562936
K00943	99.655306
K00945	89.9932915
K00946	87.0192307
K00947	0
K00948	100.4381034
K00949	2.0963143
K00950	99.0744543
K00951	100.039651
K00952	0
K00954	99.9562936
K00955	0.0874126
K00956	16.0887804
K00957	26.3046546
K00958	2.2893773
K00960	0
K00962	99.9513372
K00963	110.5272896
K00965	70.5294305
K00966	82.0550089
K00968	0
K00969	99.4318181
K00970	83.0165473
K00971	0.2341408
K00972	0.6743256
K00973	87.5380418
K00974	13.4615384
K00975	86.5998765
K00978	0.2965784
K00979	0.4807692
K00980	14.1472821
K00981	99.9999999
K00982	82.972841
K00983	0.8616061
K00984	8.1051895
K00985	0
K00986	0.0099128
K00988	0
K00989	86.9318181
K00990	76.4443405
K00991	103.4697411
K00992	0
K00995	189.3746319
K00996	0.1748252
K00997	89.1191657
K00998	0.4807692
K00999	0
K01000	99.9999999
K01002	2.2875138
K01003	2.0013417
K01004	0
K01005	0.0793021
K01006	3.9719515
K01007	20.2379989
K01008	4.701984
K01011	208.4080164
K01012	159.5562734
K01013	0
K01014	0
K01023	0
K01026	0.8832447
K01027	2.0013417
K01028	20.299589
K01029	22.3446369
K01031	0
K01032	0
K01034	0.4704059
K01035	0.4266996
K01036	0
K01039	0.0437063
K01040	0.0437063
K01041	4.037024
K01042	4.3523337
K01043	0
K01046	31.8838381
K01048	0.9324009
K01051	0.2622377
K01053	0
K01054	0
K01055	12.0423907
K01056	180.0536672
K01057	86.9755244
K01058	0
K01060	0.5908717
K01061	0
K01066	4.193826
K01067	0
K01069	3.0553564
K01070	0.3645195
K01071	0.2230373
K01073	0
K01075	0
K01076	4.0026834
K01077	21.7884297
K01078	2.0409927
K01079	85.2471378
K01081	23.2756003
K01082	84.5371198
K01083	0
K01085	0.0437063
K01087	80.5000958
K01089	0.3496503
K01090	25.139473
K01091	18.4096358
K01092	168.151761
K01093	0
K01095	0.4807692
K01096	0.5154639
K01101	0.4844275
K01103	0
K01104	144.2352333
K01112	0.2861722
K01113	32.0214669
K01114	8.871337
K01115	0
K01117	0
K01118	11.8478493
K01119	1.7486808
K01120	0
K01121	0
K01126	197.8240988
K01128	0
K01129	87.433314
K01130	6.004025
K01133	0
K01138	0.2911285
K01139	4.5181472
K01141	0.4807692
K01142	175.972216
K01143	0
K01144	0
K01145	0
K01146	0
K01147	0.4370629
K01150	0
K01151	12.9807692
K01152	0
K01153	97.8351372
K01154	101.971719
K01155	0.5849069
K01156	12.548843
K01157	0
K01158	0
K01159	85.017889
K01160	0.0437063
K01161	0
K01163	0.3546067
K01166	0.4807692
K01167	0.0686813
K01169	0
K01173	0
K01174	13.7344003
K01175	8.2679627
K01176	0.625502
K01178	0
K01179	1.3632201
K01180	0
K01181	0.4807692
K01182	0.9816107
K01183	0.1311189
K01184	0
K01185	0.3356823
K01186	10.7164583
K01187	39.3031681
K01190	1.7573599
K01191	1.403429
K01192	0.5962787
K01193	114.0048323
K01194	0
K01195	3.250522
K01197	0.3118981
K01198	0.8353759
K01199	0
K01200	0.3690253
K01201	0.0874126
K01202	0
K01205	0
K01206	1.0286749
K01207	86.7400821
K01208	4.0175525
K01209	1.2818045
K01210	0
K01212	0.1998002
K01214	0
K01215	0.2279936
K01216	0
K01218	0.1022817
K01219	0
K01220	12.2187842
K01222	0.7055122
K01223	23.030583
K01224	0.5005947
K01225	0
K01226	11.9258534
K01227	2.4575403
K01230	0
K01232	0.7034632
K01233	0.0437063
K01234	0.0842585
K01235	0.1311189
K01236	18.1150971
K01238	0.3753871
K01239	61.250286
K01240	0
K01241	50.033542
K01243	51.9378681
K01246	107.1031439
K01247	1.2370576
K01249	4.0026834
K01250	0.0343407
K01251	82.0893496
K01252	0
K01253	0
K01255	106.7763873
K01256	81.7993763
K01258	13.4084665
K01259	45.0826305
K01261	10.2106227
K01262	13.8663656
K01263	0.5723443
K01264	0
K01265	164.8733532
K01266	0.0437063
K01267	4.0900959
K01269	13.9704176
K01270	0.9872215
K01271	17.2562146
K01273	0.2528721
K01274	2.1748151
K01277	0
K01278	0
K01281	0.4857256
K01283	0
K01284	82.1236903
K01286	4.1554301
K01289	0
K01295	0.1217532
K01297	0.0780469
K01299	0.2622377
K01301	0
K01303	0
K01304	14.547848
K01305	0.1311189
K01308	0.2622377
K01317	0
K01318	7.7266484
K01322	72.1169818
K01325	0
K01338	1.1800699
K01342	0
K01343	0
K01347	0.4370629
K01354	86.0973434
K01355	0
K01356	97.7260142
K01358	192.9318415
K01361	0.3357789
K01362	13.5873781
K01364	0.0594766
K01372	40.6106248
K01376	0
K01387	0
K01390	0.0198255
K01392	0
K01399	0
K01400	0
K01401	10.8745422
K01406	0
K01407	0.0874126
K01408	0
K01409	100.2523785
K01412	0
K01414	0.4807692
K01415	0
K01416	0
K01417	24.7653948
K01419	12.5
K01420	13.3487304
K01421	151.7232215
K01422	0.1536479
K01423	8.0518376
K01424	125.755204
K01425	24.0161002
K01426	14.5218303
K01428	67.9224176
K01429	66.1635418
K01430	68.2085898
K01431	0
K01432	0
K01433	13.1777137
K01434	0
K01436	10.3145696
K01437	0
K01438	2.741009
K01439	108.6494196
K01442	12.5684882
K01443	87.9576092
K01444	0
K01446	2.2262424
K01447	3.2510767
K01448	101.7215741
K01449	0.305944
K01451	108.4715577
K01452	0
K01453	0.0343407
K01454	0
K01455	3.1460303
K01457	2.045048
K01458	0
K01459	0
K01460	0.0437063
K01461	0
K01462	198.9163541
K01463	0.3695295
K01464	2.2635794
K01465	99.562937
K01466	2.6080267
K01467	6.5083392
K01468	15.0976666
K01469	2.0013417
K01470	4.2212148
K01471	0
K01473	2.0013417
K01474	2.0013417
K01476	12.6677586
K01477	2.0013417
K01478	17.7035443
K01479	19.5811192
K01480	0.4907356
K01481	0
K01482	0
K01483	0.0874126
K01484	0
K01485	4.0900959
K01486	0.4370629
K01487	0.0437063
K01488	76.1414507
K01489	75.988309
K01491	100.0437062
K01492	0
K01493	13.4271977
K01494	85.265558
K01495	89.666254
K01496	84.6263347
K01497	0.3933566
K01498	0
K01499	0
K01500	0
K01501	0
K01502	0
K01503	0
K01504	0
K01505	0
K01506	0
K01507	89.1441279
K01512	94.4347898
K01515	96.0896855
K01518	0.0297383
K01520	95.7217395
K01521	0.0049564
K01523	84.6263347
K01524	152.2384012
K01525	0.4807692
K01529	22.3550968
K01531	0.0932701
K01533	126.7803279
K01534	27.9954112
K01535	0
K01537	3.0989553
K01539	0
K01541	0.0198255
K01545	1.717033
K01546	17.3117969
K01547	17.5979691
K01548	17.3117969
K01550	0
K01551	9.3321649
K01552	22.3437787
K01553	0
K01554	0
K01555	0
K01556	0
K01560	0.7908758
K01561	0
K01563	0
K01564	0
K01565	0
K01567	0.0346947
K01568	0
K01569	0.0099128
K01571	65.3248348
K01572	0.8525945
K01573	0.0874126
K01574	0.2861722
K01575	91.3874955
K01576	0
K01577	0
K01578	0
K01579	33.4138298
K01580	2.10932
K01581	0.7471695
K01582	0.5872135
K01583	0.0446075
K01584	0
K01585	0
K01586	161.8832397
K01588	100.0437062
K01589	99.359221
K01590	0.0874126
K01591	99.9999999
K01593	0
K01594	0
K01595	78.9701577
K01596	86.092033
K01597	15.9990204
K01598	0.4510309
K01599	98.7681133
K01601	0
K01602	0
K01607	30.7170657
K01608	0
K01609	99.2326616
K01610	13.0452022
K01611	0.0437063
K01612	0
K01613	0.5343883
K01615	0
K01616	76.0509839
K01617	0
K01618	0
K01619	109.3892683
K01620	13.7474564
K01621	0.0049564
K01622	0
K01623	14.5013417
K01624	98.417891
K01625	5.3743646
K01626	100.4096612
K01627	0.4807692
K01628	1.0573511
K01629	0.3213603
K01630	0
K01631	0
K01632	0
K01633	99.3262858
K01635	12.4458767
K01636	2.1153385
K01637	28.0187835
K01638	26.0174419
K01639	16.6031091
K01640	4.0026834
K01641	15.930339
K01643	0.4834727
K01644	111.0424436
K01646	0.527179
K01647	106.1337921
K01649	100.6308768
K01652	95.5442707
K01653	98.1724782
K01654	0.4245432
K01655	0
K01657	101.2402471
K01658	87.2809341
K01659	20.0134168
K01661	97.0371198
K01662	86.1394908
K01664	24.6454127
K01665	15.930339
K01666	2.0887543
K01667	0.4745254
K01668	0.0437063
K01669	49.5814189
K01671	0
K01673	124.092332
K01674	0.1081393
K01676	0
K01677	0.4807692
K01678	0.4807692
K01679	99.0384615
K01681	95.2092516
K01682	0.0437063
K01684	0.5723443
K01685	0.3402847
K01686	1.6669648
K01687	99.9986374
K01689	100.2047565
K01690	0
K01692	84.5371198
K01693	97.9829878
K01695	97.7607518
K01696	125.4744388
K01697	42.0968566
K01698	98.9997116
K01699	0.0736377
K01703	100.0653019
K01704	99.8158735
K01706	0.0437063
K01707	6.004025
K01708	0
K01709	0.2185315
K01710	95.548912
K01711	0.2622377
K01712	15.2205141
K01713	0
K01714	210.5849114
K01715	2.350992
K01716	0.4807692
K01719	14.6030763
K01720	36.0291066
K01721	0
K01724	14.0093918
K01725	0.0874126
K01726	0
K01727	11.79069
K01728	0.0437063
K01729	0
K01730	0
K01731	0
K01732	0
K01733	99.8720351
K01734	1.2237761
K01735	93.9080151
K01736	99.9562936
K01737	14.4522359
K01738	126.3322632
K01739	24.1834381
K01740	73.3230534
K01743	0
K01744	91.0562547
K01745	14.870617
K01746	0.0743458
K01749	98.912299
K01750	117.4269965
K01751	0.2185315
K01752	164.7106174
K01753	4.3231962
K01754	108.8245195
K01755	99.781919
K01756	100.0437062
K01758	0
K01759	6.6193643
K01760	12.6676159
K01761	0.0437063
K01766	0.4807692
K01768	18.0557814
K01769	0
K01770	83.9916139
K01771	8.871337
K01772	99.1248764
K01774	0
K01775	110.5902333
K01776	99.868881
K01777	0
K01778	83.715848
K01779	2.1429205
K01780	0
K01781	0
K01782	12.0517564
K01783	100.6985067
K01784	126.2950903
K01785	15.4359418
K01786	2.7930724
K01787	0
K01788	84.8404696
K01790	55.0262469
K01791	39.4218562
K01792	70.8961096
K01795	0
K01796	0
K01797	0
K01798	0
K01799	0.0343407
K01800	0
K01801	0
K01802	16.2366029
K01803	100.0497568
K01804	0.5400849
K01805	0.3939038
K01807	13.0244755
K01808	88.2526729
K01809	108.2330759
K01810	99.9950435
K01811	0.4420193
K01812	11.5774422
K01813	0.2771069
K01814	98.3326381
K01815	0.3158568
K01816	20.2569233
K01817	91.1935014
K01818	1.3495202
K01819	24.5813036
K01820	0
K01821	13.991628
K01822	0
K01823	91.0330948
K01825	0
K01826	0.5723443
K01828	4.0026834
K01829	0
K01834	112.5545738
K01835	91.6936455
K01838	0.2680953
K01839	12.9131822
K01840	198.9916969
K01841	0.1121945
K01843	0.1748252
K01844	0
K01845	109.0519414
K01846	0.0343407
K01847	141.0554561
K01848	0
K01849	0
K01851	0
K01854	86.672831
K01856	12.0080501
K01857	18.0464158
K01858	84.0906913
K01860	0
K01865	0
K01866	100.0099127
K01867	99.9999999
K01868	101.3145573
K01869	100.2812157
K01870	99.8782467
K01872	99.9562936
K01873	99.9950435
K01874	99.9805284
K01875	99.9414245
K01876	100.1171508
K01878	0.9615384
K01879	0.956582
K01880	98.9604146
K01881	98.0860708
K01883	99.9513372
K01884	0
K01885	174.0384614
K01886	1.4423076
K01887	100.2812157
K01889	99.9463808
K01890	99.9076309
K01892	100.0437062
K01893	13.4624396
K01894	0
K01895	25.4632964
K01896	0
K01897	218.5948086
K01902	28.7917025
K01903	28.879115
K01904	0
K01905	0
K01906	70.0562761
K01907	4.0026834
K01908	0
K01909	0
K01910	0.5370917
K01911	99.0384615
K01912	8.4424296
K01913	0
K01914	1.368863
K01915	191.4298394
K01916	96.6294412
K01917	0
K01918	135.812134
K01919	0.3442434
K01920	0.0049564
K01921	104.5368784
K01922	0.4559873
K01923	99.689947
K01924	99.9999999
K01925	98.0423645
K01926	12.5491561
K01928	88.0145626
K01929	99.9950435
K01932	0.0247819
K01933	99.7715557
K01934	80.2899793
K01935	148.1261281
K01937	33.9263401
K01938	87.4506526
K01939	100.1704158
K01940	99.8067009
K01941	2.1324606
K01945	97.9499955
K01947	0
K01950	2.8754675
K01951	180.1634478
K01952	236.8893749
K01953	87.2006536
K01955	104.2262248
K01956	99.6314252
K01957	0
K01958	90.1402377
K01959	0
K01960	0
K01961	25.3009877
K01962	83.4210847
K01963	83.464791
K01965	0
K01966	138.5733452
K01968	0
K01969	4.0026834
K01970	0
K01971	3.0887959
K01972	100.0093655
K01974	0
K01975	8.1614606
K01976	0.0099128
K01989	15.6532053
K01990	328.3694201
K01991	0.1311189
K01992	260.7342829
K01993	0
K01994	0
K01995	1.0915952
K01996	1.0478889
K01997	1.0915952
K01998	1.0041826
K01999	1.0429325
K02000	4.889286
K02001	4.8843296
K02002	7.5560812
K02003	354.6529093
K02004	346.9843388
K02005	71.9599555
K02006	1.2296337
K02007	1.2296337
K02008	1.1422211
K02009	0.5731382
K02010	12.0844952
K02011	70.4352592
K02012	79.087568
K02013	790.8580073
K02014	0.3496503
K02015	971.147779
K02016	814.0481664
K02017	45.414324
K02018	59.4237158
K02019	0.5244755
K02020	57.5534929
K02021	30.1238552
K02022	0.0486627
K02023	84.8076826
K02024	0
K02025	64.6766435
K02026	14.6826091
K02027	14.0997191
K02028	103.2953868
K02029	104.0247154
K02030	188.2343921
K02031	212.1199025
K02032	107.2956533
K02033	358.9086876
K02034	348.6926245
K02035	474.144675
K02036	84.508335
K02037	84.0861412
K02038	66.0790225
K02039	99.781919
K02040	87.8513151
K02041	21.4733668
K02042	38.657878
K02043	0
K02044	21.2652415
K02045	2.2979201
K02046	2.2542138
K02047	2.2542138
K02048	2.3416264
K02049	12.7111313
K02050	19.2433018
K02051	6.9028512
K02052	0.0874126
K02053	0.1748252
K02054	0.1748252
K02055	0.1748252
K02056	88.1849785
K02057	90.8760373
K02058	26.2860843
K02062	0.4714036
K02063	0.4714036
K02064	0.5151099
K02065	0.4807692
K02066	0.4807692
K02067	0.4807692
K02068	12.2008147
K02069	12.6815839
K02071	110.6915528
K02072	110.9777249
K02073	177.7480538
K02074	50.4456299
K02075	32.4335548
K02076	12.0192308
K02077	100.479172
K02078	92.9418496
K02079	0
K02080	0
K02081	0.1223004
K02082	1.5551673
K02083	0.3642191
K02086	12.5
K02092	0
K02093	0
K02094	0
K02095	0
K02096	0
K02097	0
K02099	0
K02100	0
K02101	0
K02103	0.2622377
K02106	4.261767
K02108	100.1797814
K02109	98.0860708
K02110	100.2861184
K02111	100.0437062
K02112	100.2622376
K02113	100.2185314
K02114	100.3059439
K02115	100.2572813
K02116	11.6414835
K02117	0.4893302
K02118	0.6254055
K02119	0.5379929
K02120	0.5866556
K02121	0.4942866
K02122	0.6154927
K02123	0.5816992
K02124	0.6204491
K02160	25.0197719
K02164	0
K02167	0
K02168	76.4349749
K02169	0.4370629
K02170	0
K02171	4.0064103
K02172	4.2925824
K02173	0.0437063
K02182	0.1217532
K02188	0.4669943
K02189	0.3109004
K02190	0.2671941
K02191	0.0049564
K02192	0
K02193	0.4807692
K02194	0.4807692
K02195	0.4807692
K02196	0.4370629
K02197	0.4807692
K02198	0.4370629
K02199	0.9615384
K02200	0.4807692
K02203	0.3402847
K02204	0
K02205	0
K02217	99.2080835
K02221	93.4755546
K02224	62.9206743
K02225	0
K02226	0.1797815
K02227	62.876968
K02228	62.45368
K02229	68.0456172
K02230	60.6927229
K02231	70.5045875
K02232	64.922016
K02233	70.9260411
K02234	0
K02236	12.5238808
K02237	98.0324517
K02238	85.869402
K02239	0
K02240	12.4900872
K02241	0.0874126
K02242	12.4900872
K02243	12.7762594
K02244	12.2088715
K02245	12.4851308
K02246	12.4801745
K02247	0
K02248	0.4708564
K02249	0
K02250	12.0192308
K02251	0
K02252	0
K02253	0
K02254	0
K02255	0
K02258	0
K02259	98.9010989
K02274	86.4354395
K02275	86.4697802
K02276	84.4684385
K02277	0
K02278	0.305944
K02279	0.1311189
K02280	0.0437063
K02281	0
K02282	0.0437063
K02283	85.2894924
K02284	0
K02285	0
K02286	0
K02287	0
K02288	0
K02289	0
K02290	0
K02291	0
K02292	0
K02293	0
K02294	0
K02297	0
K02298	0
K02299	1.4308608
K02300	0
K02301	98.489011
K02302	2.0887543
K02303	100.5608974
K02304	12.3738375
K02305	0
K02313	99.9999999
K02314	100.1509443
K02315	0.6582978
K02316	97.9450392
K02317	0
K02334	32.1680278
K02335	99.9125873
K02336	0
K02337	112.5416444
K02338	99.8876123
K02339	0.4807692
K02340	99.9125873
K02341	99.9999999
K02342	352.0556557
K02343	97.9299769
K02344	0.4807692
K02345	0
K02346	99.602234
K02347	12.0192308
K02348	55.1743055
K02351	86.4697802
K02352	11.195055
K02355	99.8699216
K02356	99.9607029
K02357	99.9950435
K02358	100.4420192
K02361	88.059034
K02362	0
K02363	4.037024
K02364	0
K02371	2.0873027
K02372	13.4233356
K02377	0.1311189
K02379	52.1969552
K02380	0.4370629
K02381	0.3205128
K02383	0
K02385	0.2622377
K02386	0
K02387	0.305944
K02388	0.305944
K02389	0.305944
K02390	0.3496503
K02391	0
K02392	0.6118881
K02393	0
K02394	0
K02395	0.1311189
