KO	GI_5
K00666	66.47
K00672	0
K00673	0
K00674	33.82
K00675	0
K00677	32
K00680	1.72
K00681	136.35
K00683	0.67
K00684	28.31
K00685	25.67
K00686	10.68
K00687	0
K00688	65.89
K00689	0
K00690	26.96
K00691	2
K00692	2.68
K00694	0
K00696	0
K00697	4
K00700	62.4
K00702	32.94
K00703	83.91
K00705	50.75
K00709	0
K00712	0
K00720	0
K00721	19.5
K00728	0
K00737	0
K00745	0
K00748	30.67
K00752	0.96
K00754	5.67
K00756	29.78
K00757	9.81
K00758	0.67
K00759	61.97
K00760	42.1
K00761	61.12
K00762	85.98
K00763	59.62
K00764	74.13
K00765	58.79
K00766	53.94
K00767	59.12
K00768	23.61
K00769	1.5
K00772	0
K00773	61.79
K00782	1.33
K00783	61.79
K00784	39.28
K00785	0
K00786	1.15
K00788	61.07
K00789	71.92
K00790	109.52
K00791	64.62
K00793	53.46
K00794	53.46
K00795	25.67
K00796	44.79
K00797	40.97
K00798	30.67
K00799	252.7
K00800	61.79
K00801	0.67
K00803	0
K00805	37.1
K00806	69.78
K00808	0
K00809	0
K00812	52.5
K00813	0
K00817	123.53
K00818	32.33
K00819	1.5
K00820	59.62
K00821	55.74
K00822	44.67
K00823	26.63
K00824	27.64
K00826	88.57
K00830	25.67
K00831	55.77
K00832	25.67
K00833	33.34
K00835	0.67
K00836	25.67
K00839	0
K00840	0
K00841	0
K00842	0
K00844	1.47
K00845	64.18
K00847	27.58
K00848	12.48
K00849	32.44
K00850	98.53
K00851	4
K00852	7.62
K00853	11.83
K00854	32.08
K00855	0
K00856	25.81
K00857	24.48
K00858	61.79
K00859	61.79
K00860	10.33
K00862	0
K00863	4.68
K00864	73.45
K00865	55.79
K00867	1.5
K00868	29.98
K00869	0
K00870	0
K00872	6.65
K00873	71.73
K00874	54.72
K00876	57.09
K00878	34.97
K00879	1.67
K00880	0
K00881	0
K00882	30.98
K00883	4
K00884	0
K00885	0
K00886	4
K00887	8.47
K00891	80.93
K00892	0
K00895	2.83
K00897	0
K00899	1.82
K00901	43.62
K00906	21.67
K00912	30.67
K00917	2.98
K00918	0
K00919	61.79
K00924	2.96
K00925	63.45
K00926	20
K00927	61.65
K00928	71.12
K00929	13.32
K00930	59.78
K00931	58.61
K00932	0
K00936	59.57
K00937	50.32
K00938	0
K00939	63.29
K00940	35.64
K00941	95.97
K00942	62.46
K00943	42.43
K00945	76.79
K00946	32.17
K00947	0
K00948	78.43
K00949	33.95
K00950	43.65
K00951	84.45
K00954	61.79
K00955	9.14
K00956	28.97
K00957	39.44
K00958	0
K00962	61.79
K00963	68.11
K00965	28.25
K00966	9.67
K00968	1.67
K00969	62.79
K00970	31.34
K00971	29.06
K00972	15
K00973	56.1
K00974	56.79
K00975	58.88
K00978	22.63
K00979	29.17
K00980	1
K00981	71.45
K00982	25.67
K00983	3.33
K00984	0
K00986	6.85
K00988	0
K00989	38.48
K00990	25.67
K00991	71.12
K00992	25.67
K00993	0
K00995	61.82
K00996	0
K00997	42.46
K00998	0
K01000	62.79
K01002	0
K01003	0
K01004	0
K01006	35.98
K01007	29.23
K01008	32
K01011	42.38
K01012	85.96
K01023	0
K01026	8.58
K01027	0
K01028	47.34
K01029	49.66
K01031	54.01
K01032	54.01
K01034	7.01
K01035	7.01
K01039	25.67
K01040	25.67
K01042	25.68
K01046	11
K01048	22.6
K01051	8.47
K01053	49.84
K01055	47.34
K01056	61.79
K01057	6.83
K01058	0
K01060	11.39
K01061	73.01
K01066	26.73
K01067	0
K01069	25.67
K01070	25.67
K01071	0.32
K01073	0
K01075	21.67
K01077	18.62
K01078	0
K01079	32.5
K01081	31.17
K01082	11.16
K01083	0
K01085	0
K01086	0
K01087	4
K01089	2.83
K01090	31.12
K01091	180.93
K01092	57.98
K01093	0
K01095	25.67
K01096	0
K01101	0
K01104	84.93
K01113	4
K01114	54.37
K01117	0
K01118	57.15
K01119	10.97
K01120	0
K01121	0
K01126	62.02
K01129	60.43
K01130	15.33
K01133	8.67
K01134	0.67
K01135	0.67
K01136	0
K01137	0
K01138	1
K01139	2.67
K01141	0
K01142	84.46
K01144	4.33
K01146	0
K01147	25.67
K01150	0
K01151	35.12
K01153	66.03
K01154	75.04
K01155	1.33
K01156	23.35
K01158	0
K01159	40.14
K01160	0
K01163	15.65
K01165	0
K01166	0
K01167	0
K01169	0
K01173	24.52
K01174	1.48
K01175	0
K01176	8.2
K01178	0
K01179	55.88
K01181	24.86
K01182	26.25
K01183	16.16
K01184	0
K01185	10.69
K01186	11.5
K01187	46.06
K01188	0
K01190	119.09
K01191	14.66
K01192	4.33
K01193	20.32
K01194	0
K01195	9.33
K01197	8.5
K01198	10.11
K01200	14.22
K01201	4.46
K01205	5.5
K01206	30.82
K01207	55.98
K01208	0
K01209	67.73
K01210	0
K01212	0
K01215	0.32
K01216	0
K01218	19.71
K01219	0
K01220	0.02
K01222	9.15
K01223	32.34
K01224	57.91
K01226	7.95
K01227	0
K01232	10.63
K01233	0.32
K01235	9.47
K01236	25.67
K01239	3
K01241	28.5
K01243	48.12
K01246	35.8
K01247	36.67
K01250	0
K01251	39.81
K01252	0
K01253	0
K01255	26.99
K01256	27
K01258	45.45
K01259	28.03
K01261	0
K01262	95.29
K01263	0
K01264	0
K01265	85.25
K01266	25.67
K01267	21.65
K01269	0
K01270	34.14
K01271	7.34
K01273	23.12
K01274	0
K01277	4.33
K01278	7.16
K01281	0
K01283	0
K01284	8.66
K01286	37.89
K01295	32.34
K01297	54.17
K01299	0.67
K01301	0
K01303	0
K01304	3.96
K01305	6.12
K01308	26.78
K01318	0
K01322	1.5
K01338	109.43
K01342	0
K01347	0
K01354	1.5
K01355	0
K01356	60.61
K01358	81.25
K01361	3
K01372	2.83
K01387	4.68
K01390	0
K01392	0
K01399	0
K01400	0
K01401	0
K01406	0
K01407	0
K01409	62.79
K01414	27.01
K01415	0
K01417	0
K01419	25.67
K01420	38
K01421	62.18
K01424	59.27
K01425	8.68
K01426	131.34
K01427	0
K01428	5.96
K01429	4
K01430	5.63
K01432	29.67
K01433	25.67
K01434	25.67
K01436	4.26
K01438	58.34
K01439	31
K01440	0
K01442	44.13
K01443	47.93
K01444	0
K01446	0
K01447	22.47
K01448	145.07
K01449	37.62
K01451	119
K01452	0
K01453	0
K01455	19
K01457	2.67
K01458	27
K01460	0
K01461	19
K01462	103.27
K01464	11.58
K01465	84.13
K01466	0.96
K01467	3.34
K01468	31.33
K01469	25.67
K01470	13.84
K01471	0
K01473	97.34
K01474	92
K01476	26.34
K01477	0
K01478	6
K01479	40.67
K01480	56.95
K01482	0
K01483	0
K01484	0
K01485	21.96
K01486	8.3
K01487	1.95
K01488	26.33
K01489	36.73
K01491	61.79
K01492	1.33
K01493	36.26
K01494	38.95
K01495	22.45
K01496	39.32
K01497	0
K01499	0
K01501	44.67
K01502	0
K01505	0
K01507	36.5
K01512	46.64
K01515	63.64
K01518	0
K01520	58.78
K01521	4
K01523	30.32
K01524	48.83
K01525	25.67
K01531	27.6
K01533	20.33
K01534	60.96
K01535	0
K01537	64.65
K01545	0
K01546	31.8
K01547	31.8
K01548	31.8
K01551	4.97
K01555	29.67
K01556	21.67
K01560	15.18
K01561	44.67
K01563	0
K01567	24.45
K01568	0
K01569	1.68
K01571	26.64
K01572	43.32
K01573	2.83
K01574	7.01
K01575	0
K01576	0
K01577	0
K01578	25.67
K01579	43.79
K01580	25.85
K01581	0
K01582	9.33
K01583	8.47
K01584	29.67
K01585	5.14
K01586	63.6
K01588	61.79
K01589	25.67
K01590	2.33
K01591	61.79
K01593	0
K01594	0
K01595	26.67
K01596	34.81
K01597	0
K01598	0.81
K01599	42.02
K01601	23
K01602	0
K01607	103.45
K01608	0
K01609	56.28
K01610	20.35
K01611	15.98
K01613	38.48
K01615	0
K01616	0
K01617	19
K01619	20.23
K01620	55.46
K01621	4.96
K01622	0
K01623	0.99
K01624	65.13
K01625	59.89
K01626	68.61
K01627	29.17
K01628	41.94
K01629	0.32
K01630	25.67
K01631	4
K01633	38.33
K01635	0
K01637	21.67
K01638	25.67
K01639	7.75
K01640	87.68
K01641	0
K01643	0.02
K01644	119.03
K01646	0.02
K01647	99.81
K01649	81.56
K01652	307.18
K01653	77.41
K01654	5.68
K01655	0
K01657	55.61
K01658	56.11
K01659	25.67
K01661	4.17
K01662	82.1
K01664	2.97
K01665	33.64
K01666	2.48
K01667	3.81
K01668	0
K01669	4
K01671	0
K01673	56.82
K01674	0
K01676	37.34
K01677	55.79
K01678	49.12
K01679	27.17
K01681	126.98
K01682	25.67
K01683	4
K01684	16.99
K01685	21.63
K01686	31.27
K01687	171.45
K01689	78.42
K01690	0
K01692	161.02
K01693	54.46
K01695	55.75
K01696	59.24
K01697	0
K01698	48.13
K01699	0
K01703	134.45
K01704	153.45
K01706	0
K01707	6.67
K01708	6.67
K01709	22.63
K01710	69.92
K01711	18.97
K01712	8.33
K01713	4
K01714	204.86
K01715	62.97
K01716	0
K01719	30
K01720	29.67
K01721	0
K01724	25.67
K01725	2.67
K01727	0
K01728	6.69
K01729	0
K01730	8.33
K01733	61.79
K01734	55.74
K01735	64.14
K01736	61.79
K01737	37.14
K01738	53.92
K01739	10.01
K01740	116.21
K01744	5.46
K01745	8.33
K01746	0
K01749	33.13
K01750	67.69
K01751	24.63
K01752	76.29
K01753	29.67
K01754	145
K01755	91.46
K01756	65.79
K01758	0
K01759	81.81
K01760	104.79
K01761	3.35
K01766	0
K01768	0
K01770	61.79
K01771	1.35
K01772	27.17
K01775	66.16
K01776	35.77
K01777	0
K01778	60.79
K01779	58.68
K01781	0
K01782	21.67
K01783	65.02
K01784	107.94
K01785	40.25
K01787	11.83
K01788	2.92
K01790	57.6
K01791	26.97
K01792	0.67
K01795	0
K01796	21.67
K01799	62
K01800	25.67
K01801	48.67
K01802	4.3
K01803	61.79
K01804	25.17
K01805	11.62
K01807	29.29
K01808	38.26
K01809	49.46
K01810	77.46
K01811	12.71
K01812	30.91
K01813	10.15
K01814	58.79
K01815	12.76
K01816	29.67
K01817	57.61
K01818	4.5
K01819	1.96
K01820	0
K01821	10.01
K01823	0.32
K01825	0
K01826	23
K01829	1.5
K01834	39.49
K01835	53.49
K01838	1.34
K01839	29.4
K01840	4.33
K01841	22.63
K01843	18.66
K01844	0
K01845	46.45
K01846	0
K01847	10
K01848	0
K01849	0
K01850	0
K01851	0
K01854	20.68
K01856	21.67
K01857	10.67
K01858	0
K01866	67.44
K01867	61.79
K01868	71.54
K01869	61.79
K01870	61.79
K01872	67.76
K01873	61.79
K01874	73.56
K01875	63.47
K01876	70.4
K01878	25.67
K01879	25.67
K01880	36.12
K01881	71.8
K01883	61.79
K01884	0
K01885	61.79
K01886	46.99
K01887	61.79
K01889	61.79
K01890	61.79
K01892	63.74
K01893	36.12
K01894	26.34
K01895	94.95
K01896	0
K01897	155.37
K01902	29.17
K01903	29.17
K01905	2
K01906	0
K01907	0
K01908	25.67
K01910	0.02
K01911	4.17
K01912	98.35
K01914	42.77
K01915	122.65
K01916	1
K01918	50.46
K01919	33.25
K01920	25.67
K01921	71.79
K01922	0.81
K01923	61.79
K01924	61.12
K01925	61.79
K01926	36.45
K01928	36.46
K01929	36.79
K01933	61.79
K01934	39.79
K01935	17.5
K01937	61.79
K01938	34.62
K01939	62.11
K01940	61.79
K01941	2.67
K01945	61.79
K01947	0
K01950	60.79
K01951	88.13
K01952	63.13
K01953	116.45
K01955	81.27
K01956	61.93
K01958	5.65
K01959	0.14
K01960	6.33
K01961	78.28
K01962	33.32
K01963	48.32
K01965	0
K01966	4.83
K01968	25.67
K01969	25.67
K01971	42.61
K01972	61.79
K01974	0
K01975	35.82
K01989	60.63
K01990	380.29
K01991	57.84
K01992	384.88
K01993	36.78
K01994	0
K01995	268.67
K01996	268.67
K01997	268.67
K01998	268.69
K01999	268.99
K02000	24.33
K02001	24.33
K02002	46
K02003	302.12
K02004	255.43
K02005	44.01
K02006	9.22
K02007	10.9
K02008	10.9
K02009	6.79
K02010	131.28
K02011	131.28
K02012	117.3
K02013	133.72
K02014	273.17
K02015	154.27
K02016	136.73
K02017	33.61
K02018	36.1
K02019	26.63
K02020	46.77
K02021	0
K02022	0.81
K02024	0
K02025	205.97
K02026	206.36
K02027	147.69
K02028	219.69
K02029	326.48
K02030	313.33
K02031	241.04
K02032	297.35
K02033	300.06
K02034	300.06
K02035	328.22
K02036	63.14
K02037	62.47
K02038	62.47
K02039	61.78
K02040	64.8
K02041	26.36
K02042	48.72
K02043	4
K02044	26.36
K02045	28.11
K02046	31.11
K02047	31.11
K02048	49.1
K02049	270.72
K02050	247.12
K02051	245.67
K02052	109.01
K02053	116.69
K02054	83.68
K02055	110.34
K02056	71.69
K02057	106.3
K02058	34.15
K02062	0
K02063	0
K02064	0
K02065	56.34
K02066	56.34
K02067	56.34
K02068	3.3
K02069	7.3
K02071	58.89
K02072	59.56
K02073	110.9
K02074	25.67
K02075	25.67
K02076	0
K02077	27.01
K02078	102.56
K02079	0
K02080	0
K02081	0
K02082	4.28
K02083	0.96
K02086	0
K02099	12.31
K02100	0
K02103	33.14
K02106	23.99
K02107	13.99
K02108	66.96
K02109	66.96
K02110	66.96
K02111	66.96
K02112	66.96
K02113	66.96
K02114	66.96
K02115	66.96
K02116	29.02
K02117	27.65
K02118	27.65
K02119	23.32
K02120	27.65
K02121	27.65
K02122	23.32
K02123	27.65
K02124	27.65
K02160	34.62
K02164	0
K02167	0
K02168	19
K02169	48.17
K02170	19.67
K02171	19.64
K02172	7.9
K02173	0.34
K02182	23
K02188	23.12
K02189	21.79
K02190	24.98
K02191	6.65
K02192	29.97
K02193	2.67
K02194	2.67
K02195	2.67
K02196	0
K02197	2.67
K02198	21.81
K02199	21.67
K02200	5.34
K02203	16
K02204	25.67
K02205	0
K02217	8.81
K02221	39.12
K02224	23.62
K02225	0
K02226	25.48
K02227	26.29
K02228	0
K02229	0
K02230	2.66
K02231	25.29
K02232	25.58
K02233	25.29
K02234	0
K02236	0
K02237	56.79
K02238	88.07
K02240	0
K02241	11.77
K02242	7.65
K02243	0
K02244	0
K02245	0
K02246	0
K02248	0
K02250	0
K02251	0
K02255	0
K02258	0
K02259	25.67
K02274	55.34
K02275	33.67
K02276	25.67
K02277	0
K02278	36.81
K02279	28.48
K02280	47.34
K02281	0
K02282	21.67
K02283	94.56
K02291	26.34
K02297	47.34
K02298	47.34
K02299	47.34
K02300	47.34
K02302	25.67
K02303	25.67
K02304	6.79
K02305	0
K02313	61.79
K02314	70.37
K02315	59.81
K02316	64.12
K02317	0
K02334	52.8
K02335	62.11
K02336	0
K02337	65.45
K02338	61.79
K02339	25.67
K02340	61.79
K02341	61.79
K02342	67.96
K02343	61.79
K02344	0
K02345	0
K02346	67.42
K02347	0
K02348	3.68
K02351	25.67
K02352	0
K02355	122.56
K02356	61.79
K02357	61.79
K02358	114.11
K02361	2.83
K02362	0
K02363	0
K02364	0
K02371	32.65
K02372	56.93
K02377	18.97
K02379	25.99
K02380	0
K02381	0
K02383	0
K02385	14.12
K02386	25.67
K02387	54.79
K02388	54.79
K02389	54.79
K02390	57.75
K02391	25.67
K02392	83.91
K02393	25.67
K02394	25.67
K02395	49.14
K02396	78.26
K02397	54.79
K02398	54.79
K02399	25.67
K02400	54.79
K02401	49.14
K02402	25.67
K02403	25.67
K02404	54.79
K02405	54.79
K02406	115.25
K02407	69.79
K02408	54.79
K02409	54.79
K02410	54.79
K02411	54.79
K02412	54.79
K02413	54.79
K02414	54.79
K02415	31.32
K02416	54.79
K02417	54.79
K02418	46.46
K02419	54.79
K02420	54.79
K02421	49.14
K02422	69.79
K02423	25.67
K02424	26.34
K02425	0
K02426	5
K02427	25.67
K02428	67.46
K02429	10.99
K02430	0
K02431	11.64
K02433	175.44
K02434	57.76
K02435	57.76
K02436	0
K02437	40.68
K02438	61.95
K02439	0
K02440	9.65
K02441	0
K02443	17.27
K02444	29.93
K02445	4.7
K02446	2.35
K02448	0
K02450	0
K02451	0
K02452	6.67
K02453	27.01
K02454	26.34
K02455	25.67
K02456	6.67
K02457	6.67
K02458	6.67
K02459	6.67
K02460	6.67
K02461	6.67
K02462	6.67
K02463	6.67
K02464	0
K02466	0
K02467	0
K02468	0
K02469	87.26
K02470	87.26
K02471	6.67
K02472	2.8
K02473	31.17
K02474	65.47
K02475	2.02
K02476	2.02
K02477	4.83
K02478	3.36
K02479	0
K02480	19
K02481	4.16
K02482	0
K02483	86.69
K02484	14.51
K02485	0
K02486	0
K02487	2.67
K02488	0
K02490	0
K02492	31.45
K02493	59.49
K02494	25.67
K02495	117.38
K02496	25.67
K02497	0
K02498	25.67
K02499	16.79
K02500	68.47
K02501	58.81
K02502	53.79
K02503	83.46
K02504	0
K02505	0
K02506	0
K02507	0
K02508	0
K02509	44.67
K02510	52.67
K02511	0
K02517	56.34
K02518	86.13
K02519	61.79
K02520	62.6
K02521	0
K02523	31.66
K02525	0.64
K02526	6.08
K02527	29.17
K02528	61.79
K02529	294.66
K02530	0.98
K02531	0
K02532	1.01
K02533	25.67
K02535	25.67
K02536	31.01
K02538	0
K02548	6.31
K02549	1.34
K02550	0
K02551	4.17
K02552	1.34
K02553	0
K02554	19
K02556	67.74
K02557	76.57
K02558	26.34
K02560	0
K02562	0
K02563	61.79
K02564	66.31
K02565	0
K02566	0
K02567	21.67
K02568	21.67
K02569	21.67
K02570	21.67
K02571	19
K02572	0
K02573	0
K02574	0
K02575	6.36
K02584	0.67
K02585	10.46
K02586	19.69
K02587	3.76
K02588	27.24
K02589	4.01
K02590	4.01
K02591	19.69
K02592	0
K02593	0
K02594	7.48
K02595	0
K02596	1
K02597	0
K02598	9.94
K02600	61.79
K02601	70.4
K02609	25.67
K02610	25.67
K02611	25.67
K02612	25.67
K02613	25.67
K02614	51.93
K02615	0
K02616	25.67
K02617	0
K02618	0
K02619	33.64
K02621	37.32
K02622	37.32
K02623	4
K02624	70.34
K02625	0
K02626	0
K02635	0
K02636	0
K02647	43.77
K02650	23.76
K02651	23
K02652	22.75
K02653	36.43
K02654	76.74
K02655	0
K02656	0
K02657	0
K02658	1
K02659	0
K02660	0
K02661	0
K02662	14.44
K02663	15.65
K02664	5.11
K02665	0
K02666	0
K02667	0
K02668	0
K02669	32.46
K02670	0
K02671	0
K02672	0
K02673	0
K02674	0
K02676	0
K02679	0
K02680	0
K02681	0
K02682	0
K02686	25.67
K02687	65.75
K02688	25.67
K02742	0
K02744	5.2
K02745	3.92
K02746	3.92
K02747	3.92
K02750	5.96
K02753	0.32
K02755	0
K02756	0
K02757	28.52
K02759	16.31
K02760	13.39
K02761	14.03
K02763	6.32
K02765	6.67
K02768	0.67
K02769	0
K02770	23.64
K02771	0
K02773	3.28
K02774	3.28
K02775	3.28
K02777	15.6
K02778	0
K02779	7.32
K02781	4.67
K02782	2
K02783	9.34
K02784	0
K02786	0.02
K02788	0.02
K02791	4
K02793	10.96
K02794	17.26
K02795	13.59
K02796	13.95
K02798	1.31
K02800	1.31
K02802	0
K02803	0
K02804	6.96
K02805	6.35
K02806	27.01
K02808	0
K02810	8.61
K02812	0
K02813	0
K02814	0.67
K02815	0.67
K02819	6.27
K02821	34.97
K02822	8.98
K02823	33.95
K02824	35.24
K02825	9.14
K02826	0
K02827	0
K02828	0
K02829	0
K02834	61.79
K02835	61.79
K02836	61.79
K02837	59.62
K02838	61.79
K02839	1.33
K02840	0
K02841	25.67
K02843	25.67
K02844	19
K02846	0
K02847	25.67
K02848	0
K02849	0
K02850	0
K02851	10.82
K02852	0
K02853	0
K02854	0.14
K02855	0.14
K02856	1.5
K02858	27.68
K02859	0
K02860	61.12
K02862	0
K02863	61.79
K02864	61.79
K02867	61.79
K02871	61.79
K02874	61.79
K02876	61.79
K02878	61.79
K02879	61.79
K02881	61.79
K02884	61.79
K02886	61.79
K02887	61.79
K02888	61.79
K02890	61.79
K02892	61.79
K02895	61.79
K02897	59.31
K02899	61.79
K02902	61.79
K02904	61.79
K02906	61.79
K02907	61.12
K02909	61.79
K02911	61.79
K02913	60.79
K02914	61.79
K02916	60.46
K02919	44.47
K02926	61.79
K02927	0
K02931	61.79
K02933	61.79
K02935	61.79
K02939	61.79
K02945	67.65
K02946	61.79
K02948	61.79
K02950	61.79
K02952	61.79
K02954	61.79
K02956	61.79
K02959	61.79
K02961	61.79
K02963	61.79
K02965	61.79
K02967	61.79
K02968	61.79
K02970	62.11
K02972	0
K02982	61.79
K02986	66.09
K02988	61.79
K02990	61.79
K02992	61.79
K02994	61.79
K02996	61.79
K03040	61.79
K03043	61.79
K03046	61.79
K03048	0
K03060	57.46
K03070	61.93
K03071	26.34
K03072	39.79
K03073	60.46
K03074	39.79
K03075	61.79
K03076	61.79
K03077	6.14
K03078	0
K03079	3.98
K03086	63.78
K03087	0
K03088	537.34
K03089	25.67
K03090	8.47
K03091	159.75
K03092	62.99
K03093	5.1
K03095	0
K03098	27.84
K03100	120.99
K03101	61.79
K03106	61.79
K03110	61.79
K03111	106
K03112	0
K03113	4.33
K03116	33.35
K03117	26.34
K03118	35.36
K03119	83.68
K03146	1.5
K03147	58.29
K03148	3.44
K03149	47.92
K03150	40.56
K03151	27.44
K03152	36.83
K03153	0
K03154	47.45
K03168	61.12
K03169	80.27
K03177	61.79
K03179	27.84
K03181	25.67
K03182	28.27
K03183	34.67
K03184	0
K03185	25.67
K03186	32.27
K03187	0
K03188	4
K03189	4
K03190	4
K03191	0
K03192	4
K03194	2.67
K03195	0
K03196	0
K03197	0
K03198	2.67
K03199	2.67
K03200	2.67
K03201	2.67
K03202	0
K03203	0
K03204	0
K03205	32.28
K03207	4
K03208	4
K03210	62.79
K03212	0
K03214	0
K03215	77.79
K03216	57.46
K03217	61.79
K03218	61.79
K03219	4
K03220	4
K03221	0
K03222	4
K03223	4
K03224	4
K03225	0
K03226	4
K03227	4
K03228	4
K03229	4
K03230	4
K03269	30
K03270	30
K03271	28.34
K03272	0.67
K03273	27.68
K03274	26.34
K03275	0
K03276	0
K03278	0
K03279	0
K03280	0
K03281	9.67
