function.	oral_15
K00218	0
K00219	1.12
K00220	0
K00221	0
K00226	53.55
K00227	0.1
K00228	7.98
K00230	20.08
K00231	4.54
K00232	1.22
K00239	162.67
K00240	165.29
K00241	159.75
K00242	101.25
K00243	58.15
K00244	99.8
K00245	56.04
K00246	55.84
K00247	10.05
K00248	5.53
K00249	0
K00252	12.59
K00253	0
K00254	257.63
K00256	0
K00257	115.12
K00259	27.36
K00260	101.25
K00261	16.41
K00262	174.12
K00263	1.66
K00265	53.67
K00266	69.46
K00273	0
K00274	0.75
K00275	134.33
K00276	0
K00278	107.99
K00280	0
K00281	123.04
K00282	11.16
K00283	11.16
K00284	3.48
K00285	104.97
K00286	217.25
K00287	185.97
K00288	0.47
K00290	86.55
K00293	0
K00294	22.09
K00297	216.81
K00298	0.52
K00299	2.29
K00301	0
K00302	0
K00303	0
K00304	0
K00305	0
K00311	101.25
K00313	1.99
K00316	2.89
K00317	0
K00318	22.44
K00322	0
K00324	124.1
K00325	117.95
K00330	157.74
K00331	157.74
K00332	155.05
K00333	155.05
K00334	126.09
K00335	152.85
K00336	168.81
K00337	157.74
K00338	157.74
K00339	157.74
K00340	157.74
K00341	157.74
K00342	157.74
K00343	157.74
K00344	3.5
K00346	121.86
K00347	125.35
K00348	125.33
K00349	125.33
K00350	125.33
K00351	125.33
K00354	6.85
K00355	37.35
K00356	0.45
K00362	1.62
K00363	1.62
K00364	43.97
K00365	0
K00366	0.96
K00367	1.62
K00368	112.79
K00370	5.13
K00371	5.13
K00372	6.5
K00373	5.13
K00374	5.13
K00375	17.51
K00376	11.93
K00380	130.39
K00381	103.03
K00382	411.99
K00383	57.16
K00384	354.3
K00385	1.21
K00387	0
K00389	2.16
K00390	116.77
K00392	4.86
K00394	0.29
K00395	0.29
K00404	142.86
K00405	135.5
K00406	155.7
K00407	134.69
K00411	144.27
K00412	144.27
K00413	143.78
K00425	73.79
K00426	73.77
K00427	4.14
K00428	117.16
K00432	167.37
K00433	2
K00435	0.02
K00436	0.49
K00437	0
K00441	0
K00446	1.2
K00448	0.17
K00449	1.18
K00450	0.5
K00451	11.12
K00452	4.03
K00453	4.03
K00455	1.04
K00456	0.1
K00457	11.29
K00459	152.69
K00466	0
K00467	0
K00469	0
K00471	0
K00472	0
K00476	0.17
K00477	0.2
K00479	0
K00480	0.17
K00481	0.17
K00483	1.04
K00484	109.44
K00486	4.03
K00491	0
K00493	0
K00496	0.35
K00499	0
K00500	4.04
K00505	0.4
K00507	0.91
K00508	8.8
K00510	0.83
K00517	1.31
K00520	0.17
K00523	101.5
K00525	249.43
K00526	239.05
K00527	86.95
K00528	218.7
K00529	0.41
K00531	0.49
K00532	1.96
K00533	0.29
K00534	0.29
K00537	217.01
K00543	0
K00547	38.71
K00548	41.12
K00549	227.49
K00554	233.4
K00556	23.03
K00557	157.54
K00558	730.59
K00560	178.92
K00561	34.99
K00563	41.93
K00564	54.27
K00566	279.66
K00567	235.03
K00568	109.69
K00569	1.19
K00570	0
K00571	195.18
K00573	173.46
K00574	43.59
K00575	60.14
K00584	0
K00588	9
K00590	0
K00595	2.97
K00596	0
K00598	0.98
K00600	235.46
K00602	237.53
K00603	4.46
K00604	265.65
K00605	130.57
K00606	157.6
K00608	4.91
K00609	218.1
K00610	105.01
K00611	209.75
K00612	0
K00613	0.33
K00615	344.49
K00616	188.85
K00619	6.66
K00620	113.41
K00621	0
K00625	52.68
K00626	71.59
K00627	178.59
K00631	16.78
K00632	12.36
K00633	1.91
K00634	3.59
K00635	0
K00638	9.48
K00639	45.75
K00640	239.36
K00641	135.09
K00643	0
K00645	231.57
K00646	0
K00647	43.72
K00648	323.51
K00651	59.4
K00652	168.46
K00655	349.68
K00656	101.61
K00657	223.94
K00658	157.54
K00661	56.55
K00662	63.19
K00663	0
K00666	3.47
K00672	0
K00673	0
K00674	211.71
K00675	0
K00677	179.5
K00680	17.95
K00681	118.35
K00683	0.19
K00684	172.62
K00685	48.12
K00686	0
K00687	42.18
K00688	110.76
K00689	0.64
K00690	39.86
K00691	114.26
K00692	0.33
K00694	1.47
K00696	0
K00697	0.5
K00700	72.02
K00702	6.49
K00703	85.91
K00705	106.69
K00709	0
K00712	0.2
K00720	0.25
K00721	36.35
K00728	0
K00737	0
K00745	0
K00748	179.5
K00752	3.02
K00754	5.94
K00756	51.57
K00757	33.37
K00758	1.67
K00759	230.31
K00760	169.47
K00761	232.22
K00762	223.43
K00763	218.55
K00764	233.04
K00765	170.35
K00766	126.57
K00767	112.63
K00768	13.44
K00769	41.09
K00772	2.16
K00773	232.56
K00782	152.91
K00783	225.07
K00784	72.17
K00785	110.05
K00786	2.16
K00788	230.89
K00789	234.89
K00790	274.8
K00791	237.43
K00793	187.61
K00794	188.1
K00795	124.09
K00796	227.28
K00797	143.31
K00798	21.24
K00799	19.35
K00800	235.4
K00801	0
K00803	2.03
K00805	93.5
K00806	234.48
K00808	0
K00809	20.15
K00812	105.24
K00813	107.55
K00817	219.62
K00818	42.45
K00819	17.62
K00820	227.62
K00821	116.73
K00822	0
K00823	5.72
K00824	8.85
K00826	251.48
K00830	0
K00831	222.59
K00832	103
K00833	166.87
K00835	100.5
K00836	8.88
K00839	4.25
K00840	0
K00841	43.47
K00842	3.94
K00844	4.29
K00845	170.12
K00847	74.84
K00848	3.12
K00849	83.4
K00850	97.79
K00851	111.82
K00852	26.47
K00853	4.34
K00854	28.29
K00855	0
K00856	0
K00857	78.74
K00858	233.4
K00859	233.2
K00860	47.8
K00862	0
K00863	42.75
K00864	66.68
K00865	161.65
K00867	55.67
K00868	99.26
K00869	66
K00870	0.25
K00872	113.9
K00873	232.65
K00874	70.27
K00876	90.7
K00878	26.14
K00879	8.39
K00880	9.99
K00881	0.67
K00882	97.37
K00883	0.41
K00884	9.88
K00885	9.88
K00886	4.55
K00887	42.3
K00891	232.14
K00892	0
K00895	9.84
K00897	0.45
K00899	3.18
K00901	174.56
K00906	0
K00912	176.68
K00917	75.89
K00918	0
K00919	173.16
K00924	1.93
K00925	322.09
K00926	56.54
K00927	234.4
K00928	234.66
K00929	3.12
K00930	169.45
K00931	210.36
K00932	0
K00936	39.87
K00937	178.25
K00938	46.13
K00939	234
K00940	223.73
K00941	168.88
K00942	227.19
K00943	211.78
K00945	190.26
K00946	180.55
K00947	0
K00948	277.75
K00949	61.55
K00950	209.2
K00951	239.27
K00954	231.83
K00955	2.9
K00956	117.62
K00957	125.03
K00958	45.59
K00962	233.38
K00963	226.33
K00965	69.5
K00966	0.5
K00968	3.39
K00969	225.86
K00970	129.81
K00971	31.98
K00972	0
K00973	294.02
K00974	212.5
K00975	109.52
K00978	4.59
K00979	180
K00980	7.01
K00981	237.23
K00982	196.07
K00983	122.39
K00984	0
K00986	0.25
K00988	0
K00989	115.22
K00990	156.76
K00991	125.12
K00992	101.25
K00993	2.03
K00995	229.05
K00996	8.57
K00997	201.56
K00998	10.07
K01000	233.4
K01002	2.49
K01003	0
K01004	0.83
K01006	22.33
K01007	107.09
K01008	61.37
K01011	20.29
K01012	187.43
K01023	41.72
K01026	0.2
K01027	0
K01028	10.97
K01029	10.8
K01031	0
K01032	0
K01034	11.77
K01035	11.77
K01039	0.54
K01040	0.54
K01042	62.03
K01046	0.76
K01048	3.47
K01051	0
K01053	7.62
K01055	0.17
K01056	238.4
K01057	118.94
K01058	153.74
K01060	7.59
K01061	1.88
K01066	1.48
K01067	0.38
K01069	111.82
K01070	108.03
K01071	42.3
K01073	0.25
K01075	0.33
K01077	27.7
K01078	0
K01079	198.67
K01081	85.7
K01082	155.71
K01083	9.71
K01085	12.58
K01086	0
K01087	0.5
K01089	56.24
K01090	49.82
K01091	469.2
K01092	294.62
K01093	0
K01095	157.34
K01096	10.05
K01101	8.29
K01104	264.05
K01113	8.95
K01114	0.98
K01117	0
K01118	39.7
K01119	59.05
K01120	0
K01121	0.25
K01126	87.62
K01129	41.44
K01130	0.57
K01133	0
K01134	0
K01135	0
K01136	0.4
K01137	0
K01138	3.12
K01139	143.09
K01141	13.05
K01142	336.72
K01144	21.11
K01146	0
K01147	115.03
K01150	16.14
K01151	21.19
K01153	295.01
K01154	396.57
K01155	289.69
K01156	342.2
K01158	0
K01159	190.85
K01160	4
K01163	14
K01165	0
K01166	10.05
K01167	0
K01169	0
K01173	46.72
K01174	1.1
K01175	10.05
K01176	27.48
K01178	0
K01179	31.79
K01181	4.34
K01182	9.06
K01183	0.9
K01184	0
K01185	15.88
K01186	21.8
K01187	45.93
K01188	0
K01190	70.6
K01191	38.09
K01192	5.67
K01193	96.96
K01194	1.33
K01195	36.75
K01197	2.29
K01198	14.04
K01200	42.76
K01201	21.09
K01205	0.6
K01206	31.91
K01207	243.65
K01208	0.17
K01209	4.58
K01210	0
K01212	0.33
K01215	42.25
K01216	0
K01218	2.12
K01219	0.82
K01220	38.51
K01222	39.57
K01223	205.54
K01224	0.96
K01226	41.28
K01227	2.05
K01232	4.04
K01233	0
K01235	0
K01236	1.51
K01239	9.06
K01241	2.25
K01243	207.83
K01246	168.54
K01247	2.22
K01250	0.44
K01251	7.9
K01252	0
K01253	0
K01255	166.45
K01256	132.93
K01258	89.39
K01259	111.3
K01261	42.55
K01262	237.25
K01263	0
K01264	0
K01265	240.11
K01266	1.09
K01267	9.54
K01269	0.25
K01270	90.85
K01271	52.88
K01273	6.04
K01274	36.42
K01277	3.76
K01278	39.92
K01281	41.07
K01283	0
K01284	39.77
K01286	4.08
K01295	4.52
K01297	115.66
K01299	4.89
K01301	0.47
K01303	0.72
K01304	45.44
K01305	2.1
K01308	0
K01318	0
K01322	126.81
K01338	198.16
K01342	0
K01347	322.27
K01354	25.37
K01355	0
K01356	23.49
K01358	246.89
K01361	36.85
K01372	59.04
K01387	0
K01390	1.6
K01392	0
K01399	0
K01400	0
K01401	0
K01406	0.27
K01407	7.2
K01409	235.25
K01414	111.5
K01415	0
K01417	0.5
K01419	70.7
K01420	193.16
K01421	45.51
K01424	247.9
K01425	14.25
K01426	45.43
K01427	0
K01428	10.23
K01429	9.54
K01430	9.54
K01432	0
K01433	61.24
K01434	1.72
K01436	6.82
K01438	18.98
K01439	208.38
K01440	0
K01442	2.07
K01443	63.66
K01444	7.27
K01446	1
K01447	2.4
K01448	417.44
K01449	2.2
K01451	34.74
K01452	0
K01453	0.67
K01455	0
K01457	0.89
K01458	0
K01460	0.33
K01461	0
K01462	277.9
K01464	4.08
K01465	279.59
K01466	6.25
K01467	39.1
K01468	10.83
K01469	0
K01470	0.64
K01471	0
K01473	0
K01474	0
K01476	0.48
K01477	0.2
K01478	44.29
K01479	5.08
K01480	123.01
K01482	0
K01483	0.4
K01484	0
K01485	98.8
K01486	9.95
K01487	1.49
K01488	58.97
K01489	85.33
K01491	233.4
K01492	0.29
K01493	72.36
K01494	161.73
K01495	126.3
K01496	105.91
K01497	146.82
K01499	0
K01501	133.1
K01502	0.33
K01505	38.58
K01507	208.5
K01512	59.97
K01515	161.38
K01518	0
K01520	180.22
K01521	0
K01523	102.91
K01524	235.79
K01525	111.32
K01531	11.37
K01533	192.31
K01534	67.46
K01535	0
K01537	56.94
K01545	0
K01546	44.32
K01547	29.8
K01548	31.74
K01551	0.7
K01555	13.12
K01556	8.16
K01560	11.7
K01561	0.49
K01563	0
K01567	1.92
K01568	0
K01569	0
K01571	23.16
K01572	20.59
K01573	11.45
K01574	0
K01575	48.21
K01576	0
K01577	0
K01578	0
K01579	150.18
K01580	3.95
K01581	5.33
K01582	34.82
K01583	0.03
K01584	0
K01585	169.02
K01586	230.51
K01588	233.04
K01589	178.1
K01590	0.38
K01591	223.46
K01593	0
K01594	0.1
K01595	162
K01596	4.18
K01597	66
K01598	40.35
K01599	186.78
K01601	0
K01602	0
K01607	36.12
K01608	0
K01609	165.78
K01610	82.94
K01611	7.17
K01613	226.65
K01615	1.62
K01616	0.5
K01617	0.2
K01619	85.32
K01620	62.49
K01621	1.72
K01622	0
K01623	3.15
K01624	232.86
K01625	165.35
K01626	249.03
K01627	179.5
K01628	21.02
K01629	2
K01630	1.96
K01631	0
K01633	198.71
K01635	76.3
K01637	1.1
K01638	1.3
K01639	26.31
K01640	13.62
K01641	50.11
K01643	8.05
K01644	10.95
K01646	8.05
K01647	216.92
K01649	224.96
K01652	227.46
K01653	208.44
K01654	110.81
K01655	0
K01657	176.33
K01658	149.03
K01659	99.58
K01661	34.33
K01662	182.55
K01664	53.08
K01665	32.49
K01666	1.2
K01667	6.65
K01668	3.6
K01669	114.55
K01671	0
K01673	226.66
K01674	10.98
K01676	107.42
K01677	7.25
K01678	7.25
K01679	178.72
K01681	162.53
K01682	155.58
K01683	0
K01684	0.4
K01685	9.52
K01686	50.28
K01687	212.24
K01689	233.6
K01690	97.5
K01692	0.53
K01693	16.61
K01695	176.29
K01696	224.33
K01697	22.57
K01698	180.15
K01699	0
K01703	207.99
K01704	207.4
K01706	0
K01707	0
K01708	0
K01709	4.09
K01710	415.51
K01711	45.09
K01712	9.58
K01713	0.29
K01714	280.74
K01715	15.69
K01716	10.03
K01719	195.14
K01720	1.46
K01721	0
K01724	3.39
K01725	0
K01727	2.99
K01728	0.25
K01729	1.33
K01730	0
K01733	227.97
K01734	19.08
K01735	323.49
K01736	232.9
K01737	187.86
K01738	226.33
K01739	147.28
K01740	77.1
K01744	175.69
K01745	32.49
K01746	0.51
K01749	177.33
K01750	8.93
K01751	2.44
K01752	265.04
K01753	1.49
K01754	217.28
K01755	212.41
K01756	276.02
K01758	0
K01759	199.32
K01760	172.96
K01761	9.11
K01766	10.22
K01768	20.69
K01770	122.31
K01771	0.6
K01772	225.57
K01775	234.94
K01776	233.14
K01777	1.21
K01778	181.71
K01779	63.65
K01781	0
K01782	1.22
K01783	238.34
K01784	452.95
K01785	192.17
K01787	10.25
K01788	56.89
K01790	305.89
K01791	30.92
K01792	16.75
K01795	0
K01796	0
K01799	0.33
K01800	0
K01801	0
K01802	158.38
K01803	238.77
K01804	9.82
K01805	19.4
K01807	160.02
K01808	80.4
K01809	80.15
K01810	330.9
K01811	2.08
K01812	50.27
K01813	1.95
K01814	170.97
K01815	8.1
K01816	8.32
K01817	200.62
K01818	11.05
K01819	79.88
K01820	1.34
K01821	209.77
K01823	66.5
K01825	0
K01826	2.12
K01829	0.93
K01834	168.32
K01835	98.01
K01838	115.9
K01839	44.88
K01840	36.97
K01841	4.72
K01843	10.95
K01844	0.5
K01845	181.56
K01846	4.72
K01847	25.06
K01848	1.17
K01849	1.17
K01850	0
K01851	0
K01854	55.83
K01856	0.17
K01857	0.84
K01858	1
K01866	233.65
K01867	233.65
K01868	233.38
K01869	233.4
K01870	233.42
K01872	239.11
K01873	233.73
K01874	233.4
K01875	234.61
K01876	235.15
K01878	202.68
K01879	202.68
K01880	30.72
K01881	237.35
K01883	233.4
K01884	0.83
K01885	236.49
K01886	140.28
K01887	233.4
K01889	233.78
K01890	233.4
K01892	233.57
K01893	83.96
K01894	101.92
K01895	64.16
K01896	0
K01897	298.9
K01902	176.55
K01903	175.88
K01905	0
K01906	0.33
K01907	0
K01908	0.51
K01910	8.18
K01911	34.35
K01912	19.43
K01914	71.81
K01915	241.34
K01916	213.51
K01918	155.39
K01919	150.55
K01920	103.06
K01921	234.52
K01922	40.35
K01923	236.86
K01924	234.02
K01925	233.4
K01926	58.94
K01928	236.42
K01929	233.65
K01933	233.2
K01934	188.35
K01935	177.46
K01937	230.36
K01938	175.11
K01939	228.3
K01940	212.41
K01941	0.2
K01945	233.44
K01947	101.25
K01950	9.88
K01951	240.66
K01952	339.01
K01953	31.19
K01955	231.47
K01956	228.73
K01958	6.03
K01959	45.79
K01960	51.23
K01961	260.13
K01962	228.77
K01963	229.29
K01965	2.86
K01966	4.19
K01968	0
K01969	0
K01971	1.78
K01972	233.4
K01974	0
K01975	4.64
K01989	137.51
K01990	605.42
K01991	121.06
K01992	571.13
K01993	33.21
K01994	0
K01995	99.05
K01996	98.58
K01997	99.05
K01998	99.05
K01999	153.02
K02000	9.13
K02001	3.82
K02002	9.01
K02003	480.63
K02004	481.59
K02005	75.14
K02006	14.24
K02007	14.26
K02008	14.24
K02009	9.17
K02010	183.62
K02011	178.1
K02012	187.08
K02013	376.09
K02014	726.71
K02015	535.32
K02016	335.71
K02017	70.49
K02018	77.14
K02019	22.87
K02020	79.99
K02021	0.34
K02022	1.6
K02024	5.5
K02025	81.99
K02026	85.53
K02027	88.12
K02028	380.96
K02029	428.01
K02030	487.27
K02031	90.91
K02032	123.28
K02033	137.15
K02034	138.39
K02035	204.11
K02036	145.53
K02037	106.06
K02038	106.06
K02039	55.96
K02040	117.36
K02041	2.9
K02042	5.3
K02043	0
K02044	14.17
K02045	103.03
K02046	103.03
K02047	103.03
K02048	103.32
K02049	29.82
K02050	33.56
K02051	36.94
K02052	70.88
K02053	45.24
K02054	45.74
K02055	153.4
K02056	72.59
K02057	138.68
K02058	15.93
K02062	13.4
K02063	114.67
K02064	114.67
K02065	183.05
K02066	183.05
K02067	183.05
K02068	7.86
K02069	9.06
K02071	209.34
K02072	207.84
K02073	363.34
K02074	101.67
K02075	101.92
K02076	3.48
K02077	106.09
K02078	420.87
K02079	0
K02080	0
K02081	0.86
K02082	39.38
K02083	4.32
K02086	42.92
K02099	4.87
K02100	1.36
K02103	3.79
K02106	5.81
K02107	2.02
K02108	227.4
K02109	246.45
K02110	227.4
K02111	227.4
K02112	227.4
K02113	157.72
K02114	227.4
K02115	227.4
K02116	14.05
K02117	17.66
K02118	17.66
K02119	7.35
K02120	17.66
K02121	14.84
K02122	9.16
K02123	17.66
K02124	17.66
K02160	227.64
K02164	0.59
K02167	0
K02168	110.17
K02169	251.04
K02170	101.25
K02171	1.57
K02172	1.57
K02173	0.54
K02182	0
K02188	7.55
K02189	5.7
K02190	6.19
K02191	4.15
K02192	98.32
K02193	11.21
K02194	11.21
K02195	10.59
K02196	9.86
K02197	10.59
K02198	10.59
K02199	20.1
K02200	15.71
K02203	4.72
K02204	101.5
K02205	0
K02217	76.4
K02221	113.49
K02224	9.75
K02225	0
K02226	8.3
K02227	9.33
K02228	0.33
K02229	0.5
K02230	11.09
K02231	9.97
K02232	9.58
K02233	13.64
K02234	0.1
K02236	42.8
K02237	566.78
K02238	216.76
K02240	43.37
K02241	9.81
K02242	90.23
K02243	42.55
K02244	42.55
K02245	41.84
K02246	39.47
K02248	42.3
K02250	0
K02251	0.62
K02255	0
K02258	0
K02259	7.02
K02274	7.02
K02275	7.02
K02276	13.54
K02277	0
K02278	3.68
K02279	5.25
K02280	4.66
K02281	0
K02282	4.93
K02283	8.46
K02291	104.37
K02297	3.75
K02298	3.75
K02299	3.75
K02300	3.75
K02302	104.18
K02303	3.94
K02304	6.26
K02305	1.71
K02313	233.77
K02314	242.7
K02315	2.92
K02316	233.65
K02317	0
K02334	156.28
K02335	233.4
K02336	4
K02337	239
K02338	202.54
K02339	111.28
K02340	233.4
K02341	200.49
K02342	339.64
K02343	245.75
K02344	10.05
K02345	0
K02346	192.81
K02347	0
K02348	62.01
K02351	0
K02352	0
K02355	254.44
K02356	233.38
K02357	233.4
K02358	422.38
K02361	21.87
K02362	0
K02363	0
K02364	0
K02371	73.62
K02372	225.15
K02377	48.76
K02379	59.4
K02380	14.5
K02381	0
K02383	6.75
K02385	9.24
K02386	27.96
K02387	54.23
K02388	54.23
K02389	54.17
K02390	76.29
K02391	0
K02392	108.46
K02393	45.52
K02394	45.52
K02395	20.8
K02396	54.43
K02397	54.17
K02398	9.25
K02399	0
K02400	55.23
K02401	53.97
K02402	0
K02403	0
K02404	54.1
K02405	54.03
K02406	163.84
K02407	54.43
K02408	54.23
K02409	54.23
K02410	60.98
K02411	47.38
K02412	54.23
K02413	9.25
K02414	2.35
K02415	57.49
K02416	54.22
K02417	99.66
K02418	8.98
K02419	54.23
K02420	54.23
K02421	53.27
K02422	55.18
K02423	0
K02424	187.4
K02425	0
K02426	34.87
K02427	115.03
K02428	250.32
K02429	151.04
K02430	8.14
K02431	9.87
K02433	202.27
K02434	202.27
K02435	200.77
K02436	0.8
K02437	134.65
K02438	19.91
K02439	10.05
K02440	131.03
K02441	3.02
K02443	0.25
K02444	109.5
K02445	18.75
K02446	12.43
K02448	0.59
K02450	0
K02451	0
K02452	0.2
K02453	52.17
K02454	48.96
K02455	46.78
K02456	57.82
K02457	0
K02458	0
K02459	0
K02460	0
K02461	0
K02462	0
K02463	0
K02464	29.57
K02466	5.41
K02467	0
K02468	5.41
K02469	235.36
K02470	235.34
K02471	203.69
K02472	13.78
K02473	9.81
K02474	25.16
K02475	2.33
K02476	2.33
K02477	20.25
K02478	2.54
K02479	0.62
K02480	1
K02481	33.12
K02482	3.87
K02483	140.53
K02484	161.72
K02485	0.33
K02486	0
K02487	3.01
K02488	0
K02490	0.62
K02492	179.03
K02493	313.33
K02494	111.3
K02495	419.75
K02496	111.3
K02497	0
K02498	111.3
K02499	12.62
K02500	212.84
K02501	212.84
K02502	106.88
K02503	228.84
K02504	9.76
K02505	10.05
K02506	10.05
K02507	10.07
K02508	1.04
K02509	1.54
K02510	1.04
K02511	0
K02517	283.51
K02518	313.33
K02519	233.73
K02520	233.4
K02521	12.88
K02523	182.46
K02525	0.45
K02526	8.3
K02527	179
K02528	233.9
K02529	216.73
K02530	39.4
K02531	36.99
K02532	0.74
K02533	105
K02535	157.88
K02536	201.1
K02538	1.27
K02548	39.8
K02549	12.96
K02550	0
K02551	34.33
K02552	12.48
K02553	11.09
K02554	1
K02556	56.17
K02557	127.62
K02558	124.65
K02560	10.22
K02562	6.54
K02563	233.4
K02564	76.08
K02565	2.29
K02566	46.07
K02567	56.83
K02568	56.83
K02569	13.53
K02570	23.34
K02571	5.04
K02572	14.07
K02573	60.3
K02574	62.34
K02575	23.48
K02584	13.4
K02585	2.79
K02586	3.97
K02587	2.69
K02588	5.11
K02589	1
K02590	1
K02591	3.47
K02592	1.69
K02593	0.69
K02594	2.27
K02595	0.69
K02596	1.38
K02597	0.69
K02598	1.97
K02600	233.4
K02601	240.15
K02609	1.93
K02610	1.93
K02611	1.93
K02612	1.93
K02613	21.8
K02614	41.17
K02615	0
K02616	0
K02617	1.93
K02618	1.93
K02619	27.09
K02621	181.95
K02622	181.97
K02623	0
K02624	0.17
K02625	0.01
K02626	1.75
K02635	0
K02636	0.62
K02647	10.17
K02650	103.75
K02651	6.11
K02652	107.47
K02653	107.68
K02654	153.76
K02655	202.6
K02656	111.28
K02657	0
K02658	0
K02659	0
K02660	0
K02661	0
K02662	7.16
K02663	102.82
K02664	101.87
K02665	101.25
K02666	104.7
K02667	83.68
K02668	83.68
K02669	112.49
K02670	198.75
K02671	97.5
K02672	101.25
K02673	101.25
K02674	105.25
K02676	101.25
K02679	9.72
K02680	9.72
K02681	10.03
K02682	10.05
K02686	13.8
K02687	224.56
K02688	1.58
K02742	10.03
K02744	3.26
K02745	2.24
K02746	2.24
K02747	2.49
K02750	1.61
K02753	0
K02755	0.2
K02756	0
K02757	55.17
K02759	84.86
K02760	94.31
K02761	101.65
K02763	0.29
K02765	1.62
K02768	6.38
K02769	2.15
K02770	67.16
K02771	0
K02773	9.85
K02774	10.35
K02775	10.78
K02777	20.29
K02778	0
K02779	84.8
K02781	11.55
K02782	0.5
K02783	15.62
K02784	11.55
K02786	38.48
K02788	38.51
K02791	7.91
K02793	49.2
K02794	106.65
K02795	102.07
K02796	101.25
K02798	3.54
K02800	11.74
K02802	0.84
K02803	6.18
K02804	9.56
K02805	7.69
K02806	135.68
K02808	0
K02810	56.26
K02812	0
K02813	0
K02814	0.29
K02815	0
K02819	40.7
K02821	151.89
K02822	87.73
K02823	47.74
K02824	169.92
K02825	82.89
K02826	0
K02827	0
K02828	0
K02829	0
K02834	192.6
K02835	233.4
K02836	233.4
K02837	180.13
K02838	233.4
K02839	13.23
K02840	0
K02841	148.03
K02843	157.21
K02844	1.67
K02846	0
K02847	12.12
K02848	0
K02849	1.67
K02850	0.5
K02851	60.76
K02852	7.45
K02853	7.2
K02854	0
K02855	0
K02856	2.24
K02858	4.92
K02859	3.07
K02860	233.4
K02862	0
K02863	233.4
K02864	233.4
K02867	233.4
K02871	233.38
K02874	313.33
K02876	219.01
K02878	135.9
K02879	313.33
K02881	233.4
K02884	233.45
K02886	393.26
K02887	233.4
K02888	233.4
K02890	313.35
K02892	313.33
K02895	312.83
K02897	191.98
K02899	233.38
K02902	234.74
K02904	313.08
K02906	313.33
K02907	265.79
K02909	340.81
K02911	230.25
K02913	274.11
K02914	232.38
K02916	233.4
K02919	172
K02926	313.33
K02927	0
K02931	313.33
K02933	313.33
K02935	233.38
K02939	233.4
K02945	235.65
K02946	233.28
K02948	139.08
K02950	233.38
K02952	313.33
K02954	349.14
K02956	233.38
K02959	233.38
K02961	313.33
K02963	233.4
K02965	313.33
K02967	233.42
K02968	233.4
K02970	231.84
K02972	0
K02982	313.33
K02986	313.33
K02988	393.26
K02990	233.4
K02992	233.4
K02994	313.33
K02996	233.38
K03040	313.33
K03043	232.73
K03046	232.9
K03048	43.96
K03060	170.72
K03070	237.16
K03071	111.28
K03072	167.76
K03073	194.2
K03074	167.74
K03075	223.32
K03076	315.61
K03077	1.24
K03078	9.81
K03079	0
K03086	257.98
K03087	0.5
K03088	325.77
K03089	111.3
K03090	1.22
K03091	14.15
K03092	181.59
K03093	0.62
K03095	42.3
K03098	44.27
K03100	330.11
K03101	236.48
K03106	233.4
K03110	233.42
K03111	311.69
K03112	0
K03113	32.02
K03116	202.17
K03117	148.95
K03118	180.98
K03119	0
K03146	0
K03147	152.99
K03148	47.11
K03149	156.89
K03150	59.91
K03151	58.69
K03152	94.69
