function.	oral_7
K00625	179.36
K00626	186.01
K00627	235.77
K00631	48.2
K00632	3.42
K00633	2.57
K00634	1.36
K00635	0
K00638	0.17
K00639	7.32
K00640	235.59
K00641	27.66
K00643	0.4
K00645	234.1
K00646	0
K00647	59.02
K00648	246.41
K00651	127.58
K00652	49.13
K00655	239.15
K00656	365.71
K00657	334.38
K00658	57.76
K00661	162.89
K00662	0.21
K00663	0
K00666	0.8
K00672	0.2
K00673	0
K00674	190.11
K00675	0
K00677	52.54
K00680	33.33
K00681	7.76
K00683	0.33
K00684	3.13
K00685	0.2
K00686	0
K00687	176.53
K00688	374.1
K00689	10.23
K00690	116.31
K00691	39.82
K00692	2.06
K00694	3.91
K00696	0.2
K00697	0.2
K00700	226.13
K00702	0
K00703	224.82
K00705	301.33
K00709	0
K00712	3.61
K00720	1.41
K00721	4.95
K00728	0
K00737	0
K00745	0
K00748	52.66
K00752	3
K00754	16.84
K00756	172.73
K00757	67.76
K00758	1.2
K00759	233.74
K00760	235.04
K00761	234.27
K00762	233.07
K00763	183.76
K00764	232.28
K00765	55.86
K00766	46.98
K00767	9.86
K00768	1.98
K00769	59.57
K00772	0.2
K00773	233.27
K00782	38.84
K00783	232.15
K00784	181.75
K00785	52.3
K00786	15.77
K00788	115.64
K00789	241.3
K00790	412.31
K00791	234.28
K00793	70.87
K00794	71.87
K00795	50.73
K00796	196.28
K00797	112.93
K00798	36.4
K00799	28.74
K00800	234.02
K00801	0.17
K00803	0
K00805	301.78
K00806	236.84
K00808	0.2
K00809	1.93
K00812	5.31
K00813	50.53
K00817	186.41
K00818	7.38
K00819	7.01
K00820	234.29
K00821	37.69
K00822	0.2
K00823	0.59
K00824	2.9
K00826	236.75
K00830	0.4
K00831	179.49
K00832	1.25
K00833	49.13
K00835	1
K00836	45.99
K00839	5.54
K00840	0
K00841	176.96
K00842	0
K00844	0
K00845	184.73
K00847	218.8
K00848	7.99
K00849	216.02
K00850	234.31
K00851	73.55
K00852	100.07
K00853	0.67
K00854	49.24
K00855	0.2
K00856	0
K00857	231.82
K00858	234.27
K00859	234.94
K00860	0.17
K00862	0
K00863	132.99
K00864	230.69
K00865	227.12
K00867	229.59
K00868	330.99
K00869	182.17
K00870	0
K00872	227.84
K00873	266.3
K00874	222.06
K00876	243.98
K00878	114.78
K00879	45.45
K00880	52.27
K00881	1.04
K00882	339.06
K00883	0
K00884	48.74
K00885	48.86
K00886	3.66
K00887	179.36
K00891	234.27
K00892	0
K00895	1
K00897	4.84
K00899	0
K00901	51.13
K00906	0
K00912	52.66
K00917	250.29
K00918	0
K00919	106.79
K00924	2.4
K00925	237.06
K00926	224.12
K00927	234.15
K00928	220.08
K00929	1.36
K00930	45.24
K00931	235.52
K00932	0
K00936	58.19
K00937	40.56
K00938	180.24
K00939	237.95
K00940	197.24
K00941	104.42
K00942	236.01
K00943	232.34
K00945	233.27
K00946	54.66
K00947	0
K00948	379.26
K00949	180.96
K00950	178.53
K00951	234.27
K00954	229.24
K00955	0
K00956	3.88
K00957	4.83
K00958	0.17
K00962	233.22
K00963	267.08
K00965	253.7
K00966	0
K00968	1.39
K00969	187.67
K00970	54.52
K00971	4.35
K00972	0
K00973	176.92
K00974	230.34
K00975	370.52
K00978	0.33
K00979	52.66
K00980	16.35
K00981	237.53
K00982	52.73
K00983	52.32
K00984	0
K00986	0.37
K00988	0
K00989	52.73
K00990	49.4
K00991	76.4
K00992	1.2
K00993	0
K00995	238.74
K00996	38.15
K00997	183.81
K00998	50.86
K01000	234.27
K01002	0
K01003	0
K01004	1
K01006	57.64
K01007	3.5
K01008	49.02
K01011	29.92
K01012	62.25
K01023	0.25
K01026	3.96
K01027	0
K01028	2.05
K01029	2.05
K01031	0
K01032	0
K01034	20.97
K01035	20.97
K01039	0
K01040	0
K01042	47.69
K01046	0.51
K01048	16.66
K01051	0.33
K01053	6.95
K01055	0
K01056	234.39
K01057	53.06
K01058	2.55
K01060	23.5
K01061	0.86
K01066	0
K01067	0.2
K01069	52.05
K01070	52.33
K01071	179.19
K01073	0.25
K01075	0
K01077	4.17
K01078	0
K01079	192.75
K01081	143.95
K01082	50.48
K01083	0.5
K01085	8.24
K01086	0
K01087	0.2
K01089	47.37
K01090	189.33
K01091	188.89
K01092	233.82
K01093	0
K01095	50.53
K01096	49.24
K01101	71.53
K01104	339.53
K01113	0.95
K01114	0.12
K01117	0.12
K01118	132.96
K01119	187.85
K01120	0
K01121	0
K01126	238.14
K01129	53.16
K01130	0.2
K01133	0
K01134	0
K01135	0
K01136	0
K01137	0
K01138	1.54
K01139	50.53
K01141	49.53
K01142	237.63
K01144	1.03
K01146	0
K01147	49.2
K01150	0
K01151	68.11
K01153	377.64
K01154	410.91
K01155	20.18
K01156	177.56
K01158	0
K01159	54.91
K01160	6.48
K01163	0.25
K01165	0
K01166	49.56
K01167	0
K01169	0
K01173	0.97
K01174	1.18
K01175	49.53
K01176	90.71
K01178	0
K01179	1.52
K01181	0.87
K01182	44.98
K01183	3.15
K01184	0
K01185	32.15
K01186	43.63
K01187	55.1
K01188	0.33
K01190	98.14
K01191	122.93
K01192	0
K01193	329.31
K01194	0.33
K01195	113.97
K01197	0.77
K01198	8.79
K01200	175.6
K01201	0.91
K01205	0
K01206	13.34
K01207	380.12
K01208	1.74
K01209	2.21
K01210	0
K01212	1
K01215	176.41
K01216	0
K01218	1.7
K01219	0
K01220	135.66
K01222	141.48
K01223	745.219999999999
K01224	2.25
K01226	175.08
K01227	15.45
K01232	7.35
K01233	0
K01235	0.54
K01236	1.2
K01239	19.04
K01241	0.2
K01243	233.56
K01246	228.89
K01247	0.37
K01250	0
K01251	1.59
K01252	1
K01253	0
K01255	53.79
K01256	97.54
K01258	236.94
K01259	4
K01261	179.11
K01262	235.88
K01263	0
K01264	0
K01265	238.33
K01266	0
K01267	2.25
K01269	0
K01270	52.31
K01271	182.64
K01273	1.89
K01274	119.87
K01277	0
K01278	3.2
K01281	145.86
K01283	0
K01284	4.28
K01286	27.16
K01295	10.88
K01297	2.93
K01299	0.37
K01301	0
K01303	0
K01304	163.82
K01305	0.25
K01308	0
K01318	0.17
K01322	2.6
K01338	54.24
K01342	0
K01347	47.1
K01354	3.33
K01355	0
K01356	88.88
K01358	246.02
K01361	121.32
K01372	149.46
K01387	0
K01390	12.06
K01392	0
K01399	0
K01400	0
K01401	0.17
K01406	0.6
K01407	33.28
K01409	235.98
K01414	50.53
K01415	0
K01417	0
K01419	84.14
K01420	95.98
K01421	179.72
K01424	232.07
K01425	2.56
K01426	165.94
K01427	0
K01428	16.14
K01429	15.74
K01430	15.74
K01432	0
K01433	48.8
K01434	1.18
K01436	40.71
K01438	38.67
K01439	235.09
K01440	0
K01442	6.01
K01443	232.85
K01444	0.91
K01446	10.84
K01447	10.97
K01448	201.48
K01449	0.25
K01451	2
K01452	0
K01453	0
K01455	0.4
K01457	0.2
K01458	0
K01460	2.16
K01461	0
K01462	377.9
K01464	0.5
K01465	186.58
K01466	5.42
K01467	144.7
K01468	4.7
K01469	0
K01470	0.4
K01471	0
K01473	0
K01474	0
K01476	0.49
K01477	0
K01478	139.98
K01479	4.7
K01480	6.4
K01482	0
K01483	0.2
K01484	0
K01485	35.67
K01486	65.31
K01487	0.7
K01488	160.5
K01489	231.48
K01491	234.07
K01492	0
K01493	181.78
K01494	52.73
K01495	198.17
K01496	5.33
K01497	18.25
K01499	0.2
K01501	1.58
K01502	0.2
K01505	2.13
K01507	163.03
K01512	217.56
K01515	235.57
K01518	0
K01520	234
K01521	0
K01523	5.33
K01524	94.86
K01525	51.86
K01531	46.23
K01533	160.5
K01534	239.69
K01535	0
K01537	179.19
K01545	0.2
K01546	1.02
K01547	1.02
K01548	1.02
K01551	3.55
K01555	1.68
K01556	0.98
K01560	44.75
K01561	0.2
K01563	0
K01567	0.5
K01568	0
K01569	0.2
K01571	80.28
K01572	72.66
K01573	36.79
K01574	0.2
K01575	180.21
K01576	0
K01577	0.2
K01578	0.2
K01579	4.81
K01580	1.64
K01581	2.98
K01582	104.41
K01583	6.78
K01584	0
K01585	4.98
K01586	223.19
K01588	232.28
K01589	234.27
K01590	2.5
K01591	233.07
K01593	0
K01594	0
K01595	191.45
K01596	2
K01597	182.17
K01598	144.7
K01599	46.71
K01601	0.33
K01602	0
K01607	21.93
K01608	0
K01609	23.03
K01610	90.43
K01611	1.42
K01613	55.95
K01615	0
K01616	0
K01617	0
K01619	236.51
K01620	115.31
K01621	13.98
K01622	0
K01623	4.15
K01624	240.28
K01625	257.21
K01626	346.4
K01627	52.66
K01628	55.39
K01629	0.47
K01630	0.25
K01631	0
K01633	182.32
K01635	261.78
K01637	0
K01638	0
K01639	85.1
K01640	1.68
K01641	179.24
K01643	44.47
K01644	45.87
K01646	44.47
K01647	122.22
K01649	179.29
K01652	281.78
K01653	173.18
K01654	16.53
K01655	0
K01657	72.97
K01658	60.48
K01659	1.17
K01661	56.61
K01662	61.79
K01664	51.66
K01665	51.54
K01666	0
K01667	11.79
K01668	2.2
K01669	38.41
K01671	0
K01673	224.97
K01674	13.03
K01676	1.62
K01677	0.25
K01678	0.25
K01679	87.07
K01681	115.02
K01682	34.89
K01683	0
K01684	0
K01685	0.5
K01686	194.01
K01687	175.94
K01689	235.28
K01690	1.37
K01692	0.53
K01693	7.49
K01695	70.69
K01696	191.47
K01697	3.11
K01698	42.76
K01699	0
K01703	166.75
K01704	173.02
K01706	0
K01707	0
K01708	0
K01709	0.33
K01710	231.34
K01711	1.28
K01712	5.77
K01713	0
K01714	227.97
K01715	3.65
K01716	48.4
K01719	44.9
K01720	1.6
K01721	0.4
K01724	0.86
K01725	0.2
K01727	24.49
K01728	0
K01729	0.99
K01730	0
K01733	229.43
K01734	83.6
K01735	233.34
K01736	234.02
K01737	63.02
K01738	237.36
K01739	177.41
K01740	134
K01744	54.54
K01745	7.08
K01746	1.35
K01749	41.8
K01750	34.09
K01751	0.49
K01752	376.33
K01753	2.41
K01754	212.5
K01755	213.85
K01756	234.52
K01758	0
K01759	350.48
K01760	62.35
K01761	1.11
K01766	52.03
K01768	2.8
K01770	53.57
K01771	0.29
K01772	79.07
K01775	236.18
K01776	232.94
K01777	0.25
K01778	55.58
K01779	46.59
K01781	0
K01782	1.37
K01783	272.61
K01784	292.66
K01785	214.9
K01787	0.25
K01788	228.41
K01790	149.63
K01791	63.28
K01792	56.22
K01795	0
K01796	0
K01799	0
K01800	0.2
K01801	0
K01802	6.06
K01803	277.59
K01804	7.45
K01805	48.19
K01807	231.42
K01808	12.07
K01809	230.76
K01810	234.96
K01811	0.57
K01812	164.19
K01813	1.27
K01814	56.06
K01815	3.73
K01816	8.76
K01817	167.49
K01818	56.21
K01819	287.75
K01820	0.33
K01821	180.9
K01823	182.17
K01825	0
K01826	1.38
K01829	0.4
K01834	238.65
K01835	182.25
K01838	41.29
K01839	185.2
K01840	65.25
K01841	0
K01843	0.45
K01844	0
K01845	44.49
K01846	0
K01847	3.21
K01848	0.01
K01849	0.01
K01850	0
K01851	0
K01854	119.36
K01856	0
K01857	0
K01858	0.4
K01866	235.06
K01867	234.47
K01868	233.11
K01869	234.47
K01870	235.6
K01872	234.52
K01873	234.27
K01874	234.27
K01875	234.52
K01876	238.98
K01878	230.17
K01879	230.17
K01880	4.1
K01881	234.51
K01883	234.27
K01884	0.12
K01885	57.19
K01886	54.04
K01887	234.48
K01889	234.47
K01890	234.27
K01892	236.77
K01893	229.49
K01894	1.2
K01895	5.88
K01896	0
K01897	102.93
K01902	54.16
K01903	54.16
K01905	0
K01906	0
K01907	0
K01908	0.2
K01910	51.13
K01911	58.14
K01912	1.42
K01914	189.76
K01915	240.56
K01916	183.54
K01918	6.26
K01919	203.14
K01920	1.4
K01921	237.44
K01922	144.7
K01923	233.74
K01924	235.27
K01925	234.27
K01926	180.28
K01928	277.29
K01929	234.27
K01933	231.77
K01934	233.48
K01935	97.17
K01937	231.76
K01938	190.26
K01939	203.77
K01940	213.85
K01941	0.2
K01945	233.61
K01947	1
K01950	1.2
K01951	240.58
K01952	311.45
K01953	44.63
K01955	228.01
K01956	228.01
K01958	38.17
K01959	0
K01960	0
K01961	232.44
K01962	232.27
K01963	233.48
K01965	0.53
K01966	1.53
K01968	0
K01969	0
K01971	0
K01972	234.27
K01974	0
K01975	0.2
K01989	443.34
K01990	1701.99
K01991	12.7
K01992	1512.64
K01993	5.16
K01994	0
K01995	177.38
K01996	177.38
K01997	177.38
K01998	177.58
K01999	183.61
K02000	56.95
K02001	2.91
K02002	61.67
K02003	1160.7
K02004	967.330000000001
K02005	150.07
K02006	44.71
K02007	46.04
K02008	44.71
K02009	1.51
K02010	122.87
K02011	123.58
K02012	149.3
K02013	432.5
K02014	107.6
K02015	537.88
K02016	317.58
K02017	56.27
K02018	58.52
K02019	17.14
K02020	60.56
K02021	0
K02022	0.6
K02024	8.04
K02025	189.39
K02026	188.92
K02027	198.32
K02028	693.65
K02029	528.97
K02030	940.48
K02031	150.36
K02032	193.04
K02033	198.53
K02034	199.53
K02035	435.06
K02036	397.64
K02037	252.27
K02038	252.27
K02039	212.25
K02040	256.39
K02041	4.07
K02042	8.18
K02043	0
K02044	4.24
K02045	1.97
K02046	1.97
K02047	1.97
K02048	1.97
K02049	9.18
K02050	13.22
K02051	13.22
K02052	32
K02053	34.33
K02054	34.33
K02055	34.25
K02056	186.83
K02057	373.66
K02058	6.27
K02062	49.2
K02063	51.53
K02064	51.53
K02065	52.99
K02066	52.99
K02067	52.99
K02068	49.27
K02069	49.52
K02071	245.17
K02072	245.17
K02073	338.05
K02074	2.2
K02075	2.2
K02076	34.66
K02077	3.2
K02078	427.38
K02079	0
K02080	0
K02081	1.2
K02082	131.92
K02083	5.36
K02086	179.36
K02099	6.45
K02100	0
K02103	0.88
K02106	13.87
K02107	5.35
K02108	232.28
K02109	231.15
K02110	232.28
K02111	232.28
K02112	232.28
K02113	90.03
K02114	232.28
K02115	232.28
K02116	49.9
K02117	48.19
K02118	48.19
K02119	48.19
K02120	48.19
K02121	41.45
K02122	48.19
K02123	48.19
K02124	48.19
K02160	232.44
K02164	0.12
K02167	0
K02168	46.22
K02169	48.92
K02170	1
K02171	0.24
K02172	0.24
K02173	1.74
K02182	0
K02188	1.75
K02189	1.71
K02190	1.51
K02191	1.51
K02192	0.75
K02193	49.73
K02194	49.73
K02195	49.73
K02196	45.9
K02197	49.73
K02198	49.73
K02199	99.26
K02200	90.95
K02203	0
K02204	1.2
K02205	0
K02217	89.99
K02221	231.34
K02224	1.83
K02225	0.2
K02226	2.83
K02227	1.83
K02228	0.2
K02229	0.2
K02230	0.57
K02231	2.03
K02232	1.83
K02233	2.23
K02234	0.32
K02236	177.62
K02237	244.33
K02238	236.26
K02240	180.56
K02241	0
K02242	179.61
K02243	179.36
K02244	179.36
K02245	170.56
K02246	145.79
K02248	179.82
K02250	0.17
K02251	0
K02255	0
K02258	0.2
K02259	2.35
K02274	2.38
K02275	2.38
K02276	3.36
K02277	1.74
K02278	30.16
K02279	32.36
K02280	32.36
K02281	0.2
K02282	31.03
K02283	36.36
K02291	5.58
K02297	0.37
K02298	0.37
K02299	0.54
K02300	0.37
K02302	2.97
K02303	2.37
K02304	2.51
K02305	0.12
K02313	234.27
K02314	270.93
K02315	3.25
K02316	234.55
K02317	0
K02334	17.89
K02335	235.27
K02336	0
K02337	236.26
K02338	232.94
K02339	49.4
K02340	234.27
K02341	234.77
K02342	134.3
K02343	236.6
K02344	49.53
K02345	0
K02346	220.51
K02347	0.17
K02348	172.66
K02351	0
K02352	0.37
K02355	234.69
K02356	232.94
K02357	234.27
K02358	278.15
K02361	2.93
K02362	0
K02363	1
K02364	1
K02371	187.95
K02372	243.93
K02377	1.28
K02379	50.48
K02380	47.03
K02381	0.34
K02383	0
K02385	2.48
K02386	0.4
K02387	3.09
K02388	2.89
K02389	2.89
K02390	2.89
K02391	0.4
K02392	3.64
K02393	0.4
K02394	0.4
K02395	0.5
K02396	2.89
K02397	2.69
K02398	0.75
K02399	0
K02400	2.89
K02401	2.64
K02402	0
K02403	0
K02404	0.24
K02405	2.49
K02406	4.63
K02407	2.49
K02408	2.89
K02409	2.89
K02410	2.89
K02411	2.69
K02412	2.89
K02413	2.49
K02414	0.74
K02415	2.88
K02416	2.88
K02417	3.33
K02418	2.48
K02419	2.89
K02420	2.89
K02421	2.64
K02422	2.73
K02423	0
K02424	339.44
K02425	0
K02426	51.54
K02427	49.4
K02428	193.85
K02429	18.03
K02430	45.2
K02431	52.47
K02433	183.89
K02434	182.56
K02435	182.81
K02436	2.16
K02437	74.11
K02438	50.09
K02439	49.53
K02440	488.46
K02441	17.26
K02443	0.17
K02444	51.48
K02445	67.63
K02446	49.86
K02448	0.12
K02450	0
K02451	0
K02452	0
K02453	0.2
K02454	0.32
K02455	0.2
K02456	0.2
K02457	0.2
K02458	0
K02459	0
K02460	0.2
K02461	0.2
K02462	0
K02463	0
K02464	0
K02466	6.82
K02467	0
K02468	6.82
K02469	236.27
K02470	235.15
K02471	25.39
K02472	36.82
K02473	2.02
K02474	3.64
K02475	18.08
K02476	17.91
K02477	11.02
K02478	9.05
K02479	0
K02480	0
K02481	0
K02482	0.2
K02483	5.14
K02484	8.27
K02485	0
K02486	0
K02487	30.12
K02488	0.2
K02490	0
K02492	43.51
K02493	234.27
K02494	50.53
K02495	279.01
K02496	50.53
K02497	0.17
K02498	50.73
K02499	34.66
K02500	55.86
K02501	56.86
K02502	5.58
K02503	233.15
K02504	49.94
K02505	49.53
K02506	49.36
K02507	50.86
K02508	1.38
K02509	1.38
K02510	1.38
K02511	0
K02517	54.99
K02518	234.27
K02519	235.31
K02520	234.27
K02521	48.86
K02523	52.66
K02525	3.82
K02526	11.07
K02527	52.66
K02528	234.27
K02529	663.99
K02530	142.65
K02531	120.5
K02532	6.24
K02533	1.2
K02535	50.73
K02536	54.67
K02538	0.88
K02548	67.61
K02549	54.68
K02550	0
K02551	56.61
K02552	54.89
K02553	48.08
K02554	0
K02556	3.63
K02557	6.74
K02558	50.76
K02560	49.53
K02562	9.58
K02563	234.27
K02564	233.13
K02565	3.37
K02566	0
K02567	49.53
K02568	49.53
K02569	49.53
K02570	49.53
K02571	6.57
K02572	56.63
K02573	49.53
K02574	49.53
K02575	3.27
K02584	0
K02585	0
K02586	0
K02587	0.01
K02588	0.01
K02589	0
K02590	0
K02591	0
K02592	0
K02593	0
K02594	0.25
K02595	0
K02596	0
K02597	0
K02598	0.25
K02600	234.27
K02601	234.47
K02609	0
K02610	0
K02611	0
K02612	0
K02613	1.93
K02614	136.76
K02615	0
K02616	0
K02617	0
K02618	0
K02619	51.36
K02621	230.69
K02622	232.02
K02623	0
K02624	0
K02625	0
K02626	0
K02635	0
K02636	0
K02647	53.8
K02650	0.74
K02651	34.75
K02652	1.61
K02653	1.61
K02654	3.62
K02655	2.12
K02656	49.2
K02657	0
K02658	0
K02659	0
K02660	0
K02661	0
K02662	0.49
K02663	1.24
K02664	1
K02665	1
K02666	1.12
K02667	0
K02668	0
K02669	1.25
K02670	2
K02671	1
K02672	1
K02673	1
K02674	1
K02676	1
K02679	47.54
K02680	47.54
K02681	48.2
K02682	49.41
K02686	49.41
K02687	232.27
K02688	0.25
K02742	48.2
K02744	32.58
K02745	24.74
K02746	24.74
K02747	24.62
K02750	3.99
K02753	0.17
K02755	1.6
K02756	0.9
K02757	219.86
K02759	334.96
K02760	406.95
K02761	450.94
K02763	1
K02765	4.35
K02768	15.83
K02769	3.16
K02770	245.54
K02771	1.39
K02773	80.59
K02774	80.19
K02775	82.97
K02777	91.46
K02778	0
K02779	323.4
K02781	43.99
K02782	0
K02783	22.98
K02784	49.53
K02786	130.36
K02788	136.63
K02791	41.94
K02793	156.28
K02794	417.87
K02795	386.17
K02796	378.13
K02798	8.91
K02800	19.16
K02802	1
K02803	6.99
K02804	11.95
K02805	33.19
K02806	51.2
K02808	0
K02810	232.61
K02812	0
K02813	0
K02814	0
K02815	0
K02819	169.87
K02821	202.52
K02822	311.88
K02823	127.47
K02824	229.02
K02825	235.15
K02826	0.17
K02827	0.17
K02828	0.17
K02829	0.17
K02834	234.27
K02835	234.27
K02836	234.27
K02837	232.02
K02838	234.27
K02839	0.37
K02840	0
K02841	8.6
K02843	50.73
K02844	0
K02846	0
K02847	39.05
K02848	0
K02849	0
K02850	0
K02851	217.71
K02852	33.28
K02853	33.28
K02854	0
K02855	0.21
K02856	0.54
K02858	17.25
K02859	34.99
K02860	234.27
K02862	0
K02863	234.27
K02864	234.27
K02867	234.27
K02871	232.94
K02874	234.27
K02876	233.27
K02878	233.27
K02879	234.27
K02881	234.27
K02884	234.32
K02886	234.27
K02887	234.27
K02888	234.27
K02890	235.6
K02892	234.27
K02895	234.27
K02897	87.99
K02899	232.94
K02902	235.28
K02904	234.27
K02906	234.27
K02907	234.27
K02909	273.09
K02911	232.94
K02913	392.1
K02914	232.94
K02916	234.27
K02919	264.93
K02926	234.27
K02927	0
K02931	234.27
K02933	234.27
K02935	232.94
K02939	234.15
K02945	234.77
K02946	233.77
K02948	233.27
K02950	233.11
K02952	234.27
K02954	360.249999999999
K02956	232.93
K02959	232.94
K02961	234.27
K02963	234.15
K02965	234.27
K02967	235.6
K02968	234.27
K02970	232.15
K02972	0
K02982	234.27
K02986	234.27
K02988	234.27
K02990	234.15
K02992	234.44
K02994	234.27
K02996	232.94
K03040	234.27
K03043	234.27
K03046	234.27
K03048	179.36
K03060	232.34
K03070	254.54
K03071	49.41
K03072	52.73
K03073	109.77
K03074	51.4
K03075	234.27
K03076	252.89
K03077	0.24
K03078	38.25
K03079	0
K03086	235.23
K03087	0
K03088	262.5
K03089	50.93
K03090	0.42
K03091	2.83
K03092	37.87
K03093	0.25
K03095	177.65
K03098	0.4
K03100	507.89
K03101	241.13
K03106	234.27
K03110	235.6
K03111	505.4
K03112	0
K03113	50.96
K03116	58.54
K03117	52.43
K03118	59.27
K03119	0
K03146	0
K03147	1.94
K03148	0.64
K03149	3.72
K03150	1.21
K03151	229.14
K03152	124.94
K03153	2.37
K03154	2.94
K03168	234.8
K03169	121.52
K03177	234.27
K03179	39.24
K03181	35.82
K03182	36.3
K03183	42.94
K03184	34.83
K03185	35.23
K03186	36.3
K03187	16.14
K03188	16.14
K03189	16.14
K03190	16.14
