function.	GI_1
K00299	62.4324324
K00301	0
K00302	62.5054784
K00303	62.6515704
K00304	62.4324324
K00305	62.4324324
K00309	0.073046
K00311	98.108108
K00313	0.2921841
K00315	0
K00316	0
K00317	0
K00318	0
K00322	0
K00324	152.9729728
K00325	81.1711711
K00329	35.6756756
K00330	94.6676405
K00331	93.8954397
K00332	89.2622351
K00333	89.2622351
K00334	95.4694075
K00335	94.7702528
K00336	95.8050714
K00337	94.6676405
K00338	94.6676405
K00339	94.6676405
K00340	94.5945945
K00341	94.6676405
K00342	94.6676405
K00343	94.6676405
K00344	107.0270269
K00346	5.4054054
K00347	5.4054054
K00348	5.4054054
K00349	5.4054054
K00350	5.4054054
K00351	5.4054054
K00353	0
K00354	0
K00355	9.211103
K00356	35.7487217
K00358	0.8452468
K00359	0.2191381
K00362	9.211103
K00363	8.9189189
K00364	0.2191381
K00365	0
K00366	1.0956903
K00367	0
K00368	0
K00370	17.8378378
K00371	17.8378378
K00372	9.284149
K00373	17.8378378
K00374	17.8378378
K00375	317.0562451
K00376	8.9189189
K00378	10.2038332
K00380	89.1891891
K00381	98.108108
K00382	341.0508188
K00383	107.0270269
K00384	168.0934987
K00385	2.3374726
K00387	0
K00389	2.4626944
K00390	54.1100559
K00392	0.146092
K00394	2.0087655
K00395	2.0087655
K00404	44.5945945
K00405	80.2702702
K00406	62.4324324
K00407	80.2702702
K00411	89.1891891
K00412	89.1891891
K00413	89.1891891
K00423	0
K00425	237.3703431
K00426	237.3703431
K00427	0
K00428	12.007722
K00432	95.9963824
K00433	1.0956903
K00435	0
K00436	0
K00441	0
K00446	8.9189189
K00448	8.9189189
K00449	8.9189189
K00450	26.7567567
K00451	89.1891891
K00452	0
K00453	89.1891891
K00455	35.6756756
K00457	89.1891891
K00459	169.4594593
K00462	0
K00466	0
K00467	0
K00469	0
K00470	8.9189189
K00471	0
K00472	0
K00476	0
K00477	44.5945945
K00479	0
K00480	124.8648647
K00481	0
K00483	0
K00484	0
K00485	8.9189189
K00486	0
K00491	0
K00492	0
K00493	0
K00495	0
K00496	0
K00499	0
K00500	0
K00505	0
K00507	89.1891891
K00508	0
K00510	0.3652301
K00517	8.9189189
K00520	0
K00523	71.3513513
K00525	101.012209
K00526	94.6572054
K00527	22.364604
K00528	184.5142438
K00529	133.7837836
K00530	0
K00531	0.3652301
K00532	0.5113221
K00533	0.146092
K00534	0
K00537	127.1832062
K00538	0.146092
K00539	0
K00540	80.1377438
K00543	0
K00547	1.0956903
K00548	100.7304601
K00549	98.9237886
K00554	99.9999999
K00556	0
K00557	0.073046
K00558	92.811576
K00559	0
K00560	97.5407839
K00561	0
K00563	1.5583151
K00564	0.146092
K00566	110.8421161
K00567	179.0771851
K00568	89.1891891
K00569	89.1891891
K00570	0
K00571	0.8452468
K00573	178.5244702
K00574	74.0662283
K00575	57.3240808
K00584	0
K00588	0.073046
K00590	0
K00595	5.6506313
K00596	0
K00598	9.0650109
K00599	9.0507496
K00600	134.7747746
K00602	102.0557236
K00603	4.9253887
K00604	101.0643847
K00605	96.3598733
K00606	87.9522765
K00607	0
K00608	0
K00609	180.2702701
K00610	8.5098612
K00611	5.6245435
K00612	8.9919649
K00613	0
K00614	0
K00615	127.0520712
K00616	99.2764965
K00619	0
K00620	93.6449963
K00624	0
K00625	90.8062888
K00626	701.4341361
K00627	126.033601
K00631	0
K00632	80.2702702
K00633	4.5305924
K00634	3.9966607
K00638	8.5881248
K00639	6.2506522
K00640	105.5045392
K00641	89.1891891
K00643	8.9189189
K00645	100.7304601
K00646	0
K00647	11.2355212
K00648	162.1920761
K00651	10.6647188
K00652	97.7564436
K00655	193.2554174
K00656	19.2980625
K00657	16.4548332
K00658	92.2779922
K00661	14.4283279
K00662	0.4382761
K00663	0
K00666	132.7903578
K00672	0
K00673	0
K00674	91.2344776
K00675	0.5234965
K00676	1.5878813
K00677	99.9999999
K00680	1.2835229
K00681	472.8487943
K00683	0
K00684	63.4237712
K00685	89.1891891
K00686	1.0956903
K00687	0
K00688	15.2648788
K00689	0
K00690	0.4382761
K00691	3.3809872
K00692	0.3652301
K00694	9.138057
K00696	0
K00697	8.9189189
K00700	81.6630143
K00701	0
K00702	0
K00703	63.8130021
K00705	54.7897318
K00712	0
K00713	0
K00720	0
K00721	9.5203311
K00737	0
K00745	0
K00748	94.5945945
K00752	0
K00754	1.0956903
K00756	2.8609691
K00757	8.4489895
K00758	0
K00759	100.3530557
K00760	12.4908692
K00761	100.7722007
K00762	100.7548088
K00763	99.3738912
K00764	104.5618977
K00765	99.4156317
K00766	97.6381786
K00767	99.6347698
K00768	6.9654597
K00769	0
K00772	0.073046
K00773	99.9999999
K00776	0
K00777	0
K00782	4.6332046
K00783	99.9269539
K00784	11.8751956
K00785	0
K00786	0.3652301
K00788	103.2922883
K00789	100.8887265
K00790	156.14317
K00791	104.9549548
K00793	98.4295105
K00794	106.5762286
K00795	89.1891891
K00796	99.1112733
K00797	12.8512296
K00798	94.2171901
K00799	615.4054048
K00800	100.1460919
K00801	0
K00803	0
K00805	5.320185
K00806	102.0452884
K00808	0
K00809	0
K00810	0
K00812	210.7523738
K00813	0
K00817	206.8809348
K00818	40.3088803
K00819	54.2857142
K00820	99.0521408
K00821	93.5719502
K00822	89.1891891
K00823	143.1409787
K00824	161.0518625
K00826	189.9805209
K00830	62.4324324
K00831	98.0277574
K00832	151.6946675
K00833	95.5268008
K00835	0
K00836	62.5054784
K00837	47.276427
K00839	0.2921841
K00840	0
K00841	0.2191381
K00842	0
K00843	0
K00844	3.2348951
K00845	16.3205677
K00847	15.558802
K00848	7.7185293
K00849	8.89944
K00850	26.3783088
K00851	0.146092
K00852	4.563637
K00853	0.8156805
K00854	20.6114995
K00855	0
K00856	89.4813732
K00857	8.2055028
K00858	99.9269539
K00859	98.6486485
K00860	5.9167275
K00862	0
K00863	1.0956903
K00864	94.9041705
K00865	85.825246
K00867	0
K00868	90.5993251
K00869	0
K00870	0
K00872	2.3496469
K00873	100.7913318
K00874	20.1245261
K00875	0
K00876	17.5745243
K00878	5.6854151
K00879	0.9182928
K00880	0.073046
K00881	0
K00882	4.5897249
K00883	0
K00884	0
K00885	0
K00886	0
K00887	0
K00891	102.0939858
K00892	0
K00895	5.4054054
K00897	0
K00899	1.3148283
K00901	98.0347142
K00903	0
K00906	62.4324324
K00912	94.5945945
K00917	2.0087655
K00918	0.073046
K00919	99.9999999
K00924	0.073046
K00925	91.3732651
K00926	4.2975408
K00927	100.0730459
K00928	106.3706563
K00929	8.7655223
K00930	98.8312636
K00931	98.8190893
K00932	0
K00934	0.073046
K00936	8.1289784
K00937	103.2575045
K00938	0
K00939	100.0730459
K00940	94.99113
K00941	189.4691987
K00942	100.1460919
K00943	92.804967
K00945	99.2277991
K00946	94.5945945
K00947	0
K00948	103.11663
K00949	8.4942085
K00950	98.9251799
K00951	104.6332045
K00952	0
K00954	99.5495495
K00955	0.5843682
K00956	56.8214546
K00957	88.0496712
K00958	0
K00960	0
K00962	99.9269539
K00963	119.9026052
K00965	4.8332116
K00966	1.0643848
K00968	0
K00969	99.4765034
K00970	92.3092976
K00971	9.0072698
K00972	0.4504505
K00973	30.0900901
K00974	94.3024104
K00975	11.760409
K00978	16.0582977
K00979	94.6676405
K00980	1.0469929
K00981	103.234895
K00982	89.1891891
K00983	13.8756131
K00984	44.9598246
K00985	0
K00986	0.7722008
K00988	0
K00989	90.1387873
K00990	89.1891891
K00991	103.2609829
K00992	0.146092
K00995	99.0851855
K00996	0
K00997	92.0501582
K00998	0
K01000	100.4504503
K01002	0
K01003	62.4324324
K01004	0
K01005	2.3166023
K01006	10.3725347
K01007	91.5997077
K01008	47.3338203
K01011	109.5105916
K01012	104.0662283
K01013	0
K01023	0.7722008
K01026	3.0435841
K01027	0
K01028	124.8648647
K01029	151.9868516
K01031	187.2972971
K01032	178.3783782
K01034	1.7531045
K01035	0.8035062
K01036	0
K01039	9.0650109
K01040	9.138057
K01041	1.5444015
K01042	28.0715851
K01043	0
K01046	1.6922328
K01048	1.6313611
K01051	3.497513
K01053	89.1891891
K01054	0
K01055	98.108108
K01056	99.9999999
K01057	4.6332046
K01058	0
K01060	0.5113221
K01061	231.8918917
K01066	17.9108838
K01067	9.138057
K01069	53.7326515
K01070	89.1891891
K01071	0.146092
K01073	0
K01075	89.1891891
K01076	0
K01077	7.3880831
K01078	0
K01079	94.5945945
K01081	92.4240842
K01082	5.5514974
K01083	0
K01085	0
K01087	8.9189189
K01089	5.4054054
K01090	3.1948937
K01091	383.9298754
K01092	185.2255729
K01093	0
K01095	90.7335906
K01096	0
K01101	0
K01103	0
K01104	106.450659
K01112	0
K01113	0
K01114	81.8042366
K01115	0
K01117	0
K01118	55.1935719
K01119	6.7932798
K01120	0
K01121	0
K01126	103.1548922
K01128	0.073046
K01129	99.3304114
K01130	85.6756756
K01133	17.8378378
K01138	0.2191381
K01139	35.6756756
K01141	0
K01142	188.3735085
K01143	0
K01144	3.1618491
K01146	0
K01147	89.1891891
K01150	62.4324324
K01151	9.0646631
K01152	0
K01153	42.4320846
K01154	44.3799784
K01155	2.7670528
K01156	39.1001426
K01157	0
K01158	0
K01159	95.2346168
K01160	0
K01163	8.1150649
K01166	0
K01167	0
K01169	0
K01173	24.8606908
K01174	0
K01175	18.0569759
K01176	3.4540332
K01178	0
K01179	19.3210198
K01180	0
K01181	6.2193468
K01182	3.4331629
K01183	4.6853804
K01184	0
K01185	18.0569759
K01186	7.4611291
K01187	14.8909527
K01190	26.7070159
K01191	3.8923093
K01192	5.6801976
K01193	4.1757974
K01194	0
K01195	0.4382761
K01197	6.1358656
K01198	5.4506244
K01199	0
K01200	4.1549271
K01201	3.8923093
K01202	0.7722008
K01205	3.0888031
K01206	22.3346899
K01207	90.5161918
K01208	0
K01209	9.937737
K01210	0
K01212	6.7741487
K01214	0
K01215	0
K01216	1.5444015
K01218	7.2976451
K01219	0
K01220	0.2191381
K01222	1.8991965
K01223	7.0367665
K01224	2.4331281
K01225	0
K01226	1.5339664
K01227	0.073046
K01232	3.5062089
K01233	0.146092
K01234	0.073046
K01235	2.4331281
K01236	62.4324324
K01238	8.9189189
K01239	0.5113221
K01241	84.9034748
K01243	65.5469755
K01246	102.626526
K01247	152.9486241
K01249	0
K01250	0.073046
K01251	92.7162683
K01252	0
K01253	0
K01255	89.8466033
K01256	92.2779922
K01258	8.8750913
K01259	90.3579254
K01261	0
K01262	194.9911299
K01263	0
K01264	0
K01265	108.2785487
K01266	89.3352811
K01267	0.7304602
K01269	3.5914293
K01270	15.4370587
K01271	2.8174893
K01273	20.6257609
K01274	0
K01277	5.4054054
K01278	9.2664093
K01281	0
K01284	11.5830116
K01286	4.8210372
K01289	0
K01295	89.3352811
K01297	149.2055374
K01299	0.2921841
K01301	0
K01303	0
K01304	0.5843682
K01305	3.5549063
K01308	2.8122717
K01318	0.073046
K01322	8.9189189
K01338	176.9202405
K01342	0
K01347	0
K01354	0
K01355	0
K01356	94.7406865
K01358	109.3450206
K01361	1.120039
K01362	49.144318
K01364	0
K01372	6.9498069
K01387	1.1687363
K01390	0
K01392	0
K01399	0
K01400	0
K01401	0
K01406	0
K01407	0
K01408	0
K01409	100.5965424
K01412	0
K01414	89.1891891
K01415	0
K01417	18.8604821
K01419	80.2702702
K01420	84.5556366
K01421	6.4280497
K01422	2.5357404
K01423	0.073046
K01424	78.3599429
K01425	15.0130439
K01426	339.0650106
K01428	71.8748477
K01429	71.3513513
K01430	71.4243973
K01431	53.5135135
K01432	89.1891891
K01433	153.9382238
K01434	8.9189189
K01436	0.3652301
K01438	181.6132733
K01439	94.3145848
K01442	88.2514174
K01443	14.8474729
K01444	0
K01446	0.4382761
K01447	4.226234
K01448	116.5518799
K01449	6.8298028
K01451	223.0460188
K01452	0
K01453	0
K01455	80.3433162
K01457	17.8378378
K01458	17.8378378
K01459	0
K01460	0
K01461	35.6756756
K01462	195.8972484
K01463	18.2030679
K01464	21.0883857
K01465	180.4163621
K01466	44.7406866
K01467	30.502974
K01468	4.9253887
K01469	80.2702702
K01470	47.3199067
K01471	0
K01473	205.1351349
K01474	196.216216
K01476	64.41511
K01477	0
K01478	10.8911614
K01479	89.4083272
K01480	128.2128073
K01482	0
K01483	45.4954954
K01484	0
K01485	9.8685172
K01486	3.4696859
K01487	0.5113221
K01488	67.6604403
K01489	10.421232
K01491	162.5054783
K01492	3.0888031
K01493	10.9569028
K01494	90.8935962
K01495	18.7679571
K01496	91.4779644
K01497	0
K01499	0.073046
K01500	0
K01501	44.8137326
K01502	0
K01503	0
K01504	0
K01505	0
K01506	0.073046
K01507	91.283175
K01512	65.1838324
K01515	97.3077323
K01518	0
K01520	91.8967615
K01521	0
K01523	91.8553688
K01524	97.1025078
K01525	89.1891891
K01529	0.073046
K01531	30.8682041
K01533	107.9884517
K01534	99.7512956
K01535	8.9189189
K01537	13.8683084
K01541	0
K01545	0
K01546	85.8530731
K01547	76.9341542
K01548	85.8530731
K01550	0.073046
K01551	3.4122926
K01552	2.0139831
K01554	0.073046
K01555	89.1891891
K01556	80.2702702
K01560	134.7455562
K01561	8.9189189
K01563	0
K01564	0
K01567	0
K01569	0.7304602
K01571	47.8816654
K01572	14.7674702
K01573	1.5444015
K01574	9.138057
K01575	0.3652301
K01576	0.073046
K01577	0
K01578	80.2702702
K01579	88.9262234
K01580	40.5593238
K01581	0
K01582	0.3652301
K01583	0
K01584	98.108108
K01585	5.7706355
K01586	102.0383317
K01588	100.0730459
K01589	89.2622351
K01590	0.2921841
K01591	99.9999999
K01593	0
K01595	80.5624543
K01596	63.2481129
K01597	0
K01598	0.073046
K01599	95.810289
K01601	26.8298027
K01602	0
K01607	173.510035
K01608	0
K01609	98.5390795
K01610	9.0872726
K01611	2.8609691
K01612	0
K01613	98.8069149
K01615	0
K01616	0
K01617	0
K01618	0.073046
K01619	10.1464399
K01620	97.7720963
K01621	0
K01622	0
K01623	0.073046
K01624	102.0696371
K01625	19.3523253
K01626	154.1538835
K01627	93.8223937
K01628	57.5066958
K01629	3.9601377
K01630	80.4163622
K01631	0
K01632	0
K01633	94.9598246
K01635	0
K01636	8.9919649
K01637	80.2702702
K01638	89.1891891
K01639	7.1393788
K01640	249.8027755
K01641	0
K01643	0.6574142
K01644	339.5763328
K01646	0.5843682
K01647	206.6687535
K01649	179.4545895
K01652	790.7308072
K01653	99.4278061
K01654	13.2077637
K01655	0
K01657	98.0155831
K01658	98.0155831
K01659	53.5135135
K01661	5.4054054
K01662	105.7532435
K01664	0.6574142
K01665	42.0132874
K01666	12.3555602
K01667	1.1374309
K01668	0.073046
K01669	17.9108838
K01671	0
K01673	149.3811957
K01674	0
K01676	76.7567567
K01677	49.3304114
K01678	48.879961
K01679	89.7126856
K01681	242.5566104
K01682	80.2702702
K01684	0.073046
K01685	12.3433858
K01686	8.7150857
K01687	350.0949595
K01689	101.7461476
K01690	0
K01692	445.9459455
K01693	94.0102263
K01695	98.9043096
K01696	98.4538592
K01697	0
K01698	93.0971511
K01699	0.146092
K01703	241.9844166
K01704	277.2096418
K01706	0.5234965
K01707	8.9189189
K01708	8.9919649
K01709	16.2896101
K01710	124.8485163
K01711	7.9115795
K01712	4.9253887
K01713	0
K01714	390.8264631
K01715	100.9569027
K01716	0
K01719	94.5945945
K01720	80.2702702
K01721	17.8378378
K01724	89.2622351
K01725	8.9919649
K01726	17.9839299
K01727	0.146092
K01728	9.0650109
K01729	8.9189189
K01730	0.9182928
K01732	0
K01733	152.7587045
K01734	10.3725347
K01735	100.4261017
K01736	99.5495495
K01737	97.97906
K01738	18.7136944
K01739	0.2191381
K01740	128.9338758
K01743	17.8378378
K01744	5.3219242
K01745	5.6975895
K01746	0.073046
K01749	93.0241051
K01750	278.5735153
K01751	46.8833698
K01752	102.4835645
K01753	26.9028488
K01754	290.4021007
K01755	162.3593863
K01756	100.0730459
K01758	0
K01759	103.0035826
K01760	252.0793764
K01761	1.9965912
K01766	0
K01768	0
K01770	99.9999999
K01771	2.3896483
K01772	89.1891891
K01774	0
K01775	172.5079131
K01776	10.4334064
K01777	0.7304602
K01778	99.4765034
K01779	135.3594906
K01780	0
K01781	0
K01782	53.5135135
K01783	100.219138
K01784	50.0344359
K01785	20.1780931
K01786	2.678354
K01787	6.3236982
K01788	1.0348186
K01790	107.2106855
K01791	34.8606908
K01792	0
K01795	8.9189189
K01796	62.4324324
K01797	0
K01798	0
K01799	187.2972971
K01800	17.8378378
K01801	53.5135135
K01802	5.4054054
K01803	99.9999999
K01804	5.2140944
K01805	6.51327
K01807	92.7893143
K01808	12.3691259
K01809	89.7297296
K01810	162.4324323
K01811	8.5220355
K01812	7.0976382
K01813	3.2053289
K01814	99.4156317
K01815	8.3498556
K01816	44.6676406
K01817	98.3077671
K01818	6.6541445
K01819	0.5843682
K01820	0
K01821	117.1564227
K01822	0
K01823	0.2921841
K01825	0
K01826	44.5945945
K01828	0
K01829	0
K01834	96.4016139
K01835	12.4299976
K01838	0.5843682
K01839	3.2505478
K01840	32.1621621
K01841	40.7297645
K01843	3.4540332
K01844	0.073046
K01845	93.0658457
K01846	0.4382761
K01847	10.8108108
K01848	0.073046
K01849	0.073046
K01851	0
K01854	5.5793245
K01856	17.8378378
K01857	17.8378378
K01858	3.0888031
K01860	17.8378378
K01865	0
K01866	101.5339663
K01867	99.9999999
K01868	100.0608716
K01869	99.5495495
K01870	99.099099
K01872	99.8539079
K01873	99.9999999
K01874	100.5548018
K01875	100.9495981
K01876	101.1200389
K01878	89.3352811
K01879	89.3352811
K01880	10.2142683
K01881	101.0956902
K01883	100.1460919
K01884	0
K01885	99.4034574
K01886	97.6381786
K01887	99.5495495
K01889	99.9999999
K01890	99.9999999
K01892	100.292184
K01893	10.202094
K01894	71.3513513
K01895	283.462381
K01897	316.2781311
K01902	92.2779922
K01903	92.2779922
K01904	0
K01905	17.8378378
K01906	0
K01907	0
K01908	62.4324324
K01910	0.5843682
K01911	5.4054054
K01912	229.6545965
K01913	17.8378378
K01914	9.3255417
K01915	110.6751538
K01916	0.6695885
K01917	0
K01918	97.8451423
K01919	64.0516191
K01920	89.1891891
K01921	100.7304601
K01922	0.146092
K01923	100.0730459
K01924	99.4765034
K01925	99.9999999
K01926	9.4594595
K01928	9.8246895
K01929	13.2004591
K01932	0
K01933	99.9999999
K01934	18.8288288
K01935	88.402727
K01937	99.3304114
K01938	11.7847577
K01939	99.9999999
K01940	99.9269539
K01941	8.9189189
K01945	99.7808618
K01947	0
K01950	98.7216946
K01951	180.4633203
K01952	99.9999999
K01953	235.1351349
K01955	117.4583463
K01956	99.9269539
K01958	46.493791
K01959	0
K01960	9.2664093
K01961	228.4336844
K01962	94.3754564
K01963	94.3754564
K01965	8.9189189
K01966	3.0888031
K01968	80.2702702
K01969	89.1891891
K01970	0
K01971	36.4791818
K01972	100.438276
K01974	0
K01975	54.7552958
K01976	0
K01989	94.4485025
K01990	89.4083272
K01991	94.5945945
K01992	132.9823645
K01993	76.5094437
K01994	0
K01995	1448.6389077
K01996	1457.1073762
K01997	1475.4687105
K01998	1510.1704392
K01999	1787.472606
K02000	93.269331
K02001	93.269331
K02002	173.5396012
K02003	161.6835367
K02004	181.8588471
K02005	24.9156492
K02006	3.1531532
K02007	3.8836133
K02008	3.8836133
K02009	2.3374726
K02010	385.1205255
K02011	394.1855365
K02012	306.1650837
K02013	189.9697379
K02014	650.1544395
K02015	213.8912656
K02016	176.9129359
K02017	92.4397369
K02018	93.3162892
K02019	89.4083272
K02020	173.6596054
K02021	0.073046
K02022	0.146092
K02023	27.3411249
K02024	0
K02025	73.3041149
K02026	30.0803506
K02027	74.4923301
K02028	357.1268562
K02029	583.4477715
K02030	594.5824197
K02031	600.1972237
K02032	590.1095684
K02033	1051.5485746
K02034	1015.045044
K02035	1054.494764
K02036	99.9878256
K02037	99.9878256
K02038	99.5373751
K02039	99.2573654
K02040	106.3845698
K02041	53.5865595
K02042	160.6866324
K02043	0
K02044	80.3433162
K02045	82.1329437
K02046	54.9257365
K02047	54.475286
K02048	91.0518626
K02049	485.7974186
K02050	1071.5777929
K02051	427.1668576
K02052	179.1088384
K02053	295.8582904
K02054	152.8634038
K02055	242.490869
K02056	14.2147553
K02057	29.6104212
K02058	9.430241
K02062	0
K02063	0
K02064	0
K02065	174.8648647
K02066	174.8648647
K02067	148.108108
K02068	4.9984347
K02069	13.9173536
K02071	93.9006573
K02072	93.8276113
K02073	308.1738492
K02074	89.1891891
K02075	89.9613899
K02076	0.073046
K02077	89.3352811
K02078	128.9582245
K02079	0
K02080	0
K02081	0
K02082	0.6574142
K02083	0.5965425
K02086	0
K02099	0.5965425
K02100	0.073046
K02101	0
K02103	1.9235452
K02106	214.2731919
K02108	99.4034574
K02109	98.5025565
K02110	99.4034574
K02111	98.4295105
K02112	99.8539079
K02113	99.8539079
K02114	99.8539079
K02115	99.8539079
K02116	80.4163622
K02117	9.5272879
K02118	10.4281888
K02119	5.3445337
K02120	9.9777383
K02121	12.3395596
K02122	6.1723886
K02123	9.5272879
K02124	10.8786392
K02160	193.0801069
K02164	8.9189189
K02167	0.073046
K02168	151.6216215
K02169	92.3510382
K02170	80.3433162
K02171	0
K02172	0
K02173	0.073046
K02182	151.6946675
K02188	7.6959199
K02189	3.4575116
K02190	7.7985321
K02191	2.0452885
K02192	89.4083272
K02193	53.5135135
K02194	53.5135135
K02195	44.5945945
K02196	0
K02197	53.5135135
K02198	53.5135135
K02199	62.4324324
K02200	124.8648647
K02203	10.8668127
K02204	89.1891891
K02205	0.073046
K02217	9.5185919
K02221	91.2344776
K02224	7.9446242
K02225	0
K02226	5.9062924
K02227	7.8420119
K02228	0
K02229	0
K02230	3.8610039
K02231	7.3185154
K02232	7.6959199
K02233	7.7689659
K02234	0
K02236	0
K02237	85.2252251
K02238	75.6537618
K02239	0
K02240	0
K02241	0.9495982
K02242	2.422693
K02243	0
K02244	0
K02245	0
K02246	0
K02247	0
K02248	0
K02249	0
K02250	0
K02251	0
K02252	0
K02253	0
K02254	0
K02255	0
K02258	0
K02259	89.1891891
K02274	133.7837836
K02275	89.1891891
K02276	80.2702702
K02277	0
K02278	90.0779157
K02279	89.8466033
K02280	142.7027026
K02281	0
K02282	89.2622351
K02283	119.3425857
K02291	89.1891891
K02293	0
K02297	133.7837836
K02298	160.5405404
K02299	160.5405404
K02300	160.5405404
K02301	89.1891891
K02302	89.1891891
K02303	8.9189189
K02304	3.2383735
K02305	8.9189189
K02313	99.9269539
K02314	101.9826776
K02315	5.028001
K02316	91.081081
K02317	0
K02334	103.8422205
K02335	99.172145
K02336	0
K02337	99.7686875
K02338	99.9269539
K02339	89.1891891
K02340	99.5495495
K02341	99.5495495
K02342	193.2849836
K02343	99.5495495
K02344	0
K02345	0
K02346	98.4903822
K02347	0
K02348	1.1687363
K02351	35.6756756
K02352	0
K02355	171.1492572
K02356	99.9999999
K02357	99.9999999
K02358	190.564889
K02361	5.4054054
K02362	0
K02363	0.4504505
K02364	0
K02371	28.0642805
K02372	96.6624925
K02377	7.4611291
K02379	63.2481129
K02380	8.9189189
K02381	0
K02383	0
K02385	2.1183345
K02386	80.2702702
K02387	82.6077428
K02388	82.5346968
K02389	82.6077428
K02390	82.7538348
K02391	80.2702702
K02392	76.0262965
K02393	80.2702702
K02394	80.2702702
K02395	80.7085463
K02396	82.9729729
K02397	82.6077428
K02398	82.5346968
K02399	80.2702702
K02400	38.0131482
K02401	54.0248356
K02402	80.2702702
K02403	80.2702702
K02404	46.7859751
K02405	82.6077428
K02406	96.2746529
K02407	91.6727537
K02408	91.3805697
K02409	82.5346968
K02410	91.4536157
K02411	82.5346968
K02412	91.5266617
K02413	91.5266617
K02414	73.6888239
K02415	91.0153396
K02416	82.6077428
K02417	82.6807888
K02418	91.5266617
K02419	55.77794
K02420	55.704894
K02421	45.1059167
K02422	91.5997077
K02423	89.1891891
K02424	125.0840028
K02425	0
K02426	5.4784514
K02427	89.1891891
K02428	104.8819088
K02429	12.4282584
K02430	0
K02431	1.7896275
K02433	388.24933
K02434	93.4745555
K02435	93.778914
K02436	0
K02437	96.0555149
K02438	75.9462937
K02439	0
K02440	2.9218408
K02441	0
K02442	0
K02443	2.8000974
K02444	89.9318236
K02445	2.3061672
K02446	1.2417823
K02448	8.9189189
K02450	35.6756756
K02451	0
