KO	GI_2
K01617	46
K01619	90.27
K01620	148.2
K01621	9.63
K01622	0
K01623	0.11
K01624	250.7
K01625	178.89
K01626	189.52
K01627	95.63
K01628	129.22
K01629	17.48
K01630	83
K01631	37
K01633	97.84
K01635	0
K01637	83
K01638	84
K01639	31.75
K01640	258
K01641	0
K01643	28.95
K01644	351.95
K01646	10.95
K01647	238.64
K01649	239.96
K01652	914.05
K01653	196.47
K01654	60.65
K01655	0
K01657	135.15
K01658	131.15
K01659	83
K01661	11.74
K01662	244.19
K01664	25.05
K01665	121.53
K01666	2.1
K01667	8.48
K01668	0
K01669	38
K01671	0
K01673	243.29
K01674	0
K01676	94.63
K01677	118.28
K01678	118.28
K01679	84.38
K01681	442.83
K01682	83
K01683	0
K01684	38.99
K01685	56.16
K01686	77.39
K01687	504.16
K01689	248.78
K01690	0
K01692	471
K01693	138.28
K01695	135.27
K01696	154.78
K01697	0
K01698	166.81
K01699	18
K01703	319.65
K01704	364.27
K01706	0
K01707	37
K01708	0
K01709	42.24
K01710	225.01
K01711	59.22
K01712	59.36
K01713	0
K01714	651.72
K01715	223.98
K01716	0
K01719	94.63
K01720	83
K01721	0
K01724	83
K01725	9
K01727	0
K01728	2.57
K01729	0
K01730	0.33
K01733	210.9
K01734	105.44
K01735	210.91
K01736	188.27
K01737	141.6
K01738	219.14
K01739	5.38
K01740	299.24
K01744	22.36
K01745	63.12
K01746	1.88
K01749	144.81
K01750	227.64
K01751	87.5
K01752	329.97
K01753	92
K01754	518.57
K01755	271.27
K01756	188.27
K01758	0
K01759	251.58
K01760	360.8
K01761	87.75
K01766	0
K01768	1
K01770	187.27
K01771	3.78
K01772	83
K01775	246.98
K01776	148.27
K01777	46
K01778	206.27
K01779	178.09
K01781	0
K01782	83
K01783	189.01
K01784	355.93
K01785	117.8
K01787	35.96
K01788	24
K01790	204.89
K01791	167.26
K01792	0
K01795	0
K01796	46
K01799	166
K01800	83
K01801	129
K01802	64.87
K01803	189.27
K01804	45.28
K01805	20.81
K01807	88.69
K01808	97.17
K01809	180.12
K01810	271.38
K01811	21.34
K01812	67.51
K01813	17.31
K01814	149.91
K01815	20.19
K01816	84.38
K01817	153.27
K01818	30.86
K01819	1.4
K01820	0
K01821	45.59
K01823	0
K01825	0
K01826	46
K01829	0
K01834	98.45
K01835	142.59
K01838	0.22
K01839	78.13
K01840	11.63
K01841	88.19
K01843	18.01
K01844	0
K01845	152.56
K01846	19.88
K01847	23.26
K01848	0
K01849	0
K01850	0
K01851	0
K01854	46.74
K01856	83
K01857	0
K01858	6.75
K01866	229.84
K01867	188.27
K01868	189.23
K01869	179.27
K01870	194.27
K01872	242.94
K01873	197.27
K01874	215.66
K01875	202.91
K01876	195.6
K01878	84
K01879	84
K01880	110.27
K01881	212.24
K01883	198.27
K01884	0
K01885	187.39
K01886	151.37
K01887	188.27
K01889	188.27
K01890	188.27
K01892	189.01
K01893	105.27
K01894	83
K01895	311.13
K01896	0
K01897	484.21
K01902	93.5
K01903	92.5
K01905	17.12
K01906	1.88
K01907	0
K01908	83
K01910	10.95
K01911	11.14
K01912	245.6
K01914	95.42
K01915	274.79
K01916	3.38
K01918	140.08
K01919	141.06
K01920	83
K01921	202.96
K01922	0
K01923	188.27
K01924	188.27
K01925	188.27
K01926	106.27
K01928	107.22
K01929	105.38
K01933	188.27
K01934	105.27
K01935	72.44
K01937	179.27
K01938	104.27
K01939	203.27
K01940	194.27
K01941	37
K01945	188.27
K01947	0
K01950	187.77
K01951	280.53
K01952	195.38
K01953	386.52
K01955	270
K01956	191.15
K01958	48.45
K01959	0
K01960	24.49
K01961	266.77
K01962	152.31
K01963	175.31
K01965	0
K01966	21.76
K01968	83
K01969	83
K01971	83.66
K01972	188.27
K01974	0
K01975	101.85
K01989	173.91
K01990	1118.58
K01991	205.42
K01992	1180.6
K01993	192.75
K01994	0
K01995	864.88
K01996	864.88
K01997	864.88
K01998	864.95
K01999	883.88
K02000	99.76
K02001	99.76
K02002	182.76
K02003	910.26
K02004	909.78
K02005	135.53
K02006	94.37
K02007	109.01
K02008	109.01
K02009	78.81
K02010	501.69
K02011	502.3
K02012	521.09
K02013	571.13
K02014	942.25
K02015	715.17
K02016	611.21
K02017	145.09
K02018	171.2
K02019	95.63
K02020	181.2
K02021	0
K02022	2.76
K02024	0
K02025	307.43
K02026	345.54
K02027	333.75
K02028	631.59
K02029	1035.93
K02030	1039.58
K02031	769.03
K02032	906.54
K02033	959.03
K02034	957.15
K02035	1042.04
K02036	201.66
K02037	200.66
K02038	200.66
K02039	186.77
K02040	235.05
K02041	124.44
K02042	208.12
K02043	37
K02044	126.44
K02045	84.7
K02046	84.7
K02047	84.7
K02048	106.7
K02049	857.34
K02050	737.38
K02051	757.08
K02052	316.58
K02053	378.99
K02054	295.88
K02055	378.99
K02056	237.33
K02057	384.54
K02058	75.43
K02062	0
K02063	0
K02064	0
K02065	179.63
K02066	179.63
K02067	178.63
K02068	17.79
K02069	54.79
K02071	180.31
K02072	180.42
K02073	383.42
K02074	83
K02075	83
K02076	0
K02077	83.11
K02078	313.22
K02079	0
K02080	1.38
K02081	0.6
K02082	39.11
K02083	0.63
K02086	0
K02099	1.03
K02100	0
K02103	41.23
K02106	100.12
K02107	59.15
K02108	201.44
K02109	211.44
K02110	201.44
K02111	207.44
K02112	201.44
K02113	200.94
K02114	201.44
K02115	201.44
K02116	124.11
K02117	70.96
K02118	76.96
K02119	59.48
K02120	70.96
K02121	70.96
K02122	59.48
K02123	76.96
K02124	70.96
K02160	153.01
K02164	0
K02167	0
K02168	92
K02169	179.74
K02170	84.11
K02171	80.65
K02172	72.21
K02173	0.57
K02182	83
K02188	88.79
K02189	82.81
K02190	107.89
K02191	59.81
K02192	122.18
K02193	38
K02194	38
K02195	38
K02196	0
K02197	38
K02198	84
K02199	83
K02200	74
K02203	22.5
K02204	83
K02205	0
K02217	66.11
K02221	132.67
K02224	76.93
K02225	0
K02226	97.79
K02227	89.79
K02228	0
K02229	0
K02230	25.6
K02231	98.29
K02232	95.7
K02233	98.79
K02234	0
K02236	0
K02237	166.64
K02238	394.34
K02240	0
K02241	30.03
K02242	57.93
K02243	0
K02244	0
K02245	0
K02246	1.88
K02248	0
K02250	0
K02251	0
K02255	0
K02258	0
K02259	83
K02274	129
K02275	83
K02276	83
K02277	0
K02278	106.5
K02279	120
K02280	166
K02281	0
K02282	83
K02283	213.16
K02291	83
K02297	166
K02298	166
K02299	166
K02300	166
K02302	83
K02303	83
K02304	70.81
K02305	0
K02313	189.27
K02314	234.73
K02315	183.21
K02316	201.65
K02317	0
K02334	140.94
K02335	179.77
K02336	0
K02337	223.51
K02338	188.27
K02339	83
K02340	188.27
K02341	188.27
K02342	291.64
K02343	188.27
K02344	0
K02345	0
K02346	171.7
K02347	10.88
K02348	31.76
K02351	83
K02352	0
K02355	386.43
K02356	188.27
K02357	188.27
K02358	405.44
K02361	11.63
K02362	0
K02363	0
K02364	0
K02371	81.43
K02372	176.64
K02377	20.84
K02379	94.88
K02380	39
K02381	0
K02383	0
K02385	49.28
K02386	84
K02387	155.28
K02388	156.28
K02389	156.28
K02390	174.03
K02391	83
K02392	218.56
K02393	84
K02394	84
K02395	111.47
K02396	180.11
K02397	156.28
K02398	155.28
K02399	83
K02400	155.28
K02401	109.71
K02402	83
K02403	83
K02404	155.28
K02405	155.28
K02406	356.13
K02407	187.78
K02408	155.28
K02409	155.28
K02410	155.28
K02411	155.28
K02412	155.28
K02413	155.28
K02414	155.28
K02415	132.95
K02416	155.28
K02417	155.78
K02418	154.95
K02419	155.28
K02420	155.28
K02421	109.71
K02422	179.66
K02423	83
K02424	83.61
K02425	0
K02426	11.63
K02427	84
K02428	200.01
K02429	54.12
K02430	0
K02431	21.69
K02433	571.63
K02434	156.63
K02435	156.63
K02436	0
K02437	130.48
K02438	128.63
K02439	0
K02440	126.67
K02441	0
K02443	97.66
K02444	101.33
K02445	81.54
K02446	28.51
K02448	0
K02450	1
K02451	0
K02452	37
K02453	84
K02454	121
K02455	121
K02456	74
K02457	37
K02458	37
K02459	37
K02460	37
K02461	37
K02462	37
K02463	37
K02464	0
K02466	0
K02467	0
K02468	0
K02469	213.98
K02470	219.98
K02471	37
K02472	16.25
K02473	83.5
K02474	180.08
K02475	32.95
K02476	32.95
K02477	59.63
K02478	32.93
K02479	0
K02480	83
K02481	30.11
K02482	2
K02483	286.07
K02484	95.41
K02485	0
K02486	0
K02487	0
K02488	0
K02490	0
K02492	130.17
K02493	157.21
K02494	83
K02495	372.79
K02496	83
K02497	0
K02498	83
K02499	70.14
K02500	153.31
K02501	145.98
K02502	137.28
K02503	271.27
K02504	0
K02505	0
K02506	0
K02507	0
K02508	0
K02509	166
K02510	130.88
K02511	0
K02517	178.63
K02518	267.77
K02519	194.27
K02520	197.38
K02521	0
K02523	95.74
K02525	9
K02526	52.89
K02527	95.63
K02528	179.27
K02529	749
K02530	0.7
K02531	0
K02532	0.18
K02533	84
K02535	84
K02536	95.7
K02538	0
K02548	11.74
K02549	0.11
K02550	0
K02551	17.74
K02552	0.11
K02553	0
K02554	46
K02556	229.55
K02557	241.26
K02558	84.38
K02560	0
K02562	0
K02563	188.27
K02564	133.66
K02565	0
K02566	0.6
K02567	83
K02568	83
K02569	83
K02570	83
K02571	83
K02572	0
K02573	0
K02574	0
K02575	104.43
K02584	2
K02585	5.32
K02586	5.94
K02587	12.73
K02588	38.47
K02589	4.88
K02590	4.88
K02591	5.94
K02592	2.88
K02593	0
K02594	22.18
K02595	0
K02596	0
K02597	0
K02598	101.93
K02600	188.27
K02601	189.6
K02609	83
K02610	83
K02611	83
K02612	83
K02613	83
K02614	117.31
K02615	0
K02616	83
K02617	0
K02618	0
K02619	120.53
K02621	170.56
K02622	182.56
K02623	0
K02624	212
K02625	0
K02626	1.38
K02635	0
K02636	0
K02647	94.51
K02650	131.9
K02651	94.48
K02652	120.43
K02653	111.68
K02654	255.64
K02655	0
K02656	0
K02657	0
K02658	0
K02659	0
K02660	0
K02661	0
K02662	44.5
K02663	73.61
K02664	41.17
K02665	0
K02666	1
K02667	0
K02668	0
K02669	131.64
K02670	0
K02671	0
K02672	0
K02673	0
K02674	0
K02676	0
K02679	0
K02680	0
K02681	0
K02682	0
K02686	83
K02687	227.38
K02688	46
K02742	0
K02744	19.01
K02745	18.38
K02746	18.38
K02747	18.38
K02750	36.92
K02753	0
K02755	0
K02756	0
K02757	106.08
K02759	75.78
K02760	69.52
K02761	53.79
K02763	53.89
K02765	63
K02768	9.11
K02769	0
K02770	107.78
K02771	0
K02773	0.92
K02774	0.92
K02775	25.52
K02777	98.74
K02778	0
K02779	81.39
K02781	31.87
K02782	17.12
K02783	63.74
K02784	0
K02786	0.07
K02788	0.07
K02791	29.28
K02793	78.54
K02794	106.66
K02795	106.12
K02796	115.13
K02798	0.11
K02800	0.11
K02802	0
K02803	0
K02804	75.61
K02805	10.14
K02806	94.99
K02808	0
K02810	76.55
K02812	0
K02813	0
K02814	0.11
K02815	0.11
K02819	44.22
K02821	175.3
K02822	101.3
K02823	105.27
K02824	124.02
K02825	85.45
K02826	0
K02827	0
K02828	0
K02829	0
K02834	188.27
K02835	179.27
K02836	179.27
K02837	188.27
K02838	188.27
K02839	9.5
K02840	0
K02841	83
K02843	85
K02844	84
K02846	0
K02847	83
K02848	0
K02849	1
K02850	0
K02851	22.96
K02852	2.37
K02853	0
K02854	0
K02855	0
K02856	7.98
K02858	96.75
K02859	0
K02860	188.27
K02862	0
K02863	188.27
K02864	188.27
K02867	188.27
K02871	188.27
K02874	188.27
K02876	188.27
K02878	188.27
K02879	188.27
K02881	188.27
K02884	188.27
K02886	188.27
K02887	188.27
K02888	179.27
K02890	188.27
K02892	188.27
K02895	188.27
K02897	209.55
K02899	179.27
K02902	188.27
K02904	182.27
K02906	188.27
K02907	188.27
K02909	179.27
K02911	188.16
K02913	163.65
K02914	185.39
K02916	184.77
K02919	160.67
K02926	188.27
K02927	0
K02931	188.27
K02933	188.27
K02935	188.27
K02939	188.27
K02945	210.33
K02946	188.27
K02948	188.27
K02950	188.27
K02952	188.27
K02954	188.27
K02956	188.27
K02959	188.27
K02961	188.27
K02963	188.27
K02965	187.88
K02967	197.27
K02968	188.27
K02970	188.27
K02972	0
K02982	188.27
K02986	224.97
K02988	188.27
K02990	188.27
K02992	188.27
K02994	188.27
K02996	188.27
K03040	188.66
K03043	194.27
K03046	188.27
K03048	0
K03060	176.64
K03070	191.27
K03071	83.11
K03072	137.02
K03073	185.27
K03074	137.02
K03075	188.27
K03076	194.27
K03077	56.13
K03078	0
K03079	39.18
K03086	210.36
K03087	0
K03088	1616.63
K03089	84
K03090	3.21
K03091	488.89
K03092	253.44
K03093	36.92
K03095	0
K03098	84.38
K03100	398.57
K03101	188.27
K03106	188.27
K03110	188.27
K03111	390.95
K03112	0
K03113	48.63
K03116	108.83
K03117	84.11
K03118	109.16
K03119	212
K03146	2.38
K03147	180.91
K03148	37.94
K03149	174.66
K03150	145.06
K03151	52
K03152	126.52
K03153	0
K03154	161.05
K03168	189.65
K03169	299.91
K03177	188.27
K03179	84
K03181	83
K03182	93.63
K03183	126.89
K03184	0
K03185	83
K03186	93.63
K03187	1
K03188	1
K03189	1
K03190	1
K03191	0
K03192	0
K03194	0
K03195	0
K03196	0
K03197	0
K03198	0
K03199	0
K03200	0
K03201	0
K03202	0
K03203	0
K03204	0
K03205	44
K03207	0
K03208	0
K03210	209.63
K03212	0
K03214	0
K03215	210.77
K03216	176.64
K03217	188.27
K03218	188.27
K03219	0
K03220	0
K03221	0
K03222	0
K03223	0
K03224	0
K03225	0
K03226	0
K03227	0
K03228	0
K03229	0
K03230	0
K03269	94.63
K03270	96.23
K03271	101
K03272	0
K03273	84.22
K03274	84
K03275	0
K03276	0
K03278	0
K03279	0
K03280	0
K03281	51.51
K03282	193.76
K03284	255.52
K03285	0
K03286	84
K03287	0
K03288	0
K03289	0.15
K03290	0
K03291	0
K03292	117.23
K03293	18
K03294	178.02
K03296	118.8
K03297	83.07
K03298	1
K03299	61.69
K03300	9
K03301	83
K03303	157.55
K03304	0
K03305	54.3
K03306	65.88
K03307	147.7
K03308	178.35
K03309	0
K03310	232.78
K03311	160.02
K03312	72.86
K03313	94.77
K03314	0
K03315	36.5
K03316	92.07
K03317	55.76
K03319	18.07
K03320	129.67
K03321	259.13
K03322	112.84
K03324	222.38
K03325	106.29
K03326	0
K03327	107.11
K03328	17.66
K03329	0
K03332	29.66
K03333	0
K03335	43.05
K03336	43.05
K03337	43.05
K03338	43.05
K03339	0
K03340	30.58
