KO	GI_10
K00912	16.36
K00917	6.42
K00918	0.17
K00919	73.95
K00924	4.48
K00925	73
K00926	59.93
K00927	73.95
K00928	107.81
K00929	27.51
K00930	63.44
K00931	65.52
K00932	0
K00936	80.21
K00937	56.62
K00938	0
K00939	73.95
K00940	36.75
K00941	93.25
K00942	76.65
K00943	48.11
K00945	92.97
K00946	16.63
K00947	0
K00948	89.23
K00949	63.33
K00950	33.91
K00951	88.79
K00954	73.7
K00955	5.75
K00956	20.71
K00957	29.03
K00958	1.12
K00962	73.95
K00963	65.33
K00965	30.59
K00966	7.88
K00968	1.67
K00969	75.13
K00970	19.89
K00971	47.33
K00972	18
K00973	79.62
K00974	68.39
K00975	72.8
K00978	30.9
K00979	17.88
K00980	1
K00981	78.85
K00982	9.83
K00983	12.65
K00984	1.01
K00986	15.68
K00988	0
K00989	21.9
K00990	10.28
K00991	96.71
K00992	8.83
K00993	0
K00995	68.61
K00996	0
K00997	47.72
K00998	0
K01000	74.95
K01002	0
K01003	0
K01004	0
K01006	60.82
K01007	27.04
K01008	40.89
K01011	30.39
K01012	102.99
K01023	0.2
K01026	14.64
K01027	0
K01028	16.66
K01029	22.2
K01031	18.99
K01032	18.99
K01034	16.18
K01035	16.58
K01039	9.2
K01040	9.2
K01042	32.73
K01046	22.73
K01048	30.45
K01051	15.85
K01053	10.16
K01055	17.66
K01056	73.95
K01057	7.13
K01058	0
K01060	6.32
K01061	26.49
K01066	20.92
K01067	0
K01069	8.83
K01070	8.83
K01071	5.6
K01073	0
K01075	8.83
K01077	14.13
K01078	0
K01079	16.85
K01081	18.65
K01082	9.93
K01083	0
K01085	0
K01086	0
K01087	0
K01089	6.01
K01090	56.84
K01091	162.36
K01092	26.88
K01093	0
K01095	10.96
K01096	0
K01101	0
K01104	124.31
K01113	0
K01114	33.94
K01117	0
K01118	33.47
K01119	20.78
K01120	0
K01121	0
K01126	94.2
K01129	84.86
K01130	4.13
K01133	2.72
K01134	0.67
K01135	0.67
K01136	0
K01137	0
K01138	3.44
K01139	0.33
K01141	0
K01142	78.66
K01144	6.19
K01146	0
K01147	9.95
K01150	0.67
K01151	61.23
K01153	90.16
K01154	103.27
K01155	7.62
K01156	29.27
K01158	0
K01159	36.38
K01160	0
K01163	21.92
K01165	0
K01166	0
K01167	0
K01169	0
K01173	17.67
K01174	3.07
K01175	0
K01176	12.19
K01178	0
K01179	71.84
K01181	19.1
K01182	37.99
K01183	37.9
K01184	0
K01185	12.04
K01186	10.15
K01187	79.91
K01188	0
K01190	149.35
K01191	10.15
K01192	7.4
K01193	26.33
K01194	0
K01195	5.33
K01197	6.27
K01198	6.88
K01200	20.85
K01201	8.82
K01205	12.71
K01206	47.03
K01207	37.45
K01208	0
K01209	84.09
K01210	1.31
K01212	0
K01215	0.18
K01216	0.26
K01218	15.1
K01219	0
K01220	0.18
K01222	16.46
K01223	47.23
K01224	66.03
K01226	9
K01227	2
K01232	27.84
K01233	0.18
K01235	9.23
K01236	8.83
K01239	5.46
K01241	14.84
K01243	67.61
K01246	17.09
K01247	14.47
K01250	1.42
K01251	17.79
K01252	0
K01253	0
K01255	11.72
K01256	15.65
K01258	57.04
K01259	23.65
K01261	0
K01262	108.84
K01263	0
K01264	0
K01265	128.03
K01266	9.2
K01267	40.11
K01269	0
K01270	61.54
K01271	25.1
K01273	21.52
K01274	0
K01277	6.01
K01278	16.8
K01281	0
K01283	0
K01284	15.8
K01286	62.05
K01295	10.16
K01297	37.79
K01299	1.59
K01301	0
K01303	0
K01304	4.98
K01305	14.77
K01308	33.95
K01318	0.55
K01322	1.23
K01338	108.91
K01342	0
K01347	0
K01354	1
K01355	0
K01356	70.32
K01358	85.8
K01361	5.47
K01372	15.55
K01387	12.33
K01390	0
K01392	0
K01399	0
K01400	0.54
K01401	0
K01406	0
K01407	0
K01409	76.76
K01414	10.17
K01415	0
K01417	0
K01419	11.15
K01420	30.44
K01421	115.33
K01424	71.38
K01425	19.19
K01426	74.21
K01427	0
K01428	2.2
K01429	0
K01430	2.31
K01432	8.83
K01433	14.28
K01434	8.83
K01436	10.69
K01438	25.18
K01439	45.69
K01440	0
K01442	58.71
K01443	74.54
K01444	0.17
K01446	3.3
K01447	16.51
K01448	180.2
K01449	57.01
K01451	45.6
K01452	0
K01453	0
K01455	8.7
K01457	1.33
K01458	8.5
K01460	0
K01461	8.5
K01462	140.06
K01464	21.9
K01465	85
K01466	3.61
K01467	1.44
K01468	16.25
K01469	8.83
K01470	28.76
K01471	0
K01473	31.66
K01474	31
K01476	16.64
K01477	0
K01478	40.57
K01479	19.2
K01480	27.99
K01482	13.47
K01483	1
K01484	0
K01485	14.28
K01486	32.11
K01487	4.9
K01488	24.22
K01489	52.31
K01491	74.15
K01492	6.01
K01493	63.92
K01494	20.9
K01495	41.01
K01496	40.21
K01497	0
K01499	0
K01501	17.47
K01502	1
K01505	0
K01507	17.13
K01512	35.56
K01515	69.07
K01518	0
K01520	73.4
K01521	0
K01523	35.3
K01524	71.71
K01525	8.83
K01531	29.39
K01533	45.77
K01534	73.92
K01535	0
K01537	100.85
K01545	0.2
K01546	25.78
K01547	26.78
K01548	25.78
K01551	9.54
K01555	8.83
K01556	8.83
K01560	3.67
K01561	16.33
K01563	0
K01567	25.91
K01568	0
K01569	7
K01571	37.37
K01572	50.51
K01573	6.01
K01574	4.03
K01575	3.41
K01576	0.67
K01577	0
K01578	8.83
K01579	48.14
K01580	24.41
K01581	0
K01582	5.06
K01583	3.67
K01584	8.83
K01585	10.18
K01586	77.46
K01588	72.33
K01589	9.84
K01590	1.22
K01591	74.75
K01593	0.45
K01594	0
K01595	10.19
K01596	13.22
K01597	0
K01598	0.72
K01599	59.81
K01601	10.28
K01602	0
K01607	53.3
K01608	0
K01609	47.67
K01610	29.01
K01611	22.35
K01613	37.04
K01615	0
K01616	0
K01617	7.5
K01619	38.55
K01620	61.75
K01621	2.69
K01622	0
K01623	3.72
K01624	75.62
K01625	55.93
K01626	43.51
K01627	16.36
K01628	32.29
K01629	18.26
K01630	9.95
K01631	1
K01633	19.02
K01635	0
K01637	8.83
K01638	9.28
K01639	13.37
K01640	27.22
K01641	0
K01643	6.64
K01644	48.53
K01646	6.07
K01647	70.74
K01649	88.45
K01652	181.33
K01653	85.78
K01654	19.31
K01655	0
K01657	48
K01658	45.33
K01659	9.03
K01661	20.08
K01662	102.68
K01664	8.61
K01665	21.11
K01666	9.2
K01667	4.03
K01668	0.92
K01669	1.45
K01671	0
K01673	38.58
K01674	0
K01676	39.22
K01677	63.86
K01678	63.53
K01679	10.7
K01681	99.34
K01682	8.83
K01683	0
K01684	2.12
K01685	11.63
K01686	37.02
K01687	109.27
K01689	98.77
K01690	0
K01692	58.48
K01693	60.99
K01695	48.17
K01696	54.12
K01697	1
K01698	59.29
K01699	1.14
K01703	80.99
K01704	88.29
K01706	3.56
K01707	1.33
K01708	0.33
K01709	30.9
K01710	86.04
K01711	17.09
K01712	9.15
K01713	0
K01714	150.19
K01715	52.32
K01716	0
K01719	14.84
K01720	8.83
K01721	0
K01724	8.83
K01725	0.33
K01727	2.17
K01728	0.33
K01729	0
K01730	7.45
K01733	77.14
K01734	58.12
K01735	77.68
K01736	72.53
K01737	50.39
K01738	96.99
K01739	10.82
K01740	122.32
K01744	18.99
K01745	17.31
K01746	2.34
K01749	30.6
K01750	31.31
K01751	24.77
K01752	108.68
K01753	11.45
K01754	88.1
K01755	81.16
K01756	72.35
K01758	0
K01759	69.98
K01760	52
K01761	13.03
K01766	0
K01768	0.25
K01770	72.43
K01771	2.2
K01772	20.52
K01775	90.94
K01776	63.64
K01777	3.33
K01778	70.84
K01779	33.07
K01781	0
K01782	8.83
K01783	77.11
K01784	131.91
K01785	60.3
K01787	12.64
K01788	17.02
K01790	58.34
K01791	57.87
K01792	1.67
K01795	0
K01796	7.83
K01799	17.2
K01800	8.83
K01801	16.33
K01802	11.36
K01803	77.6
K01804	27.6
K01805	13.89
K01807	15.44
K01808	67.61
K01809	41.95
K01810	83.56
K01811	19.23
K01812	31.43
K01813	10.24
K01814	66
K01815	18.47
K01816	9.28
K01817	54.18
K01818	5.73
K01819	2.86
K01820	0
K01821	11.15
K01823	1.13
K01825	0
K01826	7.5
K01829	0
K01834	27.36
K01835	95.2
K01838	3.99
K01839	34.65
K01840	6.68
K01841	11.69
K01843	14.39
K01844	0.01
K01845	54.65
K01846	2.53
K01847	14.16
K01848	1.01
K01849	1.01
K01850	0
K01851	0.67
K01854	48.03
K01856	8.83
K01857	0.33
K01858	5.39
K01866	88.3
K01867	74.15
K01868	78.83
K01869	73.95
K01870	73.95
K01872	80.41
K01873	73.95
K01874	91.88
K01875	81.13
K01876	78.62
K01878	22.55
K01879	22.55
K01880	51.4
K01881	84.62
K01883	76.18
K01884	0
K01885	86.86
K01886	43.46
K01887	73.95
K01889	74.15
K01890	73.95
K01892	76.27
K01893	52.4
K01894	9.5
K01895	54.63
K01896	0
K01897	92.73
K01902	12.59
K01903	12.14
K01905	2.73
K01906	1.34
K01907	0
K01908	8.83
K01910	4.69
K01911	7.99
K01912	97.82
K01914	47.48
K01915	140.74
K01916	1.61
K01918	49.32
K01919	30.92
K01920	8.83
K01921	90.75
K01922	0.72
K01923	73.2
K01924	73.28
K01925	72.53
K01926	51.6
K01928	66.74
K01929	66.23
K01933	72.33
K01934	63.6
K01935	25.27
K01937	71.98
K01938	64.67
K01939	72.39
K01940	72.33
K01941	1.33
K01945	70.33
K01947	0
K01950	73.23
K01951	100.53
K01952	76.03
K01953	98.2
K01955	96.4
K01956	74.36
K01958	19.28
K01959	0
K01960	11.69
K01961	84.8
K01962	28.93
K01963	60.77
K01965	0
K01966	11.69
K01968	8.83
K01969	8.83
K01971	17.15
K01972	76.13
K01974	0
K01975	20.4
K01989	62.64
K01990	527.27
K01991	35.54
K01992	505.31
K01993	34.48
K01994	0
K01995	111.16
K01996	111.16
K01997	111.16
K01998	111.41
K01999	112.27
K02000	16.31
K02001	16.31
K02002	25.14
K02003	463.32
K02004	453.88
K02005	78.77
K02006	19.76
K02007	28.31
K02008	27.31
K02009	21.36
K02010	66.66
K02011	69.17
K02012	69.05
K02013	198.52
K02014	144.93
K02015	225.17
K02016	221.98
K02017	42.16
K02018	49.5
K02019	28.6
K02020	52.93
K02021	0.18
K02022	4.45
K02024	0
K02025	188.97
K02026	191.08
K02027	144.54
K02028	173.33
K02029	224.15
K02030	243.98
K02031	125.99
K02032	169.64
K02033	185.59
K02034	186.26
K02035	229.82
K02036	82.31
K02037	81.64
K02038	81.47
K02039	60.59
K02040	87.91
K02041	11.76
K02042	22.52
K02043	1
K02044	12.86
K02045	12.83
K02046	11.83
K02047	11.83
K02048	29.17
K02049	165.75
K02050	161.25
K02051	150.61
K02052	41.21
K02053	46.79
K02054	36.97
K02055	46.67
K02056	71.9
K02057	123.68
K02058	41.63
K02062	0
K02063	0
K02064	0
K02065	26.58
K02066	26.83
K02067	25.91
K02068	10.24
K02069	11.23
K02071	76.93
K02072	78.21
K02073	97.3
K02074	9.83
K02075	9.83
K02076	0.21
K02077	14.01
K02078	124.41
K02079	0
K02080	0
K02081	1
K02082	6.3
K02083	1.4
K02086	0.2
K02099	8.04
K02100	0.18
K02103	26.7
K02106	11.29
K02107	18.8
K02108	86.25
K02109	88.77
K02110	86.25
K02111	86.25
K02112	86.25
K02113	84.83
K02114	86.25
K02115	86.25
K02116	23.83
K02117	33.07
K02118	33.07
K02119	27.06
K02120	33.07
K02121	31.9
K02122	27.06
K02123	33.07
K02124	33.07
K02160	45.07
K02164	0
K02167	0
K02168	11.48
K02169	24.45
K02170	9.61
K02171	30.99
K02172	16.79
K02173	0.01
K02182	8.67
K02188	43.5
K02189	39.1
K02190	47.32
K02191	17.66
K02192	12.82
K02193	14.34
K02194	14.34
K02195	14.14
K02196	0
K02197	14.14
K02198	21.64
K02199	8.83
K02200	2.66
K02203	31.69
K02204	8.83
K02205	0
K02217	33.4
K02221	41.92
K02224	45.77
K02225	0
K02226	45.03
K02227	46.17
K02228	0
K02229	0
K02230	5.02
K02231	45.34
K02232	45.7
K02233	45.17
K02234	0
K02236	0
K02237	66.15
K02238	111.08
K02240	0.2
K02241	10.44
K02242	18.4
K02243	0
K02244	0
K02245	0
K02246	0.01
K02248	0
K02250	0
K02251	0.4
K02255	0
K02258	0
K02259	8.83
K02274	17.11
K02275	9.28
K02276	9.28
K02277	0.45
K02278	27.45
K02279	23
K02280	18.11
K02281	0
K02282	21.28
K02283	80.84
K02291	10.5
K02297	17.66
K02298	17.66
K02299	17.66
K02300	17.66
K02302	10.83
K02303	8.83
K02304	33.24
K02305	0.2
K02313	75.27
K02314	83.44
K02315	96.21
K02316	74.95
K02317	0
K02334	56.49
K02335	74.73
K02336	0
K02337	76.13
K02338	73.95
K02339	8.83
K02340	73.95
K02341	73.95
K02342	51.49
K02343	72.53
K02344	0
K02345	0
K02346	74.89
K02347	0
K02348	12.25
K02351	8.83
K02352	0
K02355	142.64
K02356	73.95
K02357	73.95
K02358	106.7
K02361	6.01
K02362	0.05
K02363	1.07
K02364	0
K02371	57.27
K02372	68.83
K02377	16.21
K02379	24.64
K02380	3.02
K02381	0
K02383	0
K02385	22.45
K02386	9.95
K02387	50.4
K02388	51.52
K02389	50.65
K02390	55.7
K02391	8.83
K02392	91.97
K02393	9.95
K02394	9.95
K02395	30.51
K02396	73.32
K02397	50.65
K02398	50.2
K02399	8.83
K02400	50.4
K02401	33.05
K02402	8.83
K02403	8.83
K02404	50.18
K02405	50.4
K02406	163.27
K02407	69.65
K02408	50.4
K02409	50.4
K02410	50.4
K02411	49.73
K02412	50.4
K02413	50.4
K02414	49.17
K02415	29.36
K02416	50.4
K02417	51.4
K02418	46.72
K02419	50.4
K02420	50.4
K02421	33.05
K02422	69.41
K02423	8.83
K02424	10.12
K02425	0
K02426	6.68
K02427	9.95
K02428	83.14
K02429	22.86
K02430	0
K02431	4.94
K02433	112.94
K02434	69.12
K02435	69.12
K02436	0
K02437	36.79
K02438	50.21
K02439	1
K02440	26.43
K02441	0
K02443	26.95
K02444	14.69
K02445	14.12
K02446	12.57
K02448	0
K02450	0.2
K02451	0
K02452	1.33
K02453	10.17
K02454	10.9
K02455	10.23
K02456	3.73
K02457	1.33
K02458	1.33
K02459	1.33
K02460	1.33
K02461	1.33
K02462	1.33
K02463	1.33
K02464	0
K02466	2
K02467	0
K02468	1
K02469	103.84
K02470	103.47
K02471	1.33
K02472	1.24
K02473	9.95
K02474	23.07
K02475	7.01
K02476	6.61
K02477	17.89
K02478	14.21
K02479	0.2
K02480	8.5
K02481	12.79
K02482	2.69
K02483	31.28
K02484	22.53
K02485	0
K02486	0
K02487	0.33
K02488	0
K02490	0.2
K02492	34.29
K02493	72.49
K02494	8.83
K02495	129.61
K02496	8.83
K02497	0
K02498	8.83
K02499	36.37
K02500	70.67
K02501	67.61
K02502	58.2
K02503	81.71
K02504	0
K02505	0
K02506	0
K02507	0
K02508	0
K02509	17.33
K02510	16.33
K02511	0
K02517	25.59
K02518	82.87
K02519	73.95
K02520	77.29
K02521	0
K02523	19.53
K02525	0.2
K02526	11.84
K02527	16.36
K02528	73.95
K02529	281.39
K02530	1.74
K02531	0
K02532	2.3
K02533	9.95
K02535	9.68
K02536	16.37
K02538	0
K02548	23.29
K02549	13.67
K02550	0.2
K02551	27.24
K02552	14.34
K02553	0
K02554	7.5
K02556	65.27
K02557	69.67
K02558	9.5
K02560	0
K02562	0
K02563	73.95
K02564	90.97
K02565	0
K02566	1.05
K02567	21.64
K02568	20.52
K02569	8.83
K02570	21.39
K02571	8.5
K02572	0
K02573	35.94
K02574	36.39
K02575	5.39
K02584	2.24
K02585	10.37
K02586	27.63
K02587	12.4
K02588	38.7
K02589	8.06
K02590	8.06
K02591	28.08
K02592	3.2
K02593	0
K02594	14.53
K02595	0
K02596	1.4
K02597	0
K02598	16.7
K02600	73.95
K02601	77.93
K02609	8.83
K02610	8.83
K02611	8.83
K02612	8.83
K02613	8.83
K02614	50.67
K02615	0
K02616	8.83
K02617	0
K02618	0
K02619	23.31
K02621	32.71
K02622	32.71
K02623	0
K02624	25.16
K02625	0
K02626	0
K02635	0.2
K02636	0.2
K02647	53.83
K02650	34.58
K02651	11.01
K02652	36.37
K02653	66.21
K02654	76.7
K02655	0
K02656	0
K02657	0
K02658	1
K02659	0
K02660	0.25
K02661	0
K02662	13.77
K02663	18.14
K02664	7.45
K02665	0
K02666	0.85
K02667	0
K02668	0
K02669	58.38
K02670	0
K02671	0
K02672	0
K02673	0
K02674	0
K02676	0
K02679	0
K02680	0.05
K02681	0
K02682	0
K02686	8.83
K02687	64.93
K02688	8.03
K02742	0
K02744	9.34
K02745	7.44
K02746	7.44
K02747	7.44
K02750	12.03
K02753	0.18
K02755	0
K02756	0
K02757	46.89
K02759	22.71
K02760	19.31
K02761	21.65
K02763	11.18
K02765	13.27
K02768	1.77
K02769	0.17
K02770	33.38
K02771	0
K02773	6.32
K02774	6.32
K02775	12.18
K02777	32.81
K02778	0
K02779	23.33
K02781	12.85
K02782	2.73
K02783	25.7
K02784	0
K02786	0.18
K02788	0.18
K02791	14.7
K02793	18.07
K02794	25.29
K02795	21.07
K02796	25.79
K02798	3.71
K02800	4.25
K02802	0
K02803	0
K02804	11.39
K02805	9.58
K02806	11.24
K02808	0
K02810	14.69
K02812	0
K02813	0
K02814	3.11
K02815	1.11
K02819	6.23
K02821	25.94
K02822	17.82
K02823	64.8
K02824	57.29
K02825	38.85
K02826	0
K02827	0
K02828	0
K02829	0
K02834	72.83
K02835	73.95
K02836	73.95
K02837	58.52
K02838	73.95
K02839	0.8
K02840	0
K02841	8.83
K02843	11.01
K02844	8.95
K02846	0
K02847	8.83
K02848	0
K02849	0.45
K02850	0
K02851	19.05
K02852	0.36
K02853	0
K02854	0
K02855	0
K02856	5.39
K02858	16.21
K02859	0
K02860	73.28
K02862	0
K02863	73.95
K02864	73.95
K02867	73.95
K02871	73.95
K02874	73.95
K02876	73.95
K02878	73.95
K02879	73.95
K02881	73.95
K02884	73.95
K02886	73.95
K02887	73.95
K02888	73.95
K02890	73.95
K02892	73.95
K02895	73.95
K02897	54.65
K02899	73.95
K02902	73.95
K02904	73.95
K02906	73.95
K02907	73.28
K02909	73.95
K02911	73.69
K02913	69.42
K02914	72.1
K02916	73.59
K02919	52.57
K02926	73.95
K02927	0.26
K02931	73.95
K02933	73.95
K02935	73.95
K02939	73.95
K02945	85.84
K02946	73.95
K02948	73.95
K02950	73.95
K02952	73.95
K02954	73.95
K02956	73.95
K02959	73.95
K02961	73.95
K02963	73.95
K02965	73.59
K02967	73.95
K02968	73.95
K02970	60.96
K02972	0
K02982	73.95
K02986	84.73
K02988	73.95
K02990	73.95
K02992	73.95
K02994	73.95
K02996	73.95
K03040	74.92
K03043	73.95
K03046	73.95
K03048	0.2
K03060	66.12
K03070	74.95
K03071	10.08
K03072	30.75
K03073	73.95
K03074	30.75
K03075	73.95
K03076	73.95
K03077	9.59
K03078	0
K03079	4.35
K03086	78.83
K03087	0.18
K03088	492.39
K03089	9.95
K03090	5.04
K03091	223.99
K03092	44.44
K03093	8.34
K03095	0
K03098	9.5
K03100	155.81
K03101	76.12
K03106	73.95
K03110	73.95
K03111	132.86
K03112	0
K03113	7.01
K03116	50.88
K03117	23.26
K03118	44.57
K03119	25.82
K03146	0
K03147	71.6
K03148	8.32
K03149	47.97
K03150	63.88
K03151	43.24
K03152	56.6
K03153	0
K03154	49.01
K03168	73.28
K03169	117.32
K03177	73.95
K03179	10.97
K03181	8.83
K03182	11.32
K03183	39.31
K03184	0
K03185	8.83
K03186	11.33
K03187	0
K03188	0
K03189	0
K03190	0
K03191	0
K03192	0
K03194	0.33
K03195	0
K03196	0
K03197	0
K03198	0.33
K03199	0.33
K03200	0.33
K03201	0.33
