function.	GI_0
K00285	310.62
K00286	169.35
K00287	115.78
K00288	0
K00290	14.17
K00293	0
K00294	0.5
K00297	119.49
K00298	4.11
K00299	61
K00301	0
K00302	0.9
K00303	93.34
K00304	0.65
K00305	0.65
K00311	61.67
K00313	3.07
K00316	0
K00317	0
K00318	0
K00322	0
K00324	125.61
K00325	62.97
K00330	96.17
K00331	96.17
K00332	93.72
K00333	93.72
K00334	100.09
K00335	100.09
K00336	103.47
K00337	96.97
K00338	96.17
K00339	96.17
K00340	95.62
K00341	96.04
K00342	96.17
K00343	96.17
K00344	184.8
K00346	2.78
K00347	2.78
K00348	2.78
K00349	2.78
K00350	2.78
K00351	2.78
K00354	0.55
K00355	19.09
K00356	68.67
K00362	68.35
K00363	60.68
K00364	0
K00365	0
K00366	36.6
K00367	0
K00368	0.34
K00370	15
K00371	15
K00372	47.26
K00373	15
K00374	15.8
K00375	338.67
K00376	0.17
K00380	123
K00381	92.33
K00382	344.76
K00383	62
K00384	161.2
K00385	9.02
K00387	0
K00389	0.55
K00390	94.46
K00392	0.55
K00394	4.23
K00395	4.23
K00404	138.02
K00405	92.67
K00406	92.67
K00407	61.67
K00411	61.67
K00412	61.67
K00413	61.67
K00425	221.18
K00426	221.18
K00427	0
K00428	47.37
K00432	78.23
K00433	6.03
K00435	0
K00436	0
K00437	1.13
K00441	0
K00446	0
K00448	0.33
K00449	0.33
K00450	76.01
K00451	61.33
K00452	0
K00453	61
K00455	1.65
K00456	0
K00457	61.33
K00459	182.99
K00466	0
K00467	0
K00469	0
K00471	0
K00472	0.33
K00476	0
K00477	61.33
K00479	0
K00480	122.66
K00481	0
K00483	0
K00484	0.17
K00486	0
K00491	0
K00493	0
K00496	0
K00499	0
K00500	0
K00505	0
K00507	123.33
K00508	0
K00510	0
K00517	0.33
K00520	0
K00523	109
K00525	145.63
K00526	101
K00527	48.55
K00528	160.9
K00529	94.61
K00531	0.55
K00532	0.55
K00533	9.35
K00534	1.6
K00537	170.81
K00543	0
K00547	2.36
K00548	123.79
K00549	111.79
K00554	123.63
K00556	2.13
K00557	1.13
K00558	62.07
K00560	90.54
K00561	0
K00563	9.44
K00564	0.33
K00566	127.33
K00567	168.19
K00568	62.67
K00569	61.33
K00570	0
K00571	4.42
K00573	131.81
K00574	131.52
K00575	134.13
K00584	0
K00588	0.25
K00590	0
K00595	10.13
K00596	0.33
K00598	10.46
K00600	122.2
K00602	128.78
K00603	0.45
K00604	174.54
K00605	107.62
K00606	110.21
K00608	0
K00609	170.1
K00610	18.5
K00611	63.13
K00612	15.33
K00613	2.44
K00615	199.8
K00616	123.89
K00619	1.3
K00620	116.2
K00621	0
K00625	75.14
K00626	387.56
K00627	152.63
K00631	0.33
K00632	122.5
K00633	4.22
K00634	11.32
K00635	0
K00638	4.66
K00639	3.45
K00640	121.56
K00641	93.33
K00643	0
K00645	123.15
K00646	0
K00647	17.16
K00648	222.17
K00651	27.6
K00652	64.58
K00655	200.38
K00656	40.55
K00657	8.06
K00658	93.2
K00661	52.22
K00662	1.79
K00663	0
K00666	161.12
K00672	0
K00673	0
K00674	71.75
K00675	0
K00677	130.02
K00680	2.77
K00681	311.41
K00683	0
K00684	64.94
K00685	61.33
K00686	11.75
K00687	0
K00688	72.82
K00689	0
K00690	19.64
K00691	0.55
K00692	2.2
K00694	0
K00696	0
K00697	0.66
K00700	117.86
K00702	22.43
K00703	129.9
K00705	110.71
K00709	0
K00712	0
K00720	0
K00721	50.17
K00728	0
K00737	0.25
K00745	0
K00748	96.87
K00752	1.79
K00754	2.2
K00756	84.85
K00757	6.14
K00758	31.84
K00759	94.62
K00760	68.9
K00761	123.63
K00762	138.52
K00763	91
K00764	135.53
K00765	118.02
K00766	113.95
K00767	118.51
K00768	13.76
K00769	2.12
K00772	0.46
K00773	123.63
K00782	4.35
K00783	123.77
K00784	28.7
K00785	0.16
K00786	0.94
K00788	118.13
K00789	133
K00790	193.5
K00791	125.58
K00793	112.03
K00794	112.03
K00795	93
K00796	114.47
K00797	42.27
K00798	94.78
K00799	612.17
K00800	123.29
K00801	0
K00803	0
K00805	27.77
K00806	132.22
K00808	0
K00809	0
K00812	125.77
K00813	0.33
K00817	286.3
K00818	91.99
K00819	1.15
K00820	122.9
K00821	113.77
K00822	106.68
K00823	63.12
K00824	64.97
K00826	220.33
K00830	62.13
K00831	116.74
K00832	62.9
K00833	98.24
K00835	0
K00836	61.66
K00839	0
K00840	0
K00841	0
K00842	0.25
K00844	0.78
K00845	76.85
K00847	46.9
K00848	8.19
K00849	51.55
K00850	96.9
K00851	1.4
K00852	40.14
K00853	8.74
K00854	65.7
K00855	0
K00856	62.8
K00857	18.22
K00858	123.63
K00859	123.75
K00860	41.05
K00862	0
K00863	4.76
K00864	134.43
K00865	87.31
K00867	0.33
K00868	74.25
K00869	0
K00870	0
K00872	40.98
K00873	127.9
K00874	115.94
K00876	42.41
K00878	32.29
K00879	0.16
K00880	1.09
K00881	0
K00882	23.1
K00883	0.33
K00884	0.16
K00885	0.16
K00886	1.64
K00887	7.34
K00891	133.67
K00892	0
K00895	32.45
K00897	0.93
K00899	4.11
K00901	111.5
K00906	61
K00912	96.87
K00917	2.89
K00918	0
K00919	123.63
K00924	2.94
K00925	109.62
K00926	18.65
K00927	123.63
K00928	137.75
K00929	15.32
K00930	118.46
K00931	117.31
K00932	0
K00936	85.81
K00937	105.63
K00938	0
K00939	123.88
K00940	100.38
K00941	196.04
K00942	122.87
K00943	113.78
K00945	129.62
K00946	97.37
K00947	0
K00948	136.95
K00949	28.71
K00950	109.69
K00951	141.26
K00954	123.63
K00955	8.06
K00956	95.8
K00957	103.31
K00958	1.13
K00962	123.63
K00963	179
K00965	21.21
K00966	7.89
K00968	1.25
K00969	123.3
K00970	65.86
K00971	55.48
K00972	7.75
K00973	106.8
K00974	120.71
K00975	70.66
K00978	12.12
K00979	97.67
K00980	0.25
K00981	131.17
K00982	63.31
K00983	2.06
K00984	1.9
K00986	4.99
K00988	0
K00989	103.33
K00990	95.44
K00991	134.08
K00992	61.67
K00993	0
K00995	123.75
K00996	0.16
K00997	113.1
K00998	0.33
K01000	123.83
K01002	0
K01003	0
K01004	0
K01006	58.9
K01007	103.44
K01008	73.13
K01011	89.08
K01012	134.54
K01023	0.17
K01026	7.06
K01027	0
K01028	122.33
K01029	123.23
K01031	137.66
K01032	137.66
K01034	7.3
K01035	7.3
K01039	60.68
K01040	60.68
K01042	55.75
K01046	9.13
K01048	15.05
K01051	7.94
K01053	78.63
K01055	122.33
K01056	123.63
K01057	3.8
K01058	0.5
K01060	11.09
K01061	183.66
K01066	52.77
K01067	31
K01069	62
K01070	61.49
K01071	0.25
K01073	0
K01075	61
K01077	13.35
K01078	0
K01079	96.75
K01081	65.77
K01082	9.2
K01083	0
K01085	0
K01086	0
K01087	0.33
K01089	1.36
K01090	57.86
K01091	331.54
K01092	189.35
K01093	0
K01095	94.33
K01096	0.33
K01101	0
K01104	139.16
K01113	31.33
K01114	99.24
K01117	0
K01118	112.03
K01119	8.39
K01120	0
K01121	0
K01126	126.89
K01129	123.78
K01130	34.99
K01133	2.06
K01134	0
K01135	0
K01136	0
K01137	31
K01138	31.2
K01139	15.98
K01141	0.33
K01142	184.6
K01144	1.2
K01146	0
K01147	63.13
K01150	0.65
K01151	29.3
K01153	130.48
K01154	132.98
K01155	0.36
K01156	12.9
K01158	0
K01159	108.19
K01160	0
K01163	14.79
K01165	0
K01166	0.33
K01167	0
K01169	0
K01173	64.59
K01174	2.1
K01175	0.33
K01176	10.79
K01178	0
K01179	66.9
K01181	15.46
K01182	17.61
K01183	15.82
K01184	0
K01185	19.96
K01186	2.31
K01187	64.01
K01188	0
K01190	89.66
K01191	9.97
K01192	63.7
K01193	12.1
K01194	0.5
K01195	7.34
K01197	2.06
K01198	7.34
K01200	10.39
K01201	6.25
K01205	0.8
K01206	75.77
K01207	80.44
K01208	0
K01209	39.69
K01210	0.44
K01212	0.2
K01215	0
K01216	0
K01218	11.56
K01219	0
K01220	0.14
K01222	11.28
K01223	32.59
K01224	34.01
K01226	4.14
K01227	0
K01232	15.16
K01233	0
K01235	7.59
K01236	61.66
K01239	2.52
K01241	62.03
K01243	67.86
K01246	97.9
K01247	84.49
K01250	0.5
K01251	102.5
K01252	0
K01253	0
K01255	63.79
K01256	63.81
K01258	33.55
K01259	69.05
K01261	0
K01262	195.3
K01263	0
K01264	0
K01265	141.96
K01266	61.84
K01267	17.23
K01269	0
K01270	28.47
K01271	11.41
K01273	16.31
K01274	0
K01277	2.45
K01278	5.71
K01281	0
K01283	0
K01284	6.55
K01286	38
K01295	76.82
K01297	118.03
K01299	0.61
K01301	0
K01303	0
K01304	4.93
K01305	7.06
K01308	21.29
K01318	0.25
K01322	1.75
K01338	201.91
K01342	1.25
K01347	0.32
K01354	1.31
K01355	0
K01356	122.58
K01358	201.29
K01361	0
K01372	7.67
K01387	5.01
K01390	0
K01392	0
K01399	0
K01400	0
K01401	0
K01406	0
K01407	0.17
K01409	124.34
K01414	93
K01415	0
K01417	0
K01419	63.59
K01420	104.24
K01421	47.47
K01424	118.09
K01425	5.81
K01426	312.87
K01427	0
K01428	34.93
K01429	33.14
K01430	35.48
K01432	61.66
K01433	94.81
K01434	60.68
K01436	8.23
K01438	139.03
K01439	105.5
K01440	0
K01442	62.96
K01443	38.42
K01444	0
K01446	1.5
K01447	15.45
K01448	188.79
K01449	38.92
K01451	291.55
K01452	0
K01453	0
K01455	47.8
K01457	15
K01458	47.66
K01460	0
K01461	47
K01462	208.03
K01464	10.48
K01465	185.94
K01466	3.78
K01467	15.55
K01468	49.25
K01469	61.33
K01470	14.54
K01471	0
K01473	215.32
K01474	186.32
K01476	63
K01477	0
K01478	13.16
K01479	107.59
K01480	106.47
K01482	2.44
K01483	1.65
K01484	0
K01485	47.59
K01486	42.74
K01487	2.63
K01488	98.21
K01489	58.81
K01491	124.53
K01492	0.49
K01493	59.83
K01494	74.18
K01495	21.4
K01496	110.95
K01497	0.16
K01499	0
K01501	107.62
K01502	0
K01505	0
K01507	71.15
K01512	105.56
K01515	91.01
K01518	0
K01520	76.58
K01521	0.33
K01523	71.73
K01524	111.88
K01525	62
K01531	57.08
K01533	45.12
K01534	122.16
K01535	0
K01537	51.79
K01545	0.8
K01546	51.57
K01547	51.57
K01548	51.57
K01551	3.52
K01555	61.66
K01556	61
K01560	32.85
K01561	106.03
K01563	31
K01567	22.37
K01568	0
K01569	3.86
K01571	50.07
K01572	55.65
K01573	0.37
K01574	1.92
K01575	1.6
K01576	0
K01577	0
K01578	61.33
K01579	94.79
K01580	51.61
K01581	0.29
K01582	7.76
K01583	7.34
K01584	62
K01585	34.58
K01586	124.53
K01588	123.43
K01589	94.81
K01590	0.25
K01591	124.74
K01593	0.8
K01594	0
K01595	93.86
K01596	99.67
K01597	0
K01598	0
K01599	143.13
K01601	47.33
K01602	0
K01607	182.55
K01608	0
K01609	113.44
K01610	10.9
K01611	15.95
K01613	104.33
K01615	0.29
K01616	0
K01617	45.35
K01619	49.82
K01620	96.55
K01621	3.49
K01622	0
K01623	0.55
K01624	122.66
K01625	116.22
K01626	197.84
K01627	96.87
K01628	79.25
K01629	2.89
K01630	62.13
K01631	0.33
K01633	103.31
K01635	0
K01637	61
K01638	62.46
K01639	4.61
K01640	200.3
K01641	0
K01643	1.14
K01644	277.8
K01646	1.14
K01647	197.21
K01649	201.95
K01652	658.45
K01653	131.2
K01654	8.17
K01655	0
K01657	113.66
K01658	113.89
K01659	61.5
K01661	36.44
K01662	135.32
K01664	5.25
K01665	68.44
K01666	1.1
K01667	3.83
K01668	0.25
K01669	32.46
K01671	0
K01673	164
K01674	0
K01676	115.33
K01677	88.9
K01678	73.57
K01679	62.75
K01681	274.41
K01682	61.67
K01683	0.33
K01684	1.87
K01685	11
K01686	48.3
K01687	382.96
K01689	132.67
K01690	0
K01692	414.94
K01693	119.16
K01695	113.66
K01696	117.15
K01697	1.31
K01698	111.69
K01699	0
K01703	243.36
K01704	288.54
K01706	0
K01707	15.33
K01708	15.33
K01709	12.12
K01710	132.29
K01711	41.7
K01712	4.37
K01713	0.33
K01714	412.97
K01715	96.41
K01716	0.33
K01719	95.29
K01720	61.66
K01721	0
K01724	61.33
K01725	15
K01727	0
K01728	15.72
K01729	0
K01730	7.34
K01733	123.96
K01734	34.92
K01735	124.71
K01736	123.29
K01737	109.06
K01738	73.23
K01739	41.05
K01740	188.94
K01744	9.76
K01745	4.87
K01746	0.54
K01749	101.75
K01750	145.32
K01751	53.64
K01752	100.45
K01753	61.18
K01754	340.06
K01755	183.84
K01756	123.88
K01758	0.93
K01759	197.08
K01760	240.25
K01761	5.88
K01766	0.33
K01768	31.33
K01770	121.87
K01771	0.34
K01772	95.27
K01775	133.85
K01776	31.5
K01777	0.29
K01778	122.07
K01779	122.03
K01781	0
K01782	61
K01783	125.97
K01784	208.86
K01785	54.33
K01787	8.84
K01788	6.81
K01790	114.02
K01791	70.08
K01792	1.47
K01795	0
K01796	61
K01799	95.63
K01800	60.68
K01801	107.01
K01802	4.65
K01803	123.63
K01804	16.01
K01805	40.08
K01807	66.29
K01808	62.36
K01809	111.65
K01810	170.85
K01811	10.57
K01812	49.22
K01813	7.54
K01814	119.93
K01815	40.78
K01816	61.83
K01817	116.78
K01818	0.36
K01819	3.86
K01820	0
K01821	18.77
K01823	0.8
K01825	0
K01826	46.33
K01829	0
K01834	76.15
K01835	73.93
K01838	1.1
K01839	20.92
K01840	3.43
K01841	49.18
K01843	48.68
K01844	0.5
K01845	107.54
K01846	1.67
K01847	64.4
K01848	0.17
K01849	0.17
K01850	0
K01851	0
K01854	17.77
K01856	60.35
K01857	15.66
K01858	1.45
K01866	130.87
K01867	123.63
K01868	132.76
K01869	124.88
K01870	125.08
K01872	127.26
K01873	123.63
K01874	135.4
K01875	127.49
K01876	131.17
K01878	66.09
K01879	66.09
K01880	57.74
K01881	134.83
K01883	123.96
K01884	0
K01885	159.4
K01886	104.99
K01887	123.63
K01889	123.63
K01890	123.63
K01892	125.97
K01893	57.92
K01894	61.67
K01895	253.95
K01896	0
K01897	337.62
K01902	96.89
K01903	95.76
K01905	2.85
K01906	0
K01907	0
K01908	61.33
K01910	0.72
K01911	34
K01912	211.66
K01914	30.26
K01915	203.42
K01916	0.75
K01918	110.55
K01919	68.87
K01920	61.33
K01921	133.99
K01922	0
K01923	123.6
K01924	92.63
K01925	123.63
K01926	25.57
K01928	62.1
K01929	62.51
K01933	123.43
K01934	45.92
K01935	24.61
K01937	123.38
K01938	28.97
K01939	123.58
K01940	122.38
K01941	15
K01945	123.43
K01947	0
K01950	123.44
K01951	187.6
K01952	157.56
K01953	277.3
K01955	136.24
K01956	123.19
K01958	10.06
K01959	0
K01960	33.65
K01961	202.53
K01962	100.86
K01963	112.24
K01965	0
K01966	31.9
K01968	61.33
K01969	61.33
K01971	76.18
K01972	123.63
K01974	0
K01975	104.03
K01989	87.25
K01990	575.12
K01991	188.48
K01992	592.6
K01993	100.7
K01994	0
K01995	631.66
K01996	632
K01997	632
K01998	632.14
K01999	634.44
K02000	62.58
K02001	62.58
K02002	123.58
K02003	444.46
K02004	415.24
K02005	30.18
K02006	8.88
K02007	12.99
K02008	12.99
K02009	8.79
K02010	282.84
K02011	283.64
K02012	239.14
K02013	279.41
K02014	739.27
K02015	252.75
K02016	238.02
K02017	106.13
K02018	110.54
K02019	69.4
K02020	127.18
K02021	0
K02022	0
K02024	0
K02025	177.11
K02026	179.09
K02027	202.09
K02028	414.57
K02029	683.28
K02030	646.11
K02031	549.93
K02032	691.83
K02033	668.23
K02034	668.23
K02035	721.25
K02036	126.62
K02037	126.62
K02038	126.62
K02039	119.41
K02040	128.82
K02041	63.27
K02042	126.21
K02043	0.33
K02044	66.24
K02045	63.55
K02046	63.88
K02047	63.88
K02048	85.38
K02049	578.55
K02050	529.59
K02051	507.81
K02052	206.59
K02053	224.08
K02054	149.02
K02055	210.9
K02056	148.94
K02057	207.58
K02058	30.64
K02062	0.33
K02063	0.33
K02064	0.33
K02065	190.33
K02066	190.33
K02067	159
K02068	5.12
K02069	5.45
K02071	94.79
K02072	95.34
K02073	221.15
K02074	62.98
K02075	62.98
K02076	0.17
K02077	64.75
K02078	170.83
K02079	0
K02080	0
K02081	1.5
K02082	2.75
K02083	1.96
K02086	0.17
K02099	9.27
K02100	0
K02103	22.57
K02106	62.96
K02107	14.48
K02108	123.09
K02109	124.22
K02110	123.09
K02111	123.29
K02112	123.09
K02113	122.84
K02114	123.09
K02115	123.09
K02116	67.83
K02117	23.27
K02118	23.47
K02119	22.07
K02120	23.27
K02121	23.27
K02122	22.07
K02123	23.47
K02124	23.27
K02160	107.32
K02164	0
K02167	0
K02168	47.81
K02169	110.92
K02170	47.55
K02171	11.04
K02172	6.09
K02173	0.39
K02182	48.63
K02188	17.33
K02189	16.58
K02190	18.94
K02191	7.24
K02192	64.5
K02193	19.72
K02194	19.72
K02195	19.55
K02196	0.33
K02197	19.55
K02198	64.9
K02199	61.66
K02200	31.96
K02203	10.19
K02204	61.67
K02205	0
K02217	11.86
K02221	81.39
K02224	49.38
K02225	0
K02226	16.03
K02227	17.33
K02228	0
K02229	0
K02230	1.85
K02231	17.08
K02232	49.99
K02233	17.33
K02234	0
K02236	0.34
K02237	89.05
K02238	144.79
K02240	0.17
K02241	10.34
K02242	7.69
K02243	0
K02244	0
K02245	0
K02246	0
K02248	0
K02250	0
K02251	0.17
K02255	0
K02258	0
K02259	92.33
K02274	154.79
K02275	93.79
K02276	62.13
K02277	31.8
K02278	69.72
K02279	80.31
K02280	123.64
K02281	0
K02282	64.47
K02283	157.55
K02291	61.67
K02297	122.33
K02298	122.33
K02299	153.33
K02300	122.33
K02302	61.33
K02303	59.68
K02304	11.27
K02305	0.17
K02313	124.93
K02314	129.51
K02315	48.75
K02316	123.63
K02317	0
K02334	128.53
K02335	123.88
K02336	0
K02337	124.33
K02338	123.88
K02339	62
K02340	123.63
K02341	123.63
K02342	171.99
K02343	123.63
K02344	0.33
K02345	0
K02346	161.47
K02347	31
K02348	5.71
K02351	61.67
K02352	0
K02355	245.66
K02356	123.63
K02357	123.63
K02358	239.24
K02361	1.95
K02362	0
K02363	0
K02364	0
K02371	34.44
K02372	121.17
K02377	42.1
K02379	96.69
K02380	2.76
K02381	0
K02383	0
K02385	15.45
K02386	62.46
K02387	116.41
K02388	117.54
K02389	85.74
K02390	120.23
K02391	61.33
K02392	140.49
K02393	93.46
K02394	93.46
K02395	76.42
K02396	131.83
K02397	85.74
K02398	85.21
K02399	61.33
K02400	116.41
K02401	108.72
K02402	61.33
K02403	61.33
K02404	85.41
K02405	116.41
K02406	167.51
K02407	124.49
K02408	116.41
K02409	116.41
K02410	116.41
K02411	85.41
K02412	116.41
K02413	85.41
K02414	85.41
K02415	72.1
K02416	116.41
K02417	116.66
K02418	78.07
K02419	116.41
K02420	116.41
K02421	108.72
K02422	124.16
K02423	61.33
K02424	63.11
K02425	0
K02426	33.78
K02427	63.13
K02428	157.63
K02429	3.01
K02430	0.16
K02431	7.75
K02433	445.45
K02434	123.46
K02435	123.46
K02436	0
K02437	108.93
K02438	81.73
K02439	0.33
K02440	11.62
K02441	0.16
K02443	16.97
K02444	66.53
K02445	7.73
K02446	6.41
K02448	0
K02450	32.78
K02451	0
K02452	15.33
K02453	92.66
K02454	93.45
K02455	61.66
K02456	16.16
K02457	15.33
K02458	15.33
K02459	15.33
K02460	15.33
K02461	15.33
K02462	15.33
K02463	15.33
K02464	0
K02466	0
K02467	0
K02468	0
K02469	140.2
K02470	140.4
K02471	16.17
K02472	1.37
K02473	63.86
K02474	133.22
K02475	4.25
K02476	4.25
K02477	4.83
K02478	5.52
K02479	0.17
K02480	45.35
K02481	8.48
K02482	3.06
K02483	217.08
K02484	20.97
K02485	0
K02486	0
K02487	15
K02488	0
K02490	0.17
K02492	100.33
K02493	121.5
K02494	62
K02495	239.43
K02496	61.66
K02497	0
K02498	62
K02499	48.79
K02500	128
K02501	120.66
K02502	85.72
K02503	184.63
K02504	0.33
K02505	0.62
K02506	0.33
K02507	0.62
K02508	0
K02509	108.33
K02510	107.99
K02511	0
K02517	158.83
K02518	185.76
K02519	123.83
K02520	124.18
K02521	0.16
K02523	96.63
K02525	0
K02526	21.78
K02527	96.87
K02528	123.63
K02529	597.68
K02530	1.93
K02531	0
K02532	1.07
K02533	62.8
K02535	63.42
K02536	97.01
K02538	0
K02548	38.54
K02549	34.49
K02550	0.17
K02551	37.02
K02552	34.49
K02553	0.33
K02554	45.35
K02556	141.68
K02557	151.77
K02558	93.5
K02560	0.33
K02562	0
K02563	123.63
K02564	75.41
K02565	0
K02566	0.79
K02567	63.94
K02568	63.77
K02569	61.33
K02570	63.94
K02571	46
K02572	0.49
K02573	7.82
K02574	7.99
K02575	30.94
K02584	2.26
K02585	9.35
K02586	15.76
K02587	4.31
K02588	25.51
K02589	7.05
K02590	7.05
K02591	15.76
K02592	1.13
K02593	0
K02594	8.81
K02595	0
K02596	0
K02597	0
K02598	9.92
K02600	123.63
K02601	131.03
K02609	61.33
K02610	61.33
K02611	61.33
K02612	61.33
K02613	61.33
K02614	80.61
K02615	0
K02616	61.33
K02617	0
K02618	0
K02619	68.61
K02621	102.94
K02622	103.34
K02623	0.33
K02624	168.01
K02625	0
K02626	0
K02635	0.17
K02636	0.17
K02647	25.83
K02650	49.93
K02651	63.01
K02652	144.67
K02653	94.06
K02654	166.68
K02655	0.5
K02656	0.33
K02657	0
K02658	0
K02659	0
K02660	0
K02661	0
K02662	42.06
K02663	15.3
K02664	3.55
K02665	0
K02666	32.92
K02667	0
K02668	0
K02669	120.46
K02670	0
K02671	0
K02672	0
K02673	0
K02674	0
K02676	0
K02679	0.33
K02680	0.33
K02681	0.33
K02682	0.33
K02686	62
K02687	122.51
K02688	61.5
K02742	0.33
K02744	6.33
K02745	4.54
K02746	4.54
K02747	4.54
K02750	7.18
K02753	0
K02755	0
K02756	0
K02757	25.31
K02759	19.71
K02760	16.13
K02761	18.12
K02763	6.83
K02765	7.67
K02768	0.61
K02769	0
K02770	13.29
K02771	0
K02773	3.15
K02774	3.15
K02775	4.22
K02777	19.12
K02778	0
K02779	11.59
K02781	5.31
K02782	0.9
K02783	10.62
K02784	0.83
K02786	0.14
K02788	0.14
K02791	7.72
K02793	5.47
K02794	11.2
K02795	9.13
K02796	11.14
K02798	0.84
K02800	1.83
K02802	0
K02803	0
K02804	8.11
K02805	5.01
K02806	63.68
K02808	0
K02810	8.24
K02812	0
K02813	0
K02814	0.55
K02815	0.55
K02819	3.24
K02821	71.2
K02822	9.61
K02823	30.68
K02824	29.83
K02825	46.97
K02826	0
K02827	0
K02828	0
K02829	0
K02834	122.83
K02835	123.63
K02836	123.63
K02837	119.88
K02838	123.63
K02839	0.2
K02840	0
K02841	61.96
K02843	65.84
K02844	48.13
K02846	0
K02847	61.67
K02848	0
K02849	1.13
K02850	0
K02851	14.36
K02852	0.17
K02853	0.17
K02854	0
K02855	0
K02856	0.2
K02858	66.73
K02859	0
K02860	92.63
K02862	31
K02863	123.63
K02864	123.63
K02867	123.63
K02871	123.63
K02874	123.63
K02876	123.63
K02878	123.63
K02879	123.63
K02881	123.63
K02884	123.63
K02886	123.63
K02887	123.63
K02888	123.63
K02890	123.63
K02892	123.63
K02895	123.63
K02897	127.67
K02899	123.63
K02902	124.56
K02904	123.43
K02906	123.63
K02907	92.63
K02909	124.73
K02911	124.56
K02913	122.98
K02914	123.63
K02916	123.63
K02919	115.4
K02926	123.63
K02927	0
K02931	123.63
K02933	123.63
K02935	123.63
K02939	123.63
K02945	124.16
K02946	123.63
K02948	123.63
K02950	123.63
K02952	123.63
K02954	124.56
K02956	123.63
K02959	123.63
K02961	123.63
K02963	123.63
K02965	123.63
K02967	123.63
K02968	123.63
K02970	119.82
K02972	0
K02982	123.63
K02986	129.42
K02988	123.63
K02990	123.63
K02992	123.63
K02994	123.63
K02996	123.63
K03040	124.88
K03043	123.83
K03046	123.63
K03048	0.17
K03060	121.18
K03070	155.03
K03071	62.55
K03072	77.72
K03073	123.63
K03074	77.72
K03075	123.63
K03076	123.83
K03077	3.37
K03078	0.17
K03079	3.96
K03086	159.33
K03087	0
K03088	1074.12
K03089	63.13
K03090	7.4
K03091	117.3
K03092	165.68
K03093	4.1
K03095	0
K03098	92.83
K03100	161.07
K03101	123.63
K03106	123.63
K03110	123.63
K03111	216.94
K03112	0
K03113	32.53
K03116	135.74
K03117	66.35
K03118	102.64
K03119	199.97
K03146	1.58
K03147	121.9
K03148	4.07
K03149	106.29
K03150	28.92
K03151	20.4
K03152	60.2
K03153	0.34
K03154	107.6
K03168	92.29
K03169	148.24
K03177	123.63
K03179	63.97
K03181	61.33
K03182	65.26
K03183	103.98
K03184	0.17
K03185	61.5
K03186	65.59
K03187	32.81
K03188	33.14
K03189	33.14
K03190	33.14
K03191	0
K03192	0.98
K03194	14.34
K03195	0.34
K03196	0.34
