function.	skin_19
K00245	20.01
K00246	20.01
K00247	19.01
K00248	16.21
K00249	146.46
K00252	94.78
K00253	23.28
K00254	70.48
K00255	5.4
K00256	10.02
K00257	201.76
K00259	190.38
K00260	74.52
K00261	24.65
K00262	152.47
K00263	7.51
K00265	106.3
K00266	122.4
K00270	0
K00271	2
K00273	0.25
K00274	7.8
K00275	57.55
K00276	1.12
K00278	58.48
K00280	0
K00281	46.1
K00282	62.69
K00283	62.69
K00284	8.13
K00285	118.78
K00286	232.32
K00287	243.04
K00288	1
K00290	25.86
K00293	0.12
K00294	61.71
K00297	119.65
K00298	0.66
K00299	84.9
K00301	2.47
K00302	12.19
K00303	16.76
K00304	12.19
K00305	12.19
K00311	37.61
K00313	5.08
K00314	0
K00315	2.12
K00316	7.37
K00317	0.52
K00318	65.41
K00320	0
K00322	3
K00324	89.02
K00325	64.84
K00326	0
K00329	0.52
K00330	43.95
K00331	45.93
K00332	41.27
K00333	41.27
K00334	50.44
K00335	48.9
K00336	49.77
K00337	45.27
K00338	43.27
K00339	43.27
K00340	43.27
K00341	43.27
K00342	49.87
K00343	43.27
K00344	109.86
K00346	33.61
K00347	40.08
K00348	38.28
K00349	38.28
K00350	38.28
K00351	38.28
K00354	0.94
K00355	49.66
K00356	20.45
K00360	0
K00362	102.27
K00363	91.64
K00364	153.97
K00365	1
K00366	0.33
K00367	0
K00368	32.22
K00370	83.43
K00371	85.61
K00372	18.36
K00373	45.54
K00374	85.61
K00375	211.04
K00376	15.04
K00380	107.38
K00381	65.23
K00382	422.44
K00383	161.34
K00384	490.02
K00385	0.58
K00387	0.03
K00389	4.92
K00390	55.63
K00392	8.17
K00394	0
K00395	0
K00404	24.05
K00405	23.68
K00406	22.57
K00407	21.75
K00410	0
K00411	35.31
K00412	34.51
K00413	34.51
K00423	0
K00425	161.78
K00426	167.93
K00427	1.37
K00428	59.03
K00432	217.03
K00433	60.62
K00435	15
K00436	0.68
K00441	0.4
K00446	5.57
K00448	16.62
K00449	16.87
K00450	6.05
K00451	23.16
K00452	1.73
K00453	19.76
K00455	9.95
K00456	0
K00457	42.02
K00459	161.48
K00462	0
K00464	0
K00466	0.55
K00467	0
K00471	7.53
K00472	10.88
K00476	10.8
K00477	18.76
K00479	12.2
K00480	11.47
K00481	18.59
K00483	3.28
K00484	27.25
K00486	0
K00491	56.53
K00493	0.55
K00496	15
K00499	11.23
K00500	20.76
K00504	0.4
K00505	5.16
K00507	41.48
K00508	12.5
K00510	7.5
K00514	0
K00517	28.38
K00518	0
K00520	2.96
K00523	44.82
K00525	294.13
K00526	273.14
K00527	219.3
K00528	83.22
K00529	31.41
K00531	0
K00532	0.33
K00533	0
K00534	0.12
K00537	260.7
K00543	4.96
K00544	0
K00547	130.11
K00548	62.87
K00549	230.14
K00554	245.27
K00556	1.25
K00557	35.41
K00558	255.96
K00560	255.1
K00561	13.67
K00563	83.08
K00564	179.05
K00566	241.69
K00567	253.41
K00568	54.68
K00569	2
K00570	0.12
K00571	255.32
K00573	54.66
K00574	75.57
K00575	39.79
K00577	0
K00584	0
K00587	0
K00588	0.65
K00590	2.1
K00594	3
K00595	18.15
K00596	6
K00598	21.42
K00600	250.12
K00602	239.58
K00603	7.29
K00604	264.17
K00605	109.76
K00606	106.55
K00608	0
K00609	236.02
K00610	21.9
K00611	282.87
K00612	22.46
K00613	0.68
K00615	378.95
K00616	220.27
K00619	13.15
K00620	115.69
K00621	0
K00624	0.33
K00625	189.03
K00626	373.7
K00627	278.95
K00631	22.61
K00632	86.3
K00633	0.45
K00634	13.95
K00635	2
K00638	4
K00639	82.93
K00640	262.1
K00641	121.72
K00643	2.84
K00645	250.69
K00646	7.34
K00647	47.71
K00648	263.47
K00651	73.38
K00652	99.83
K00655	300.22
K00656	279.19
K00657	87.61
K00658	127.31
K00661	136.02
K00662	6.1
K00663	0
K00666	197.26
K00672	0
K00673	26.39
K00674	192.08
K00675	21.12
K00677	56.02
K00680	184.53
K00681	183.39
K00683	1.31
K00684	40.76
K00685	24.28
K00686	0.33
K00687	143.46
K00688	199.03
K00689	39.05
K00690	41.36
K00691	18.68
K00692	11.46
K00693	0
K00694	39.77
K00695	0
K00696	0.03
K00697	47.73
K00698	0
K00700	151.27
K00701	0
K00702	0
K00703	125.45
K00705	174.3
K00709	0
K00712	112.3
K00713	0
K00720	25.66
K00721	25.21
K00728	0
K00737	1.85
K00745	1
K00748	56.02
K00752	3.11
K00754	103.68
K00756	152.51
K00757	61.7
K00758	28.66
K00759	240.42
K00760	248.05
K00761	251.27
K00762	244.15
K00763	230.07
K00764	239.8
K00765	118.04
K00766	166.22
K00767	83.09
K00768	32.56
K00769	22.92
K00772	3.34
K00773	243.27
K00782	74.9
K00783	228.51
K00784	168.89
K00785	21.21
K00786	27.67
K00788	196.15
K00789	268.25
K00790	417.72
K00791	245.77
K00793	170.8
K00794	171.36
K00795	53.52
K00796	231.95
K00797	69.48
K00798	35.7
K00799	212.97
K00800	247.57
K00801	17.63
K00803	12.93
K00805	135.53
K00806	243.76
K00808	0
K00809	1.25
K00812	22.63
K00813	31.24
K00817	243.29
K00818	45.8
K00819	95.45
K00820	276.34
K00821	56.19
K00822	26.12
K00823	81.43
K00824	77.66
K00826	249.08
K00830	10.17
K00831	146.46
K00832	63.94
K00833	97.66
K00835	12.41
K00836	21.39
K00839	3.83
K00840	3.13
K00841	160.73
K00842	3.67
K00844	1
K00845	229
K00847	219.86
K00848	34.81
K00849	102.46
K00850	219.26
K00851	111
K00852	153.76
K00853	60.9
K00854	95.33
K00855	1.12
K00856	20.76
K00857	197.02
K00858	244.6
K00859	244.11
K00860	38.62
K00862	0.4
K00863	92.47
K00864	204.91
K00865	281.12
K00867	140.76
K00868	244.61
K00869	164.91
K00870	0.25
K00872	193.12
K00873	266.68
K00874	155.82
K00875	0
K00876	235.81
K00878	142.02
K00879	10.83
K00880	28.19
K00881	1.62
K00882	212.82
K00883	13.12
K00884	13.9
K00885	12.9
K00886	18.34
K00887	122.92
K00891	242.74
K00892	2
K00895	9.76
K00897	19.82
K00899	0.73
K00901	99.99
K00906	20.58
K00912	55.65
K00917	167.52
K00918	0
K00919	187.68
K00924	17.19
K00925	250.66
K00926	217.88
K00927	243.27
K00928	296.12
K00929	5
K00930	130.19
K00931	171
K00932	0
K00936	225.97
K00937	77.71
K00938	164.66
K00939	243.87
K00940	225.23
K00941	179.87
K00942	242.31
K00943	241.02
K00945	240.27
K00946	72.76
K00947	0
K00948	356.09
K00949	176.27
K00950	201.25
K00951	259.85
K00952	0
K00954	242.96
K00955	9.51
K00956	37.83
K00957	46.66
K00958	17.8
K00960	0.4
K00962	242.4
K00963	271.55
K00965	106.34
K00966	4.17
K00968	1.84
K00969	264.9
K00970	76.97
K00971	27.66
K00972	40.07
K00973	168.52
K00974	220.97
K00975	230.09
K00978	14.41
K00979	57.52
K00980	82.93
K00981	257.96
K00982	70.91
K00983	44.39
K00984	3.02
K00986	5.62
K00988	1
K00989	70.11
K00990	55.31
K00991	187.45
K00992	34.51
K00995	257.93
K00996	7.19
K00997	219.75
K00998	20.81
K00999	0
K01000	243.47
K01002	0.25
K01003	0
K01004	2.2
K01006	95.63
K01007	46.26
K01008	46.26
K01011	58.78
K01012	142.47
K01014	0
K01015	0
K01023	3
K01026	15.71
K01027	1
K01028	30.64
K01029	30.3
K01031	25.88
K01032	24.88
K01034	42.26
K01035	41.93
K01039	1.25
K01040	1.25
K01042	37.93
K01046	130.06
K01048	18.3
K01051	0
K01053	21.38
K01055	44.55
K01056	245.44
K01057	64.02
K01058	16.02
K01060	50.47
K01061	62.77
K01066	49.72
K01067	0
K01069	55.28
K01070	45.26
K01071	108.31
K01073	9.85
K01075	8.13
K01077	85.92
K01078	2.66
K01079	160.59
K01081	110.47
K01082	34.86
K01083	0.33
K01085	2.25
K01086	0
K01087	28.18
K01089	9.89
K01090	195.26
K01091	306.58
K01092	296.77
K01093	1.19
K01095	53.77
K01096	19.89
K01101	76.9100000000001
K01104	529.68
K01113	20.25
K01114	140.11
K01115	0.4
K01117	0
K01118	138.97
K01119	111.75
K01120	0
K01121	0.25
K01126	460.4
K01128	0
K01129	58.35
K01130	12.05
K01133	12.15
K01135	0
K01137	1
K01138	2.29
K01139	41.3
K01141	19.01
K01142	243.06
K01143	0
K01144	3.02
K01146	1
K01147	49.2
K01150	1.63
K01151	79.37
K01153	277.67
K01154	372.03
K01155	44.62
K01156	76.35
K01158	6.16
K01159	80.28
K01160	1.51
K01163	4.08
K01166	30.59
K01167	18.76
K01169	0
K01173	5.98
K01174	104.57
K01175	19.01
K01176	131.05
K01178	5.16
K01179	27.79
K01181	4.33
K01182	9.1
K01183	63.6
K01184	0
K01185	25.62
K01186	69.48
K01187	97.71
K01190	86.73
K01191	33.92
K01192	23.13
K01193	218.46
K01194	11.79
K01195	36.39
K01197	2.97
K01198	4.53
K01200	97.67
K01201	2.58
K01205	0
K01206	34.04
K01207	143.65
K01208	0.38
K01209	33.89
K01210	0
K01212	0
K01215	82.78
K01216	0
K01218	10.43
K01219	0
K01220	147.77
K01222	20.25
K01223	536.86
K01224	29.63
K01226	167.87
K01227	19.12
K01230	0
K01232	3.59
K01233	2.36
K01235	1
K01236	26.96
K01239	105.73
K01240	0
K01241	23.2
K01243	237.93
K01246	224.83
K01247	31.24
K01250	44.02
K01251	33.62
K01252	4.03
K01253	3.17
K01255	129.16
K01256	180.47
K01258	244
K01259	95.72
K01261	159.75
K01262	267.75
K01263	0
K01264	0
K01265	279.28
K01266	26.33
K01267	22.33
K01269	0.25
K01270	45.77
K01271	161.49
K01273	14.35
K01274	71.22
K01277	2
K01278	5.53
K01281	120.68
K01283	1
K01284	15.97
K01286	75.56
K01295	20.3
K01297	33.3
K01299	3.22
K01301	0
K01303	0.25
K01304	140.52
K01305	2
K01308	0.33
K01318	87.32
K01322	33.44
K01325	0
K01338	79.78
K01342	0.33
K01347	42.7
K01350	0
K01354	16.83
K01355	0
K01356	126.56
K01358	284.58
K01361	59.61
K01372	115.05
K01387	8.82
K01389	2
K01390	15.65
K01392	2
K01399	0
K01400	0.33
K01401	48.25
K01406	3.83
K01407	11.56
K01409	252.3
K01414	56.99
K01415	0
K01416	0
K01417	0
K01419	104.98
K01420	92.4
K01421	182.22
K01424	249.69
K01425	30.27
K01426	162.55
K01427	0.25
K01428	90.71
K01429	90.06
K01430	90.06
K01432	9.66
K01433	54.75
K01434	33.08
K01436	63.63
K01437	1
K01438	73.86
K01439	307.01
K01442	82.82
K01443	211.94
K01444	1.33
K01446	73.86
K01447	36.64
K01448	159.89
K01449	1.32
K01451	91.18
K01452	0.15
K01453	11.42
K01455	16.38
K01457	13.31
K01458	35.56
K01459	0.52
K01460	3.9
K01461	1.8
K01462	434.18
K01464	21.3
K01465	251.12
K01466	12.08
K01467	126.11
K01468	80.12
K01469	13.6
K01470	13
K01471	5.16
K01473	13.18
K01474	13.18
K01476	57.22
K01477	25.77
K01478	156.24
K01479	63.39
K01480	35.5
K01482	4.8
K01483	28.81
K01484	15.76
K01485	42.31
K01486	3.91
K01487	27.54
K01488	119.64
K01489	202.04
K01491	244.24
K01492	0
K01493	176.09
K01494	66.79
K01495	160.33
K01496	62.89
K01497	53.93
K01499	0
K01501	32.94
K01502	4.99
K01505	12.66
K01507	108.81
K01512	205.37
K01515	238.8
K01518	7.2
K01520	222.38
K01521	3.85
K01523	60.04
K01524	107.71
K01525	53.8
K01531	41.85
K01533	87.4
K01534	85.36
K01535	3.43
K01537	123.48
K01539	0
K01545	0
K01546	75.66
K01547	75.29
K01548	75.29
K01551	13.71
K01555	21.16
K01556	21.28
K01560	112.05
K01561	21.88
K01563	2.15
K01567	0.99
K01568	0
K01569	9.67
K01571	41.92
K01572	28.16
K01573	15.75
K01574	10.96
K01575	210.8
K01576	13.61
K01577	1.13
K01578	8.65
K01579	100.96
K01580	6.57
K01581	12.49
K01582	51.39
K01583	14.04
K01584	21.9
K01585	16.44
K01586	278.51
K01588	239.25
K01589	227.92
K01590	1.29
K01591	242.32
K01593	0
K01594	0
K01595	153.59
K01596	36.1
K01597	164.91
K01598	103.39
K01599	135.77
K01601	1.25
K01602	0.12
K01607	144.31
K01608	18.76
K01609	149.19
K01610	111.83
K01611	1.75
K01613	78.41
K01615	1.75
K01616	3.17
K01617	12.02
K01619	261.09
K01620	133.67
K01621	32.92
K01622	0
K01623	63.3
K01624	251.56
K01625	162.41
K01626	253.33
K01627	62.68
K01628	55.41
K01629	13.27
K01630	16.67
K01631	16.87
K01633	208.01
K01635	217.26
K01637	32.69
K01638	37.07
K01639	141.46
K01640	59.09
K01641	164.66
K01643	17.12
K01644	90.19
K01646	17.12
K01647	205.95
K01649	250.04
K01652	419.91
K01653	130.25
K01654	32.56
K01655	0
K01657	160.74
K01658	220.17
K01659	34.38
K01661	94.05
K01662	93.1
K01664	53.26
K01665	86.27
K01666	14.96
K01667	5.93
K01668	2.85
K01669	103.68
K01671	0
K01673	196.29
K01674	18.17
K01676	43.01
K01677	2.68
K01678	2.68
K01679	133.54
K01681	183.06
K01682	36.73
K01683	0
K01684	27.5
K01685	32.04
K01686	54.08
K01687	220.74
K01689	247.27
K01690	40.76
K01692	93.32
K01693	101.58
K01695	158.14
K01696	195.13
K01697	11.67
K01698	118.4
K01699	3.25
K01702	0
K01703	188.19
K01704	193.95
K01706	29.8
K01707	20.04
K01708	15.9
K01709	12.41
K01710	180.3
K01711	31.69
K01712	91.56
K01713	13.01
K01714	294.99
K01715	31.41
K01716	18.55
K01719	103.45
K01720	26.52
K01721	5.44
K01724	24.87
K01725	18.13
K01727	99.0800000000001
K01728	0.33
K01729	0.27
K01730	0.97
K01732	0.33
K01733	241.56
K01734	34.77
K01735	246.57
K01736	244.02
K01737	140.09
K01738	294.1
K01739	153.44
K01740	122.81
K01744	57.14
K01745	104.31
K01746	5.42
K01749	120.08
K01750	119.41
K01751	10.76
K01752	413.46
K01753	36.35
K01754	285.95
K01755	231.48
K01756	246.44
K01758	6.84
K01759	217.15
K01760	133.25
K01761	12.49
K01766	19.35
K01768	18.05
K01769	0
K01770	73.36
K01771	43.21
K01772	158.91
K01775	325.92
K01776	241.72
K01777	0.33
K01778	68.7
K01779	37.69
K01781	0
K01782	16.65
K01783	251.09
K01784	402.71
K01785	205.77
K01787	1.75
K01788	159.43
K01790	165.52
K01791	224.25
K01792	20.71
K01795	0
K01796	19.44
K01799	25.5
K01800	8.8
K01801	25.74
K01802	67.07
K01803	271.75
K01804	17.27
K01805	24.75
K01807	219.86
K01808	50.62
K01809	281.84
K01810	257.51
K01811	6.83
K01812	53.94
K01813	11.77
K01814	113.87
K01815	7.38
K01816	53.54
K01817	159.57
K01818	28.7
K01819	326.72
K01820	5.52
K01821	222.11
K01822	2
K01823	178.03
K01825	3
K01826	19.95
K01829	0
K01834	313.14
K01835	192.63
K01838	26.39
K01839	163.18
K01840	60.91
K01841	24.12
K01843	2.91
K01844	0.25
K01845	185.28
K01846	0.75
K01847	17.55
K01848	0
K01849	0
K01851	5.31
K01854	43.3
K01856	22.59
K01857	24.46
K01858	9.45
K01865	0
K01866	249.2
K01867	255.55
K01868	251.95
K01869	246.13
K01870	247.93
K01872	245.85
K01873	243.27
K01874	243.27
K01875	243.93
K01876	262.42
K01878	163.39
K01879	167.06
K01880	79.88
K01881	243.6
K01883	246.97
K01884	1.13
K01885	92.86
K01886	61.38
K01887	242.71
K01889	243.27
K01890	243.27
K01892	243.44
K01893	186.79
K01894	35.51
K01895	198.51
K01896	0
K01897	275.86
K01902	124.58
K01903	124.58
K01904	0.4
K01905	7.01
K01906	43.08
K01907	10
K01908	13.78
K01909	2
K01910	34.91
K01911	95.85
K01912	46.57
K01914	111
K01915	290.5
K01916	204.32
K01918	109.07
K01919	147.86
K01920	37.51
K01921	251.51
K01922	103.89
K01923	242.71
K01924	244.27
K01925	243.27
K01926	175.11
K01928	194.3
K01929	245.27
K01933	242.1
K01934	185.21
K01935	114.95
K01937	235.85
K01938	202.51
K01939	258.25
K01940	205.66
K01941	16.83
K01945	237.91
K01947	12.23
K01950	34.99
K01951	288.02
K01952	376.4
K01953	54.17
K01955	247.35
K01956	244.1
K01958	76.36
K01959	1.5
K01960	3.5
K01961	281.62
K01962	222.14
K01963	223.23
K01965	1.52
K01966	16.02
K01968	22.28
K01969	28.53
K01971	24.89
K01972	243.27
K01974	1
K01975	20.61
K01989	186.5
K01990	1774.25
K01991	75.81
K01992	1512.69
K01993	37.76
K01994	0.33
K01995	245.35
K01996	272.17
K01997	265.32
K01998	272.8
K01999	323.15
K02000	61.32
K02001	18.42
K02002	114.23
K02003	1001.64
K02004	972.97
K02005	144.47
K02006	18.13
K02007	20.26
K02008	17.96
K02009	5.33
K02010	144.46
K02011	149.6
K02012	238.93
K02013	573.63
K02014	319.81
K02015	1072.99
K02016	782.69
K02017	110.22
K02018	120.73
K02019	35.82
K02020	138.16
K02021	4.5
K02022	9.61
K02024	6.92
K02025	196.61
K02026	195.73
K02027	233.53
K02028	619.57
K02029	509.27
K02030	851.23
K02031	182.91
K02032	313.84
K02033	325.6
K02034	331.72
K02035	484.09
K02036	383.82
K02037	278.98
K02038	278.98
K02039	280.61
K02040	284.55
K02041	73.01
K02042	134.61
K02043	11.51
K02044	84.96
K02045	38.75
K02046	36.75
K02047	36.75
K02048	54.22
K02049	206.11
K02050	210.93
K02051	186.15
K02052	68.5
K02053	92.77
K02054	38.91
K02055	93.79
K02056	178.89
K02057	324.92
K02058	46.96
K02062	25.49
K02063	39.52
K02064	39.52
K02065	81.65
K02066	97.65
K02067	104.65
K02068	98.85
K02069	115.1
K02071	325.13
K02072	324.76
K02073	425.27
K02074	33.34
K02075	35.34
K02076	59.6
K02077	35.84
K02078	410.11
K02079	1
K02080	0
K02081	5.41
K02082	79.89
K02083	19.82
K02086	162.99
K02092	0
K02093	0
K02094	0
K02095	0
K02096	0
K02097	0
K02099	2.51
K02100	0.33
K02103	10.43
K02106	23.23
K02107	25.93
K02108	238.43
K02109	238.15
K02110	238.43
K02111	239.43
K02112	238.43
K02113	165.74
K02114	239.71
K02115	238.58
K02116	70.61
K02117	61.29
K02118	61.29
K02119	55.38
K02120	61.29
K02121	34.01
K02122	56.79
K02123	61.29
K02124	61.29
K02160	274.62
K02164	3.06
K02167	13.75
K02168	40.61
K02169	63.24
K02170	17.23
K02171	43.4
K02172	43.4
K02173	0.04
K02182	11.73
K02188	15.86
K02189	13.64
K02190	4.08
K02191	2.08
K02192	32.71
K02193	20.53
K02194	20.53
K02195	20.53
K02196	17.56
K02197	20.53
K02198	21.53
K02199	38.54
K02200	34.75
K02203	6
K02204	34.24
K02205	0.66
K02217	96.37
K02221	224.44
K02224	27.39
K02225	19.71
K02226	26.99
K02227	48.4
K02228	4.53
K02229	13.48
K02230	22.06
K02231	30.98
K02232	29.89
K02233	32.98
K02234	18.06
K02236	162.95
K02237	267.39
K02238	251.37
K02239	0.33
K02240	163.99
K02241	2.33
K02242	169.74
K02243	162.99
K02244	162.99
K02245	147.06
K02246	156.04
K02247	0.33
K02248	107.88
K02249	0.33
K02250	56.2
K02251	0.33
K02253	0.33
K02254	0.33
K02255	0
K02258	21.28
K02259	85.98
K02274	46.23
K02275	57.48
K02276	46.04
K02277	0.37
K02278	43.94
K02279	56.55
K02280	56.72
K02281	1
K02282	51.94
K02283	84.42
K02284	0
K02285	0
K02286	0
K02287	0
K02288	0
K02289	0
K02290	0
K02291	53.24
K02292	0
K02293	0
K02294	0
K02297	43.8
K02298	85.37
K02299	86.55
K02300	85.17
K02302	18.32
K02303	118.79
K02304	60.11
K02305	0.4
K02313	244.87
K02314	257.07
K02315	55.79
K02316	244.02
K02317	0
K02334	102.12
K02335	250.28
K02336	13.47
K02337	246.41
K02338	240.72
K02339	51.72
K02340	242.77
K02341	240.82
K02342	268.61
K02343	248.07
K02344	19.01
K02345	0
K02346	241.67
K02347	63.57
K02348	109.76
K02351	13.75
K02352	55.02
K02355	277.28
K02356	242.47
K02357	243.27
K02358	291.71
K02361	8.95
K02362	0
K02363	6.23
K02364	8
K02371	138.99
K02372	240.2
K02377	12.37
K02379	118.03
K02380	29.6
K02381	0
K02383	1
K02385	3.67
K02386	29.92
K02387	30.75
K02388	30.75
K02389	30.37
K02390	34.37
K02391	24.78
K02392	32.35
K02393	26.75
K02394	26.75
K02395	29.77
K02396	29.78
K02397	29.28
K02398	26.54
K02399	23.26
K02400	30.75
K02401	30.42
K02402	18.91
K02403	26.07
K02404	22.92
K02405	29.26
K02406	34.59
K02407	40.22
K02408	30.75
K02409	32.56
K02410	30.9
K02411	30.5
K02412	30.75
K02413	23.76
K02414	28.35
K02415	28.57
K02416	26
K02417	32.2
K02418	22.58
K02419	30.87
K02420	30.75
K02421	30.42
K02422	29.59
K02423	19.09
K02424	230.72
K02425	0
K02426	28.95
K02427	52.72
K02428	240.64
K02429	32.94
K02430	6.83
K02431	27.79
K02433	270.94
K02434	222.18
K02435	222.48
K02436	3.02
K02437	118.68
K02438	68.86
K02439	19.01
K02440	320.32
K02441	9.62
K02442	1
K02443	67.78
K02444	61.99
K02445	104.78
K02446	24.36
K02448	0.4
K02450	1
K02451	1
K02452	21.63
K02453	36.56
K02454	37.21
K02455	37.58
K02456	63.24
K02457	19.63
K02458	21.63
K02459	21.63
K02460	21.63
K02461	22.23
K02462	21.63
K02463	20.66
K02464	1
K02465	0
K02466	3.51
K02467	0
K02468	3.51
K02469	256.36
K02470	256.41
K02471	62.68
K02472	69.01
K02473	1.5
K02474	6.92
K02475	40.64
K02476	42.29
K02477	21.33
K02478	19.51
K02479	5.48
K02480	21.61
K02481	3.25
K02482	8.5
K02483	157.32
K02484	135.14
K02485	0
K02486	0
K02487	3.98
K02488	0.12
K02490	0.33
K02491	0.33
K02492	114.41
K02493	248.8
K02494	52.17
K02495	312.32
K02496	31.24
K02497	16.46
K02498	50.52
K02499	59.52
K02500	120.17
K02501	122.38
K02502	50.85
K02503	249.97
K02504	18.59
K02505	19.01
K02506	17.89
K02507	19.81
K02508	1.17
K02509	14.49
K02510	33.55
K02511	1.13
K02517	97.15
K02518	261.76
K02519	245.15
K02520	243.27
K02521	13.78
K02523	57.77
K02525	12.75
K02526	40.1
K02527	55.79
K02528	243.35
K02529	584.22
K02530	152.81
K02531	55.75
K02532	26.7
K02533	33.51
K02535	60.93
K02536	56.27
K02538	54.2
K02545	40.07
K02547	40.07
K02548	114.77
K02549	93.3
K02550	0
K02551	94.05
K02552	91.6
K02553	38.39
K02554	8.75
K02556	34.73
K02557	35.87
K02558	50.2
K02560	19.18
K02562	7.04
K02563	243.27
K02564	202.1
K02565	5.36
K02566	8.56
K02567	21.01
K02568	20.01
K02569	20.01
K02570	19.01
K02571	3.51
K02572	16.22
K02573	19.01
K02574	19.01
K02575	64.54
K02584	2.94
K02585	0.12
K02586	0.12
K02587	0.12
K02588	0.12
K02589	0
K02590	0
K02591	0.12
K02592	0.12
K02593	0.12
K02594	0.45
K02595	0.12
K02596	0.12
K02597	0.12
K02598	0.41
K02600	240.6
K02601	244.6
K02609	22.93
K02610	22.93
K02611	22.93
K02612	22.33
K02613	22.58
K02614	97.5800000000001
K02615	0
K02616	9.46
K02617	1
K02618	4.17
K02619	56.3
K02621	217.96
K02622	219.76
K02623	12
K02624	49.44
K02625	1
K02626	1.5
K02634	0
K02635	0
K02636	0
K02637	0
K02638	0
K02639	0.4
K02640	0
K02641	0
K02642	0
K02643	0
K02647	36.15
K02650	65.53
K02651	73.58
K02652	42.07
K02653	43.17
K02654	58.22
K02655	61.91
K02656	38.44
K02657	9
K02658	9
K02659	9
K02660	9
K02661	0
K02662	18.95
K02663	34.32
K02664	22.23
K02665	22.23
K02666	33.99
K02667	10.35
K02668	10.35
K02669	32.32
K02670	35.46
K02671	23.23
K02672	40.99
K02673	19.23
K02674	45.57
K02676	21.23
K02679	15.99
K02680	15.99
K02681	16.21
K02682	18.01
K02686	38.61
K02687	225.01
K02688	26.09
K02689	0
K02690	0
K02691	0
K02692	0
K02693	0
K02694	0
K02696	0
K02697	0
K02698	0
K02699	0
K02700	0
K02702	0
K02703	0
K02704	0
K02705	0
K02706	0
K02707	0
K02708	0
K02709	0
K02710	0
K02711	0
K02712	0
K02713	0
K02714	0
K02715	0
K02716	0
K02717	0
K02718	0
K02719	0
K02720	0
K02722	0
K02723	0
K02724	0
K02742	17.21
K02744	91.77
K02745	59.62
K02746	58.62
K02747	58.55
K02750	66.7
K02753	0
K02755	46
K02756	5.68
K02757	162.83
K02759	209.53
K02760	210.21
K02761	283.36
K02763	1
K02765	101.27
K02768	24.72
K02769	2.28
K02770	256.59
K02771	2.25
K02773	136.47
K02774	134.47
K02775	139.56
K02777	92.01
K02778	1
K02779	147.33
K02781	10.74
K02783	19.74
K02784	24.43
K02786	134.73
K02788	148.77
K02791	55.95
K02793	122.61
K02794	281.8
K02795	278.18
K02796	245.7
K02798	59.15
K02799	0
K02800	66.48
K02802	1
K02803	4.25
K02804	80.58
K02805	9.83
K02806	61.69
K02810	256.25
K02812	0
K02813	0
K02814	0
K02815	0
K02819	152.22
K02821	186.12
K02822	209.93
K02823	79.94
K02824	201.35
K02825	210.18
K02826	16.46
K02827	56.53
K02828	16.46
K02829	16.46
K02834	242.27
