function.	oral_16
K00346	67.27
K00347	68.93
K00348	68.13
K00349	67.6
K00350	67.6
K00351	67.6
K00354	25.26
K00355	170.99
K00356	46.09
K00362	80.52
K00363	78.41
K00364	185.06
K00365	0.25
K00366	2.11
K00367	0.41
K00368	104.77
K00370	77.11
K00371	78.36
K00372	35.83
K00373	75.78
K00374	78.36
K00375	358.97
K00376	54.77
K00380	144.73
K00381	113.3
K00382	531.86
K00383	280.74
K00384	767.059999999999
K00385	2.76
K00387	0
K00389	1.81
K00390	85.46
K00392	10.95
K00394	0.77
K00395	0.77
K00404	118.5
K00405	108.07
K00406	128.63
K00407	106.19
K00411	168.94
K00412	168.94
K00413	165.5
K00425	271.45
K00426	269.87
K00427	7.84
K00428	301.46
K00432	264.3
K00433	76.17
K00435	1.91
K00436	0
K00437	0
K00441	0
K00446	6.47
K00448	43.64
K00449	44.14
K00450	8.31
K00451	56.5
K00452	11.16
K00453	52.35
K00455	45.39
K00456	0.5
K00457	112.9
K00459	321.75
K00466	6.87
K00467	0.25
K00469	1.1
K00471	37.11
K00472	1.82
K00476	44.55
K00477	45.14
K00479	49.93
K00480	15.39
K00481	44.54
K00483	10.9
K00484	59.02
K00486	6.29
K00491	0.25
K00493	6.45
K00496	41.92
K00499	48.44
K00500	48.68
K00505	32.5
K00507	109.71
K00508	8.66
K00510	2.33
K00517	12.61
K00520	5.99
K00523	72.9
K00525	538.71
K00526	426.47
K00527	300.1
K00528	153.68
K00529	86.4
K00531	3.44
K00532	1.81
K00533	0.57
K00534	0.57
K00537	434.56
K00543	30.82
K00547	139.23
K00548	151.19
K00549	417.9
K00554	417.039999999999
K00556	12.08
K00557	147.51
K00558	644.75
K00560	361.02
K00561	107.78
K00563	162.42
K00564	221.29
K00566	507.28
K00567	427.4
K00568	98.3
K00569	1.4
K00570	0
K00571	465.92
K00573	222.29
K00574	180.56
K00575	158.85
K00584	0.2
K00588	8.09
K00590	0.13
K00595	51.53
K00596	6.4
K00598	7.86
K00600	469.55
K00602	419.6
K00603	8.31
K00604	557.23
K00605	114.74
K00606	152.25
K00608	0
K00609	427.39
K00610	33.49
K00611	391.63
K00612	78.57
K00613	3.67
K00615	843.189999999999
K00616	301.99
K00619	34.6
K00620	114.63
K00621	0
K00625	248.77
K00626	456.49
K00627	344.5
K00631	29.39
K00632	61.43
K00633	8.76
K00634	23.31
K00635	0
K00638	6.5
K00639	89.5000000000001
K00640	506.35
K00641	132.86
K00643	0.5
K00645	482.96
K00646	31.15
K00647	78.29
K00648	650.009999999999
K00651	198.29
K00652	207.6
K00655	501.35
K00656	372.56
K00657	430.45
K00658	142.16
K00661	198
K00662	103.36
K00663	0.25
K00666	267.23
K00672	1.9
K00673	86.4
K00674	359.14
K00675	45.11
K00677	216.22
K00680	51.55
K00681	220.66
K00683	0.6
K00684	174.47
K00685	135.64
K00686	0
K00687	160.48
K00688	386.67
K00689	21.61
K00690	126.62
K00691	47.58
K00692	43.23
K00694	79.89
K00696	0
K00697	105.01
K00700	312.19
K00702	0.37
K00703	245.67
K00705	378.21
K00709	0
K00712	2.1
K00720	83.19
K00721	49.77
K00728	0
K00737	0.19
K00745	0.44
K00748	215.97
K00752	8.71
K00754	233.84
K00756	170.67
K00757	60.26
K00758	45.21
K00759	409.489999999999
K00760	343.9
K00761	408.6
K00762	410.66
K00763	406.03
K00764	421.139999999999
K00765	223.31
K00766	162.06
K00767	132.96
K00768	67.22
K00769	111.97
K00772	4.64
K00773	412.909999999999
K00782	222.8
K00783	407.629999999999
K00784	210.16
K00785	53.98
K00786	22.27
K00788	400.75
K00789	428.16
K00790	640.239999999999
K00791	423.289999999999
K00793	253.2
K00794	252.92
K00795	137.73
K00796	371.459999999999
K00797	255.86
K00798	112.39
K00799	405.31
K00800	463.3
K00801	44.2
K00803	1.5
K00805	281.18
K00806	424.49
K00808	0.25
K00809	12.62
K00812	139.63
K00813	56.16
K00817	447.86
K00818	103.33
K00819	15.01
K00820	542.07
K00821	148.13
K00822	85.28
K00823	51.55
K00824	76.71
K00826	475.51
K00830	2.4
K00831	393.929999999999
K00832	153.74
K00833	207.18
K00835	25.75
K00836	57.51
K00839	4.17
K00840	0
K00841	187.94
K00842	0.69
K00844	3.4
K00845	303.42
K00847	320.21
K00848	29.95
K00849	219.19
K00850	275.62
K00851	114.3
K00852	202.51
K00853	6.31
K00854	268.11
K00855	1.9
K00856	45.14
K00857	239.72
K00858	416.789999999999
K00859	418.699999999999
K00860	225.15
K00862	0
K00863	242.99
K00864	289.12
K00865	314.74
K00867	230.89
K00868	381.92
K00869	206.04
K00870	0.75
K00872	324.249999999999
K00873	461.05
K00874	316.95
K00876	268.51
K00878	150.25
K00879	27.5
K00880	28.15
K00881	3.53
K00882	366.04
K00883	43.51
K00884	29.71
K00885	29.96
K00886	19.42
K00887	187.54
K00891	403.709999999999
K00892	0
K00895	13.41
K00897	15.24
K00899	5.45
K00901	224.54
K00906	45.89
K00912	210.93
K00917	270.84
K00918	0
K00919	263.1
K00924	13.39
K00925	433.37
K00926	251.63
K00927	416.659999999999
K00928	413.81
K00929	23.21
K00930	216.51
K00931	389
K00932	0
K00936	372.41
K00937	226.28
K00938	193.21
K00939	429.709999999999
K00940	369.269999999999
K00941	322.13
K00942	423.249999999999
K00943	398.22
K00945	325.05
K00946	223.94
K00947	0
K00948	574.27
K00949	241.48
K00950	358.4
K00951	467.65
K00954	416.409999999999
K00955	40.2
K00956	92.1
K00957	126.96
K00958	90.17
K00962	416.509999999999
K00963	535.5
K00965	221.68
K00966	0.33
K00968	9.75
K00969	385.9
K00970	121.73
K00971	45.54
K00972	0
K00973	335.36
K00974	391.69
K00975	417.44
K00978	44.34
K00979	225.2
K00980	41.86
K00981	433.149999999999
K00982	116.24
K00983	94.28
K00984	6.46
K00986	2.16
K00988	1.9
K00989	117.96
K00990	190.91
K00991	153.87
K00992	72.14
K00993	0
K00995	390.28
K00996	19.93
K00997	371.11
K00998	31.72
K01000	418.339999999999
K01002	3.44
K01003	0
K01004	5.75
K01006	70.91
K01007	81.03
K01008	170.99
K01011	66.75
K01012	226.36
K01023	96.78
K01026	28.02
K01027	0.25
K01028	58.11
K01029	58.33
K01031	43.89
K01032	43.89
K01034	23.68
K01035	23.68
K01039	1.01
K01040	1.01
K01042	166.19
K01046	86.47
K01048	19.08
K01051	2.2
K01053	53.89
K01055	48.38
K01056	423.229999999999
K01057	118.52
K01058	110.23
K01060	23.66
K01061	116.79
K01066	53.33
K01067	0.52
K01069	111.66
K01070	102
K01071	187.62
K01073	17.83
K01075	5.12
K01077	92.14
K01078	31.24
K01079	352.29
K01081	201.62
K01082	126.86
K01083	8.11
K01085	6.39
K01086	0
K01087	47.3
K01089	109.05
K01090	212.7
K01091	631.14
K01092	420.2
K01093	0
K01095	192.7
K01096	29.39
K01101	67.86
K01104	684.67
K01113	14.42
K01114	266.04
K01117	0.38
K01118	187.87
K01119	228.54
K01120	0
K01121	0.75
K01126	384.35
K01129	112.19
K01130	16.63
K01133	42.81
K01134	0
K01135	0
K01136	0.68
K01137	0
K01138	5.68
K01139	128.36
K01141	31.83
K01142	496.77
K01144	10.79
K01146	0
K01147	101.28
K01150	37.29
K01151	53.38
K01153	514.1
K01154	596.69
K01155	91.38
K01156	263.61
K01158	31.16
K01159	229.39
K01160	3.11
K01163	25.57
K01165	0
K01166	66.82
K01167	48.04
K01169	0
K01173	87.16
K01174	0.59
K01175	30.39
K01176	108.03
K01178	31.91
K01179	59.88
K01181	3.36
K01182	39.12
K01183	43.12
K01184	0.67
K01185	58.49
K01186	75.36
K01187	72.67
K01188	0
K01190	106.88
K01191	133.45
K01192	46.36
K01193	357.12
K01194	45.58
K01195	133.45
K01197	2.06
K01198	6.73
K01200	187.83
K01201	17.65
K01205	0.63
K01206	46.28
K01207	497.66
K01208	5.97
K01209	6.73
K01210	0
K01212	4.27
K01215	161.19
K01216	0
K01218	5.88
K01219	0.42
K01220	159.58
K01222	131.66
K01223	819.39
K01224	8.02
K01226	175.12
K01227	16.94
K01232	27.4
K01233	1.38
K01235	1.67
K01236	50.89
K01239	86.35
K01241	51.97
K01243	364.22
K01246	305.16
K01247	91.83
K01250	3.04
K01251	64.16
K01252	1.67
K01253	12.47
K01255	224.6
K01256	239.67
K01258	269.13
K01259	118.15
K01261	166.59
K01262	509.86
K01263	0
K01264	0
K01265	479.76
K01266	86.61
K01267	16.26
K01269	0.75
K01270	154.02
K01271	186.04
K01273	55.74
K01274	124.56
K01277	8.37
K01278	35.66
K01281	224.26
K01283	1.25
K01284	32.18
K01286	31.31
K01295	21.65
K01297	95.52
K01299	3.44
K01301	1
K01303	2.26
K01304	169.07
K01305	20.03
K01308	0
K01318	0
K01322	122.48
K01338	271.33
K01342	0
K01347	84.87
K01354	24.16
K01355	0
K01356	134.66
K01358	437.09
K01361	127.61
K01372	195.92
K01387	61.73
K01390	14.33
K01392	0
K01399	0.75
K01400	0
K01401	0
K01406	0.4
K01407	13.62
K01409	422.3
K01414	133.44
K01415	0.75
K01417	0
K01419	184.03
K01420	361.09
K01421	170.68
K01424	409.66
K01425	56.88
K01426	369.67
K01427	0
K01428	66.18
K01429	65.2
K01430	65.2
K01432	2.27
K01433	215.31
K01434	100.9
K01436	43.9
K01438	91.6900000000001
K01439	456.57
K01440	0
K01442	3.57
K01443	285.89
K01444	6.32
K01446	11.98
K01447	42.96
K01448	449.08
K01449	3.96
K01451	207.41
K01452	6.2
K01453	8.07
K01455	6.33
K01457	11.74
K01458	84.71
K01460	1.7
K01461	0
K01462	626.539999999999
K01464	20.51
K01465	520.24
K01466	34.5
K01467	176.12
K01468	60.87
K01469	10.14
K01470	5.65
K01471	31.16
K01473	0.14
K01474	0.14
K01476	3.39
K01477	86.59
K01478	202.86
K01479	10.36
K01480	98.16
K01482	9.76
K01483	86.97
K01484	44.7
K01485	120.83
K01486	24.26
K01487	68
K01488	224.06
K01489	267.59
K01491	417.289999999999
K01492	0.57
K01493	214.96
K01494	202.32
K01495	416.06
K01496	82.26
K01497	205.29
K01499	1.9
K01501	154.99
K01502	26.38
K01505	112.12
K01507	338.41
K01512	265.09
K01515	317.91
K01518	0.25
K01520	317.02
K01521	2.03
K01523	82.13
K01524	349.9
K01525	103.36
K01531	89.21
K01533	307.12
K01534	259.09
K01535	0.25
K01537	230.32
K01545	0
K01546	128.63
K01547	106.52
K01548	107.52
K01551	7.61
K01555	56.33
K01556	51.32
K01560	173.04
K01561	55.79
K01563	6.2
K01567	3.22
K01568	0
K01569	37.68
K01571	59.13
K01572	42.41
K01573	23.37
K01574	43.64
K01575	168.28
K01576	41.33
K01577	1.9
K01578	0.25
K01579	142.32
K01580	1.25
K01581	12.8
K01582	115.16
K01583	13.7
K01584	52.47
K01585	135.59
K01586	480.21
K01588	414.679999999999
K01589	312.53
K01590	4.02
K01591	411.36
K01593	0
K01594	0.5
K01595	282.9
K01596	55.48
K01597	206.04
K01598	153.98
K01599	265.14
K01601	4.25
K01602	1.9
K01607	297.98
K01608	43.89
K01609	233.94
K01610	169.63
K01611	22.09
K01613	348.86
K01615	7.9
K01616	0.33
K01617	7.39
K01619	315.239999999999
K01620	207.68
K01621	36.58
K01622	0
K01623	20.88
K01624	454.07
K01625	304.96
K01626	560.52
K01627	253.34
K01628	132.1
K01629	9.32
K01630	53.25
K01631	43.46
K01633	366.09
K01635	292.72
K01637	53.36
K01638	59.57
K01639	84.18
K01640	81.49
K01641	191.82
K01643	33.29
K01644	154.49
K01646	33.29
K01647	352.48
K01649	434.81
K01652	613.44
K01653	344.04
K01654	75.05
K01655	0.25
K01657	233.79
K01658	195.86
K01659	77.37
K01661	59.42
K01662	233.3
K01664	110.06
K01665	67.06
K01666	45.93
K01667	14.01
K01668	4.12
K01669	101.89
K01671	0
K01673	467.59
K01674	19.2
K01676	84.07
K01677	10.68
K01678	10.68
K01679	242.12
K01681	267.78
K01682	138.58
K01683	0
K01684	43.55
K01685	61.16
K01686	173.53
K01687	376.28
K01689	418.28
K01690	73.39
K01692	116.5
K01693	89.53
K01695	249.13
K01696	415.84
K01697	20.28
K01698	209.66
K01699	0.45
K01703	345.19
K01704	349.42
K01706	28.16
K01707	13.45
K01708	14.07
K01709	42.64
K01710	410.19
K01711	154.85
K01712	92.19
K01713	44.21
K01714	668.18
K01715	50.01
K01716	29.56
K01719	171.87
K01720	82.13
K01721	16.46
K01724	50.26
K01725	39.06
K01727	28.13
K01728	4
K01729	7.9
K01730	0.95
K01733	402.109999999999
K01734	119.25
K01735	403.579999999999
K01736	398.839999999999
K01737	228.02
K01738	465.17
K01739	226.87
K01740	260.96
K01744	177.72
K01745	131.02
K01746	2.41
K01749	221.3
K01750	55.84
K01751	20.38
K01752	551.08
K01753	96.09
K01754	539.99
K01755	476.26
K01756	513.54
K01758	2.03
K01759	449.24
K01760	221.92
K01761	39.92
K01766	33.92
K01768	23.58
K01770	124.12
K01771	8.08
K01772	338.8
K01775	466.63
K01776	413.02
K01777	1.61
K01778	225.91
K01779	142.37
K01781	0
K01782	32.91
K01783	493.21
K01784	597.99
K01785	317.79
K01787	6.87
K01788	226.22
K01790	362.86
K01791	121.45
K01792	43.86
K01795	0
K01796	10.64
K01799	20.04
K01800	4.42
K01801	46.52
K01802	155.86
K01803	478.95
K01804	11.03
K01805	55.6
K01807	292.77
K01808	184.99
K01809	283.92
K01810	443.119999999999
K01811	5.35
K01812	150.82
K01813	6.62
K01814	221.46
K01815	17.21
K01816	103.82
K01817	343.31
K01818	53.35
K01819	316.51
K01820	2.73
K01821	409.62
K01823	207.12
K01825	0
K01826	46.19
K01829	3.37
K01834	337.17
K01835	240.77
K01838	49.06
K01839	166.86
K01840	69.32
K01841	81.8
K01843	11.33
K01844	1.25
K01845	264.35
K01846	5.51
K01847	40.5
K01848	4.71
K01849	4.71
K01850	0
K01851	37.22
K01854	144.14
K01856	53.33
K01857	47.54
K01858	2.18
K01866	417.439999999999
K01867	455.85
K01868	422.239999999999
K01869	448.45
K01870	449.14
K01872	420.12
K01873	418.239999999999
K01874	417.84
K01875	420.32
K01876	432.48
K01878	387.8
K01879	387.8
K01880	29.24
K01881	418.63
K01883	417.299999999999
K01884	6.01
K01885	324.47
K01886	132.76
K01887	417.289999999999
K01889	417.799999999999
K01890	417.039999999999
K01892	420.539999999999
K01893	220.04
K01894	72.81
K01895	242.54
K01896	0
K01897	320.5
K01902	207.26
K01903	206.59
K01905	31.29
K01906	0.58
K01907	2.17
K01908	7.55
K01910	37.38
K01911	61.39
K01912	101.7
K01914	179.13
K01915	536.43
K01916	366.4
K01918	146.69
K01919	313.63
K01920	74.36
K01921	422.999999999999
K01922	153.98
K01923	418.73
K01924	421.779999999999
K01925	417.039999999999
K01926	201.79
K01928	472.4
K01929	417.539999999999
K01933	412.519999999999
K01934	281.16
K01935	234.76
K01937	389.64
K01938	249.21
K01939	421.87
K01940	407.38
K01941	42.62
K01945	416.36
K01947	25.75
K01950	63.33
K01951	482.6
K01952	674.61
K01953	186.94
K01955	411.05
K01956	402.04
K01958	38.2
K01959	89.92
K01960	96.17
K01961	492.33
K01962	397.249999999999
K01963	399.24
K01965	4.74
K01966	6.9
K01968	46.39
K01969	46.39
K01971	54.59
K01972	417.039999999999
K01974	1.44
K01975	51
K01989	535.17
K01990	2194.67
K01991	239.79
K01992	1958.29
K01993	102.84
K01994	0.11
K01995	513.18
K01996	595.87
K01997	593.05
K01998	597.65
K01999	869.44
K02000	111.63
K02001	68.64
K02002	277.75
K02003	1685.45
K02004	1597.93
K02005	245.11
K02006	65.18
K02007	66.37
K02008	65.47
K02009	40.44
K02010	326.01
K02011	324.96
K02012	352.87
K02013	857.869999999999
K02014	776.42
K02015	1045.2
K02016	753.039999999999
K02017	183.7
K02018	210.4
K02019	98.34
K02020	262.83
K02021	0
K02022	7.38
K02024	5.13
K02025	336.08
K02026	336.37
K02027	413.08
K02028	992.07
K02029	1088.43
K02030	1421.89
K02031	246.92
K02032	355.99
K02033	377.2
K02034	387.53
K02035	659.42
K02036	544.64
K02037	389.92
K02038	389.92
K02039	289.83
K02040	417.24
K02041	60.51
K02042	85.96
K02043	33.06
K02044	81.14
K02045	76.01
K02046	76.01
K02047	76.01
K02048	122.31
K02049	304.09
K02050	279.49
K02051	207.51
K02052	334.53
K02053	371.17
K02054	209.79
K02055	397.54
K02056	302.19
K02057	530.64
K02058	100.18
K02062	36.07
K02063	63.4
K02064	63.4
K02065	262.65
K02066	262.65
K02067	262.9
K02068	92.62
K02069	114.27
K02071	473.01
K02072	471.38
K02073	861.4
K02074	71.62
K02075	71.94
K02076	33.36
K02077	77.54
K02078	778.879999999999
K02079	0
K02080	0.53
K02081	4.95
K02082	146.53
K02083	11.54
K02086	188.57
K02099	4.68
K02100	1.85
K02103	0.65
K02106	19.87
K02107	16.79
K02108	420.38
K02109	458.06
K02110	420.58
K02111	420.38
K02112	420.38
K02113	208.77
K02114	427.27
K02115	426.58
K02116	109.48
K02117	84.94
K02118	84.94
K02119	75.23
K02120	85.18
K02121	55.13
K02122	78.61
K02123	84.94
K02124	84.94
K02160	397.539999999999
K02164	30.95
K02167	46.69
K02168	100.02
K02169	217.22
K02170	25.75
K02171	2.71
K02172	2.71
K02173	9.04
K02182	5.77
K02188	80.36
K02189	74.48
K02190	35.2
K02191	27.98
K02192	52.99
K02193	36.08
K02194	36.08
K02195	34.96
K02196	26.06
K02197	34.96
K02198	34.96
K02199	62.28
K02200	60.45
K02203	0.33
K02204	72.89
K02205	0
K02217	151.76
K02221	367.72
K02224	81.81
K02225	43.89
K02226	83.93
K02227	126.85
K02228	0.46
K02229	43.28
K02230	54.43
K02231	82.13
K02232	81.71
K02233	83.22
K02234	44
K02236	181.98
K02237	469.85
K02238	412.64
K02240	189.57
K02241	4.48
K02242	279.88
K02243	187.45
K02244	187.34
K02245	181.97
K02246	171.57
K02248	186.16
K02250	0
K02251	1.12
K02255	0
K02258	45.14
K02259	53.59
K02274	121
K02275	163.35
K02276	61.84
K02277	5.97
K02278	127.81
K02279	133.89
K02280	132.57
K02281	0.5
K02282	131.54
K02283	151.9
K02291	131.9
K02297	78
K02298	78.14
K02299	78.14
K02300	77.8
K02302	33.62
K02303	122.45
K02304	28.81
K02305	1.5
K02313	417.409999999999
K02314	443.16
K02315	10.72
K02316	417.489999999999
K02317	0
K02334	227.4
K02335	419.36
K02336	12.24
K02337	423.23
K02338	357.06
K02339	101.19
K02340	417.039999999999
K02341	366.05
K02342	422.8
K02343	428.589999999999
K02344	30.39
K02345	0
K02346	326.85
K02347	41.1
K02348	210.02
K02351	44.7
K02352	0
K02355	478.22
K02356	415.709999999999
K02357	417.039999999999
K02358	510.8
K02361	20.41
K02362	0
K02363	1.87
K02364	1.8
K02371	277.1
K02372	409.98
K02377	86.54
K02379	164.25
K02380	74.21
K02381	0.02
K02383	0.33
K02385	12.48
K02386	145.26
K02387	148.43
K02388	148.43
K02389	148.16
K02390	214.33
K02391	45.59
K02392	244.57
K02393	141.44
K02394	138.79
K02395	80.07
K02396	147.7
K02397	147.41
K02398	51.62
K02399	44.34
K02400	148.43
K02401	147.48
K02402	53.49
K02403	91.04
K02404	140.39
K02405	147.93
K02406	353.57
K02407	178.15
K02408	148.45
K02409	179
K02410	148.01
K02411	138.5
K02412	148.43
K02413	57.14
K02414	81.76
K02415	152.07
K02416	147.21
K02417	238.15
K02418	57.56
K02419	148.43
K02420	148.43
K02421	146.81
K02422	148.77
K02423	45.33
K02424	461.34
K02425	0
K02426	49.92
K02427	101.53
K02428	423.34
K02429	112.11
K02430	24.5
K02431	59.19
K02433	445.52
K02434	366.61
K02435	366.28
K02436	1.66
K02437	146.95
K02438	92.29
K02439	30.39
K02440	542.02
K02441	17.27
K02443	2.65
K02444	108.12
K02445	50.33
K02446	34.95
K02448	0.38
K02450	0
K02451	0
K02452	45.14
K02453	149.43
K02454	145.66
K02455	142.51
K02456	186.53
K02457	46.41
K02458	46.41
K02459	46.41
K02460	46.41
K02461	49.88
K02462	46.39
K02463	45.89
K02464	59.28
K02466	6.04
K02467	0
K02468	6.04
K02469	427.769999999999
K02470	425.839999999999
K02471	134.21
K02472	31.06
K02473	13.13
K02474	39.18
K02475	32.43
K02476	32.93
K02477	28.16
K02478	8.85
K02479	32.08
K02480	45.22
K02481	80.2
K02482	46.9
K02483	405.61
K02484	510.1
K02485	0
K02486	0.69
K02487	44.46
K02488	0.5
K02490	1.12
K02492	211.8
K02493	418.669999999999
K02494	102.2
K02495	635.44
K02496	56.89
K02497	0
K02498	102.03
K02499	20.53
K02500	294.9
K02501	294.07
K02502	83.7
K02503	451.92
K02504	31.58
K02505	30.39
K02506	29.39
K02507	31.72
K02508	3.2
K02509	47.26
K02510	61.43
K02511	0
K02517	254.13
K02518	462.5
K02519	420.959999999999
K02520	417.039999999999
K02521	29.71
K02523	212.03
K02525	62.1
K02526	88.31
K02527	212.54
K02528	417.289999999999
K02529	832.16
K02530	160.65
K02531	137.13
K02532	14.79
K02533	72.72
K02535	234.73
K02536	231.36
K02538	1.74
K02548	68.93
K02549	41.26
K02550	0
K02551	59.66
K02552	40.34
K02553	70.34
K02554	14.64
K02556	164.43
K02557	276.11
K02558	112.95
K02560	30.39
K02562	7.54
K02563	417.039999999999
K02564	251.92
K02565	5.7
K02566	87.25
K02567	120.31
K02568	120.31
K02569	42.85
K02570	66.59
K02571	4.87
K02572	50.22
K02573	139.65
K02574	137.33
K02575	187.69
K02584	7.54
K02585	4.55
K02586	12.65
K02587	12.1
K02588	8.79
K02589	0.2
K02590	0.2
K02591	7.65
K02592	3.44
K02593	3.44
K02594	6.57
K02595	3.44
K02596	6.88
K02597	3.44
K02598	2.32
K02600	417.039999999999
K02601	417.369999999999
K02609	48.07
K02610	48.07
K02611	48.07
K02612	44.58
K02613	56.52
K02614	187.68
K02615	0
K02616	43.56
K02617	1.93
K02618	3.46
K02619	63.84
K02621	307.73
K02622	309.06
K02623	42.95
K02624	61.91
K02625	0.52
K02626	6
K02635	0
K02636	1.12
K02647	62.9
K02650	78.06
K02651	172.8
K02652	83.76
K02653	85.01
K02654	184.91
K02655	100.49
K02656	56.5
K02657	1.44
K02658	1.44
K02659	1.44
K02660	1.44
K02661	0
K02662	8.18
K02663	74.8
K02664	28.81
K02665	27.19
K02666	75.59
K02667	2.33
K02668	2.33
K02669	98.3
K02670	53.69
K02671	27.77
K02672	73.67
K02673	27.11
K02674	32.15
K02676	27.19
K02679	29.06
K02680	29.06
K02681	29.06
K02682	30.39
K02686	76.38
K02687	406.759999999999
K02688	48.12
K02742	29.06
K02744	44.47
K02745	27.38
K02746	27.63
K02747	27.63
K02750	15.64
K02753	0
K02755	1.24
K02756	0.36
K02757	212.08
K02759	365.82
K02760	398.36
K02761	465.45
K02763	0.57
K02765	29.45
K02768	22.39
K02769	12.89
K02770	262.79
K02771	17.95
K02773	108.66
K02774	108.47
K02775	118.69
K02777	86.98
K02778	0
K02779	322.83
K02781	50.24
K02782	0.41
K02783	79.96
K02784	32.34
K02786	146.88
K02788	161.18
K02791	50.51
K02793	239.49
K02794	444.7
K02795	433.11
K02796	416.47
K02798	34.81
K02800	45.22
K02802	5.26
K02803	11.44
K02804	76.9
K02805	24.13
K02806	113.98
K02808	0
K02810	258.43
K02812	0
K02813	0
K02814	0.57
K02815	0
K02819	169.37
K02821	263.26
K02822	329.26
K02823	155.64
K02824	266.49
K02825	298.82
K02826	0
K02827	0
K02828	0
K02829	0
K02834	350.67
K02835	418.709999999999
K02836	417.039999999999
K02837	269.44
K02838	417.039999999999
K02839	1.87
K02840	0
K02841	210.21
K02843	212.4
K02844	7.92
K02846	0.5
K02847	29.08
K02848	0
K02849	48.97
K02850	1.5
K02851	195.61
K02852	14.44
K02853	13.62
K02854	0
K02855	0.19
K02856	7.26
K02858	67.62
K02859	33.48
K02860	417.039999999999
K02862	0
K02863	417.039999999999
K02864	417.039999999999
K02867	417.039999999999
K02871	415.709999999999
K02874	417.919999999999
K02876	392.329999999999
K02878	391.449999999999
K02879	417.919999999999
K02881	416.409999999999
K02884	417.089999999999
K02886	418.799999999999
K02887	417.039999999999
K02888	417.039999999999
K02890	419.249999999999
K02892	417.919999999999
K02895	416.919999999999
K02897	258.58
K02899	415.709999999999
