function.	GI_12
K00266	35.08
K00273	0
K00274	3.56
K00275	2.48
K00276	0.14
K00278	18.39
K00280	0
K00281	3.18
K00282	10.58
K00283	10.58
K00284	2.05
K00285	1.78
K00286	28.15
K00287	15.36
K00288	0
K00290	11.92
K00293	0
K00294	0.5
K00297	24.81
K00298	0.92
K00299	1.93
K00301	0
K00302	0
K00303	0.62
K00304	0
K00305	0
K00311	0.14
K00313	14.52
K00316	0
K00317	0
K00318	0
K00322	1.28
K00324	1.78
K00325	1.78
K00330	5.19
K00331	5.19
K00332	3.46
K00333	3.46
K00334	7.75
K00335	7.37
K00336	12.79
K00337	5.19
K00338	5.19
K00339	5.19
K00340	4.4
K00341	4.72
K00342	5.19
K00343	5.19
K00344	1.28
K00346	0.45
K00347	0.45
K00348	0.45
K00349	0.45
K00350	0.45
K00351	0.45
K00354	1.02
K00355	2.29
K00356	8.5
K00362	9.71
K00363	1.28
K00364	1.66
K00365	0
K00366	4.8
K00367	0
K00368	0.5
K00370	2.56
K00371	3.06
K00372	2.12
K00373	3.06
K00374	3.06
K00375	38.24
K00376	0
K00380	2.28
K00381	2.28
K00382	17.63
K00383	1.95
K00384	60.78
K00385	5.41
K00387	0
K00389	2.27
K00390	3.54
K00392	1.71
K00394	4.64
K00395	4.64
K00404	0
K00405	0
K00406	0
K00407	0
K00411	0
K00412	0
K00413	0
K00425	15.64
K00426	15.64
K00427	1.28
K00428	2.48
K00432	16.46
K00433	3.18
K00435	0
K00436	0
K00437	0.67
K00441	0.5
K00446	0
K00448	0
K00449	0
K00450	0.14
K00451	0
K00452	0
K00453	0
K00455	0.28
K00456	0
K00457	0
K00459	0.67
K00466	0
K00467	0
K00469	0
K00471	0
K00472	0
K00476	0
K00477	0
K00479	0
K00480	0.14
K00481	0
K00483	0.28
K00484	0.28
K00486	0
K00491	0
K00493	0
K00496	0
K00499	0
K00500	0
K00505	0
K00507	0
K00508	0
K00510	0.2
K00517	0.5
K00520	0
K00523	0.14
K00525	18.83
K00526	6.11
K00527	28.99
K00528	22.17
K00529	0.14
K00531	0.67
K00532	1.39
K00533	0.47
K00534	0
K00537	25.33
K00543	0
K00547	1.87
K00548	38.58
K00549	3.9
K00554	28.01
K00556	1.95
K00557	2.04
K00558	14.64
K00560	16.11
K00561	0
K00563	11.57
K00564	2.07
K00566	29.33
K00567	21.41
K00568	1.28
K00569	0
K00570	0
K00571	3
K00573	9.95
K00574	5.42
K00575	35.08
K00584	0
K00588	0
K00590	0
K00595	1.42
K00596	0
K00598	9.81
K00600	27.97
K00602	31.32
K00603	0.46
K00604	29.13
K00605	13.78
K00606	8.1
K00608	0
K00609	27.72
K00610	6.35
K00611	40.52
K00612	0
K00613	10.32
K00615	85.83
K00616	25.24
K00619	1.17
K00620	24.74
K00621	0
K00625	29.04
K00626	11.39
K00627	13.96
K00631	1.28
K00632	3.06
K00633	3.85
K00634	5.68
K00635	0
K00638	0.92
K00639	3.75
K00640	30.43
K00641	2
K00643	0
K00645	27.84
K00646	0
K00647	1.28
K00648	26.94
K00651	25.62
K00652	5.66
K00655	34.55
K00656	25.47
K00657	3.6
K00658	3.98
K00661	10.62
K00662	1.4
K00663	0
K00666	14.25
K00672	0
K00673	1.28
K00674	9.83
K00675	1.5
K00677	4.05
K00680	2.88
K00681	1.28
K00683	1
K00684	5.84
K00685	0
K00686	10.13
K00687	0
K00688	29.55
K00689	0
K00690	11.45
K00691	0.76
K00692	2.86
K00694	1.76
K00696	0
K00697	2.95
K00700	16.61
K00702	16.25
K00703	23.23
K00705	9.21
K00709	0
K00712	0
K00720	0
K00721	14.59
K00728	0
K00737	0
K00745	0
K00748	3.4
K00752	1.19
K00754	3.19
K00756	13.3
K00757	4.35
K00758	1.95
K00759	27.93
K00760	31.5
K00761	26.79
K00762	36.26
K00763	27.32
K00764	37.04
K00765	16.57
K00766	13.27
K00767	16.55
K00768	7.63
K00769	1.95
K00772	1
K00773	28.01
K00782	3.26
K00783	27.33
K00784	17.63
K00785	0
K00786	1.84
K00788	14.25
K00789	37.57
K00790	48.88
K00791	28.46
K00793	9.22
K00794	9.22
K00795	1.28
K00796	27.49
K00797	22.57
K00798	2.41
K00799	3.98
K00800	27.72
K00801	1
K00803	0.5
K00805	19.44
K00806	34.14
K00808	0
K00809	0
K00812	9.76
K00813	1.28
K00817	39
K00818	21.41
K00819	0
K00820	27.21
K00821	15.66
K00822	0
K00823	2.24
K00824	2.9
K00826	31.62
K00830	0
K00831	22.7
K00832	1.78
K00833	6.63
K00835	2.28
K00836	0
K00839	0
K00840	1.28
K00841	3.88
K00842	0
K00844	0.2
K00845	34.32
K00847	10.15
K00848	10.22
K00849	15.24
K00850	47.04
K00851	2.02
K00852	6.58
K00853	10.78
K00854	14.02
K00855	1.28
K00856	0.67
K00857	6.62
K00858	28.01
K00859	27.37
K00860	12.12
K00862	0
K00863	1.82
K00864	42.14
K00865	21.05
K00867	1.78
K00868	17.71
K00869	0.29
K00870	0
K00872	9.83
K00873	24.4
K00874	23.8
K00876	18.36
K00878	28.19
K00879	2.48
K00880	1.5
K00881	1
K00882	15.47
K00883	2.28
K00884	1.28
K00885	1.28
K00886	0.5
K00887	8.29
K00891	39.42
K00892	1.28
K00895	0.95
K00897	0
K00899	1.92
K00901	25.14
K00906	1.28
K00912	3.4
K00917	1.95
K00918	0
K00919	27.79
K00924	1.39
K00925	27.5
K00926	29.06
K00927	28.01
K00928	34.12
K00929	7.34
K00930	27.02
K00931	27.16
K00932	1.28
K00936	20.14
K00937	15.13
K00938	0.29
K00939	28.03
K00940	18.06
K00941	36.14
K00942	29
K00943	26.45
K00945	28.26
K00946	4.4
K00947	0
K00948	40
K00949	24.06
K00950	13.77
K00951	27.66
K00954	28.01
K00955	9.3
K00956	4.56
K00957	13.78
K00958	1.17
K00962	28.01
K00963	33.98
K00965	13.76
K00966	9.99
K00968	1
K00969	27.88
K00970	5.37
K00971	20.62
K00972	0.25
K00973	23.91
K00974	26.95
K00975	25.94
K00978	2.47
K00979	4.4
K00980	0.14
K00981	36.35
K00982	1.78
K00983	1.97
K00984	0.14
K00986	5.14
K00988	0
K00989	16.37
K00990	1.95
K00991	49.41
K00992	0
K00993	0
K00995	21.57
K00996	0.14
K00997	27.02
K00998	1.28
K01000	28.21
K01002	1.57
K01003	0
K01004	0
K01006	26.19
K01007	6.66
K01008	16.58
K01011	6.34
K01012	25.76
K01023	1.28
K01026	5.03
K01027	0
K01028	0
K01029	0.32
K01031	0
K01032	0
K01034	3.63
K01035	3.63
K01039	0
K01040	0
K01042	14.27
K01046	4.13
K01048	5.42
K01051	9.97
K01053	0
K01055	0
K01056	28.01
K01057	1.37
K01058	1.28
K01060	10.58
K01061	2.42
K01066	6.59
K01067	0
K01069	1.28
K01070	2.42
K01071	0.66
K01073	0
K01075	0
K01077	12.2
K01078	0
K01079	2.17
K01081	2.91
K01082	10.37
K01083	0
K01085	1.28
K01086	0
K01087	2.28
K01089	1.48
K01090	25.32
K01091	40.47
K01092	4.23
K01093	1.14
K01095	2.15
K01096	1.28
K01101	0
K01104	44.91
K01113	0
K01114	3.03
K01117	0
K01118	9.51
K01119	6.39
K01120	0
K01121	0
K01126	15.42
K01129	37.28
K01130	3.34
K01133	0.87
K01134	1
K01135	1
K01136	0
K01137	0
K01138	2.68
K01139	1.28
K01141	1.28
K01142	27.51
K01144	0.29
K01146	1.28
K01147	1.95
K01150	1.28
K01151	27.76
K01153	44.63
K01154	36.13
K01155	0.45
K01156	3.42
K01158	0
K01159	22.92
K01160	3.84
K01163	11.45
K01165	0
K01166	0
K01167	0
K01169	1.42
K01173	1.18
K01174	2.45
K01175	1.28
K01176	10
K01178	0
K01179	39.59
K01181	16.68
K01182	8.16
K01183	4.21
K01184	0
K01185	5.76
K01186	3.34
K01187	20.97
K01188	0
K01190	30.45
K01191	9.49
K01192	0.2
K01193	4.94
K01194	2.56
K01195	9.34
K01197	2.45
K01198	8.35
K01200	6.92
K01201	2.83
K01205	2.8
K01206	12.9
K01207	13.21
K01208	0
K01209	17.07
K01210	0.18
K01212	0.45
K01215	0.12
K01216	0
K01218	10.66
K01219	0
K01220	0.28
K01222	8.4
K01223	19.84
K01224	11.86
K01226	3.96
K01227	0
K01232	7.61
K01233	0.12
K01235	8
K01236	0.67
K01239	1.26
K01241	1.48
K01243	17.54
K01246	5.52
K01247	9.5
K01250	1.57
K01251	11.57
K01252	1.28
K01253	0
K01255	1.62
K01256	1.78
K01258	24.72
K01259	6.27
K01261	0.29
K01262	30.96
K01263	0
K01264	0
K01265	44.77
K01266	0
K01267	5.5
K01269	0
K01270	7.68
K01271	7.16
K01273	13.27
K01274	0
K01277	0.45
K01278	0.9
K01281	0
K01283	0
K01284	3.08
K01286	29.43
K01295	0.22
K01297	6.56
K01299	1.14
K01301	0
K01303	0
K01304	1.88
K01305	4.74
K01308	11.35
K01318	0
K01322	0.25
K01338	23.75
K01342	0.5
K01347	0
K01354	1.28
K01355	1.14
K01356	28.14
K01358	28.88
K01361	0.49
K01372	2.17
K01387	1.42
K01390	0
K01392	0
K01399	0
K01400	0.27
K01401	0
K01406	0
K01407	1.28
K01409	28.03
K01414	3.28
K01415	0
K01417	0
K01419	2.45
K01420	9.23
K01421	40.28
K01424	20.91
K01425	4.96
K01426	17.14
K01427	0
K01428	1.19
K01429	0
K01430	1.86
K01432	0
K01433	2.15
K01434	0
K01436	3.89
K01438	1.5
K01439	17.84
K01440	0
K01442	14.55
K01443	31.47
K01444	0
K01446	0
K01447	19.82
K01448	61.3
K01449	34.27
K01451	6.46
K01452	0
K01453	0
K01455	0
K01457	0.02
K01458	0
K01460	1.28
K01461	0
K01462	47.63
K01464	7.42
K01465	29
K01466	2.49
K01467	1.81
K01468	1.03
K01469	0
K01470	15.94
K01471	0
K01473	0
K01474	0
K01476	1.67
K01477	0
K01478	24.31
K01479	0.14
K01480	11.68
K01482	10.32
K01483	1.28
K01484	1.28
K01485	2.67
K01486	17.8
K01487	3.75
K01488	5.24
K01489	16.74
K01491	28.01
K01492	0.2
K01493	26.51
K01494	11.87
K01495	25.6
K01496	24.82
K01497	1.28
K01499	0
K01501	0.22
K01502	0
K01505	0
K01507	10.66
K01512	6.58
K01515	22.56
K01518	0
K01520	25.84
K01521	1.42
K01523	11.65
K01524	29.19
K01525	1.28
K01531	6.56
K01533	11.87
K01534	29.72
K01535	0
K01537	34.45
K01545	0.14
K01546	5.93
K01547	5.93
K01548	5.93
K01551	3.35
K01555	0
K01556	0
K01560	1.01
K01561	0.14
K01563	0
K01567	21.27
K01568	0
K01569	0.92
K01571	21.26
K01572	18.86
K01573	0.48
K01574	1.37
K01575	0.91
K01576	0
K01577	1.14
K01578	0
K01579	8.08
K01580	5.77
K01581	2.56
K01582	10.87
K01583	8
K01584	1.28
K01585	3.96
K01586	32.76
K01588	27.72
K01589	1.8
K01590	0.2
K01591	28.01
K01593	0
K01594	0
K01595	1.66
K01596	9
K01597	0.29
K01598	1.29
K01599	14.24
K01601	0
K01602	0
K01607	5.66
K01608	1.28
K01609	15.27
K01610	3.07
K01611	14.57
K01613	8.25
K01615	0
K01616	0
K01617	0
K01619	16.06
K01620	17.48
K01621	2.18
K01622	0.5
K01623	1.38
K01624	22.13
K01625	17.74
K01626	7.2
K01627	3.4
K01628	17.97
K01629	8.64
K01630	1.28
K01631	2.28
K01633	14.41
K01635	0
K01637	1.28
K01638	3.09
K01639	5.4
K01640	0.72
K01641	0.29
K01643	2.58
K01644	3.14
K01646	2.14
K01647	30.23
K01649	39.1
K01652	35.85
K01653	30.94
K01654	3.98
K01655	0
K01657	15.55
K01658	13.69
K01659	1.28
K01661	14.22
K01662	30.58
K01664	5.44
K01665	6.37
K01666	1.48
K01667	2.36
K01668	0
K01669	1.95
K01671	1.28
K01673	6.62
K01674	0
K01676	24.65
K01677	24.25
K01678	24.25
K01679	2.07
K01681	29.26
K01682	1.28
K01683	0
K01684	2.07
K01685	11.17
K01686	12.85
K01687	28.41
K01689	31.95
K01690	1.28
K01692	0.64
K01693	25.59
K01695	15.65
K01696	18.04
K01697	0
K01698	18.87
K01699	1.08
K01703	26.49
K01704	26.49
K01706	1.28
K01707	0
K01708	1.28
K01709	2.47
K01710	32.44
K01711	11.69
K01712	0.83
K01713	0
K01714	43.54
K01715	7.83
K01716	1.28
K01719	1.73
K01720	1.28
K01721	0
K01724	0
K01725	0.36
K01727	0.87
K01728	0.19
K01729	0
K01730	8
K01733	27.26
K01734	21.41
K01735	29.19
K01736	31.22
K01737	15.49
K01738	38.46
K01739	11.84
K01740	44.35
K01744	7.15
K01745	0.83
K01746	0.02
K01749	11.8
K01750	2.74
K01751	5.02
K01752	29.06
K01753	1.5
K01754	9.69
K01755	27.47
K01756	28.01
K01758	0
K01759	19.43
K01760	6.4
K01761	2.93
K01766	1.28
K01768	0.67
K01770	27.05
K01771	0.19
K01772	12.1
K01775	34.03
K01776	27.33
K01777	0.56
K01778	24.23
K01779	14.54
K01781	0
K01782	1.28
K01783	31.61
K01784	36.76
K01785	17.07
K01787	10.25
K01788	11.58
K01790	9.89
K01791	25.15
K01792	2.78
K01795	0
K01796	0
K01799	0
K01800	0
K01801	0.14
K01802	2.57
K01803	28.83
K01804	11.14
K01805	9.84
K01807	3.98
K01808	30.36
K01809	17.62
K01810	28.68
K01811	11.63
K01812	12.67
K01813	9.82
K01814	26.57
K01815	11.13
K01816	3.06
K01817	15.49
K01818	2.68
K01819	2.94
K01820	0
K01821	2.97
K01823	2.19
K01825	1.28
K01826	0.28
K01829	0
K01834	13.32
K01835	29.54
K01838	2.57
K01839	15.16
K01840	1.87
K01841	1.5
K01843	19.23
K01844	0.02
K01845	18.45
K01846	0.44
K01847	3.54
K01848	2.02
K01849	1.02
K01850	0
K01851	0
K01854	12.48
K01856	0
K01857	0
K01858	0.95
K01866	31.71
K01867	28.15
K01868	37.32
K01869	27.79
K01870	28.21
K01872	31.34
K01873	28.23
K01874	48.54
K01875	29.02
K01876	36.21
K01878	12.95
K01879	12.95
K01880	15.26
K01881	37.15
K01883	29.22
K01884	0
K01885	38.87
K01886	5.13
K01887	28.01
K01889	28.01
K01890	28.01
K01892	29.99
K01893	17.01
K01894	2.28
K01895	15.56
K01896	0.5
K01897	23.89
K01902	5.42
K01903	4.75
K01905	0.2
K01906	0.5
K01907	0.5
K01908	1.28
K01910	2.14
K01911	3.9
K01912	51.97
K01914	21.23
K01915	77.73
K01916	2.47
K01918	8.08
K01919	14.18
K01920	1.28
K01921	45.76
K01922	1.29
K01923	27.72
K01924	27.01
K01925	28.01
K01926	14.48
K01928	28.43
K01929	28.68
K01933	27.72
K01934	28.01
K01935	8.37
K01937	27.79
K01938	26.06
K01939	28.55
K01940	27.67
K01941	0.02
K01945	27.72
K01947	0
K01950	26.98
K01951	40.17
K01952	31.76
K01953	25.83
K01955	40.11
K01956	28.06
K01958	5.04
K01959	0
K01960	1.65
K01961	29.37
K01962	6.33
K01963	17.75
K01965	0
K01966	1.9
K01968	0
K01969	0
K01971	17
K01972	29.38
K01974	1.14
K01975	11.37
K01989	6.85
K01990	170.25
K01991	4.14
K01992	162.25
K01993	8.78
K01994	0
K01995	16.25
K01996	16.25
K01997	16.25
K01998	16.94
K01999	19.76
K02000	2.49
K02001	2.49
K02002	2.49
K02003	123.21
K02004	108.71
K02005	26.81
K02006	13.11
K02007	14.03
K02008	14.03
K02009	7.08
K02010	14.08
K02011	13.75
K02012	14.96
K02013	77.45
K02014	12.59
K02015	91.2
K02016	74.81
K02017	17.5
K02018	20.09
K02019	15.02
K02020	20.91
K02021	0.59
K02022	1
K02024	1.28
K02025	85.53
K02026	86.2
K02027	74.31
K02028	53.59
K02029	56.94
K02030	77.79
K02031	34.6
K02032	44.51
K02033	46.07
K02034	46.05
K02035	58.94
K02036	29.68
K02037	28.68
K02038	28.68
K02039	18.56
K02040	30.44
K02041	2.5
K02042	3.36
K02043	1.14
K02044	3.84
K02045	3.6
K02046	3.6
K02047	3.6
K02048	5.25
K02049	73.24
K02050	69.27
K02051	64.81
K02052	3.29
K02053	3.78
K02054	3.11
K02055	3.9
K02056	20.04
K02057	39.18
K02058	4.15
K02062	1.28
K02063	1.28
K02064	1.28
K02065	4.07
K02066	4.07
K02067	3.4
K02068	5.78
K02069	6.26
K02071	28.89
K02072	29.56
K02073	30.7
K02074	0
K02075	0
K02076	0.52
K02077	1.76
K02078	36.74
K02079	1.14
K02080	1.14
K02081	1.14
K02082	3.42
K02083	2.47
K02086	0.79
K02099	10.66
K02100	1.37
K02103	17.09
K02106	1.54
K02107	11.13
K02108	20.04
K02109	20.93
K02110	20.04
K02111	20.24
K02112	20.04
K02113	20.04
K02114	20.04
K02115	20.04
K02116	4.48
K02117	19.62
K02118	19.82
K02119	19.42
K02120	19.62
K02121	19.62
K02122	19.42
K02123	19.82
K02124	19.62
K02160	14.74
K02164	0
K02167	1.14
K02168	1.36
K02169	2.82
K02170	1.95
K02171	3.54
K02172	4.28
K02173	1.45
K02182	1.78
K02188	6.41
K02189	5.91
K02190	6.45
K02191	4.49
K02192	3.28
K02193	12.27
K02194	12.27
K02195	12.27
K02196	1.28
K02197	12.27
K02198	12.27
K02199	1.28
K02200	1.28
K02203	7.57
K02204	0
K02205	0
K02217	16.46
K02221	25.15
K02224	7.1
K02225	0
K02226	6.89
K02227	7.41
K02228	0
K02229	0
K02230	0.6
K02231	8.77
K02232	7.13
K02233	8.77
K02234	0
K02236	0
K02237	25.67
K02238	44.63
K02240	0.29
K02241	10.86
K02242	4.62
K02243	0.29
K02244	0.29
K02245	0.29
K02246	0.31
K02248	0
K02250	0
K02251	0
K02255	1.28
K02258	0
K02259	0
K02274	0
K02275	0
K02276	0
K02277	0
K02278	0.75
K02279	11.29
K02280	0
K02281	0
K02282	11.29
K02283	28.99
K02291	1
K02297	1.28
K02298	1.28
K02299	1.28
K02300	1.28
K02302	1.28
K02303	0.5
K02304	16.06
K02305	0
K02313	28.68
K02314	33.6
K02315	37.52
K02316	28.23
K02317	1.28
K02334	27.09
K02335	27.91
K02336	1.28
K02337	28.5
K02338	28.01
K02339	1.28
K02340	28.01
K02341	28.01
K02342	10.36
K02343	28.01
K02344	1.28
K02345	1.28
K02346	38.06
K02347	0.72
K02348	2.79
K02351	0
K02352	0
K02355	53.38
K02356	29.29
K02357	28.01
K02358	35.19
K02361	1.73
K02362	1.28
K02363	1.28
K02364	1.28
K02371	15.82
K02372	25.77
K02377	11.79
K02379	13.13
K02380	2.62
K02381	1.28
K02383	0
K02385	12.87
K02386	2.09
K02387	15.21
K02388	15.88
K02389	15.88
K02390	17.37
K02391	1.42
K02392	28.78
K02393	2.09
K02394	2.09
K02395	9.69
K02396	24.13
K02397	15.88
K02398	15.21
K02399	1.42
K02400	16.21
K02401	10.72
K02402	1.28
K02403	1.28
K02404	13.79
K02405	15.21
K02406	28.26
K02407	16.35
K02408	15.21
K02409	15.21
K02410	15.21
K02411	15.21
K02412	15.21
K02413	15.07
K02414	14.69
K02415	7.73
K02416	15.21
K02417	15.21
K02418	7.05
K02419	15.21
K02420	15.21
K02421	10.86
K02422	15.48
K02423	1.28
K02424	2.04
K02425	1.28
K02426	4.01
K02427	1.95
K02428	30.63
K02429	2.47
K02430	1.28
K02431	10.48
K02433	28.6
K02434	28.6
K02435	28.6
K02436	1.28
K02437	13.78
K02438	4.23
K02439	1.28
K02440	7.51
K02441	1.28
K02443	15.25
K02444	4.41
K02445	4.05
K02446	4.01
K02448	0
K02450	1.67
K02451	0
K02452	1
K02453	4.81
K02454	3.81
K02455	2.81
K02456	2.64
K02457	2.14
K02458	2.14
K02459	2.14
K02460	2.14
K02461	2.14
K02462	1.14
K02463	0
K02464	1
K02466	1.28
K02467	1.28
K02468	1.28
K02469	37.1
K02470	36.98
K02471	0.14
K02472	1.48
K02473	0
K02474	8.67
K02475	1.43
K02476	1.43
K02477	7.28
K02478	6.27
K02479	0.5
K02480	0
K02481	6.59
K02482	1.34
K02483	2.09
K02484	13.59
K02485	1.28
K02486	0
K02487	0
K02488	0
K02490	0.5
K02492	17.7
K02493	26.09
K02494	1.28
K02495	42.93
K02496	1.28
K02497	0
K02498	1.28
K02499	24.57
K02500	35.26
K02501	26.93
K02502	23.42
K02503	27.51
K02504	1.28
K02505	1.28
K02506	0.28
K02507	1.42
K02508	0.28
K02509	0.28
K02510	0.28
K02511	0.28
K02517	3.9
K02518	28.01
K02519	28.21
K02520	29.22
K02521	1.28
K02523	4.19
K02525	0.55
K02526	5.85
K02527	3.4
K02528	27.79
K02529	120.12
K02530	1.65
K02531	0
K02532	2.35
K02533	1.95
K02535	1.95
K02536	3.71
K02538	1
K02548	14.46
K02549	13.77
K02550	1
K02551	10.92
K02552	10.77
K02553	1.28
K02554	0.14
K02556	19.84
K02557	29.76
K02558	2.28
K02560	1.28
K02562	1.28
K02563	28.01
K02564	35.37
K02565	1.28
K02566	1.28
K02567	11.6
K02568	11.6
K02569	1.28
K02570	11.6
K02571	0
K02572	1.28
K02573	25.24
K02574	25.24
K02575	3.49
K02584	2.34
K02585	10.95
K02586	18.91
K02587	4.47
K02588	25.05
K02589	5.96
K02590	5.96
K02591	19.23
K02592	1.08
K02593	0
K02594	8.25
K02595	0
K02596	0
K02597	0
K02598	6.1
K02600	28.01
K02601	39.69
K02609	0.14
K02610	0.14
K02611	0.14
K02612	0.14
K02613	0.14
K02614	19.32
K02615	0.14
K02616	0.14
K02617	0.14
K02618	0.14
K02619	6.27
K02621	7.79
K02622	8.19
K02623	0
K02624	0
K02625	0
K02626	0
K02635	0
K02636	0
K02647	12.23
K02650	16.11
K02651	1.28
K02652	19.04
K02653	24.95
K02654	27.51
K02655	0
K02656	0
K02657	0
K02658	0
K02659	0
K02660	0
K02661	0
K02662	11.19
K02663	12.98
K02664	2.69
K02665	0
K02666	0.67
K02667	0
K02668	0
K02669	24.09
K02670	0
K02671	0
K02672	0
K02673	0
K02674	0
K02676	0
K02679	1.28
K02680	1.28
K02681	1.28
K02682	1.28
K02686	1.28
K02687	18.41
K02688	1.42
K02742	1.14
K02744	5.98
K02745	4.58
K02746	4.58
K02747	4.58
K02750	4.62
K02753	1.26
K02755	0
K02756	0
K02757	11.35
K02759	15.13
K02760	12.25
K02761	14.57
K02763	3.32
K02765	5.29
K02768	2.16
K02769	1
K02770	8.09
K02771	0
K02773	7.88
K02774	7.88
K02775	8.34
K02777	12.09
K02778	0
K02779	6.06
K02781	3.29
K02782	0.3
K02783	6.58
K02784	1.28
K02786	0.28
K02788	0.28
K02791	4.79
K02793	6.57
K02794	13.43
K02795	10.04
K02796	9.42
K02798	2.46
K02800	3.74
K02802	0
K02803	0
K02804	4.59
K02805	3.39
K02806	3.93
K02808	0
K02810	5.23
K02812	1.14
K02813	1.14
K02814	1.81
K02815	1.67
K02819	4.17
K02821	8.17
K02822	5.99
K02823	24.94
K02824	26.66
K02825	18.74
K02826	0
K02827	0
K02828	0
K02829	0
K02834	28.01
K02835	27.79
K02836	27.79
K02837	15.4
K02838	28.01
K02839	1.57
K02840	0.14
K02841	1.28
K02843	2.62
K02844	1.95
K02846	1.28
K02847	1.28
K02848	1.28
K02849	1.95
K02850	1.28
K02851	16.31
K02852	1.28
K02853	1.28
K02854	1.28
K02855	1.28
K02856	1.48
K02858	2.87
K02859	0
K02860	27.01
K02862	0
K02863	28.01
K02864	28.01
K02867	28.01
K02871	28.01
K02874	28.01
K02876	28.01
K02878	28.01
K02879	28.01
K02881	28.01
K02884	28.01
K02886	28.01
K02887	28.01
K02888	27.79
K02890	28.01
K02892	28.01
K02895	28.01
K02897	28.07
K02899	27.79
K02902	28.01
K02904	27.81
K02906	28.01
K02907	26.72
K02909	29.36
K02911	28.01
K02913	27.71
K02914	27.07
K02916	28.01
K02919	27.16
K02926	28.01
K02927	0
K02931	28.01
K02933	28.01
K02935	28.01
K02939	28.01
K02945	19.97
K02946	28.01
K02948	28.01
K02950	28.01
K02952	28.01
K02954	28.01
K02956	28.01
K02959	28.01
K02961	28.01
K02963	28.01
K02965	28.01
K02967	28.23
K02968	28.01
K02970	17.13
K02972	1.28
K02982	28.01
K02986	30.95
K02988	28.01
K02990	28.01
K02992	28.01
K02994	28.01
K02996	28.01
K03040	28.01
K03043	28.21
K03046	28.01
K03048	0.29
K03060	27.27
K03070	28.19
K03071	1.97
K03072	15.32
K03073	28.01
K03074	15.32
K03075	28.01
K03076	28.21
K03077	4.01
K03078	1.28
K03079	3.16
K03086	29.6
K03087	1.87
K03088	111.01
K03089	1.95
K03090	8.2
K03091	69.98
K03092	8.67
K03093	4.09
K03095	0
K03098	2.28
K03100	50.37
K03101	28.3
K03106	28.01
K03110	28.01
K03111	51.22
K03112	1.28
K03113	1.48
K03116	28.41
K03117	13.62
K03118	19.58
K03119	1.14
K03146	0.67
K03147	24.97
K03148	3.62
K03149	7.28
K03150	22.81
K03151	23.55
K03152	17.63
K03153	0.5
K03154	8.76
K03168	27.01
K03169	13.82
K03177	28.01
K03179	3.54
K03181	1.28
K03182	3.86
K03183	16.65
K03184	1.28
K03185	1.28
K03186	4.16
K03187	0
K03188	0
K03189	0
K03190	0
