function.	GI_2
K00226	4.06
K00227	0
K00228	43
K00230	2.18
K00231	1.83
K00232	0
K00239	46.81
K00240	77.48
K00241	46.81
K00242	43
K00243	17.73
K00244	1.36
K00245	0.33
K00246	0.33
K00247	0
K00248	23.75
K00249	245.67
K00252	43
K00253	43
K00254	46.03
K00256	0
K00257	190.51
K00259	4.34
K00260	2.07
K00261	43.33
K00262	63.14
K00263	0
K00265	46.9
K00266	85.69
K00273	0
K00274	5.24
K00275	46.46
K00276	0
K00278	19.64
K00280	0
K00281	47.86
K00282	3.88
K00283	3.88
K00284	7.93
K00285	227.33
K00286	106.16
K00287	58.49
K00288	0
K00290	6.9
K00293	0
K00294	0.2
K00297	57.61
K00298	1.83
K00299	43
K00301	0
K00302	0
K00303	86.24
K00304	0
K00305	0
K00311	55.33
K00313	0
K00316	0
K00317	0
K00318	0.2
K00322	0
K00324	86
K00325	43
K00330	47.05
K00331	47.05
K00332	43.44
K00333	43.44
K00334	52.8
K00335	52.8
K00336	56.12
K00337	47.05
K00338	47.05
K00339	47.05
K00340	46.94
K00341	47.92
K00342	47.05
K00343	47.05
K00344	129
K00346	3.81
K00347	3.81
K00348	3.81
K00349	3.81
K00350	3.81
K00351	3.81
K00354	0.11
K00355	0.4
K00356	43.33
K00362	44.57
K00363	43
K00364	0
K00365	0
K00366	6.13
K00367	0
K00368	0
K00370	12.33
K00371	12.33
K00372	3.84
K00373	12.33
K00374	12.33
K00375	240.53
K00376	0
K00380	43
K00381	43
K00382	199.32
K00383	43.33
K00384	81.19
K00385	10.83
K00387	0
K00389	1.94
K00390	43.83
K00392	1.35
K00394	2.48
K00395	2.48
K00404	86
K00405	43
K00406	43
K00407	43
K00411	43
K00412	43
K00413	43
K00425	133.14
K00426	133.14
K00427	0
K00428	4.73
K00432	57.84
K00433	5.15
K00435	0
K00436	0
K00437	0.33
K00441	0
K00446	0
K00448	0
K00449	0
K00450	55.33
K00451	43
K00452	0
K00453	43
K00455	12.33
K00456	0
K00457	43
K00459	86.33
K00466	0
K00467	0
K00469	0
K00471	0
K00472	0
K00476	0
K00477	43
K00479	0
K00480	73.67
K00481	0
K00483	0
K00484	0
K00486	0
K00491	0
K00493	0
K00496	0
K00499	0
K00500	0
K00505	0
K00507	43
K00508	0
K00510	2.37
K00517	0
K00520	0
K00523	86
K00525	58.41
K00526	51.21
K00527	34.43
K00528	111.78
K00529	86
K00531	0.11
K00532	7.22
K00533	6.5
K00534	0
K00537	96.39
K00543	0
K00547	0.54
K00548	63.61
K00549	86.51
K00554	61.89
K00556	0.33
K00557	0.11
K00558	25.57
K00560	58.47
K00561	0.26
K00563	0.8
K00564	0.5
K00566	71.03
K00567	100.81
K00568	43
K00569	43
K00570	0
K00571	7.68
K00573	86.66
K00574	61.11
K00575	60.97
K00584	0
K00588	0
K00590	0
K00595	8.29
K00596	0
K00598	12.77
K00600	62.13
K00602	66.83
K00603	5.14
K00604	96.83
K00605	51.54
K00606	56.24
K00608	0
K00609	104.89
K00610	15.36
K00611	15.55
K00612	0
K00613	0
K00615	125.36
K00616	64.08
K00619	0.33
K00620	52.88
K00621	0
K00625	63.58
K00626	243.79
K00627	100.95
K00631	0
K00632	86
K00633	4.06
K00634	12.71
K00635	0
K00638	1.83
K00639	7.23
K00640	68.46
K00641	43
K00643	0
K00645	61.89
K00646	0
K00647	12.33
K00648	118.21
K00651	15.3
K00652	51.8
K00655	119.88
K00656	38.14
K00657	21.58
K00658	46.23
K00661	26.97
K00662	0.4
K00663	0
K00666	104.65
K00672	0
K00673	0
K00674	51.17
K00675	1
K00677	52.15
K00680	3.39
K00681	227.33
K00683	0
K00684	45.41
K00685	43
K00686	3.27
K00687	0
K00688	31.85
K00689	0
K00690	8.29
K00691	2.37
K00692	0.44
K00694	0
K00696	0
K00697	0.33
K00700	62.97
K00702	6.91
K00703	66.39
K00705	59.52
K00709	0.43
K00712	0
K00720	0
K00721	13.22
K00728	0
K00737	0.25
K00745	0
K00748	47.14
K00752	0.4
K00754	13.29
K00756	14.43
K00757	9.76
K00758	0.61
K00759	63.3
K00760	26.95
K00761	60.89
K00762	67.47
K00763	62.11
K00764	69.06
K00765	57.82
K00766	55.98
K00767	61.03
K00768	14.38
K00769	0.76
K00772	0.5
K00773	61.89
K00782	3.56
K00783	61.89
K00784	21.11
K00785	0
K00786	1.68
K00788	70
K00789	61.44
K00790	114.46
K00791	65.7
K00793	61.31
K00794	61.31
K00795	43
K00796	54.43
K00797	39.02
K00798	49.05
K00799	430
K00800	62.39
K00801	0
K00803	0
K00805	15.29
K00806	71.28
K00808	0
K00809	0
K00812	88.79
K00813	0
K00817	148.33
K00818	48.45
K00819	0.2
K00820	62.89
K00821	54.06
K00822	86
K00823	43.4
K00824	43.58
K00826	109.82
K00830	43
K00831	55.1
K00832	43
K00833	49.32
K00835	0
K00836	43
K00839	0
K00840	0
K00841	0
K00842	0.25
K00844	3.23
K00845	33.42
K00847	23.03
K00848	8.96
K00849	13.28
K00850	44.47
K00851	0
K00852	10.91
K00853	4.04
K00854	14.44
K00855	0
K00856	43.34
K00857	16.73
K00858	61.89
K00859	60.56
K00860	6
K00862	0
K00863	5.9
K00864	58.61
K00865	58.24
K00867	0
K00868	53.3
K00869	0
K00870	0
K00872	5.8
K00873	70.71
K00874	55.92
K00876	35.83
K00878	16.41
K00879	2.37
K00880	1
K00881	0
K00882	15.75
K00883	12.33
K00884	0
K00885	0
K00886	0
K00887	0.33
K00891	68.22
K00892	0
K00895	3.81
K00897	0
K00899	2.07
K00901	54.11
K00906	43
K00912	47.14
K00917	2.68
K00918	0
K00919	60.89
K00924	2.1
K00925	64.26
K00926	13.66
K00927	61.89
K00928	74.53
K00929	15.59
K00930	57.8
K00931	60.06
K00932	0
K00936	43.57
K00937	57.44
K00938	0
K00939	61.89
K00940	52.16
K00941	106.55
K00942	62
K00943	49.85
K00945	67.39
K00946	47.14
K00947	0
K00948	69.9
K00949	18.41
K00950	53.85
K00951	109.9
K00954	61.89
K00955	2.18
K00956	47.24
K00957	50.81
K00958	0.33
K00962	61.89
K00963	87.72
K00965	9.58
K00966	0.94
K00968	0.2
K00969	60.89
K00970	48.93
K00971	28.67
K00972	5.75
K00973	67.41
K00974	59.91
K00975	26.34
K00978	9.12
K00979	47.14
K00980	0.45
K00981	65.25
K00982	43
K00983	5.41
K00984	0.25
K00986	3.18
K00988	0
K00989	49.26
K00990	43.33
K00991	62.6
K00992	43
K00993	0
K00995	66.64
K00996	0
K00997	51.83
K00998	0
K01000	63.09
K01002	0
K01003	0
K01004	0
K01006	19.56
K01007	47.72
K01008	50.06
K01011	53.1
K01012	74.45
K01023	0
K01026	8.04
K01027	0
K01028	73.67
K01029	75.37
K01031	98.33
K01032	98.33
K01034	5.65
K01035	5.65
K01039	43
K01040	43
K01042	48.77
K01046	10.31
K01048	12.24
K01051	5.72
K01053	55.33
K01055	86
K01056	61.89
K01057	4.14
K01058	0.35
K01060	4
K01061	129
K01066	46.3
K01067	0
K01069	43
K01070	43
K01071	1
K01073	0
K01075	43
K01077	7.07
K01078	0
K01079	59.47
K01081	48.32
K01082	5.32
K01083	0
K01085	0
K01086	0
K01087	0
K01089	3.81
K01090	17.04
K01091	207.18
K01092	90.14
K01093	0
K01095	44.96
K01096	0
K01101	0
K01104	80.59
K01113	0
K01114	91.91
K01117	0
K01118	93.77
K01119	13.54
K01120	0
K01121	0
K01126	76.65
K01129	62.06
K01130	23.59
K01133	14.5
K01134	0
K01135	0
K01136	0
K01137	0
K01138	3.57
K01139	0
K01141	0
K01142	104.89
K01144	3.81
K01146	0
K01147	43.33
K01150	0
K01151	18.64
K01153	63.38
K01154	73.14
K01155	3.96
K01156	11.27
K01158	0
K01159	48.21
K01160	0
K01163	10.28
K01165	0
K01166	0
K01167	0
K01169	0
K01173	50.72
K01174	0.22
K01175	0
K01176	6.68
K01178	0
K01179	15
K01181	3.8
K01182	10.69
K01183	14.76
K01184	0
K01185	6.79
K01186	13.33
K01187	38.77
K01188	0
K01190	65.6
K01191	13.82
K01192	3.03
K01193	11.59
K01194	0
K01195	2.85
K01197	15.38
K01198	0.33
K01200	19.72
K01201	6.38
K01205	8.54
K01206	23.88
K01207	54.89
K01208	0
K01209	21.54
K01210	0
K01212	1.2
K01215	0
K01216	0
K01218	6.21
K01219	0
K01220	0.07
K01222	6.85
K01223	18.23
K01224	20.08
K01226	6.93
K01227	0
K01232	9.66
K01233	0
K01235	0.58
K01236	43.33
K01239	4.33
K01241	46.81
K01243	63.33
K01246	48.1
K01247	44.33
K01250	0
K01251	48.59
K01252	0
K01253	0
K01255	45.37
K01256	45.03
K01258	20.76
K01259	46.03
K01261	0
K01262	115.58
K01263	0
K01264	0
K01265	91.63
K01266	43
K01267	14.88
K01269	0
K01270	26.28
K01271	10.45
K01273	8.96
K01274	0
K01277	3.81
K01278	7.67
K01281	0
K01283	0
K01284	10.22
K01286	24.7
K01295	56.33
K01297	97.85
K01299	0.11
K01301	0
K01303	0
K01304	4.48
K01305	7.88
K01308	8.67
K01318	0
K01322	0.26
K01338	107.96
K01342	0
K01347	0
K01354	0
K01355	0
K01356	63.28
K01358	94.06
K01361	2.37
K01372	4.01
K01387	5.91
K01390	0
K01392	0
K01399	0
K01400	0
K01401	0
K01406	0
K01407	0
K01409	62.13
K01414	43
K01415	0
K01417	0
K01419	43.57
K01420	71.9
K01421	28.82
K01424	68.38
K01425	10.38
K01426	245.67
K01427	0
K01428	0.9
K01429	0.5
K01430	1.01
K01432	43
K01433	45.11
K01434	43
K01436	5
K01438	102.38
K01439	50.55
K01440	0
K01442	52.42
K01443	25.76
K01444	0
K01446	0
K01447	11.42
K01448	112.95
K01449	17.46
K01451	219.61
K01452	0
K01453	0
K01455	43
K01457	12.33
K01458	43
K01460	0
K01461	43
K01462	123.16
K01464	6.56
K01465	104.89
K01466	12.73
K01467	0.11
K01468	49.1
K01469	43
K01470	6.36
K01471	0
K01473	135.01
K01474	135.01
K01476	44.84
K01477	0
K01478	6.27
K01479	73.67
K01480	79.29
K01482	0
K01483	12.33
K01484	0
K01485	46.4
K01486	9.52
K01487	2.21
K01488	49.36
K01489	19.46
K01491	61.89
K01492	3.03
K01493	17.89
K01494	47.05
K01495	23.43
K01496	47.52
K01497	0
K01499	0.01
K01501	87
K01502	12.33
K01505	0
K01507	43.33
K01512	54.74
K01515	64.39
K01518	0
K01520	63.91
K01521	0
K01523	46.86
K01524	57.89
K01525	43
K01531	52.85
K01533	10.32
K01534	63.85
K01535	0
K01537	37.44
K01545	0
K01546	51.4
K01547	51.4
K01548	51.4
K01551	4.82
K01555	43
K01556	43
K01560	12.4
K01561	73.67
K01563	0
K01567	10.09
K01568	0
K01569	2.33
K01571	7.02
K01572	17.65
K01573	3.66
K01574	1.88
K01575	0
K01576	0
K01577	0
K01578	43
K01579	56
K01580	51.12
K01581	0
K01582	2.94
K01583	1.33
K01584	43
K01585	5.18
K01586	76.33
K01588	61.89
K01589	43.24
K01590	4.7
K01591	61.89
K01593	0
K01594	0
K01595	45.37
K01596	43.83
K01597	0
K01598	0
K01599	58.66
K01601	43
K01602	0
K01607	127.3
K01608	0
K01609	55.98
K01610	10.63
K01611	10.24
K01613	55.38
K01615	0
K01616	0
K01617	30.67
K01619	15.09
K01620	56.72
K01621	1.4
K01622	0
K01623	0.11
K01624	68.72
K01625	60.86
K01626	92.41
K01627	47.14
K01628	50.34
K01629	3.08
K01630	43
K01631	12.33
K01633	47.88
K01635	0
K01637	43
K01638	43.33
K01639	7.61
K01640	130
K01641	0
K01643	3.31
K01644	191.65
K01646	1.31
K01647	108.9
K01649	102.34
K01652	434.38
K01653	66.52
K01654	7.41
K01655	0
K01657	55.98
K01658	55.54
K01659	43
K01661	3.92
K01662	74.23
K01664	3.52
K01665	51.18
K01666	0.46
K01667	1.87
K01668	0
K01669	12.66
K01671	0
K01673	97.72
K01674	0
K01676	46.81
K01677	43.38
K01678	43.38
K01679	43.2
K01681	191.44
K01682	43
K01683	0
K01684	12.68
K01685	16.4
K01686	15.94
K01687	232.31
K01689	80.07
K01690	0
K01692	264.51
K01693	54.01
K01695	55.99
K01696	58.33
K01697	0
K01698	56.5
K01699	2
K01703	143.89
K01704	174.36
K01706	0
K01707	12.33
K01708	0
K01709	9.12
K01710	67.48
K01711	18.65
K01712	17.23
K01713	0
K01714	283.75
K01715	62.27
K01716	0
K01719	46.81
K01720	43
K01721	0
K01724	43
K01725	1
K01727	0
K01728	1.32
K01729	0
K01730	0.33
K01733	72.83
K01734	22.44
K01735	64.39
K01736	61.89
K01737	53.56
K01738	35.23
K01739	1.6
K01740	116.37
K01744	5.95
K01745	17.71
K01746	0.24
K01749	51
K01750	101.49
K01751	35.72
K01752	80.72
K01753	44
K01754	230.36
K01755	104.89
K01756	61.89
K01758	0
K01759	95.97
K01760	168
K01761	18.27
K01766	0
K01768	0.33
K01770	61.56
K01771	2.07
K01772	43
K01775	68.8
K01776	32.42
K01777	13.33
K01778	63.89
K01779	88.45
K01781	0
K01782	43
K01783	62.4
K01784	120.9
K01785	25.76
K01787	8.94
K01788	3.37
K01790	68.63
K01791	39.9
K01792	0
K01795	0
K01796	30.67
K01799	86
K01800	43
K01801	73.67
K01802	21.03
K01803	62.39
K01804	9.75
K01805	4.99
K01807	45.61
K01808	18.54
K01809	57.39
K01810	105
K01811	5.03
K01812	14.08
K01813	3.16
K01814	57.82
K01815	6.46
K01816	43.2
K01817	58.02
K01818	5.4
K01819	0.94
K01820	0
K01821	15.47
K01823	0
K01825	0
K01826	30.67
K01829	0
K01834	48.28
K01835	26.65
K01838	0.22
K01839	13.07
K01840	3.81
K01841	45.99
K01843	5.57
K01844	0
K01845	54.93
K01846	2.24
K01847	7.62
K01848	0
K01849	0
K01850	0
K01851	0
K01854	9.01
K01856	43
K01857	0
K01858	1.78
K01866	67.01
K01867	61.89
K01868	62.62
K01869	60.89
K01870	63.09
K01872	68.48
K01873	62.89
K01874	66
K01875	63.72
K01876	63.92
K01878	43.33
K01879	43.33
K01880	19.76
K01881	65.05
K01883	63.22
K01884	0
K01885	61.98
K01886	57
K01887	61.89
K01889	61.89
K01890	61.89
K01892	62.4
K01893	18.89
K01894	43
K01895	165.22
K01896	0
K01897	236.29
K01902	46.36
K01903	46.03
K01905	1.71
K01906	0.24
K01907	0
K01908	43
K01910	1.31
K01911	3.49
K01912	128.22
K01914	17.71
K01915	82.14
K01916	0.82
K01918	56.24
K01919	49.49
K01920	43
K01921	64.42
K01922	0
K01923	61.89
K01924	61.89
K01925	61.89
K01926	19.39
K01928	19.2
K01929	19
K01933	61.89
K01934	18.89
K01935	11.48
K01937	60.89
K01938	18.56
K01939	64.09
K01940	63.09
K01941	12.33
K01945	61.89
K01947	0
K01950	61.64
K01951	106.53
K01952	63.53
K01953	178.41
K01955	75.74
K01956	62.63
K01958	6.13
K01959	0
K01960	7.67
K01961	119.69
K01962	51.42
K01963	57.25
K01965	0
K01966	6.46
K01968	43
K01969	43
K01971	43.66
K01972	61.89
K01974	0
K01975	46.23
K01989	60.58
K01990	281.76
K01991	96.16
K01992	329.91
K01993	71.61
K01994	0
K01995	435.99
K01996	435.99
K01997	435.99
K01998	436.06
K01999	438.32
K02000	48.3
K02001	48.3
K02002	91.3
K02003	195.48
K02004	192.61
K02005	29.93
K02006	11.84
K02007	13.67
K02008	13.67
K02009	9.5
K02010	234.62
K02011	234.98
K02012	211.18
K02013	152.13
K02014	464.9
K02015	180.58
K02016	159.1
K02017	50.69
K02018	53.81
K02019	45.39
K02020	55.14
K02021	0
K02022	0.4
K02024	0
K02025	92.24
K02026	105.18
K02027	116.38
K02028	257.89
K02029	464.52
K02030	441.16
K02031	383.7
K02032	445
K02033	451.2
K02034	450.96
K02035	464.46
K02036	62.89
K02037	62.39
K02038	62.39
K02039	61.14
K02040	68.76
K02041	56.24
K02042	99.67
K02043	12.33
K02044	56.9
K02045	43.97
K02046	43.97
K02047	43.97
K02048	49.47
K02049	379.59
K02050	324.34
K02051	327.95
K02052	162.26
K02053	177.55
K02054	134.44
K02055	177.55
K02056	91.32
K02057	121.54
K02058	14.94
K02062	0
K02063	0
K02064	0
K02065	90.47
K02066	90.47
K02067	90.14
K02068	5.05
K02069	17.38
K02071	58.84
K02072	58.95
K02073	157.28
K02074	43
K02075	43
K02076	0
K02077	43.11
K02078	91.35
K02079	0
K02080	0.2
K02081	0.43
K02082	4.48
K02083	0.4
K02086	0
K02099	0.8
K02100	0
K02103	8.48
K02106	44.71
K02107	7.65
K02108	66.31
K02109	67.64
K02110	66.31
K02111	67.51
K02112	66.31
K02113	66.06
K02114	66.31
K02115	66.31
K02116	48.08
K02117	11.64
K02118	12.84
K02119	7.98
K02120	11.64
K02121	11.64
K02122	7.98
K02123	12.84
K02124	11.64
K02160	51.89
K02164	0
K02167	0
K02168	44
K02169	90.75
K02170	43.61
K02171	12.8
K02172	8.89
K02173	0.32
K02182	43
K02188	15.71
K02189	13
K02190	18.09
K02191	7.17
K02192	47.55
K02193	12.66
K02194	12.66
K02195	12.66
K02196	0
K02197	12.66
K02198	43.33
K02199	43
K02200	24.66
K02203	5.75
K02204	43
K02205	0
K02217	11.8
K02221	49.85
K02224	14.42
K02225	0
K02226	16.88
K02227	16.21
K02228	0
K02229	0
K02230	7.69
K02231	16.96
K02232	16.79
K02233	17.21
K02234	0
K02236	0
K02237	56.75
K02238	94.15
K02240	0
K02241	4.25
K02242	6.93
K02243	0
K02244	0
K02245	0
K02246	0.24
K02248	0
K02250	0
K02251	0
K02255	0
K02258	0
K02259	43
K02274	73.67
K02275	43
K02276	43
K02277	0
K02278	49.25
K02279	55.33
K02280	86
K02281	0
K02282	43
K02283	98.91
K02291	43
K02297	86
K02298	86
K02299	86
K02300	86
K02302	43
K02303	43
K02304	9
K02305	0
K02313	62.22
K02314	73.13
K02315	30.53
K02316	64.59
K02317	0
K02334	51.2
K02335	61.14
K02336	0
K02337	68.7
K02338	61.89
K02339	43
K02340	61.89
K02341	61.89
K02342	107.02
K02343	61.89
K02344	0
K02345	0
K02346	60.73
K02347	1.24
K02348	3.54
K02351	43
K02352	0
K02355	125
K02356	61.89
K02357	61.89
K02358	146.63
K02361	3.81
K02362	0
K02363	0
K02364	0
K02371	15.21
K02372	58.08
K02377	6.12
K02379	44.57
K02380	12.99
K02381	0
K02383	0
K02385	6.88
K02386	43.33
K02387	55.71
K02388	56.04
K02389	56.04
K02390	58.15
K02391	43
K02392	67.42
K02393	43.33
K02394	43.33
K02395	50.22
K02396	62.62
K02397	56.04
K02398	55.71
K02399	43
K02400	55.71
K02401	50.15
K02402	43
K02403	43
K02404	55.71
K02405	55.71
K02406	89.92
K02407	62.79
K02408	55.71
K02409	55.71
K02410	55.71
K02411	55.71
K02412	55.71
K02413	55.71
K02414	55.71
K02415	49.71
K02416	55.71
K02417	55.96
K02418	55.38
K02419	55.71
K02420	55.71
K02421	50.15
K02422	61.7
K02423	43
K02424	43.36
K02425	0
K02426	3.81
K02427	43.33
K02428	65.81
K02429	13.02
K02430	0
K02431	2.7
K02433	271.58
K02434	56.58
K02435	56.58
K02436	0
K02437	51.54
K02438	54.9
K02439	0
K02440	14.45
K02441	0
K02443	11.74
K02444	45.57
K02445	9.99
K02446	3.75
K02448	0
K02450	0.33
K02451	0
K02452	12.33
K02453	43.33
K02454	55.66
K02455	55.66
K02456	24.66
K02457	12.33
K02458	12.33
K02459	12.33
K02460	12.33
K02461	12.33
K02462	12.33
K02463	12.33
K02464	0
K02466	0
K02467	0
K02468	0
K02469	68.71
K02470	69.91
K02471	12.33
K02472	5.62
K02473	43.25
K02474	91.45
K02475	3.88
K02476	3.88
K02477	12.4
K02478	4.12
K02479	0
K02480	43
K02481	9.78
K02482	0.66
K02483	141.4
K02484	30.08
K02485	0
K02486	0
K02487	0
K02488	0
K02490	0
K02492	49.17
K02493	58.05
K02494	43
K02495	123.54
K02496	43
K02497	0
K02498	43
K02499	9
K02500	59.72
K02501	57.45
K02502	53.68
K02503	104.89
K02504	0
K02505	0
K02506	0
K02507	0
K02508	0
K02509	86
K02510	73.91
K02511	0
K02517	90.14
K02518	103.06
K02519	63.09
K02520	63
K02521	0
K02523	47.25
K02525	1
K02526	14.86
K02527	47.14
K02528	60.89
K02529	198.24
K02530	0.47
K02531	0
K02532	0.18
K02533	43.33
K02535	43.33
K02536	47.21
K02538	0
K02548	3.92
K02549	0.11
K02550	0
K02551	5.12
K02552	0.11
K02553	0
K02554	30.67
K02556	73.21
K02557	75.38
K02558	43.2
K02560	0
K02562	0
K02563	61.89
K02564	28.63
K02565	0
K02566	0.43
K02567	43
K02568	43
K02569	43
K02570	43
K02571	43
K02572	0
K02573	0
K02574	0
K02575	28.1
K02584	0.66
K02585	1.84
K02586	2.9
K02587	2.19
K02588	6.62
K02589	1.88
K02590	1.88
K02591	2.9
K02592	0.57
K02593	0
K02594	3.77
K02595	0
K02596	0
K02597	0
K02598	11.86
K02600	61.89
K02601	62.72
K02609	43
K02610	43
K02611	43
K02612	43
K02613	43
K02614	52.74
K02615	0
K02616	43
K02617	0
K02618	0
K02619	50.68
K02621	55.74
K02622	58.14
K02623	0
K02624	116.67
K02625	0
K02626	0.2
K02635	0
K02636	0
K02647	17.88
K02650	16.64
K02651	46.66
K02652	15.49
K02653	17.48
K02654	100.95
K02655	0
K02656	0
K02657	0
K02658	0
K02659	0
K02660	0
K02661	0
K02662	6.73
K02663	9.41
K02664	4.9
K02665	0
K02666	0.33
K02667	0
K02668	0
K02669	27.91
K02670	0
K02671	0
K02672	0
K02673	0
K02674	0
K02676	0
K02679	0
K02680	0
K02681	0
K02682	0
K02686	43
K02687	66.37
K02688	30.67
K02742	0
K02744	2.91
K02745	2.51
K02746	2.51
K02747	2.51
K02750	4.89
K02753	0
K02755	0
K02756	0
K02757	16.31
K02759	11.03
K02760	9.6
K02761	8.26
K02763	6.45
K02765	7.56
K02768	1.11
K02769	0
K02770	15.53
K02771	0
K02773	0.69
K02774	0.69
K02775	4.32
K02777	12.83
K02778	0
K02779	9.58
K02781	3.65
K02782	1.71
K02783	7.3
K02784	0
K02786	0.07
K02788	0.07
K02791	3.66
K02793	9.07
K02794	13.37
K02795	12.83
K02796	13.63
K02798	0.11
K02800	0.11
K02802	0
K02803	0
K02804	8.93
K02805	1.45
K02806	44.68
K02808	0
K02810	9.19
K02812	0
K02813	0
K02814	0.11
K02815	0.11
K02819	5.22
K02821	53.46
K02822	11.46
K02823	18.89
K02824	20.27
K02825	10.83
K02826	0
K02827	0
K02828	0
K02829	0
K02834	61.89
K02835	60.89
K02836	60.89
K02837	61.89
K02838	61.89
K02839	3.03
K02840	0
K02841	43
K02843	43.66
K02844	43.33
K02846	0
K02847	43
K02848	0
K02849	0.33
K02850	0
K02851	3.95
K02852	0.89
K02853	0
K02854	0
K02855	0
K02856	1.83
K02858	46.1
K02859	0
K02860	61.89
K02862	0
K02863	61.89
K02864	61.89
K02867	61.89
K02871	61.89
K02874	61.89
K02876	61.89
K02878	61.89
K02879	61.89
K02881	61.89
K02884	61.89
K02886	61.89
K02887	61.89
K02888	60.89
K02890	61.89
K02892	61.89
K02895	61.89
K02897	61.83
K02899	60.89
K02902	61.89
K02904	60.69
K02906	61.89
K02907	61.89
K02909	60.89
K02911	61.82
K02913	59.08
K02914	61.15
K02916	60.06
K02919	53.55
K02926	61.89
K02927	0
K02931	61.89
K02933	61.89
K02935	61.89
K02939	61.89
K02945	67.03
K02946	61.89
K02948	61.89
K02950	61.89
K02952	61.89
K02954	61.89
K02956	61.89
K02959	61.89
K02961	61.89
K02963	61.89
K02965	61.63
K02967	62.89
K02968	61.89
K02970	61.89
K02972	0
K02982	61.89
K02986	66.56
K02988	61.89
K02990	61.89
K02992	61.89
K02994	61.89
K02996	61.89
K03040	62.15
K03043	63.09
K03046	61.89
K03048	0
K03060	58.08
K03070	63.29
K03071	43.11
K03072	50.62
K03073	60.39
K03074	50.62
K03075	61.89
K03076	63.09
K03077	7.06
K03078	0
K03079	4.55
K03086	64.63
K03087	0
K03088	581.9
K03089	43.33
K03090	1.07
K03091	76.14
K03092	99.51
K03093	7.64
K03095	0
K03098	43.2
K03100	99.61
K03101	61.89
K03106	61.89
K03110	61.89
K03111	121.97
K03112	0
K03113	16.14
K03116	49.06
K03117	43.44
K03118	49.39
K03119	116.67
K03146	0.53
K03147	61.86
K03148	5.02
K03149	59.61
K03150	26.23
K03151	10.22
K03152	20.96
K03153	0
K03154	58.9
K03168	62.09
K03169	83.61
K03177	61.89
K03179	43.33
K03181	43
K03182	44.73
K03183	52.85
K03184	0
K03185	43
K03186	44.73
K03187	0.5
K03188	0.5
K03189	0.5
K03190	0.5
K03191	0
K03192	0
K03194	0
K03195	0
K03196	0
K03197	0
K03198	0
K03199	0
K03200	0
K03201	0
K03202	0
K03203	0
K03204	0
K03205	11
K03207	0
K03208	0
K03210	64.26
K03212	0
K03214	0
K03215	67.64
K03216	58.08
K03217	61.89
K03218	61.89
K03219	0
K03220	0
K03221	0
K03222	0
K03223	0
K03224	0
K03225	0
K03226	0
K03227	0
K03228	0
K03229	0
K03230	0
K03269	46.81
K03270	47.57
K03271	45.03
K03272	0
K03273	43.55
K03274	43.33
K03275	0
K03276	0
K03278	0
K03279	0
K03280	0
K03281	16.71
K03282	63.45
K03284	71.77
K03285	0
K03286	43.33
K03287	0
K03288	0
K03289	0.15
K03290	0
K03291	0
K03292	18.21
K03293	2
K03294	47.67
K03296	25.21
K03297	43.07
K03298	0.33
K03299	7.41
K03300	1
K03301	43
K03303	28.03
K03304	0
K03305	9.71
K03306	9.28
