KO	oral_17
K00281	5.45
K00282	50.58
K00283	50.58
K00284	2.21
K00285	9.62
K00286	271.5
K00287	267.08
K00288	0
K00290	104.76
K00293	0
K00294	1.2
K00297	152.76
K00298	22.61
K00299	17.18
K00301	2
K00302	1.2
K00303	2.6
K00304	1.2
K00305	1.2
K00311	7.85
K00313	1.33
K00316	0.33
K00317	0
K00318	1
K00322	0
K00324	18.62
K00325	18.42
K00330	11.93
K00331	11.93
K00332	11.6
K00333	11.6
K00334	7.24
K00335	13.08
K00336	12.89
K00337	11.93
K00338	11.93
K00339	11.93
K00340	11.93
K00341	11.93
K00342	13.13
K00343	11.93
K00344	10.77
K00346	16.22
K00347	19.22
K00348	16.22
K00349	16.22
K00350	16.22
K00351	16.22
K00354	13.28
K00355	110.89
K00356	7.2
K00362	2.2
K00363	2.2
K00364	236.19
K00365	0
K00366	0.01
K00367	1
K00368	7.64
K00370	2.4
K00371	3.4
K00372	1
K00373	3.4
K00374	3.4
K00375	23.03
K00376	0.33
K00380	3.4
K00381	2.56
K00382	297.17
K00383	322.39
K00384	550.44
K00385	0.33
K00387	0
K00389	0
K00390	5.56
K00392	4
K00394	0
K00395	0
K00404	6.23
K00405	6.09
K00406	6.9
K00407	5.29
K00411	7.43
K00412	7.43
K00413	7.43
K00425	65.16
K00426	62.16
K00427	1.32
K00428	27.52
K00432	225.24
K00433	15.92
K00435	0
K00436	0
K00437	0
K00441	0
K00446	1
K00448	1.2
K00449	1.2
K00450	0.2
K00451	2.2
K00452	1.2
K00453	2.2
K00455	1.52
K00456	0
K00457	4.6
K00459	13.56
K00466	1
K00467	0
K00469	1
K00471	1
K00472	0
K00476	2.2
K00477	1.2
K00479	1.6
K00480	1.4
K00481	1.2
K00483	1.32
K00484	8.69
K00486	1
K00491	0
K00493	1
K00496	1.2
K00499	1.4
K00500	2.2
K00505	0
K00507	1.2
K00508	1.2
K00510	0.2
K00517	2
K00520	10.2
K00523	1.45
K00525	348.28
K00526	300.2
K00527	285.57
K00528	7.12
K00529	7.4
K00531	0
K00532	0
K00533	0
K00534	0
K00537	357.23
K00543	0
K00547	145.96
K00548	12.39
K00549	235.85
K00554	272.81
K00556	1
K00557	29.7
K00558	431.13
K00560	284.28
K00561	92.68
K00563	212.84
K00564	261.68
K00566	279.45
K00567	260.53
K00568	10.05
K00569	0
K00570	0
K00571	361.33
K00573	9.8
K00574	42.49
K00575	18.76
K00584	0
K00588	1.33
K00590	0.25
K00595	2.4
K00596	1
K00598	1
K00600	269.95
K00602	269.05
K00603	10.83
K00604	276.52
K00605	58.03
K00606	12.77
K00608	0
K00609	258.04
K00610	0.25
K00611	288.77
K00612	1.2
K00613	2
K00615	564.36
K00616	138.21
K00619	3.83
K00620	43.77
K00621	0
K00625	246.51
K00626	280.4
K00627	272.53
K00631	12.97
K00632	3.83
K00633	7.16
K00634	1.5
K00635	0
K00638	0
K00639	12.15
K00640	272.65
K00641	19.51
K00643	0
K00645	278.3
K00646	0
K00647	21.62
K00648	280.6
K00651	154.07
K00652	23.72
K00655	278.95
K00656	428.56
K00657	328.79
K00658	25.12
K00661	237.09
K00662	7.08
K00663	0
K00666	7.2
K00672	0
K00673	2.4
K00674	221.01
K00675	1.2
K00677	24.38
K00680	126
K00681	22.04
K00683	0
K00684	9.43
K00685	7.18
K00686	0
K00687	232.83
K00688	384.93
K00689	89.53
K00690	118.91
K00691	65.49
K00692	10.26
K00694	12.61
K00696	0
K00697	4.8
K00700	257.12
K00702	0
K00703	250.22
K00705	307.15
K00709	0
K00712	13.27
K00720	2.53
K00721	5.03
K00728	0
K00737	0
K00745	0
K00748	24.73
K00752	9.9
K00754	34.47
K00756	229.7
K00757	69.97
K00758	3.7
K00759	273.14
K00760	278.86
K00761	272.81
K00762	272.19
K00763	255.51
K00764	270.06
K00765	58.05
K00766	62.91
K00767	14.63
K00768	3.73
K00769	25.76
K00772	0
K00773	270.31
K00782	32.59
K00783	268.76
K00784	255.45
K00785	8.55
K00786	29.7
K00788	138.75
K00789	310.22
K00790	514.42
K00791	272.81
K00793	61.78
K00794	60.78
K00795	19.66
K00796	215.59
K00797	104.63
K00798	44.07
K00799	20.29
K00800	270.81
K00801	1.2
K00803	1
K00805	366.78
K00806	283.03
K00808	0
K00809	1
K00812	8.31
K00813	16.23
K00817	168.61
K00818	39.89
K00819	1.5
K00820	277.41
K00821	19.86
K00822	1.6
K00823	2.37
K00824	14.11
K00826	271.17
K00830	0
K00831	196.78
K00832	3.99
K00833	23.72
K00835	0.25
K00836	11.9
K00839	0.5
K00840	0
K00841	243.01
K00842	0
K00844	0
K00845	252.73
K00847	263.47
K00848	12.01
K00849	223.69
K00850	267.88
K00851	72.18
K00852	103.53
K00853	3
K00854	40.9
K00855	0
K00856	1.2
K00857	263.84
K00858	272.81
K00859	272.98
K00860	8.49
K00862	0
K00863	187.8
K00864	269.9
K00865	261.15
K00867	260.08
K00868	367.43
K00869	244.41
K00870	0.33
K00872	255.19
K00873	312.82
K00874	241.14
K00876	276.51
K00878	114.66
K00879	6.76
K00880	23.37
K00881	0.42
K00882	368.05
K00883	1.2
K00884	11.69
K00885	12.04
K00886	6.2
K00887	243.42
K00891	270.8
K00892	0
K00895	3.51
K00897	20.3
K00899	0
K00901	22.37
K00906	1.2
K00912	24.73
K00917	289.34
K00918	0
K00919	142.25
K00924	23.99
K00925	285.9
K00926	262.19
K00927	272.81
K00928	266.74
K00929	1.5
K00930	58.67
K00931	271.79
K00932	0
K00936	198.55
K00937	68.06
K00938	243.41
K00939	292.71
K00940	199.53
K00941	124.89
K00942	282.76
K00943	271.81
K00945	264.33
K00946	28.3
K00947	0
K00948	466.64
K00949	245.71
K00950	183.26
K00951	274.34
K00954	264.95
K00955	0
K00956	6.53
K00957	6.53
K00958	5.98
K00962	267.81
K00963	315.82
K00965	262.1
K00966	0.2
K00968	2.11
K00969	270.87
K00970	24.17
K00971	5.45
K00972	0
K00973	213.82
K00974	269.11
K00975	455.77
K00978	0
K00979	25.73
K00980	38.44
K00981	276.86
K00982	21.32
K00983	24.72
K00984	1
K00986	0.17
K00988	0
K00989	21.12
K00990	20.6
K00991	62.19
K00992	1.45
K00993	0
K00995	282.71
K00996	8
K00997	257.83
K00998	18.97
K01000	272.81
K01002	0.01
K01003	0
K01004	2
K01006	101.13
K01007	4.69
K01008	32.43
K01011	9.83
K01012	37.14
K01023	9.1
K01026	15.96
K01027	0
K01028	2.2
K01029	2.2
K01031	1.2
K01032	1.2
K01034	45.36
K01035	45.36
K01039	0.33
K01040	0.33
K01042	22.48
K01046	3.53
K01048	20.11
K01051	5
K01053	2.27
K01055	1.2
K01056	273.01
K01057	20.62
K01058	6.47
K01060	44.79
K01061	5.8
K01066	2.2
K01067	0
K01069	25.98
K01070	59.06
K01071	243.41
K01073	0
K01075	0
K01077	17.32
K01078	0
K01079	215.6
K01081	191.62
K01082	22.15
K01083	1
K01085	1.17
K01086	0
K01087	2.4
K01089	14.94
K01090	239.63
K01091	213.7
K01092	270.85
K01093	0
K01095	23.73
K01096	15.45
K01101	145.47
K01104	453.87
K01113	0
K01114	9.2
K01117	0
K01118	153.56
K01119	176.49
K01120	0
K01121	0.33
K01126	293.43
K01129	17.94
K01130	3.2
K01133	1.2
K01134	0
K01135	0
K01136	0
K01137	0
K01138	0.42
K01139	23.28
K01141	15.97
K01142	276.96
K01144	0
K01146	0
K01147	14.42
K01150	4.24
K01151	59.95
K01153	368.83
K01154	402.96
K01155	16.23
K01156	127.55
K01158	0
K01159	28.43
K01160	2.83
K01163	0.66
K01165	0
K01166	16.8
K01167	1.2
K01169	0
K01173	6.65
K01174	0.63
K01175	15.97
K01176	170.72
K01178	0
K01179	2.16
K01181	12.04
K01182	85.26
K01183	14.03
K01184	0
K01185	9.6
K01186	40.93
K01187	130.72
K01188	0
K01190	113.91
K01191	123.75
K01192	1.2
K01193	354.41
K01194	1.2
K01195	105.27
K01197	0.4
K01198	24.57
K01200	227.6
K01201	0
K01205	1
K01206	13.98
K01207	333.74
K01208	9.95
K01209	27.74
K01210	0
K01212	2
K01215	256.56
K01216	0
K01218	5.21
K01219	0
K01220	171.21
K01222	160.29
K01223	1047.43
K01224	9.91
K01226	223.32
K01227	59.82
K01232	33.1
K01233	0
K01235	12.04
K01236	3.2
K01239	24
K01241	1.2
K01243	271.35
K01246	246.76
K01247	2.4
K01250	0
K01251	2.4
K01252	0
K01253	2
K01255	28.39
K01256	126.28
K01258	295.7
K01259	6.78
K01261	243.41
K01262	276.3
K01263	0
K01264	0
K01265	285.29
K01266	2.4
K01267	5
K01269	0.33
K01270	25.74
K01271	238.6
K01273	2.8
K01274	114.09
K01277	0
K01278	1
K01281	194.83
K01283	0
K01284	4.7
K01286	59.73
K01295	13
K01297	3.45
K01299	1.3
K01301	0
K01303	0.34
K01304	192.95
K01305	0
K01308	0
K01318	0
K01322	3.15
K01338	29.91
K01342	0
K01347	24.44
K01354	1.2
K01355	0
K01356	83.32
K01358	286.65
K01361	114.84
K01372	207.41
K01387	0
K01390	14.27
K01392	0
K01399	0
K01400	0
K01401	0
K01406	0
K01407	6.9
K01409	277.14
K01414	17.42
K01415	0
K01417	0
K01419	73.73
K01420	132.49
K01421	245.2
K01424	270.01
K01425	1.53
K01426	244.24
K01427	0
K01428	8.95
K01429	8.95
K01430	8.95
K01432	0
K01433	20.64
K01434	0
K01436	85.19
K01438	23.03
K01439	264.63
K01440	0
K01442	19.83
K01443	264.58
K01444	1.01
K01446	51.96
K01447	26.04
K01448	193.08
K01449	0.96
K01451	25.82
K01452	1
K01453	1
K01455	1
K01457	1
K01458	2.4
K01460	3.75
K01461	0
K01462	446.45
K01464	1.2
K01465	265.69
K01466	0
K01467	195.23
K01468	12.03
K01469	1.2
K01470	0.2
K01471	0
K01473	0
K01474	0
K01476	1
K01477	2.4
K01478	184.32
K01479	11.83
K01480	4.7
K01482	1.2
K01483	2.4
K01484	1.2
K01485	44.77
K01486	81.6
K01487	1.2
K01488	193.11
K01489	259.33
K01491	272.81
K01492	0
K01493	244.71
K01494	26.1
K01495	220.64
K01496	20.3
K01497	15.39
K01499	0
K01501	8.43
K01502	3.2
K01505	8.1
K01507	143.99
K01512	255.39
K01515	265.4
K01518	0
K01520	265.31
K01521	0
K01523	20.8
K01524	91.36
K01525	20.42
K01531	72.33
K01533	205.19
K01534	412.89
K01535	0
K01537	236.76
K01545	0
K01546	11.68
K01547	9.63
K01548	6.53
K01551	28.65
K01555	2.2
K01556	2.2
K01560	74.09
K01561	2.2
K01563	1
K01567	0
K01568	0
K01569	1
K01571	110.22
K01572	68.79
K01573	11.35
K01574	1.2
K01575	244.16
K01576	1.2
K01577	0
K01578	0
K01579	11.57
K01580	15.36
K01581	1.58
K01582	94.67
K01583	6.41
K01584	2.2
K01585	7.72
K01586	262.58
K01588	269.05
K01589	273.31
K01590	0.67
K01591	272.19
K01593	0
K01594	0
K01595	189.74
K01596	3.9
K01597	244.41
K01598	192.83
K01599	30.16
K01601	1
K01602	0
K01607	83.76
K01608	1.2
K01609	55.06
K01610	93.07
K01611	3.17
K01613	34.03
K01615	0.33
K01616	0.2
K01617	0.2
K01619	276.8
K01620	109.68
K01621	40.63
K01622	0
K01623	21.86
K01624	284.25
K01625	290.98
K01626	349.89
K01627	25.73
K01628	24.15
K01629	4.9
K01630	1.2
K01631	1.2
K01633	196.41
K01635	333.34
K01637	2.2
K01638	2.4
K01639	89.59
K01640	4.4
K01641	242.41
K01643	31.07
K01644	34.47
K01646	31.07
K01647	142.67
K01649	165.11
K01652	299.32
K01653	155.53
K01654	13.88
K01655	0
K01657	69.9
K01658	105.37
K01659	1.62
K01661	32.7
K01662	53.96
K01664	23.59
K01665	17.28
K01666	1.4
K01667	4.6
K01668	1.33
K01669	52.6
K01671	0
K01673	250.01
K01674	13.9
K01676	2.45
K01677	0.96
K01678	0.96
K01679	75.06
K01681	133.31
K01682	11.99
K01683	0
K01684	1.2
K01685	2.31
K01686	182.79
K01687	159.95
K01689	285.84
K01690	1.62
K01692	6.6
K01693	42.86
K01695	64.15
K01696	188.95
K01697	1
K01698	19.53
K01699	1.33
K01703	151.92
K01704	156.03
K01706	2.4
K01707	1.2
K01708	1.2
K01709	0
K01710	268.62
K01711	8.53
K01712	12.07
K01713	1.2
K01714	287.35
K01715	8.81
K01716	12.97
K01719	22.08
K01720	7.2
K01721	2
K01724	2.2
K01725	1
K01727	47.97
K01728	0
K01729	1
K01730	1
K01733	258.01
K01734	65.43
K01735	264.48
K01736	270.81
K01737	48.79
K01738	290.22
K01739	156.19
K01740	144.2
K01744	38.47
K01745	13.8
K01746	4.83
K01749	17.88
K01750	53.42
K01751	1.4
K01752	443.27
K01753	12.78
K01754	222.59
K01755	251.25
K01756	278.06
K01758	0
K01759	404.61
K01760	45.14
K01761	0.33
K01766	16.64
K01768	4.7
K01770	25.04
K01771	1.17
K01772	74.68
K01775	284.29
K01776	270.14
K01777	0
K01778	30.2
K01779	91.18
K01781	0
K01782	1.63
K01783	333.59
K01784	356.25
K01785	224
K01787	0
K01788	251.65
K01790	208.37
K01791	67.98
K01792	16.49
K01795	0
K01796	1.2
K01799	2.2
K01800	0.2
K01801	1.2
K01802	16.42
K01803	344.5
K01804	7.65
K01805	33.88
K01807	263.84
K01808	40.36
K01809	276.7
K01810	272.71
K01811	1
K01812	170.54
K01813	5.89
K01814	54.35
K01815	8
K01816	5.35
K01817	201.56
K01818	14.87
K01819	398.55
K01820	1
K01821	255.37
K01823	245.11
K01825	0
K01826	1.52
K01829	1
K01834	287.17
K01835	237.25
K01838	71.33
K01839	248.18
K01840	34.23
K01841	1.2
K01843	1.29
K01844	0.33
K01845	23.98
K01846	0.33
K01847	4.6
K01848	0
K01849	0
K01850	0
K01851	1
K01854	134.34
K01856	2.4
K01857	1.53
K01858	1.7
K01866	272.85
K01867	273.81
K01868	270.81
K01869	272.81
K01870	275.81
K01872	273.14
K01873	272.81
K01874	272.81
K01875	272.81
K01876	290.88
K01878	267.14
K01879	267.14
K01880	5.67
K01881	272.81
K01883	272.81
K01884	0.33
K01885	38.62
K01886	23.38
K01887	283.45
K01889	272.81
K01890	272.81
K01892	273.48
K01893	258.68
K01894	1.45
K01895	24.15
K01896	0
K01897	119.54
K01902	22.97
K01903	22.97
K01905	0
K01906	0.2
K01907	0
K01908	0
K01910	61.2
K01911	35.7
K01912	6.4
K01914	181
K01915	294.5
K01916	252.37
K01918	11.97
K01919	226.39
K01920	1.45
K01921	278.3
K01922	192.83
K01923	274.43
K01924	274.81
K01925	272.81
K01926	245.01
K01928	366.45
K01929	272.81
K01933	272.13
K01934	261.35
K01935	37.2
K01937	269.53
K01938	264.87
K01939	237.01
K01940	250.25
K01941	1.2
K01945	269.05
K01947	0.25
K01950	5.67
K01951	292.25
K01952	413.21
K01953	75.88
K01955	274.08
K01956	274.08
K01958	64.81
K01959	5.98
K01960	5.98
K01961	274.22
K01962	269.45
K01963	271.95
K01965	0
K01966	1.4
K01968	1.2
K01969	1.2
K01971	1.2
K01972	272.81
K01974	0
K01975	1.4
K01989	500.22
K01990	2269.77
K01991	11.52
K01992	1975.52
K01993	9.68
K01994	0.96
K01995	249.26
K01996	250.46
K01997	250.46
K01998	251.46
K01999	261.45
K02000	127.14
K02001	14.36
K02002	162.18
K02003	1545.5
K02004	1405.9
K02005	204.88
K02006	11.84
K02007	14.84
K02008	11.84
K02009	1.99
K02010	107.74
K02011	106.79
K02012	161.61
K02013	493.43
K02014	50.76
K02015	662.06
K02016	370.51
K02017	28.89
K02018	32.92
K02019	13.78
K02020	32.87
K02021	1
K02022	0
K02024	6.57
K02025	294.7
K02026	294.33
K02027	299.08
K02028	946.34
K02029	743.27
K02030	1300.39
K02031	188.25
K02032	222.07
K02033	226.96
K02034	229.29
K02035	447.23
K02036	515.56
K02037	322.1
K02038	322.1
K02039	314.8
K02040	338.13
K02041	22.94
K02042	46.25
K02043	0
K02044	22.94
K02045	2.56
K02046	2.56
K02047	2.56
K02048	3.76
K02049	27.29
K02050	33.8
K02051	34
K02052	56.89
K02053	58.74
K02054	54.67
K02055	59.21
K02056	251.35
K02057	501.5
K02058	4.15
K02062	15.47
K02063	18.72
K02064	18.72
K02065	26.6
K02066	26.6
K02067	26.6
K02068	82.86
K02069	83.86
K02071	296.98
K02072	296.98
K02073	473.19
K02074	1.65
K02075	1.45
K02076	50.58
K02077	3.98
K02078	540.72
K02079	0
K02080	0
K02081	2.5
K02082	154.88
K02083	10.58
K02086	244.37
K02099	0.96
K02100	0
K02103	4.9
K02106	14.43
K02107	8.76
K02108	262.86
K02109	261.3
K02110	262.86
K02111	262.86
K02112	262.86
K02113	121
K02114	263.86
K02115	263.86
K02116	17.5
K02117	95.8
K02118	95.8
K02119	95.8
K02120	95.8
K02121	65.34
K02122	95.8
K02123	95.8
K02124	95.8
K02160	268.77
K02164	0
K02167	1.4
K02168	11.42
K02169	22.88
K02170	0.25
K02171	0
K02172	0
K02173	9.95
K02182	1.2
K02188	2.53
K02189	1.86
K02190	0.33
K02191	0.33
K02192	1.2
K02193	15.97
K02194	15.97
K02195	15.97
K02196	12.3
K02197	15.97
K02198	15.97
K02199	31.94
K02200	29.59
K02203	1
K02204	1.78
K02205	0
K02217	35.1
K02221	271.55
K02224	2.73
K02225	1.2
K02226	3.52
K02227	3.93
K02228	0.2
K02229	1.4
K02230	1.4
K02231	3.73
K02232	3.06
K02233	3.73
K02234	1.2
K02236	234.42
K02237	281
K02238	281.65
K02240	245.37
K02241	0
K02242	249.72
K02243	244.38
K02244	243.41
K02245	232.92
K02246	193.46
K02248	250.41
K02250	0
K02251	0
K02255	0
K02258	1.2
K02259	2.4
K02274	2.4
K02275	3.6
K02276	3.4
K02277	9.95
K02278	11
K02279	14.25
K02280	14.25
K02281	0
K02282	11.25
K02283	20.45
K02291	23.17
K02297	1.37
K02298	1.37
K02299	1.37
K02300	1.37
K02302	2.36
K02303	5.8
K02304	1.33
K02305	0
K02313	272.48
K02314	275.85
K02315	6.01
K02316	272.46
K02317	0
K02334	49.62
K02335	272.81
K02336	1.2
K02337	275.81
K02338	264.49
K02339	14.42
K02340	272.81
K02341	267.63
K02342	178.91
K02343	277.81
K02344	15.97
K02345	0
K02346	256.61
K02347	1.2
K02348	213.14
K02351	1.2
K02352	0
K02355	276.31
K02356	269.81
K02357	272.81
K02358	284.86
K02361	1.2
K02362	0
K02363	0
K02364	0
K02371	254.16
K02372	291.28
K02377	6.33
K02379	24.22
K02380	16.5
K02381	0.01
K02383	0
K02385	10.58
K02386	6.71
K02387	17.76
K02388	17.76
K02389	17.76
K02390	22.66
K02391	1.2
K02392	24.37
K02393	7.18
K02394	7.18
K02395	1.2
K02396	17.76
K02397	17.76
K02398	1.83
K02399	1.2
K02400	17.76
K02401	17.76
K02402	2.2
K02403	3.2
K02404	7.18
K02405	17.76
K02406	41.75
K02407	17.76
K02408	17.76
K02409	17.76
K02410	17.76
K02411	17.64
K02412	17.76
K02413	11.78
K02414	1.82
K02415	17.76
K02416	17.76
K02417	23.74
K02418	11.78
K02419	17.76
K02420	17.76
K02421	17.76
K02422	17.76
K02423	1.2
K02424	363.32
K02425	0
K02426	16.62
K02427	14.42
K02428	223.55
K02429	11.62
K02430	6.76
K02431	15.07
K02433	261.64
K02434	255.84
K02435	255.84
K02436	3.05
K02437	106.61
K02438	23.1
K02439	15.97
K02440	581.74
K02441	9.07
K02443	1.33
K02444	18.07
K02445	48.53
K02446	13.53
K02448	0
K02450	0
K02451	0
K02452	1.2
K02453	7.51
K02454	7.51
K02455	7.51
K02456	8.5
K02457	1.2
K02458	1.2
K02459	1.2
K02460	1.2
K02461	1.4
K02462	1.2
K02463	1.2
K02464	4.66
K02466	2.13
K02467	0
K02468	2.13
K02469	276.31
K02470	284.35
K02471	18.11
K02472	9.05
K02473	1
K02474	1.58
K02475	48.46
K02476	48.46
K02477	12.83
K02478	10.83
K02479	0
K02480	1.2
K02481	6.29
K02482	0.33
K02483	30.1
K02484	43.4
K02485	0
K02486	0
K02487	1.68
K02488	0
K02490	0
K02492	27.45
K02493	272.81
K02494	17.42
K02495	292.74
K02496	16.22
K02497	0
K02498	17.42
K02499	50.58
K02500	63.2
K02501	63.7
K02502	29.13
K02503	269.96
K02504	18.57
K02505	15.97
K02506	15.8
K02507	18.97
K02508	0.32
K02509	1.52
K02510	1.92
K02511	0
K02517	28.68
K02518	274.01
K02519	274.81
K02520	272.81
K02521	12.04
K02523	24.4
K02525	7.37
K02526	24.73
K02527	24.4
K02528	272.81
K02529	852.55
K02530	200.02
K02531	120.43
K02532	13.87
K02533	1.45
K02535	24.73
K02536	26.38
K02538	3.31
K02548	53.04
K02549	31.7
K02550	0
K02551	32.7
K02552	35.15
K02553	12.82
K02554	1.4
K02556	20.38
K02557	28.69
K02558	15.07
K02560	15.97
K02562	5.99
K02563	272.81
K02564	269.39
K02565	4.07
K02566	6.68
K02567	21.95
K02568	21.95
K02569	16.3
K02570	17.24
K02571	0.75
K02572	16.17
K02573	22.28
K02574	22.28
K02575	6.1
K02584	0
K02585	0
K02586	0
K02587	0
K02588	0
K02589	0
K02590	0
K02591	0
K02592	0
K02593	0
K02594	0
K02595	0
K02596	0
K02597	0
K02598	0
K02600	272.81
K02601	272.81
K02609	1.2
K02610	1.2
K02611	1.2
K02612	1
K02613	2
K02614	166.03
K02615	0
K02616	2
K02617	0
K02618	0
K02619	17.48
K02621	259.8
K02622	262.8
K02623	1.2
K02624	2.6
K02625	0
K02626	0
K02635	0
K02636	0
K02647	21.49
K02650	1.45
K02651	23.27
K02652	2.74
K02653	2.95
K02654	11.43
K02655	1.7
K02656	13.22
K02657	0
K02658	0
K02659	0
K02660	0
K02661	0
K02662	0
K02663	1.45
K02664	0.25
K02665	0.25
K02666	1.45
K02667	0
K02668	0
K02669	1.25
K02670	0.5
K02671	0.25
K02672	1.45
K02673	0.25
K02674	0.25
K02676	0.25
K02679	12.92
K02680	12.92
K02681	12.97
K02682	15.62
K02686	16.82
K02687	268.14
K02688	1.2
K02742	12.97
K02744	78.27
K02745	51.98
K02746	51.99
K02747	49.98
K02750	12.58
K02753	0
K02755	12.07
K02756	0.68
K02757	318.93
K02759	414.02
K02760	508.98
K02761	649.59
K02763	0
K02765	11.9
K02768	28.82
K02769	11.95
K02770	307.63
K02771	1
K02773	153.63
K02774	153.63
K02775	159.02
K02777	82.29
K02778	0
K02779	325.2
K02781	68.31
K02782	0
K02783	55.36
K02784	16.3
K02786	168.59
K02788	173.7
K02791	71.73
K02793	194.66
K02794	521.46
K02795	477.83
K02796	457.74
K02798	42.62
K02800	49.24
K02802	2.5
K02803	5.5
K02804	6.4
K02805	6.9
K02806	22.39
K02808	0
K02810	289.73
K02812	0
K02813	0
K02814	0
K02815	0
K02819	218.33
K02821	215.16
K02822	400.07
K02823	143.27
K02824	257.93
K02825	276.42
K02826	0
K02827	0
K02828	0
K02829	0
K02834	267.16
K02835	272.81
K02836	272.81
K02837	260.83
K02838	272.81
K02839	0
K02840	0
K02841	10.77
K02843	25.59
K02844	0.33
K02846	0
K02847	7.6
K02848	0
K02849	1.53
K02850	0.66
K02851	248.47
K02852	6.9
K02853	6.9
K02854	0
K02855	0
K02856	1
K02858	10.27
K02859	51.2
K02860	272.81
K02862	0
K02863	272.81
K02864	272.81
K02867	272.81
K02871	269.81
K02874	273.01
K02876	272.56
K02878	272.56
K02879	272.81
K02881	272.81
K02884	272.81
K02886	272.81
K02887	272.81
K02888	272.81
K02890	275.81
K02892	272.81
K02895	273.01
K02897	75.68
K02899	269.81
K02902	275.83
K02904	272.81
K02906	272.81
K02907	266.82
K02909	286.03
K02911	269.81
K02913	508.07
K02914	268.81
K02916	272.81
K02919	256.1
K02926	272.81
K02927	0
K02931	273.01
K02933	272.81
K02935	269.81
K02939	272.46
K02945	273.09
K02946	272.19
K02948	272.56
K02950	269.81
K02952	272.81
K02954	434.19
K02956	269.81
K02959	269.81
K02961	272.81
K02963	272.46
K02965	272.81
K02967	275.81
K02968	272.81
K02970	270.83
K02972	0
K02982	272.81
K02986	272.81
K02988	272.81
K02990	272.46
K02992	272.81
K02994	272.81
K02996	269.81
K03040	272.82
K03043	272.81
K03046	272.81
K03048	243.98
K03060	266.15
K03070	310
K03071	14.75
K03072	27.43
K03073	156.35
K03074	24.43
K03075	271.87
K03076	307.05
K03077	0
K03078	11.43
K03079	0
K03086	274.62
K03087	2.4
K03088	242.88
K03089	17.42
K03090	0
K03091	5.13
K03092	60.55
K03093	0
K03095	241.5
K03098	7.65
K03100	601.67
K03101	303.9
K03106	272.81
K03110	275.81
K03111	571.39
K03112	0
K03113	16.97
K03116	28.12
K03117	24.96
K03118	33.12
K03119	3.6
K03146	0
K03147	9.96
K03148	6.42
K03149	10.18
K03150	7.42
K03151	260.35
K03152	125.1
K03153	2.65
K03154	9.96
K03168	272.81
K03169	83.09
K03177	272.81
K03179	18.65
K03181	5.87
K03182	16.34
K03183	32.09
K03184	7.6
K03185	8.8
K03186	16.54
K03187	8.95
K03188	8.95
K03189	8.95
K03190	8.95
