KO	oral_6
K00534	0.5
K00537	304.63
K00543	0
K00547	103.36
K00548	17.05
K00549	206.11
K00554	224.22
K00556	2.99
K00557	32.84
K00558	463.01
K00560	227.93
K00561	96.24
K00563	173.32
K00564	192.36
K00566	226.22
K00567	216.7
K00568	27.02
K00569	1.07
K00570	0
K00571	293.48
K00573	16.61
K00574	12.09
K00575	9.85
K00584	0
K00588	0.31
K00590	0
K00595	9.74
K00596	0
K00598	0.25
K00600	218.34
K00602	225.09
K00603	10.13
K00604	224.22
K00605	93.19
K00606	28.73
K00608	0
K00609	202.63
K00610	21.19
K00611	210.23
K00612	0
K00613	1
K00615	455.73
K00616	62.34
K00619	1.5
K00620	21.72
K00621	0
K00625	183.76
K00626	183.12
K00627	210.64
K00631	20.53
K00632	7.22
K00633	1.25
K00634	2.11
K00635	1.25
K00638	0.25
K00639	24.56
K00640	221.9
K00641	25.83
K00643	0
K00645	224.02
K00646	0
K00647	30.04
K00648	255.16
K00651	111.77
K00652	52.13
K00655	240.89
K00656	303.02
K00657	319.61
K00658	43.19
K00661	121.12
K00662	4
K00663	0
K00666	4.32
K00672	0
K00673	0
K00674	150.77
K00675	1
K00677	50.13
K00680	20.21
K00681	24.47
K00683	0
K00684	17.86
K00685	2
K00686	0
K00687	166.49
K00688	310.3
K00689	11.52
K00690	99.72
K00691	82.91
K00692	3.05
K00694	0.63
K00696	0
K00697	0.25
K00700	201.07
K00702	0
K00703	202.12
K00705	232.78
K00709	0
K00712	3
K00720	0
K00721	24.96
K00728	0
K00737	0
K00745	1
K00748	49.13
K00752	4.77
K00754	10.43
K00756	172.33
K00757	38.07
K00758	1.25
K00759	214.06
K00760	223.41
K00761	224.22
K00762	222.29
K00763	201.96
K00764	223.22
K00765	36.17
K00766	33.01
K00767	26.98
K00768	13.92
K00769	24.93
K00772	1.5
K00773	222.22
K00782	41.83
K00783	223.36
K00784	190.74
K00785	23.92
K00786	4.5
K00788	115.12
K00789	229.19
K00790	396.3
K00791	234.71
K00793	54.82
K00794	54.82
K00795	31.84
K00796	157.49
K00797	110.34
K00798	75.23
K00799	13.85
K00800	223.22
K00801	0
K00803	0
K00805	337.39
K00806	230.18
K00808	0
K00809	4.55
K00812	12.12
K00813	30.59
K00817	148.22
K00818	10
K00819	15.55
K00820	214.42
K00821	30.19
K00822	0
K00823	1.87
K00824	6.66
K00826	224.44
K00830	0
K00831	151.55
K00832	12.43
K00833	43.88
K00835	11.56
K00836	19.73
K00839	2.5
K00840	0
K00841	175.38
K00842	0
K00844	0.5
K00845	199.83
K00847	188.28
K00848	2.68
K00849	197.24
K00850	203.28
K00851	87.87
K00852	86.95
K00853	3.57
K00854	20.21
K00855	0
K00856	0
K00857	208.8
K00858	224.22
K00859	225.22
K00860	2.31
K00862	0
K00863	114
K00864	205.76
K00865	206.43
K00867	193.61
K00868	282.41
K00869	178.38
K00870	0
K00872	188.22
K00873	272.48
K00874	186.27
K00876	226.28
K00878	85.14
K00879	12.48
K00880	14.11
K00881	0.8
K00882	289.12
K00883	0
K00884	13.28
K00885	13.28
K00886	3.32
K00887	173.08
K00891	222.83
K00892	0
K00895	10.75
K00897	4.2
K00899	1.07
K00901	36.01
K00906	0
K00912	48.63
K00917	208.82
K00918	0
K00919	116.94
K00924	4.97
K00925	233.61
K00926	180.04
K00927	224.22
K00928	222.03
K00929	2.11
K00930	41.19
K00931	206.2
K00932	0
K00936	35.66
K00937	95.07
K00938	174.08
K00939	235.16
K00940	146.95
K00941	104.83
K00942	230.69
K00943	209.43
K00945	221.22
K00946	49.88
K00947	0
K00948	332.71
K00949	186.82
K00950	151.5
K00951	235.96
K00954	222.65
K00955	0.5
K00956	12.66
K00957	14.16
K00958	2
K00962	222.22
K00963	274.15
K00965	247.46
K00966	0.25
K00968	10.92
K00969	205.44
K00970	43.58
K00971	17.78
K00972	0
K00973	157.5
K00974	209.6
K00975	302.85
K00978	0.5
K00979	48.39
K00980	19.56
K00981	226.27
K00982	33.41
K00983	27.08
K00984	0
K00986	8.24
K00988	0
K00989	33.59
K00990	33.09
K00991	55.67
K00992	11.56
K00993	0
K00995	214.67
K00996	8
K00997	188.9
K00998	21.28
K01000	224.22
K01002	0
K01003	0
K01004	1
K01006	78.31
K01007	15.63
K01008	36.59
K01011	16.96
K01012	51.76
K01023	2
K01026	5.22
K01027	0
K01028	5.24
K01029	5.24
K01031	0
K01032	0
K01034	17.71
K01035	17.71
K01039	0.39
K01040	0.39
K01042	22.85
K01046	0
K01048	6.62
K01051	1.07
K01053	5.79
K01055	0
K01056	224.47
K01057	34.65
K01058	14.45
K01060	6.07
K01061	1.07
K01066	0.25
K01067	1.25
K01069	38.43
K01070	87.47
K01071	173.08
K01073	0
K01075	1
K01077	12.23
K01078	0
K01079	154.62
K01081	125.34
K01082	29.73
K01083	1.25
K01085	4
K01086	0
K01087	0.25
K01089	15.46
K01090	178.8
K01091	166.08
K01092	218.73
K01093	0
K01095	33.84
K01096	20.28
K01101	73.84
K01104	323.46
K01113	1.32
K01114	0.25
K01117	0
K01118	111.01
K01119	135.27
K01120	0
K01121	0
K01126	208.41
K01129	32.07
K01130	2.14
K01133	0
K01134	0
K01135	0
K01136	0.31
K01137	0
K01138	0.8
K01139	31.59
K01141	20.28
K01142	239.36
K01144	10.57
K01146	0
K01147	29.59
K01150	0
K01151	80.86
K01153	339.13
K01154	360.13
K01155	25.63
K01156	145.27
K01158	0
K01159	51.14
K01160	2.5
K01163	10.75
K01165	0
K01166	20.28
K01167	0
K01169	0
K01173	8.47
K01174	1.12
K01175	20.28
K01176	83.29
K01178	0
K01179	4.44
K01181	2.07
K01182	83.36
K01183	1.5
K01184	0
K01185	25.84
K01186	24.07
K01187	95.03
K01188	0
K01190	100.73
K01191	99.18
K01192	9.06
K01193	281.07
K01194	1
K01195	99.44
K01197	1.01
K01198	7.37
K01200	172.28
K01201	4.07
K01205	0
K01206	26.6
K01207	326.95
K01208	4.97
K01209	3.09
K01210	0
K01212	1
K01215	174.05
K01216	0
K01218	2.01
K01219	0
K01220	106.16
K01222	165.8
K01223	689.21
K01224	2.51
K01226	169.06
K01227	3.94
K01232	17.33
K01233	0
K01235	1.07
K01236	1
K01239	9.23
K01241	9.74
K01243	218.49
K01246	196.38
K01247	0
K01250	1
K01251	5.74
K01252	0
K01253	0
K01255	37.1
K01256	51.46
K01258	259.92
K01259	13.74
K01261	172.08
K01262	227.33
K01263	0
K01264	0
K01265	230.43
K01266	0
K01267	2.12
K01269	0
K01270	51.07
K01271	175.35
K01273	4.94
K01274	100.03
K01277	10
K01278	29.08
K01281	108.99
K01283	0
K01284	29.95
K01286	6.7
K01295	9.03
K01297	14.91
K01299	0
K01301	1.07
K01303	1.07
K01304	166.23
K01305	0
K01308	0
K01318	0
K01322	15.94
K01338	52.39
K01342	1
K01347	41.01
K01354	4.55
K01355	0
K01356	93.97
K01358	229.41
K01361	100.45
K01372	130.05
K01387	0
K01390	2.24
K01392	0
K01399	0
K01400	0
K01401	0
K01406	2.62
K01407	15.66
K01409	225.59
K01414	32.84
K01415	0
K01417	0
K01419	87.37
K01420	118.17
K01421	169.36
K01424	227.44
K01425	5.58
K01426	179.09
K01427	0
K01428	5.8
K01429	5.8
K01430	5.8
K01432	0
K01433	17.68
K01434	2.48
K01436	76.23
K01438	20.65
K01439	211.8
K01440	0
K01442	2.38
K01443	195.74
K01444	1.94
K01446	3.45
K01447	13.55
K01448	238.89
K01449	0.37
K01451	2.5
K01452	0
K01453	0
K01455	0
K01457	0
K01458	0
K01460	1
K01461	0
K01462	334.4
K01464	1.13
K01465	210.24
K01466	4
K01467	108.56
K01468	15.12
K01469	0
K01470	1.07
K01471	0
K01473	0
K01474	0
K01476	0.25
K01477	0
K01478	112.84
K01479	4.24
K01480	12.78
K01482	0
K01483	0
K01484	0
K01485	66.27
K01486	119.66
K01487	0.37
K01488	121.46
K01489	209.15
K01491	224.22
K01492	0.5
K01493	189.11
K01494	35.09
K01495	149.67
K01496	12.62
K01497	19.18
K01499	0
K01501	14.5
K01502	1
K01505	5.3
K01507	139.64
K01512	182.48
K01515	200.55
K01518	0
K01520	222.22
K01521	0
K01523	12.62
K01524	120.54
K01525	32.84
K01531	65.67
K01533	205.42
K01534	327.9
K01535	0
K01537	182.61
K01545	0
K01546	4.54
K01547	2.54
K01548	1.54
K01551	5.22
K01555	3.99
K01556	3.24
K01560	70.57
K01561	0
K01563	0
K01567	0.74
K01568	0
K01569	0
K01571	82.67
K01572	87.34
K01573	14.65
K01574	0
K01575	170.61
K01576	0
K01577	1
K01578	0
K01579	27.86
K01580	0
K01581	1.55
K01582	95.55
K01583	0.67
K01584	0.31
K01585	18.15
K01586	219.23
K01588	223.22
K01589	216.06
K01590	0.48
K01591	222.29
K01593	0
K01594	0
K01595	131.4
K01596	2.5
K01597	178.38
K01598	107.49
K01599	30
K01601	0
K01602	0
K01607	16.06
K01608	0
K01609	24.91
K01610	100.88
K01611	2.87
K01613	52.81
K01615	1.39
K01616	0.25
K01617	0
K01619	214.93
K01620	112
K01621	7.98
K01622	0
K01623	20.05
K01624	221.37
K01625	258.66
K01626	261.28
K01627	48.39
K01628	20.36
K01629	0.01
K01630	0.07
K01631	0
K01633	152.5
K01635	215.46
K01637	1.75
K01638	1.75
K01639	30.27
K01640	4.54
K01641	174.33
K01643	17.5
K01644	19.25
K01646	17.5
K01647	123.52
K01649	132.38
K01652	216.17
K01653	133.32
K01654	11.52
K01655	0
K01657	38.19
K01658	46.95
K01659	11.56
K01661	30.07
K01662	58.15
K01664	25.64
K01665	36.69
K01666	0
K01667	16.33
K01668	0.8
K01669	80.49
K01671	0
K01673	220.87
K01674	8.42
K01676	23.25
K01677	2.61
K01678	2.61
K01679	103.36
K01681	120.98
K01682	23.6
K01683	0
K01684	0
K01685	3.07
K01686	177.68
K01687	135.33
K01689	225.22
K01690	10.31
K01692	0.25
K01693	13.35
K01695	36.19
K01696	143.61
K01697	8.29
K01698	30.83
K01699	1
K01703	131.04
K01704	131.71
K01706	0
K01707	0
K01708	0
K01709	0.5
K01710	228.61
K01711	14.35
K01712	15.12
K01713	0.5
K01714	233.17
K01715	16.92
K01716	19.28
K01719	48.54
K01720	0.25
K01721	0
K01724	2.82
K01725	0
K01727	5.37
K01728	0
K01729	0.5
K01730	0
K01733	201.52
K01734	78.49
K01735	230.62
K01736	223.22
K01737	54.75
K01738	215.73
K01739	126.18
K01740	111.18
K01744	51.98
K01745	16.54
K01746	0.39
K01749	28.26
K01750	60.42
K01751	0.74
K01752	325.43
K01753	5.59
K01754	197.01
K01755	207.23
K01756	225.63
K01758	1.95
K01759	320.03
K01760	41.71
K01761	12.99
K01766	20.45
K01768	2.5
K01770	45.46
K01771	0
K01772	53.67
K01775	229.19
K01776	223.22
K01777	0.37
K01778	41.88
K01779	81.44
K01781	0
K01782	1.98
K01783	295.95
K01784	308.56
K01785	211.2
K01787	0.31
K01788	194.74
K01790	146.9
K01791	47.81
K01792	17.83
K01795	0
K01796	0
K01799	1
K01800	0.25
K01801	0.25
K01802	32.09
K01803	299.96
K01804	6.88
K01805	18.91
K01807	206.99
K01808	34.72
K01809	213.07
K01810	234.53
K01811	2.37
K01812	168.63
K01813	0.01
K01814	34.92
K01815	3.13
K01816	7.25
K01817	181.72
K01818	17.15
K01819	216.98
K01820	1
K01821	187.59
K01823	178.63
K01825	1.25
K01826	1.3
K01829	2.17
K01834	217.36
K01835	197.95
K01838	81.96
K01839	172.95
K01840	41.91
K01841	0
K01843	9.86
K01844	9.49
K01845	32.31
K01846	1.74
K01847	28.63
K01848	0.5
K01849	0.5
K01850	0
K01851	0
K01854	106.81
K01856	0
K01857	1
K01858	1.25
K01866	225.22
K01867	224.22
K01868	223.22
K01869	225.39
K01870	226.22
K01872	224.59
K01873	225.22
K01874	224.22
K01875	224.59
K01876	228.27
K01878	207.79
K01879	207.79
K01880	16.43
K01881	224.59
K01883	224.22
K01884	1
K01885	53.63
K01886	48.89
K01887	224.02
K01889	224.64
K01890	224.22
K01892	224.39
K01893	207.91
K01894	11.56
K01895	9.04
K01896	0
K01897	89.73
K01902	32.39
K01903	32.39
K01905	0
K01906	0.25
K01907	0
K01908	0
K01910	18.5
K01911	31.24
K01912	11.84
K01914	124.73
K01915	223.14
K01916	191.2
K01918	29.48
K01919	189.85
K01920	13.56
K01921	226.22
K01922	107.49
K01923	223.47
K01924	225.72
K01925	224.22
K01926	183.71
K01928	306.64
K01929	233.71
K01933	224.05
K01934	215.22
K01935	63.41
K01937	222.6
K01938	205.37
K01939	165.83
K01940	206.92
K01941	0
K01945	223.22
K01947	10.31
K01950	13.24
K01951	229.01
K01952	364.9
K01953	76.88
K01955	221.9
K01956	221.9
K01958	67.6
K01959	2
K01960	12.49
K01961	212.89
K01962	212.98
K01963	213.23
K01965	0.25
K01966	1
K01968	0.25
K01969	0.25
K01971	2
K01972	224.22
K01974	0
K01975	0.25
K01989	437.2
K01990	1566.59
K01991	30.9
K01992	1370.51
K01993	17.01
K01994	0
K01995	173.78
K01996	173.78
K01997	173.78
K01998	173.78
K01999	178.28
K02000	71.59
K02001	5.97
K02002	85.88
K02003	1075.5
K02004	935.59
K02005	153.25
K02006	10.04
K02007	11.04
K02008	10.04
K02009	1.37
K02010	109.18
K02011	106.43
K02012	118.29
K02013	365.22
K02014	143.05
K02015	462.98
K02016	264.87
K02017	26.37
K02018	27.74
K02019	7.43
K02020	28.54
K02021	0
K02022	0
K02024	3.67
K02025	182.86
K02026	182.48
K02027	186.86
K02028	646.17
K02029	480.04
K02030	939.5
K02031	167.72
K02032	199.64
K02033	204.74
K02034	205.74
K02035	401.27
K02036	302.44
K02037	194.33
K02038	194.33
K02039	180.83
K02040	199.25
K02041	8.4
K02042	16.8
K02043	0
K02044	7.4
K02045	11.23
K02046	11.23
K02047	11.23
K02048	14.68
K02049	25.6
K02050	28.15
K02051	30.15
K02052	61.25
K02053	62
K02054	63
K02055	79.5
K02056	177.91
K02057	355.57
K02058	4.05
K02062	20.28
K02063	31.59
K02064	31.59
K02065	48.95
K02066	48.95
K02067	48.95
K02068	72.81
K02069	72.81
K02071	218.65
K02072	218.65
K02073	362.97
K02074	11.31
K02075	20.06
K02076	65.59
K02077	12.56
K02078	409.43
K02079	0
K02080	1.07
K02081	2.81
K02082	105.61
K02083	7.96
K02086	173.08
K02099	3.3
K02100	0.5
K02103	1.01
K02106	4.9
K02107	3.38
K02108	209.76
K02109	209.76
K02110	209.76
K02111	210.76
K02112	209.76
K02113	52.85
K02114	209.76
K02115	209.76
K02116	23.48
K02117	79.1
K02118	79.1
K02119	69.61
K02120	79.1
K02121	77.71
K02122	69.61
K02123	79.1
K02124	79.1
K02160	211.59
K02164	0
K02167	0
K02168	24.36
K02169	50.81
K02170	10.31
K02171	0.37
K02172	0.37
K02173	5.47
K02182	0
K02188	11.75
K02189	2.26
K02190	12.6
K02191	1.87
K02192	8.83
K02193	22.03
K02194	22.03
K02195	22.03
K02196	20.36
K02197	22.03
K02198	22.03
K02199	41.81
K02200	37.33
K02203	0
K02204	11.56
K02205	0
K02217	48.86
K02221	199.62
K02224	12
K02225	0
K02226	23.16
K02227	12
K02228	0.25
K02229	0.25
K02230	10.74
K02231	12.17
K02232	12
K02233	13.92
K02234	0
K02236	168.11
K02237	234.38
K02238	230.06
K02240	173.08
K02241	0
K02242	175.84
K02243	173.08
K02244	173.08
K02245	171.08
K02246	109.11
K02248	174.13
K02250	0
K02251	0
K02255	0
K02258	0
K02259	3.24
K02274	3.24
K02275	3.24
K02276	6.23
K02277	4.97
K02278	11.35
K02279	13.65
K02280	13.65
K02281	0
K02282	13.15
K02283	15.9
K02291	20.87
K02297	0
K02298	0
K02299	0
K02300	0
K02302	11.28
K02303	1.07
K02304	3.33
K02305	0
K02313	224.22
K02314	234.33
K02315	5.72
K02316	224.22
K02317	0
K02334	16
K02335	224.53
K02336	0
K02337	228.04
K02338	222.22
K02339	29.59
K02340	224.22
K02341	224.22
K02342	160.95
K02343	227.22
K02344	20.28
K02345	0
K02346	201.61
K02347	0
K02348	175.48
K02351	0
K02352	0
K02355	235.97
K02356	223.73
K02357	224.22
K02358	250.07
K02361	6.29
K02362	0
K02363	0
K02364	0
K02371	190.3
K02372	216.68
K02377	14.18
K02379	23.15
K02380	20.11
K02381	0
K02383	0
K02385	6.85
K02386	1.5
K02387	8.85
K02388	8.85
K02389	8.46
K02390	10.35
K02391	0
K02392	12.73
K02393	2.5
K02394	2.5
K02395	0.89
K02396	8.85
K02397	8.46
K02398	1.88
K02399	0
K02400	8.85
K02401	8.48
K02402	0
K02403	0
K02404	3.26
K02405	8.85
K02406	20.32
K02407	8.85
K02408	8.85
K02409	8.85
K02410	8.85
K02411	8.85
K02412	8.85
K02413	6.85
K02414	1.49
K02415	8.85
K02416	8.85
K02417	11.22
K02418	6.46
K02419	8.85
K02420	8.85
K02421	8.48
K02422	9.22
K02423	0
K02424	308.26
K02425	0
K02426	35.07
K02427	30.84
K02428	177.52
K02429	34.1
K02430	11.48
K02431	13.15
K02433	188.78
K02434	188.78
K02435	188.78
K02436	1
K02437	158.15
K02438	17.67
K02439	20.28
K02440	405.7
K02441	5.62
K02443	0
K02444	32.33
K02445	29.26
K02446	13.92
K02448	0
K02450	0
K02451	0
K02452	0
K02453	2
K02454	2.89
K02455	2.5
K02456	3.8
K02457	0
K02458	0
K02459	0
K02460	0
K02461	0
K02462	0
K02463	0
K02464	1
K02466	3.3
K02467	0
K02468	3.3
K02469	225.22
K02470	224.22
K02471	30.91
K02472	25.47
K02473	4.73
K02474	14.78
K02475	3.25
K02476	3.25
K02477	13.23
K02478	2.37
K02479	0
K02480	0
K02481	9.75
K02482	0
K02483	11.2
K02484	13.7
K02485	0
K02486	0
K02487	3.68
K02488	0
K02490	0
K02492	34.66
K02493	224.54
K02494	31.84
K02495	258.43
K02496	30.59
K02497	0
K02498	30.59
K02499	66.35
K02500	38.17
K02501	38.17
K02502	14.49
K02503	222.97
K02504	20.47
K02505	21.28
K02506	20.28
K02507	21.28
K02508	0.8
K02509	2.8
K02510	0.8
K02511	0
K02517	62.69
K02518	224.54
K02519	225.22
K02520	224.22
K02521	13.28
K02523	48.63
K02525	1.75
K02526	10.46
K02527	48.39
K02528	224.22
K02529	579.86
K02530	111.96
K02531	101.69
K02532	3.75
K02533	10.31
K02535	34.34
K02536	54.85
K02538	0.38
K02548	41.07
K02549	23.03
K02550	0
K02551	29.07
K02552	23.78
K02553	20.53
K02554	0
K02556	9.84
K02557	20.96
K02558	35.14
K02560	20.28
K02562	4.47
K02563	224.22
K02564	218.81
K02565	1.8
K02566	1.25
K02567	22.28
K02568	22.28
K02569	20.28
K02570	20.28
K02571	3.3
K02572	22.93
K02573	22.28
K02574	22.28
K02575	5
K02584	0
K02585	0.5
K02586	0.5
K02587	0
K02588	0.5
K02589	0
K02590	0
K02591	0.5
K02592	0
K02593	0
K02594	0.37
K02595	0
K02596	0
K02597	0
K02598	0.37
K02600	225.22
K02601	224.22
K02609	0.5
K02610	0.5
K02611	0.5
K02612	0.5
K02613	4.49
K02614	103.78
K02615	0
K02616	0
K02617	0.5
K02618	1.57
K02619	35.02
K02621	218.71
K02622	219.71
K02623	0
K02624	0
K02625	0
K02626	9.49
K02635	0
K02636	0
K02647	14.12
K02650	15.4
K02651	27.82
K02652	13.19
K02653	13.58
K02654	16.32
K02655	20.62
K02656	30.84
K02657	0
K02658	0
K02659	0
K02660	0
K02661	0
K02662	4.08
K02663	10.93
K02664	11.56
K02665	11.56
K02666	12.06
K02667	1.32
K02668	1.32
K02669	12.82
K02670	20.62
K02671	11.56
K02672	11.56
K02673	10.31
K02674	18.72
K02676	10.31
K02679	19.28
K02680	19.28
K02681	19.28
K02682	20.28
K02686	22.23
K02687	222.97
K02688	0.37
K02742	19.28
K02744	9.68
K02745	5.37
K02746	5.37
K02747	5.37
K02750	6.46
K02753	0
K02755	1
K02756	0
K02757	240.31
K02759	348.24
K02760	473.57
K02761	512.86
K02763	0.5
K02765	8.27
K02768	9.2
K02769	5.71
K02770	204.81
K02771	0
K02773	85.98
K02774	86.28
K02775	88.62
K02777	93.89
K02778	1
K02779	272.01
K02781	70.56
K02782	0.3
K02783	20.88
K02784	20.28
K02786	105.49
K02788	106.16
K02791	77.45
K02793	122.4
K02794	378.55
K02795	317.93
K02796	313.37
K02798	8.77
K02800	14.36
K02802	1
K02803	4.5
K02804	6.54
K02805	14.83
K02806	30.6
K02808	0
K02810	191.75
K02812	0
K02813	0
K02814	0.5
K02815	0
K02819	168.81
K02821	188.69
K02822	280.75
K02823	115.79
K02824	214.24
K02825	205.01
K02826	0
K02827	0
K02828	0
K02829	0
K02834	222.22
K02835	224.22
K02836	224.22
K02837	220.46
K02838	224.22
K02839	0.25
K02840	0
K02841	16.28
K02843	34.59
K02844	0
K02846	0
K02847	9.65
K02848	0
K02849	0
K02850	0
K02851	193.26
K02852	23.41
K02853	14.66
K02854	0
K02855	0
K02856	1
K02858	6.61
K02859	66.21
K02860	224.22
K02862	0
K02863	224.22
K02864	224.22
K02867	224.22
K02871	223.22
K02874	224.54
K02876	216.18
K02878	215.86
K02879	224.54
K02881	223.22
K02884	224.22
K02886	224.86
K02887	224.22
K02888	224.22
K02890	225.54
K02892	224.54
K02895	224.54
K02897	113.47
K02899	223.22
K02902	225.22
K02904	224.54
K02906	224.54
K02907	213.79
K02909	251.99
K02911	223.72
K02913	395.67
K02914	222.22
K02916	224.22
K02919	221.9
K02926	224.54
K02927	0
K02931	224.54
K02933	224.54
K02935	223.22
K02939	224.22
K02945	224.84
K02946	223.6
K02948	215.86
K02950	223.22
K02952	224.54
K02954	331.21
K02956	223.22
K02959	223.22
K02961	224.54
K02963	224.22
K02965	224.54
K02967	225.22
K02968	224.22
K02970	222.97
K02972	0
K02982	224.54
K02986	224.54
K02988	224.86
K02990	224.22
K02992	224.22
K02994	224.54
K02996	223.22
K03040	225.54
K03043	224.22
K03046	224.22
K03048	173.38
K03060	207.04
K03070	231.91
K03071	30.84
K03072	35.59
K03073	121.74
K03074	34.59
K03075	224.22
K03076	229.61
K03077	0.87
K03078	17.26
K03079	0
K03086	229.8
K03087	0.25
K03088	277.61
K03089	31.84
K03090	0.76
K03091	5.3
K03092	92.95
K03093	0
K03095	172.08
K03098	5.5
K03100	500.43
K03101	242.01
K03106	224.22
K03110	225.22
K03111	478.77
K03112	0
K03113	34.07
K03116	43.94
K03117	34.09
K03118	40.89
K03119	1
K03146	1
K03147	26.15
K03148	2.54
K03149	25.49
K03150	15.76
K03151	195.12
K03152	116.73
K03153	10.31
K03154	25.15
K03168	225.72
K03169	134.23
K03177	224.22
K03179	37.18
K03181	20.02
K03182	28.28
K03183	47.56
K03184	15.46
K03185	16.71
K03186	28.28
K03187	6.05
K03188	5.8
K03189	5.8
K03190	5.8
K03191	0
K03192	0
K03194	0
K03195	2
K03196	3.5
K03197	0
K03198	0
K03199	2.5
K03200	0
K03201	2
K03202	0
K03203	1
K03204	2
K03205	201.37
K03207	0
K03208	0
